"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	
742560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0						0					0	0	0	0	0												
742636																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1125	1	0	0	0	0	0	0	false	0	0	
742944																							0	203	0	0	0	0	0	0	203	0	0	0	0	0	0	4013	12	0	0	0	0	0	0	true	0	0	
743053																							0	0	0	2000	0	2000	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	true	0	0	
743455																							0	0	72	100	0	100	0	0	0	0	0	0	0	0	72	60	1	0	0	0	0	0	0	false	0	0	
743651																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	871	0	0	0	0	0	0	0	false	0	0	
743679																							545	64	58	0	545	26761	0	39	25	0	4	0	54	0	0	1030	0	545	0	26000	708	1	51	true	0	1	
743857																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	
743950																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
744144																							0	0	56	0	0	0	0	0	0	0	56	0	0	0	0	887	0	0	0	0	0	0	0	false	0	0	
744238																							0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	473	0	0	0	0	3000	0	0	true	0	0	
744256																							0	0	217	0	0	20072	172	0	0	0	0	0	45	0	0	2518	1	0	0	500	19500	0	0	true	0	72	
744854																							0	0	178	0	0	0	0	0	0	0	0	0	178	0	0	3354	1	0	0	0	0	0	0	false	0	0	
745150																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	false	0	0	
745347																							0	0	61	1500	0	1500	0	0	0	0	0	0	61	0	0	423	0	0	0	0	0	0	0	true	0	0	
745570																							0	0	0	2000	0	3000	0	0	0	0	0	0	0	0	0	1418	1	0	0	1000	0	0	0	false	0	0	
745646																							0	0	30	1000	0	3000	0	0	0	0	0	0	30	0	0	1505	1	0	0	2000	0	0	0	true	0	0	
745954																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	false	0	0	
746054																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
746157																							0	0	0	0	0	769	0	0	0	0	0	0	0	0	0	828	1	0	0	500	0	0	0	false	0	269	
746223																							0	1082	142	0	0	0	0	0	1082	0	0	0	142	0	0	5363	1	0	0	0	0	0	0	false	0	0	
746344																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385	0	0	0	0	0	0	0	false	0	0	
746429																							0	162	68	400	0	701	0	0	162	0	68	0	0	0	0	1114	1	0	0	200	0	0	101	false	0	0	
746513																							0	0	1179	19	0	13297	0	0	0	0	888	0	291	0	0	679	0	0	0	68	13210	0	0	false	0	0	
746755																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1446	1	0	0	0	0	0	0	false	0	0	
746942																							0	0	0	500	0	1000	0	0	0	0	0	0	0	0	0	136	0	0	0	500	0	0	0	false	0	0	
747051																							0	0	394	0	0	0	0	0	0	0	0	0	394	0	0	445	0	0	0	0	0	0	0	false	0	0	
747257																							0	0	317	0	0	2363	0	0	0	0	0	0	317	0	0	197	0	0	0	0	2363	0	0	false	0	0	
747435	0	0	0	1700	0	2171	0	0	0	0	989	1	0	0	0	0	0	0	false	0	471	0						2171					0	0	0	0	0												
747743																							73	0	0	0	0	1000	0	0	0	73	0	0	0	0	0	5	0	0	0	1000	0	0	0	false	0	0	
747846																							0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	1420	2	0	0	500	0	0	0	false	0	0	
748254																							0	0	72	0	0	5342	0	0	0	0	72	0	0	0	0	628	0	0	0	0	4039	0	0	false	0	1303	
748357																							0	0	29	0	0	2862	0	0	0	0	0	0	29	0	0	869	1	0	0	0	1450	552	99	false	0	761	
748441																							0	0	370	0	0	1729	0	0	0	0	0	0	0	0	370	1534	32	0	0	0	1350	0	0	false	0	379	
748647																							0	0	0	0	0	4600	0	0	0	0	0	0	0	0	0	790	0	0	0	0	4000	0	600	true	0	0	
748964																							0	0	0	290	0	1716	0	0	0	0	0	0	0	0	0	507	0	0	0	463	963	0	0	false	0	0	
749046																							54	0	150	0	54	6284	0	0	0	0	0	0	0	0	150	363	0	54	0	0	5000	0	0	false	0	1284	
749121																							1494	0	166	29750	0	86295	0	0	0	1494	0	0	166	0	0	1310	0	0	0	27545	29000	0	0	true	0	0	
749242																							923	0	2362	8228	662	31158	0	0	0	261	231	0	814	0	1317	8920	2	662	0	3889	12309	0	0	true	0	6732	
749550																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	false	0	0	
749569																							0	0	0	78000	0	78000	0	0	0	0	0	0	0	0	0	4530	4	0	0	0	0	0	0	false	0	0	
749635																							0	0	704	0	0	53433	0	0	0	0	0	0	0	0	704	4018	2	0	0	5150	48283	0	0	true	8640	0	
749756																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	689	0	0	0	0	0	0	0	false	0	0	
749840																							0	0	49	0	0	0	0	0	0	0	0	0	49	0	0	87	0	0	0	0	0	0	0	false	0	0	
749943																							0	0	36	0	0	0	0	0	0	0	0	0	36	0	0	507	0	0	0	0	0	0	0	false	0	0	
749952																							0	0	16	0	0	0	0	0	0	0	0	16	0	0	0	578	3	0	0	0	0	0	0	false	0	0	
750051																							0	0	100	0	0	5000	0	0	0	0	0	0	100	0	0	3322	2	0	0	0	5000	0	0	true	0	0	
750127																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3607	2	0	0	0	0	0	0	true	0	0	
750154																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	false	0	0	
750239																							192	0	0	0	192	10000	0	0	0	0	0	0	0	0	0	4678	2	215	0	10000	0	0	0	true	0	0	
750305																							1675	0	132	18860	35	86439	0	0	0	1640	0	0	0	0	132	6530	3	35	0	17624	48939	0	0	false	0	1016	
750341																							90	35	0	0	0	22992	0	0	35	90	0	0	0	0	0	2749	3	0	0	0	22992	0	0	false	0	0	
750444																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	false	0	0	
750501																							0	0	0	15000	0	15000	0	0	0	0	0	0	0	0	0	1267	0	0	0	0	0	0	0	true	0	0	
750846																							0	0	184	0	0	346	0	0	0	0	0	0	0	0	184	544	1	0	0	346	0	0	0	true	0	0	
750864	0	0	3176	0	0	2918	0	0	0	0	106367	8	0	0	0	0	0	0	true	0	2918	0						2918					0	0	0	0	3176												
751151																							0	0	12	0	0	6348	0	0	0	0	0	0	12	0	0	115	0	0	0	3000	3000	0	0	false	0	348	
751254																							0	0	169	800	0	7100	0	0	0	0	0	169	0	0	0	0	0	0	0	400	5900	0	0	true	0	0	
751302																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2535	2	0	0	0	0	0	0	false	0	0	
751656																							6095	0	0	0	0	891	0	0	0	6095	0	0	0	0	0	425	0	0	0	0	283	0	0	true	0	608	
751740																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	498	1	0	0	0	0	0	0	false	0	0	
751759																							0	0	677	6000	0	9576	0	0	0	0	325	36	25	0	291	926	1	0	0	1500	2076	0	0	false	0	0	
751852																							0	0	841	0	0	500	0	0	0	0	300	0	0	0	541	484	0	0	0	0	500	0	0	false	0	0	
751955																							0	0	113	6037	0	11335	0	0	0	0	0	0	0	0	113	764	1	0	0	1889	3409	0	0	false	0	0	
752644																							0	0	301	0	0	0	0	0	0	0	0	0	292	0	9	1803	1	0	0	0	0	0	0	false	0	0	
752653																							0	0	41	0	0	0	0	0	0	0	0	0	0	0	41	243	0	0	0	0	0	0	0	false	0	0	
752831																							0	0	7	245	0	2146	0	0	0	0	7	0	0	0	0	234	0	0	0	1058	843	0	0	false	0	0	
752970																							2194	0	2749	0	2178	168000	0	0	0	16	0	167	222	0	2360	715	0	2178	0	14000	106000	3000	0	true	0	45000	
753052																							0	0	40	0	0	0	0	0	0	0	0	0	40	0	0	386	1	0	0	0	0	0	0	false	0	0	
753324																							0	0	201	0	0	10000	0	0	0	0	0	0	201	0	0	2217	2	0	0	0	10000	0	0	true	0	0	
753351																							304	54	52	0	0	2470	0	0	54	304	0	0	52	0	0	833	0	0	0	1000	1355	0	115	true	200	0	
753548																							0	0	706	0	0	1546	0	0	0	0	0	0	0	0	706	1406	0	0	0	0	1546	0	0	true	0	0	
753641																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	566	1	0	0	0	0	0	0	false	0	0	
753856																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	0	0	0	0	false	0	0	
754031																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
754068																							0	0	0	1000	0	1000	0	0	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	false	0	0	
754246																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	false	0	0	
754358																							0	0	94	0	0	0	0	0	0	0	0	0	0	0	94	1709	1	0	0	0	0	0	0	false	0	0	
754433																							0	0	283	0	0	3800	0	0	0	0	0	0	283	0	0	13	0	0	0	0	3800	0	0	false	0	0	
754536																							0	0	45	3	0	2656	0	0	0	0	0	0	45	0	0	267	0	0	0	13	2640	0	0	false	0	0	
754657																							917	0	357	0	0	7603	0	0	0	917	0	0	0	0	357	91	0	0	0	0	7603	0	0	true	0	0	
754826																							0	0	0	0	0	912	0	0	0	0	0	0	0	0	0	2815	1	0	0	0	0	0	0	false	0	912	
754853																							0	50	79	0	0	0	0	50	0	0	0	79	0	0	0	8332	3	0	0	0	0	0	0	false	0	0	
754929																							4513	0	236	0	0	0	0	0	0	4513	178	0	0	0	58	6621	3	0	0	0	0	0	0	false	0	0	
755047																							214	0	0	224	214	5793	0	0	0	0	0	0	0	0	0	857	0	428	0	502	5067	0	0	false	0	0	
755056																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	false	0	0	
755252																							0	0	380	0	0	7243	0	0	0	0	120	0	20	0	240	1501	0	0	0	110	7133	0	0	true	0	0	
755328																							0	0	70	850	0	20200	0	0	0	0	0	0	0	0	70	3369	4	0	0	8850	10500	0	0	false	0	0	
755421																							0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	695	3	0	0	0	0	10	0	false	0	10	
755458																							0	0	0	1100	0	11488	0	0	0	0	0	0	0	0	0	448	0	0	0	5500	4888	0	0	true	0	0	
755551																							0	0	722	10	0	22412	490	0	0	0	0	0	0	0	232	3114	2	0	0	535	21036	0	0	false	0	831	
755850																							0	0	195	0	0	0	0	0	0	0	0	150	25	0	20	15	0	0	0	0	0	0	0	true	0	0	
756316																							3809	0	0	0	248	20000	0	0	0	3561	0	0	0	0	0	192	0	258	0	20000	0	0	0	false	0	0	
756343																							0	0	45	0	0	0	0	0	0	0	0	0	45	0	0	58	0	0	0	0	0	0	0	false	0	0	
756848																							0	0	0	500	0	500	0	0	0	0	0	0	0	0	0	1230	2	0	0	0	0	0	0	false	0	0	
756950																							0	0	16	0	0	42	0	0	0	0	0	0	0	0	16	40	0	0	0	0	0	0	42	true	70	0	
757377																							575	0	0	0	575	0	0	0	0	0	0	0	0	0	0	681	0	575	0	0	0	0	0	true	0	0	
757452																							1441	0	0	2000	0	14585	0	0	0	1441	0	0	0	0	0	727	1	0	0	4000	7000	0	0	false	0	1585	
757612																							0	0	0	3000	0	5350	0	0	0	0	0	0	0	0	0	1704	1	0	0	0	2000	0	0	false	0	350	
757779																							0	0	144	0	0	0	0	0	0	0	0	0	144	0	0	564	7	0	0	0	0	0	0	false	0	0	
758440																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	false	0	0	
758703																							57	0	0	0	57	123000	0	0	0	0	0	0	0	0	0	1074	0	57	0	14000	109000	0	0	true	5186	0	
758721																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1170	0	0	0	0	0	0	0	false	0	0	
758842																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1443	2	0	0	0	0	0	0	false	0	0	
758851																							0	0	374	0	0	0	0	0	0	0	0	0	374	0	0	418	1	0	0	0	0	0	0	false	0	0	
759045																							0	0	0	7515	0	10707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3192	0	0	false	0	0	
759250																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	false	0	0	
759540																							0	0	24	0	0	2357	0	0	0	0	0	0	24	0	0	1347	2	0	0	1050	1307	0	0	false	0	0	
759625																							120	197	70	0	0	0	0	0	197	120	0	0	0	0	70	941	1	0	0	0	0	0	0	false	0	0	
760041																							0	0	631	187	0	39548	0	0	0	0	0	50	431	0	150	1275	0	0	0	5182	34179	0	0	false	0	0	
760108																							0	0	0	3000	0	34494	0	0	0	0	0	0	0	0	0	297	0	0	0	920	29253	0	1321	true	0	0	
760210																							0	0	20	0	0	0	0	0	0	0	0	0	20	0	0	943	0	0	0	0	0	0	0	false	0	0	
760331																							0	1712	234	0	0	0	0	0	1712	0	0	0	0	0	234	2842	9	0	0	0	0	0	0	false	0	0	
760340																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	1	0	0	0	0	0	0	false	0	0	
760434																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	658	3	0	0	0	0	0	0	false	0	0	
760555																							0	0	549	100	0	301	0	0	0	0	0	0	0	0	549	6447	1	0	0	0	201	0	0	true	0	0	
760649																							0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	1096	1	0	0	0	0	30	0	false	0	42	
760742																							0	0	0	250	0	4715	0	0	0	0	0	0	0	0	0	0	0	0	0	3250	1215	0	0	false	0	0	
760854																							0	0	122	0	0	0	0	0	0	0	0	0	92	0	30	1069	0	0	0	0	0	0	0	true	0	0	
760939																							0	0	35	0	0	0	0	0	0	0	35	0	0	0	0	735	8	0	0	0	0	0	0	false	0	0	
760957																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	false	0	0	
761244																							0	0	319	1000	0	1000	0	0	0	0	0	0	0	0	319	90	0	0	0	0	0	0	0	true	0	0	
761347																							0	0	0	1000	0	2500	0	0	0	0	0	0	0	0	0	106	0	0	0	500	1000	0	0	false	0	0	
761459																							0	0	0	0	0	1600	0	0	0	0	0	0	0	0	0	21	0	0	0	0	1600	0	0	true	0	0	
761543																							0	0	0	720	0	3396	0	0	0	0	0	0	0	0	0	680	1	0	0	1297	1379	0	0	false	0	0	
761833																							0	0	1371	0	0	0	0	0	0	0	0	0	240	0	1131	1050	0	0	0	0	0	0	0	false	0	0	
761851																							0	0	0	0	0	7000	0	0	0	0	0	0	0	0	0	156	0	0	0	2000	5000	0	0	false	0	0	
761954																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	576	0	0	0	0	0	0	0	false	0	0	
762045																							30	0	0	2600	0	12950	0	0	0	30	0	0	0	0	0	1702	3	0	0	2450	7900	0	0	false	0	0	
762054																							0	0	0	700	0	700	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	false	0	0	
762353																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	false	0	0	
762429																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3546	1	0	0	0	0	0	0	true	0	0	
762447																							1609	0	664	5000	233	28300	0	0	0	1376	30	0	268	0	366	18581	4	362	0	3000	20300	0	0	true	0	0	
762607																							0	0	0	7000	0	7000	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	false	0	0	
762625																							0	0	77	0	0	0	0	0	0	0	0	0	0	0	77	870	0	0	0	0	0	0	0	false	0	0	
762661																							0	0	13783	260000	0	260000	0	0	0	0	0	0	6305	0	7478	0	0	0	0	0	0	0	0	false	0	0	
763211																							0	0	46	0	0	0	0	0	0	0	0	0	18	0	28	109	0	0	0	0	0	0	0	false	0	0	
763556																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1737	1	0	0	0	0	0	0	true	0	0	
763752																							0	0	136	0	0	0	0	0	0	0	0	0	136	0	0	143	0	0	0	0	0	0	0	false	0	0	
763930																							0	0	1358	0	0	0	0	0	0	0	0	0	1358	0	0	272	0	0	0	0	0	0	0	false	0	0	
764030																							0	0	24	0	0	9100	0	0	0	0	0	0	24	0	0	3440	1	0	0	0	9100	0	0	true	0	0	
764058																							0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	68	0	0	0	0	3000	0	0	true	0	0	
764067																							0	0	107	0	0	1994	0	0	0	0	0	0	0	0	107	1674	2	0	0	0	1994	0	0	false	0	0	
764142																							0	0	64	1000	0	1500	0	0	0	0	0	0	0	0	64	694	0	0	0	0	500	0	0	false	0	0	
764151																							0	0	100	0	0	0	0	0	0	0	0	0	9	0	91	151	0	0	0	0	0	0	0	false	0	0	
764414																							427	0	40	32315	0	96140	0	0	0	427	0	0	40	0	0	21999	7	0	0	7434	56366	0	0	false	0	25	
764441																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	1	0	0	0	0	0	0	false	0	0	
764647																							0	0	0	2000	0	2000	0	0	0	0	0	0	0	0	0	619	6	0	0	0	0	0	0	false	0	0	
764816																							0	0	14	0	0	11237	0	0	0	0	0	0	14	0	0	121	0	0	0	82	11155	0	0	false	0	0	
764843																							0	0	67	0	0	0	0	0	0	0	0	0	67	0	0	544	1	0	0	0	0	0	0	false	0	0	
765019																							1491	0	0	20000	1491	20000	0	0	0	0	0	0	0	0	0	3917	3	1491	0	0	0	0	0	false	0	0	
765046																							0	0	173	1000	0	5000	0	0	0	0	0	0	93	0	80	1168	1	0	0	0	4000	0	0	true	0	0	
765130																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	false	0	0	
765318																							1165	0	169	4400	0	8398	0	0	0	1165	0	0	0	0	169	3995	4	0	0	3050	599	0	0	false	0	349	
765354																							0	0	962	4000	0	8000	0	0	0	0	320	0	556	0	86	774	0	0	0	4000	0	0	0	false	0	0	
765505																							0	0	0	17000	0	39000	0	0	0	0	0	0	0	0	0	262	0	0	0	10000	12000	0	0	true	0	0	
765662																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488	0	0	0	0	0	0	0	false	0	0	
765756	114343	0	5380	0	0	14520	0	0	0	114343	175	0	0	0	0	0	208	1362	true	0	12950	0						14520					0	0	1828	0	3552												
766052																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	false	0	0	
766164																							362	0	438	0	0	0	0	0	0	0	0	0	393	0	45	648	3	0	362	0	0	0	0	false	0	0	
766258																							3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1145	0	0	0	0	0	0	0	true	0	0	
766735																							0	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	15270	7	0	0	2000	0	0	0	false	0	0	
767004																							0	0	0	5850	0	22363	0	0	0	0	0	0	0	0	0	1795	0	0	0	804	15609	0	0	false	0	100	
767040																							0	0	174	0	0	0	0	0	0	0	0	0	0	0	174	1007	1	0	0	0	0	0	0	true	0	0	
767059																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1649	1	0	0	0	0	0	0	false	0	0	
767152																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	false	0	0	
767161	0	0	146	5000	0	40000	146	0	0	0	1	0	0	0	10000	25000	0	0	false	0	0	0						40000					0	0	0	0	0												
767246																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	1	0	0	0	0	0	0	false	0	0	
767255																							0	0	0	500	0	4588	0	0	0	0	0	0	0	0	0	85	0	0	0	2000	2088	0	0	false	0	0	
767554																							64	0	133	0	0	4549	0	0	0	64	0	0	87	0	46	1141	1	0	0	8	4541	0	0	false	0	0	
767611																							0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	601	0	0	0	0	0	0	0	false	0	13	
767705																							0	0	0	2692	0	22192	0	0	0	0	0	0	0	0	0	594	0	0	0	7500	12000	0	0	false	0	0	
767732																							0	0	254	0	0	0	0	0	0	0	0	0	254	0	0	2059	0	0	0	0	0	0	0	true	0	0	
767769																							0	0	58	0	0	0	0	0	0	0	0	45	3	0	10	0	0	0	0	0	0	0	0	false	0	0	
767817																							0	0	0	5000	0	8000	0	0	0	0	0	0	0	0	0	1978	2	0	0	0	3000	0	0	true	0	0	
767947																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1657	2	0	0	0	0	0	0	false	0	0	
768074																							0	0	151	0	0	7000	44	0	0	0	0	0	107	0	0	426	0	0	0	0	7000	0	0	false	0	0	
768252																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	933	1	0	0	0	0	0	0	false	0	0	
768458																							0	0	0	5141	0	5141	0	0	0	0	0	0	0	0	0	1478	1	0	0	0	0	0	0	false	0	0	
768953																							0	0	240	0	0	0	0	0	0	0	0	240	0	0	0	150	1	0	0	0	0	0	0	true	0	0	
769156																							497	0	0	0	0	0	0	0	0	497	0	0	0	0	0	145	0	0	0	0	0	0	0	false	0	0	
769334																							0	0	0	0	0	953	0	0	0	0	0	0	0	0	0	950	1	0	0	0	953	0	0	true	0	0	
769455																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	false	0	0	
769857																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	false	0	0	
770068																							0	0	215	0	0	0	0	0	0	0	0	182	33	0	0	774	1	0	0	0	0	0	0	false	0	0	
770330																							0	0	102	0	0	297	0	0	0	0	0	0	102	0	0	953	0	0	0	297	0	0	0	false	0	0	
770367																							279	0	1348	30000	0	36861	0	0	0	0	0	0	0	0	1348	1040	4	0	279	5000	0	0	0	false	0	1861	
770433																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	831	5	0	0	0	0	0	0	false	0	0	
770451																							0	0	49	0	0	3802	0	0	0	0	0	0	49	0	0	285	0	0	0	1000	2200	0	0	true	0	602	
770545																							0	0	52	0	0	0	0	0	0	0	0	0	0	52	0	46	0	0	0	0	0	0	0	false	0	0	
770572																							0	0	1959	1815	0	80473	1959	0	0	0	0	0	0	0	0	3685	5	0	0	8050	70368	0	240	false	0	0	
770639																							0	0	80	0	0	2000	0	0	0	0	0	0	80	0	0	1158	0	0	0	0	2000	0	0	false	0	0	
770657																							4	0	0	0	0	7000	0	0	0	4	0	0	0	0	0	10326	3	0	0	0	7000	0	0	false	0	0	
770853																							0	0	135	0	0	5000	0	0	0	0	16	0	29	0	90	2409	4	0	0	0	5000	0	0	true	619	0	
771047																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	968	2	0	0	0	0	0	0	false	0	0	
771140																							0	0	37	2400	0	6300	0	0	0	0	0	0	0	0	37	2194	3	0	0	2900	1000	0	0	false	0	0	
771346																							0	0	0	2900	0	5400	0	0	0	0	0	0	0	0	0	341	0	0	0	2000	500	0	0	false	0	0	
771458																							0	0	149	0	0	13588	0	0	0	0	0	0	1	148	0	4742	4	0	0	679	12585	62	219	false	0	43	
771551																							0	0	72	0	0	5325	0	0	0	0	12	0	60	0	0	1190	2	0	0	0	5325	0	0	false	0	0	
771609																							0	0	0	3000	0	24243	0	0	0	0	0	0	0	0	0	1052	0	0	0	11832	9411	0	0	true	0	0	
771636																							0	0	189	0	0	7000	0	0	0	0	0	0	70	0	119	1046	1	0	0	2500	4500	0	0	false	0	0	
771663																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	false	0	0	
771748																							0	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	136	0	0	0	2000	0	0	0	false	0	0	
771832																							0	0	81	0	0	43305	0	0	0	0	0	0	0	0	81	6690	2	0	0	2934	40371	0	0	false	0	0	
772008																							478	0	16	26000	0	86100	0	0	0	478	16	0	0	0	0	1105	0	0	0	50599	9421	60	0	true	0	20	
772240																							288	0	0	650	0	5996	0	0	0	288	0	0	0	0	0	0	0	0	0	1400	3946	0	0	false	0	0	
772446																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
772558																							1311	131	0	1313	0	6806	0	0	131	1311	0	0	0	0	0	903	0	0	0	446	2670	0	1512	true	0	865	
772745																							0	0	23	0	0	294	23	0	0	0	0	0	0	0	0	353	0	0	0	0	0	0	0	false	0	294	
772754																							0	0	574	0	0	0	0	0	0	0	574	0	0	0	0	223	0	0	0	0	0	0	0	false	0	0	
773032																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	687	0	0	0	0	0	0	0	false	0	0	
773126																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	644	1	0	0	0	0	0	0	true	0	0	
773247																							0	0	152	2000	0	9700	0	0	0	0	0	0	152	0	0	7764	3	0	0	7700	0	0	0	true	0	0	
773359																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	true	0	0	
773443																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	591	0	0	0	0	0	0	0	false	0	0	
773546																							0	0	413	0	0	0	0	0	0	0	0	0	413	0	0	3045	0	0	0	0	0	0	0	false	0	0	
773742																							250	0	168	0	250	0	0	0	0	0	0	0	168	0	0	1931	1	250	0	0	0	0	0	true	0	0	
773751																							0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	306	0	0	0	0	0	0	0	true	0	6	
774105																							0	0	0	16250	0	33513	0	0	0	0	0	0	0	0	0	2731	1	0	0	14000	3263	0	0	false	0	0	
774132																							0	0	119	0	0	0	0	0	0	0	50	0	69	0	0	2483	2	0	0	0	0	0	0	true	0	0	
774235																							0	0	43	0	0	0	0	0	0	0	0	0	43	0	0	2504	3	0	0	0	0	0	0	false	0	0	
774253																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	859	2	0	0	0	0	0	0	false	0	0	
774262																							0	0	135	0	0	0	0	0	0	0	0	0	23	0	112	305	0	0	0	0	0	0	0	false	0	0	
774347																							0	0	0	526	0	929	0	0	0	0	0	0	0	0	0	169	0	0	0	56	347	0	0	true	0	0	
774655																							0	0	0	0	0	2565	0	0	0	0	0	0	0	0	0	111	0	0	0	0	2565	0	0	false	0	0	
774730																							247	0	0	1000	228	1000	0	0	0	19	0	0	0	0	0	4644	2	228	0	0	0	0	0	false	0	0	
774833																							547	0	0	5000	547	31749	0	0	0	0	0	0	0	0	0	17588	8	547	0	0	22749	0	0	true	1975	4000	
774851																							0	0	435	0	0	696	0	0	0	0	435	0	0	0	0	546	0	0	0	0	437	0	200	false	0	59	
775054																							0	0	390	1600	0	14853	0	0	0	0	51	0	339	0	0	831	1	0	0	4036	9217	0	0	true	0	0	
775214																							0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	12462	4	0	0	0	0	0	0	false	0	0	
775241																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	751	1	0	0	0	0	0	0	false	0	0	
