"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	
1718517																														0	3813	0	16202	12551		1824		0	0			16209	0	0	0	0	54635	85	0			0	4032	89	1994	10152	922	258	614	1855	109	274	19412	3082	11167	7425	8123	1333								0	0		
1764028																														0	8691	813	239	9303		701		866	0			7497	1960	6706	0	1274	47570	36	0			1239	8675	789	2453	17263	3708	1393	2757	561	207	0	21637	6238	5519	3485	2001	0								0	92		
1819049																														0	896	0	196	5895		337		0	0			1752	0	2756	0	0	15949	186	0			0	3895	408	1013	3164	434	304	1167	200	1312	478	7437	642	2050	1431	680	0								0	0		
1819058																														0	7675	0	0	2900		6413		0	0			6337	0	15894	0	0	53869	166	0			0	14371	445	560	30447	566	1181	769	8036	3240	579	31250	4140	445	2782	1047	0								0	0		
1819366																														8	6745	1757	514	29616		90		60	0			16521	4265	21427	0	0	104527	0	3418			0	12772	7232	5325	26351	1388	1221	2025	3352	2089	2697	31046	6527	17253	16977	7087	12800								0	102		
1820979																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
1821024																														0	18843	1277	3298	17881		1058		0	0			18862	2832	8629	0	0	90436	0	0			0	13119	2405	175	42699	485	3601	6294	1806	126	236	21044	18142	23596	12612	300	19								444	1788		
1821976																														0	86642	2022	1018	3539		1634		21548	0			60079	6450	9515	0	0	205234	0	0			0	8998	2553	352	150986	560	514	923	1085	0	5916	122317	27595	13955	18190	6523	6743								395	841		
1824285																														0	10239	1006	11928	66016	0	223	223	9	80	43477	0	43477	4465	10090	0	3043	202165	0	882	882	0	0	43612	5327	23840	63353	3981	9090	25909	2102	2292	82	47304	21686	63610	23607	2175	0	0	0	0	0	0	0	0	1562	286	0	
1824324																														0	1368	3435	446	7768		132		446	0			1404	10	3905	0	0	43292	78	0			0	24178	264	8555	4119	979	1991	4532	6066	10557	0	1492	3034	4727	5624	4315	0								0	14		
1826382																														0	0	0	0	1968		0		9	0			618	572	13993	0	0	38844	98	0			0	20363	1419	8325	2055	292	1549	2132	328	10119	5366	985	1303	5458	7363	2936	196								0	0		
1830035	0	16326	0	0	1840	0	1242766	0	0	18204263	0	0	0	11281	397316	945379	275326	16694300	260251	2519	1499	0	500000	0	0	0	11280869	5162462	0	500000	0	0	0	0	0	16326	16326	0		1840	0	1840	0	7915	0	0	13343298	0	0				0	0	0		0	0	0	0	0	0							500000			0	0			7656087	5161130		
1831975																														45	7509	1311	9041	25497		1284		1697	0			13534	1182	5264	0	0	81639	0	0			43	14033	1138	1140	27038	3260	2944	7238	399	153	0	20680	10462	20641	5714	9245	0								0	104		
1833063																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74046	0	0	0	0	0	0	0	0	0	0	0	78229	0	0	
1836701																														0	3436	350	258	3293		16280		0	0			18718	1350	5498	0	0	57988	30	0			0	3823	4852	1246	31540	1516	814	410	149	759	175	35556	2460	7796	7353	275	0								0	160		
1837829																														0	17509	1148	3588	44172		100		0	0			20986	24879	9859	0	1178	215805	295	1061			0	79050	10465	19568	51830	16768	9974	22763	13164	5061	10049	91083	2641	8356	23477	9208	2157								997	1108		
1841536																														0	17445	0	4563	14964		854		0	0			13738	0	234	0	0	53559	88	0			0	1849	0	0	22076	225	561	577	368	11	107	11093	12937	8292	7030	11997	233								0	0		
1841590																														0	15526	0	5705	166156		0		0	0			10828	386	55	0	0	197976	1469	0			0	789	0	789	36151	789	0	0	0	0	0	165254	8571	15218	1495	2389	0								0	0		
1842065																														0	85940	0	2654	236721	0	556	556	0	0	128483	0	128483	40265	58512	0	0	658211	772	0	0	0	0	103499	2353	50784	277486	26333	20671	36361	9432	6633	4051	358581	34026	89001	33761	37184	1190	0	0	0	0	0	0	0	0	0	0	
1842195																														0	16638	0	201	61652		9261		0	0			123405	14599	18100	0	373	257880	0	0			1883	6030	6206	105	109305	199	2326	1935	1264	278	0	157513	13462	50166	21342	9366	0								0	1415		
1852381																														0	19431	17972	0	43162		2364		15532	0			18858	187	1736	0	0	122788	316	0			0	2233	967	1451	42670	112	232	904	470	515	0	83711	5361	10825	9290	7265	3386								614	48		
1852569																														0	1108	0	3124	12463		49		0	863			14463	1024	6045	0	0	63847	255	0			0	20711	2927	5314	39019	4213	7209	919	812	6515	0	23307	4290	6518	3739	3334	513								1951	237		
1853856																														0	0	0	1219	0	5239	67491	62252	0	0	36524	0	36524	0	59310	0	0	166967	0	0	0	0	10028	2408	15	0	120054	0	0	0	0	112	0	148954	1906	3763	4545	4344	1047	0	0	0	0	0	0	0	0	0	0	
1856398																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
1857087																														0	7074	0	1585	81001		71		0	0			64426	11173	5370	0	0	183966	0	0			0	11645	1560	1248	66638	1670	2326	5548	2015	86	0	63970	23964	48874	33289	2170	54								0	61		
1857377																														0	4108	834	0	4547		117		1283	0			5496	1414	2246	0	0	28059	0	479			0	5076	2334	82	6861	636	975	3018	317	130	0	6240	3794	7975	4032	942	0								0	125		
1861347																														0	0	0	127	132		0		0	0			684	0	1460	0	0	6995	0	0			0	3518	1074	1474	1463	151	722	49	167	1075	1321	985	170	492	669	947	208								0	0		
1861927																														0	17434	2990	2543	107874		443		3675	0			78719	1668	12206	0	0	267348	438	64			2701	27629	12260	5328	84428	4460	5428	4713	3427	1256	8328	30057	112694	23214	33632	26625	9751								0	281		
1862719																														0	21965	0	25644	114612	0	3958	3958	0	0	88422	0	88422	1034	31698	0	0	351490	2	7	7	0	0	58601	3721	6581	111574	8056	11557	15525	15985	4469	2537	22443	103445	53273	80666	31015	650	0	0	0	0	0	0	0	785	1045	0	
1863097																														0	5150	0	4242	45785		0		0	0			39286	8637	2524	0	53	138947	37	0			0	31714	358	27461	11908	1148	18188	2707	841	1381	7449	29891	38082	17963	14329	2877	3700								1235	0		
1863275																														0	2978	2255	660	15868		1736		524	0			19093	1413	7822	0	0	64188	0	0			0	10978	738	1453	27562	2577	1947	3083	2705	72	346	20984	6920	12921	10740	932	44								123	0		
1864197																														0	8517	3929	967	66449		0		2696	0			14191	503	605	0	0	103713	417	0			0	5423	634	1376	19780	437	399	654	2694	989	250	22965	21379	14462	13417	25493	707								0	216		
1864227																														0	4530	89	1736	26939		2131		0	83			8628	778	8090	0	0	57120	47	64			0	2819	1291	1480	11552	358	1086	566	213	355	241	14494	6083	14222	3498	15447	272								0	72		
1864375																														0	17121	106	1429	18412		250		36	0			13530	4679	10602	0	0	85473	179	0			9611	17036	2380	0	39744	4068	3031	7994	1907	36	0	26078	9548	20170	12307	494	19								0	71		
1864601																														0	8133	0	2852	69081		0		0	0			557	110	94	0	0	81901	409	0			0	810	665	810	11485	0	529	67	0	214	0	74953	26	5939	582	0	0								0	8		
1864610																														0	5540	0	1226	17804		109		0	0			8477	5988	4976	0	1065	90633	0	0			0	43113	2275	2764	22012	2800	2529	8551	14836	6644	7665	20289	5008	9802	10410	1992	0								0	60		
1864629																														0	20556	0	29487	151363		2578		0	0			27281	777	853	0	0	243640	4189	97			0	13073	1664	5343	98032	4032	2461	2106	2442	1315	564	105969	20187	54689	31392	13595	2518								0	100		
1864683																														0	80191	0	2079	53885	11454	11727	273	0	0	44269	0	44269	18742	1943	0	1246	235522	275	0	0	0	0	19325	2238	0	147075	5705	1005	5293	3586	1081	2655	164567	2618	16456	30600	862	936	0	0	0	0	0	0	0	0	152	0	
1865091																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
1865680																														0	1588	0	140	76163		592		0	490			80553	1518	1267	0	0	162797	899	0			0	1292	273	0	43211	701	0	0	0	591	0	97641	6781	11597	18422	25609	0								0	310		
1865961																														0	0	0	0	0	0	0	0	0	0	2329	0	2329	0	0	0	0	2329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2329	0	0	0	0	0	0	0	0	0	0	0	0	0	
1866726	59084	124	0	681	120	15940	3212	3953	0	198891	52	0	0	0	116379	57242	43407	37321	9451	223	0	0	0	0	0	116504	6	0	0	109386	5490	0	0	1489	0	124	124	0		120	10512	10632	816	3212	3953	0	186345	52	0				51289	0	41429		5706	10023	11963	20559	0	2593							0			0	109386			6	0		
1866762																														0	11582	0	16162	64053		4370		0	0			64979	3695	1214	0	0	242141	0	0			1036	72440	2833	66665	50928	7891	12706	25426	21802	3646	969	66200	27678	39589	28418	7785	0								69	744		
1867983																														0	8860	0	779	18624		0		0	0			15946	7670	5013	0	0	122101	0	0			830	63544	1384	58933	10757	3546	10187	18632	28695	1785	615	19430	5606	9216	12792	6319	5137								0	281		
1871122																														0	1011	32	240	9417		0		414	0			10471	8	4306	0	0	40216	0	0			0	13836	481	0	19191	1070	4520	6726	1091	381	0	5035	8566	7102	3934	666	0								0	0		
1872941																														0	9276	5414	1038	5271		311		3872	0			5881	1035	2371	0	319	40780	0	0			0	5699	278	687	17441	65	1056	2495	1863	42	131	8722	7598	8574	8939	566	0								0	15		
1872996																														0	14204	179	7646	39727		48		0	0			21650	3296	5188	0	8	141004	0	0			0	40143	8212	12545	51658	1894	8395	20181	4321	1073	3885	25570	20453	40882	13288	363	0								578	125		
1874936																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
1877665																														0	2530	0	33	7258		59		0	0			7433	390	7875	0	0	25187	1024	0			0	399	129	0	6357	130	32	63	46	128	0	11122	2055	3793	6905	1911	0								0	105		
1879016																														0	0	2042	194	1080		129		2222	204			14359	0	4789	0	86	45732	0	0			0	19589	1242	0	19489	1216	5871	11190	1000	0	0	3600	8941	11150	2334	0	0								0	0		
1879043																														0	700	2213	404	7502		12		450	0			7869	0	2939	0	0	34875	0	0			0	12198	469	368	17590	707	2473	4996	3007	885	0	5805	8604	5927	1835	506	0								0	119		
1881541																														0	69038	0	0	42349		193		0	0			28969	48122	4432	0	0	245456	0	19694			0	32075	470	11069	95307	17070	4070	6018	4241	186	490	150509	4436	19916	31860	6418	25								0	114		
1882070																														0	7112	163	4824	19004		221		539	0			14177	306	2232	0	0	54709	0	0			0	3743	2370	1776	16024	1693	174	340	663	826	0	28895	858	8381	4816	3669	0								0	18		
1884140																														0	22	490	2243	47644		158		0	0			39084	4990	9823	0	0	108686	159	0			0	148	3873	148	51604	0	148	0	0	0	0	83713	5575	5450	9636	4080	0								370	0		
1885848																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
1885932																														0	344	65	2558	8651		372		0	0			9428	0	167857	0	0	205961	0	0			0	10351	6335	8487	37973	3038	3255	1581	664	599	1085	7849	23830	96444	63710	2559	171								0	0		
1887486																														0	728	0	1675	16671		166		0	0			12606	4457	5387	0	0	56593	0	0			0	11760	3080	11679	17514	2967	717	4907	3083	86	0	14038	4686	11732	13073	1000	0								0	63		
1887495																														0	1158	33	527	19497		894		992	0			11120	9200	7141	0	6	79452	0	0			0	25902	2893	41	29015	3632	6715	14834	721	0	0	9125	9543	18508	13705	1965	0								0	89		
1887516																														0	1390	0	0	42164		0		0	0			92331	8325	812	0	1058	178836	0	0			0	30788	1968	8641	56735	6139	2616	10392	6677	4964	0	76909	12576	14358	30073	10060	3343								0	0		
1890374																														0	28693	4659	398	27283		6091		1265	0			17401	4481	21152	0	0	153403	0	0			0	33666	7259	0	75665	4871	6756	16874	4218	560	0	26305	37775	41606	10402	3349	0								732	323		
1890413																														0	1969	8235	524	11841		0		23117	149			4277	0	11546	0	0	94806	0	113			0	30924	1894	1306	43287	2201	5738	15092	4471	1827	675	8090	27417	15299	8734	1716	456								366	0		
1890525																														900	4445	0	70	79748	0	89	89	0	0	56158	0	56158	7968	13411	0	0	251868	0	4094	4094	0	0	80597	3884	70749	27950	880	1859	27987	42038	7235	479	83712	10207	35854	17913	14510	6608	900	0	900	0	0	0	0	0	504	0	
1890598																														0	17000	0	37622	53835		0		0	0			3393	1397	49	0	0	119861	0	0			3384	5338	169	5047	15051	2929	1049	605	464	0	291	62239	26415	16114	7972	1783	0								0	1058		
1892154																														0	3683	10689	788	26656		0		1703	0			10795	770	4971	0	0	81919	0	1216			0	18637	1414	1286	25054	2561	2103	5837	6970	882	0	32778	7123	11675	8083	2925	0								477	120		
1893263																														0	4274	1	2633	49728		0		164	0			2021	0	5783	0	970	86039	580	0			0	20799	246	6381	9970	623	7399	83	399	6949	5346	7954	42285	2096	1788	10793	904								0	0		
1893272																														0	3709	0	2786	38692		0		15	0			6404	0	2619	0	813	61961	413	0			0	7233	103	1172	12126	265	1104	29	48	3603	2184	6633	40532	1173	3721	2473	608								0	0		
1897168																														0	3777	0	1381	9893		16		0	0			4763	75	3488	0	2982	37735	0	0			0	10580	436	474	6962	544	1778	2157	484	2394	3223	8944	2356	4964	2300	6763	1736								344	0		
1897270																														0	14289	0	2159	14159		95		0	0			57697	1116	4379	0	1105	99008	354	1817			0	1638	411	430	27762	546	440	184	400	68	0	49707	3871	8342	15424	19099	880								421	76		
1898419																														0	3460	0	0	1787		49		74	0			22685	624	4024	0	0	40654	0	0			0	7551	303	137	24207	1506	1594	4262	150	0	0	17268	3839	8677	2189	611	399								0	97		
1899902																														0	23736	0	1957	66714		75		0	21			13197	0	5683	0	0	116004	9	0			0	3398	1090	1581	43172	1581	314	1260	116	127	0	91318	5518	9736	3610	2405	0								163	0		
1900675																														0	5859	1137	0	4563		15		144	0			3872	0	504	0	106	23347	48	0			0	6866	291	157	7649	288	206	604	2971	2556	0	9371	1784	2357	2163	247	285								0	38		
1901243																														0	5372	0	3266	35939		0		0	0			25314	4182	4550	0	2864	157805	74	0			0	61827	13715	40842	21701	5484	3524	7184	12997	16128	16337	28064	6764	21795	23829	15394	134								528	322		
1904020																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
1904673																														0	1169	23	5428	76853		4729		59	0			31490	37003	2469	0	181	174920	38	0			36	12331	2707	5690	25563	2075	2742	750	1061	2983	2683	89779	19063	18237	28718	4693	1633								249	267		
1906172																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
1907599																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
1908082																														0	27947	402	3974	24706		0		0	0			37815	12495	24233	0	0	170315	0	0			0	33147	2253	4663	45329	4993	2909	11999	12799	447	0	66065	2351	24276	31920	11044	1035								167	3176		
1914421																														0	16003	449	0	10941		119		55	0			9887	3250	4519	0	0	52074	0	0			0	3922	2549	0	30140	1195	1339	656	732	0	0	26523	8042	4531	7130	1919	0								380	0		
1916612																														0	20005	0	0	70903		191		0	198			27651	15711	16847	0	0	197329	163	0			0	34818	11077	33444	44420	6106	2975	7676	15538	2523	0	53268	4310	51739	46770	3068	2910								0	289		
1916751																														0	0	0	0	0	0	0	0	0	0	394992	0	394992	0	0	0	408	449566	0	54166	54166	0	0	0	0	0	17713	0	0	0	0	0	0	392703	7719	15525	18142	408	0	0	0	0	0	0	0	0	0	0	0	
1917301																														0	24550	0	2671	142590	0	2292	2292	0	0	129318	0	129318	52582	43230	0	0	479360	2007	21200	21200	0	0	62556	0	16582	214123	43145	12348	1112	2185	199	2974	186395	78092	70248	59604	14090	8264	0	0	0	0	0	0	0	0	378	0	
1918344																														1375	70948	0	6388	115270	0	639	639	0	0	155995	0	155995	0	725	0	0	353789	738	1783	1783	0	0	610	629	49	215625	49	0	133	0	0	428	317698	7044	17105	4289	0	1564	1375	1375	0	0	0	0	0	165	0	0	
1919556																														0	16363	0	1249	77876		167		0	0			42077	8826	6388	0	500	177025	379	0			3778	19372	4171	18140	30215	2351	5654	10501	673	131	62	53616	18624	61186	17683	6891	32								0	415		
1920945																														0	2954	760	1437	21569		986		1287	0			30911	4598	5777	0	0	81263	0	511			0	10254	219	0	50436	2500	834	3836	1309	1671	0	44104	2998	6298	10481	5674	610								0	0		
1928594																														0	0	0	0	0		0		0	0			0	0	0	0	0	22891	0	0			0	0	0	0	0	0	0	0	0	0	0	21701	0	1190	0	0	0								22891	0		
1928754																														0	9882	35	700	15795		381		0	0			60191	2088	5561	0	200	106706	0	0			0	11826	0	3057	50708	8416	2020	589	698	103	0	75151	9113	4958	1923	561	400								0	47		
1929247																														0	2532	0	621	8714		4		0	0			10137	392	6416	0	363	53797	149	0			0	24715	0	14340	5369	1304	4807	9914	3927	4439	324	9782	1278	7275	5563	5087	246								0	52		
1931941																														0	67472	0	6427	116257	0	0	0	0	0	48189	0	48189	2016	94691	0	0	476736	0	0	0	0	0	96860	43423	2327	241924	87525	2186	1839	4072	87	0	144522	7691	54190	146272	24504	2622	0	0	0	0	0	0	0	0	1401	0	
1933927																														0	15987	0	0	27979		0		0	0			22791	5286	5274	0	0	115142	0	0			0	19059	16068	0	45148	1579	1516	7694	7268	688	0	24447	18094	21521	28394	3435	0								0	2698		
1934876																														0	8024	197	634	15211		162		305	0			4875	7014	7821	0	0	53176	97	0			0	8217	646	1870	16900	2451	1048	2876	977	334	531	17562	8298	5708	7777	5711	0								0	167		
1936320																														0	56736	0	5004	32978		23		0	0			29674	3405	3243	0	105	145932	0	0			0	7909	6812	2975	95038	2976	198	3328	800	529	38	98360	5280	15023	13336	4656	1039								43	0		
1945247																														0	0	395	0	7643		0		0	166			8094	0	5061	0	0	46216	0	0			0	23710	697	1813	8161	1579	12	309	4069	6509	11039	8255	2237	4776	1936	4207	1071								354	262		
1948921																														0	975	0	1775	14219		532		0	0			6625	2381	795	0	0	33685	51	243			0	4826	1365	0	6347	555	623	1391	1306	286	665	9749	1725	9104	7620	38	0								0	0		
1954294																														0	10756	218	12269	197998	0	57	57	0	0	39917	0	39917	7373	1163	0	0	289038	1182	0	0	0	0	13676	6793	10922	41130	811	1497	3997	7141	227	3	47256	22449	90162	107857	8766	54	0	0	0	0	0	0	0	0	0	0	
1962888																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
1972298																														0	6329	2123	983	14006		55		1231	0			8755	2387	7846	0	0	52713	0	0			6013	7812	989	4328	10027	737	3561	1420	1287	636	171	13209	3524	10379	7250	7193	3064								0	197		
1973129																														0	15410	0	8432	37227		595		9690	0			19115	5152	3064	0	0	121589	0	0			0	18288	3836	4335	42288	8258	1530	501	6732	1029	238	49690	11915	16315	19686	4900	610								455	325		
1973633																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
1977248																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
1978535																														0	1018	0	10349	11704		0		0	0			18830	4828	10741	0	0	72247	0	0			0	11888	2875	11888	9397	806	83	110	3358	6892	639	6865	3222	11323	15424	12753	10762								0	14		
1988730																														0	928	0	2436	47047		8		0	1115			11788	2296	11655	0	0	96788	194	0			20	20344	338	11597	27800	1989	3057	3685	8046	1018	2549	17850	4907	24284	23395	4516	862								0	142		
1990751																														0	6088	0	1802	15665		0		0	0			5399	2258	1792	0	749	45015	52	743			0	10077	363	2934	12192	1970	1565	2845	2034	1092	571	11837	3589	8147	8772	2645	0								0	131		
1992513																														0	3425	0	187	13671		48		0	0			12784	18	1278	0	0	38624	117	0			0	5803	962	2238	9685	258	147	755	438	719	3486	16938	2024	3223	2562	7036	618								0	565		
1994124																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
1996762																														0	0	1660	0	2047		0		1688	0			5286	330	5031	0	0	21947	0	0			0	5898	7	5422	5846	516	1549	3126	34	673	0	5456	2580	5377	2279	329	0								0	0		
1998775																														0	0	10800	0	7954		23		21168	0			5555	0	20258	0	0	68698	2071	0			0	4947	64	3235	29119	700	494	420	364	2969	0	39011	7067	11550	5518	2567	0								0	0		
2002222																														0	158	3731	0	12916		105		1944	0			15554	447	7714	0	0	58426	10	0			400	15088	708	1158	27885	2454	4744	5577	1071	1242	0	19530	9484	10740	2747	787	0								0	71		
2004105																														0	0	0	0	0	0	402	402	0	0	0	0	0	0	0	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2006024																														0	0	123	3297	16114		150		0	0			6088	0	4163	0	448	48122	0	0			0	15757	1530	14330	6939	1428	3752	7015	3562	0	0	9695	7540	10919	3547	212	452								0	452		
2007991																														0	274	11716	2754	12501		68		5918	0			10482	1857	9976	0	282	80964	1131	0			0	25370	825	11552	20048	2547	5982	4565	2596	9580	82	21850	6255	15529	9485	3558	0								0	72		
2008608																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
2009360																														0	0	0	0	0		602		0	0			173	0	12094	0	0	12869	0	0			128	0	0	0	12769	0	0	0	0	0	0	12719	50	100	0	0	0								0	0		
2009605																														0	9094	11936	12305	50894		229		27925	51			29838	4215	19968	0	1549	204895	0	4071			0	23515	8549	1299	44013	1422	1329	4348	4907	5866	5643	56537	15597	42626	43693	21495	954								0	807		
2010722																														299	191	0	0	20196		184		154	0			19672	3157	4924	0	484	55485	0	0			0	3753	2314	0	24224	805	756	815	837	540	0	15822	8118	11293	13860	1473	700								0	157		
2012687																														0	49514	0	1320	66693		97		0	0			50491	15437	4104	0	0	193298	86	0			0	3635	1667	2644	83465	2881	92	528	0	0	134	116414	26269	23032	8246	15752	0								0	426		
2017570																														0	0	0	0	0	0	264	264	0	0	1365000	0	1365000	0	230439	0	152	1800510	0	0	0	0	264	1390	0	0	95169	198	0	0	0	0	1192	235092	48451	1453974	22364	2243	264	0	0	0	0	0	0	0	203265	0	0	
2019453																														0	6738	1656	12722	80684		32		3284	0			3401	0	6317	0	306	122794	0	0			0	7455	62	0	36000	1577	1291	2165	2224	139	59	27251	8746	35524	4900	34538	2776								0	137		
2021634																														0	4993	0	2478	25176		537		0	0			24238	905	1254	0	0	65697	0	0			1673	1370	4100	735	19945	250	0	263	329	288	45	22014	5427	12437	15257	9137	55								463	183		
2028400	0	4	0	0	173	36655	4692	7642	0	71218	14	0	0	0	31861	18538	51969	0	0	0	0	0	919	0	0	21147	0	0	0	22066	0	0	0	0	0	4	4	0		173	34998	35171	0	4692	7642	0	69561	14	0				0	0	0		0	0	0	0	0	0							919			0	21147			0	0		
2033123																														165000	43991	0	0	50365	22	1698	1676	0	0	45009	0	45009	20810	66609	0	368	922875	172	0	0	0	0	2682	570	897	73628	945	6	1223	497	0	0	783353	16176	40007	65871	14710	0	165000	0	165000	0	0	0	0	525000	945	0	
2033806																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
2034652																														78	0	0	124	33272		302		0	0			14725	430	1545	0	0	71622	0	0			0	16607	4444	0	12302	317	223	728	1888	13424	27	19275	1292	10183	13242	8281	979								0	95		
2035716																														0	0	0	0	0		0		0	0			33929	0	0	0	0	37849	0	0			0	775	0	0	0	0	0	0	0	0	775	11114	0	25146	0	0	0								3145	0		
2036843																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	751141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515720	125992	109429	0	0	0	0	0	0	0	0	0	0	751141	0	0	
2037185																														0	8670	2065	827	36099		50		2598	0			6819	1380	9988	0	510	105833	2	0			242	34541	2073	25722	23934	1960	4442	10628	14897	2490	124	18058	16264	13402	17378	3778	2022								0	215		
2038614																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
2038641																														0	0	0	0	0		0		0	0			0	0	0	0	0	971	0	0			0	0	0	0	0	0	0	0	0	0	0	971	0	0	0	0	0								971	0		
2038717																														0	2152	486	0	3515		367		0	0			916	1849	1394	0	0	82483	437	0			0	65256	6405	42763	3034	741	4287	7662	30702	21863	0	6997	2417	4045	2199	1981	0								0	580		
2042684																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2044811																														0	12715	102	4792	66495		521		0	0			70168	34978	14100	0	0	269385	0	1614			0	59390	3938	4600	78910	6470	2787	27097	20237	1529	1270	92775	12362	40754	60308	1911	156								193	379		
2044820																														0	0	0	775	10029		14		0	0			16331	5541	1780	0	0	48548	0	373			0	13028	658	374	8787	0	338	1400	2367	7435	1331	14205	1910	10364	8089	461	491								19	0		
2045694																														0	1752	500	416	7084		22		0	0			5376	0	9	0	0	15526	29	0			0	313	83	38	4598	313	0	0	0	0	0	10633	3485	365	0	759	0								0	0		
2047504																														0	669	0	9551	57435		7		0	0			16083	98	1483	0	0	89686	236	0			0	3631	375	162	8222	560	445	154	38	1143	1222	15010	3181	8744	23140	26442	9774								352	238		
2051127																														0	5902	58	2842	29646		9		0	50			25504	479	1173	0	200	73958	0	1320			106	5868	702	62	29208	801	2286	2183	0	312	286	29536	8902	21749	5562	842	1142								227	28		
2051163																														0	16739	1601	2602	14625		8067		0	3095			102917	19824	6017	0	0	212248	0	2988			0	18040	9745	18040	94854	8321	3176	1168	4033	49	1293	116241	6350	23308	31818	14154	0								46	9037		
2059758																														0	5856	35	19	16931		0		538	0			11304	3170	4995	0	0	62039	1	0			250	17701	1341	0	24000	2585	3395	8965	1980	674	0	17433	4068	12145	7184	2655	623								0	150		
2060110																														2025	350	0	0	350		0		0	0			76723	0	0	0	0	85882	0	0			0	0	0	0	0	0	0	0	0	0	0	50443	29005	6434	0	0	0								6434	0		
2060594																														0	3820	0	0	1229	0	18903	18903	0	0	32718	0	32718	14279	25280	0	0	99890	15	0	0	0	0	1953	565	1532	68387	1565	0	0	217	98	73	86899	8558	1253	822	420	0	0	0	0	0	0	0	0	782	376	0	
2060875																														0	1799	0	231	1445		0		0	0			3206	0	2348	0	0	13208	0	0			0	4179	0	0	1753	27	70	729	249	607	2497	1602	813	1103	2857	2654	0								0	0		
2068107																														0	12743	73	217	14550		98		81	0			5751	2606	2080	0	0	46731	0	0			0	3284	4379	2964	25516	2964	98	222	0	0	0	37490	1715	1804	1368	136	0								0	869		
