"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD4815	RIADB522	RIADC079	
674344	188	27	0	0	166	5	
674513	5317	360	206	0	6089	1338	
674737	133	23	6	0	140	36	
674849	852	75	4	0	781	8	
675042	363	0	63	0	338	38	
675051	219	0	0	0	219	0	
675079	624	0	52	0	572	0	
675239	888	313	38	0	818	281	
675248	541	67	22	0	476	24	
675332	847731	182047	36882	-10210	857387	218375	
675341	288	0	27	0	268	7	
675547	743	90	23	0	666	36	
675659	494	30	10	0	463	9	
675855	127	20	45	0	160	98	
675949	993	255	105	0	995	362	
675958	461	0	1	0	460	0	
676021	3114	675	90	0	3252	903	
676049	814	355	49	0	777	367	
676151	1622	30	14	0	1623	45	
676160	6339	1550	22	584	6680	2497	
676245	617	235	2	0	688	308	
676432	1204	330	22	0	1115	263	
676656	31554	5362	746	0	28477	3031	
676777	1236	26	0	0	1224	14	
676852	368	62	47	0	479	220	
676955	242	38	4	0	219	19	
677354	418	93	2	0	324	1	
677448	462	-5	5	0	462	0	
677644	1176	90	16	0	1108	38	
677756	629	25	12	0	594	2	
678043	426	12	8	0	452	46	
678052	215	27	46	0	180	38	
678070	963	45	12	0	935	29	
678137	14856	2150	549	3025	13837	4705	
678258	146	18	24	0	158	54	
678454	454	100	72	0	494	212	
678472	951	180	5	0	862	96	
678557	574	0	33	0	579	38	
678717	3912	740	83	0	3571	482	
678744	511	125	70	0	551	235	
678865	3865	-90	54	0	3916	15	
678931	207	25	9	0	215	42	
679125	28451	4505	1251	531	27985	5821	
679246	651	320	2	0	349	20	
679451	299	55	13	0	231	0	
679545	373	0	3	0	403	33	
679648	253	0	1	0	428	176	
679826	2030	225	29	0	1804	28	
680055	854	230	14	0	917	307	
680130	1882	1730	640	0	2673	3161	
680149	726	0	16	0	767	57	
680354	690	0	9	0	693	12	
680457	600	59	1	0	600	60	
680466	638	264	82	0	719	427	
680617	4910	225	21	0	4715	51	
680747	376	30	2	0	400	56	
680813	6487	810	398	0	6115	836	
680952	63	6	0	0	57	0	
681043	508	44	16	0	507	59	
681249	198	11	6	0	188	7	
681744	257	18	10	0	231	2	
682143	1874	214	61	0	1753	154	
682451	757	110	69	0	654	76	
682545	368	32	5	0	347	16	
682563	80189	36031	5307	0	63265	24414	
682611	14426	1550	475	0	13772	1371	
682648	334	0	40	0	311	17	
682732	9011	585	288	0	9010	872	
683001	2744	0	52	0	2811	119	
683252	861	725	31	0	1102	997	
683449	1184	120	65	0	1131	132	
683814	1500	162	62	0	1500	224	
684325	1230	65	1	0	1201	37	
684455	266	94	33	0	200	61	
685023	406	10	0	0	396	0	
685050	618	0	3	0	648	33	
685368	1299	480	0	0	1135	316	
685407	2613	36	1	0	2594	18	
685555	1386	211	84	0	1245	154	
685649	1370	590	8	0	1047	275	
685658	1305	367	59	0	1180	301	
685733	195	0	0	0	195	0	
686440	464	675	6	0	428	645	
686459	208	33	58	0	255	138	
686655	2181	484	22	0	1801	126	
686758	576	0	66	0	581	71	
686963	878	-47	127	0	890	92	
687009	8005	1200	226	4157	4733	2311	
687054	142	0	16	0	126	0	
687250	155	92	29	0	105	71	
687269	266	7	0	0	259	0	
687474	1175	505	39	0	1206	575	
687830	334	0	0	0	334	0	
687858	3418	474	109	1752	2015	932	
687951	2936	846	177	0	2641	728	
688079	185790	70032	10845	-7629	191347	78805	
688257	283	84	5	0	263	69	
688275	2644	450	42	0	2368	216	
688453	364	130	1	0	309	76	
688556	581	80	51	0	571	121	
689209	6314	0	139	0	6549	374	
689302	4102	1800	163	0	5937	3798	
689357	1974	1560	67	0	1458	1111	
689665	910	90	3	0	818	1	
689740	5112	1964	214	0	5201	2267	
689759	358	0	0	0	359	1	
689937	250	0	2	0	273	25	
690045	1483	558	11	0	1753	839	
690773	465	99	47	0	384	65	
690858	227	5	6	0	240	24	
691042	85	11	14	0	67	7	
691079	2373	436	1	0	2006	70	
691145	1685	203	38	0	1613	169	
691350	703	90	46	0	601	34	
691556	990	245	2	0	818	75	
691743	148	6	1	0	148	7	
691958	188	18	0	0	182	12	
692450	638	72	0	0	572	6	
692478	1136	31	46	0	1068	9	
692704	0	0	0	0	0	0	
692946	1179	200	4	0	1300	325	
693224	5681	910	196	0	5654	1079	
693345	8483	2925	534	0	10269	5245	
693662	2799	755	76	0	2149	181	
693952	754	159	0	0	598	3	
694146	72	0	0	0	72	0	
694258	804	124	19	0	1000	339	
694463	590	0	35	0	681	126	
694678	6030	800	36	0	5655	461	
694771	188	20	0	0	173	5	
694847	2341	575	191	0	2419	844	
694904	40498	0	0	33467	7031	0	
695134	1691	225	55	0	1426	15	
695228	6120	960	676	0	5774	1290	
695349	1266	200	6	0	1204	144	
695545	435	114	45	0	470	194	
695648	269	0	25	0	244	0	
695705	933	180	51	0	972	270	
695732	441	63	1	0	379	2	
695750	2055	1026	49	0	2201	1221	
695947	211	38	4	0	222	53	
696047	447	51	3	0	439	46	
696056	632	135	19	0	603	125	
696168	1277	1023	119	0	1290	1155	
696430	3079	375	14	0	2875	185	
696551	260	4	0	28	234	6	
696645	366	30	20	0	340	24	
697035	279	34	3	0	292	50	
697110	1771	1	17	0	1759	6	
697147	663	50	2	0	681	70	
697156	595	12	1	0	648	66	
697231	2393	336	217	0	2237	397	
697455	730	150	1	0	602	23	
697633	174809	67149	10458	12605	153633	69036	
697754	5134	5324	349	0	3793	4332	
697763	52249	2700	2983	0	52067	5501	
697848	751	90	14	0	652	5	
697857	484	725	20	0	352	613	
697950	339	29	12	0	328	30	
697978	2225	270	29	0	1929	3	
698144	2732	1465	163	583	1929	1408	
698229	429	36	1	0	415	23	
698322	1448	290	27	0	1291	160	
698546	218	33	10	0	226	51	
698649	1457	145	12	0	1470	170	
698715	2340	0	177	0	2404	241	
698957	429	15	20	91	308	5	
699105	602	45	8	0	558	9	
699132	137	0	3	0	140	6	
699253	473	21	38	0	474	60	
699534	1849	305	45	0	1795	296	
699552	1729	237	119	0	1866	493	
700140	375	65	12	0	330	32	
700252	308	60	46	0	330	128	
700337	1112	192	55	0	1052	187	
700430	522	95	7	0	455	35	
700458	360	0	1	0	381	22	
700672	1726	270	20	0	1489	53	
700739	766	305	48	0	661	248	
701062	25356	2700	1223	0	22612	1179	
701222	1996	168	45	0	1911	128	
701240	2019	51	0	181	1802	15	
701259	1088	177	23	-4	936	44	
701651	316	4	1	0	314	3	
701736	3692	900	52	0	3130	390	
701745	245	0	18	0	228	1	
701839	475	53	34	0	577	189	
701857	202	30	5	0	214	47	
701950	615	235	102	0	499	221	
702050	70	3	0	0	70	3	
702117	29035	13451	1464	8883	15971	10734	
702229	451	23	25	0	403	0	
702359	157	8	4	0	154	9	
702612	3221	0	12	0	3226	17	
702751	471	54	3	0	431	17	
702836	371	40	8	0	400	77	
702854	976	343	51	0	722	140	
702911	2073	90	25	0	2053	95	
702966	239	90	52	0	200	103	
703039	223	0	31	0	203	11	
703141	2026	100	72	0	1921	67	
703310	858	0	9	0	865	16	
703347	539	0	7	0	572	40	
703440	2269	98	72	0	2226	127	
703552	37	5	2	0	52	22	
703767	2346	547	133	0	2047	381	
704326	601	266	39	0	602	306	
704447	577	22	30	0	555	30	
704559	2330	225	47	0	2075	17	
704737	537	20	0	0	517	0	
704755	174	17	1	0	156	0	
704906	916	36	3	0	887	10	
704942	331	29	1	0	304	3	
705444	780	45	39	0	771	75	
705453	381	0	0	0	381	0	
705556	946	130	146	0	1260	590	
705565	282	56	22	0	259	55	
705958	554	65	18	0	522	51	
706030	155	18	34	0	104	1	
706058	245	24	16	-20	228	3	
706067	1163	0	37	0	1140	14	
706151	426	117	2	0	321	14	
706236	736	80	48	0	692	84	
706254	1258	498	214	0	1234	688	
706366	1639	730	6	0	1685	782	
706450	193	42	36	0	185	70	
706656	294	75	14	0	225	20	
707055	660	1040	17	0	914	1311	
707354	3744	248	25	0	3538	67	
707372	87	0	0	0	87	0	
707840	351	70	11	0	321	51	
708052	440	50	6	0	384	0	
708137	1027	327	4	0	815	119	
708164	435	50	52	0	389	56	
708333	452	45	9	0	415	17	
708379	761	54	11	0	769	73	
708454	1474	180	19	0	1359	84	
708753	299	125	3	0	308	137	
709031	1304	235	6	0	1084	21	
709125	3655	248	12	0	3431	36	
709143	1203	225	28	0	1112	162	
709358	810	140	2	0	748	80	
709451	899	26	43	0	850	20	
709554	539	70	165	0	331	27	
709602	4926	90	106	0	4733	3	
709639	1385	105	12	0	1335	67	
709648	1120	221	57	0	886	44	
709675	1169	150	70	0	1170	221	
709956	216	25	3	0	235	47	
710176	480	271	5	0	445	241	
710251	517	4	25	0	552	64	
710859	1001	1071	24	0	1477	1571	
711472	9070	2971	599	0	8872	3372	
711520	508	79	28	0	516	115	
711548	1236	45	3	0	1211	23	
711753	772	70	4	0	739	41	
711801	1161	60	6	0	1101	6	
711865	406	180	2	0	406	182	
711959	67	2	2	0	65	2	
712004	4074	0	96	0	4182	204	
712031	3179	495	14	0	3066	396	
712059	1530	92	3	0	1471	36	
712648	686	230	202	0	495	241	
712750	692	160	4	0	551	23	
712956	724	240	62	0	703	281	
713038	476	0	52	0	475	51	
713047	377	27	5	0	377	32	
713140	600	0	26	0	836	262	
713252	249	9	2	0	251	13	
713476	1044	139	3	0	993	91	
713926	1271	132	42	84	1104	91	
714165	191	27	7	0	161	4	
714361	2380	-880	1307	0	2015	62	
714437	272	65	23	0	368	184	
714558	586	165	7	0	498	84	
714718	1057	164	290	70	1391	858	
714811	1559	685	25	0	1267	418	
714839	1006	10	3	0	1005	12	
714978	1257	140	24	0	1095	2	
715032	637	25	20	0	622	30	
715050	1114	270	19	0	1022	197	
715144	657	70	22	0	618	53	
715340	930	172	18	0	813	73	
715630	2604	125	110	0	3218	849	
715751	251	30	17	0	234	30	
715809	5932	1223	42	0	5128	461	
716413	13064	8700	3459	0	12660	11755	
716440	616	130	4	0	587	105	
716552	240	131	15	0	184	90	
716655	1098	105	45	0	1010	62	
716833	9280	525	414	0	10361	2020	
716851	440	0	3	0	441	4	
716954	166	19	8	0	145	6	
717232	214	18	13	0	188	5	
717241	2005	0	264	0	1917	176	
717513	668	284	90	0	861	567	
717737	3241	249	18	0	3089	115	
717867	302	0	2	0	300	0	
717924	7664	650	220	-95	7284	395	
718079	414	114	7	0	393	100	
718145	3036	547	228	0	2839	578	
718275	1298	0	245	2	1381	330	
718538	805	225	117	0	807	344	
718547	857	545	55	0	894	637	
718556	238	0	8	0	250	20	
718930	1087	90	4	0	1073	80	
719030	163	0	17	0	170	24	
719058	214	9	6	0	207	8	
719441	143	77	3	0	65	2	
719610	1325	285	242	0	945	147	
719656	1421	258	59	0	1240	136	
719955	795	248	5	0	818	276	
719964	429	157	6	0	453	187	
720045	383	0	3	0	382	2	
720157	336	11	17	0	321	13	
720166	452	743	18	0	405	714	
720344	586	0	8	0	614	36	
720465	2294	250	21	0	2023	0	
720746	948	12	45	0	950	59	
720858	1125	0	127	0	1377	379	
720951	269	151	8	0	320	210	
721350	545	80	90	0	457	82	
721659	572	28	187	0	398	41	
721752	516	25	56	0	488	53	
721800	9108	2268	848	0	9360	3368	
721949	1101	100	18	0	1027	44	
722227	370	255	106	0	347	338	
722432	1201	205	41	0	1127	172	
722450	592	0	29	0	612	49	
722544	11049	770	235	0	10296	252	
722816	6268	765	280	0	5795	572	
723037	2500	172	49	0	2509	230	
723112	295528	90385	26186	6591	275315	102949	
723158	569	90	12	0	556	89	
723309	1814	75	10	0	1752	23	
723354	35341	7272	4281	-2737	38983	12458	
723550	215	13	1	0	204	3	
723653	470	60	8	0	437	35	
723710	1697	360	46	0	1632	341	
723747	221	5	0	0	216	0	
723756	263	160	7	0	172	76	
723822	915	90	22	0	894	91	
723868	395	70	6	0	368	49	
723943	821	20	9	0	852	60	
724052	800	79	19	0	838	136	
724230	696	178	34	0	716	232	
724351	1581	270	60	0	1365	114	
724548	289	30	8	0	268	17	
724557	402	270	5	0	369	242	
724744	1018	543	11	0	916	452	
724753	305	32	8	0	299	34	
724847	3569	585	56	0	3433	505	
724940	86	0	0	0	86	0	
725077	156	18	0	0	156	18	
725376	256	0	0	0	271	15	
725611	1260	65	26	0	1295	126	
725732	3546	598	131	0	4005	1188	
725741	743	179	17	0	637	90	
725826	565	13	23	0	566	37	
725844	141	18	2	0	121	0	
725853	364	96	7	0	266	5	
726234	766	95	0	0	695	24	
726355	310	157	13	0	183	43	
726458	425	157	8	0	350	90	
726757	725	90	4	0	672	41	
726953	661	115	67	0	532	53	
727156	244	35	7	0	222	20	
727343	241	-253	236	0	268	10	
727455	1213	365	2	0	970	124	
727530	424	540	66	0	373	555	
727950	81	4	1	0	76	0	
728340	758	135	102	0	914	393	
728452	319	35	2	0	291	9	
728733	373	65	29	0	353	74	
728742	4030	701	188	0	3987	846	
728779	231	40	9	0	199	17	
728854	110173	44267	5938	-2904	79109	16237	
728948	2032	9	38	0	2260	275	
728957	685	90	15	0	681	101	
729011	505	117	28	0	495	135	
729057	495	160	8	0	408	81	
729132	1909	289	4	0	1763	147	
729310	1577	579	61	0	1274	337	
729440	335	90	2	0	356	113	
729459	521	6	6	0	512	3	
729637	1879	59	23	0	1858	61	
729842	456	15	68	0	471	98	
729945	569	189	100	0	668	388	
730213	1161	108	41	20	1092	100	
730268	25533	13800	1090	0	19426	8783	
730446	517	59	20	0	503	65	
730745	71	8	0	0	78	15	
730754	129	35	2	0	96	6	
730857	379	72	5	0	324	22	
731050	1069	349	24	0	1046	350	
731247	10247	630	792	0	10152	1327	
731443	953	60	16	0	974	97	
731957	60	0	5	0	58	3	
732253	357	90	20	0	302	55	
732459	306	50	2	0	254	0	
732570	1234	275	0	0	1007	48	
732637	457	402	58	0	318	321	
732730	631	400	33	0	751	553	
732758	1338	90	0	0	1250	2	
732918	2911	279	29	0	2879	276	
732945	566	28	0	0	567	29	
732954	160	30	13	0	133	16	
733045	731	0	8	0	785	62	
733054	848	415	10	0	1211	788	
733447	166	0	1	0	165	0	
733531	1031	323	4	0	993	289	
733540	125	32	0	0	115	22	
733559	281	37	18	0	231	5	
733661	2504	1628	173	0	2504	1801	
733755	344	49	11	0	315	31	
733951	662	0	8	0	734	80	
734051	181	27	0	0	154	0	
734248	1522	746	122	0	1201	547	
734350	1184	615	48	0	890	369	
734538	481	92	0	0	410	21	
734565	43	0	2	0	41	0	
734613	1426	23	28	0	1436	61	
734855	375	168	1	0	223	17	
734949	285	19	1	0	277	12	
735049	222	0	4	0	227	9	
735058	5194	1221	483	0	5053	1563	
735067	93	0	0	4	91	4	
735142	250	27	10	0	237	24	
735357	95	18	0	0	86	9	
735414	152	132	26	0	137	143	
735441	2252	235	32	0	2502	517	
735656	385	0	0	0	389	4	
735768	2119	450	7	0	1969	307	
735852	1690	190	11	0	1544	55	
736158	208	0	3	0	205	0	
736206	5070	675	223	0	4375	203	
736448	3830	1750	457	0	3787	2164	
736550	479	57	3	0	433	14	
736662	303	241	28	0	147	113	
736877	2871	385	121	0	2797	432	
737548	2379	515	94	0	2294	524	
737632	1470	-66	179	0	1397	40	
737753	670	0	19	0	863	212	
737959	203	0	11	0	205	13	
738013	2758	775	76	0	2554	647	
738040	2874	445	38	1446	2462	1517	
738143	1357	250	9	0	1260	162	
738255	552	35	3	0	553	39	
738303	2284	67	40	0	2186	9	
738367	2974	365	69	0	2666	126	
738545	1054	345	100	0	1060	451	
738611	189	9	0	0	183	3	
738657	172	23	3	0	166	20	
738769	1770	310	42	0	1774	356	
739159	58	1	0	0	57	0	
739346	133	9	2	0	126	0	
739355	208	29	1	0	188	10	
739430	851	217	58	0	804	228	
739560	7865	338	62	0	8088	623	
739832	208	54	12	0	151	9	
739850	301	0	10	0	292	1	
740043	2506	252	85	0	2371	202	
740249	159	0	1	0	161	3	
740258	40	6	2	0	44	12	
740931	11276	5494	98	0	8056	2372	
741068	300	0	14	0	362	76	
741152	228	96	62	0	227	157	
741330	2686	1081	366	0	2598	1359	
741358	198	0	0	0	199	1	
741545	8384	534	411	0	8308	869	
741639	128	13	0	0	166	51	
741648	224	18	16	0	284	94	
741657	1127	25	17	0	1102	17	
741844	567	127	0	0	440	0	
741956	218	0	13	0	209	4	
742056	489	90	53	0	363	17	
742225	570	91	2	0	477	0	
742355	332	25	1	0	325	19	
742542	545	53	3	0	542	53	
742560	3718	0	15	0	3703	0	
742636	782	100	43	0	731	92	
742944	753	150	45	0	868	310	
743053	418	68	34	0	358	42	
743455	436	23	80	0	345	12	
743651	147	246	38	0	129	266	
743679	1323	201	1	0	1206	85	
743857	749	90	14	0	747	102	
743950	210	23	5	0	202	20	
744144	925	158	9	0	813	55	
744238	1128	300	95	0	886	153	
744256	2677	180	71	0	2698	272	
744854	745	290	60	0	702	307	
745150	99	20	1	0	89	11	
745347	934	92	6	0	917	81	
745570	1658	315	45	0	1414	116	
745646	846	33	15	0	823	25	
745954	117	20	0	0	97	0	
746054	469	0	19	0	469	19	
746157	333	62	4	0	281	14	
746223	999	90	2	0	1000	93	
746344	403	0	11	0	395	3	
746429	569	49	16	0	550	46	
746513	2739	256	12	0	2578	107	
746755	253	8	3	0	260	18	
746942	276	-10	11	0	279	4	
747051	908	403	26	0	705	226	
747257	298	45	22	0	278	47	
747435	2713	1670	15	0	1280	252	
747743	334	455	2	0	332	455	
747846	223	28	1	0	197	3	
748254	1894	460	7	0	1713	286	
748357	99	32	26	0	100	59	
748441	783	0	40	0	819	76	
748647	1376	180	4	0	1216	24	
748964	524	0	21	0	537	34	
749046	9914	0	791	0	10891	1768	
749121	6034	678	61	0	5806	511	
749242	11166	3475	262	0	10536	3107	
749550	35	29	3	0	32	29	
749569	4998	2875	1	0	3561	1439	
749635	4720	2035	70	0	3634	1019	
749756	554	65	6	0	500	17	
749840	339	6	0	0	333	0	
749943	797	495	90	0	516	304	
749952	286	34	11	0	276	35	
750051	1651	60	39	0	1597	45	
750127	1068	61	6	0	1011	10	
750154	299	122	2	0	269	94	
750239	5532	225	58	0	5408	159	
750305	7256	630	136	1349	5300	159	
750341	1941	282	67	0	1872	280	
750444	194	23	20	0	185	34	
750501	1689	90	2	0	1599	2	
750846	273	61	0	0	232	20	
750864	27485	31320	1729	0	24619	30183	
751151	745	0	4	0	770	29	
751254	507	285	26	0	472	276	
751302	1857	910	75	0	1656	784	
751656	1047	0	4	0	1058	15	
751740	165	17	3	0	168	23	
751759	3471	725	152	0	2781	187	
751852	664	85	64	-20	615	80	
751955	522	98	15	0	428	19	
752644	853	305	47	0	595	94	
752653	1125	320	84	0	925	204	
752831	819	135	0	0	727	43	
752970	38282	9228	905	2891	28928	3670	
753052	444	0	18	0	428	2	
753324	1596	505	56	0	1340	305	
753351	970	86	21	0	918	55	
753548	753	8	14	0	763	32	
753641	149	0	2	0	165	18	
753856	268	45	2	0	233	12	
754031	17	0	2	0	17	2	
754068	802	0	0	0	802	0	
754246	159	0	14	0	150	5	
754358	478	0	1	0	509	32	
754433	716	135	2	0	662	83	
754536	569	0	3	0	593	27	
754657	361	167	8	0	429	243	
754826	2074	490	99	0	1955	470	
754853	3760	391	58	0	3431	120	
754929	2522	645	69	0	2400	592	
755047	5837	890	81	0	5193	327	
755056	207	0	3	0	206	2	
755252	1814	350	432	0	1669	637	
755328	3249	691	100	1586	1429	557	
755421	382	36	20	0	326	0	
755458	942	100	112	0	810	80	
755551	1263	180	56	0	1263	236	
755850	2120	0	304	0	2268	452	
756316	2021	300	68	0	2068	415	
756343	371	0	5	0	367	1	
756848	640	54	3	0	593	10	
756950	493	0	6	0	508	21	
757377	1400	200	0	0	1200	0	
757452	914	0	26	0	928	40	
757612	476	18	1	0	466	9	
757779	518	36	2	0	501	21	
758440	505	110	7	0	466	78	
758703	5337	617	3	0	4778	61	
758721	1430	0	27	0	1403	0	
758842	645	6	24	0	615	0	
758851	301	39	15	0	333	86	
759045	1598	156	0	0	1442	0	
759250	206	116	0	0	198	108	
759540	496	261	57	0	561	383	
759625	1244	325	11	0	1084	176	
760041	2412	450	206	0	2272	516	
760108	1038	160	12	0	883	17	
760210	504	68	9	0	467	40	
760331	556	3	0	0	554	1	
760340	216	0	1	0	221	6	
760434	241	10	3	0	238	10	
760555	3980	270	51	0	4183	524	
760649	745	90	42	0	613	0	
760742	389	67	7	0	331	16	
760854	2986	1350	85	0	2607	1056	
760939	201	26	8	0	193	26	
760957	187	18	3	0	184	18	
761244	686	258	18	0	477	67	
761347	840	90	6	0	770	26	
761459	230	116	7	0	211	104	
761543	401	9	10	0	382	0	
761833	664	40	6	0	647	29	
761851	615	405	8	0	561	359	
761954	207	0	17	0	213	23	
762045	636	45	7	0	590	6	
762054	191	23	0	0	169	1	
762353	178	3	0	0	220	45	
762429	1588	57	23	0	1543	35	
762447	3786	450	46	275	3262	247	
762607	864	112	58	0	712	18	
762625	458	20	21	0	417	0	
762661	86285	44073	779	0	52023	10590	
763211	506	45	42	0	436	17	
763556	771	115	6	0	686	36	
763752	783	95	50	0	681	43	
763930	3681	0	237	0	5316	1872	
764030	2150	1215	73	0	1758	896	
764058	3151	428	50	0	2828	155	
764067	539	375	31	0	400	267	
764142	167	48	7	0	171	59	
764151	214	20	39	0	228	73	
764414	12861	1516	789	0	12514	1958	
764441	354	0	27	0	337	10	
764647	601	360	0	0	408	167	
764816	993	300	18	0	1225	550	
764843	948	1184	12	0	303	551	
765019	4662	900	509	0	4320	1067	
765046	304	92	5	0	220	13	
765130	31	0	0	0	31	0	
765318	749	180	35	0	739	205	
765354	1067	337	41	0	1233	544	
765505	2136	315	13	0	1825	17	
765662	658	0	55	0	603	0	
765756	192095	56648	20526	6188	185942	77209	
766052	337	27	0	0	322	12	
766164	352	134	20	0	361	163	
766258	1828	405	83	0	1598	258	
766735	959	10	1	0	968	20	
767004	634	40	3	0	605	14	
767040	306	54	31	0	257	36	
767059	2371	180	19	0	2334	162	
767152	63	0	0	0	63	0	
767161	8477	950	190	0	7607	270	
767246	105	14	5	0	118	32	
767255	670	45	39	0	659	73	
767554	404	0	30	0	415	41	
767611	825	78	3	0	793	49	
767705	998	35	2	0	972	11	
767732	908	227	2	0	840	161	
767769	611	0	31	0	584	4	
767817	764	54	1	0	716	7	
767947	627	60	4	0	588	25	
768074	605	45	0	0	560	0	
768252	306	0	22	0	317	33	
768458	810	0	2	0	808	0	
768953	278	22	9	0	280	33	
769156	462	63	3	0	420	24	
769334	337	0	0	0	337	0	
769455	141	30	7	0	104	0	
769857	402	19	0	0	433	50	
770068	542	120	48	0	563	189	
770330	842	0	113	0	864	135	
770367	12374	1660	1594	0	11691	2571	
770433	130	18	6	0	111	5	
770451	868	15	13	0	854	14	
770545	39	5	0	0	34	0	
770572	4399	366	9	0	4082	58	
770639	870	332	57	0	998	517	
770657	1925	482	24	0	1716	297	
770853	1030	180	7	0	944	101	
771047	166	0	0	0	171	5	
771140	730	106	7	0	696	79	
771346	298	47	11	0	269	29	
771458	2240	322	46	0	2112	240	
771551	453	86	60	0	362	55	
771609	2113	58	17	0	2045	7	
771636	875	242	39	0	645	51	
771663	88	0	0	0	88	0	
771748	315	150	2	0	302	139	
771832	1387	175	38	0	1291	117	
772008	4854	49	4	0	4805	4	
772240	282	38	20	0	329	105	
772446	0	0	0	0	0	0	
772558	2170	270	10	1194	980	284	
772745	600	108	6	0	528	42	
772754	431	86	8	0	344	7	
773032	868	63	47	0	806	48	
773126	664	122	63	0	712	233	
773247	1614	526	88	0	1571	571	
773359	449	12	32	0	431	26	
773443	1256	70	18	0	1232	64	
773546	1452	280	85	0	1267	180	
773742	1727	82	14	0	1652	21	
773751	522	525	5	0	401	409	
774105	607	90	1	0	516	0	
774132	1848	1025	23	0	1083	283	
774235	653	105	45	0	589	86	
774253	325	23	38	0	314	50	
774262	1134	45	95	0	1114	120	
774347	349	17	30	0	302	0	
774655	215	0	0	0	222	7	
774730	3954	1629	5	0	2381	61	
774833	3689	360	103	0	3438	212	
774851	190	0	5	0	185	0	
775054	1819	-250	318	0	1895	144	
775214	4451	1005	24	0	3732	310	
775241	263	28	17	0	241	23	
775456	582	0	0	0	612	30	
775540	212	0	0	0	212	0	
775755	497	54	18	0	504	79	
776060	18722	8671	676	0	17447	8072	
776248	375	108	116	0	307	156	
776275	121	27	0	0	95	1	
776350	1863	445	19	0	1522	123	
776369	184	0	26	0	178	20	
776547	147	0	4	0	159	16	
776659	454	65	16	0	390	17	
776734	192	62	39	0	301	210	
776752	207	59	3	0	164	19	
777012	9050	2718	734	0	7979	2381	
777160	2572	245	22	0	2499	194	
777254	333	71	6	0	266	10	
777366	6319	648	450	0	5352	131	
777441	426	368	8	0	408	358	
777553	298	35	20	0	324	81	
777870	538	66	3	0	489	20	
777964	61	25	11	0	50	25	
778466	2683	291	50	0	2489	147	
778532	1133	199	37	0	1124	227	
778738	4951	875	214	0	4603	741	
779016	1906	108	26	0	1892	120	
779351	4527	1640	144	0	3460	717	
779360	1257	250	5	0	1005	3	
779539	4647	645	53	0	4280	331	
779641	271	9	8	0	258	4	
779650	786	50	0	0	736	0	
779968	814	310	5	0	708	209	
780049	844	150	22	0	730	58	
780218	1314	210	16	0	1369	281	
780263	737	0	30	0	765	58	
780562	1786	1140	3	0	1030	387	
780722	1519	274	10	0	1426	191	
780955	323	9	4	0	314	4	
781028	1952	200	19	0	1819	86	
781130	1421	150	21	0	1313	63	
781158	518	27	13	0	514	36	
781466	36738	15998	1755	-148	33322	14189	
782016	732	97	13	0	779	157	
782351	496	60	41	0	547	152	
782548	448	148	30	0	433	163	
782650	474	36	44	0	496	102	
782904	5468	1122	51	0	4410	115	
782940	304	33	2	0	274	5	
783059	1056	-37	7	0	1190	104	
783161	6920	-308	86	0	7228	86	
783246	658	20	15	0	661	38	
783349	98	18	6	0	86	12	
783648	6750	1025	80	0	6303	658	
783844	2737	120	30	0	2688	101	
783910	709	394	30	0	337	52	
783956	218	0	9	0	209	0	
783965	285	0	7	0	282	4	
784159	826	95	28	0	723	20	
784430	269	77	3	0	250	61	
784944	281	80	14	0	271	84	
785062	30569	17220	5273	1807	20968	14699	
785147	2420	315	72	0	2267	234	
785259	1016	288	29	0	754	55	
785325	189	3	0	0	193	7	
785718	413	82	15	0	373	57	
785857	619	0	80	0	630	91	
785923	2002	180	36	0	2000	214	
785932	368	83	6	0	375	96	
785950	1463	237	79	0	1243	96	
786041	897	248	41	0	787	179	
786210	4134	1797	92	0	3511	1266	
786256	553	372	19	0	196	34	
786340	1039	283	27	0	994	265	
786443	219	11	10	0	206	8	
786555	859	94	13	0	785	33	
786612	2896	250	24	0	2815	193	
786733	999	90	22	0	967	80	
786742	1357	563	19	0	1283	508	
786948	492	52	2	0	448	10	
787141	390	66	21	0	312	9	
787150	775	185	16	0	701	127	
787253	2229	0	30	0	2353	154	
787440	334	27	3	0	310	6	
787459	404	90	5	0	335	26	
787842	1075	160	27	0	1101	213	
787860	5	0	0	0	5	0	
788559	1589	0	0	0	1631	42	
788652	475	131	14	0	411	81	
788924	1704	45	3	-33	1711	22	
789051	154	5	0	0	152	3	
789136	2492	408	20	0	2147	83	
789257	855	109	0	0	756	10	
790150	197	67	13	0	156	39	
790235	191	3	0	0	188	0	
790271	419	27	0	0	393	1	
790534	6142	896	111	0	6472	1337	
790543	1955	871	89	0	2045	1050	
790673	2428	517	81	0	2231	401	
790703	1121	113	7	0	1073	72	
790721	2670	526	174	0	2576	606	
790851	113	0	0	0	216	103	
790918	2653	285	59	0	2702	393	
791072	557	25	1	0	537	6	
791205	464	6	2	-10	466	0	
791353	438	0	5	0	437	4	
791474	11124	1286	160	0	10534	856	
791513	320	-10	8	0	338	16	
791531	1187	0	3	0	1619	435	
791746	487	0	0	0	487	0	
791821	454	45	2	0	438	31	
791942	1498	27	3	0	1491	23	
792248	548	0	7	0	563	22	
792453	677	0	10	0	667	0	
792640	260	302	63	0	262	367	
