"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4522	RIAD4769	RIAD5523	RIAD6373	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
590248	147	0	0	0	0	145	0	0	126	0	0	0	0	0	0	0	0	0	0	false	0	0	121	0	0	0	0	0	0	0	118	Data processing Servicing Income                                                                                                                                                                 			Software Amortization                                                                                                                                                                            											
590640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	277	0															
590855	118	0	72	208	25	0	0	0	166	0	0	0	0	0	0	0	0	0	0	false	0	0	50	0	0	23	0	23	16	447	114				Other Outside Services                                                                                                                                                                           											
590949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
591209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	278	86															
591320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	151	0	0	18	0	0	0	0	0															
591357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
591366	51	1	22	15	30	0	0	0	180	60	0	0	0	0	0	0	0	0	0	false	0	0	54	0	0	15	0	16	0	22	89				Contract Services                                                                                                                                                                                	Telephone & Telegraph                                                                                                                                                                            										
591740	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
591825	0	0	0	0	0	441	0	0	0	0	0	0	0	0	0	0	0	0	-43	false	0	0	0	0	0	0	477	0	0	529	385	Cardholder and Merchant Services                                                                                                                                                                 										Reduction of Reserve for Loans Sold                                                                                                                                                              				
591852	24	0	10	5	7	0	0	0	30	0	0	0	0	0	0	0	0	0	0	false	0	0	34	0	0	0	0	13	18	143	39															
591937	0	0	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	558	0				OREO Expense                                                                                                                                                                                     											
592439	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	165	0	COMMISSION TRAVEL DEPARTMENT                                                                                                                                                                     														
592448	5	3	9	33	19	6	0	0	45	76	38	0	0	0	0	0	0	0	0	false	0	0	44	0	0	23	0	5	0	21	34	Wire Fees                                                                                                                                                                                        			Accounting and Audit                                                                                                                                                                             	Consultant Fees                                                                                                                                                                                  	Telephone                                                                                                                                                                                        									
592550	16	0	30	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	22	0	0	6	82	10	11	24	18															
592644	0	0	101	0	0	121	0	0	88	105	0	0	0	0	0	0	0	0	0	false	0	0	118	0	0	0	0	0	0	0	179	Visa Income                                                                                                                                                                                      			NOC Expense                                                                                                                                                                                      	Net ATM Fees                                                                                                                                                                                     										
592822	90	0	0	0	0	102	0	0	112	97	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	111	204	104	Credit Card Fees                                                                                                                                                                                 			Ohio Franchise Tax                                                                                                                                                                               	Credit Card Servicing and Processing                                                                                                                                                             										
592831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	37	0	0	25	18															
592859	8	3	5	0	0	0	0	0	10	5	6	0	0	0	0	0	0	0	0	false	0	0	9	0	0	0	15	0	0	0	10				AUDIT & ACCOUNTING                                                                                                                                                                               	ATM/DEBIT CARD                                                                                                                                                                                   	INSURANCE                                                                                                                                                                                        									
593007	0	0	0	0	0	1329	931	0	1246	3585	0	0	0	0	0	0	-9068	0	0	false	0	0	0	0	0	0	525	0	0	0	0	Credit cards                                                                                                                                                                                     	Gain/loss on sale of derivatives                                                                                                                                                                 		Credit cards                                                                                                                                                                                     	Corporate overhead                                                                                                                                                                               				Investment/dividend to Holding Company                                                                                                                                                           						
593052	0	0	174	98	0	233	408	126	169	0	0	0	0	0	0	0	0	0	366	false	0	0	121	0	0	0	0	0	0	385	0	Bin Rental                                                                                                                                                                                       	Annual Fees                                                                                                                                                                                      	Interchange Fee                                                                                                                                                                                  	Amort - Goodwill                                                                                                                                                                                 							Bank Aquisition and Merger                                                                                                                                                                       				
593249	80	0	79	13	30	574	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	79	0	0	23	57	27	26	189	122	Recovery of deposit from failed institution                                                                                                                                                      														
593333	27	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	23															
593351	0	0	0	2	3	1	7	1	2	2	3	0	0	0	0	0	0	0	0	false	0	0	3	3	0	1	0	1	0	11	4	Exchange                                                                                                                                                                                         	Referral Fees                                                                                                                                                                                    	Commissions                                                                                                                                                                                      	Insurance and Bonds                                                                                                                                                                              	Courier Services                                                                                                                                                                                 	Meals and Entertainment                                                                                                                                                                          							Tax pmts not taken off liability                                                                                                                                                                 		
593753	0	0	0	0	0	205	0	0	404	277	437	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	260	355	272	Interchange Fees Earned From Credit Card Transactions                                                                                                                                            			Management Fees                                                                                                                                                                                  	Fed Pricing                                                                                                                                                                                      	Miscellaneous Loss                                                                                                                                                                               									
593771	7	0	3	1	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	3	0	0	0	0	0	0	19	5	Income-Investor Mortgages                                                                                                                                                                        														
593838	114	0	75	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	134	50				Audit and accounting fees                                                                                                                                                                        											
593865	1246	153	135	281	152	0	0	0	646	926	328	0	0	0	0	0	0	0	0	false	0	0	539	0	0	106	0	203	869	700	533				Courier                                                                                                                                                                                          	Communications                                                                                                                                                                                   	Washington state business and occupation tax                                                                                                                                                     									
593940	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	93	34															
593977	16	0	22	16	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	6	0	0	6	0	0	28	39	14															
594134	0	0	0	785	0	0	0	0	595	0	0	0	0	0	0	0	1534	0	0	false	0	0	0	0	0	0	0	0	0	0	0				TELEPHONE EXPENSES                                                                                                                                                                               					INJECTION FROM HOLDING COMPANY                                                                                                                                                                   						
594433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	296	0															
594451	4	0	20	6	12	0	0	0	11	12	12	0	0	0	0	0	0	0	0	false	0	0	6	0	0	0	0	4	6	0	7				FED SEVICE CHARGES                                                                                                                                                                               	DUES AND SUBSCRIPTIONS                                                                                                                                                                           	MAINTENANCE AGREEMENTS                                                                                                                                                                           									
594714	0	0	0	0	0	0	0	0	1994	262	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	434	0	0	0	0				Intercompany Management Fee                                                                                                                                                                      	Pennsylvania State Shares Tax                                                                                                                                                                    										
594853	164	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	94															
594938	33	0	123	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	27	0	0	0	0	11	31	12	51															
594947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	678	0															
595038	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				MANAGEMENT FEE TO HOLDING CO.                                                                                                                                                                    											
595337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4	0	6	0	0	25															
595430	0	0	0	0	0	407	0	0	359	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	261	0	154	391	212	Card Fees                                                                                                                                                                                        			Card Expenses                                                                                                                                                                                    											
595449	7	0	22	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	25	0	0	0	0	4	0	99	22															
595560	0	0	0	0	0	0	0	0	76	75	0	0	0	0	0	0	0	0	76	false	0	0	0	0	0	0	0	0	0	146	66				Exam and Audit Fees                                                                                                                                                                              	Losses - Asset Valuations                                                                                                                                                                        						Add'l Loan & Lease Losses from merger of Texas Bank and                                                                                                                                          				
595618	0	0	0	0	0	0	0	0	374	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	224	0	0	0	0				Shares Tax                                                                                                                                                                                       											
595869	0	0	0	0	0	1646	1551	0	1569	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	L/C Commission                                                                                                                                                                                   	Wire Transfer Fee                                                                                                                                                                                		Low Incoming Housing -Operation Loss                                                                                                                                                             											
595944	6	0	14	0	5	0	0	0	8	10	0	0	0	0	0	0	0	0	0	false	0	0	8	0	0	1	8	2	2	30	10				Accounting Expense                                                                                                                                                                               	Software & Servicing Fees                                                                                                                                                                        										
595953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	21	0	0	24	11															
596026	0	0	44	0	0	0	0	0	50	41	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	38	129	0				TELEPHONE                                                                                                                                                                                        	PROFESSIONAL SERVICES                                                                                                                                                                            										
596053	0	0	0	39	0	72	58	0	77	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	76	0	0	0	0	Income - D.P. Banks                                                                                                                                                                              	Income - D.P. Cash Management                                                                                                                                                                    		Expense - Business Manager Fees                                                                                                                                                                  											
596062	66	0	152	19	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	71	0	0	15	0	20	50	141	72															
596156	90	0	100	51	12	24	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	73	0	0	18	0	20	97	187	61	EXCHANGE                                                                                                                                                                                         														
596361	0	0	0	0	0	0	0	0	4141	406	268	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				Intercompany Svc Charge to Citigroup                                                                                                                                                             	Staff Member reimbursed Bus Exp                                                                                                                                                                  	Communications & PC Systems Exp                                                                                                                                                                  									
596400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	2335	0	0	0	0															
596455	64	0	11	22	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	41	0	0	0	0	9	41	43	68	Electronic Data Processing                                                                                                                                                                       														
596642	6	9	5	31	1	9	3	1	8	7	13	0	0	0	0	0	0	0	0	false	0	0	5	3	0	3	0	2	0	0	23	Sale of repoed Truck                                                                                                                                                                             	Ent Paid Mainline Bankshares                                                                                                                                                                     	Exchange Income                                                                                                                                                                                  	Tvl Subscriptions Dues Publications                                                                                                                                                              	Bank Fees                                                                                                                                                                                        	Telephone and Miscellaneous                                                                                                                                                                      							Error in undivided profits reported on December 31, 2000                                                                                                                                         		
596848	417	0	116	356	56	528	0	0	580	0	0	0	0	0	0	0	0	0	0	false	0	0	156	0	0	0	114	47	40	724	268	MERCHANT CREDIT CARD PROCESSING                                                                                                                                                                  			BANK CREDIT CARD PROCESSING                                                                                                                                                                      											
596978	84	14	49	9	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	45	0	0	0	0	10	0	209	38															
597041	4	0	6	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	7	0	0	0	0	3	2	23	12															
597162	55	0	18	18	24	18	13	22	46	79	28	0	0	0	0	0	0	0	0	false	0	0	25	0	0	4	0	10	17	126	39	Sundry Recoveries                                                                                                                                                                                	Other fee income                                                                                                                                                                                 	Other Misc. Income                                                                                                                                                                               	Professional Services                                                                                                                                                                            	Auto, Travel , Armored Transport, Courrier                                                                                                                                                       	Other                                                                                                                                                                                            									
597256	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	2	0	0	0	0	0	0	0	4															
597313	52	0	39	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	68	0	0	13	114	12	109	283	81															
597452	0	0	41	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	false	0	0	60	0	0	4	0	8	8	172	51				REPO EXPENSES                                                                                                                                                                                    											
597546	87	0	0	87	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	Computer Processing Income                                                                                                                                                                       														
597555	0	0	0	0	0	740	0	0	437	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	582	0	TRUST REFERRAL FEE INCOME FROM UMB NA.                                                                                                                                                           			Management Fees                                                                                                                                                                                  											
597658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
597751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	68	0															
598002	0	0	0	0	0	95	0	0	156	120	106	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	140	MasterMoney Debit Card Income                                                                                                                                                                    			Software Expense                                                                                                                                                                                 	Loss in Investment in Subsidiary                                                                                                                                                                 	OREO Expense                                                                                                                                                                                     									
598048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	268	0															
598132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	91	0															
598150	2	0	3	1	5	0	0	0	42	8	8	0	0	0	0	0	0	0	0	false	0	0	6	0	0	1	0	2	0	14	7				SUPPLEMENTAL OFFICE SERVICES                                                                                                                                                                     	EXECURTIVE RESERVE                                                                                                                                                                               	EXAMINATIONS                                                                                                                                                                                     									
598338	2	0	9	0	5	0	0	0	14	16	0	0	0	0	0	0	0	0	0	false	0	0	8	0	0	2	0	8	7	9	9				TAX & AUDIT PREPARATION                                                                                                                                                                          	BANCLUB                                                                                                                                                                                          										
598534	0	0	0	0	0	2450	1131	1325	2262	1714	755	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	870	0	Credit card merchant fees                                                                                                                                                                        	Cardholder interchange fees                                                                                                                                                                      	Mortgage origination and other related fees                                                                                                                                                      	Consulting fees                                                                                                                                                                                  	Credit card merchant fees                                                                                                                                                                        	Telephone                                                                                                                                                                                        									
598543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	52	0															
598646	18	0	32	51	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	27	0	0	0	0	19	9	130	40															
598954	78	0	57	22	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	127	0	0	46	0	34	99	455	151															
599643	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	90	0	0	0	43	Overdraft fees                                                                                                                                                                                   														
599755	26	0	9	17	4	5	0	0	13	0	0	0	0	0	0	0	0	0	0	false	0	0	19	0	0	4	0	0	6	0	18	CONTINUOUS OD CHARGES                                                                                                                                                                            			CORRESPONDENT BANK SERVICE CHARGES                                                                                                                                                               											
599764	0	0	0	0	0	0	0	0	738	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				Telephone                                                                                                                                                                                        											
599951	0	0	0	0	0	4350	0	0	78134	0	0	0	0	0	0	0	60000	0	18692	false	0	0	0	0	0	0	0	0	0	0	0	Debit card revenue                                                                                                                                                                               			Intercompany expense allocation                                                                                                                                                                  					Infusion from Wells Fargo Bank, N.A.                                                                                                                                                             		First Security of New Mexico merger                                                                                                                                                              				
600129	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				SERVICE EXPENSE                                                                                                                                                                                  											
600174	3266	0	0	10238	6707	70682	0	0	5747	42466	4756	0	0	0	0	0	117000	-497	0	false	0	0	5320	0	0	0	0	0	0	3419	0	Leasing Rental Income                                                                                                                                                                            			FMAC Restructuring                                                                                                                                                                               	Revaluation of franc-related assets                                                                                                                                                              	Misc. expense                                                                                                                                                                                    			Trsf of funds & Cash fr Rgts Offer                                                                                                                                                               	May 2001 ESOP Payment                                                                                                                                                                            					
600222	134	0	0	0	0	0	0	0	90	111	77	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	133	78				ATM                                                                                                                                                                                              	Bank Franchise Expense                                                                                                                                                                           	Management Fees                                                                                                                                                                                  									
600419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	406	0															
600651	45	0	72	23	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	29	0	0	11	3	5	0	7	54															
601032	13	1	20	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	30	2	0	0	0				MISC EXPENSE                                                                                                                                                                                     											
601041	15	0	17	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	18	0	3	0	0	6	0	52	21															
601050	8673	33	271	350	1091	26370	11591	11219	18846	3648	3475	80	0	0	0	0	0	0	1666	false	0	209	5580	0	0	3589	0	1944	2525	26730	5095	 Credit Card Merchant Fees                                                                                                                                                                       	 VCC Interchange Fee Income                                                                                                                                                                      	 EDP Service Fees paid to/received from Affiliates                                                                                                                                               	 Management Fee                                                                                                                                                                                  	 EDP Software Expense                                                                                                                                                                            	 Courier Expense                                                                                                                                                                                 					Acquisitions Centennial Bank St. Ann Missouri                                                                                                                                                    				
601153	0	0	0	36	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	38	0	Misc income                                                                                                                                                                                      														
601416	88	0	0	0	0	0	0	0	604	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	130	0				Intercompany expense                                                                                                                                                                             											
601434	14	0	15	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	false	0	0	16	0	0	7	28	3	0	55	20											Adjust for rounding                                                                                                                                                                              				
601443	41	0	11	16	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	51	0	0	10	0	26	36	25	86															
601564	4	0	9	4	10	0	0	0	10	13	11	0	0	0	0	0	0	0	0	false	0	0	11	0	0	0	0	1	0	42	11				Telephone expense                                                                                                                                                                                	Travel                                                                                                                                                                                           	State Bank Assessment                                                                                                                                                                            									
601658	16	0	32	4	4	0	0	0	23	0	0	0	0	0	0	0	0	0	-4	false	0	0	16	0	0	0	0	8	0	78	21				External Audit Fees                                                                                                                                                                              							Error in 12/31/00 balance.  RC-4B was correct                                                                                                                                                    				
601733	77	0	0	0	0	126	0	0	76	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	doc prep fees                                                                                                                                                                                    			office supplies                                                                                                                                                                                  											
602048	221	0	68	127	33	84	106	0	364	158	149	0	0	0	0	0	0	0	0	false	0	0	126	0	0	47	27	62	109	27	145	Merchant Program Income                                                                                                                                                                          	Debit Card Income                                                                                                                                                                                		Professional Fees                                                                                                                                                                                	Telephone                                                                                                                                                                                        	Deposit Account Losses                                                                                                                                                                           									
602150	47	0	0	0	0	0	0	0	49	84	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	132	45				Telephone Expense                                                                                                                                                                                	Other Losses                                                                                                                                                                                     										
602235	0	0	0	0	0	0	0	0	873	266	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	495	0				MANAGEMENT FEES - HOLDING CO.                                                                                                                                                                    	AMORT EXPENSE OF INTANGIBLE ASSETS                                                                                                                                                               										
602356	0	0	0	0	0	0	0	485	322	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	553	0			Merchant Discounts                                                                                                                                                                               	Interchange Expense                                                                                                                                                                              											
602543	21	0	20	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	27	0	0	0	0	12	11	105	56															
602842	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	20	0	0	0	0				Other bank charges                                                                                                                                                                               	Correspondent charges                                                                                                                                                                            										
602851	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	false	0	0	0	0	0	0	0	0	0	0	0									Capital injections from parent company                                                                                                                                                           						
603232	6	7	38	0	8	5	2	0	26	11	0	0	0	0	0	0	0	0	0	false	0	0	11	0	0	0	0	6	0	42	14	EXCHANGE ACCT                                                                                                                                                                                    	OIL & GAS ROYALTY                                                                                                                                                                                		GEN INS                                                                                                                                                                                          	SER CHARGES                                                                                                                                                                                      										
603540	22	1	17	10	7	13	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	27	0	0	4	0	10	7	32	38															
603559	26	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
603755	23	2	32	26	25	0	0	0	6	6	12	0	0	0	0	0	0	0	0	false	0	0	10	0	0	0	0	3	15	43	20				Donations                                                                                                                                                                                        	Dues                                                                                                                                                                                             	Telephone                                                                                                                                                                                        									
603951	20	0	11	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	40	0	0	9	0	25	14	128	27															
604024	0	0	0	0	0	542	0	0	176	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	200	0	Mortgage origination fees on sold loans                                                                                                                                                          			Franchise tax                                                                                                                                                                                    											
604033	3	0	36	1	2	27	9	5	17	14	9	0	0	0	0	0	0	0	0	false	0	0	13	0	0	0	0	0	0	0	15	Exchange & Collection                                                                                                                                                                            	Credit Card Fees                                                                                                                                                                                 	Loan Fees                                                                                                                                                                                        	Accounting                                                                                                                                                                                       	Credit Card fees                                                                                                                                                                                 	Comptroller Expense                                                                                                                                                                              									
604378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
604453	26	37	25	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	34	14	39	117	27															
604547	0	0	0	0	0	6	5	0	35	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	9	0	0	0	Recordkeeping fees                                                                                                                                                                               	Federal Home Loan Bank cash dividend                                                                                                                                                             		Supplies-Office                                                                                                                                                                                  											
