"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG324	RCFDG325	RCFDG326	RCFDG327	RCFDG328	RCFDG329	RCFDG330	RCFDG331	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	
741844																																																																																																																																																						0	0	6205	0	0	0	0	0	0	0	0	3579	3631	0	0	0	0	0	0	0	0	0	0	22023	21873	0	0	0	10873	10626	0	0	574	0	0	0	574	3984	3139	6560	0	0	4	741	3416	3455	0	0	0																									0	0	0	0	0	0	4	4	0	0	7567	7612	0	0	0	0	0	0	
741871																																																																																																																																																						0	0	1540723	0	0	0	0	0	0	0	0	0	0	0	0	70145	60046	0	0	0	0	148978	146187	2534473	2524924	192	148978	146187	44497	42246	0	0	45987	0	0	60046	502	1321	1809	85818	101774	0	0	0	0	424192	1415449	288001	294990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596593	602764	0	0	1208445	1236876	0	0	0	0	0	0	
741956																																																																																																																																																						0	0	6061	0	0	0	0	0	0	0	0	3291	3294	0	0	0	0	0	0	0	0	1270	1295	9628	9646	0	1270	1295	1352	1306	0	0	200	0	0	0	200	609	1773	2851	437	532	316	0	11	573	2360	1254	0																									0	0	0	0	0	0	586	589	0	0	3143	3203	0	0	0	0	0	0	
742056																																																																																																																																																						0	0	22681	0	0	0	0	0	0	0	0	14596	14937	0	0	0	0	0	0	0	0	0	0	41102	41806	0	0	0	14255	14393	1000	1000	2417	0	0	261	1014	4848	4728	17847	631	533	1148	502	196	5326	4376	396	0																									0	0	0	0	0	0	163	163	0	0	11710	11917	0	0	0	0	0	0	
742355																																																																																																																																																						0	0	4041	0	0	0	0	0	0	0	0	4621	4738	0	0	0	0	0	0	0	0	108	110	10141	10347	0	0	0	4074	4130	0	0	1494	0	0	393	1101	4718	1072	1584	0	0	0	235	0	0	0	1352	0																									0	0	0	0	0	0	0	0	0	0	234	235	0	0	0	0	108	110	
742542																																																																																																																																																						0	0	4739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10490	10720	0	0	0	2822	2852	0	0	194	0	0	0	194	617	693	1144	204	0	208	0	0	3652	904	2283	821																									0	0	0	0	0	0	203	208	0	0	4436	4556	0	0	0	0	0	0	
742560	0	0	32212	0	0	0	0	185	183	0	0	60000	60011	0	0	0	0	0	0	0	0	0	0	63551	63736	0	0	0	1027	1064	0	0	60011	0	0	60194	0	0	0	1064	0	0	0	39	186	786	1467	0	0																									0	0	0	0	0	0	209	225	0	0	2130	2253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0																	0			63551		0			1027					0																																																									
742636																																																																																																																																																						0	0	50740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23785	23290	41688	42229	0	23785	23290	0	0	0	0	95	0	0	0	95	1008	2138	15338	5206	0	0	0	0	0	0	37756	4473																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
742944																																																																																																																																																						0	0	959	0	0	0	0	0	0	16623	17038	201	209	0	0	0	0	0	0	0	0	36237	37080	201	209	0	13961	14259	0	0	0	0	6011	0	0	1351	4859	11933	8953	3697	0	0	0	0	0	3804	0	1849	0																									0	0	0	0	0	0	0	0	3804	3926	0	0	0	0	0	0	1849	1857	
743053																																																																																																																																																						0	0	19643	0	0	0	0	0	0	0	0	15836	15897	0	0	0	0	0	0	0	0	0	0	24500	24645	0	0	0	8213	8293	500	494	2103	0	0	978	2070	4592	3425	13125	0	0	0	1	0	0	0	454	0																									0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
743679																																																																																																																																																						0	0	33915	0	0	0	0	0	0	0	0	16296	16418	0	0	1124	1210	0	0	0	0	47	47	63385	63688	0	0	0	17900	18059	5750	5750	2522	21	13	0	2522	3052	3021	27092	0	1617	1034	1446	0	4632	12970	6337	0																									0	0	0	0	47	47	5559	5562	0	0	15839	16089	0	0	0	0	0	0	
743857																																																																																																																																																						0	0	7794	0	0	0	0	0	0	0	0	2857	2902	0	0	1001	1027	0	0	0	0	1301	1312	19062	19553	0	1301	1312	585	581	0	0	6	0	0	0	6	3458	521	1826	0	0	0	0	0	14580	463	0	0																									0	0	0	0	0	0	3931	4024	0	0	10688	11019	0	0	0	0	0	0	
743950																																																																																																																																																						0	0	665	6215	6358	0	0	0	0	0	0	18206	18890	0	0	405	409	0	0	0	0	0	0	29648	30551	0	0	0	4822	4894	0	0	6105	0	0	1207	4898	13348	9015	2083	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
744144																																																																																																																																																						0	0	18294	0	0	0	0	0	0	0	0	17034	17567	0	0	0	0	0	0	0	0	0	0	22656	23560	0	0	0	2389	2724	0	0	2185	0	0	2018	167	7298	6525	4283	0	0	0	2526	0	580	0	0	0																									0	0	0	0	0	0	3070	3106	0	0	0	0	0	0	0	0	0	0	
744238																																																																																																																																																						0	0	34046	6296	6388	0	0	0	0	0	0	3179	3289	0	0	0	0	0	0	0	0	0	0	57306	58158	0	0	0	22451	22658	1183	1192	5266	0	0	2313	2824	6893	5799	14294	220	0	1133	25	684	5155	5169	11441	2208																									0	0	0	0	0	0	134	142	0	0	11617	12032	0	0	0	0	0	0	
744256																																																																																																																																																						0	0	5591	0	0	0	0	0	0	0	0	1400	1374	0	0	2035	1998	0	0	0	0	2540	2540	14020	14017	0	2540	2540	10585	10645	0	0	4007	0	0	1154	2853	3882	2956	4854	858	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
744854																																																																																																																																																						0	0	9342	0	0	0	0	419	414	3000	3195	3500	3580	0	0	0	0	0	0	0	0	12612	12933	18439	18919	0	0	0	0	0	1500	1491	0	0	0	413	0	0	2088	4491	0	1796	2915	151	220	7491	11964	0	0																									0	0	0	0	4698	4703	722	742	4914	5035	13798	14183	0	0	0	0	0	0	
745150																																																																																																																																																						0	0	860	0	0	0	0	0	0	860	887	0	0	0	0	0	0	0	0	0	0	885	912	0	0	0	25	25	0	0	0	0	225	0	0	225	0	660	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
745347																																																																																																																																																						0	0	33597	0	0	0	0	0	0	0	0	11483	11758	0	0	6396	6224	0	0	283	283	0	0	46192	46667	0	0	0	19372	19534	428	425	3392	0	0	992	2246	9136	11010	13388	1027	0	154	145	0	5523	1157	1527	362																									0	0	0	0	0	0	1324	1377	0	0	5455	5603	0	0	0	0	0	0	
745570																																																																																																																																																						0	0	14975	0	0	0	0	0	0	0	0	0	0	129	25	0	0	0	0	0	0	3544	3443	39850	40515	0	3103	3103	2689	2720	0	0	2249	0	0	129	2249	1820	256	1498	0	0	0	268	3677	28560	0	4204	1398																									0	0	0	0	0	0	0	0	312	315	31707	32193	0	0	0	0	0	0	
745646																																																																																																																																																						0	0	3588	0	0	0	0	0	0	0	0	5360	5399	0	0	0	0	0	0	0	0	3	3	19837	20241	0	0	0	4019	4092	0	0	775	0	0	0	588	7123	1675	105	0	189	0	2286	1999	1981	0	4282	17																									0	0	0	0	3	3	0	0	0	0	6342	6452	0	0	0	0	0	0	
745954																																																																																																																																																						0	0	3809	0	0	0	0	0	0	0	0	300	304	0	0	0	0	0	0	0	0	17	17	5211	5279	0	0	0	406	423	0	0	327	0	0	304	0	0	423	0	0	3214	625	618	0	0	0	112	0																									0	0	0	0	17	17	675	686	0	0	3720	3754	0	0	0	0	0	0	
746054																																																																																																																																																						0	0	8516	0	0	0	0	0	0	0	0	6184	6270	0	0	0	0	0	0	0	0	0	0	12744	12876	0	0	0	6560	6606	0	0	1672	0	0	680	992	2071	341	7907	850	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
746157																																																																																																																																																						0	0	7609	0	0	0	0	0	0	0	0	5000	5088	0	0	0	0	0	0	0	0	2036	2036	24381	24824	0	0	0	2518	2560	0	0	176	0	0	0	176	1381	5404	687	0	0	0	0	3008	15189	0	0	1014																									0	0	0	0	0	0	0	0	1022	1022	16863	17176	0	0	0	0	1014	1014	
746223																																																																																																																																																						0	0	13853	0	0	0	0	0	0	1996	2023	21997	21663	0	0	0	0	0	0	0	0	10954	11254	21997	21663	0	8958	9231	0	0	0	0	50	0	0	50	0	2077	17377	13117	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
746429																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	10701	10786	3925	4033	10481	9024	0	0	0	0	3925	4033	27395	26076	0	0	0	6213	6266	0	0	2146	0	0	0	2146	1521	12376	13958	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
746513																																																																																																																																																						0	0	54634	0	0	0	0	0	0	0	0	0	0	0	0	9045	7413	0	0	0	0	0	0	75883	74181	0	0	0	15071	14726	0	0	3485	0	0	4941	225	61	0	7026	10371	3815	8500	1961	593	18140	9403	3877	5268																									0	0	0	0	0	0	398	407	0	0	40652	42005	0	0	0	0	0	0	
746755																																																																																																																																																						0	0	13575	0	0	0	0	0	0	0	0	15623	15733	0	0	0	0	0	0	0	0	21359	21451	30609	30775	0	21359	21451	0	0	521	502	8062	0	0	1509	7525	12103	8689	15759	1494	0	33	295	1404	1014	0	2309	0																									0	0	0	0	0	0	0	0	0	0	2695	2746	0	0	0	0	0	0	
746942																																																																																																																																																						0	0	5314	0	0	0	0	0	0	0	0	4681	4695	0	0	522	488	0	0	0	0	0	0	14987	14757	0	0	0	8941	8735	1292	1296	489	0	0	155	334	1283	976	10653	518	0	0	0	0	839	0	0	0																									0	0	0	0	0	0	12	13	0	0	831	826	0	0	0	0	0	0	
747051																																																																																																																																																						0	0	551	0	0	0	0	0	0	0	0	250	250	0	0	0	0	0	0	0	0	0	0	5510	5528	0	0	0	5186	5204	250	250	491	0	0	0	416	744	1221	2865	208	0	74	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	74	74	0	0	0	0	0	0	
747257																																																																																																																																																						0	0	8327	0	0	0	0	0	0	0	0	8717	8894	0	0	0	0	0	0	0	0	259	264	8802	8981	0	259	264	85	87	0	0	3733	0	0	789	2943	5507	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
747435																																																																																																																																																						0	0	5084	0	0	0	0	0	0	0	0	2475	2482	0	0	6374	4518	0	0	0	0	4076	2820	71010	46281	0	0	0	5756	5470	875	880	1250	651	659	12365	1211	216	958	2562	6253	1636	1571	0	55	1827	10979	4708	983																									0	0	0	0	0	0	12831	12938	0	0	3076	3130	0	0	0	0	1773	1818	
747743																																																																																																																																																						0	0	1926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1312	1311	1879	1916	0	1312	1311	0	0	0	0	245	0	0	0	245	345	666	56	0	0	0	0	0	0	0	870	1046																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
747846																																																																																																																																																						0	0	7961	0	0	0	0	0	0	0	0	4783	4807	0	0	0	0	0	0	0	0	1286	1267	9973	10034	0	1286	1267	1808	1822	0	0	167	0	0	378	167	659	561	6529	0	0	0	0	0	467	2559	0	0																									0	0	0	0	0	0	441	448	0	0	2559	2578	0	0	0	0	0	0	
748254																																																																																																																																																						0	0	17017	0	0	0	0	0	0	0	0	26406	26197	0	0	0	0	0	0	0	0	0	0	38519	38623	0	0	0	250	251	0	0	251	0	0	0	251	2056	3090	21051	0	0	0	0	0	1557	1764	0	8854																									0	0	0	0	0	0	0	0	0	0	3195	3321	0	0	0	0	0	0	
748357																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3149	3270	0	0	0	240	241	0	0	0	0	240	0	0	240	0	0	0	0	0	0	3	0	43	2863	0	0	0																									0	0	0	0	2909	3029	0	0	0	0	0	0	0	0	0	0	0	0	
748441																																																																																																																																																						0	0	14383	0	0	0	0	0	0	0	0	13724	13743	0	0	7301	7052	0	0	0	0	0	0	53547	53190	0	0	0	0	0	0	0	2541	0	0	1510	1032	8207	5550	4496	0	0	0	0	0	0	30129	1820	446																									0	0	0	0	0	0	0	0	0	0	30290	30129	0	0	0	0	0	0	
748964																																																																																																																																																						0	0	24473	0	0	0	0	0	0	0	0	19170	19461	0	0	985	899	0	0	0	0	0	0	57698	58926	0	0	0	12012	12326	0	0	2138	5928	5928	0	2023	14097	7188	7002	2377	50	246	0	0	19937	78	0	0																									0	0	0	0	0	0	184	183	0	0	19419	20129	0	0	0	0	0	0	
749046																																																																																																																																																						0	0	27598	23819	23819	0	0	0	0	0	0	14422	14413	0	0	0	0	0	0	0	0	0	0	78919	78934	0	0	0	5294	5130	0	0	111	921	921	450	111	5262	4206	33783	0	103	397	987	0	25983	6731	0	0																									0	0	0	0	0	0	12864	12934	0	0	21099	21267	0	0	0	0	0	0	
749242																																																																																																																																																						0	0	525882	0	0	0	0	0	0	0	0	50390	50127	0	0	3000	3087	0	0	0	0	0	0	671418	658002	0	0	0	142616	144299	3000	2967	12302	0	0	6083	9711	26611	45969	114501	29593	148	2340	1166	5030	71861	233872	74693	36424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57756	57712	0	0	250931	256706	0	0	0	0	0	0	
749550																																																																																																																																																						0	0	400	0	0	0	0	0	0	0	0	6446	6386	0	0	0	0	0	0	0	0	4520	4544	9949	9960	0	4520	4544	718	716	1150	1130	200	0	0	65	135	1157	1300	7608	1358	3	218	7	64	860	1705	0	0																									0	0	0	0	0	0	2230	2282	0	0	555	576	0	0	0	0	0	0	
749635																																																																																																																																																						0	0	249863	0	0	0	0	3787	3752	0	0	81729	80684	0	0	6998	4595	0	0	0	0	0	0	354710	349472	0	0	0	77549	75373	13098	12722	0	0	0	4859	296	178	2711	125768	30956	0	0	0	0	42926	129157	566	12055																									0	0	0	0	0	0	25051	25123	0	0	145303	146959	0	0	0	0	0	0	
749840																																																																																																																																																						0	0	0	0	0	0	0	0	0	4993	5167	0	0	0	0	0	0	0	0	0	0	6769	6943	0	0	0	1776	1776	0	0	0	0	2471	0	0	501	1970	4273	25	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
749943																																																																																																																																																						0	0	9911	0	0	0	0	0	0	0	0	9387	9615	0	0	1003	1033	0	0	0	0	0	0	34569	35177	0	0	0	12527	12631	0	0	1997	0	0	251	1687	7328	7651	6361	0	0	59	0	0	9081	1299	1460	0																									0	0	0	0	0	0	0	0	0	0	10231	10438	0	0	0	0	0	0	
749952																																																																																																																																																						0	0	3914	0	0	0	0	487	497	0	0	500	500	0	0	0	0	0	0	0	0	2550	2568	3910	4042	0	2550	2568	1367	1407	0	0	487	0	0	121	240	912	1855	1825	0	5	121	595	902	0	0	0	12																									0	0	0	0	0	0	87	89	0	0	1457	1537	0	0	0	0	0	0	
750051																																																																																																																																																						0	0	4751	0	0	0	0	0	0	0	0	11985	11932	0	0	5024	5038	0	0	0	0	160	161	54248	55054	0	0	0	5261	5320	9978	9955	1025	0	0	130	2007	6022	8226	7788	2022	10821	589	2818	1439	0	2207	3030	8114																									0	3613	0	3169	0	0	2149	2194	160	161	15603	15813	0	0	0	0	0	0	
750127																																																																																																																																																						0	0	7067	0	0	0	0	0	0	10053	10413	3036	3058	0	0	0	0	0	0	0	0	10060	10420	3036	3058	0	0	0	0	0	0	0	7603	0	0	1005	6598	5508	0	0	0	7	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	
750154																																																																																																																																																						0	0	20995	0	0	0	0	0	0	0	0	4102	4113	0	0	0	0	0	0	0	0	0	0	32152	32185	0	0	0	8415	8351	0	0	203	0	0	0	203	259	760	11242	0	0	0	197	0	12553	6971	0	0																									0	0	0	0	0	0	8321	8316	0	0	11314	11405	0	0	0	0	0	0	
750239																																																																																																																																																						0	0	106407	143253	146334	0	0	0	0	0	0	29994	30122	0	0	165995	168193	0	0	3000	3014	1820	1831	449146	456865	0	1820	1831	8327	8532	0	0	63555	0	0	5045	58510	239757	38321	16383	0	33543	0	0	0	35762	31365	0	0																									0	0	0	0	0	0	0	0	0	0	98577	100670	0	0	0	0	0	0	
750305																																																																																																																																																						0	0	440192	0	0	0	0	0	0	0	0	180351	180669	0	0	0	0	0	0	250	250	0	0	435790	441569	0	0	0	22706	22243	0	0	3747	0	0	25	3721	16704	38414	130471	13826	0	0	611	215	10412	227170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68443	70276	0	0	164040	168131	0	0	0	0	0	0	
750341																																																																																																																																																						0	0	10241	0	0	0	0	0	0	0	0	10804	10860	0	0	398	396	0	0	0	0	2205	2092	41038	41389	0	2205	2092	27588	27642	0	0	5918	1981	2216	10806	4440	16623	3571	2145	3518	0	0	0	275	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	267	275	0	0	0	0	0	0	
750444																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	5419	5519	0	0	0	0	0	0	0	0	2440	2450	5419	5519	0	2440	2450	0	0	0	0	2550	0	0	504	2046	3320	1511	578	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
750846																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	3842	4028	0	252	0	0	0	0	0	0	0	252	9556	9860	0	0	0	5464	5572	0	0	777	0	0	252	525	4037	3001	1785	0	0	0	0	0	0	0	260	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
750864	0	0	3498	0	0	0	0	2225	2212	0	0	19977	19982	0	0	0	0	0	0	0	0	0	0	137809	134231	0	0	0	0	0	0	0	19982	0	0	2212	19982	0	0	0	0	0	5585	0	0	0	0	96603	9849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5635	5585	0	0	0	0	0	0	104868	104074	0	0	0	0	0	0	5104	2378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0																	0			134231		0			0					0																																																									
751254																																																																																																																																																						0	0	27940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9987	9934	33925	30677	0	0	0	4439	4495	0	0	0	0	0	0	0	189	306	4000	0	0	0	0	0	71	53	0	36046																									0	0	0	0	0	0	0	0	0	0	115	123	0	0	0	0	0	0	
751656																																																																																																																																																						0	0	24314	0	0	0	0	0	0	0	0	16623	16779	0	0	0	0	0	0	0	0	0	0	32082	32387	0	0	0	6780	6868	2000	2005	8888	2	2	2354	6792	10613	3646	242	0	0	0	4	0	3413	0	4135	1186																									0	0	0	0	0	0	0	0	0	0	3326	3417	0	0	0	0	0	0	
751759																																																																																																																																																						0	0	108831	0	0	0	0	0	0	0	0	38074	38352	0	0	219	204	0	0	0	0	0	0	246783	238699	0	0	0	56169	55649	1822	1774	2801	403	403	5488	777	4927	7203	72612	3198	0	0	0	0	0	2357	94752	46982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2409	2357	0	0	0	0	0	0	
751852																																																																																																																																																						0	0	11035	0	0	0	0	0	0	0	0	8821	8946	0	0	0	0	0	0	0	0	0	0	11511	11713	0	0	0	0	0	0	0	5292	0	0	3014	2278	2650	0	1005	0	0	0	0	351	2415	0	0	0																									0	0	0	0	0	0	0	0	0	0	2690	2767	0	0	0	0	0	0	
751955																																																																																																																																																						0	0	25300	0	0	0	0	239	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26920	27015	0	0	0	3933	3899	0	0	338	0	0	0	344	245	418	2117	1013	0	19390	1212	1991	78	17	188	0																									0	0	0	0	0	0	6096	6095	0	0	16462	16594	0	0	0	0	0	0	
752644																																																																																																																																																						0	0	19724	0	0	0	0	28	28	0	0	7401	7485	0	0	377	368	0	0	0	0	0	0	46564	46764	0	0	0	15137	14802	250	250	556	0	0	28	395	2953	3372	15502	1427	1476	1654	555	383	7717	5287	5596	418																									0	0	0	0	0	0	4902	5006	0	0	11830	12066	0	0	0	0	0	0	
752653																																																																																																																																																						0	0	20161	0	0	0	0	0	0	0	0	6018	6124	0	0	435	422	0	0	0	0	20352	20551	43536	44574	0	20336	20536	0	0	0	0	2121	0	0	0	2185	4490	5429	15044	16	488	5280	13124	3017	11800	4054	0	0																									16	0	15	0	0	0	0	0	0	0	37083	38028	0	0	0	0	0	0	
752831																																																																																																																																																						0	0	20651	0	0	0	0	0	0	0	0	11556	11757	0	0	0	0	0	0	0	0	4584	4303	36010	36086	0	4584	4303	0	0	0	0	0	0	0	0	155	0	623	9172	6391	0	0	0	0	1014	23315	0	0																									0	0	0	0	0	0	24454	24329	0	0	0	0	0	0	0	0	0	0	
752970																																																																																																																																																						0	0	3113118	0	0	0	0	0	0	0	0	195774	194958	21436	10320	0	0	0	0	0	0	563979	529799	3810904	3807903	0	13303	13328	11212	11496	0	0	100608	0	0	100534	0	14592	32371	72258	21436	0	501	670	0	379261	1395243	0	2355016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5085	5308	1768014	1766257	4331	4609	0	0	0	0	0	0	519824	496234	
753052																																																																																																																																																						0	0	3323	0	0	0	0	0	0	0	0	1439	1443	0	0	0	0	0	0	0	0	0	0	8852	8877	0	0	0	4571	4579	300	295	1401	0	0	499	902	2276	599	1746	0	0	0	0	745	2110	0	0	0																									0	0	0	0	0	0	0	0	0	0	2842	2855	0	0	0	0	0	0	
753324																																																																																																																																																						0	0	43293	0	0	0	0	0	0	0	0	29094	29383	0	0	11995	11134	0	0	0	0	0	0	91788	91905	0	0	0	31449	31920	1000	1002	2156	2555	2276	1006	453	11381	22314	36845	444	1182	109	413	2664	8904	3920	0	0																									0	0	0	0	0	0	0	0	0	0	16695	17192	0	0	0	0	0	0	
753548																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2558	2624	0	0	0	955	985	0	0	279	0	0	135	144	385	321	0	0	10	0	0	0	0	1629	0	0																									0	0	0	0	0	0	0	0	0	0	1603	1639	0	0	0	0	0	0	
753641																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	5340	5377	0	0	251	256	0	0	0	0	35	35	7891	7945	0	35	35	2300	2312	0	0	3325	0	0	2070	1255	2201	1712	742	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
753856																																																																																																																																																						0	0	8232	0	0	0	0	0	0	0	0	6975	7267	0	0	0	0	0	0	0	0	686	703	16698	17260	0	686	703	2397	2438	0	0	1707	0	0	1044	664	5433	2111	1139	0	0	0	0	0	7556	0	0	0																									0	0	0	0	0	0	0	0	0	0	7326	7555	0	0	0	0	0	0	
754068																																																																																																																																																						0	0	31380	0	0	0	0	0	0	0	0	0	0	0	0	1076	1138	0	0	0	0	0	0	35311	36082	0	0	0	14465	14847	0	0	2779	0	0	755	1863	2923	2251	7785	897	520	1462	1163	789	6281	8804	0	589																									0	488	0	411	0	0	1331	1380	0	0	17306	17640	0	0	0	0	0	0	
754246																																																																																																																																																						0	0	3803	0	0	0	0	0	0	0	0	3250	3258	0	0	0	0	0	0	0	0	0	0	4300	4304	0	0	0	1050	1046	1000	1003	0	0	0	0	0	199	1206	2899	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
754433																																																																																																																																																						0	0	42456	0	0	0	0	0	0	0	0	29000	28093	0	0	0	0	0	0	0	0	0	0	114700	113212	0	0	0	4309	4255	0	0	0	1612	1629	0	0	0	0	4255	28093	0	0	0	0	10274	68961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10322	10274	0	0	69457	68961	0	0	0	0	0	0	
