"IDRSSD"	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG419	RCONG420	RCONG421	RCONG422	RCONG423	RCONG424	RCONG425	RCONG426	RCONG427	RCONG428	RCONG429	RCONG430	RCONG431	RCONG432	RCONG433	RCONG434	RCONG435	RCONG436	RCONG437	RCONG438	RCONG439	RCONG440	RCONG441	RCONG442	RCONG443	RCONG444	RCONG445	RCONG446	RCONG447	RCONG448	RCONG449	RCONG450	RCONG451	RCONG452	RCONG453	RCONG454	RCONG455	RCONG456	RCONG457	RCONG458	RCONG459	RCONG460	RCONG461	RCONG462	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
966348	0	0	0	0	0	0	0	2500	1169	2694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
966722	0	0	0	0	0	0	0	4760	822	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
966731	0	0	0	0	0	0	0	0	1916	2501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
967046	0	0	0	0	0	0	0	0	1419	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
967877	0	0	0	0	0	0	0	0	16298	24228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
967943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
967952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
968155	0	0	0	0	0	0	0	0	375	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
968249	0	0	0	0	0	0	0	0	0	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
968351	0	0	0	0	0	0	0	0	2068	12088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
968436	0	0	0	0	0	0	0	0	6169	89970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
968557	0	0	0	0	0	0	0	0	79	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
968605																																																																																
968744	0	0	0	0	0	0	0	0	671	2730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
969059	0	0	0	0	0	0	0	0	113	1465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
969255	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
969424	0	0	0	0	0	0	0	0	59	4232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
969639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
969741	0	0	0	0	0	0	0	0	112	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
969844	0	0	0	0	0	0	0	0	249	2549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
969956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
970055	0	0	0	0	0	0	0	0	915	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
971379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
971959	0	0	0	0	0	0	0	0	1556	7220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
972143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
972237	0	0	0	0	0	0	0	0	11064	9736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
972406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
972648	0	0	0	0	0	0	0	0	700	2988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
972732	0	0	0	0	0	0	0	0	2308	15834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
972750	0	0	0	0	0	0	0	0	1261	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
972769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
972862	0	0	0	0	0	0	0	0	2244	17022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
973056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
973140	0	0	0	0	0	0	0	0	146	2099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
973252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
973364	0	0	0	0	0	0	0	0	857	4255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
974213	0	0	0	0	0	0	0	0	34	757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
974343	0	0	0	0	0	0	0	0	9059	7453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
974558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
974754	0	0	0	0	0	0	0	0	4673	6492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
974866	0	0	0	0	0	0	0	0	30816	99446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
975153	0	0	0	0	0	0	0	0	1368	794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
975256	0	0	0	0	0	0	0	0	161	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
975452	0	0	0	0	0	0	0	500	6	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
975555	0	0	0	0	0	0	0	0	2273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
975751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
975854	0	0	0	0	0	0	0	0	363	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
975911	0	0	0	0	0	0	0	0	444	5613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
976057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
976226	0	0	0	0	0	0	0	0	252	17144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
976347	0	0	0	0	0	0	0	500	62	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
976477	0	0	0	0	0	0	0	0	30119	546462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
976534	0	0	0	0	0	0	0	0	623	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
976552	0	0	0	0	0	0	0	0	145	1098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
976703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
976842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
976954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
977036	0	0	0	0	0	0	0	0	286	1361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
977045	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
977250	0	0	0	0	0	0	0	0	140	2303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
977616	0	0	0	0	0	0	0	0	1747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
977652	0	0	0	0	0	0	0	0	249	1730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
977942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
977951	0	0	0	0	0	0	0	0	972	2768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
978051	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
978118	0	0	0	0	0	0	0	0	1619	30030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
978154																																																																																
978239	0	0	0	0	0	0	0	0	88	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
978323	0	0	0	0	0	0	0	0	363	1694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
978369	0	0	0	0	0	0	0	0	15460	20745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
978417	0	0	0	0	0	0	0	0	53	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
978622	0	0	0	0	0	0	0	0	611	4740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
978659	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
979133	0	0	0	0	0	0	0	0	760	1418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
979151	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
979357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
979629	0	0	0	0	0	0	0	0	3556	3214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
979759	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
980045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
980157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
980344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
980438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
980531	0	0	0	0	0	0	0	0	4198	5219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
980661																																																																																
980951	0	0	0	0	0	0	0	0	249	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
980960	0	0	0	0	0	0	0	0	5287	3620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
981350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
981453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
982142	0	0	0	0	0	0	0	0	5161	16518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
982263	0	0	0	0	0	0	0	0	2726	3667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
982348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
982553	0	0	0	0	0	0	0	0	312	602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
982731	0	0	0	0	0	0	0	0	421	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
982937	0	0	0	0	0	0	0	0	448	22435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
983055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
983130	0	0	0	0	0	0	0	0	383	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
983158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
983215	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
983448																																																																																
983457	0	0	0	0	0	0	0	0	0	8357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
983550	0	0	0	0	0	0	0	0	486	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
983671	0	0	0	0	0	0	0	0	3645	9411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
984258	0	0	0	0	0	0	0	0	454	2659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
984351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
984379	0	0	0	0	0	0	0	0	13727	16741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
984454	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
984650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
984856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
985451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
985554	0	0	0	0	0	0	0	0	0	1821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
985657	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
986159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
986551	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
986757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
986935	0	0	0	0	0	0	0	0	0	1880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
987053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
987231	0	0	0	0	0	0	0	0	193	882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
987259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
987352	0	0	0	0	0	0	0	0	278	3118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														Standby letters of credit issued by the Bank of North Dakota							
987651	0	0	0	0	0	0	0	0	3673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
987848	0	0	0	0	0	0	0	0	80	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
988144	0	0	0	0	0	0	0	0	1773	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
988153	0	0	0	0	0	0	0	0	694	1937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
988256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
988452	0	0	0	0	0	0	0	0	1362	5264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
988658	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
988845	0	0	0	0	0	0	0	0	1589	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
989141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
989347	0	0	0	0	0	0	0	0	1288	3958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
989356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
989534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
989655	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
989730	0	0	0	0	0	0	0	1100	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
989758	0	0	0	0	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
989851	0	0	0	0	0	0	0	0	1327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
990053	0	0	0	0	0	0	0	0	747	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
990352	0	0	0	0	0	0	0	7045	332	3693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
990642	0	0	0	0	0	0	0	0	112	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
991041	0	0	0	0	0	0	0	0	447	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
991135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
991340	0	0	0	0	0	0	0	0	2473	7178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
991359	0	0	0	0	0	0	0	750	778	2934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
991555	0	0	0	0	0	0	0	0	896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
991621	0	0	0	0	0	0	0	0	642	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
991854	0	0	0	0	0	0	0	0	39	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
992057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
992851	0	0	0	0	0	0	0	0	95	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
993250	0	0	0	0	0	0	0	925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
993335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
993353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
993652	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
994435	0	0	0	0	0	0	0	0	1617	2808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
994565	0	0	0	0	0	0	0	43500	694	39482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
995076	0	0	0	0	0	0	0	0	3450	1961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
995450	0	0	0	0	0	0	0	0	35	5266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
995517	0	0	0	0	0	0	0	0	3950	7512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
995571	0	0	0	0	0	0	0	0	759	2835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
995674	0	0	0	0	0	0	0	0	327	1423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
995955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
996251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
996260	0	0	0	0	0	0	0	0	0	54965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
996457	0	0	0	0	0	0	0	0	1964	3735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
997052	0	0	0	0	0	0	0	0	323	928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
997155	0	0	0	0	0	0	0	0	0	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
997333	0	0	0	0	0	0	0	0	864	1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
997557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
997650	0	0	0	0	0	0	0	0	744	5453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
997847	0	0	0	0	0	0	0	0	1117	3694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
997856	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
998358	0	0	0	0	0	0	0	2125	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
998554	0	0	0	0	0	0	0	0	7899	40263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
998648	0	0	0	0	0	0	0	0	0	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
998657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
998750	0	0	0	0	0	0	0	0	0	698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
998844	0	0	0	0	0	0	0	0	873	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
999355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
999430	0	0	0	0	0	0	0	0	6475	27035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
999935	0	0	0	0	0	0	0	0	2732	3847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1000052	0	0	0	0	0	0	0	0	1059	883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1000100	0	0	0	0	0	0	0	0	32875	84717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1000276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1000511	0	0	0	0	0	0	0	0	0	5063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1000557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1000641	0	0	0	0	0	0	0	0	276	1934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1000856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1000959	0	0	0	0	0	0	0	2390	584	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1001059	0	0	0	0	0	0	0	0	1820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1001152	0	0	0	0	0	0	0	0	65292	627324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
1001451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1001639	0	0	0	0	0	0	0	0	3560	102453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1001648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1001705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1001817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1001853	0	0	0	0	0	0	0	0	2170	4588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1002355	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1002373	0	0	0	0	0	0	0	0	312	2364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1002430	0	0	0	0	0	0	0	0	54	4539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1002458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1002618	0	0	0	0	0	0	0	13950	46	4090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1002850	0	0	0	0	0	0	0	0	98	716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1002878	0	0	0	0	0	0	0	0	104417	145329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1002953	0	0	0	0	0	0	0	0	0	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														Federal Home Loan Bank LOCs							
1003455	0	0	0	0	0	0	0	0	2568	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1003549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1003558	0	0	0	0	0	0	0	0	810	3194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1003839	0	0	0	0	0	0	0	0	272	10136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1003950	0	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1004256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1004265	0	0	0	0	0	0	0	0	3435	9995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1004368																																																																																
1004470	0	0	0	0	0	0	0	0	521	17190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1005440	0	0	0	0	0	0	0	0	665	547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1005459	0	0	0	0	0	0	0	0	13	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1005552	0	0	0	0	0	0	0	0	199	1343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1005655	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1005758	0	0	0	0	0	0	0	0	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1005851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1005860	0	0	0	0	0	0	0	0	2371	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
1006148	0	0	0	0	0	0	0	0	603	51620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
