"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADG894	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB527	
720858	0	0	25	0	CONF	0	0	0	21	19	10	0	0	0	0	0	0	0	0	0	0	false	0	0	7	67	0	0	44	14	0	0	22	0	0	0	0				Officer/Director Life Insurance Expense	Assets for Resale Expense	Promotion										
720951	0	0	38	36	CONF	32	0	0	37	47	195	0	0	0	0	0	0	1000	0	0	0	false	33	0	0	0	0	0	28	30	0	0	42	0	0	0	0	ATM Activity Fees			Travel Expense	Brokerage Expense	Insurance Brokerage				Surplus Added						
721350	60	0	32	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	37	0	0	0	0	0	0	34	0	42	0	0	0	48	0																
721659	0	0	0	0	CONF	0	0	0	33	31	38	0	0	0	0	0	0	0	0	0	0	false	0	0	0	30	0	38	99	0	0	0	0	0	34	45	0				Business Manager Expense	Correspondent Bank Service Charges	Collection & Repo Expense										
721752	20	0	12	56	CONF	10	3	0	22	9	35	0	0	0	0	0	0	0	0	0	0	false	10	0	2	29	3	1	80	19	0	0	11	7	0	3	0	money order-draft fees	misc unlisted		Correspondent bank s/c	Education-ass'n dues-Fidelity-Liab ins	Mortality cost life ins-misc unlisted										
721949	0	0	0	0	CONF	109	0	0	71	90	320	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	32	91	543	82	0	144	0	0	0	114	0	Other Income			Internet Banking	Donations	Other Taxes										
722227	11	0	0	2	CONF	42	17	0	95	0	0	0	0	0	0	0	0	0	0	0	0	false	16	-13	0	0	2	2	144	17	0	8	45	44	0	10	0	Enterprise zone credits	overdraft recoveries		Insurance fees											Year end adjustments	
722432	29	0	73	42	CONF	51	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	false	51	0	0	129	0	130	40	36	0	0	36	0	133	63	0	Commissions on Credit Life & Gap  Ins				Loan Expense											
722544	0	0	0	203	CONF	106	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	160	0	61	78	55	102	999	0	0	402	0	0	0	0	0	Secondary Market Fees	Letter of Credit														
722816	93	0	126	160	CONF	87	36	0	88	0	0	0	0	0	0	0	0	0	0	0	0	false	116	0	0	0	0	39	0	118	0	377	97	0	174	0	0	Letter of Credit Fees	Business Access 24 Fees		Insurance												
723112	19576	0	0	0	CONF	377351	1764909	206030	137503	103318	102039	0	0	0	0	0	0	0	0	149	0	false	28005	0	0	0	0	0	0	0	0	0	0	0	0	21600	19541	Merchant Fee Income	Gain on Processing Business Sale	Professional Services Income	Bankcard Expense	Loan & Lease Expense	See Line 7						Foreign Currency Translation		RI-E 2.n  Software Expense 59,391, IC LOC Fees 19,700, Provision Unfunded Lines & LOC 22,948		
723158	0	0	0	0	CONF	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Collection/Repo Expenses												
723550	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
723653	25	0	23	28	CONF	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	27	0	0	0	0	42	81	31	0	59	31	0	84	48	0	Personal RE 3rd Party Mortgage Fees															
723710	262	0	125	0	CONF	2907	0	0	325	167	0	0	0	0	0	0	0	88	0	0	0	false	174	0	0	291	0	0	264	0	0	0	0	397	298	179	0	Income from employee benefit and risk management subsidiaries			Travel & Entertainment	Insurance					Stock Plan Expense and related entries						
723747	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
723756	0	0	12	0	CONF	0	10	0	35	11	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		Misc		Misc	Bank S/C											
723822	26	0	48	0	CONF	0	0	0	30	127	69	0	0	0	0	0	0	0	0	0	0	true	46	0	43	0	0	27	25	56	0	141	32	0	32	42	0				Fees to Depository Institutions	Other fees	Franchise Taxes								1.  Gain on sale of investment sold in June,2009 not recorded at 6-30-09:  amount = $29,569 2.  AFS  securities purchased in June, 2009 not marked down to FV at 6-30-09:  amount = $44,280.  Both items  to be corrected in July, 2009.		
723868	0	0	38	0	CONF	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	Data Processing															
724230	21	4	53	4	CONF	66	35	0	41	44	0	0	0	0	0	0	0	0	0	-40	0	true	56	0	0	61	1	100	319	65	0	102	71	99	88	70	18	Other customer fees	Eagle ins		Education , Subscriptions	OREO expense							Payment by guarantor of charged of loan in OREO posted as recovery, removed		December  RI-A #1 was net of Gain or Loss on Securities Available for Sale.  Value should have been 16,518.  #10 should have been (18).  Net difference to #12 was 0.		
724351	0	75	0	0	CONF	45	0	0	89	1058	229	0	0	0	0	0	0	0	0	0	0	false	0	-32	0	53	35	0	0	0	0	140	0	0	0	0	0	Origination Fees - Sold Residential Real Estate			Lending and Collections Expense	Management Fees	Other Real Estate Owned Expense									Adopted FAS 158 - Accounting for funded status of pension	
724548	0	0	0	30	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0																
724744	71	0	107	0	CONF	160	0	0	32	90	0	0	0	0	0	0	0	0	0	0	0	false	27	0	0	39	0	0	122	29	0	47	0	0	0	0	0	ABSTRACT INCOME/LOAN APPLICATIONS			NATIONAL BANK EXAMINATION EXPENSE	MANAGEMENT FEE											
724753	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	10	13	0	0	0	21	0	0	0	0																
724847	0	0	0	155	CONF	0	45	0	204	76	43	0	0	0	0	0	0	0	0	0	0	false	43	0	0	0	0	61	161	52	0	66	0	0	35	74	0		Misc Income		Outside Services	Other Losses	Other R/E Expense										
724940	3	0	22	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	3	0	0	32	3	0	14	4	0	0	4	0	0	1	0																
725376	0	0	27	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	30	0	0	0	28	0	0	0	0																
725732	0	0	209	0	CONF	637	116	-256	666	446	415	0	0	0	0	0	0	0	0	0	0	false	0	0	0	320	0	0	606	0	0	0	0	0	0	172	0	Wire transfer fees	Letters of credit fees	OREO valuation allowance	Customer Service Offices	Brokers' Commissions	OREO expenses										
725741	0	0	0	0	CONF	84	0	0	125	115	142	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	Insurance Asset Income			Bonus	KSOP	Service Contracts										
725844	0	0	17	16	CONF	0	0	0	174	0	0	0	0	0	0	0	0	161	0	0	0	false	2	0	1	0	2	0	57	18	0	0	8	0	11	18	0				Intercompany Management Fee						LCB Capital Infusion						
725853	32	0	0	4	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	15	0	2	0	3	6	163	15	0	18	6	0	0	17	0																
726234	134	0	178	0	CONF	0	0	0	163	61	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	42	0	112	134	0	0	61	0	0	0	0				Professional Services	Travel & Meetings	Delivery & Transportation										
726355	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0																
726458	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0																
726953	85	0	20	9	CONF	8	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	false	4	0	2	0	4	0	181	8	0	0	41	48	1	0	0	COLLECTION & EXCHANGE FEES			OREO EXPENSE												
727156	10	0	9	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	0	0	20	8	0	0	0	0	10	4	0																
727343	17	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	8	21	0	18	0	0	0	0	0	0	0																
727455	2	4	30	253	CONF	11	22	0	129	48	38	0	0	0	0	0	0	0	0	0	0	false	16	0	2	0	2	24	233	46	0	0	18	0	29	52	0	Misc Loan Fee	Collection & Exchange Fee		Losses-Other	Professional Fee	Due From Bank Service Charge										
727530	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0																
728452	30	0	0	0	CONF	135	55	0	27	39	0	0	0	0	0	0	0	0	0	0	0	false	41	0	0	41	0	116	175	25	0	0	27	0	69	28	0	SERVICE REL PREMIUM	DISCOUNT POINTS		MISC OTHER SERVICE FEES	INTERNET EXPENSE											
728742	69	0	54	76	CONF	224	-81	0	427	241	0	0	0	0	0	0	0	6	0	0	0	false	85	0	16	182	25	31	1317	65	0	256	0	0	250	74	0	Custodial and Safekeeping fees	Income from unconsolidated sub		Correspondent Bank fees	State Franchise Tax					Employee Stock Option Compensation Plan						
728948	47	0	0	45	CONF	348	49	30	41	36	47	0	0	0	0	0	0	0	0	0	0	true	51	0	0	0	0	141	0	46	0	0	0	51	100	0	0	Other Income - Other Real Estate Fees	Accounting Fee Income	Exchange Income	Auto & Travel	Service Charges	Finance Liens & Collections								Continued from item 2: Dues & Subscriptions = 35, Telephone Expense = 32		
728957	0	0	0	28	CONF	47	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	false	27	0	0	0	0	0	0	39	0	0	0	0	33	0	0	Late Fees			Brokered CD fees												
729011	178	0	124	30	CONF	0	0	0	0	0	0	0	0	0	0	0	0	-300	750	0	0	false	51	0	11	69	10	34	5	83	0	115	37	18	159	58	0										Dividend to Bank	Dividend from Bank					
729057	19	0	8	3	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	28	0	2	3	14	2	61	30	0	13	0	0	0	18	0																
729132	8	0	110	294	CONF	205	48	200	272	46	66	0	0	0	0	0	0	15000	0	0	0	false	50	83	0	0	5	0	11	85	0	0	199	294	23	179	0	Wire Transfer Fees	Letters of Credit Commissions	Misc. Income	Travel & Entertainment	State Comptroller Assessments	Software Depreciation				Captial Infusion					Late Arriving External Auditor Adjustment	
729310	176	13	60	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	24	0	16	113	14	97	676	46	0	38	125	71	120	86	0																
729459	19	0	10	0	CONF	2	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	false	10	0	3	0	3	8	19	18	0	19	13	9	24	8	0	Credit Card Incomne			Other Real Estate Expense												
729842	18	2	30	0	CONF	6	0	0	18	19	0	0	0	0	0	0	0	0	0	0	0	false	19	0	0	0	4	16	54	17	0	36	32	0	50	0	0	out going wires			technolgy network	fidelity fee expense											
729945	0	0	0	0	CONF	0	0	0	52	42	0	0	0	0	0	0	0	0	0	0	0	false	35	0	0	101	0	0	0	26	0	0	34	0	54	0	0				supplemental retirement plan expense	insurance											
730446	50	0	0	0	CONF	47	0	0	59	79	0	0	0	0	0	0	0	1000	0	0	0	false	0	0	0	0	0	0	94	0	0	36	0	0	0	0	0	Real Estate Commissions			MANAGEMENT FEES	CLASSIFIED ASSETS EXPENSE					EQUITY CAPITAL INJECTION FROM HOLDING COMPANY						
730745	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
730754	0	0	0	77	CONF	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0				Other Real Estate Expense												
730857	22	7	35	7	CONF	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	24	0	3	0	8	67	135	32	0	0	11	17	50	19	0	Wire Transfer Fees	Appraisal Fees														
731050	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	56	107	0	0	0	0	0	0	0	0																
731247	840	0	0	0	CONF	514	173	521	600	934	584	0	0	0	0	0	0	0	0	0	0	false	486	0	0	0	106	259	0	310	0	1523	0	405	289	0	0	Credit Card Merchant Fees	Other Misc Income	Other Income - HBT, Inc.	Other Operating Expense - HBT, Inc.	Merchant Card/Credit Card/Debit Card Processing Charges	FHLB Expense-Loss on Extinguishment of Debt										
731957	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
732178	70	0	36	26	CONF	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	false	39	0	11	0	11	2	95	46	0	250	13	7	170	51	0				Dues & Subscriptions												
732253	58	0	40	5	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	16	0	8	0	0	31	62	27	0	0	9	5	15	27	0																
732459	25	0	5	0	CONF	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	0	27	9	4	54	22	0	0	13	0	0	30	0				Travel												
732637	26	0	26	27	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	39	0	0	0	0	0	20	37	0	79	125	0	42	18	0																
732758	0	0	0	0	CONF	146	655	2293	921	2058	840	0	0	0	0	0	0	2000	0	0	0	false	0	0	0	0	0	0	177	0	0	141	0	0	0	0	0	Safekeeping	Debit Card Program	Merchant Card Program	Cash letter processing	Merchant program	ORE				Parent company capital injection						
732918	234	0	387	95	CONF	49	142	0	150	343	283	0	0	0	0	0	0	0	0	0	0	false	128	0	0	274	0	81	0	82	0	321	82	85	66	183	0	Title Insurance Income	Loan Origination Fees		Computer Software Amortization Expense	PA Shares Tax Expense	Low Income Housing Partnership Amortization Expens										
732945	64	1	6	117	CONF	0	0	0	88	26	74	0	0	0	0	0	0	0	0	0	0	false	17	0	6	0	3	4	122	23	0	0	15	139	37	25	0				Data Processing - Other	Correspondent Clearing charge	Other Real Estate Expense										
732954	0	0	0	0	CONF	0	0	0	54	35	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Examinations	Subscriptions, Membership Dues											
733045	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0																
733054	0	0	0	0	CONF	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	BOLI CASH SURRENDER															
733540	4	0	10	2	CONF	23	3	0	9	5	5	0	0	0	0	0	0	0	0	0	0	false	2	0	0	18	3	0	32	16	0	0	13	0	0	4	0	insf. check chg.	exchange		state bk. dept.	life ins. exp.	insurance										
733559	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
733661	0	0	0	91	CONF	45	33	10	427	0	0	0	0	0	0	0	0	0	0	0	0	false	36	0	0	0	0	0	85	0	0	0	0	0	0	0	0	Western Union Fees	Insurance Commission - Auto	NSF Fee Income	Collection Expenses												
733755	0	0	29	0	CONF	27	0	0	0	0	0	-2	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	origination fees - loans originated by others						Franchise Tax									
733951	0	0	28	0	CONF	63	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	Misc Incom			TRUST ACCOUNTING												
734051	17	0	5	0	CONF	2	4	0	47	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	1	0	4	7	58	15	0	12	0	7	21	16	0	Wire Fees	Income Note Receivable from Holding Company		Repossession Expense												
734248	93	0	44	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	42	0	11	58	19	0	222	41	0	45	0	112	61	0	0																
734350	73	0	63	0	CONF	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-70	0	27	0	65	275	48	72	101	33	0	0	0	0	Check Cashing Fees			Loan Collection Expenses											Prior year income adjustments	
734538	575	0	0	0	CONF	538	399	538	545	297	186	0	0	0	0	0	0	8000	0	0	0	false	0	0	0	53	0	0	0	108	0	0	0	0	0	228	0	Consulting and Marketing Fees	Communication and Data Processing	FRB Service Charge	Investment and Safekeeping	Taxes and Assessment	Travel, Meals, and Entertainment				Capital injection from Parent Holding Company resulting from HC preferred stock issue						
734613	37	0	71	0	CONF	0	0	0	182	137	0	0	0	0	0	0	0	0	0	0	0	false	50	0	0	77	0	40	0	45	0	0	0	0	0	31	0				Shares tax	Software programing/maintenance/amortization											
734855	0	0	26	0	CONF	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	42	0	0	0	0	26	0	0	0				Insurance and Bonds												
734949	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0																
735049	0	0	0	0	CONF	0	0	0	37	33	26	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Memberships/Examiner Fees	Service Contracts	OREO Expense										
735067	0	0	0	32	CONF	1	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	false	0	-126	0	0	0	0	63	0	0	0	0	34	0	0	0	change order fees									capital injection					deferred rent $63 and FDIC accrual $63	
735142	18	0	10	38	CONF	4	14	0	57	7	8	0	0	0	0	0	0	0	0	0	0	false	8	0	6	0	4	28	0	11	0	0	0	0	21	0	0	OTHER INCOME	CASH CHECKING INCOME, WIRE FEES, TRANSFER FEES		MISC EXP & OTHER DUES	DONATIONS	TELEPHONE										
735357	0	0	0	6	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0																
735414	26	0	28	0	CONF	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	false	15	0	0	24	0	37	63	0	0	0	18	0	23	0	0				Corporate Franchise Tax												
735441	175	0	18	18	CONF	0	0	0	92	82	0	0	0	0	0	0	0	0	0	0	0	false	71	0	0	0	3	0	161	90	0	60	45	63	49	27	0				Credit Card Expense	Service Fees											
735656	0	0	0	0	CONF	0	0	0	31	33	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0				NON QUALIFIED PLAN ADJ	AUTO, TRAVEL AND ENTERTAINMENT											
735768	0	0	0	0	CONF	33	221	30	2029	257	192	0	0	0	0	0	0	0	0	0	0	false	0	0	0	103	0	0	0	0	0	0	0	0	0	157	0	Documentation Fees	Merchant Income	Business Manager	Parent Company Management Fees	Other Real Estate Expense	Item Processing										
735852	146	0	0	237	CONF	125	0	0	202	160	134	0	0	0	0	0	0	5000	0	0	0	false	0	0	0	136	0	91	616	0	0	0	0	0	173	194	0	MIsc. Income			Contract Labor/Courier Fees	General Insurance	Software Depreciation Expense				Capital Injection						
736158	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0																
736206	700	0	230	0	CONF	279	90	0	177	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	197	187	49	1383	229	0	292	175	0	209	0	0	DEBIT CARD INCOME	LOAN FEES		OTHER PROFESSIONAL FEES												
736448	108	0	100	156	CONF	110	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	false	196	0	43	321	50	63	907	160	0	0	267	50	40	540	0	Cash management income			courier & armored Car												
736550	0	0	0	28	CONF	0	0	0	27	0	0	0	0	0	0	0	0	95	0	0	0	false	33	0	0	0	0	0	0	34	0	0	0	0	0	0	0				Education & Training						Transfer Capital from Holding Company down to Bank						
736662	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0																
736877	190	0	0	123	CONF	64	35	0	94	0	0	0	0	0	0	0	0	0	0	0	0	false	132	169	0	557	0	362	223	79	0	0	0	163	126	153	0	OTHER LOAN FEES	LINE OF CREDIT FEES		EMPLOYEE / DIRECTORS EXENSE											TO RECORD THE CUMMULATIVE EFFECT OF A CHANGE IN ACCOUNTING PRINCIPLES FOR RECOGNIZING A LIABILTY FOR POST RETIREMENT COST OF INSURANCE FOR SPLIT DOLLAR LIFE INSURANCE COVERAGE	
737548	352	0	0	24	CONF	46	0	0	204	132	121	0	0	0	0	0	0	0	0	0	0	false	72	0	14	105	26	127	0	86	0	130	36	0	0	95	0	Mortgage Closing Fee			Software Maintenance/Support	Internet Banking Expense 49 / Office Salary Cont Life Ins 83	Mastercard Visa Expense										
737632	94	0	79	122	CONF	0	0	0	175	154	73	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	32	34	149	93	0	174	85	142	0	99	0				CORRESPONDENT BANK CHARGES & OTHER INSURANCE	COMPUTER LICENSE FEES	OTHER LOSSES										
737753	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	21	11	0	0	0	0	0	0	0																
738013	201	0	0	0	CONF	16	47	0	258	112	126	0	0	0	0	0	0	0	0	0	0	false	0	0	23	0	0	15	0	97	0	188	0	0	0	107	0	MISC. FEE INCOME	BUSINESS ELECTRONIC BANKING FEES		APPRAISAL EXPENSE	COURIER SERVICE	CHECK CARD PROCESSING										
738040	280	0	59	112	CONF	152	0	0	50	262	-86	0	0	0	0	0	0	0	0	0	0	false	105	0	30	177	67	0	250	89	0	215	111	0	61	129	0	Data Processing Services			Travel Expense	Insurance Expense	LCM valuation gain on loans held for sale										
738143	143	34	37	0	CONF	90	0	0	79	58	47	0	0	0	0	0	0	0	0	0	0	false	32	0	0	0	0	0	0	70	0	30	0	0	0	0	0	BOLI INCOME			SERVICES	BOLI EXPENSE	OREO EXPENSE										
738255	33	0	23	10	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	18	0	0	22	8	7	0	23	0	25	14	0	20	13	0																
738303	93	28	141	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	222	30	91	336	0	0	0	0	151	146	96	0																
738611	6	0	18	4	CONF	31	28	19	21	23	0	0	0	0	0	0	0	0	0	3	0	false	16	0	0	0	0	21	26	0	0	0	30	0	12	12	0	Mortgage Agent Fees Brokered	Debit Card Income	Merchant Credit Card Income	Equipment Service, Maintenance, Rental	Debit Card Expense							Increase off balane sheet exposure				
738657	5	0	8	5	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	8	0	3	0	5	17	64	5	0	0	0	0	3	3	0																
738769	0	0	74	0	CONF	0	0	0	58	45	55	0	0	0	0	0	0	0	0	0	0	false	57	0	51	213	28	0	0	0	0	203	67	0	53	135	0				Depr - Computer Software	Computer Maintenance	Deferred Director Fee Compensation										
739159	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
739346	6	0	12	13	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	6	0	17	13	0	0	0	2	4	0	0																
739355	52	0	35	9	CONF	0	0	0	56	0	0	0	0	0	0	0	0	3000	0	0	0	false	20	0	2	0	0	12	161	53	0	69	8	4	71	19	0				Software Maintenance						Capital infusion						
739430	170	0	0	63	CONF	0	0	0	613	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	63	0	38	0	73	0	0	0	0	121	0	0				Loss Recorded on Equity Security												
739560	1215	0	0	0	CONF	175	186	101	0	0	0	0	0	0	0	0	0	0	0	0	0	false	873	0	0	420	152	99	0	0	0	476	0	1554	643	606	0	Merchant Fee Income	Deferred Compensation Income	Referral Fees													
739832	41	0	0	0	CONF	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	10	27	44	30	0	0	0	0	0	0	0	rent income															
739850	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0																
740249	0	0	0	0	CONF	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	Misc Charge															
740258	4	0	2	15	CONF	0	0	0	10	136	31	0	0	0	0	0	0	275	300	0	0	false	6	0	0	7	0	5	35	9	0	0	29	0	-1	4	0				EXAMINATION EXPENSE	ORE EXPENSE	MISC EXPENSES				TRANSFER REAL ESTATE	CASH INVESTMENT					
741068	0	0	0	0	CONF	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	289	0	0	94	29	0	0	28	12				Examination Fees												
741152	0	0	27	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0																
741330	508	0	0	0	CONF	284	84	-262	208	568	291	0	0	0	0	0	0	5000	0	0	0	false	150	0	0	157	0	0	439	193	0	0	0	126	0	365	0	INTERCHANGE FEES	SERVICING FEES	DEFERRED COMPENSATION BENEFITS	ENTERTAINMENT	RISK MANAGEMENT INSURANCE	MINORITY INTEREST EXPENSE				CAPITAL INJECTION						
741358	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0																
741639	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
741648	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0																
741657	32	0	0	0	CONF	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	false	27	0	0	0	0	0	0	26	0	0	0	0	0	25	0				AMORT -EDP EXPENSE												
741844	0	0	25	62	CONF	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	0	39	75	0	0	0	0	0	25	0	0				REPOSSESSED/SURRENDERED PROPERTY EXPENSE												
741871	5634	643	0	0	CONF	905	512	784	2484	2851	2213	0	0	0	0	0	0	0	0	0	0	false	0	0	0	3406	365	868	6705	0	0	0	0	0	0	0	0	Merchant Terminal rent and processing fees	Brokered loan fees	Net recoveries on stop pays, etc.	Delivery and other outside services	Net shortages/losses (overdraws, fraud, robbery, etc.)	Travel & Entertainment										
741956	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
742056	0	0	51	0	CONF	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	false	30	0	0	0	0	68	72	0	0	0	0	0	0	0	0				ATM Expense												
742355	31	0	10	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	19	0	7	11	0	10	26	29	0	10	0	0	0	13	0																
