"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	
701857																																																																																																																																																																																										1270	0	0	91	3187	23605	0	187	0	2998	23470	0	0	0	0	3194	0	0	0	90	0	0	187	187	552	6573	2740	1088	13936	0	0	0.1281	0.191	0.1798	0	0	0	3007	187	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701950																																																																																																																																																																																										2288	0	0	0	19522	135171	0	956	0	10789	136595	0	0	0	0	11770	0	0	0	0	0	0	956	956	1031	20212	30801	9899	84109	0	0	0.0792	0.1131	0.1039	0	0	0	10814	956	-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702050																																																																																																																																																																																										277	0	0	0	694	5877	0	70	0	682	5916	0	0	0	0	764	0	0	0	0	0	0	57	57	132	813	1294	809	3740	0	0	0.1195	0.1684	0.1558	0	0	0	707	57	-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702117																																																																																																																																																																																										150831	0	0	134608	1099859	5027238	0	50646	0	441483	4996523	6457	0	0	0	383466	6207	0	23676	273016	0	0	44456	44456	124507	1305066	829170	173050	2721870	1141	0	0.069381	0.10801	0.095488	0	0	0	339010	44456	-7842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702229																																																																																																																																																																																										2811	0	0	0	31540	57002	0	457	0	8485	56148	0	0	0	0	9130	0	0	1305	0	0	0	382	382	661	32534	2759	1927	21914	0	0	0.1558	0.2998	0.2873	0	0	0	8748	382	-263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702359																																																																																																																																																																																										1588	0	0	0	12852	61098	0	507	0	4450	62023	0	0	0	0	5666	0	0	335	1002	0	610	507	1117	638	19570	9926	2818	31574	0	0	0.0734	0.1378	0.1106	0	0	0	4549	1117	-188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702612																																																																																																																																																																																										23170	0	0	169	115629	689137	0	6721	0	63561	689595	0	0	0	0	55269	0	0	13099	35547	0	0	6435	6435	27802	108534	163282	22737	382000	0	0	0.072458	0.107413	0.094907	0	0	0	48834	6435	-903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702751																																																																																																																																																																																										3807	0	0	17207	23554	102386	0	592	0	8915	101577	0	0	0	0	9621	0	0	0	1799	0	0	592	592	8963	35787	14371	7054	44030	0	0	0.088888	0.162125	0.152149	0	0	0	9029	592	-114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702836																																																																																																																																																																																										6226	0	0	580	16544	79221	0	436	0	9437	73760	187	0	0	0	10012	0	0	0	0	0	0	436	436	755	15762	13053	5364	50313	0	0	0.129826	0.166786	0.159523	0	0	0	9576	436	-160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702854																																																																																																																																																																																										6839	0	0	0	26470	220689	0	1224	0	36543	220535	0	0	0	0	19160	0	0	0	2236	0	0	1224	1224	2078	26384	25009	11020	149890	0	0	0.0889	0.1134	0.1062	0	0	0	17936	1224	-101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702911																																																																																																																																																																																										6570	0	0	1438	56482	271446	8	2178	0	27234	271139	0	0	0	0	29775	0	0	46	527	0	0	2178	2186	14437	58253	73358	6384	128123	0	0	0.1018	0.1667	0.1545	0	0	0	27589	2186	-355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702966																																																																																																																																																																																										7011	0	0	2006	0	19434	0	141	0	2458	19171	184	0	0	0	2599	0	0	0	0	0	0	141	141	2264	5350	3321	739	8640	0	0	0.1282	0.2278	0.2155	0	0	0	2458	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
703039																																																																																																																																																																																										1227	0	0	0	12565	42099	0	501	0	4269	43378	25	0	0	0	4651	0	0	0	695	0	0	330	330	635	18675	2146	1287	21223	0	0	0.099613	0.177431	0.164842	0	0	0	4321	330	-52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
703141																																																																																																																																																																																										13716	0	0	0	349752	621444	0	2518	0	65860	618869	2409	0	0	0	64320	0	0	0	946	0	0	2518	2518	45176	311219	108399	24863	152817	0	0	0.0999	0.238	0.2287	0	0	0	61802	2518	4058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
703310																																																																																																																																																																																										4272	0	0	20989	50129	261309	0	1447	0	19881	262559	0	0	0	0	21840	1769	0	400	18286	0	0	1447	1447	18151	70057	66754	6392	108633	1384	0	0.0777	0.1322	0.1235	0	0	0	20393	1447	-512	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
703347																																																																																																																																																																																										11207	0	0	0	208553	348284	0	2462	0	27471	347080	371	0	0	0	32059	0	0	0	8427	0	0	2057	2057	7376	217952	26137	9853	103619	0	0	0.0865	0.1953	0.1828	0	0	0	30002	2057	-2947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
703552																																																																																																																																																																																										2265	0	0	0	0	25749	0	157	0	6818	18604	0	0	0	0	5058	0	0	0	0	0	0	157	157	315	10271	3026	765	10377	0	0	0.293702	0.362737	0.351477	0	0	0	4901	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
703767																																																																																																																																																																																										18048	0	0	0	94380	469856	0	3607	0	47794	467125	0	0	0	0	41362	0	0	612	23724	0	0	3607	3607	3317	142249	16441	15083	301431	0	0	0.082603	0.118086	0.107788	0	0	0	37755	3607	-47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
704326																																																																																																																																																																																										5264	0	0	20265	0	50924	0	500	0	3291	49548	0	0	0	0	3372	0	0	0	0	0	0	81	81	1756	27865	3076	1307	18727	0	0	0.06642	0.132657	0.12947	0	0	0	3291	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
704447																																																																																																																																																																																										3731	0	0	14521	6491	77524	0	789	0	7635	78428	0	0	0	0	8333	0	0	0	1015	0	0	604	604	5035	27859	6023	2002	39361	0	0	0.098549	0.172995	0.160456	0	0	0	7729	604	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
704559																																																																																																																																																																																										8535	0	0	9365	49335	472673	0	5429	0	59335	411446	157	0	9659	0	38061	0	0	1907	20073	0	0	4189	4189	4837	136615	48227	17449	263115	214	0	0.087813	0.114008	0.101461	0	0	0	33872	4189	-253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
704737																																																																																																																																																																																										15239	0	0	0	7392	455076	0	3957	0	44973	449080	598	0	0	0	44482	0	0	0	43144	0	0	3957	3957	3141	100287	62834	9805	288321	0	0	0.0911	0.1231	0.1121	0	0	0	40525	3957	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
704755																																																																																																																																																																																										926	0	0	250	9495	34503	0	219	0	4951	34964	0	0	0	0	5271	0	0	0	0	0	0	219	219	806	8379	15475	1461	10222	0	0	0.1445	0.2684	0.2573	0	0	0	5052	219	-101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
704906																																																																																																																																																																																										2794	0	0	0	64095	300397	6	780	0	27996	297532	0	0	0	0	28627	0	0	0	0	0	0	780	786	6054	60720	173171	16944	62240	0	0	0.09383	0.177841	0.172958	0	0	0	27841	786	-659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
705444																																																																																																																																																																																										7282	0	0	0	38179	105399	0	798	0	12458	104907	0	0	0	0	14046	0	0	0	0	0	0	793	793	1382	46099	10063	4177	49448	0	0	0.1263	0.2196	0.2072	0	0	0	13253	793	-795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
705453																																																																																																																																																																																										1263	0	0	8707	0	14769	0	378	0	2901	15176	0	0	0	0	2981	0	0	0	0	0	0	80	80	1089	8794	1226	301	4038	0	0	0.1912	0.4873	0.4743	0	0	0	2901	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
705556																																																																																																																																																																																										3321	0	0	0	52858	163983	0	1677	0	17057	165307	0	0	0	0	18582	0	0	0	8399	0	0	1456	1456	690	48161	29569	5015	87730	0	0	0.1039	0.1598	0.1473	0	0	0	17126	1456	-621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
705565																																																																																																																																																																																										5281	0	0	0	24802	64708	0	331	0	4792	64949	0	0	0	0	5263	0	0	0	226	0	0	331	331	1751	36958	3335	3223	23135	0	0	0.0759	0.1595	0.1495	0	0	0	4932	331	-140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
705958																																																																																																																																																																																										2617	0	0	0	33192	120247	0	908	0	13504	121203	579	0	0	0	14351	0	0	0	0	0	0	908	908	2099	33131	17448	4332	68416	0	0	0.110913	0.171086	0.160261	0	0	0	13443	908	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706030																																																																																																																																																																																										1969	0	0	0	5931	26423	0	159	0	2950	27259	0	0	0	0	3160	0	0	0	782	0	0	159	159	293	8141	4102	382	14098	0	0	0.1101	0.1739	0.1652	0	0	0	3001	159	-51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706058																																																																																																																																																																																										1611	0	0	0	1756	57626	0	360	0	7425	58988	84	0	0	0	7815	0	0	0	0	0	0	404	404	442	4830	9897	996	42803	0	0	0.1256	0.1604	0.1521	0	0	0	7411	404	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706151																																																																																																																																																																																										6104	0	0	18020	13763	109265	0	534	0	8997	117512	0	0	0	0	9702	0	0	0	0	0	0	533	533	8825	45627	7092	5161	48255	0	0	0.078	0.1575	0.1488	0	0	0	9169	533	-172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706236																																																																																																																																																																																										6138	0	0	0	30483	106960	0	949	0	13742	104111	0	0	0	0	14763	0	0	221	0	0	0	797	797	6825	25552	34666	5085	41205	0	0	0.1341	0.2321	0.2196	0	0	0	13966	797	-224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706254																																																																																																																																																																																										3878	0	0	0	16488	120659	0	983	0	12227	119403	0	0	0	0	12917	0	0	70	0	0	0	983	983	5887	24489	27603	5433	63612	0	0	0.100499	0.15631	0.144415	0	0	0	11934	983	-362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706450																																																																																																																																																																																										1744	0	0	0	1779	41601	0	381	0	2888	40049	0	0	0	0	3273	0	0	48	1753	0	0	381	381	326	3387	17057	2285	21212	0	0	0.0722	0.1045	0.0923	0	0	0	2892	381	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706656																																																																																																																																																																																										5406	0	0	8673	11211	74622	0	485	0	7566	72341	0	0	0	0	7901	0	0	0	1389	0	0	485	485	1709	27275	11991	2187	34035	0	237	0.1029	0.1709	0.1604	0	0	0	7416	485	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
707354																																																																																																																																																																																										15645	0	0	0	66801	675509	0	6582	0	67924	679006	0	0	0	0	68009	0	0	0	18908	0	0	6582	6582	8277	71089	227647	48543	368610	1725	0	0.0913	0.1176	0.1062	0	0	0	61427	6582	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708052																																																																																																																																																																																										1932	0	0	4365	19802	80699	0	702	0	8927	80337	0	0	0	0	9688	0	0	0	0	0	0	647	647	1457	22209	21675	1431	36233	0	0	0.1125	0.1873	0.1748	0	0	0	9041	647	-114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708137																																																																																																																																																																																										7297	0	0	0	25809	281653	0	2738	0	21975	273728	0	0	0	0	24757	0	0	379	7521	0	0	2738	2738	5745	43269	33027	8626	202419	0	0	0.080441	0.106129	0.094392	0	0	0	22019	2738	-44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708164																																																																																																																																																																																										1876	0	0	0	23261	89974	0	550	0	9037	87598	0	0	0	0	9415	0	0	0	2502	0	0	550	550	896	32663	7723	2074	49070	0	0	0.1012	0.1544	0.1454	0	0	0	8865	550	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708333																																																																																																																																																																																										2216	0	0	9447	56194	114663	0	401	0	19896	112173	0	0	0	0	20456	0	0	0	0	0	0	401	401	16	72994	12120	2498	30197	0	0	0.178786	0.397946	0.390145	0	0	0	20055	401	-159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708379																																																																																																																																																																																										11535	0	0	2272	11738	137111	0	997	0	13119	135477	116	0	0	0	14066	0	0	0	0	0	0	997	997	1985	24660	37100	7199	74458	0	0	0.0965	0.1436	0.1334	0	0	0	13069	997	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708454																																																																																																																																																																																										5255	0	0	0	53491	206686	0	2055	0	15509	208044	0	0	0	0	17677	0	0	1545	0	0	0	1790	1790	1557	64372	27818	6899	115575	0	0	0.0764	0.1236	0.1111	0	0	0	15887	1790	-378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708753																																																																																																																																																																																										1635	0	0	0	2000	25211	0	313	0	3718	24729	0	0	0	0	3947	0	0	0	0	0	0	219	219	1308	4178	6767	1099	13288	0	0	0.1508	0.2267	0.2141	0	0	0	3728	219	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709031																																																																																																																																																																																										8067	0	0	0	31567	257174	0	3273	0	19298	251956	0	0	0	0	22251	0	0	525	14144	0	0	2761	2761	7894	33998	24041	9173	194706	0	0	0.0774	0.101	0.0885	0	0	0	19490	2761	-192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709143																																																																																																																																																																																										5302	0	0	0	116917	312216	0	1964	0	32919	294628	0	0	0	0	21885	0	0	1154	16675	0	0	1964	1964	6933	124652	13570	18030	157063	0	0	0.0709	0.1107	0.1008	0	0	0	19921	1964	-745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709358																																																																																																																																																																																										8110	0	0	7512	55745	222804	0	1599	0	17517	220028	0	0	0	0	19095	0	0	120	0	0	0	1599	1599	3692	71703	13455	6925	135216	1116	0	0.07953	0.122047	0.111827	0	0	0	17496	1599	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709451																																																																																																																																																																																										1563	0	0	145	9845	87249	0	970	0	9942	87429	0	0	0	0	10648	0	0	0	2354	0	0	706	706	2650	6102	50602	2557	28803	0	0	0.1137	0.1893	0.1768	0	0	0	9942	706	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709554																																																																																																																																																																																										23821	0	0	5742	27320	156555	0	664	0	12540	130940	0	0	0	0	13534	0	0	304	0	0	0	664	664	2038	57107	5578	3905	92826	0	0	0.098289	0.125352	0.119202	0	0	0	12870	664	-330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709602																																																																																																																																																																																										11403	0	0	100279	65003	635223	1603	5076	0	52290	569990	0	0	0	0	51900	308	0	0	0	0	0	5076	6679	22750	153414	168115	37737	289414	773	0	0.080025	0.121094	0.105511	0	0	0	45221	6679	2164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709639																																																																																																																																																																																										8608	0	0	69384	37906	253401	0	1665	0	27495	251007	106	0	0	0	28760	0	0	1040	0	0	0	1665	1665	1856	111380	50020	11646	91465	0	0	0.108156	0.206473	0.194519	0	0	0	27095	1665	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709648																																																																																																																																																																																										5806	0	0	25326	56803	213119	0	1407	0	16550	215620	0	0	0	0	18620	0	0	0	0	0	0	1468	1468	3478	72450	47572	9802	91991	0	0	0.0795	0.1423	0.1311	0	0	0	17152	1468	-602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709675																																																																																																																																																																																										6179	0	0	0	11	106344	0	1639	0	13628	111996	491	0	0	0	14597	0	0	0	0	0	0	969	969	4503	6149	42534	5682	54797	0	0	0.121683	0.189961	0.177351	0	0	0	13628	969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709956																																																																																																																																																																																										1397	0	0	0	5597	33049	0	238	0	3288	30221	103	0	0	0	3540	0	0	0	0	0	0	238	238	915	9044	9594	1396	13773	0	0	0.1093	0.1735	0.1619	0	0	0	3302	238	-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
710176																																																																																																																																																																																										1266	0	0	0	6778	73884	0	608	0	6102	72344	0	0	0	0	6753	0	0	0	0	0	0	608	608	657	7811	20157	3122	45867	0	0	0.0849	0.1174	0.1069	0	0	0	6145	608	-43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
710251																																																																																																																																																																																										5094	0	0	61921	137384	286585	0	572	0	23404	281217	44	0	0	0	18092	0	0	1488	5841	0	0	601	601	1068	186106	60425	5751	33123	0	0	0.0633	0.1737	0.1679	0	0	0	17491	601	851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
710859																																																																																																																																																																																										10831	0	0	0	61515	187083	0	1324	0	26265	192851	0	0	0	0	28663	0	0	55	0	0	0	1324	1324	41521	31478	13365	4148	103117	0	0	0.141762	0.246142	0.234772	0	0	0	27339	1324	-1074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
711472	42657	0	0	77512	187455	788353	0	8852	0	73277	777245	992	0	0	0	80695	0	0	16741	0	0	0	5936	5936	82301	259730	82879	38240	372959	0	0	0.0962	0.171	0.1584	0	0	0	74759	5936	-1482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3043	471871	777245	0	0	0	0	0	417598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13886	28771	0	0	24055	53457	0	0	-664	44190	143929	0	0	0	0	0	0	0	0	0	0	82879	334719	0	0	0	0	0	42483	0	170	4073	0	-9516	8371	0	0	0	8371	198	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82301	259730	82879	381528	0	51946	41440	381528	474914	0	29500	29500	74759	0	0	0	0	0	0	0	0	39514					759822																																																		
711520																																																																																																																																																																																										7078	0	0	0	20029	82530	0	577	0	8136	76549	0	0	0	0	8846	0	0	0	0	0	0	539	539	3253	28401	28530	3821	23182	0	0	0.1085	0.2052	0.1927	0	0	0	8307	539	-171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
711548																																																																																																																																																																																										5350	0	0	15833	29389	196318	0	1759	0	31377	198017	0	0	0	0	33553	0	0	942	5243	0	0	1750	1750	3895	50872	39429	10241	104528	235	0	0.1606	0.2397	0.2272	0	0	0	31803	1750	-426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
711753																																																																																																																																																																																										1890	0	0	0	12009	45475	0	711	0	5252	47100	0	0	0	0	5714	0	0	0	0	0	0	414	414	130	15393	2268	1772	28469	0	0	0.1125	0.1741	0.1615	0	0	0	5300	414	-48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
711801																																																																																																																																																																																										10998	0	0	52267	117011	392495	1892	1662	0	53257	386616	0	0	0	0	50037	0	0	0	13329	0	0	1662	3554	24521	113131	124060	24971	126753	0	0	0.121898	0.22945	0.213152	0	0	0	46483	3554	1485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
711959																																																																																																																																																																																										811	0	0	1	0	7625	0	61	0	909	7424	0	0	0	0	970	0	0	0	0	0	0	61	61	418	1437	1840	142	3991	0	0	0.1224	0.1866	0.1749	0	0	0	909	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
712031																																																																																																																																																																																										15021	0	0	29788	125846	545726	10	4671	0	39061	528877	0	0	0	0	50094	0	0	0	14268	161	4000	4634	8644	87741	90339	41299	26051	333572	1335	0	0.0784	0.1317	0.109	0	0	0	41450	8644	-2550	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	
712059																																																																																																																																																																																										13028	0	0	0	81497	488976	0	5197	0	48886	483008	9	0	0	0	43561	0	0	128	15922	0	0	4895	4895	2804	93151	48478	23239	339520	0	0	0.0822	0.1114	0.0994	0	0	0	38858	4895	-407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
712648																																																																																																																																																																																										11098	0	0	155	8217	69672	0	597	0	5784	69904	0	0	0	0	6435	0	0	140	0	0	0	544	544	1244	18968	20925	2781	29239	0	0	0.0843	0.1481	0.1356	0	0	0	5891	544	-107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
712750																																																																																																																																																																																										1667	0	0	0	21320	85606	0	921	0	9149	86110	432	0	0	0	10075	0	0	0	716	0	0	694	694	527	19540	31344	4093	35502	0	0	0.1089	0.1822	0.1696	0	0	0	9381	694	-232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
712956																																																																																																																																																																																										14503	0	0	61161	0	216086	0	2084	0	23104	216940	419	0	0	0	25211	0	0	0	0	0	0	2107	2107	1520	68079	22254	11382	126317	2532	0	0.106499	0.14957	0.137069	0	0	0	23104	2107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
713038																																																																																																																																																																																										2656	0	0	0	8949	34880	0	248	0	2779	34381	0	0	0	0	3057	0	0	0	0	0	0	248	248	794	14169	3071	998	17144	0	0	0.0817	0.1418	0.1303	0	0	0	2809	248	-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
713047																																																																																																																																																																																										1796	0	0	0	12211	36850	0	1089	0	3849	37574	115	0	0	0	4297	0	0	0	0	0	0	338	338	633	8955	6192	919	22313	0	0	0.1054	0.1623	0.1495	0	0	0	3959	338	-110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
713140																																																																																																																																																																																										1825	0	0	0	22544	50990	0	425	0	4367	51079	0	0	0	0	5001	0	0	0	585	0	0	367	367	2180	19324	10253	1847	20064	0	0	0.0907	0.1707	0.1582	0	0	0	4634	367	-267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
713252																																																																																																																																																																																										461	0	0	0	7872	26471	0	304	0	4922	26992	0	0	0	0	5219	0	0	0	417	0	0	227	227	651	8500	2933	871	14766	0	0	0.1849	0.2889	0.2763	0	0	0	4992	227	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
713926																																																																																																																																																																																										7538	0	0	0	22999	352957	0	1780	0	29104	337740	0	0	0	0	27107	0	0	1618	0	0	0	1780	1780	8529	29771	133335	16834	179367	0	0	0.0759	0.1072	0.1002	0	0	0	25327	1780	-81	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
714165																																																																																																																																																																																										3433	0	0	8483	18847	47212	0	182	0	6974	47641	0	0	0	0	7296	0	0	0	0	0	0	182	182	250	32631	2399	985	12323	0	0	0.1493	0.3639	0.3548	0	0	0	7114	182	-140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
714437																																																																																																																																																																																										2491	0	0	9731	1836	81103	0	727	0	7942	80276	0	0	0	0	8681	0	0	0	0	0	0	715	715	2041	11583	27271	3714	40974	0	0	0.0992	0.1518	0.1393	0	0	0	7966	715	-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
714811	17261	0	0	17112	103258	321597	0	2690	0	45769	324326	220	0	0	0	41975	0	0	0	30853	0	0	2713	2713	17305	73363	3893	18072	223531	0	0	0.123682	0.163841	0.153251	0	0	0	39262	2713	-376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256194	317443	0	0	0	0	0	152701	0	0	0	2863	2863	0	2863	0	0	0	0	6883	0	0	0	0	0	0	3465	13796	0	0	0	5092	404	11616	-688	13840	44575	500	45031	0	0	0	0	0	0	0	900	2989	148812	0	0	0	0	0	24955	6883	0	0	0	3505	0	0	0	0	0	44	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15427	0	0	0	15427	0	0	0	17305	76226	3893	239002	0	15245	1947	239002	256194	0	9000	9000	39262	0	0	0	0	0	0	0	0	17261					321597																																																		
714839																																																																																																																																																																																										4262	0	0	0	0	203968	0	2085	0	20254	193478	0	0	0	0	22339	0	0	0	2597	0	0	2085	2085	6270	3362	70483	9326	125938	7988	0	0.104684	0.133945	0.121443	0	0	0	20254	2085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
714978																																																																																																																																																																																										6188	0	0	1017	52612	285882	0	2536	0	25070	283638	125	0	0	0	28366	0	0	0	0	0	0	2555	2555	3178	37474	104163	15599	144758	0	0	0.091	0.1388	0.1263	0	0	0	25811	2555	-741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
715032																																																																																																																																																																																										2312	0	0	0	8534	59286	0	658	0	5643	60797	0	0	0	0	6358	0	0	943	676	0	0	590	590	952	13498	4041	2156	41643	0	0	0.094873	0.134972	0.122447	0	0	0	5768	590	-125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
