"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	
848453																																																																																																																																																																																										1651	0	0	300	12418	49615	0	691	0	5238	49851	0	0	0	0	5820	0	0	82	0	0	0	403	403	785	18509	5390	2230	25801	0	0	0.108664	0.182154	0.169541	0	0	0	5417	403	-179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
848752																																																																																																																																																																																										2782	0	0	0	23566	153188	0	1756	0	18590	162194	0	0	0	0	20488	0	0	2342	7051	0	0	1707	1707	2515	16343	15693	2474	120584	0	0	0.1158	0.1501	0.1376	0	0	0	18781	1707	-191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
849151																																																																																																																																																																																										3156	0	0	0	31518	96953	0	294	0	4990	91985	0	0	0	0	6251	0	0	0	0	0	0	294	294	9279	35584	15644	3247	37707	0	0	0.0648	0.118	0.1125	0	0	0	5957	294	-967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
849348																																																																																																																																																																																										1911	0	0	0	26593	91041	0	871	0	7600	90878	0	0	0	0	7932	0	0	0	882	0	0	812	812	3395	25004	7370	2398	55668	0	0	0.078854	0.122266	0.10975	0	0	0	7120	812	-104	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
849357																																																																																																																																																																																										6795	0	0	0	51957	151871	0	1180	0	17214	155265	0	0	0	0	15157	0	0	702	0	0	0	1083	1083	8433	52792	26234	10012	62452	0	0	0.091981	0.175132	0.162619	0	0	0	14074	1083	885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
849432																																																																																																																																																																																										3190	0	0	0	37399	103488	0	469	0	10600	103552	72	0	0	0	11398	0	0	0	0	0	0	469	469	6417	38475	26765	1873	32877	0	0	0.1055	0.2112	0.2025	0	0	0	10929	469	-329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
849450																																																																																																																																																																																										6332	0	0	0	29652	99038	0	773	0	7074	92018	0	0	0	0	7942	0	0	53	0	0	0	773	773	1065	33733	11015	3145	54166	0	0	0.0779	0.1194	0.1078	0	0	0	7169	773	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
849647																																																																																																																																																																																										5288	0	0	3292	13388	86164	0	835	0	7096	84571	0	0	0	0	8075	0	0	0	6437	0	0	796	796	654	25403	12824	3604	48310	0	0	0.08607	0.126874	0.114367	0	0	0	7279	796	-183	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
849665																																																																																																																																																																																										15802	0	0	0	44984	278845	0	1905	0	32888	272152	0	0	0	0	34737	0	0	2692	26546	0	0	1905	1905	1685	56381	37946	15217	184719	3364	0	0.1207	0.1513	0.143	0	0	0	32832	1905	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
849777																																																																																																																																																																																										11932	0	0	50117	36168	274992	0	1682	0	22095	273454	0	0	0	0	24760	0	0	0	444	0	0	1611	1611	1432	100250	135880	9186	40762	0	0	0.084654	0.192248	0.179739	0	0	0	23149	1611	-1054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
849834																																																																																																																																																																																										6438	0	0	0	22279	256152	0	1192	0	21016	257634	0	0	0	0	21987	0	0	1936	16778	0	0	1192	1192	4207	37227	48661	7081	166914	0	0	0.0807	0.1073	0.1015	0	0	0	20795	1192	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
850036																																																																																																																																																																																										108990	0	0	0	283841	2366057	57	17760	0	205881	2305097	26326	0	0	0	225116	0	1455	15545	597886	0	0	17760	17817	187720	242115	239495	110720	1713882	3648	0	0.090019	0.102414	0.094309	0	0	0	207299	17817	-1599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
850054																																																																																																																																																																																										2781	0	0	0	20097	76816	0	918	0	8740	78898	15	0	0	0	9674	0	0	0	0	0	0	623	623	636	25803	13918	1387	37688	0	0	0.1147	0.1954	0.1828	0	0	0	9051	623	-311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
850456																																																																																																																																																																																										1472	0	0	4297	34530	65267	0	678	0	8516	66562	0	0	0	0	8836	0	0	0	4	0	0	324	324	28773	6238	12529	1246	18399	0	0	0.1279	0.3457	0.333	0	0	0	8512	324	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
850616																																																																																																																																																																																										5393	0	0	0	32968	127307	24	967	0	11402	126887	0	0	0	0	12606	0	0	747	0	0	0	1110	1134	4081	26560	28908	7062	69161	0	0	0.090837	0.126901	0.115486	0	0	0	11472	1134	-665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
851024																																																																																																																																																																																										19792	0	0	54781	0	233894	0	1686	0	15848	230650	0	0	0	0	17534	0	0	0	0	0	0	1686	1686	2856	93988	44776	6166	93960	0	0	0.0687	0.1297	0.1173	0	0	0	15848	1686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
851060																																																																																																																																																																																										8093	0	0	22765	0	54264	0	191	0	5184	53893	0	0	0	0	5375	0	0	0	5	0	0	191	191	1919	39884	2358	1346	10294	0	0	0.0962	0.2742	0.2644	0	0	0	5184	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
851239																																																																																																																																																																																										5825	0	0	0	27635	226353	0	1490	0	18906	220840	0	0	0	0	19941	0	0	235	11655	0	0	1490	1490	14099	36996	74331	12424	102058	371	611	0.083781	0.131713	0.121872	0	0	0	18451	1490	-156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
851631																																																																																																																																																																																										4597	0	0	3531	51734	125848	0	555	0	11107	127362	0	0	0	0	12158	0	0	0	327	0	0	555	555	53831	9544	24266	2551	39258	0	0	0.0911	0.2153	0.2055	0	0	0	11603	555	-496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
852133																																																																																																																																																																																										1924	0	0	0	17158	48030	0	224	0	8205	47556	0	0	0	0	8579	0	0	0	11	0	0	224	224	917	12315	14837	2176	20410	0	0	0.1757	0.2673	0.2603	0	0	0	8355	224	-150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
852218	46779000	0	70505000	72000	55459000	1093394000	50000	5042000	0	87395000	1073694000	4680000	0	291301000	246732000	85228000	8149450000	2227957000	9100000	142268000	-439000	17752000	5425000	23227000	145477000	212461000	83860000	54159000	346942000	32025000	0	0.0592	0.1108	0.0806	0	0	0	62001000	23227000	-550000	73950000	16021616000	11705416000	703287000	343508000	30455000	20704000	2045000	5175000	614000	16000	118076000	96654000	2806000	165564000	125415000	16573000	291179000	0	0	769011500	1046442000	0	0	0	0	18752000	381159000	1670000	15063400	15063400	107350000	107350000	2514000	29728000	3276000	71832000	0	851000	26456000	776000	-2000	0	0	0	20000	12829000	32678000	1272000	0	0	72000	0	0	903000	10769000	41861000	60000	1866000	0	0	2482000	18792000	10751000	32208000	3783000	20172000	64854000	260142000	246732000	0	0	0	0	89832000	29853000	3155000	2511000	154000	304654000	4550000	151000	1962000	14000	2423000	936000	60000	314000	0	562000	0	0	0	0	291301000	238601000	52125000	0	575000	0	0	0	0	0	349000	349000	0	0	310000	39000	15997000	15997000	474000	14154000	163000	1206000	71134000	741000	6342000	4394000	59657000	24352000	142107000	124720000	412370000	459193000	216737000	498299400	0	91838600	108368500	498299400	769011500	114941000	112685000	246378000	62779000	0	0	39746000	523851000	188756000	25994000	517499000	232547000	31891000					651522000																																																		
852254																																																																																																																																																																																										1675	0	0	3414	2159	45214	0	330	0	3528	44665	0	0	0	0	3876	0	0	0	2467	0	0	330	330	1503	7003	5179	3089	31888	0	0	0.0794	0.1038	0.0949	0	0	0	3546	330	-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
852263																																																																																																																																																																																										18209	0	0	0	79695	383859	0	3997	0	37985	378034	0	0	0	0	42486	0	0	2202	41004	0	0	4134	4134	3222	58864	40185	11752	286520	0	0	0.1016	0.125	0.1128	0	0	0	38352	4134	-862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
852320	2575050	0	0	0	11348588	81169437	4680	559536	0	7878561	80095443	22802	0	0	222833	6397324	9144928	247998	0	1624320	-10600	238384	559536	804600	642938	14914840	18849245	5748952	44948622	447674	0	0.072117	0.105526	0.092254	0	0	0	5592724	804600	-250106	236075	5387090	7790490	18545	0	0	0	0	0	0	0	0	0	0	0	0	0	383275	0	0	60623126	77550543	0	0	0	0	0	57658753	5209	65113	65113	2156890	2156890	0	0	0	2156890	2000	0	2508770	35742	-31	2000	0	0	388	417436	2157614	0	0	0	0	0	0	-407647	178419	11222991	136548	218277	0	0	39679	407995	0	0	0	572377	18251474	38834902	30354	45984	4	0	146491	8946096	2750621	1099	392196	53228	1813792	0	0	0	0	0	4560	0	0	0	4560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73106	73106	0	0	73106	0	0	0	0	0	0	0	812160	0	0	0	812160	0	0	383275	642938	14914840	19305626	47987345	0	2982968	9652813	47987345	60623126	0	529979	529979	5628497	0	0	0	0	0	0	0	0	2575050					81169437																																																		
852357																																																																																																																																																																																										1083	0	0	158	32699	75273	0	1161	0	7145	75107	0	0	0	0	7940	0	0	0	1106	0	0	577	577	569	35492	5225	1183	35870	0	0	0.0987	0.1741	0.1615	0	0	0	7363	577	-756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
852544																																																																																																																																																																																										13760	0	0	0	60596	180740	0	1803	0	15844	180465	0	0	0	0	14172	0	0	0	1113	0	0	1335	1335	2994	67477	34310	9190	75075	241	0	0.0726	0.1333	0.1207	0	0	0	12837	1335	-620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
852704																																																																																																																																																																																										4498	0	0	0	5150	71882	0	733	0	6213	64533	0	0	0	0	7087	0	0	2074	0	0	0	689	689	5360	14521	3523	1051	49395	0	0	0.0991	0.1288	0.1162	0	0	0	6398	689	-185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
852713																																																																																																																																																																																										18761	0	0	5895	204308	575023	0	2506	0	42694	574775	0	0	0	0	47754	0	0	3576	41210	0	0	2506	2506	18360	220162	87217	19340	255702	125	0	0.078734	0.130775	0.123912	0	0	0	45248	2506	-2635	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
852973																																																																																																																																																																																										9481	0	0	5462	34736	225820	0	1052	0	28384	227215	323	0	0	0	29540	0	0	0	23202	0	0	1052	1052	27978	23173	26027	3683	149866	0	0	0.1254	0.1649	0.159	0	0	0	28488	1052	-104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
853112																																																																																																																																																																																										9500	0	0	230	80439	425072	0	2998	0	34841	421857	2069	0	0	0	38608	0	0	0	0	0	0	2998	2998	4411	91121	59796	14495	273908	0	0	0.0844	0.1197	0.1104	0	0	0	35610	2998	-769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
853158																																																																																																																																																																																										5498	0	0	0	7810	52881	0	450	0	6451	52567	0	0	0	0	6841	0	0	312	4568	0	0	450	450	656	12597	1693	1945	38325	0	0	0.1221	0.155	0.1448	0	0	0	6391	450	-160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
853251																																																																																																																																																																																										2692	0	0	1115	2555	52975	0	1037	0	9749	53821	0	0	0	0	10096	0	0	0	0	0	0	406	406	1569	18066	7787	3168	26621	0	0	0.180041	0.301355	0.289236	0	0	0	9690	406	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
853372																																																																																																																																																																																										40005	0	0	17235	3192	346145	0	3424	0	46485	340675	0	0	0	0	47975	0	0	1532	55647	0	0	3424	3424	0	17235	147098	24580	185236	428	0	0.130773	0.164963	0.15319	0	0	0	44551	3424	1934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
853644																																																																																																																																																																																										1699	0	0	4267	16494	68552	0	421	0	4753	67618	0	0	0	0	5290	0	0	0	742	0	0	421	421	18460	11252	8386	1931	31051	240	0	0.072	0.1391	0.128	0	0	0	4869	421	-116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
853747																																																																																																																																																																																										3338	0	0	1836	52756	169947	0	1515	0	30347	168230	0	0	0	0	31162	0	0	0	2006	0	0	1388	1388	2331	54509	31326	3633	82833	0	0	0.177817	0.281121	0.2686	0	0	0	29774	1388	-215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
853804																																																																																																																																																																																										9335	0	0	22997	122247	769466	0	4814	0	51972	740197	447	0	0	0	58806	0	0	0	0	0	0	4814	4814	17937	142218	217505	33980	399736	3804	0	0.072943	0.109504	0.10054	0	0	0	53992	4814	-3296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
853934																																																																																																																																																																																										8593	0	0	12475	9071	58924	0	604	0	8508	57165	0	0	0	0	8992	0	0	0	684	0	0	344	344	17757	12411	10012	1948	19561	0	0	0.151281	0.329486	0.316881	0	0	0	8648	344	-140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
853952																																																																																																																																																																																										50042	0	0	0	515691	1398451	7475	12443	0	112554	1434500	0	0	0	1188	117835	10000	0	50	6302	50	0	9963	17438	138422	491084	169963	82280	603708	3069	0	0.070335	0.148347	0.126394	0	0	0	100397	17438	5025	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
853970																																																																																																																																																																																										3954	0	0	102	6883	46727	0	201	0	7996	47468	0	0	0	0	8249	0	0	0	6210	0	0	201	201	1400	11421	15553	803	18607	0	0	0.1695	0.2596	0.2533	0	0	0	8048	201	-52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
854052																																																																																																																																																																																										1309	0	0	0	12768	51360	0	549	0	5125	51721	0	0	0	0	5717	0	0	52	0	0	0	469	469	193	14301	6762	2089	30777	0	0	0.1015	0.1531	0.1405	0	0	0	5248	469	-123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
854173																																																																																																																																																																																										6696	0	0	0	29276	102923	0	186	0	14791	102077	0	0	0	0	15321	0	0	0	0	0	0	186	186	8824	34777	34779	6611	25250	0	0	0.148272	0.304677	0.300978	0	0	0	15135	186	-345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
854258																																																																																																																																																																																										1036	0	0	0	968	78545	0	1119	0	7500	76877	0	0	0	0	8459	0	0	0	2389	0	0	960	960	478	4020	1390	2421	73774	0	0	0.0975	0.1104	0.0979	0	0	0	7499	960	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
854351																																																																																																																																																																																										9172	0	0	0	713	13674	3	160	0	2552	13930	0	0	0	0	2617	0	0	0	0	0	0	62	65	347	10230	616	75	2641	0	0	0.183202	0.534409	0.521135	0	0	0	2552	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
854418																																																																																																																																																																																										3767	0	0	0	62346	123980	0	574	0	19214	123778	0	0	0	0	21125	0	0	0	4378	0	0	573	573	9063	48169	23343	2574	45317	0	0	0.166039	0.306996	0.298669	0	0	0	20552	573	-1338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
854454																																																																																																																																																																																										7059	0	0	896	77766	435242	0	6087	0	30217	426185	0	0	4022	0	35629	0	0	0	1446	0	0	4234	4234	12766	93587	39919	14469	296958	3062	0	0.073665	0.105781	0.093211	0	0	0	31395	4234	-1178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
854520																																																																																																																																																																																										20315	0	0	19616	27657	349665	0	3108	0	30859	353403	0	0	0	0	33826	0	0	1128	0	0	0	3346	3346	7629	70204	38381	14118	236035	10224	0	0.086375	0.124735	0.112396	0	0	0	30480	3346	-145	66	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	
854548																																																																																																																																																																																										4680	0	0	0	572	84511	0	489	0	11985	82859	0	0	0	0	12494	0	0	0	0	0	0	489	489	4545	1366	17173	3948	61936	0	0	0.1449	0.1743	0.1675	0	0	0	12005	489	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
854753																																																																																																																																																																																										15516	0	0	2885	0	52193	0	460	0	6812	52266	0	0	0	0	7272	0	0	0	0	0	0	460	460	256	17655	5894	567	28848	0	0	0.1303	0.2059	0.1928	0	0	0	6812	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
854847																																																																																																																																																																																										1054	0	0	119	30973	67404	0	291	0	7994	66845	0	0	0	0	8500	0	0	0	0	0	0	291	291	496	27780	10380	3651	29391	0	0	0.1228	0.2116	0.2044	0	0	0	8209	291	-215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
855134																																																																																																																																																																																										4590	0	0	0	26250	67482	0	335	0	5657	64747	0	0	0	0	6267	0	0	0	0	0	0	339	339	681	36963	7552	1666	23057	0	0	0.0916	0.1802	0.1704	0	0	0	5928	339	-271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
855143																																																																																																																																																																																										1272	0	0	5492	20015	52208	0	437	0	5605	51590	0	0	0	0	6216	0	0	0	190	0	0	352	352	693	27551	4506	2188	20288	0	0	0.1137	0.2214	0.2089	0	0	0	5864	352	-389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
855264																																																																																																																																																																																										3854	0	0	0	102544	174449	0	425	0	19919	161150	0	0	0	0	20827	0	0	0	0	0	0	425	425	37843	86308	18964	3819	32932	0	0	0.1271	0.3484	0.3413	0	0	0	20402	425	-1340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
855303																																																																																																																																																																																										1011	0	0	6	2880	15149	0	161	0	1207	14441	0	0	0	0	1351	0	0	0	0	0	0	102	102	893	3235	7385	292	3859	0	0	0.0865	0.166	0.1534	0	0	0	1249	102	-42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
855563																																																																																																																																																																																										10635	0	0	3598	0	106363	0	644	0	14061	105883	0	0	0	0	14705	0	0	0	0	0	0	644	644	3958	10402	5861	945	86786	0	0	0.132798	0.16019	0.153175	0	0	0	14061	644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
855648																																																																																																																																																																																										1115	0	0	0	23144	52777	0	370	0	4835	53411	0	0	0	0	5614	0	0	793	0	0	0	370	370	2451	21723	5546	1604	23860	0	0	0.098248	0.178932	0.167139	0	0	0	5244	370	-445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
855741																																																																																																																																																																																										4938	0	0	31	72959	225226	0	945	0	20198	226040	0	0	0	0	21843	60	0	0	6587	0	0	945	945	8335	72207	36526	6859	110335	0	0	0.0925	0.149	0.1426	0	0	0	20898	945	-832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
855778																																																																																																																																																																																										9280	0	0	0	6993	86105	0	734	0	6796	86727	0	0	0	0	7734	0	0	0	0	0	0	734	734	405	14284	30503	6800	41987	0	0	0.0807	0.1287	0.1165	0	0	0	7000	734	-204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
855844																																																																																																																																																																																										3261	0	0	1334	40103	122343	0	858	0	15759	121861	0	0	0	0	17184	0	0	27	508	0	0	858	858	1498	44224	32229	2287	46109	0	0	0.134	0.2409	0.2289	0	0	0	16326	858	-567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
855956																																																																																																																																																																																										2523	0	0	520	16868	63431	0	350	0	6647	61924	0	0	0	0	6773	0	0	0	4044	0	0	350	350	1060	20734	5285	3010	36794	87	0	0.1038	0.1484	0.1408	0	0	0	6423	350	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
856140																																																																																																																																																																																										234	0	0	0	4311	26180	0	441	0	4449	26395	100	0	0	0	4822	0	0	0	0	0	0	283	283	102	3844	1883	711	20886	0	0	0.172	0.2147	0.2021	0	0	0	4539	283	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
856159																																																																																																																																																																																										463	0	0	0	3641	14719	0	140	0	1775	15134	0	0	0	0	1954	0	0	0	15	0	0	118	118	112	4115	4226	324	6463	0	0	0.1213	0.1922	0.1805	0	0	0	1836	118	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
856243																																																																																																																																																																																										15836	0	0	0	84635	277965	0	1336	0	22703	278689	683	0	0	0	21905	0	0	0	9097	0	0	1337	1337	17204	78693	28073	14546	152067	616	0	0.0748	0.1172	0.11	0	0	0	20568	1337	-1652	1146	0	0	0	0	0	0	0	0	0	0	0	0	0	3290	
856337																																																																																																																																																																																										5593	0	0	0	18667	232967	0	2334	0	21728	230733	0	0	0	0	23958	0	0	2472	19544	0	0	2334	2334	1970	38019	13650	12912	181492	0	0	0.093719	0.115708	0.104436	0	0	0	21624	2334	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
856346																																																																																																																																																																																										4246	0	0	6075	0	155092	0	1150	0	11576	146572	0	0	0	0	12726	0	0	0	4655	0	0	1150	1150	1528	22209	36495	8030	96011	0	0	0.079	0.1032	0.0939	0	0	0	11576	1150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
856458																																																																																																																																																																																										1289	0	0	0	5284	27759	0	243	0	2410	26344	0	0	0	0	2757	0	0	0	0	0	0	243	243	1531	8785	305	623	17493	0	0	0.0954	0.1421	0.1296	0	0	0	2514	243	-104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
856542																																																																																																																																																																																										947	0	0	10022	0	24609	0	385	0	5559	23917	0	0	0	0	5733	0	0	0	0	0	0	174	174	5464	5610	2188	526	11732	0	0	0.2324	0.4173	0.4047	0	0	0	5559	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
856748																																																																																																																																																																																										11102	0	0	0	151311	484584	0	4640	0	40706	472684	0	0	0	0	45335	0	0	0	0	0	0	3733	3733	7515	163911	119528	13989	200315	0	0	0.08819	0.152273	0.139734	0	0	0	41602	3733	-1849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
856869																																																																																																																																																																																										1282	0	0	0	8461	23453	0	193	0	2222	23410	0	0	0	0	2481	0	0	101	0	0	0	185	185	121	9806	2080	777	11751	0	0	0.0981	0.1677	0.1552	0	0	0	2296	185	-74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
856944																																																																																																																																																																																										663	0	0	7050	0	12362	0	89	0	1651	12070	0	0	0	0	1702	0	0	0	0	0	0	51	51	4579	4438	534	74	2900	0	0	0.1368	0.4237	0.411	0	0	0	1651	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
856971																																																																																																																																																																																										25055	0	0	54766	0	255053	0	2022	0	20148	253455	0	0	0	0	22103	0	0	32	0	0	0	1955	1955	3708	92897	45159	9824	115310	0	0	0.0795	0.1413	0.1288	0	0	0	20148	1955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
857017																																																																																																																																																																																										4169	0	0	0	19139	56210	0	175	0	5190	56634	0	0	0	0	6074	0	0	50	2417	0	0	175	175	1795	24179	19292	937	11827	0	0	0.1042	0.224	0.2176	0	0	0	5899	175	-709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
857147																																																																																																																																																																																										824	0	0	27136	0	45534	0	288	0	5502	45038	0	0	0	0	5728	0	0	0	0	0	0	226	226	444	29391	7534	608	8453	0	0	0.1222	0.3176	0.3051	0	0	0	5502	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
857259																																																																																																																																																																																										1369	0	0	0	8375	29273	0	256	0	3480	28626	45	0	0	0	3863	0	0	0	90	0	0	218	218	101	11701	5631	860	12268	0	0	0.1273	0.2215	0.209	0	0	0	3645	218	-165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
857455																																																																																																																																																																																										900	0	0	0	4444	21102	0	105	0	2201	20086	0	0	0	0	1895	0	0	0	0	0	0	105	105	357	10563	2107	722	7769	0	0	0.091523	0.166272	0.157059	0	0	0	1790	105	-117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
857576																																																																																																																																																																																										5691	0	0	10456	14800	55202	0	137	0	3245	54958	0	0	0	0	3617	0	0	0	3132	0	0	137	137	1973	32750	15459	2099	5510	0	0	0.063321	0.169367	0.162952	0	0	0	3480	137	-377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
857745																																																																																																																																																																																										1380	0	0	0	22765	118680	0	798	0	12792	118890	0	0	0	0	13702	0	0	0	1314	0	0	798	798	1400	21622	24504	3448	72069	0	0	0.1085	0.1526	0.1437	0	0	0	12904	798	-112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
857811																																																																																																																																																																																										2294	0	0	0	161342	305241	0	1434	0	21059	304715	0	0	0	0	24692	0	0	1007	0	0	0	1434	1434	2113	125537	87705	19363	94660	0	0	0.0763	0.1504	0.1417	0	0	0	23258	1434	-2212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
