"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	
621151																																																																																																																																																																																			3552	0	0	0	13668	34265	0	196	0	4781	35059	0	0	0	0	4923	0	0	0	0	0	0	196	196	315	18008	216	652	15841	0	0	0.1348	0.2518	0.2418	0.0000	0.0000	0.0000	4727	196	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19551	35059	
621245																																																																																																																																																																																			3815	0	0	0	19688	60525	0	719	0	7620	61398	0	0	0	0	7873	0	0	0	0	0	0	473	473	1832	15303	17976	1442	25788	0	0	0.1205	0.2094	0.1969	0.0000	0.0000	0.0000	7400	473	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	37591	61387	
621357																																																																																																																																																																																			3260	0	0	23362	19553	109044	0	718	0	16545	111566	0	0	0	0	17183	0	0	10	0	0	0	718	718	684	42746	8852	1867	57400	0	0	0.1476	0.2441	0.2339	0.0000	0.0000	0.0000	16465	718	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70380	111566	
621375																																																																																																																																																																																			44778	0	0	0	364	542135	0	6462	0	49338	546146	0	0	0	0	49288	0	0	89	0	0	0	5520	5520	4980	43802	124709	23426	369535	0	0	0.0810	0.1119	0.0993	0.0000	0.0000	0.0000	43768	5520	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	942	440647	540579	
621432																																																																																																																																																																																			10729	0	0	0	49507	238267	0	1678	0	21615	243736	0	0	0	0	22735	0	0	0	18747	0	0	1678	1678	14790	47829	24454	4249	152314	782	0	0.0865	0.1232	0.1141	0.0000	0.0000	0.0000	21057	1678	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184504	243412	
621441																																																																																																																																																																																			4640	0	0	2329	34647	99621	0	748	0	16965	96322	0	0	0	0	16971	0	0	0	444	0	0	624	624	724	53149	14390	6494	31815	0	0	0.1705	0.3408	0.3282	0.0000	0.0000	0.0000	16347	624	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	49801	95896	
621674																																																																																																																																																																																			17453	0	0	900	15672	175047	0	1581	0	12810	168228	800	0	0	0	14501	0	0	945	13118	0	0	1794	1794	2047	41598	1204	1893	131799	0	93	0.0756	0.0979	0.0858	0.0000	0.0000	0.0000	12707	1794	-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148095	168113	
621852																																																																																																																																																																																			4336	0	0	8290	0	140988	0	1056	0	12571	142601	0	0	0	0	13627	0	0	0	68	0	0	1056	1056	3387	10684	0	2119	127973	0	0	0.0882	0.1047	0.0966	0.0000	0.0000	0.0000	12571	1056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130144	142601	
622037																																																																																																																																																																																			12889	0	0	1380	9611	88953	0	555	0	9841	83891	0	0	0	0	10368	0	0	0	0	0	0	555	555	343	37403	0	3434	51767	0	46	0.1170	0.1746	0.1652	0.0000	0.0000	0.0000	9813	555	-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59394	83845	
622653																																																																																																																																																																																			3685	0	0	0	11757	51458	0	502	0	4704	52555	0	0	0	0	4069	0	0	0	0	0	0	412	412	6881	13428	2277	1727	28305	0	0	0.0709	0.1239	0.1114	0.0000	0.0000	0.0000	3657	412	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	32840	51553	
622756																																																																																																																																																																																			3597	0	0	0	19197	79462	0	610	0	8342	81696	0	0	0	0	7636	0	0	0	4325	0	0	610	610	8507	12241	4744	2623	53038	0	0	0.0870	0.1271	0.1170	0.0000	0.0000	0.0000	7026	610	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60056	80748	
622774																																																																																																																																																																																			32331	0	0	0	105139	400462	0	4353	0	71246	402099	0	0	0	0	72586	0	0	115	10213	0	0	3783	3783	27801	58282	59021	19149	256299	870	0	0.1715	0.2403	0.2278	0.0000	0.0000	0.0000	68803	3783	1625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570	302061	401281	
622831																																																																																																																																																																																			7632	0	0	0	59915	249765	0	2363	0	40238	247873	0	0	0	0	20736	0	0	0	2138	0	0	1954	1954	1516	64086	45464	8490	119416	0	0	0.0828	0.1330	0.1205	0.0000	0.0000	0.0000	18782	1954	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	155913	226769	
623052																																																																																																																																																																																			12764	0	0	0	78258	185726	0	1353	0	22764	180232	575	0	0	0	23701	0	0	575	0	0	0	1253	1253	2938	98725	9748	3702	75352	0	0	0.1245	0.2364	0.2239	0.0000	0.0000	0.0000	22448	1253	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100273	180232	
623258																																																																																																																																																																																			2391	0	0	12471	22658	98659	0	492	0	7881	98098	0	0	0	0	8034	0	0	282	3601	0	0	492	492	1384	36907	35575	2489	24737	0	0	0.0769	0.1531	0.1437	0.0000	0.0000	0.0000	7542	492	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52474	98098	
623306																																																																																																																																																																																			22524	0	0	14588	180458	704138	0	5198	0	58408	691557	0	0	0	0	51993	0	0	2470	50035	0	0	5198	5198	17298	167633	285861	22376	225416	0	0	0.0685	0.1236	0.1113	0.0000	0.0000	0.0000	46795	5198	2913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420557	682857	
623445	31000	0	0	3431	220792	818591	0	6832	0	74469	818064		0	0	0	63291	0	0	0	135	0	0	6739	6739	29320	193808	169435	33042	414587	826	0	0.0706	0.1176	0.1051	0.0000	0.0000	0.0000	56552	6739	676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	538261	800823	0	0	0	0	0	516191	0	0	0	0	0	0	0	0	0	0	0	17241	0	0	0	0	0	0	26809	4191	0	0	749	2441	241	0	1032	1762	182884	26785	8329	0	0	0	826	0	0	0	1392	141583	373216	0	0	0	0	0	53183	17241	0	2900	0	11441	0	0	0	0	0	219	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	68	0	0	0	29320	193808	169435	414874	0	38762	84718	414874	538354	0	0	0	56552	0	31000					818591																																																									
623454																																																																																																																																																																																			11341	0	0	0	115291	253904	0	805	0	22220	251440	0	0	0	0	22872	0	0	855	0	0	0	805	805	4460	115838	43048	8761	91131	0	0	0.0878	0.1676	0.1617	0.0000	0.0000	0.0000	22067	805	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136471	251440	
623548																																																																																																																																																																																			1669	0	0	0	13581	51280	0	518	0	6791	49673	1601	0	0	0	7135	0	0	0	0	0	0	452	452	931	14203	6962	3202	29539	0	0	0.1345	0.1976	0.1850	0.0000	0.0000	0.0000	6683	452	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	36115	49673	
623922																																																																																																																																																																																			19783	0	0	3659	75701	928151	0	10441	0	71916	903304	12048	0	0	0	80437	0	0	0	54592	0	0	9911	9911	16605	67134	206558	19470	646454	194	0	0.0781	0.1015	0.0890	0.0000	0.0000	0.0000	70526	9911	876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	530	792336	902790	
624152																																																																																																																																																																																			1042	0	0	120	10478	26434	0	371	0	2903	26567	30	0	0	0	3068	0	0	0	0	0	0	276	276	201	5685	0	1458	20803	0	0	0.1051	0.1395	0.1269	0.0000	0.0000	0.0000	2792	276	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	21995	26567	
624246																																																																																																																																																																																			4854	0	0	0	35924	119312	0	653	0	11453	123683	285	0	0	0	11428	0	0	0	0	0	0	653	653	5953	35319	39683	4884	38947	0	0	0.0876	0.1734	0.1635				10775	653	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65910	123065	
624563																																																																																																																																																																																			1604	0	0	2366	13333	31087	0	35	0	5287	31228	0	0	0	0	5294	0	0	0	1424	0	0	35	35	393	20788	2466	594	7448	0	0	0.1684	0.3907	0.3881	0.0000	0.0000	0.0000	5259	35	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13551	31228	
624648																																																																																																																																																																																			707	0	0	2364	9812	46105	0	850	0	6918	45271	0	0	0	0	7285	0	0	0	0	0	0	454	454	333	8255	7367	1922	30868	0	0	0.1509	0.2028	0.1902	0.0000	0.0000	0.0000	6831	454	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	35917	45271	
624956																																																																																																																																																																																			7586	0	0	1307	0	43851	0	444	0	3933	44133	0	0	0	0	4266	0	0	65	0	0	0	444	444	0	9039	0	2280	35256	2061	0	0.0868	0.1149	0.1029	0.0000	0.0000	0.0000	3822	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37124	44022	
625056																																																																																																																																																																																			2683	0	0	130	9577	38133	0	416	0	4242	38431	0	0	0	0	4462	0	0	0	0	0	0	327	327	175	13892	1989	1987	22386	0	0	0.1076	0.1711	0.1586	0.0000	0.0000	0.0000	4135	327	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	26080	38431	
625065																																																																																																																																																																																			4267	0	0	0	54676	116048	0	848	0	11771	116841	0	0	0	0	12660	0	0	242	0	0	0	840	840	1292	51814	14060	5558	49797	0	0	0.1012	0.1884	0.1759	0.0000	0.0000	0.0000	11820	840	-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	67182	116841	
625140																																																																																																																																																																																			7230	0	0	0	13324	118160	0	685	0	12732	117840	0	0	0	0	13338	0	0	0	0	0	0	685	685	4132	19587	39984	2161	55059	0	0	0.1074	0.1686	0.1600	0.0000	0.0000	0.0000	12653	685	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79093	117840	
625159																																																																																																																																																																																			3691	0	0	200	168610	375323	20	2348	0	44238	387030	0	0	0	0	37003	0	0	143	0	0	0	2088	2108	6386	232530	17880	17314	110863	0	0	0.0921	0.2218	0.2092	0.0000	0.0000	0.0000	34895	2108	1279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	166807	378966	
625355																																																																																																																																																																																			4606	0	0	5344	31864	129627	0	1300	0	15289	128746	0	0	0	0	15705	0	0	217	42	0	0	1063	1063	6288	36069	20501	2895	67422	0	0	0.1137	0.1852	0.1727	0.0000	0.0000	0.0000	14642	1063	647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	84780	128746	
625449																																																																																																																																																																																			10546	0	0	6491	55814	105798	0	147	0	10972	109119	0	0	0	0	11134	0	0	0	1111	0	0	147	147	1485	65321	16505	1502	22648	0	0	0.1007	0.2501	0.2468	0	0	0	10987	147	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44521	109119	
625654																																																																																																																																																																																			15896	0	0	0	93402	402875	0	3988	0	27927	402111	0	0	0	8529	30467	0	0	0	0	0	0	3461	3461	5389	140520	26803	10675	232569	0	0	0.0672	0.1103	0.0977	0.0000	0.0000	0.0000	27006	3461	682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527	276321	401611	
625757																																																																																																																																																																																			5872	0	0	0	30070	141568	0	865	0	11975	142991	521	0	0	0	12032	0	0	0	0	0	0	865	865	1488	29853	47726	3388	62558	0	0	0.0781	0.1300	0.1206	0.0000	0.0000	0.0000	11167	865	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92559	142991	
625850																																																																																																																																																																																			5453	0	0	0	28150	248691	0	1325	0	25145	249955	0	0	0	0	26277	0	0	0	0	0	0	1325	1325	10322	29259	152943	0	57146	0	0	0.0998	0.1882	0.1787				24952	1325	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139598	249955	
625953																																																																																																																																																																																			4891	0	0	8604	37087	108025	0	518	0	13201	110334	0	0	0	0	13521	0	0	0	0	0	0	518	518	3457	55249	17580	5810	31955	0	0	0.1179	0.2594	0.2495	0.0000	0.0000	0.0000	13003	518	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52120	110334	
626101																																																																																																																																																																																			10293	0	0	0	171830	516017	1349	2839	0	61831	509877	0	0	0	0	61013	250	0	1085	2127	0	0	2839	4188	10599	127237	194022	13236	181125	250	0	0.1118	0.1999	0.1862	0.0000	0.0000	0.0000	56825	4188	3202	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	305191	508073	
626352																																																																																																																																																																																			6324	0	0	0	32659	91418	0	465	0	9911	88491	214	0	0	0	6199	0	0	0	0	0	0	465	465	1272	29390	30748	1783	26013	0	0	0.0676	0.1310	0.1212	0.0000	0.0000	0.0000	5734	465	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47308	84839	
626941																																																																																																																																																																																			3938	0	0	25960	13875	131104	0	1069	0	14894	128576	30	0	0	0	15652	0	0	0	5713	0	0	1010	1010	3996	36177	41932	4898	49698	0	0	0.1139	0.1939	0.1814	0.0000	0.0000	0.0000	14642	1010	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	80703	128553	
627108																																																																																																																																																																																			6492	0	0	94620	41351	354026	11589	1087	0	76766	332760	0	0	0	0	74230	0	0	0	0	0	0	1087	12676	52315	70436	123135	6685	95063	0	0	0.1850	0.4348	0.3606	0.0000	0.0000	0.0000	61554	12676	15212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170718	332760	
627135																																																																																																																																																																																			10255	0	0	10082	102617	438529	0	3306	0	32754	415154	0	0	0	0	35672	0	0	3085	30341	0	0	3306	3306	2443	117612	14761	5105	306527	0	205	0.0780	0.1010	0.0916	0.0000	0.0000	0.0000	32366	3306	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	353228	414949	
627256																																																																																																																																																																																			3012	0	0	2396	3754	30887	0	180	0	3394	31129	10	0	0	0	3562	0	0	0	0	0	0	180	180	1020	13202	3682	450	13143	0	0	0.1086	0.2021	0.1919	0.0000	0.0000	0.0000	3382	180	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17624	31129	
627377																																																																																																																																																																																			1610	0	0	13687	350	37569	0	102	0	6458	37874	0	0	0	0	6349	0	0	0	0	0	0	102	102	2431	12986	20560	355	1694	0	0	0.1649	0.4362	0.4292	0.0000	0.0000	0.0000	6247	102	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14571	37874	
627407																																																																																																																																																																																			9849	0	0	0	63392	345174	1633	2586	0	40754	336743	0	0	0	0	40773	0	0	0	0	0	0	2586	4219	5770	33138	184125	15214	119942	0	0	0.1088	0.1865	0.1672	0.0000	0.0000	0.0000	36554	4219	3439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218633	335982	
627425																																																																																																																																																																																			3225	0	0	0	25750	106784	2	685	0	8805	113349	0	0	0	0	9009	0	0	0	8898	0	0	685	687	3676	26478	24102	8258	52732	265	0	0.0736	0.1217	0.1124	0.0000	0.0000	0.0000	8322	687	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74032	113016	
627658																																																																																																																																																																																			26975	0	0	0	179954	788056	0	9051	0	76168	771631	0	0	0	0	76128	0	0	0	21137	0	0	7287	7287	19319	200813	74901	27855	494335	0	0	0.0900	0.1310	0.1184	0.0000	0.0000	0.0000	68841	7287	764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1764	581232	765068	
627854																																																																																																																																																																																			4978	0	0	35191	13403	164089	0	1554	0	24703	163632	0	0	0	0	26139	0	0	0	0	0	0	1464	1464	975	45338	25690	2110	93593	87	0	0.1510	0.2246	0.2120	0.0000	0.0000	0.0000	24675	1464	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	116500	163632	
627863																																																																																																																																																																																			78468	0	0	0	813771	2535293	0	7866	0	325173	2589234	6800	0	0	0	171591	0	0	3258	87117	0	0	8956	8956	30318	1275112	132441	19784	943351	0	0	0.0670	0.1270	0.1204	0.0000	0.0000	0.0000	162635	8956	-829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350682	2425867	
628039																																																																																																																																																																																			2391	0	0	0	9535	80255	0	853	0	12747	76270	0	0	0	0	7385	0	0	0	63	0	0	653	653	2251	21267	7753	2376	43807	0	0	0.0958	0.1419	0.1293	0.0000	0.0000	0.0000	6732	653	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	52051	70280	
628048																																																																																																																																																																																			9098	0	0	1552	0	20771	0	204	0	1869	20738	0	0	0	0	1961	0	0	0	206	0	0	92	92	8815	3670	3858	168	4632	79	0	0.0901	0.2691	0.2565	0.0000	0.0000	0.0000	1869	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	7286	20738	
628123																																																																																																																																																																																			11157	0	0	0	103418	301968	0	2246	0	28818	299257	0	0	0	0	29674	0	0	773	10037	0	0	2378	2378	6668	104057	54152	10979	136917	0	0	0.0912	0.1560	0.1435	0.0000	0.0000	0.0000	27296	2378	1427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	190192	299162	
628178																																																																																																																																																																																			12833	0	0	0	36524	294989	0	2693	0	22872	293238	0	0	0	0	25349	0	0	0	50	0	0	2693	2693	0	54442	25816	14172	217100	0	0	0.0773	0.1052	0.0940	0.0000	0.0000	0.0000	22656	2693	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240921	293224	
628235																																																																																																																																																																																			17393	0	0	0	116277	810537	0	8246	0	62332	804852	0	0	0	0	71893	0	0	5302	18263	0	4000	7959	11959	24133	101799	170646	12956	518224	0	0	0.0745	0.1130	0.0942	0.0000	0.0000	0.0000	59934	11959	2398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	636459	804852	
628356																																																																																																																																																																																			3396	0	0	37965	1260	149696	0	1359	0	11925	150037	0	0	0	0	13207	0	0	0	0	0	0	1292	1292	1619	29984	44555	3138	74887	0	0	0.0794	0.1279	0.1154	0.0000	0.0000	0.0000	11915	1292	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	103277	150037	
628552																																																																																																																																																																																			3721	0	0	0	33969	87207	0	701	0	8291	88088	0	0	0	0	8320	0	0	0	0	0	0	616	616	8162	28832	13370	4238	36655	0	0	0.0875	0.1692	0.1566	0.0000	0.0000	0.0000	7704	616	587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	49185	88088	
628730																																																																																																																																																																																			7920	0	0	0	7335	99997	0	1043	0	11289	91179	0	0	0	0	11790	0	0	241	0	0	0	932	932	638	30821	1736	3739	67415	0	0	0.1193	0.1583	0.1458	0.0000	0.0000	0.0000	10858	932	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	74457	90997	
629148																																																																																																																																																																																			3706	0	0	297	15812	102230	0	1254	0	7964	98853	0	0	0	0	8667	0	0	0	0	0	0	748	748	683	40284	22127	6350	40362	0	0	0.0801	0.1470	0.1343	0.0000	0.0000	0.0000	7919	748	-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	506	58990	98853	
629353																																																																																																																																																																																			7399	0	0	36196	94341	216587	0	797	0	27497	215083	0	0	0	0	27101	0	0	0	0	0	0	797	797	42790	90671	16975	6634	65141	0	0	0.1223	0.2947	0.2860	0.0000	0.0000	0.0000	26304	797	1193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91968	215083	
629522																																																																																																																																																																																			6777	0	0	7088	13642	103976	0	970	0	8863	104653	50	0	0	0	9679	0	0	80	2414	0	0	834	834	3586	27524	27835	6591	45980	0	0	0.0845	0.1453	0.1328	0.0000	0.0000	0.0000	8845	834	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	66617	104647	
629746																																																																																																																																																																																			2346	0	0	6391	9553	64098	0	738	0	9395	66223	0	0	0	0	9956	0	0	0	0	0	0	605	605	470	13068	11366	2403	39865	0	0	0.1412	0.2062	0.1937	0.0000	0.0000	0.0000	9351	605	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	48279	66223	
629849																																																																																																																																																																																			1383	0	0	0	8339	21603	0	109	0	2465	21609	0	0	0	0	2501	0	0	0	0	0	0	109	109	59	8003	5119	585	8419	0	0	0.1107	0.1988	0.1901	0.0000	0.0000	0.0000	2392	109	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12580	21609	
630041																																																																																																																																																																																			1147	0	0	0	654	16691	0	145	0	2150	16411	0	0	0	0	2291	0	0	0	0	0	0	145	145	644	1231	7093	1292	7864	0	0	0.1308	0.1965	0.1841				2146	145	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11657	16411	
630340																																																																																																																																																																																			1517	0	0	2041	4368	31828	0	244	0	4401	31698	0	0	0	0	4645	0	0	0	0	0	0	244	244	882	6219	12825	1117	12140	0	0	0.1388	0.2342	0.2219	0.0000	0.0000	0.0000	4401	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19833	31698	
630555																																																																																																																																																																																			13015	0	0	2147	14537	304808	0	2470	0	35817	302231	0	0	0	0	38274	0	0	4555	21468	0	0	2470	2470	6662	32669	39677	27263	228257	0	0	0.1185	0.1429	0.1337				35804	2470	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267868	302231	
630658																																																																																																																																																																																			19326	0	0	29717	91589	209503	0	697	0	33091	210140	0	0	0	0	29941	0	0	0	1719	0	0	697	697	16355	130167	16553	6319	42983	0	0	0.1414	0.3826	0.3737	0.0000	0.0000	0.0000	29244	697	573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78265	206866	
630948																																																																																																																																																																																			8971	0	0	0	20159	249847	0	2302	0	27708	247761	0	0	0	0	29788	0	0	0	13459	0	0	2302	2302	4151	31832	25029	10021	190718	433	0	0.1109	0.1362	0.1257				27486	2302	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218738	247761	
631039																																																																																																																																																																																			3000	0	0	0	14387	96278	0	1754	0	7127	99714	0	0	0	0	7827	0	0	5	47	0	0	974	974	1218	15452	13106	5875	67982	0	0	0.0687	0.1015	0.0889	0.0000	0.0000	0.0000	6853	974	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	780	77122	99714	
631150																																																																																																																																																																																			6795	0	0	0	23632	106680	0	898	0	11072	106887	0	0	0	0	11905	0	0	0	1927	0	0	898	898	2467	27856	13451	5206	63706	0	0	0.1030	0.1540	0.1424	0.0000	0.0000	0.0000	11007	898	-37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	77302	106887	
631244																																																																																																																																																																																			4441	0	0	2196	21051	120069	0	1202	0	8889	120464	0	0	0	0	9940	0	0	0	0	0	0	1067	1067	3122	28472	20004	6895	69648	0	0	0.0737	0.1167	0.1041	0.0000	0.0000	0.0000	8873	1067	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	85209	120464	
631422																																																																																																																																																																																			25021	0	0	8081	182210	598659	0	4524	0	60362	612696	0	0	0	0	62255	0	0	77	16717	0	0	4524	4524	15066	194055	120324	23553	269353	0	0	0.0942	0.1649	0.1529	0.0000	0.0000	0.0000	57731	4524	2631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377456	612696	
632139																																																																																																																																																																																			1289	0	0	1817	200	11432	0	59	0	1534	10933	0	0	0	0	1593	0	0	0	0	0	0	59	59	454	4701	1070	354	5266	0	0	0.1403	0.2363	0.2276	0.0000	0.0000	0.0000	1534	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6741	10933	
