"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	
2325882																																																																																																																																																																																																	24379	0	0	0	115224	150391	0	0	0	132042	148296	0	0	0	0	131930	0	0	0	0	0	0	0	0	58919	85733	0	5567	5567	0	0	0.889640	5.808312	5.808312	0.000000	0.000000	0.000000	131930	0	112	0	0	0	0	0	0	0	0	
2328137																																																																																																																																																																																																	31786	0	0	42478	152566	611075	8	4841	0	56093	608915	0	0	0	0	55337	0	0	487	2861	0	0	4841	4849	119360	70685	92405	43223	330989	0	4582	0.0837	0.1406	0.1283	0.0000	0.0000	0.0000	50488	4849	-13	0	10000	0	0	0	0	0	0	
2328249																																																																																																																																																																																																	17553	0	0	0	31083	163880	0	6968	0	8083	169835	0	0	0	97	9266	0	0	0	196	0	0	1539	1539	21785	31768	671	12881	116279	0	128	0.045531	0.078708	0.065635	0.000000	0.000000	0.000000	7727	1539	228	0	0	0	0	0	0	0	0	
2328285																																																																																																																																																																																																	77	0	0	10582	1269	15220	0	0	0	14794	15340	0	0	0	0	12180	0	0	0	0	0	0	0	0	11015	77	0	245	1514	0	94	0.9571	7.9660	7.9660	0.0000	0.0000	0.0000	12180	0	0	0	0	0	0	0	0	0	0	
2329200																																																																																																																																																																																																	5642	0	0	0	27758	118359	0	2541	0	9987	122779	177	0	0	0	10111	0	0	29	264	0	0	1072	1072	5740	27280	18404	8454	68077	0	223	0.0738	0.1177	0.1052	0.0000	0.0000	0.0000	9039	1072	697	0	0	0	0	0	0	0	0	
2330895																																																																																																																																																																																																	7206	0	0	8678	0	51428	0	222	0	3587	51304	0	0	0	0	3809	0	0	0	1554	0	0	222	222	7546	10611	5999	2640	27494	0	0	0.069917	0.114049	0.107402	0	0	0	3587	222	0	0	0	0	0	0	0	0	0	
2332666																																																																																																																																																																																																	12616	0	0	0	17244	161183	0	3005	0	6051	167224	0	0	0	0	7033	0	0	0	2486	0	0	1618	1618	11531	22013	13111	10269	117291	0	395	0.0325	0.0549	0.0423	0.0000	0.0000	0.0000	5415	1618	241	0	0	0	0	0	0	0	0	
2332910																																																																																																																																																																																																	5263	0	0	2097	15868	457899	0	9151	0	91075	455561	73	0	0	0	90675	0	0	6199	19108	0	0	4600	4600	3595	104642	47352	13411	310757	0	4592	0.1909	0.2495	0.2368	0.0000	0.0000	0.0000	86075	4600	408	0	0	0	0	0	0	0	0	
2333140																																																																																																																																																																																																	16265	0	0	0	2107	131545	0	4746	0	9212	134042	0	0	0	0	10445	0	0	182	4202	0	0	1242	1242	22388	9276	16128	7883	88499	0	0	0.0687	0.1089	0.0960	0.0000	0.0000	0.0000	9203	1242	9	0	0	0	0	0	0	0	0	
2333298																																																																																																																																																																																																	55519	0	0	0	93741	592727	0	8030	0	55994	575878	0	0	0	0	61496	0	0	0	91982	0	0	6284	6284	61446	89400	52653	10580	395983	0	0	0.095874	0.122744	0.110201	0.000000	0.000000	0.000000	55212	6284	782	0	0	0	0	0	0	0	0	
2337335																																																																																																																																																																																																	0	0	0	0	0	3003	0	0	0	3001	3002	0	0	0	0	3001	0	0	0	0	0	0	0	0	90	0	0	2913	2913	0	0	0.999667	1.030209	1.030209	0.000000	0.000000	0.000000	3001	0	0	0	0	0	0	0	0	0	0	
2339535																																																																																																																																																																																																	23019	0	0	0	85596	383294	0	14439	0	33954	397715	0	0	0	0	37354	0	0	227	12349	0	0	3566	3566	108689	9278	11362	31594	268238	0	0	0.0850	0.1361	0.1231	0.0000	0.0000	0.0000	33788	3566	166	0	0	0	0	0	0	0	0	
2339599																																																																																																																																																																																																	12561	0	0	0	38197	237747	0	3743	0	20819	235029	0	0	0	0	22541	0	0	0	1542	0	0	2188	2188	8761	47407	40144	5582	144472	2233	0	0.0866	0.1299	0.1173	0.0000	0.0000	0.0000	20353	2188	466	0	0	0	0	0	0	0	0	
2339795																																																																																																																																																																																																	127386	0	0	0	98321	1128414	0	11994	0	88338	1120084	0	0	0	0	112554	0	0	0	40518	0	20000	10970	30970	125216	95586	174500	50136	737416	0	0	0.073181	0.128410	0.093077	0.000000	0.000000	0.000000	81584	30970	1344	1392	40824	0	0	0	0	0	0	
2339900																																																																																																																																																																																																	6788	0	0	5000	102044	297272	0	3109	0	25805	295204	3500	0	0	0	26483	15213	0	1068	10113	0	0	2491	2491	7443	102318	32462	11829	155198	2684	0	0.0813	0.1333	0.1208	0.0000	0.0000	0.0000	23992	2491	1807	0	0	0	0	0	0	0	0	
2339964																																																																																																																																																																																																	10439	0	0	0	3812	101100	0	1102	0	10480	96069	0	0	0	0	11348	0	0	0	4958	0	0	1038	1038	403	17922	15673	2801	68025	0	0	0.1073	0.1367	0.1242	0.0000	0.0000	0.0000	10310	1038	170	0	0	0	0	0	0	0	0	
2340205																																																																																																																																																																																																	2730	0	0	36264	38453	198255	0	2058	0	14757	196700	25	0	0	0	15306	0	0	138	3999	-3	0	1331	1331	2096	85738	47744	8114	63468	0	0	0.0710	0.1448	0.1322	0.0000	0.0000	0.0000	13975	1331	785	0	0	0	0	0	0	0	0	
2342160																																																																																																																																																																																																	33083	0	0	0	31061	464977	0	10303	0	48893	467919	658	0	0	0	46451	0	0	0	8361	0	0	4745	4745	30080	71284	10416	16807	356219	22736	0	0.0905	0.1242	0.1115	0	0	0	41706	4745	44	0	0	0	0	0	0	0	0	
2343167																																																																																																																																																																																																	13898	0	0	33161	24048	199572	0	917	0	13591	199521	0	0	0	0	14460	0	0	113	1391	0	0	917	917	842	89143	23925	4738	86530	0	0	0.067878	0.123511	0.115678	0.000000	0.000000	0.000000	13543	917	48	0	0	0	0	0	0	0	0	
2344753																																																																																																																																																																																																	23995	0	0	0	35109	411122	0	5847	0	39627	402166	0	0	0	0	39983	0	0	0	6120	0	0	3774	3774	23392	48206	112571	12646	229359	0	0	0.090796	0.133345	0.120759	0.000000	0.000000	0.000000	36209	3774	46	0	0	0	0	0	0	0	0	
2347044																																																																																																																																																																																																	42330	0	0	0	24245	289678	0	2659	0	21495	287281	0	0	0	0	23433	0	0	0	0	0	0	2058	2058	25220	49598	125170	19818	92166	0	0	0.074405	0.142694	0.130162	0.000000	0.000000	0.000000	21375	2058	120	0	0	0	0	0	0	0	0	
2349301																																																																																																																																																																																																	49680	0	0	0	64268	449468	0	5815	0	43810	457121	0	0	0	0	46524	0	0	0	20833	0	0	3866	3866	51312	96908	50480	16942	254837	0	0	0.0933	0.1514	0.1389	0.0000	0.0000	0.0000	42658	3866	1152	0	0	0	0	0	0	0	0	
2349459																																																																																																																																																																																																	4240	0	0	0	64002	169567	0	2299	0	14197	161164	0	0	0	0	15440	0	0	558	0	0	0	1264	1264	26449	44037	18535	10551	82812	0	0	0.0880	0.1542	0.1416	0.0000	0.0000	0.0000	14176	1264	21	0	0	0	0	0	0	0	0	
2352235																																																																																																																																																																																																	57251	0	0	0	511	963301	0	10612	0	99679	968167	0	0	0	0	105684	0	0	2074	0	0	0	9185	9185	52517	99568	209569	55412	609077	9879	0	0.1000	0.1441	0.1316	0.0000	0.0000	0.0000	96499	9185	3	0	0	0	0	0	0	0	0	
2353595																																																																																																																																																																																																	131765	0	0	5931	470485	2278972	0	26420	0	258253	2245553	0	0	0	0	190570	0	0	3427	132282	0	0	18621	18621	337052	242823	555606	135967	1082996	3386	9506	0.079710	0.128631	0.116062	0.000000	0.000000	0.000000	171949	18621	-2079	130	50000	0	0	0	0	0	0	
2354323																																																																																																																																																																																																	19523	0	0	0	48146	177696	0	1849	0	13510	176655	0	0	0	0	13662	0	0	0	4914	-433	0	1372	1372	27007	39546	26791	8087	84548	351	0	0.0696	0.1258	0.1132	0	0	0	12290	1372	1653	0	12000	0	0	0	0	0	0	
2354387																																																																																																																																																																																																	20543	0	0	0	20597	345502	0	6001	0	33396	343422	0	0	0	0	36609	0	0	5	2397	0	0	3535	3535	40611	15080	29080	33807	266278	0	23	0.0963	0.1295	0.1170	0.0000	0.0000	0.0000	33074	3535	299	0	0	0	0	0	0	0	0	
2354985																																																																																																																																																																																																	119778	0	0	0	11262	1026301	0	14621	0	97113	911224	0	0	0	0	104824	0	0	1529	14345	0	1600	6026	7626	122810	443094	179275	14736	295869	0	0	0.106668	0.221419	0.205311	0.000000	0.000000	0.000000	97198	7626	-85	0	0	0	0	0	0	0	0	
2356091																																																																																																																																																																																																	10046	0	0	0	69639	207963	0	1822	0	20495	208952	0	0	0	0	19876	0	0	0	2968	0	0	1492	1492	4076	58061	76263	9932	68186	198	0	0.0880	0.1649	0.1525	0.0000	0.0000	0.0000	18384	1492	2111	0	0	0	0	0	0	0	0	
2358769																																																																																																																																																																																																	46993	0	0	0	150322	747160	0	16757	0	59007	765333	1137	0	0	0	63657	167551	0	481	63135	-5	0	6802	6802	139792	86282	57500	52705	478014	63634	0	0.074288	0.119173	0.106439	0.000000	0.000000	0.000000	56855	6802	2154	0	0	0	0	0	0	0	0	
2360904																																																																																																																																																																																																	8595	0	0	0	12563	172768	0	6313	0	17700	174266	0	0	0	0	18912	0	0	0	2015	0	0	1435	1435	8587	20721	80026	6575	69383	0	0	0.1003	0.1721	0.1590	0.0000	0.0000	0.0000	17477	1435	223	0	0	0	0	0	0	0	0	
2361901																																																																																																																																																																																																	3814	0	0	0	5686	162856	0	2406	0	16824	166105	0	0	0	0	18804	0	0	2046	31972	0	0	2113	2113	1833	8016	9504	3537	145684	0	0	0.1005	0.1114	0.0989	0.0000	0.0000	0.0000	16691	2113	133	0	0	0	0	0	0	0	0	
2362074																																																																																																																																																																																																	34010	0	0	2291	25011	267059	0	4197	0	29861	256959	0	0	0	0	35523	0	0	274	10376	0	3000	2754	5754	28944	20914	20952	27366	200355	0	0	0.1159	0.1623	0.1360	0.0000	0.0000	0.0000	29769	5754	67	0	0	0	0	0	0	0	0	
2362458																																																																																																																																																																																																	35000	0	0	0	0	33582000	0	935000	0	3355000	41630000	0	0	0	0	3554000	0	0	0	0	0	0	215000	215000	167000	5234000	25740000	240000	3360000	15272000	0	0.0802	0.2147	0.2017	0.0000	0.0000	0.0000	3339000	215000	0	0	0	0	0	0	0	0	0	
2370994																																																																																																																																																																																																	10524	0	0	0	38769	213284	0	5981	0	10992	217400	0	0	0	0	12190	0	0	642	11596	0	0	2091	2091	11752	42941	20171	11746	143509	0	0	0.0465	0.0746	0.0618	0.0000	0.0000	0.0000	10099	2091	893	0	0	0	0	0	0	0	0	
2371508																																																																																																																																																																																																	16403	0	0	0	3293	61930	0	971	0	10187	59968	0	0	0	0	7771	0	0	0	1070	0	0	505	505	765	19640	7237	2272	32338	0	0	0.1272	0.1945	0.1819	0.0000	0.0000	0.0000	7266	505	54	0	0	0	0	0	0	0	0	
2371816																																																																																																																																																																																																	2714	0	0	0	30823	426912	0	13200	0	35845	439142	0	0	0	0	39235	0	0	0	371	0	0	4302	4302	6140	58623	86318	10063	287649	0	0	0.0795	0.1170	0.1042	0	0	0	34933	4302	912	0	0	0	0	0	0	0	0	
2372774																																																																																																																																																																																																	45280	0	0	0	267755	1489007	0	18869	0	126755	1487421	0	0	0	0	137266	0	0	1709	14826	0	0	14384	14384	86468	203043	352261	133603	855571	1298	0	0.0827	0.1223	0.1095	0.0000	0.0000	0.0000	122882	14384	1843	0	0	0	0	0	0	0	0	
2374901																																																																																																																																																																																																	32776	0	0	9057	36051	270834	0	3151	0	22531	280834	0	0	0	0	24592	0	0	0	7125	0	0	2433	2433	35250	40756	29630	3495	167742	0	0	0.078904	0.126807	0.114262	0.000000	0.000000	0.000000	22159	2433	372	0	0	0	0	0	0	0	0	
2376464																																																																																																																																																																																																	36930	0	0	0	21538	399319	0	6270	0	35598	398330	0	0	0	0	37961	0	0	246	2653	0	0	3862	3862	34235	28924	78298	32882	262600	0	0	0.085916	0.123822	0.111225	0.000000	0.000000	0.000000	34099	3862	55	0	0	0	0	0	0	0	0	
2380470																																																																																																																																																																																																	3068	0	0	478	9107	69529	0	940	0	3747	70785	0	0	0	0	4621	0	0	92	614	0	0	673	673	9905	8966	366	4037	51564	0	0	0.0558	0.0862	0.0737	0.0000	0.0000	0.0000	3948	673	-226	0	0	0	0	0	0	0	0	
2382308																																																																																																																																																																																																	12173	0	0	0	8155	232475	0	5901	0	28904	231910	0	0	0	0	26352	0	0	0	0	0	0	2762	2762	869	15966	0	5392	215620	0	0	0.104267	0.120972	0.108293	0.000000	0.000000	0.000000	23590	2762	170	0	0	0	0	0	0	0	0	
2385514																																																																																																																																																																																																	28754	0	0	3	94555	503920	0	4565	0	54443	491474	0	0	0	0	57404	0	0	0	7561	0	0	4493	4493	38628	90206	95408	32086	289543	6283	0	0.107903	0.159723	0.147222	0.000000	0.000000	0.000000	52911	4493	146	2	0	0	0	0	0	0	0	
2388784																																																																																																																																																																																																	26532	0	0	0	39960	269288	0	5042	0	25430	269107	0	0	0	0	27011	0	0	884	5974	0	0	2450	2450	41841	22691	41161	12552	167274	0	0	0.0913	0.1398	0.1271	0.0000	0.0000	0.0000	24561	2450	805	0	0	0	0	0	0	0	0	
2389857																																																																																																																																																																																																	4381	0	0	0	4405	83126	0	2335	0	7356	84016	0	0	0	0	8107	0	0	103	110	0	0	881	881	3911	4918	14692	8570	61812	0	0	0.086007	0.117631	0.104848	0	0	0	7226	881	130	0	0	0	0	0	0	0	0	
2390929																																																																																																																																																																																																	51524	0	0	0	53577	672289	0	7567	0	46228	655524	0	0	0	0	50897	15371	0	584	20228	0	0	5819	5819	59079	124738	150544	32591	344036	93814	0	0.0688	0.1097	0.0972	0	0	0	45078	5819	963	0	0	0	0	0	0	0	0	
2391494																																																																																																																																																																																																	5069	0	0	3524	39853	254589	0	3915	0	26551	253871	0	0	0	0	28040	0	0	0	5782	0	0	2421	2421	23682	24905	46197	21116	162377	1433	0	0.1010	0.1459	0.1333	0.0000	0.0000	0.0000	25619	2421	794	0	0	0	0	0	0	0	0	
2391588																																																																																																																																																																																																	2395	0	0	0	3221	54736	0	1107	0	6558	55101	0	0	0	0	5203	0	0	119	1143	0	0	529	529	1158	8793	7458	3969	36550	0	0	0.087729	0.123613	0.111045	0.000000	0.000000	0.000000	4674	529	61	0	0	0	0	0	0	0	0	
2392950																																																																																																																																																																																																	1798	0	0	0	12685	139746	0	3750	0	14311	146012	0	0	0	0	14537	0	0	544	7158	0	0	1542	1542	4794	9913	17942	11551	110504	0	1090	0.0897	0.1179	0.1054	0.0000	0.0000	0.0000	12995	1542	226	0	0	0	0	0	0	0	0	
2396547																																																																																																																																																																																																	15743	0	0	0	17826	291527	0	2844	0	31025	287394	0	0	0	0	30702	0	0	0	4851	0	0	2844	2844	3950	41646	46197	14355	199286	6349	1236	0.0979	0.1277	0.1158	0.0000	0.0000	0.0000	27858	2844	203	0	0	3376	0	0	0	0	0	
2396592																																																																																																																																																																																																	4210	0	0	0	22260	84469	0	820	0	7087	85523	0	0	0	0	7429	0	0	0	0	0	0	622	622	2875	22040	30846	2026	29097	0	0	0.079593	0.149951	0.137396	0.000000	0.000000	0.000000	6807	622	280	0	0	0	0	0	0	0	0	
2396604																																																																																																																																																																																																	4217	0	0	4263	24697	114966	0	1329	0	11714	112759	0	0	0	0	12449	0	0	17	2529	0	0	1077	1077	6198	23475	12133	4068	74147	0	0	0.1009	0.1449	0.1323	0.0000	0.0000	0.0000	11372	1077	342	0	0	0	0	0	0	0	0	
2397713																																																																																																																																																																																																	18353	0	0	0	13455	135128	0	3786	0	4003	134191	0	0	0	0	5240	0	0	734	3560	0	0	1220	1220	31764	863	19305	11447	87007	0	0	0.029957	0.054776	0.042023	0.000000	0.000000	0.000000	4020	1220	-17	0	0	0	0	0	0	0	0	
2398596																																																																																																																																																																																																	53221	0	0	101	108790	480447	0	6271	0	31738	487188	0	0	0	0	34165	112	0	0	3292	0	0	3873	3873	136569	27968	42394	28898	277820	112	625	0.0623	0.1111	0.0985	0.0000	0.0000	0.0000	30292	3873	821	0	0	0	0	0	0	0	0	
2398701	38486	0	0	5838	262900	628995	0	5411	0	55770	618551	0	0	0	99	54930	170	121	0	42912	0	0	4300	4300	53438	259490	116146	2118	212181	0	0	0.082414	0.160257	0.147711	0.000000	0.000000	0.000000	50630	4300	925	0	13622	0	2392	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	1252	342763	614336	0	0	0	0	0	313038	0	0	0	623	623	264	0	0	359	0	0	4215	0	0	0	0	0	0	30227	8259	0	0	128	5710	0	0	-11064	11295	244583	0	18086	0	0	0	0	0	0	5436	0	115724	191878	0	0	0	0	99	14045	4215	6352	938	422	-12260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21456	0	0	0	21456	0	155	34	53702	259645	116180	233996	0	51929	58090	233996	344015	0	0	0	50630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38486			5838	262900	626656																																											
2399119																																																																																																																																																																																																	56114	0	0	0	72613	470385	0	2000	0	40907	456616	0	0	0	0	42854	0	0	0	20067	0	0	2000	2000	55239	71349	72363	23527	273355	4323	0	0.0895	0.1279	0.1220	0.0000	0.0000	0.0000	40854	2000	53	0	0	0	0	0	0	0	0	
2412072																																																																																																																																																																																																	57772	0	0	0	4009	214934	0	2326	0	15369	227189	0	0	0	0	17314	0	0	4601	3436	0	0	1945	1945	53000	13015	6211	6167	145034	0	0	0.0676	0.1115	0.0990	0.0000	0.0000	0.0000	15369	1945	0	0	0	0	0	0	0	0	0	
2413510																																																																																																																																																																																																	3223	0	0	0	12196	43294	0	492	0	5032	43939	0	0	0	0	5229	0	0	0	0	0	0	393	393	2460	9517	5771	2118	25842	0	0	0.1101	0.1712	0.1583	0.0000	0.0000	0.0000	4836	393	196	0	0	0	0	0	0	0	0	
2434113																																																																																																																																																																																																	15828	0	0	0	342091	1572186	0	18212	0	141971	1571694	0	0	0	1315	138571	0	0	0	68148	0	0	14066	14066	13147	388466	279234	59342	901176	0	0	0.079840	0.123648	0.111097	0.000000	0.000000	0.000000	124505	14066	5204	1315	10000	25029	0	0	0	0	0	
2435660																																																																																																																																																																																																	13919	0	0	0	4738	186889	0	1976	0	21113	191401	0	0	0	0	16934	0	0	59	17403	0	0	1935	1935	2130	20494	37209	11374	122758	661	1488	0.080821	0.109410	0.096908	0.000000	0.000000	0.000000	14999	1935	295	0	0	0	0	0	0	0	0	
2443535																																																																																																																																																																																																	35053	0	0	3083	46931	516283	8	19566	0	17158	526812	0	0	0	0	18321	6449	0	200	0	0	0	4922	4930	83604	30714	61080	28891	356660	6449	2852	0.0256	0.0483	0.0353	0.0000	0.0000	0.0000	13391	4930	237	0	0	0	0	0	0	0	0	
2445052																																																																																																																																																																																																	26123	0	0	0	39040	363857	0	10092	0	28459	371707	58	0	0	0	31574	0	0	510	0	0	0	3536	3536	23448	43727	66569	16505	239567	9502	0	0.0754	0.1145	0.1017	0.0000	0.0000	0.0000	28038	3536	421	0	0	0	0	0	0	0	0	
2446152																																																																																																																																																																																																	39782	0	0	0	43826	342143	0	6448	0	41343	348325	0	0	0	0	44084	0	0	275	12708	0	0	3278	3278	52503	35692	21740	20379	237744	0	0	0.117149	0.170186	0.157531	0.000000	0.000000	0.000000	40806	3278	537	0	0	0	0	0	0	0	0	
2451240																																																																																																																																																																																																	175934	0	0	0	147196	623125	0	6578	0	64335	768431	0	0	0	0	66502	863993	0	501	2632	0	0	3322	3322	177119	165448	11024	18200	205173	0	0	0.0822	0.2533	0.2407	0.0000	0.0000	0.0000	63180	3322	1043	102147	4455504	926035	0	0	0	0	0	
2453132																																																																																																																																																																																																	40767	0	0	0	13719	221082	0	8577	0	4532	225277	0	0	0	0	6585	0	0	0	9044	0	0	2142	2142	46162	8528	19455	3289	155379	0	0	0.0197	0.0413	0.0279	0.0000	0.0000	0.0000	4443	2142	89	0	0	0	0	0	0	0	0	
2454607																																																																																																																																																																																																	24160	0	0	0	96448	483113	0	3131	0	41791	474532	0	0	0	0	40172	44395	0	0	22552	0	0	3131	3131	34833	88777	70112	22160	287772	14056	0	0.0781	0.1124	0.1037	0.0000	0.0000	0.0000	37041	3131	4328	0	0	0	0	0	0	0	0	
2454867																																																																																																																																																																																																	2658	0	0	0	9283	104153	0	1275	0	10345	103901	0	0	0	0	11250	0	0	0	3619	0	0	1145	1145	894	12233	8693	3094	83216	0	0	0.0973	0.1227	0.1102	0.0000	0.0000	0.0000	10105	1145	240	0	0	0	0	0	0	0	0	
2465881																																																																																																																																																																																																	26991	0	0	21889	12552	386577	0	4275	0	33550	379901	0	0	0	0	36753	0	0	0	2927	0	0	3604	3604	23996	41878	94678	13247	229567	1137	0	0.087348	0.127773	0.115244	0.000000	0.000000	0.000000	33149	3604	5	0	0	0	0	0	0	0	0	
2467670																																																																																																																																																																																																	236426	0	0	0	4761	301605	0	754	0	83309	279003	0	0	0	0	82384	0	0	1612	1992	0	0	701	701	235837	3101	19225	2582	44046	0	0	0.2928	1.4704	1.4579	0	0	0	81683	701	151	0	0	0	0	0	0	0	0	
2468097																																																																																																																																																																																																	35331	0	0	0	57770	252027	0	1007	0	22641	254907	0	0	0	0	23621	0	0	392	12785	0	0	1007	1007	2100	82218	25170	17192	143546	0	0	0.0887	0.1321	0.1264	0.0000	0.0000	0.0000	22614	1007	27	0	0	0	0	0	0	0	0	
2471239																																																																																																																																																																																																	92995	0	0	0	29332	406632	0	3614	0	46385	432341	0	0	0	0	44935	0	0	168	17112	0	0	3578	3578	91386	23027	37170	48582	253636	3901	0	0.0968	0.1574	0.1449	0.0000	0.0000	0.0000	41357	3578	-344	0	0	0	0	0	0	0	0	
2472508																																																																																																																																																																																																	10826	0	0	6572	34618	331801	0	3238	0	34150	330592	0	0	0	0	34104	822	0	0	16270	0	0	3235	3235	21533	51058	36573	18371	222354	0	0	0.0942	0.1314	0.1189	0.0000	0.0000	0.0000	30869	3235	460	0	0	0	0	0	0	0	0	
2473354																																																																																																																																																																																																	3740	0	0	0	29869	195360	0	10055	0	11587	203235	0	0	0	0	13595	0	0	672	23944	0	0	2260	2260	22277	11026	13330	22105	159347	2248	0	0.055773	0.078608	0.065540	0.000000	0.000000	0.000000	11335	2260	252	0	0	0	0	0	0	0	0	
2479477																																																																																																																																																																																																	274	0	0	0	3882	4976	0	0	0	4744	4869	0	0	0	0	4668	0	0	0	0	0	0	0	0	287	2357	524	754	1728	0	0	0.958718	1.896790	1.896790	0.000000	0.000000	0.000000	4668	0	76	0	0	0	0	0	0	0	0	
2480790																																																																																																																																																																																																	35531	0	0	0	60746	234305	0	4263	0	13699	257077	0	0	0	0	15742	0	0	550	1135	0	0	1790	1790	44980	57371	10977	16935	125493	0	0	0.0543	0.1119	0.0991	0.0000	0.0000	0.0000	13952	1790	-253	0	0	0	0	0	0	0	0	
2482824																																																																																																																																																																																																	5830	0	0	17	22583	340522	0	3108	0	31470	332868	0	0	0	0	33863	0	0	0	6961	0	0	3108	3108	18664	20374	74816	16781	229060	324	0	0.0924	0.1233	0.1120	0.0000	0.0000	0.0000	30755	3108	699	0	0	0	0	0	0	0	0	
2482851																																																																																																																																																																																																	2648	0	0	0	0	7573	0	63	0	1470	7553	0	0	0	0	1512	0	0	0	0	0	0	42	42	126	3280	3119	134	1111	0	0	0.1946	0.4574	0.4446	0.0000	0.0000	0.0000	1470	42	0	0	0	0	0	0	0	0	0	
2483120																																																																																																																																																																																																	30853	0	0	0	1999	220909	0	4097	0	28069	218494	0	0	0	0	28222	0	0	0	20414	0	0	2091	2091	7878	58851	25110	11465	131278	0	1896	0.1207	0.1708	0.1581	0.0000	0.0000	0.0000	26131	2091	-78	0	0	0	0	0	0	0	0	
2483438																																																																																																																																																																																																	22526	0	0	0	5817	114386	0	1941	0	14657	112098	0	0	0	0	15706	0	0	40	9907	0	0	1057	1057	19707	19469	2808	7821	74314	0	0	0.130680	0.187691	0.175060	0.000000	0.000000	0.000000	14649	1057	6	0	0	0	0	0	0	0	0	
2485544																																																																																																																																																																																																	24099	0	0	0	6096	173470	0	3070	0	15148	178140	0	0	0	0	16852	0	0	0	5336	0	0	1705	1705	28320	3570	23216	21593	121433	0	0	0.0850	0.1250	0.1123	0.0000	0.0000	0.0000	15147	1705	1	0	0	0	0	0	0	0	0	
2488956																																																																																																																																																																																																	16646	0	0	0	30804	217461	0	5285	0	15654	220394	0	0	0	0	13756	0	0	321	6222	0	0	2167	2167	27748	16340	19675	35325	158323	0	3651	0.053469	0.080789	0.068062	0.000000	0.000000	0.000000	11589	2167	414	0	0	0	0	0	0	0	0	
