"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG324	RCFDG325	RCFDG326	RCFDG327	RCFDG328	RCFDG329	RCFDG330	RCFDG331	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	
571135																																																																																																																																																						0	0	11470	0	0	0	0	0	0	0	0	3092	3224	0	0	0	0	0	0	0	0	0	0	31256	32433	0	0	0	13282	13727	0	0	1603	0	0	125	1216	1218	3183	10507	701	252	663	0	300	3228	9047	567	1426																									0	0	0	0	0	0	1419	1473	0	0	11525	12017	0	0	0	0	0	0	
571265																																																																																																																																																						0	0	13627	0	0	0	0	0	0	0	0	5108	5278	0	0	1938	1986	0	0	0	0	18826	17806	39684	41013	0	6881	6995	11599	12114	1612	1640	823	0	0	201	244	2281	8186	12629	4808	299	2802	401	2789	3846	2398	12921	6034																									0	0	0	0	0	0	1226	1284	298	307	10604	10953	0	0	0	0	0	0	
571443																																																																																																																																																						0	0	0	0	0	0	0	0	0	1024	1030	0	0	0	0	0	0	0	0	0	0	7872	8157	0	0	0	6848	7127	0	0	0	0	1322	0	0	0	1322	2698	1664	2188	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
571920																																																																																																																																																						0	0	18234	0	0	0	0	0	0	0	0	14239	14561	0	0	0	0	0	0	0	0	0	0	25386	26212	0	0	0	4360	4484	0	0	3157	0	0	0	3157	4075	7380	4433	0	1127	0	0	0	6040	0	0	0																									0	0	0	0	0	0	0	0	0	0	6787	7167	0	0	0	0	0	0	
571957																																																																																																																																																						0	0	5910	0	0	0	0	16	15	0	0	2695	2747	0	0	0	0	0	0	0	0	0	0	10413	10649	0	0	0	3651	3701	0	0	254	0	0	214	254	868	791	4072	301	0	0	57	293	2839	753	0	208																									0	0	0	0	0	0	162	173	0	0	3681	3805	0	0	0	0	0	0	
572338																																																																																																																																																						0	0	2935	0	0	0	0	0	0	0	0	2136	2163	0	0	0	0	0	0	0	0	0	0	14557	14899	0	0	0	7637	7832	0	0	3247	0	0	1411	2236	4015	1200	1533	0	21	0	0	1649	2835	0	0	0																									0	0	0	0	0	0	0	0	0	0	4384	4504	0	0	0	0	0	0	
572347																																																																																																																																																						0	0	3619	0	0	0	0	0	0	0	0	6248	6608	0	0	0	0	0	0	0	0	2386	2496	6250	6610	0	2386	2496	0	0	0	0	2246	0	0	503	1743	4822	1655	271	0	0	0	0	0	2	0	0	0																									0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	
572374																																																																																																																																																						0	0	676988	0	0	15000	15000	0	0	0	0	16809	16840	0	0	0	0	0	0	0	0	16290	16430	710284	726581	0	1290	1430	63938	63978	12809	12809	1339	0	0	330	744	1353	5337	56706	32686	11058	63317	120222	82229	225168	88628	46926	8166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28214	28509	0	0	546273	562112	0	0	0	0	0	0	
572459																																																																																																																																																						0	0	26917	0	0	0	0	0	0	0	0	27412	27626	0	0	507	101	0	0	0	0	0	0	50431	51221	0	0	0	2343	2527	2842	2820	763	0	0	101	0	0	0	20858	9295	2274	1002	253	1211	2592	13447	0	188																									0	0	0	0	0	0	7529	7838	0	0	12451	12941	0	0	0	0	0	0	
572655																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
572776																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
573036																																																																																																																																																						0	0	50252	0	0	0	0	0	0	0	0	29923	30292	0	0	1618	1417	0	0	0	0	0	0	68806	69977	0	0	0	11211	11381	8577	8527	430	0	0	0	440	997	4888	31587	5178	0	0	943	0	6916	18876	152	0																									0	0	0	0	0	0	7277	7318	0	0	18629	19417	0	0	0	0	0	0	
573335																																																																																																																																																						0	0	18948	0	0	0	0	22	22	0	0	4263	4269	0	0	202	210	0	0	0	0	2523	2597	39360	40119	0	2432	2503	17740	18095	0	0	6908	0	0	939	4180	10588	5436	3884	0	2117	6364	5280	2225	1629	0	0	0																									0	0	0	0	0	0	4642	4686	91	94	12491	12837	0	0	0	0	0	0	
573559																																																																																																																																																						0	0	1868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2516	2534	0	0	0	651	666	0	0	110	0	0	0	88	80	71	377	50	10	22	0	39	1796	0	0	0																									0	0	0	0	0	0	378	389	0	0	1487	1479	0	0	0	0	0	0	
574051																																																																																																																																																						0	0	0	0	0	0	0	0	0	300	319	0	0	0	0	0	0	0	0	0	0	309	329	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	300	0	0	6	0	0	0	3	0	0	0																									0	0	0	0	2	2	0	0	7	8	0	0	0	0	0	0	0	0	
574471																																																																																																																																																						0	0	47269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4322	3605	54464	54917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1037	0	2529	5437	11430	35249	3557																									0	0	0	0	0	0	17439	17605	0	0	2708	2828	0	0	0	0	0	0	
574556																																																																																																																																																						0	0	2523	0	0	0	0	0	0	0	0	2477	2518	0	0	0	0	0	0	0	0	1211	1232	2483	2524	0	1211	1232	0	0	0	0	10	0	0	0	10	753	973	1993	0	0	3	0	0	3	0	0	0																									0	0	0	0	0	0	3	3	0	0	3	3	0	0	0	0	0	0	
574949																																																																																																																																																						0	0	15415	0	0	0	0	0	0	0	0	4000	4021	0	0	0	0	0	0	0	0	0	0	18320	18818	0	0	0	11870	12347	3000	2999	1300	0	0	1611	939	2661	3954	9429	223	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
574976																																																																																																																																																						0	0	75146	0	0	0	0	1350	1440	0	0	0	0	0	0	0	0	0	0	0	0	2355	2368	367308	375985	0	2355	2368	111836	116693	1853	1929	5025	103681	103681	2073	748	6586	16962	75823	18296	297	4236	39	70	51	6760	112128	30590																									0	0	0	0	0	0	0	0	0	0	10974	11453	0	0	0	0	0	0	
575133																																																																																																																																																						0	0	11495	0	0	0	0	0	0	12236	12405	0	0	200	145	0	0	0	0	0	0	16176	16400	0	0	0	3740	3850	0	0	5196	5187	2170	0	0	0	2170	5532	568	6370	1537	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
575254																																																																																																																																																						0	0	8612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11089	11519	0	0	0	11089	11519	0	0	629	0	0	0	629	1515	1699	6248	1428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
575348																																																																																																																																																						0	0	5743	0	0	0	0	0	0	0	0	7501	7532	0	0	0	0	0	0	0	0	0	0	30612	31289	0	0	0	7317	7600	0	0	851	0	0	152	435	463	5224	6752	2105	12	283	0	0	4873	9675	1314	0																									0	0	0	0	0	0	2687	2674	0	0	11834	12169	0	0	0	0	0	0	
575375																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	13	3523	3313	0	0	0	0	0	0	0	0	3523	3313	0	0	0	0	0	0	0	0	0	0	0	0	12	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	13	
575647																																																																																																																																																						0	0	2707	0	0	0	0	0	0	0	0	7319	7452	0	0	508	523	0	0	0	0	771	812	10770	11006	0	771	812	249	258	2796	2809	517	2	2	0	517	2146	2080	4145	115	17	0	1206	132	390	414	614	0																									0	0	0	0	0	0	0	0	0	0	2094	2157	0	0	0	0	0	0	
575656																																																																																																																																																						0	0	3424	0	0	0	0	0	0	1000	1010	0	0	0	0	0	0	0	0	0	0	24491	25237	16247	16305	0	0	0	0	0	0	0	2825	0	0	0	0	0	1000	0	0	205	2621	1595	1714	33661	0	0	0																									0	0	0	0	8568	8826	10952	10935	14923	15401	5295	5370	0	0	0	0	0	0	
575759																																																																																																																																																						0	0	33565	0	0	0	0	0	0	0	0	15853	16398	0	0	0	0	0	0	0	0	0	0	51475	53416	0	0	0	12836	13131	0	0	3678	0	0	840	2700	6576	9587	9733	93	81	67	320	2099	14141	9	6998	172																									0	0	0	0	0	0	179	187	0	0	15839	16530	0	0	0	0	0	0	
575834																																																																																																																																																						0	0	12271	0	0	0	0	0	0	0	0	8088	8174	0	0	0	0	0	0	0	0	10788	11374	16819	17281	0	10788	11374	0	0	0	0	1476	0	0	70	250	835	8534	9273	0	0	1156	0	0	5519	1441	501	490																									0	0	0	0	0	0	0	0	0	0	7750	8116	0	0	0	0	0	0	
575955																																																																																																																																																						0	0	14099	0	0	0	0	0	0	0	0	12975	13349	0	0	0	0	0	0	0	0	0	0	25819	26611	0	0	0	0	0	0	0	1793	0	0	503	1290	8426	3130	0	0	0	0	364	0	12762	0	129	7																									0	0	0	0	0	0	670	713	0	0	12040	12413	0	0	0	0	0	0	
576037																																																																																																																																																						0	0	11598	0	0	0	0	0	0	0	0	11692	11740	0	0	0	0	0	0	0	0	0	0	12023	12081	0	0	0	0	0	3000	2980	0	0	0	0	0	259	4073	7410	0	0	0	332	0	9	0	0	0																									0	0	0	0	0	0	9	9	0	0	322	332	0	0	0	0	0	0	
576130																																																																																																																																																						0	0	171455	1399	1420	0	0	16993	16957	0	0	61353	61753	0	0	0	0	0	0	0	0	0	0	302825	304460	0	0	0	18092	18362	10000	10016	4879	0	0	4327	10812	25247	25284	25287	7535	119	293	14312	0	34204	21382	84827	50831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13216	13586	0	0	55396	56724	0	0	0	0	0	0	
576354																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	500	505	0	0	3250	3250	0	0	0	0	0	0	7599	7694	0	0	0	3484	3564	0	0	973	0	0	1601	472	912	1508	2676	150	3	12	360	0	0	0	0	0																									0	0	0	0	0	0	12	12	0	0	353	363	0	0	0	0	0	0	
576541																																																																																																																																																						0	0	44237	0	0	0	0	0	0	0	0	12152	12184	0	0	0	0	0	0	0	0	1538	1631	44770	45652	0	1538	1631	3400	3513	997	997	5190	0	0	1254	1290	7095	3104	3896	597	2019	3026	651	698	10271	0	12211	1078																									0	0	0	0	0	0	0	0	0	0	16279	16666	0	0	0	0	0	0	
576608																																																																																																																																																						0	0	46950	1007	1008	0	0	0	0	0	0	10009	9997	0	0	2995	3132	0	0	0	0	815	970	70699	73688	0	815	970	4053	4202	4000	4001	1009	0	0	0	1009	15323	2408	335	80	0	0	5	1421	11413	42509	0	0																									0	0	0	0	0	0	28977	30379	0	0	23658	24970	0	0	0	0	0	0	
576644																																																																																																																																																						0	0	2143	0	0	0	0	0	0	0	0	3824	3837	0	0	0	0	0	0	0	0	329	340	5494	5524	0	329	340	919	924	1232	1227	722	0	0	617	105	2075	719	1575	0	52	712	0	0	0	0	0	0																									0	0	0	0	0	0	187	188	0	0	564	575	0	0	0	0	0	0	
576653																																																																																																																																																						0	0	29964	0	0	0	0	0	0	0	0	1503	1587	0	0	0	0	0	0	0	0	0	0	43921	46009	0	0	0	8055	8539	0	0	1558	0	0	1067	98	1875	841	5470	775	188	259	2116	525	10412	3016	9247	10120																									0	0	0	0	0	0	0	0	0	0	15901	16516	0	0	0	0	0	0	
576952																																																																																																																																																						0	0	31740	0	0	0	0	0	0	0	0	33280	34538	0	0	4005	4304	0	0	0	0	0	0	41717	43444	0	0	0	810	820	1000	1004	8217	0	0	1007	7210	21345	10099	0	0	0	0	0	0	3783	0	0	0																									0	0	0	0	0	0	0	0	0	0	3622	3782	0	0	0	0	0	0	
577128																																																																																																																																																						0	0	627428	0	0	0	0	84	84	0	0	7776	7981	0	0	16745	12882	0	0	0	0	0	0	701999	722482	0	0	0	63116	67140	1467	1509	3861	0	0	63676	2553	6694	10515	44321	23865	70081	32077	0	4320	15110	0	251946	197324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52804	58545	0	0	0	0	0	0	0	0	0	58545	0	52804	0	0	1819	1906	0	0	117032	119682	0	0	0	0	0	0	
577137	0	0	43855	43739	43462	0	0	0	0	0	0	5000	5012	0	0	13522	13939	0	0	0	0	18779	19338	164263	166103	0	0	0	9277	9622	0	0	0	0	0	0	2447	36550	12335	18939	2000	0	0	0	0	1103	11332	1673	98503																									237	0	228	0	2308	2386	5490	5700	246	260	3962	4181	0	0	0	0	0	0	78798	80088	0	0	0	0	0	0	4475	4099	0	0	0	0	15988	16464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				43462																	18779			166103		0			9622					0																																																									
577230																																																																																																																																																						0	0	4565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14140	13275	0	0	0	14140	13275	0	0	0	0	0	0	0	0	0	1915	11360	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
577472																																																																																																																																																						0	0	384	0	0	0	0	0	0	0	0	5582	5604	0	0	0	0	0	0	0	0	0	0	22128	22544	0	0	0	0	0	0	0	121	0	0	0	0	2010	2582	1012	0	704	330	0	457	13193	1693	563	0																									0	0	0	0	0	0	0	0	0	0	16001	16377	0	0	0	0	0	0	
578116																																																																																																																																																						0	0	33891	2126	2147	0	0	0	0	0	0	35435	35893	0	0	0	0	0	0	0	0	0	0	86163	88809	0	0	0	31103	32416	0	0	8465	0	0	1371	5792	22382	13757	26304	850	0	1302	1100	511	12225	3215	0	0																									0	0	0	0	0	0	26	28	0	0	17473	18325	0	0	0	0	0	0	
578237																																																																																																																																																						0	0	19253	0	0	0	0	5992	6076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19974	20570	0	0	0	8855	9140	0	0	1180	0	0	0	1180	1805	1440	10437	1030	0	229	22	36	4058	333	0	0																									0	0	0	0	0	0	0	0	0	0	5127	5354	0	0	0	0	0	0	
578255																																																																																																																																																						0	0	186572	0	0	0	0	0	0	0	0	50390	51549	0	0	0	0	0	0	0	0	0	0	228603	236728	0	0	0	41063	42153	14912	15561	14749	0	0	1051	2076	15910	11850	55226	7588	1125	10177	13189	16542	63917	4258	27383	6436																									0	0	0	0	0	0	2956	3004	0	0	101651	106203	0	0	0	0	0	0	
578554																																																																																																																																																						0	0	5626	0	0	0	0	0	0	0	0	6554	6702	0	0	0	0	0	0	0	0	0	0	7191	7358	0	0	0	520	532	0	0	3118	0	0	753	2366	3800	50	265	0	0	0	0	0	124	0	0	0																									0	0	0	0	0	0	117	124	0	0	0	0	0	0	0	0	0	0	
578741																																																																																																																																																						0	0	10943	0	0	0	0	0	0	0	0	0	0	0	0	500	500	0	0	0	0	520	521	19646	20333	0	520	521	13930	14525	0	0	2547	0	0	1682	1366	4405	4276	3817	0	0	0	0	0	2921	0	2387	0																									0	0	0	0	0	0	0	0	0	0	2865	2921	0	0	0	0	0	0	
578862																																																																																																																																																						0	0	18550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25037	25797	0	0	0	293	314	0	0	3486	0	0	0	0	0	951	314	0	822	2718	10704	9172	1116	0	0	0																									0	0	0	0	0	0	53	54	0	0	23786	24478	0	0	0	0	0	0	
579140																																																																																																																																																						0	0	11745	0	0	0	0	0	0	0	0	4861	4820	0	0	474	317	0	0	0	0	215	218	16972	17031	0	215	218	9276	9424	2138	2082	2663	0	0	661	1563	1702	1226	8635	989	0	435	0	0	0	1651	384	0																									0	0	0	0	0	0	0	0	0	0	1985	2086	0	0	0	0	0	0	
579319																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	1750	1757	0	0	0	0	0	0	0	0	70	70	4827	4977	0	70	70	0	0	0	0	1528	0	0	0	1505	70	252	0	0	0	23	38	27	239	2893	0	0																									0	0	0	0	0	0	72	76	0	0	3005	3144	0	0	0	0	0	0	
579364																																																																																																																																																						0	0	6334	0	0	0	0	0	0	0	0	8211	8326	0	0	0	0	0	0	0	0	0	0	9096	9246	0	0	0	472	507	0	0	5501	0	0	0	5165	3161	0	507	0	77	336	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	413	413	0	0	0	0	0	0	
579636																																																																																																																																																						0	0	11048	0	0	0	0	0	0	0	0	4647	4689	0	0	200	153	0	0	0	0	0	0	19231	19682	0	0	0	7323	7568	0	0	1024	100	100	103	606	2197	2995	5967	542	8	332	3	0	1154	1063	4611	0																									0	0	0	0	0	0	1742	1798	0	0	730	762	0	0	0	0	0	0	
580155																																																																																																																																																						0	0	3633	0	0	0	0	0	0	0	0	3000	3064	0	0	0	0	0	0	0	0	2417	2441	3463	3543	0	2417	2441	0	0	0	0	458	0	0	120	0	2273	260	2828	0	229	109	11	10	8	100	0	12																									0	0	0	0	0	0	316	330	0	0	135	137	0	0	0	0	0	0	
580548																																																																																																																																																						0	0	1157	0	0	0	0	0	0	0	0	1398	1431	0	0	6923	6957	0	0	0	0	0	0	44603	45457	0	0	0	13963	14597	900	901	1289	27	27	5399	1790	1529	1829	12435	0	0	0	0	0	0	0	14531	7914																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
580623																																																																																																																																																						0	0	348997	0	0	0	0	15005	15904	0	0	85143	88410	0	0	0	0	0	0	0	0	0	0	389206	405919	0	0	0	24230	25252	0	0	19494	0	0	12152	2610	35373	14335	62878	2334	22819	4847	12109	11667	115665	93264	7791	8075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63597	64578	0	0	185900	195909	0	0	0	0	0	0	
580726																																																																																																																																																						0	0	171129	0	0	0	0	13849	13916	0	0	25314	25458	0	0	6045	5790	0	0	0	0	0	0	213713	218591	0	0	0	39366	40791	0	0	878	1000	825	4893	1878	3401	6160	58398	11225	0	0	0	0	25808	83437	21549	1017																									0	0	0	0	0	0	24083	24980	0	0	81822	84265	0	0	0	0	0	0	
580847																																																																																																																																																						0	0	7454	0	0	0	0	0	0	0	0	4453	4519	0	0	0	0	0	0	0	0	270	273	11067	11079	0	270	273	2161	2235	0	0	1185	0	0	934	111	660	2278	3769	0	0	140	234	0	0	2404	719	100																									0	728	0	1000	0	0	0	0	0	0	2662	2778	0	0	0	0	0	0	
580874																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	2041	2055	0	0	497	527	0	0	0	0	0	0	6069	6224	0	0	0	0	0	0	0	0	25	25	0	0	263	2320	0	0	0	0	0	0	2072	1544	0	0																									0	0	0	0	0	0	802	818	0	0	2704	2799	0	0	0	0	0	0	
581237																																																																																																																																																						25785	26269	350	0	0	0	0	0	0	8300	8618	0	0	0	0	0	0	0	0	0	0	34085	34887	0	0	0	0	0	0	0	0	0	8509	0	0	1000	7509	16433	9143	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
581358																																																																																																																																																						0	0	14135	0	0	0	0	0	0	0	0	17206	18027	0	0	0	0	0	0	0	0	0	0	18183	19028	0	0	0	977	1001	0	0	2975	0	0	754	2221	6878	6923	2251	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
582177																																																																																																																																																						0	0	8947	0	0	0	0	0	0	0	0	0	0	0	0	3345	3443	0	0	0	0	0	0	23916	24419	0	0	0	0	0	0	0	799	627	652	533	266	2644	0	0	0	1304	1168	0	0	15693	5	2154	0																									0	0	0	0	0	0	1338	1364	0	0	16477	16806	0	0	0	0	0	0	
582654																																																																																																																																																						0	0	5452	0	0	0	0	0	0	0	0	2539	2590	0	0	0	0	0	0	0	0	0	0	17336	17674	0	0	0	5298	5423	0	0	526	0	0	20	506	40	567	4669	2211	0	0	0	0	5909	3752	0	0																									0	0	0	0	0	0	2590	2587	0	0	6909	7074	0	0	0	0	0	0	
582766																																																																																																																																																						0	0	1500	0	0	0	0	0	0	2508	2508	0	0	0	0	0	0	0	0	0	0	6628	6628	0	0	12589	176	176	0	0	0	0	176	0	0	0	176	2508	0	0	0	0	0	0	0	0	0	0	3944																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3944	3944	
582953																																																																																																																																																						0	0	27620	1003	1006	0	0	0	0	0	0	12581	12809	0	0	0	0	0	0	0	0	8766	9021	18494	18870	0	8766	9021	0	0	250	251	6240	0	0	4508	1732	6750	4325	5266	0	4	13	442	264	2152	0	2181	0																									0	0	0	0	0	0	0	0	0	0	2783	2874	0	0	0	0	0	0	
583138																																																																																																																																																						0	0	12727	0	0	0	0	0	0	0	0	4577	4732	0	0	0	0	0	0	0	0	0	0	24296	25122	0	0	0	11476	11864	206	207	4126	0	0	2554	1571	4978	1296	5533	665	0	531	400	395	5442	1607	150	0																									0	0	0	0	0	0	371	388	0	0	7724	7988	0	0	0	0	0	0	
583268																																																																																																																																																						0	0	48651	0	0	0	0	0	0	0	0	511	524	0	0	0	0	0	0	0	0	5000	4181	64090	65687	0	5000	4181	12906	13104	511	524	3445	0	0	5000	855	7967	4192	615	0	372	2218	11630	1282	19992	0	13662	2902																									0	0	0	0	0	0	0	0	0	0	34329	35495	0	0	0	0	0	0	
583352																																																																																																																																																						0	0	87631	19251	19305	0	0	0	0	0	0	26350	26413	0	0	0	0	0	0	0	0	0	0	162425	166204	0	0	0	37830	39060	0	0	39306	0	0	0	13206	44373	3961	23238	0	2015	24369	25087	29852	95	0	0	6																									0	0	0	0	0	0	97	103	0	0	78891	81317	0	0	0	0	0	0	
583745																																																																																																																																																						0	0	1074	150	153	0	0	0	0	0	0	2191	2218	0	0	0	0	0	0	0	0	0	0	2824	2835	0	0	0	0	0	0	0	1899	483	464	201	1698	468	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
583754																																																																																																																																																						0	0	2523	0	0	0	0	0	0	0	0	9547	9538	0	0	0	0	0	0	0	0	0	0	9547	9538	0	0	0	0	0	0	0	500	0	0	5009	4529	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
583905																																																																																																																																																						0	0	3880	6977	7028	0	0	16	15	0	0	14768	14849	0	0	12001	11862	0	0	0	0	0	0	56748	51505	0	0	0	238	234	5997	6038	8299	19548	14335	3770	6539	13087	7836	2522	234	1338	1844	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	3200	3182	0	0	0	0	0	0	
584377																																																																																																																																																						0	0	47623	0	0	0	0	0	0	0	0	1033	1071	0	0	0	0	0	0	0	0	0	0	245520	250953	0	0	0	34250	35192	0	0	3481	0	0	2695	561	7572	6224	15148	4128	44	181	0	0	14195	15636	141125	43444																									0	0	0	0	0	0	0	0	0	0	29817	30121	0	0	0	0	0	0	
584724																																																																																																																																																						0	0	87591	0	0	0	0	0	0	0	0	62738	62845	0	0	0	0	0	0	0	0	15073	15509	102671	103881	0	15073	15509	26687	27169	5976	5929	823	4	7	693	130	2897	3291	97684	391	0	0	0	611	13250	0	0	0																									0	0	0	0	0	0	358	375	0	0	12884	13485	0	0	0	0	0	0	
584920																																																																																																																																																						0	0	96704	0	0	0	0	0	0	212089	213240	0	0	10160	10238	0	0	0	0	0	0	223395	224676	0	0	0	100	102	0	0	0	0	103594	0	0	34990	68604	98755	20000	0	0	0	0	0	0	1	1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1045	1095	0	0	0	0	0	0	0	0	
585235																																																																																																																																																						0	0	14399	0	0	0	0	0	0	0	0	28683	28968	0	0	0	0	0	0	0	0	0	0	34351	34859	0	0	0	5654	5877	4431	4465	3135	0	0	2936	3135	5014	6173	17587	0	14	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0	
585749																																																																																																																																																						0	0	2659	0	0	0	0	0	0	0	0	2612	2659	0	0	9522	9684	0	0	0	0	1278	1281	23397	23868	0	1278	1281	11263	11525	250	252	5011	0	0	1346	3665	9157	8025	2953	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
