"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF465	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB527	
755421	4	0	15	17	0	5	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	3	0	9	5	0	0	3	0	0	0	0	MISC.			FRANCHISE TAXES												
755458	0	0	0	0	0	0	0	0	56	44	0	0	0	0	0	0	0	0	0	0	0	false	0	28	0	0	0	0	0	0	0	0	0	26	0	0	0				OUTSIDE SERVICES	ECONOMIC DEVELOPMENT EXPENSE										Overpayment on income tax for prior year(s)	
755850	25	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0				Management Fees												
756316	34	0	0	0	0	71	64	0	31	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-390	0	28	0	0	37	0	0	0	58	36	0	0	44	VISA IPO REDEMPTION	ANNITY RENTAL INCOME		OTHER TAXES											EITF 06-4	
756343	2	4	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	4	0	0	6	1	1	24	6	0	0	0	0	0	0	0																
756848	0	0	9	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	4	0	3	19	7	0	0	0	0	0	0	0	0																
757377	160	0	47	11	24	0	0	0	52	26	0	0	0	0	0	0	0	0	0	0	0	false	38	0	6	0	61	5	179	42	0	0	26	104	48	30	21				LOAN EXPENSES	SUPERVISORY EXAM EXPENSE											
757452	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	0	0	0	27	0	0	43	0	0	0	0	Table Funded Loan Income															
757612	0	0	25	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0				PA State Shares Tax												
757779	0	0	22	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-102	0	10	0	0	41	0	0	0	0	0	0	0	0				DDA Account Expense											Postretirement Benefit Related to Split-Dollar Life Insurance	
758703	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	424	0	0	0	0	0	0	0	0	0	0	0																
758842	18	0	9	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	12	0	3	13	12	0	0	0	9	0	0	0																
758851	8	23	4	26	7	4	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	10	53	5	0	0	0	0	0	0	5	cd penalties			other expenses												
759045	0	0	0	0	30	60	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	45	0	0	102	29	0	0	0	0	0	0	0	SECONDARY MORTGAGE ORIGINATION			LOAN EXPENSE												
759250	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										Capital Injection						
759540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-19	0	0	0	0	65	0	0	0	0	0	0	0	0															adustment to comply with audited financial statements for year ended 12/31/07	
759625	33	0	0	0	0	38	0	0	29	38	25	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	45	0	0	66	28	0	44	40	Title insurance commissions from bank subsidiaries			Programming Services Epense	Software Maintenance Services Expense	Donations Expense										
760108	81	0	0	52	0	89	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	48	0	0	276	0	0	0	0	64	0	0	0	Visa Debit Card Fees			Problem Loan Expense												
760210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	12	18	0	0				chg 2.g. to 0 because I discovered the amt I had reported was for Ohio Franchise Tax	not FDIC deposit insurance assessments--FDIC was less than $25000.00											
760331	36	0	6	2	11	58	0	0	405	0	0	0	0	0	0	0	0	0	0	1014	0	false	32	0	27	0	31	45	818	32	0	0	99	43	0	17	14	Gain on Brannen Properties			Management Fee-Brannen Banks								Result of Merger of 063105984,063105573,063107568,063113112				
760340	1	0	9	0	1	0	0	0	6	8	6	0	0	0	0	0	0	0	0	0	0	false	4	0	1	0	5	5	0	7	0	0	0	10	0	2	0				Comptrollers Assessment	Misc	Correspondent Bank Fees										
760434	0	0	0	0	0	26	31	0	23	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	FHLB premium	Doc Prep		account fees												
760649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0																
760854	139	0	47	0	0	29	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	false	82	0	25	91	0	44	185	114	0	0	242	0	0	172	67	Other Customer Service Fees			Other Outside Services												
760939	11	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	6	0	0	56	5	0	0	4	11	9	1	2																
760957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0																
761244	56	0	0	0	0	50	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	37	0	34	0	0	0	0	0	0	0	Points on Loans Sold			Miscellaneous Expense												
761347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0																
761459	15	0	5	2	15	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	3	0	0	4	14	17	0	0	6	2	5	2	7				CONFERENCES												
761543	17	0	6	1	2	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	1	0	1	13	58	6	0	0	3	7	1	2	6				Management Fees Paid to Holding Company												
761806	3615	0	0	1775	0	4383	0	0	1345	0	0	0	0	0	0	0	0	0	0	0	0	false	1491	-923	0	2581	0	3652	0	1089	0	0	4626	0	1300	0	1707	Investment Services Incom			Statement rendering											Adoption of EITF 06-4	
761833	0	0	0	0	0	0	0	0	42	59	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	62	55	29	0	0	0	0	0	32	32				Management Fees	Education and Employee Relations											
761851	0	0	0	0	83	9	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	5	0	0	0	0	0	0	0	26	0	0	Origination fee secondary market loans			Loan Expense												
761954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
762045	10	0	6	1	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	false	4	-7	2	18	7	0	53	12	0	0	9	18	0	11	12				CDARS Transaction Fees											Accting Error; used YE figures prior to paying earnings on TCD thus overstated income	
762054	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				MISCELLANEOUS EXPENSE												
762353	4	0	8	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	0	0	6	1	0	5	5	0	0	0	0	0	0	0																
762447	108	0	0	97	0	0	0	0	79	68	69	0	0	0	0	0	0	16	0	0	0	false	125	0	32	0	41	77	383	118	0	0	75	0	175	209	69				Correspondent Bank Service Charges	Accounts Receivable Finance Expense	Employee Relations				Vested Options Compensation Expense						
762625	0	0	20	18	0	9	2	2	22	8	8	0	0	0	0	0	0	0	0	0	0	false	14	0	3	0	0	3	19	16	0	0	12	47	0	0	10	Mortgage origination fees	Other Service Charges and Fees	Other Income	Other Taxes	SCC Assessment Fee	Internet Banking										
762661	0	0	0	4939	7519	10432	0	0	2649	1156	770	-33371	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Gain on sale of Interest Rate Floor Derivative			Insurance Expense	Impairment on equity security (Centerline Capital group)	True-up of deferred taxes	Discountinued Operations							Schedule RI, line RIAD5416, reflects the valuation adjustment related to the commercial real estate loan participation that was transferred from held for investment to held for sale classification at March 31, 2008.		
763211	0	0	0	0	0	10	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	6	42	0	0	0	0	35	0	0	0	Debit Card Income			Bank Franchise Tax												
763556	0	28	0	0	0	0	0	0	40	32	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0				BANK SERVICE CHARGES	PROMOTIONS											
763752	10	0	2	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	0	0	2	12	27	8	0	0	19	23	14	13	12																
763930	103	0	48	20	20	0	0	0	90	0	0	0	0	0	0	0	0	1000	0	0	0	false	59	0	0	0	15	46	87	111	0	0	4	1	28	12	33				Business Development						Cash Distribution						
764030	698	0	202	132	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	false	438	0	81	0	181	0	1092	434	0	0	35	108	0	0	430				Travel & Entertainment												
764058	69	0	0	0	40	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	31	0	0	0	0	36	163	0	0	0	0	0	79	26	0	Debit Card Income															
764067	23	13	18	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	10	0	3	0	2	1	4	19	0	0	0	11	0	17	5																
764142	16	0	11	1	4	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	false	14	0	5	0	3	3	25	13	0	0	0	22	0	0	8							Adjust income tax accrual									
764151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0														No items of noninterest income or noninterest expenses exceeded $25,000.00 in the first quarter of 2008.		
764441	0	0	0	0	0	41	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OTHER INCOME			EQUIPMENT SERVICE CONTRACTS												
764647	20	0	13	1	6	42	0	0	19	14	10	0	0	0	0	0	0	0	0	-20	0	false	15	0	6	0	2	1	54	22	0	0	0	0	0	0	0	DATA PROCESSING REVENUE			SOFTWARE EXPENSE	TELEPHONE EXPENSE	CORRESPOND BANK SER CHG						Transfer to Reserve Off Balance Sheet				
764816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-54	0	0	0	0	117	0	0	0	0	0	0	0	0															Split Value Life Insurance Adjmt	
764843	11	0	9	10	0	0	0	0	13	6	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	0	34	4	0	0	0	0	5	0	0				periodicals	surity  bonds									no		
764982	145	6	45	40	54	87	52	22	50	0	0	0	0	0	0	0	0	147	0	0	0	false	54	0	8	93	18	72	185	57	0	0	186	50	51	119	72	Sold Mtg Fees	FHLB Stock Dividends	Other Commissions and Fees	Collection Expenses						stock options and stock grant expenses						
765019	236	0	60	0	91	268	52	41	196	154	60	0	0	0	0	0	0	0	0	0	0	false	90	0	0	143	80	0	109	70	0	0	0	125	140	44	80	Gain on sale of interest rate floor contract	Visa debit card income	Rental Income	Pennsylvania Bank Shares Tax	Management fee to parent company	Appraisal fess										
765046	7	0	14	2	0	11	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	0	12	4	12	53	19	0	0	13	16	1	-4	20	INCOME FROM MORTGAGE LOANS SOLD	AGENCY FEES		DONATIONS											ADJ. TO NET UNREALIZED APPR./DEPR. ON SEC. INTEREST =RI-A2	
765130	0	0	0	0	11	106	45	32	55	51	7	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	0	0	24	4	0	0	0	6	0	0	5	Operating Equipment rental	Equipment sales	Activity charges	Commissions	Depreciation	other insurance										
765318	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	38	0	0	36	0	0	0	0	0	0	0	0																
765354	11	0	12	15	3	10	3	2	30	21	13	0	0	0	0	0	0	0	0	0	0	false	10	0	7	0	4	21	14	34	0	0	25	13	0	0	22	ATM SWITCH BILL	LOAN REFERRAL FEE	EXCHANGE	FORECLOSURE AND REPOSSESSION	CREDIT CARD PROCESSING	SALES TAX										
765505	182	0	51	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	56	0	49	86	0	0	161	85	0	0	217	62	111	129	47	Stock Option Premium Income															
765662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	19	0	0	16	19	0	0	0	0	0	0	0																
766052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0																
766164	0	0	93	178	61	0	0	0	119	49	664	0	0	0	0	0	0	2000	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0				OREO expense	Contract labor	Loan Acquisition expense				Contributed capital from bank holding company				This call report is being restated to correct the accounting recognition for premium amortization and discount accretion associated with premiums and discounts on purchased loans, and to expense capitalized costs incurred in conjunction with purchased loans for the current year reporting period ended March 31, 2008.		
766258	98	60	71	0	0	55	0	0	88	35	33	0	0	0	0	0	0	0	0	0	0	false	38	0	0	105	0	93	60	44	0	0	0	162	0	0	45	Misc. Other Fees			Business Development - Other	Schools, Seminars	Exam Assessment										
766735	16	0	19	19	24	0	0	0	43	22	33	0	0	0	0	0	0	0	0	0	0	false	16	0	13	0	15	0	124	14	0	0	43	26	25	36	10				Trust Department Expense	Technology Expense	Loan Department Expense										
767040	18	0	7	17	2	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	8	0	6	0	0	0	0	25	0	0	0	0	0	0	9	Other Fee Income															
767152	1	0	11	1	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	false	3	0	1	0	2	0	45	1	0	0	0	1	7	0	0				OCC ASSESSMENTS												
767246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
767255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	27	0	0	38	0	0	0	37	0	0	0	0																
767554	28	0	30	43	0	0	0	0	29	42	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	10	73	0	0	0	0	0	0	0	0				Professional Fees	Bank Shareholder Tax											
767611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0																
767705	9	0	21	10	13	4	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	false	9	-52	2	20	5	8	98	18	0	0	13	32	5	0	18	Merchant Income			OCC Assessment											Adoption of EITF 06-4 Accounting for Split Dollar Arrangement	
767732	25	0	26	12	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	37	0	19	0	20	46	100	45	0	0	59	32	0	31	36																
767769	0	0	0	0	0	5	4	3	34	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	13	4	0	0	0	0	0	0	0	0	0	0	Exchange Fees	Check Cashing Fees	Purchase Discount Income	Computer Service and Related Expense												
767817	0	0	31	0	0	0	0	0	40	56	0	0	0	0	0	0	0	0	0	0	0	false	0	-257	0	56	0	0	0	0	0	0	0	0	0	0	0				PA Shres Tax	Core and Item processing			0							EITF Split Dollar accounting change	
768074	45	0	68	0	28	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	111	0	0	0	0	101	0	0	0				State and local taxes												
768252	15	0	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	11	0	2	2	5	2	23	13	0	0	18	7	0	15	4																
768458	51	0	16	7	2	13	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	false	17	0	1	0	14	29	0	18	0	0	2	0	0	0	0	Non-customer check cashing fees			Professional Services												
768953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-24	0	24	0	0	0	0	0	0	0	0	0	0	0															POSTRETIREMENT SPLIT DOLLARS ARRANGEMENT UNDER ISSUE 06-04 AND ISSUE 06-10	
769156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0																
769334	7	0	10	6	0	6	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	0	11	1	7	10	9	0	0	0	7	0	0	0	MISCELLANEOUS INCOME			OTHER OPERATING												
770068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	16	0	0	15	0	0	0	0																
770367	229	0	0	95	196	195	37	44	127	141	166	0	0	0	0	0	0	0	0	0	0	true	0	0	0	328	0	0	344	112	0	0	70	161	0	0	151	Income from Letter of Credit transactions	Income from Wire Transfer Charges	Merchant Card Income	Messenger Costs	Training Expense	Software Related Expenses								Additional Other noninterest expense items (RI-E 2.) Due from Service Charge Income - 126; Subscription Expense - 92; Affordable Housing Book Loss Amortization - 98		
770433	36	0	0	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	1	0	11	25	0	0	0	16	6	0	10																
770451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0																
770545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
770639	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	132	0	0	0	0	31	0	0	0																
770657	96	0	13	36	38	0	34	0	57	47	0	0	0	0	0	0	0	45	0	0	0	false	65	-34	17	55	20	93	322	47	0	0	231	19	0	137	87		MISC FEES AND COLLECTIONS		BANNKING EQUIP/SERV MAINTENANCE	BANK PROCESSING CHARGES					ADJ TO SURPLUS FOR STOCK ISSUED BY HOLDING COMPANY					BOLI RESTATEMENT DUE TO EITF ISSUE 006-4	
770853	29	0	29	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	21	0	4	32	16	10	82	27	0	0	0	13	0	0	21																
771047	15	0	14	8	0	15	3	4	4	7	4	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	5	14	5	0	0	0	14	0	0	0	Data Processing Fees from Dewey State Bank	Compliance Fees from Dewey State Bank	Misc Income and Check cashing fees	State Call Report Fees	Bank Insurance	Crop Ins Exp										
771140	32	0	18	4	4	35	8	0	45	21	15	0	0	0	0	0	0	0	0	0	0	false	20	0	7	22	12	8	14	34	0	0	0	16	0	2	11	merchant fee debit card	credit life commission		internet banking expense	occ expense	deferred compensation expense										
771458	191	0	50	140	63	0	0	0	42	46	58	0	0	0	0	0	0	0	0	0	0	false	55	0	0	89	0	0	295	70	0	0	0	0	0	0	70				Courier	Insurance and Bonds	Travel & Entertainment										
771609	174	0	77	0	0	61	28	0	76	48	50	0	0	0	0	0	0	0	0	0	0	false	46	0	0	98	0	71	194	123	0	0	0	61	73	53	69	Origination Fees	Miscellaneous Income-OSI Settlement		Appraisal Fees & Costs	Charitable Contributions	Miscellaneous										
771636	68	2	11	5	12	50	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	4	0	3	25	51	19	0	0	0	31	0	15	5	Mortgage Loan Origination Fees			Management Contract Fee												
771748	2	0	7	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	4	0	9	3	1	12	0	0	0	0	0	0	4																
772008	229	0	87	39	35	11	39	0	39	41	0	0	0	0	0	0	0	0	0	0	0	false	60	0	20	120	31	44	444	55	0	0	0	90	86	0	34	Income fr expired options	FASB 133 gains		Other insurance	Subscriptions and dues											
772240	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Management Fee												
772446	0	0	0	0	0	385	40	0	1828	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Intercompany income	Commissions		Intercompany expense												
772558	34	0	0	34	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	false	18	0	0	0	0	0	121	26	0	0	0	0	0	0	0				Corporate Fees												
772745	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	47	0	0	0	21	0	0	0	0	collection fees															
772754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
773032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	4	21	64	0	0	0	0	0	0	0	0																
773247	0	0	29	0	0	42	0	0	64	64	0	0	0	0	0	0	0	0	0	0	0	false	31	0	0	0	0	26	114	0	0	0	0	38	0	36	39	Debit Card Income			Education & Training expenses	Recruiting expenses											
773443	65	0	0	0	0	38	48	48	36	50	0	0	0	0	0	0	0	0	0	0	0	false	41	0	0	0	0	0	206	41	0	0	0	40	0	0	0	Credit Card Merchant Income	Debit Card Income	Commissions	Credit Card Merchant Expense	Miscellaneous Expenses											
773546	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
773742	28	0	20	0	0	0	0	0	85	16	25	0	0	0	0	0	0	0	0	0	0	false	28	0	11	0	13	7	26	40	0	0	16	19	41	0	28				DEFERRED DIRECTORS COMPENSATION	ACTIVE/RETIRED DIRECTOR BENEFITS	ORE EXPENSES										
774105	55	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	Insufficient Funds Charges															
774132	84	0	0	0	0	6	4	14	51	0	0	0	0	0	0	0	0	0	0	0	0	false	66	0	0	0	6	9	280	44	0	0	0	0	0	0	57	Check Cashing	Wire Transfer Fees	Other Miscellaneous	Insurance												
774235	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-204	0	28	0	0	0	0	0	0	0	0	0	0	0															FASB EITF 06-4 APPROACH A	
774253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
774262	76	0	0	0	0	0	0	0	25	40	69	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	32	172	0	0	0	0	55	0	0	57				Correspondent Bank Charges	Lincoln Tower Expense	Loan Fees, Title Pol, Appraisal, Other										
774347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
774655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0																
774851	4	2	6	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	false	3	0	2	0	1	6	26	6	0	0	6	0	0	1	4	Bank Money Order & Cash Check Fees			Insurance & Bonds	Correspondent S/C											
775054	0	0	0	0	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	Loss IPCD Investments															
775214	837	0	0	0	427	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	false	274	0	104	0	0	501	947	258	0	0	1928	0	0	759	596				Loan expenses												
775241	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	Other Loan Income															
775456	98	0	89	0	0	0	0	0	87	50	37	0	0	0	0	0	0	0	0	0	0	false	33	-117	0	70	0	0	38	26	0	0	47	36	50	0	29				Purchased Software Amortization & Maintenance	Employee Training/Development	Loss from ineffective interest rate swaps held for purposes other than trading									EITF 06-4 & 06-10 - Prior Period Adjustment for Split Dollar Life Insurance contracts	
775540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0																
775755	11	0	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	11	0	7	14	6	9	75	16	0	0	36	7	0	39	0																
776248	8	0	8	0	0	9	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	6	8	0	0	32	8	0	0	10	7	0	0	11	DATA PROCESSING FOR OTHERS			OVERDRAFT PRIVILEGE CHARGES												
776275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
776350	0	0	0	0	0	0	0	0	48	654	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	50	0	0	82	0	0	0	93	0	0	34	0				Lending and Collection Expense	Management Fees											
776369	26	0	13	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	12	15	41	7	0	0	0	0	0	0	34																
776547	8	0	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	0	16	63	0	0	0	0	9	0	20	0																
776659	26	0	25	0	0	0	0	0	80	25	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	25	0	45	106	25	0	0	0	0	0	0	0				Outside services	Business Development									The Bank at Broadmoor discovered discrepancies in reporting CRE loans for the March 2008 Call Report while conducting a review in the third quarter of 2008 for all Commercial Real Estate Loans while following the FFIEC Guidelines for identifying and stratifying the loan portfolio for calculating the concentrations of CRE! and CRE2 loans.  The changes submitted with this amended report as of Novvember 17, 2008 reflect the corrected amounts for line items 1a1, 1a2, 1d, and 1e2 of Schedule RC-C.		
776734	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0																
776752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
777254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0																
777366	139	0	0	0	0	152	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	International Fees and Commissions			Corporate Insurance Expense												
777441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
777553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	42	0	0	39	0	0	0	0	0	0	0	0																
777870	54	0	30	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	false	0	-252	0	27	0	0	107	0	0	0	0	0	42	0	0					DDA Expense										Retained Earnings Adjustment BOLI (EITF 06-4)	
