"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG324	RCFDG325	RCFDG326	RCFDG327	RCFDG328	RCFDG329	RCFDG330	RCFDG331	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	
861153																																																																																																																																																						0	0	4687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	161	7058	7092	0	160	161	7058	7092	0	0	40	0	0	0	40	152	289	4706	2065	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
861434																																																																																																																																																						0	0	54813	0	0	0	0	0	0	0	0	19972	19972	0	0	0	0	0	0	0	0	17217	17901	122705	126181	0	17159	17842	49032	49964	0	0	6141	896	950	0	3646	13726	17307	52416	0	7694	2495	0	6680	14124	9251	15109	0																									0	0	0	0	0	0	1735	1830	58	59	36514	38355	0	0	0	0	0	0	
861658																																																																																																																																																						0	0	23411	0	0	0	0	0	0	0	0	0	0	4152	4479	0	0	0	0	0	0	15054	15719	25035	23254	0	10902	11240	0	0	594	601	0	0	0	0	0	0	5135	9919	0	0	0	0	0	0	337	0	22910																									0	0	0	0	0	0	0	0	0	0	331	337	0	0	0	0	0	0	
861742																																																																																																																																																						0	0	2353	0	0	0	0	0	0	0	0	850	847	0	0	0	0	0	0	0	0	0	0	5470	5599	0	0	0	4590	4721	850	847	1028	0	0	327	700	942	1456	2143	0	0	31	0	0	0	0	0	0																									0	0	0	0	0	0	30	31	0	0	0	0	0	0	0	0	0	0	
861854																																																																																																																																																						0	0	2307	0	0	0	0	0	0	0	0	3960	3998	0	0	0	0	0	0	0	0	0	0	3960	3998	0	0	0	0	0	875	875	0	0	0	0	0	1363	502	2133	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
862057																																																																																																																																																						2246	2320	20518	0	0	0	0	0	0	21538	22081	0	0	0	0	0	0	0	0	0	0	29464	30259	0	0	0	5135	5298	0	0	250	253	12120	0	0	3751	8124	10697	2810	3023	514	0	245	0	297	3	0	0	0																									0	0	0	0	3	4	0	0	542	556	0	0	0	0	0	0	0	0	
862141																																																																																																																																																						0	0	12828	0	0	0	0	0	0	0	0	13838	13847	0	0	0	0	0	0	0	0	0	0	30456	30828	0	0	0	16618	16981	7000	6977	1524	0	0	0	1524	5875	12841	10588	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
862552																																																																																																																																																						0	0	8792	0	0	0	0	0	0	2000	1995	7144	7154	0	0	2529	2556	0	0	0	0	2000	1995	12770	12897	0	0	0	1385	1419	0	0	0	0	0	0	0	2556	3327	6556	690	0	0	0	0	615	1153	0	0																									0	0	0	0	0	0	0	0	0	0	1712	1768	0	0	0	0	0	0	
862824																																																																																																																																																						0	0	113207	16294	16297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119493	119986	0	0	0	44908	46785	0	0	25589	0	0	13252	7773	9616	18577	15057	0	1	0	122	0	7670	7600	19730	20588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1478	1443	0	0	14305	15143	0	0	0	0	0	0	
862945																																																																																																																																																						0	0	1394	0	0	0	0	0	0	0	0	3207	3185	0	0	2535	2570	0	0	0	0	0	0	8115	8136	0	0	0	2373	2381	0	0	450	0	0	762	450	1058	1515	3967	384	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
863353																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
863362																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
863607																																																																																																																																																						0	0	502	0	0	0	0	2921	2971	0	0	6500	6508	0	0	2516	2682	0	0	0	0	0	0	42226	43283	0	0	0	9650	9873	0	0	3754	0	0	0	1205	9198	989	10642	0	333	2217	2625	2301	7879	5546	0	348																									0	0	0	0	0	0	0	0	0	0	20238	20901	0	0	0	0	0	0	
863652																																																																																																																																																						0	0	10063	0	0	0	0	0	0	0	0	6575	6636	0	0	1203	1299	0	0	0	0	0	0	15276	15479	0	0	0	4742	4731	0	0	794	0	0	240	5	1088	1552	8883	898	17	12	151	314	662	14	613	1030																									0	0	0	0	0	0	457	477	0	0	667	693	0	0	0	0	0	0	
863746																																																																																																																																																						0	0	4144	0	0	0	0	0	0	0	0	7498	7525	0	0	0	0	0	0	0	0	0	0	29942	30274	0	0	0	18376	18605	0	0	2015	0	0	0	2015	3277	1665	15341	3832	982	3025	0	0	0	0	137	0																									0	0	0	0	0	0	3628	3698	0	0	303	309	0	0	0	0	0	0	
864248																																																																																																																																																						0	0	510	250	252	0	0	0	0	0	0	13525	13730	0	0	0	0	0	0	0	0	0	0	16681	16944	0	0	0	2883	2939	2825	2830	3240	0	0	820	2421	8314	3189	2178	0	0	0	0	0	23	0	0	0																									0	0	0	0	0	0	23	23	0	0	0	0	0	0	0	0	0	0	
864341																																																																																																																																																						0	0	1556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8320	8409	0	0	0	1066	1085	0	0	0	0	0	0	0	239	310	535	0	82	11	0	0	2273	4958	0	0																									0	0	0	0	0	0	0	0	0	0	7254	7324	0	0	0	0	0	0	
864846																																																																																																																																																						0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	975	1011	0	0	0	975	1011	0	0	0	0	92	0	0	0	92	273	85	325	200	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
864855																																																																																																																																																						0	0	9325	0	0	0	0	0	0	0	0	1250	1273	0	0	0	0	0	0	0	0	322	329	18976	19527	0	322	329	8601	8688	0	0	1830	0	0	0	1830	437	707	6586	1731	0	0	0	116	2431	5898	113	0																									0	1008	0	979	0	0	763	821	0	0	7273	7624	0	0	0	0	0	0	
865142																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	495	489	0	0	0	0	0	0	0	0	0	0	23391	23755	0	0	0	22896	23266	0	0	7454	0	0	1938	5516	12086	2766	1290	157	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
865151																																																																																																																																																						0	0	37839	0	0	0	0	0	0	18647	18747	19209	19288	0	0	0	0	0	0	0	0	21067	21191	19209	19288	0	2420	2444	0	0	0	0	14506	0	0	3329	11177	24319	1363	83	84	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
865450																																																																																																																																																						0	0	28124	0	0	0	0	0	0	0	0	56340	56438	0	0	0	0	0	0	0	0	0	0	67936	68323	0	0	0	10597	10875	3000	2991	7705	0	0	3764	8943	23803	16848	13955	0	27	13	0	0	962	8	0	0																									0	0	0	0	0	0	19	20	0	0	980	990	0	0	0	0	0	0	
865544																																																																																																																																																						0	0	9358	0	0	0	0	0	0	0	0	2756	2771	0	0	997	1033	0	0	0	0	0	0	19466	19857	0	0	0	13266	13540	501	503	1778	0	0	100	1424	5195	4754	5872	0	122	343	317	46	295	846	544	0																									0	0	0	0	0	0	647	687	0	0	1258	1282	0	0	0	0	0	0	
865674																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	3567	3465	0	0	0	0	0	0	0	0	0	0	15942	15802	0	0	0	0	0	3300	3203	0	0	0	0	0	0	0	3465	0	0	0	2332	288	4042	4872	0	803																									0	0	0	0	0	0	5204	5179	0	0	6379	6355	0	0	0	0	0	0	
865759																																																																																																																																																						0	0	69301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	223	74851	76681	0	0	0	9397	9555	0	0	4	0	0	46	4	8	232	6800	2720	1982	6644	2533	210	1680	40927	10467	2637																									0	0	0	0	0	0	0	0	208	223	52395	54022	0	0	0	0	0	0	
865852																																																																																																																																																						0	0	4303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5130	5317	0	0	0	1512	1551	0	0	416	0	0	416	0	434	572	130	0	2	0	301	935	2528	0	0	0																									0	0	0	0	0	0	709	744	0	0	2909	3022	0	0	0	0	0	0	
866000																																																																																																																																																						0	0	399157	0	0	0	0	0	0	0	0	109767	110273	230	230	1000	946	0	0	0	0	164384	166570	387297	391962	0	164154	166340	16298	16358	0	0	54538	0	0	7653	44474	129287	20119	87750	2983	696	2244	2191	5973	19577	51954	57102	124343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	81675	82629	0	0	0	0	0	0	
866055																																																																																																																																																						0	0	1045	0	0	0	0	0	0	0	0	1009	1045	0	0	0	0	0	0	0	0	0	0	1009	1045	0	0	0	0	0	0	0	0	0	0	0	0	1045	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
866121																																																																																																																																																						0	0	18913	0	0	0	0	0	0	0	0	22498	22222	0	0	0	0	0	0	0	0	0	0	93988	94051	0	0	0	23826	23911	8995	8881	0	0	0	218	0	1197	0	26055	19609	0	0	0	0	0	46956	16	0																									0	0	0	0	0	0	15397	15794	0	0	29978	31162	0	0	0	0	0	0	
866251																																																																																																																																																						0	0	3865	0	0	0	0	9139	9166	0	0	0	0	0	0	0	0	0	0	0	0	1705	1745	9918	9937	0	1705	1745	511	500	2100	2073	284	0	0	0	40	135	635	9272	1289	23	221	27	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	268	271	0	0	0	0	0	0	
866859																																																																																																																																																						0	0	3419	0	0	0	0	0	0	0	0	931	964	0	0	0	0	0	0	0	0	0	0	15955	16434	0	0	0	2644	2668	931	964	200	0	0	200	0	0	0	3278	154	0	0	1	0	6236	5873	692	0																									0	0	0	0	0	0	679	706	0	0	11030	11404	0	0	0	0	0	0	
866943																																																																																																																																																						0	0	44477	0	0	0	0	0	0	0	0	46640	46219	0	0	0	0	0	0	0	0	0	0	106539	105924	0	0	0	20314	20051	15265	15179	0	0	0	0	0	6420	20846	28779	10225	0	0	0	0	8024	30439	1191	0																									0	0	0	0	0	0	6432	6436	0	0	31971	32027	0	0	0	0	0	0	
867258																																																																																																																																																						0	0	9378	3009	4192	0	0	0	0	0	0	9969	9877	0	0	2561	2612	0	0	0	0	0	0	16774	17915	0	0	0	805	806	5500	5463	20	430	428	0	20	1110	4058	12034	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
867454																																																																																																																																																						0	0	1693	0	0	0	0	0	0	0	0	1934	2000	0	0	0	0	0	0	0	0	0	0	9378	9756	0	0	0	210	210	0	0	1130	0	0	303	827	822	0	258	0	0	0	0	184	152	0	785	6425																									0	0	0	0	0	0	96	103	0	0	223	233	0	0	0	0	0	0	
867632	0	0	16106	9371	9346	0	0	0	0	0	0	3996	3970	0	0	14239	12860	0	0	0	0	130	130	112384	110775	0	130	130	0	0	0	0	10630	39	39	10630	1239	10336	2	4100	0	1446	16008	14463	783	2387	20031	2258	27183																									0	0	0	0	0	0	32708	32640	0	0	19801	19841	0	0	2655	2638	0	0	29575	29441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0																	0			0		0			0					0																																																									
867650																																																																																																																																																						0	0	30072	0	0	0	0	0	0	0	0	115015	115765	0	0	0	0	0	0	0	0	0	0	179101	181607	0	0	0	47962	49170	7479	7456	944	0	0	315	629	51145	74429	37493	923	1405	2031	0	24	2622	3778	6577	236																									0	0	0	0	0	0	2752	2794	0	0	6632	7065	0	0	0	0	0	0	
867856																																																																																																																																																						0	0	13919	0	0	0	0	0	0	0	0	1144	1248	0	0	0	0	0	0	0	0	0	0	27635	28083	0	0	0	10058	10004	0	0	400	0	0	0	0	506	1769	7837	1140	22	882	0	0	4227	3389	459	7852																									0	0	0	0	0	0	1032	1063	0	0	7103	7456	0	0	0	0	0	0	
867940																																																																																																																																																						0	0	1889	0	0	17	17	0	0	0	0	1400	1443	0	0	0	0	0	0	0	0	1715	1787	4148	4301	0	1698	1770	0	0	0	0	1094	2	1	17	869	807	689	776	0	110	129	380	372	1866	0	0	0																									0	0	0	0	0	0	164	174	0	0	2582	2683	0	0	0	0	0	0	
868059																																																																																																																																																						0	0	8696	0	0	0	0	0	0	0	0	23039	23106	0	0	0	0	0	0	0	0	0	0	24409	24502	0	0	0	1370	1396	7051	7050	822	0	0	197	625	16037	6145	1498	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
868068																																																																																																																																																						0	0	15995	0	0	0	0	0	0	45659	48468	10056	10366	0	0	0	0	0	0	0	0	45659	48468	10056	10366	0	0	0	0	0	0	0	6010	0	0	4012	1997	20125	29891	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
868376																																																																																																																																																						0	0	60849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	205	79603	80061	0	200	205	2843	2877	0	0	328	0	0	111	217	293	280	864	1312	8	0	3	1	16221	60946	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76743	77166	0	0	12	13	0	0	0	0	0	0	
868442																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	11773	11743	0	0	0	0	0	0	0	0	19	20	18234	18192	0	0	0	3389	3372	0	0	0	0	0	0	0	2121	7974	5020	0	0	0	0	0	1101	0	509	1490																									0	0	0	0	0	0	1091	1102	0	0	0	0	0	0	0	0	19	20	
868844																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	2550	2535	0	0	3558	3589	0	0	0	0	0	0	9703	9710	0	0	0	3595	3586	0	0	748	0	0	99	649	2101	1713	4852	296	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
868956																																																																																																																																																						0	0	38305	501	507	0	0	0	0	0	0	41005	41073	0	0	0	0	0	0	0	0	0	0	50640	51101	0	0	0	4419	4562	4512	4491	989	0	0	25	964	3852	2865	34862	3574	0	0	0	0	3007	1952	0	0																									0	0	0	0	0	0	2043	2123	0	0	2672	2836	0	0	0	0	0	0	
869346																																																																																																																																																						0	0	24627	0	0	0	0	0	0	0	0	12573	12857	0	0	2775	2958	0	0	0	0	0	0	49981	50858	0	0	0	16429	16210	0	0	4031	0	0	725	2965	7649	4030	12452	4204	0	295	767	2577	4757	0	9197	1240																									0	0	0	0	0	0	1687	1747	0	0	6463	6649	0	0	0	0	0	0	
869524																																																																																																																																																						0	0	21375	2111	2141	0	0	0	0	0	0	18104	18304	0	0	0	0	0	0	0	0	0	0	40164	40757	0	0	0	14760	14790	0	0	3776	0	0	0	3461	12053	6071	13650	0	35	315	56	0	5116	0	0	0																									0	0	0	0	0	0	0	0	0	0	5189	5522	0	0	0	0	0	0	
869551																																																																																																																																																						0	0	32193	0	0	0	0	0	0	0	0	11037	11321	0	0	0	0	0	0	0	0	0	0	43286	44180	0	0	0	28166	28713	0	0	5763	0	0	1194	4156	11247	7776	15130	579	0	461	0	474	1170	0	1509	484																									0	48	0	48	0	0	441	441	0	0	1615	1664	0	0	0	0	0	0	
869663																																																																																																																																																						0	0	174813	0	0	0	0	0	0	0	0	62748	62539	0	0	0	0	0	0	0	0	469	483	419992	428379	0	469	483	62383	65089	6141	5993	2107	250	237	663	1443	6002	2331	80159	37499	0	0	0	0	3068	8268	109787	179391																									0	0	0	0	0	0	1795	1833	0	0	9211	9503	0	0	0	0	0	0	
869953																																																																																																																																																						0	0	15148	0	0	0	0	0	0	0	0	18803	19237	0	0	0	0	0	0	0	0	4251	4446	18804	19238	0	4251	4446	0	0	0	0	7509	0	0	1833	5824	13375	804	417	1236	0	0	0	0	1	0	0	0																									0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
869971																																																																																																																																																						0	0	1120	0	0	0	0	3854	3981	0	0	771	753	0	0	0	0	0	0	0	0	0	0	32278	33308	0	0	0	16252	16796	0	0	988	3	3	135	852	1925	1753	14676	2189	0	0	0	301	3253	3004	2772	2445																									0	0	0	0	0	0	342	364	0	0	5898	6194	0	0	0	0	0	0	
870539																																																																																																																																																						0	0	298771	23987	24740	0	0	0	0	0	0	216473	214578	0	0	0	0	0	0	0	0	3202	3341	309787	310784	0	3202	3341	39291	40203	30000	29252	24619	0	0	2220	22399	20670	51199	179023	7212	0	0	0	0	0	31263	0	0																									0	0	0	0	0	0	4908	4857	0	0	25128	26406	0	0	0	0	0	0	
870650																																																																																																																																																						0	0	67113	0	0	0	0	0	0	0	0	40231	40694	0	0	0	0	0	0	0	0	0	0	76562	77921	0	0	0	17171	17434	5899	6007	11494	529	529	4698	6686	6645	3161	34420	2518	1181	1096	548	872	8811	6503	253	0																									0	0	0	0	0	0	2039	2091	0	0	16346	16920	0	0	0	0	0	0	
870856																																																																																																																																																						0	0	1275	0	0	0	0	0	0	0	0	1400	1399	0	0	493	548	0	0	0	0	0	0	6724	6979	0	0	0	3231	3393	1400	1399	218	0	0	0	218	823	2028	2271	0	0	681	0	0	711	247	0	0																									0	0	0	0	0	0	0	0	0	0	1600	1639	0	0	0	0	0	0	
870913																																																																																																																																																						0	0	1615	0	0	0	0	0	0	0	0	499	499	0	0	0	0	0	0	0	0	0	0	10063	10002	0	0	0	2279	2181	499	499	0	0	0	20	0	0	0	2660	0	1	41	119	296	4097	2768	0	0																									0	0	0	0	0	0	508	506	0	0	6777	6816	0	0	0	0	0	0	
871358																																																																																																																																																						0	0	3075	0	0	0	0	0	0	0	0	5416	5514	0	0	0	0	0	0	0	0	0	0	5419	5517	0	0	0	0	0	500	505	769	0	0	106	666	2039	1181	1522	0	0	0	0	0	3	0	0	0																									0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	
871648																																																																																																																																																						0	0	2853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33110	34038	0	0	0	3412	3483	0	0	1	35	35	0	0	576	138	2585	184	2312	3345	3189	1172	5592	14911	0	0																									0	0	0	0	0	0	8832	8980	0	0	20831	21540	0	0	0	0	0	0	
871769																																																																																																																																																						0	0	986235	0	0	3389	3547	0	0	56560	56440	96943	101446	5079	5237	210	215	0	0	0	0	1240312	1282767	453963	469672	0	146876	153113	125204	127215	36267	35805	84366	0	0	6716	76718	118160	67433	173544	2829	0	932	12373	182226	918057	4081	136542	10373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406948	421808	91459	96564	490188	507026	120769	123969	0	0	0	0	131272	135596	
871956																																																																																																																																																						0	0	2019	0	0	0	0	0	0	6153	6256	0	0	0	0	0	0	0	0	0	0	6153	6256	0	0	0	0	0	0	0	0	0	3002	0	0	0	3002	3151	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
872047																																																																																																																																																						0	0	15070	0	0	0	0	0	0	0	0	26573	26576	0	0	3834	3982	0	0	0	0	5	5	81222	82554	0	0	0	31892	32522	4053	4070	3444	2	3	0	3251	5151	10862	42804	1012	0	193	5	634	4942	1883	9627	2192																									0	0	0	0	0	0	526	548	5	5	6832	7104	0	0	0	0	0	0	
872551																																																																																																																																																						0	0	21430	0	0	0	0	17	17	0	0	1203	1207	0	0	150	143	0	0	0	0	423	437	45089	45967	0	423	437	17660	17828	217	217	1377	0	0	430	505	0	319	18364	0	11	1245	3928	2007	5274	3513	3839	6955																									0	0	0	0	0	0	423	442	0	0	14952	15536	0	0	0	0	0	0	
872953																																																																																																																																																						0	0	2979	0	0	0	0	0	0	8984	9092	0	0	0	0	0	0	0	0	0	0	9395	9512	0	0	0	411	420	0	0	700	704	1810	0	0	300	1510	1688	2812	3085	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
873138	0	0	1386826	0	0	0	0	0	0	0	0	100131	102391	0	0	0	0	0	0	4500	4500	174945	180384	1784143	1822322	0	174945	180384	6376	6665	0	0	155516	0	0	9780	114176	47804	33164	75813	7764	19935	66416	29837	49008	1129064	80341	215374	118791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175243	177476	0	0	1169794	1197125	0	0	0	0	0	0	302785	308460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25314	25705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0																	174945			1822322		174945			6665					0																																																									
873259																																																																																																																																																						0	0	17399	0	0	0	0	0	0	0	0	6005	5989	0	0	0	0	0	0	0	0	0	0	27130	27212	0	0	0	20893	20990	1250	1230	4293	0	0	1283	2777	4346	4992	10200	3381	0	233	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	232	233	0	0	0	0	0	0	
873679																																																																																																																																																						0	0	1229	0	0	0	0	0	0	0	0	1169	1182	0	0	0	0	0	0	0	0	0	0	21420	21887	0	0	0	4888	4963	255	263	345	0	0	175	171	1009	512	3270	1008	0	347	0	309	6163	8923	0	0																									0	0	0	0	0	0	1156	1206	0	0	14207	14536	0	0	0	0	0	0	
873950																																																																																																																																																						0	0	39057	0	0	0	0	0	0	0	0	0	0	0	0	3340	3684	0	0	0	0	0	0	49146	50732	0	0	0	25452	26045	0	0	1038	0	0	1801	482	724	788	22961	3820	627	731	3889	202	3210	9901	969	627																									0	847	0	881	0	0	717	759	0	0	17018	17801	0	0	0	0	0	0	
874050																																																																																																																																																						0	0	36988	0	0	0	0	0	0	0	0	37914	38459	0	0	0	0	0	0	0	0	0	0	60370	61615	0	0	0	18902	19556	5001	4997	2356	146	60	1219	1135	19114	15705	20841	0	2	51	0	0	3260	0	226	0																									0	0	0	0	0	0	2	2	0	0	3180	3312	0	0	0	0	0	0	
874452																																																																																																																																																						0	0	20090	0	0	0	0	494	510	960	967	996	955	0	0	0	0	0	0	0	0	12152	12314	8844	8917	0	618	621	1796	1792	960	967	0	0	0	0	0	960	0	3756	120	0	0	0	0	1134	969	0	14131																									0	0	0	0	0	0	0	0	2103	2144	0	0	0	0	0	0	8471	8582	
874649																																																																																																																																																						0	0	269118	0	0	0	0	441	442	0	0	139103	139918	0	0	0	0	0	0	0	0	0	0	300500	304627	0	0	0	57785	57432	35619	36492	2984	0	0	721	1530	89017	40246	44821	21458	1380	799	24782	6762	4229	5680	46378	16824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2169	2230	0	0	39325	41403	0	0	0	0	0	0	
874845																																																																																																																																																						0	0	263106	1005	992	0	0	0	0	0	0	4589	4610	0	0	0	0	0	0	0	0	0	0	418514	410913	0	0	0	59375	61135	0	0	5231	888	885	5076	156	3522	3683	50758	3542	94	44	0	7412	41978	52933	2961	237869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52284	52546	0	0	47512	49915	0	0	0	0	0	0	
875048																																																																																																																																																						0	0	12142	0	0	0	0	0	0	0	0	6393	6412	0	0	0	0	0	0	0	0	250	303	28190	28841	0	250	303	7538	7566	1386	1379	388	0	0	389	0	2033	3000	7851	955	0	0	0	0	4029	7566	3268	0																									0	0	0	0	0	0	0	0	0	0	11157	11595	0	0	0	0	0	0	
875057																																																																																																																																																						0	0	43619	0	0	0	0	0	0	0	0	38239	38561	0	0	0	0	0	0	0	0	0	0	104006	105944	0	0	0	24516	25098	0	0	23337	0	0	8147	13423	8704	16887	16498	0	615	1404	2591	1099	36576	0	0	0																									0	0	0	0	0	0	3409	3476	0	0	37842	38809	0	0	0	0	0	0	
875132																																																																																																																																																						0	0	7695	0	0	0	0	0	0	0	0	1730	1798	0	0	0	0	0	0	0	0	0	0	20560	21245	0	0	0	9316	9545	529	548	1461	0	0	330	1130	1908	2079	5082	814	0	0	82	89	5817	3914	0	0																									0	0	0	0	0	0	1810	1906	0	0	7704	7996	0	0	0	0	0	0	
