"IDRSSD"	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG419	RCONG420	RCONG421	RCONG422	RCONG423	RCONG424	RCONG425	RCONG426	RCONG427	RCONG428	RCONG429	RCONG430	RCONG431	RCONG432	RCONG433	RCONG434	RCONG435	RCONG436	RCONG437	RCONG438	RCONG439	RCONG440	RCONG441	RCONG442	RCONG443	RCONG444	RCONG445	RCONG446	RCONG447	RCONG448	RCONG449	RCONG450	RCONG451	RCONG452	RCONG453	RCONG454	RCONG455	RCONG456	RCONG457	RCONG458	RCONG459	RCONG460	RCONG461	RCONG462	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
3182082	0	0	0	0	0	0	0	0	0	1338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3183584	0	0	0	0	0	0	0	0	784	1186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3184228	0	0	0	0	0	0	0	0	2510	2327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3184460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3184693	0	0	0	0	0	0	0	4000	0	842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3185485	0	0	0	0	0	0	0	0	3580	7249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3185579	0	0	0	0	0	0	0	0	1017	1597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3185896	0	0	0	0	0	0	0	0	905	3460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3187395	0	0	0	0	0	0	0	0	665	748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3187612	0	0	0	0	0	0	0	0	50	3166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3187630	0	0	0	0	0	0	0	0	480	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3188646	0	0	0	0	0	0	0	7245	13397	9827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3188712	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3189063	0	0	0	0	0	0	0	0	0	25001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3189634	0	0	0	0	0	0	0	0	0	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3192960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3194638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3194692	0	0	0	0	0	0	0	3000	2180	1726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3195037	0	0	0	0	0	0	0	0	2562	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3195064	0	0	0	0	0	0	0	0	0	509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3195653	0	0	0	0	0	0	0	0	0	1585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3195895	0	0	0	0	0	0	0	9300	10465	28081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3198421	0	0	0	0	0	0	0	0	939	3263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3198980	0	0	0	0	0	0	0	1000	1910	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3199811	0	0	0	0	0	0	0	0	141	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3200034	0	0	0	0	0	0	0	0	1172	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3201527	0	0	0	0	0	0	0	0	803	4365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3201853	0	0	0	0	0	0	0	0	65	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3202702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3202962	0	0	0	0	0	0	0	0	517	3334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3203996	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3204993	0	0	0	0	0	0	0	0	0	741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3205253	0	0	0	0	0	0	0	0	1438	2704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
3205909	0	0	0	0	0	0	0	0	411	1468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3206399	0	0	0	0	0	0	0	0	1065	3853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3206465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3207921	0	0	0	0	0	0	0	0	1293	1144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3208049	0	0	0	0	0	0	0	0	1892	10436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3208441	0	0	0	0	0	0	0	0	480	1656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3211937	0	0	0	0	0	0	0	0	968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3212149	0	0	0	0	0	0	0	0	2870	4117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
3212402	0	0	0	0	0	0	0	0	2884	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3213333	0	0	0	0	0	0	0	0	0	1067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3213735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3214059	0	0	0	0	0	0	0	0	13201	1369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3216017	0	0	0	0	0	0	0	0	23	4301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3216316	0	0	0	0	0	0	0	0	467	2289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3217331	0	0	0	0	0	0	0	0	969	2501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3217957	0	0	0	0	0	0	0	0	398	2995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3219175	0	0	0	0	0	0	0	0	12	3051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3219214	0	0	0	0	0	0	0	0	775	2974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3219335	0	0	0	0	0	0	0	0	2215	7883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3220500	0	0	0	0	0	0	0	0	9787	1961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3220818	0	0	0	0	0	0	0	0	0	874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3220863	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3221468	0	0	0	0	0	0	0	0	371	2516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3223305	0	0	0	0	0	0	0	0	1078	6424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3223408	0	0	0	0	0	0	0	0	721	3363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3223417	0	0	0	0	0	0	0	0	12	883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3223444	0	0	0	0	0	0	0	0	0	11870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														Interest rate swaps for customers							
3223695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3224302	0	0	0	0	0	0	0	15000	687	551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3224375	0	0	0	0	0	0	0	0	0	1386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3224478	0	0	0	0	0	0	0	1250	248	1152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3224580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3227442	0	0	0	0	0	0	0	0	2694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3228908	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3229875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3232204	0	0	0	0	0	0	0	0	7212	12995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3232370	0	0	0	0	0	0	0	0	17	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3233407	0	0	0	0	0	0	0	0	354	2010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3234598	0	0	0	0	0	0	0	0	115	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3235410	0	0	0	0	0	0	0	0	2573	16933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3235689	0	0	0	0	0	0	0	0	554	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3236396	0	0	0	0	0	0	0	0	417	1514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3242575	0	0	0	0	0	0	0	0	29	1005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3243282	0	0	0	0	0	0	0	0	307	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3247589	0	0	0	0	0	0	0	0	298	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3247598	0	0	0	0	0	0	0	0	0	3546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3248849	0	0	0	0	0	0	0	0	1585	7359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3249770	0	0	0	0	0	0	0	0	165	5038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3250114	0	0	0	0	0	0	0	0	0	6255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3251081	0	0	0	0	0	0	0	0	24	5102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3252510	0	0	0	0	0	0	0	0	1481	4803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3253571	0	0	0	0	0	0	0	0	0	10284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3253834	0	0	0	0	0	0	0	0	226	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3254297	0	0	0	0	0	0	0	0	745	1560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3255098	0	0	0	0	0	0	0	0	899	2855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3257047	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3258286	0	0	0	0	0	0	0	0	1	2486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3259171	0	0	0	0	0	0	0	0	284	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3261549	0	0	0	0	0	0	0	0	4498	13907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3262788	0	0	0	0	0	0	0	0	826	3016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3263833	0	0	0	0	0	0	0	0	3190	7986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3264782	0	0	0	0	0	0	0	0	152	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3265257	0	0	0	0	0	0	0	0	653	2367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3266487	0	0	0	0	0	0	0	0	48	2207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3266825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3267738	0	0	0	0	0	0	0	0	3703	1891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3267934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3268173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3268249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3269590	0	0	0	0	0	0	0	0	4525	26380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3269844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3269974	0	0	0	0	0	0	0	0	0	1086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3270046	0	0	0	0	0	0	0	0	439	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3271007	0	0	0	0	0	0	0	0	0	6185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3271799	0	0	0	0	0	0	0	300	3629	11102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3271986	0	0	0	0	0	0	0	0	988	2170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3272956	0	0	0	0	0	0	0	0	77	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3274709	0	0	0	0	0	0	0	0	582	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3274772	0	0	0	0	0	0	0	0	8218	7164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3275939	0	0	0	0	0	0	0	0	1277	7046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3276543	0	0	0	0	0	0	0	0	737	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3277241	0	0	0	0	0	0	0	0	20	1156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3277876																																																																																
3277988	0	0	0	0	0	0	0	0	10210	1076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3278387	0	0	0	0	0	0	0	0	455	9957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3278547	0	0	0	0	0	0	0	0	0	1393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3280335	0	0	0	0	0	0	0	0	2766	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3280625	0	0	0	0	0	0	0	0	870	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3281293	0	0	0	0	0	0	0	0	2026	2425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3281510	0	0	0	0	0	0	0	0	2635	4355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3282012	0	0	0	0	0	0	0	0	74	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3282021	0	0	0	0	0	0	0	0	21	818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3282692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3282852	0	0	0	0	0	0	0	0	3179	5934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3283372	0	0	0	0	0	0	0	0	1108	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3283765	0	0	0	0	0	0	0	0	0	817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3284070	0	0	0	0	0	0	0	0	0	2995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
3284100	0	0	0	0	0	0	0	0	1639	3059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3284397	0	0	0	0	0	0	0	0	0	152639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3284445	0	0	0	0	0	0	0	0	452	508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3284490	0	0	0	0	0	0	0	0	440	10295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3284780	0	0	0	0	0	0	0	0	923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3285246	0	0	0	0	0	0	0	0	3	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3285778	0	0	0	0	0	0	0	0	1282	1123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3286999	0	0	0	0	0	0	0	0	488	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3287325	0	0	0	0	0	0	0	0	0	4833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3287503	0	0	0	0	0	0	0	0	2126	1120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3287660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3288265	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3288452	0	0	0	0	0	0	0	0	2725	1410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3288742	0	0	0	0	0	0	0	0	1060	5611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3290231	0	0	0	0	0	0	0	0	539	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3290240	0	0	0	0	0	0	0	0	2174	4231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3293540	0	0	0	0	0	0	0	0	72	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3293746	0	0	0	0	0	0	0	0	88	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3294583	0	0	0	0	0	0	0	0	4240	4013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3295320	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3296149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3296859	0	0	0	0	0	0	0	0	0	6901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3297490	0	0	0	0	0	0	0	0	2065	1919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3298769	0	0	0	0	0	0	0	0	390	1011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3299159	0	0	0	0	0	0	0	0	508	583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3299168	0	0	0	0	0	0	0	0	269	3105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3299814	0	0	0	0	0	0	0	0	764	14739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3301641	0	0	0	0	0	0	0	0	76	2361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3301865	0	0	0	0	0	0	0	0	26	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3302312	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3303298																																																																																
3303476	0	0	0	0	0	0	0	0	1161	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3303917	0	0	0	0	0	0	0	0	0	15731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3303944	0	0	0	0	0	0	0	0	362	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3303953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3304428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3306280	0	0	0	0	0	0	0	0	485	2734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3306299	0	0	0	0	0	0	0	0	3	888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3306598	0	0	0	0	0	0	0	0	289	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3307371	0	0	0	0	0	0	0	0	1125	1851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3307410	0	0	0	0	0	0	0	0	3609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3308145	0	0	0	0	0	0	0	0	74	586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3308314	0	0	0	0	0	0	0	0	1197	776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3308471	0	0	0	0	0	0	0	0	182	692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3308529	0	0	0	0	0	0	0	0	496	743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3308574	0	0	0	0	0	0	0	0	466	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3309393	0	0	0	0	0	0	0	0	1544	1450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3309571	0	0	0	0	0	0	0	0	1820	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3309768	0	0	0	0	0	0	0	0	475	2713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3310287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3311145	0	0	0	0	0	0	0	0	0	2948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3312124	0	0	0	0	0	0	0	0	29	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3313943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
3314043	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3314119	0	0	0	0	0	0	0	0	226	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3316739	0	0	0	0	0	0	0	0	229	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3317192	0	0	0	0	0	0	0	755	500	1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3317932	0	0	0	0	0	0	0	0	19509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3320576	0	0	0	0	0	0	0	0	0	12706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3320781	0	0	0	0	0	0	0	0	6036	5801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3322468	0	0	0	0	0	0	0	0	1561	590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3324994	0	0	0	0	0	0	0	0	635	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3325759	0	0	0	0	0	0	0	0	696	6947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3327164	0	0	0	0	0	0	0	7100	5559	19583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3328376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3329702	0	0	0	0	0	0	0	0	1823	3122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3333594	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3333848	0	0	0	0	0	0	0	0	4319	13298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3335301	0	0	0	0	0	0	0	0	187	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3335598	0	0	0	0	0	0	0	0	4	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3336607	0	0	0	0	0	0	0	0	6471	12114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3337097	0	0	0	0	0	0	0	14300	0	2805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3338357	0	0	0	0	0	0	0	0	3138	1633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3338704	0	0	0	0	0	0	0	0	279	978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3339046	0	0	0	0	0	0	0	0	1297	18544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3339925	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3340903	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3341393	0	0	0	0	0	0	0	0	1394	1162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3342671	0	0	0	0	0	0	0	0	798	1025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
3343146	0	0	0	0	0	0	0	0	2000	635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
