"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFN5513	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	TEXT4087	
	OTHER IDENTIFIABLE INTANGIBLE ASSETS	OTHER REAL ESTATE OWNED	FHLB ADVANCES MATURING <= 1 YEAR	MORTGAGE SERVICING ASSETS	OTHER BORROWED MONEY	IS CU WEB SITE INTERACTIVE?	ALL OTHR IDENTIFIABLE INTANGBL ASSET	AGGREG AKT OF EXT OF CREDIT TO EXECS	NBR OF EXEC OFFCRSEPRIN SHAREHOLDERS	ESTMTD FAIR VAL OF MTG SERVNG ASSETS	PURCD CRD CD RLSHPS&NONMTG SRVG ASTS	DOES RPRTNG BANK SELL MUTUAL FUNDS?	ASSETS MANAGED: MUTUAL FUNDS&ANNUITY	OTHER BORR0WINGS MATURING <= 1 YEAR	FHLB ADVS:RMNG MAT/REPRNG DT 1 YR LE	FHLB ADVS:RMNG MAT/REPRNG DT 1-3 YRS	FHLB ADVS:RMNG MAT/REPRNG DT 3-5 YRS	FHLB ADVS:RMNG MAT/REPRNG DT OVR 5 Y	FHLB ADVANCES: STRUCTURED ADVANCES	OT BRWD MNY:WT RMNG MAT/REPR DT 1 YR	OT BRWD MNY:WT RMNG MAT/REPR DT 1-3 	OT BRWD MNY:WT RMNG MAT/REPR DT 3-5 	OT BRWD MNY:WT RMNG MAT/REPR DT OV 5	SECURED LIBLTIES:AMT OF	ALL OTHR RE OWNED IN FOREIGN OFFICES	OTHER IDENTIFIABLE INTANGIBLE ASSETS	OTHER REAL ESTATE OWNED	FHLB ADVANCES MATURING <= 1 YEAR	MORTGAGE SERVICING ASSETS	OTHER BORROWED MONEY	IS CU WEB SITE INTERACTIVE?	ALL OTHR IDENTIFIABLE INTANGBL ASSET	CONSTRCTN&LAND DEVLPMNT IN DOMS OFFC	FARMLAND IN DOMESTIC OFFICES	1-4 FMLY RESDTL PROPTS IN DOMS OFFCS	MULTIFMLY RESDTL PROPTS IN DOMS OFFC	NONFRM NONRESDTL PROPTS IN DOMS OFFC	AGGREG AKT OF EXT OF CREDIT TO EXECS	NBR OF EXEC OFFCRSEPRIN SHAREHOLDERS	ESTMTD FAIR VAL OF MTG SERVNG ASSETS	PURCD CRD CD RLSHPS&NONMTG SRVG ASTS	DOES RPRTNG BANK SELL MUTUAL FUNDS?	ASSETS MANAGED: MUTUAL FUNDS&ANNUITY	OTHER BORR0WINGS MATURING <= 1 YEAR	FORECLOSED PROPERTIES FROM	FHLB ADVS:RMNG MAT/REPRNG DT 1 YR LE	FHLB ADVS:RMNG MAT/REPRNG DT 1-3 YRS	FHLB ADVS:RMNG MAT/REPRNG DT 3-5 YRS	FHLB ADVS:RMNG MAT/REPRNG DT OVR 5 Y	FHLB ADVANCES: STRUCTURED ADVANCES	OT BRWD MNY:WT RMNG MAT/REPR DT 1 YR	OT BRWD MNY:WT RMNG MAT/REPR DT 1-3 	OT BRWD MNY:WT RMNG MAT/REPR DT 3-5 	OT BRWD MNY:WT RMNG MAT/REPR DT OV 5	SECURED LIBLTIES:AMT OF	SECURED LIBLTIES:AMT OF	BK ACT AS TR CUST IRA, HSA, & OTHR?	BK CUST OTHR SRVC SL PRCH SCTY?	URL	
26457																										0	138	0	0	0	false	0	0	0	127	0	11	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
26765																										567	3940	7000	0	24000	true	567	3019	0	821	0	100	6868	6	0	0	false	0	0	0	7000	5500	8500	3000	0	0	0	0	0	0	0	false	false	http://www.sanationalbank.com	
26859																										0	8383	0	0	1375	true	0	3281	0	4410	0	692	418	0	0	0	false	0	53	0	0	546	352	424	0	53	0	0	0	0	0	false	false	http://WWW.OMNIBANK.COM	
26916																										1123	698	35000	687	86019	true	436	304	0	394	0	0	9870	5	687	0	true	0	1019	0	65000	20000	0	0	30000	1019	0	0	0	0	0	true	false	delawarenational.com	
27548																										2522	633	32274	1939	54274	true	583	213	0	420	0	0	16728	7	1939	0	true	0	0	0	32274	17000	3000	2000	6000	0	0	0	0	0	0	true	false	www.blackhawkbank.com	
27614																										0	356	0	0	3000	true	0	0	0	356	0	0	1154	0	0	0	true	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	true	false	www.andoverbankohio.com	
27847																										0	954	0	0	33246	true	0	139	166	86	0	563	0	0	0	0	false	0	0	0	0	0	0	0	0	3000	8826	1285	20135	0	0	false	false	www.diamondbanking.com	
28152																										0	0	291	0	2237	true	0	0	0	0	0	0	2	0	0	0	false	0	0	0	291	1913	33	0	0	0	0	0	0	0	0	true	false	http://www.statebankofkimball.com	
28255																										0	1433	0	0	0	true	0	694	0	655	0	84	661	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	http://www.fnbsotx.com	
28349																										0	535	0	0	20000	true	0	363	0	101	0	71	2453	2	0	0	false	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	false	false	http://www.justbankit.com	
28406																										0	300	0	0	0	true	0	0	0	300	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.hydeparkbank.com	
28572																										0	3833	2301	0	9759	true	0	0	0	3833	0	0	366	0	0	0	false	0	0	0	2301	1158	300	6000	3000	0	0	0	0	0	0	false	false	www.columbiasavings.com	
28732																										0	345	0	0	4000	true	0	0	0	180	0	165	931	1	0	0	true	0	0	0	2000	1000	1000	0	0	0	0	0	0	0	0	false	false	www.bankwithpeoples.com	
29104																										224	0	0	0	170144	true	224	0	0	0	0	0	10833	4	0	0	true	0	0	0	40144	15000	0	115000	0	0	0	0	0	0	0	false	false	UCNB.COM	
29636																										446	3229	2000	0	74947	true	446	0	1147	757	0	1325	797	0	0	0	false	0	82	0	2000	3900	48500	20000	0	82	60	405	0	0	547	true	false	www.thecitizensbankphila.com	
29953																										0	0	900	0	17495	true	0	0	0	0	0	0	2895	2	0	0	false	0	0	0	900	5482	3513	7600	9000	0	0	0	0	0	0	false	false	http://www.hsbonline.com	
30052																										0	252	2250	0	4674	true	0	0	0	252	0	0	75	0	0	0	false	0	0	0	2250	2000	156	268	0	0	0	0	0	0	0	false	false	http://www.amistadbank.com	
30258																										4800	30076	0	4800	28470	true	0	19403	0	4584	0	6089	1808	2	4800	0	true	0	470	0	0	0	25000	3000	0	470	0	0	0	0	470	true	false	WWW.THERIVERBANK.COM	
30418																										0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.collegesavings.com	
30502																										1234	2568	0	449	63000	true	785	0	0	195	0	2373	2309	1	541	0	true	0	0	0	0	11000	22000	30000	58000	0	0	0	0	0	0	false	false	http://www.northwaybank.com	
30650																										0	4380	0	0	19000	true	0	3126	0	207	230	817	380	0	0	0	false	0	0	0	0	5000	14000	0	0	0	0	0	0	0	0	true	false	www.lcbankmn.com	
30810	0	0	0	0	24275459	true	0	741	0	0	0	false	0	10563931	0	0	0	0	0	21677614	849730	749499	998616	22927851	0					24275459			0	0	0	0	0								0										0		false	false	www.discovercard.com	
31134																										0	0	0	0	10000	true	0	0	0	0	0	0	3208	2	0	0	false	0	0	0	0	5000	0	5000	0	0	0	0	0	0	0	false	false	WWW.FNBWAYNESBORO. COM	
31255																										0	0	0	0	16728	true	0	0	0	0	0	0	250	0	0	0	false	0	0	0	5500	0	10000	272	10000	956	0	0	0	0	956	true	false	centralbankhouston.com	
31657																										0	566	0	0	0	true	0	0	0	206	0	360	378	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	1025	0	true	false	http://www.fsbbenwheeler.com	
31826																										0	1301	0	0	1000	true	0	451	0	325	0	525	860	1	0	0	false	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	false	false	www.powellvalleybank.com	
31835																										0	1571	8000	0	11000	false	0	0	1552	19	0	0	5608	3	0	0	false	0	0	0	8000	0	3000	0	3000	0	0	0	0	211	0	false	false		
32234																										0	0	0	0	0	true	0	0	0	0	0	0	8929	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	http://www.fnbclinton.com	
32766																										0	523	0	0	0	true	0	523	0	0	0	0	55	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.lnbrockwall.com	
33147																										175	7588	27500	0	32500	true	175	7275	0	175	138	0	1525	1	0	0	true	0	0	0	27500	5000	0	0	0	0	0	0	0	0	0	true	false	www.farmersbankbly.com	
33259																										0	34027	17500	0	17500	true	0	26969	0	1234	0	5824	1468	2	0	0	false	0	0	0	17500	0	0	0	0	0	0	0	0	0	0	false	false	http://www.premierbanks.com	
33268																										0	26	0	0	0	true	0	26	0	0	0	0	2181	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.roscoestatebank.com	
33549																										0	409	0	0	0	true	0	266	0	93	0	50	200	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://blackearthsb.com	
33727																										0	1939	0	0	55	true	0	682	0	0	0	1257	906	1	0	0	false	0	0	0	0	0	0	0	0	0	55	0	0	0	0	true	false	www.mdbank.com	
33754																										0	0	0	0	0	false	0	0	0	0	0	0	118	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		
33839																										0	145	0	0	0	false	0	35	0	110	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.psbofcolfax.com	
33857																										98	0	5700	0	18131	true	98	0	0	0	0	0	2176	2	0	0	true	0	0	0	9200	2000	1500	5431	0	0	0	0	0	0	0	true	true	http://www.bankofmadison.com	
34153																										14	13730	17750	0	37031	true	14	1598	0	494	622	11016	532	1	0	0	true	0	831	0	17750	18450	0	0	0	831	0	0	0	0	831	true	true	Americanbankmn.com	
34359																										0	0	0	0	0	false	0	0	0	0	0	0	236	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.bankofmarquette.com	
34425																										0	2193	0	0	30000	true	0	973	0	500	0	720	5841	3	0	0	true	0	0	0	30000	0	0	0	30000	0	0	0	0	0	0	false	true	http://www.bankoflancaster.com	
34434																										100	543	0	0	0	true	100	0	0	0	0	543	1351	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.bankmagnolia.com	
34452																										0	540	0	0	0	true	0	0	0	501	0	39	902	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.firstnationalbankparkfalls.com	
34537																										4121	25385	0	0	50000	true	4121	19086	0	2838	0	3461	6748	4	0	0	true	0	0	0	0	0	0	50000	50000	0	0	0	0	0	0	true	true	www.seacoastnational.com	
34555																										283	1241	2100	283	2300	true	0	0	0	116	1125	0	3115	1	283	0	true	0	0	0	2100	200	0	0	0	0	0	0	0	0	0	true	true	http://www.mabank.com	
34742																										0	15489	0	0	0	true	0	10834	0	2181	1050	1424	6714	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.fwbank.com	
34836																										0	0	0	0	0	false	0	0	0	0	0	0	1278	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
35057																										50	1257	1850	0	3805	true	50	0	0	0	0	1257	67	0	0	0	true	0	0	0	1850	850	850	255	0	0	0	0	0	0	0	true	false	http://www.alliantbank.com	
35301	1715876	0	0	0	20172187	false	1715876	0	0	0	0	true	0	14686551	0	0	0	0	0	18872998	1007855	1327	290007	17722478	0					19979871			0	0	0	0	0								0										0		true	true	http://www.statestreet.com	
35570																										9112	0	105000	5496	888232	true	3616	0	0	0	0	0	959	1	5496	0	false	0	0	0	180000	455542	215000	0	125000	37690	0	0	0	0	37690	false	false	www.isbnj.com	
35646																										0	20	0	0	0	true	0	0	0	20	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.bonduelbank.com	
35842																										462	0	0	462	3000	true	0	0	0	0	0	0	2755	2	462	0	false	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	false	false	http://www.premierbanksonline.com	
36054																										0	5466	7085	0	28821	true	0	4631	0	286	0	549	13339	3	0	0	true	0	0	0	7085	3000	3403	15333	0	0	0	0	0	0	0	false	false	http://coppermarkbank.com	
36344																										7160	388	5000	381	20000	true	6779	0	0	388	0	0	487	0	381	0	true	0	0	0	20000	0	0	0	0	0	0	0	0	8001	0	false	false	www.freestarbank.com	
36456																										0	126	0	0	0	true	0	0	0	72	0	54	1880	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://maywoodbank.com	
36858																										0	2035	0	0	3987	true	0	72	0	1963	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	3987	0	0	0	0	true	false	www.premier-bk.com	
36933																										0	3021	0	0	96	true	0	1662	215	1144	0	0	2413	1	0	0	false	0	0	0	0	0	0	0	0	0	0	96	0	0	0	false	false	www.firstate.net	
37051																										0	374	0	0	2500	true	0	0	0	374	0	0	75	0	0	0	false	0	0	0	0	2500	0	0	0	0	0	0	0	0	0	false	false	http://www.pfsbank.com	
37341																										0	6	0	0	0	false	0	0	0	6	0	0	243	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
37378																										0	0	0	0	0	false	0	0	0	0	0	0	7879	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
37435																										3986	6585	0	2457	0	true	1529	2834	0	2329	0	1422	6441	1	2457	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	www.accessunited.com	
37640																										2618	2363	32059	0	79370	true	2618	0	77	406	932	948	12413	5	0	0	true	0	0	0	32059	35000	10000	1610	45000	17	38	46	600	0	701	true	true	http://www.germanamerican.com	
37659																										0	38	0	0	0	true	0	0	0	0	0	38	1148	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://fsballen.com	
37743																										0	435	0	0	0	true	0	0	0	335	0	100	293	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.calumetcountybank.com	
37949																										0	650	2000	0	5255	true	0	0	0	0	650	0	25	0	0	0	true	0	0	0	2000	0	3255	0	0	0	0	0	0	2150	0	true	false	http://bankofrantoul.com	
38535																										265	1389	10000	265	20000	true	0	875	0	514	0	0	8097	2	374	0	false	0	0	0	10000	10000	0	0	0	0	0	0	0	0	0	false	false	http://www.1stunitedbnk.com	
38740																										0	34	10000	0	25139	true	0	0	0	34	0	0	1485	0	0	0	true	0	0	0	10000	10139	5000	0	0	0	0	0	0	0	0	true	false	http://www.ocsbank.com	
39327																										0	1433	0	0	48	true	0	775	0	658	0	0	24727	6	0	0	false	0	0	0	0	0	0	0	0	0	27	21	0	0	0	true	false	www.taylorbank.com	
39420																										1896	1264	10000	659	42505	true	1005	0	0	196	0	1068	22659	7	659	232	true	0	0	0	10000	30000	2505	0	0	0	0	0	0	0	0	false	false	www.4LNB.com	
39475																										10603	53383	53000	0	63683	true	10603	45229	0	4585	600	2969	858	0	0	0	false	0	83	0	53000	10600	0	0	0	83	0	0	0	0	0	true	false	http://www.awbank.net	
39756																										0	0	0	0	56146	true	0	0	0	0	0	0	8369	3	0	0	false	0	0	0	54627	1519	0	0	0	0	0	0	0	0	0	true	false	http://www.nbcok.com	
40033																										0	810	0	0	0	true	0	0	0	623	0	187	1733	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.richtonbank.com	
40350																										0	0	0	0	1939	true	0	0	0	0	0	0	318	0	0	0	false	0	0	0	37	0	350	1552	0	0	0	0	0	0	0	true	false	http://www.murraystatebank.com	
40707																										578	788	2000	492	5174	true	86	280	0	308	0	200	826	0	492	0	true	0	0	0	2000	0	0	1153	0	0	0	0	2021	0	2021	false	false	WWW,CRBNA.COM	
40855																										0	0	1000	0	5009	true	0	0	0	0	0	0	1115	2	0	0	false	0	9	0	1000	0	1000	3000	0	9	0	0	0	0	9	true	false	http://www.eitzenstatebank.com	
41245																										0	0	0	0	0	true	0	0	0	0	0	0	236	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.orfordbank.com	
41553																										0	0	0	0	0	true	0	0	0	0	0	0	60	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.fsbanadarko.com	
41629																										0	352	8500	0	8500	true	0	0	352	0	0	0	709	1	0	0	true	0	0	0	8500	0	0	0	0	0	0	0	0	0	0	false	false	http://www.pioneerbks.com	
41647																										0	10701	43500	0	73600	true	0	6876	0	2390	0	1435	5476	2	0	0	true	0	100	0	43500	20000	10000	0	0	100	0	0	0	0	100	true	true	www.firstbankingcenter.com	
41759																										0	130	0	0	0	true	0	0	0	130	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.fsbelkton.com	
41825																										0	320	0	0	0	true	0	320	0	0	0	0	228	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.mvbbank.com	
41937																										71	0	0	71	15	true	0	0	0	0	0	0	689	1	71	0	false	0	0	0	0	0	0	0	0	15	0	0	0	0	15	true	false	www.fsbdanforth.com	
41955																										0	0	0	0	1521	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	115	445	338	623	0	0	0	0	0	0	0	false	false		
42037																										0	558	0	0	0	true	0	0	0	99	0	459	102	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.pebmc.com	
42055																										259	41	0	0	0	true	259	0	0	41	0	0	183	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	www.abandt.biz	
42354																										0	0	0	0	0	true	0	0	0	0	0	0	616	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://cnbbrady.com	
42420																										7413	24287	242108	6	817503	true	7407	1	0	1207	84	22995	26831	5	6	0	true	0	529406	0	274498	0	5086	8513	115792	529406	0	0	0	0	529406	true	true	www.fcbanking.com	
42448																										0	315	12000	0	69556	true	0	20	0	295	0	0	3351	2	0	0	false	0	0	0	12000	22556	10000	25000	0	0	0	0	0	0	0	true	false	http://www.fnbank.net	
42457																										0	15	0	0	0	false	0	0	0	15	0	0	118	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		
43052																										0	2366	3800	0	14080	true	0	1318	0	0	0	1048	2805	2	0	0	false	0	0	0	3800	6272	3000	625	0	383	0	0	0	0	383	true	false	http://www.sbankonline.com	
43351																										309	0	0	0	0	false	309	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
43454																										0	19	0	0	0	true	0	0	0	0	0	19	116	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	WWW.ASBERSKINE.COM	
43511																										48	5383	2500	48	33334	true	0	0	0	70	0	5313	5797	5	48	0	true	0	0	0	22500	10834	0	0	20000	0	0	0	0	0	0	false	false	http://www.uncb.com	
43744																										0	2138	1000	0	10500	true	0	972	0	966	200	0	1473	1	0	0	true	0	0	0	1000	0	0	9500	9500	0	0	0	0	0	0	true	true	www.cambridgebank.com	
43856																										0	9	0	0	0	true	0	0	0	9	0	0	773	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.mnbeveleth.com	
43959																										0	140	0	0	0	true	0	80	0	60	0	0	1285	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.bridgecitystatebank.com	
44040																										0	912	0	0	101	true	0	0	0	0	0	912	396	0	0	0	false	0	101	0	0	0	0	0	0	101	0	0	0	0	0	true	false	www.fnbmonterey.com	
44134	428	15749	0	428	20000	true	0	150539	8	428	0	true	0	0	0	0	0	0	0	20000	0	0	0	20000	0					20000			1339	0	14410	0	0								0										0		true	false	www.firstcommercialbank.com	
44433																										0	1033	9500	0	44500	true	0	167	0	320	546	0	40	0	0	0	false	0	0	0	9500	30000	0	5000	32500	0	0	0	0	0	0	false	false	www.intercreditbank.com	
44741																										404	367	10100	404	20600	true	0	71	0	296	0	0	451	0	670	0	false	0	10500	0	10100	0	0	0	0	10500	0	0	0	0	10500	true	false	http://www.citizens-banking.com	
44750																										30	2952	5000	0	5000	true	30	0	0	2952	0	0	269	0	0	0	false	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	false	false	www.citizensbankofnewburg.com	
44929																										507	0	0	0	0	true	507	0	0	0	0	0	2145	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.first-national.com	
45038																										0	83	2250	0	3750	true	0	18	0	65	0	0	2052	1	0	0	true	0	0	0	2750	1000	0	0	0	0	0	0	0	0	0	true	false	http://statebankofdavis.com	
45047																										808	434	0	0	1346	true	808	0	396	35	0	3	741	0	0	0	false	0	0	0	0	1346	0	0	0	0	0	0	0	0	0	true	false	www.firstparis.net	
45056																										0	0	0	0	100	true	0	0	0	0	0	0	305	0	0	0	false	0	0	0	0	100	0	0	0	0	0	0	0	0	0	true	false	http://www.pvbonline.com	
45430																										0	2511	2000	0	11641	true	0	9	0	2502	0	0	960	0	0	0	false	0	0	0	2000	559	4479	4603	0	0	0	0	0	0	0	false	false	http://www.johnsoncountybank.com	
45458																										0	0	0	0	0	false	0	0	0	0	0	0	157	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
45551																										2398	41	0	0	851	true	2398	0	0	41	0	0	4361	3	0	0	true	181124	0	0	181	397	273	0	0	0	0	0	0	0	0	false	false	bankmidwest.com	
45560																										451	170	0	451	27733	true	0	170	0	0	0	0	7314	1	451	0	false	0	0	0	0	20000	4923	2810	0	0	0	0	0	0	0	false	false	www.jeffersonbank.com	
45775																										0	0	0	0	10000	true	0	0	0	0	0	0	578	0	0	0	false	0	0	0	5000	5000	0	0	0	0	0	0	0	0	0	false	false	http://www.iwsb.com	
46053																										0	2040	1775	0	2343	true	0	0	22	916	0	1102	1237	1	0	0	true	0	0	0	1807	318	74	144	318	0	0	0	0	0	0	false	true	www.tsbf.com	
46941																										0	22	0	0	4049	true	0	0	0	22	0	0	304	0	0	0	false	0	0	0	0	4049	0	0	0	0	0	0	0	0	0	true	false	http://www.farmersbk.com	
47153																										0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
47247																										193	1011	5000	193	27100	true	0	0	0	359	0	652	1560	2	193	0	true	0	0	0	5000	13000	9000	100	0	0	0	0	0	0	0	true	false	www.dartbank.com	
47256																										0	0	0	0	0	true	0	0	0	0	0	0	720	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.communityfinancialbank.net	
47452																										0	85	0	0	2000	true	0	0	0	0	0	85	590	0	0	0	false	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	false	false	www.fnbbenton.com	
47500																										0	5460	7000	0	26500	true	0	1400	0	2050	0	2010	1184	0	0	0	true	0	0	0	7000	10000	5500	4000	0	0	0	0	0	0	0	true	false	http://claremontsavings.com	
48057																										0	0	0	0	0	true	0	0	0	0	0	0	659	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.farmersnationalbanks.com	
48150																										0	0	0	0	629	true	0	0	0	0	0	0	198	1	0	0	false	0	4	0	300	200	125	0	0	4	0	0	0	0	0	true	false	http://www.franklinstatebank.com	
48374																										451	9319	22500	11	95278	true	440	0	9257	38	0	24	11027	5	11	0	true	0	145	0	22500	57312	15321	0	5000	145	0	0	0	0	145	true	false	http://ffb1.com	
48440																										0	129	1500	0	6000	true	0	0	0	129	0	0	3531	1	0	0	true	0	0	0	1500	4500	0	0	0	0	0	0	0	0	0	false	false	http://bankatcsb.com	
48730																										0	9504	6000	0	6000	true	0	2614	0	3090	2085	1715	1890	1	0	0	false	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	false	false	http://www.thefirstcommercialbank.com	
49054																										0	7843	0	0	6500	true	0	3847	0	1558	0	2438	3	0	0	0	false	0	0	0	0	0	6500	0	0	0	0	0	0	0	0	false	false	http://www.commercebankmn.com	
49148																										0	180	0	0	0	false	0	0	0	95	0	85	301	0	0	0	true	388	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.rushvillestatebank.com/	
49241																										0	2600	15908	0	16886	true	0	2600	0	0	0	0	10820	4	0	0	false	0	451	0	15908	0	137	390	16435	451	0	0	0	0	451	true	true	www.pbnb.net	
49344																										236	1291	15000	236	40350	true	0	0	0	606	0	685	1473	0	236	0	false	0	0	0	15000	12250	9800	3300	18000	0	0	0	0	0	0	false	false	www.masonstate.com	
49643																										0	0	0	0	0	true	0	0	0	0	0	0	846	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://palmyrastatebank.com	
49652																										0	65	260	0	2466	true	0	0	0	65	0	0	3394	2	0	0	true	0	0	0	260	1406	800	0	0	0	0	0	0	0	0	false	false	http://www.first-bank.net	
49821																										1790	5886	28628	0	53718	true	1790	1443	0	642	2678	1123	8694	2	0	0	true	0	0	0	28628	10000	15000	90	0	0	0	0	0	0	0	true	true	www. highpointbank.com	
49858																										204	1472	0	0	48	false	204	1080	0	0	0	392	156	0	0	0	false	0	0	0	48	0	0	0	0	0	0	0	0	0	0	false	false	http://www.bankofsouthtexas.com	
49951																										0	134	0	0	0	true	0	134	0	0	0	0	1202	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.fsbbeaver.com	
50144																										0	159	0	0	0	false	0	100	0	59	0	0	980	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		
50461																										0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
50546																										0	204	0	0	0	false	0	0	0	204	0	0	1406	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.littleriverbank.com	
50854																										0	0	0	0	0	true	0	0	0	0	0	0	97	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://WWW.WILBURTONSTATEBANK.COM	
50957																										482	8307	1346	0	11346	true	482	2707	0	1693	0	3907	2070	2	0	0	false	0	0	0	5596	4000	0	1750	8250	0	0	0	0	0	0	false	false	www.1stfinbank.com	
51253																										2981	1392	1027	0	16269	true	2981	0	0	776	0	616	1449	1	0	0	true	0	0	0	1027	3054	4057	8131	7000	0	0	0	0	0	0	true	false	http://www.bankofcamden.com	
51356																										0	188	0	0	0	false	0	0	0	188	0	0	1884	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
51459																										0	0	0	0	147	true	0	0	0	0	0	0	1172	1	0	0	false	0	0	0	0	0	0	147	0	0	0	0	0	0	0	true	false	http://www.centerabank. com	
