"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	RCONG511	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG521	RCONG522	RCONG523	RCONG524	RCONG525	RCONG526	RCONG527	RCONG528	RCONG529	RCONG530	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	
3109146																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3109584																																																																																																																																																		2519																																																																																															
3110197																																																																																																																																																		13804																																																																																															
3112070																																																																																																																																																		21300																																																																																															
3115277																																																																																																																																																		11845																																																																																															
3116274																																																																																																																																																		58369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26079	32290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58369	0	26079	32290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3116519																																																																																																																																																		4610																																																																																															
3116809																																																																																																																																																		11063																																																																																															
3117431																																																																																																																																																		110407																																																																																															
3118447																																																																																																																																																		39220																																																																																															
3119378																																																																																																																																																		2073																																																																																															
3120646																																																																																																																																																		38481																																																																																															
3120897																																																																																																																																																		1256																																																																																															
3121045																																																																																																																																																		25591																																																																																															
3121072																																																																																																																																																		0																																																																																															
3121081																																																																																																																																																		25631																																																																																															
3121308																																																																																																																																																		1611																																																																																															
3122828																																																																																																																																																		11075																																																																																															
3122994																																																																																																																																																		0																																																																																															
3123106																																																																																																																																																		27188																																																																																															
3125137																																																																																																																																																		23978																																																																																															
3125315																																																																																																																																																		31631																																																																																															
3125557																																																																																																																																																		50070																																																																																															
3125566																																																																																																																																																		13825																																																																																															
3128174																																																																																																																																																		4635																																																																																															
3128914																																																																																																																																																		41001																																																																																															
3128923																																																																																																																																																		20727																																																																																															
3129902																																																																																																																																																		8566																																																																																															
3130216																																																																																																																																																		3882																																																																																															
3130999																																																																																																																																																		13423																																																																																															
3131400																																																																																																																																																		15271		0																																																																																													
3133011																																																																																																																																																		14864																																																																																															
3133570																																																																																																																																																		341																																																																																															
3134250																																																																																																																																																		6292																																																																																															
3134399																																																																																																																																																		6012																																																																																															
3134698																																																																																																																																																		11323																																																																																															
3134885																																																																																																																																																		0																																																																																															
3135097																																																																																																																																																		3053																																																																																															
3138146																																																																																																																																																		189535	0	0	17293	17293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51110	138425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17293	0	0	17293	0	206828	0	51110	155718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3138182																																																																																																																																																		57395																																																																																															
3139321																																																																																																																																																		5916																																																																																															
3140309																																																																																																																																																		0																																																																																															
3140822																																																																																																																																																		25454		0																																																																																													
3141726																																																																																																																																																		232974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43817	189157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232974	0	43817	189157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3142358																																																																																																																																																		42018																																																																																															
3143805																																																																																																																																																		41704																																																																																															
3145162																																																																																																																																																		20932																																																																																															
3145797																																																																																																																																																		52938																																																																																															
3145984																																																																																																																																																		32817																																																																																															
3146150	55001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55001	0	0	55001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55001																																																																																															
3148613																																																																																																																																																		15482																																																																																															
3149012																																																																																																																																																		23619																																																																																															
3150205																																																																																																																																																		0																																																																																															
3151417																																																																																																																																																		4748																																																																																															
3151837																																																																																																																																																		33286																																																																																															
3153233																																																																																																																																																		10532																																																																																															
3153288																																																																																																																																																		36847																																																																																															
3153297																																																																																																																																																		57277																																																																																															
3153626																																																																																																																																																		26361																																																																																															
3154780																																																																																																																																																		9755																																																																																															
3157183																																																																																																																																																		37059																																																																																															
3157697																																																																																																																																																		99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3158546																																																																																																																																																		41405																																																																																															
3160978																																																																																																																																																		6703																																																																																															
3161144																																																																																																																																																		6266																																																																																															
3165320																																																																																																																																																		20533																																																																																															
3165357																																																																																																																																																		23242																																																																																															
3165599																																																																																																																																																		15158																																																																																															
3166699																																																																																																																																																		43990																																																																																															
3166729																																																																																																																																																		15985																																																																																															
3167883																																																																																																																																																		42525																																																																																															
3168563																																																																																																																																																		36142																																																																																															
3170276																																																																																																																																																		0																																																																																															
3174920																																																																																																																																																		42547																																																																																															
3175619																																																																																																																																																		5086																																																																																															
3176812																																																																																																																																																		0																																																																																															
3177378																																																																																																																																																		2990																																																																																															
3177426																																																																																																																																																		26568																																																																																															
3178825																																																																																																																																																		29041																																																																																															
3179082																																																																																																																																																		88563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12693	0	0	12693	0	101256	0	0	101256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3179729																																																																																																																																																		48873																																																																																															
3179831																																																																																																																																																		23949																																																																																															
3180136																																																																																																																																																		0																																																																																															
3181197																																																																																																																																																		5976	0	0	0	0	0	1850088	1850088	0	0	0	0	0	0	0	0	0	0	86076	0	0	86076	0	0	5976	0	0	0	0	0	0	1149645	0	0	0	1149645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1241697	0	0	92052	1149645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1850088	0	0	1850088	0	0	0	0	0	0	86076	0	0	86076	0	0	
3182082																																																																																																																																																		10841																																																																																															
3183584																																																																																																																																																		33558																																																																																															
3184228																																																																																																																																																		12889																																																																																															
3184460																																																																																																																																																		12871																																																																																															
3184693																																																																																																																																																		10975																																																																																															
3185485																																																																																																																																																		229787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229787	0	0	0	0	0	0	617	0	0	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230404	0	0	230404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3185579																																																																																																																																																		4003																																																																																															
3185896																																																																																																																																																		55082																																																																																															
3187395																																																																																																																																																		10535																																																																																															
3187612																																																																																																																																																		92747																																																																																															
3187630																																																																																																																																																		14234																																																																																															
3188646																																																																																																																																																		2390																																																																																															
3188712																																																																																																																																																		7788																																																																																															
3189063																																																																																																																																																		17157																																																																																															
3189634																																																																																																																																																		24401																																																																																															
3192960																																																																																																																																																		0																																																																																															
3194638																																																																																																																																																		22759																																																																																															
3194692																																																																																																																																																		15065																																																																																															
3195037																																																																																																																																																		2233																																																																																															
3195064																																																																																																																																																		1957																																																																																															
3195653																																																																																																																																																		10493																																																																																															
3195895																																																																																																																																																		124686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124686	0	124686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3198421																																																																																																																																																		38109																																																																																															
3198980																																																																																																																																																		4611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1547	0	0	1547	0	6158	0	0	6158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3199811																																																																																																																																																		1643																																																																																															
3200034																																																																																																																																																		28054																																																																																															
3201527																																																																																																																																																		39898																																																																																															
3201853																																																																																																																																																		6276																																																																																															
3202702																																																																																																																																																		1162953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4039	1158842	72	1241	0	1241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1164194	0	5280	1158842	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3202962																																																																																																																																																		9558																																																																																															
3203996																																																																																																																																																		0																																																																																															
3204993																																																																																																																																																		56																																																																																															
3205253																																																																																																																																																		15830																																																																																															
3205909																																																																																																																																																		35679																																																																																															
3206399																																																																																																																																																		12776																																																																																															
3206465																																																																																																																																																		10403																																																																																															
3207921																																																																																																																																																		5126																																																																																															
3208049																																																																																																																																																		22010																																																																																															
3208441																																																																																																																																																		13741																																																																																															
3211937																																																																																																																																																		11064																																																																																															
3212149																																																																																																																																																		14617975	73831	24806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14617975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73831	0	0	0	0	0	0	14691806	0	14617975	73831	0	0	0	0	0	0	0	0	24806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24806	0	0	24806	0	0	0	0	0	0	0	0	0	0	0	0	
3212402																																																																																																																																																		5596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	5596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5626	0	0	5596	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3213333																																																																																																																																																		5032																																																																																															
3213735																																																																																																																																																		2000																																																																																															
3214059																																																																																																																																																		34823																																																																																															
3216017																																																																																																																																																		16434																																																																																															
3216316																																																																																																																																																		13824																																																																																															
3217331																																																																																																																																																		59081																																																																																															
3217957																																																																																																																																																		21492																																																																																															
3219175																																																																																																																																																		44286																																																																																															
3219214																																																																																																																																																		63935																																																																																															
3219335																																																																																																																																																		44955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44955	0	0	44955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3220500																																																																																																																																																		8274																																																																																															
3220818																																																																																																																																																		18770																																																																																															
3220863																																																																																																																																																		87																																																																																															
3221468																																																																																																																																																		30642																																																																																															
3223305																																																																																																																																																		7749																																																																																															
3223408																																																																																																																																																		21949																																																																																															
3223417																																																																																																																																																		5127																																																																																															
3223444																																																																																																																																																		2975																																																																																															
3223695																																																																																																																																																		0																																																																																															
3224302																																																																																																																																																		0																																																																																															
3224375																																																																																																																																																		0																																																																																															
3224478																																																																																																																																																		2505																																																																																															
3224580																																																																																																																																																		31771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33066	0	0	0	0	1959	0	29812	0	0	0	0	0	0	0	0	0	0	14985	0	0	0	14985	0	0	0	0	0	0	0	0	0	79822	0	1959	0	77863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26158	
3227442																																																																																																																																																		49294																																																																																															
3228908																																																																																																																																																		21061																																																																																															
3229875																																																																																																																																																		0		0																																																																																													
3232204																																																																																																																																																		8901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8901	0	0	8901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3232370																																																																																																																																																		11210																																																																																															
3233407																																																																																																																																																		6955																																																																																															
3234598																																																																																																																																																		1000																																																																																															
3235410																																																																																																																																																		32387																																																																																															
3235689																																																																																																																																																		25053																																																																																															
3236396																																																																																																																																																		12741																																																																																															
3242575																																																																																																																																																		14236																																																																																															
3243282																																																																																																																																																		7366																																																																																															
3247589																																																																																																																																																		15951																																																																																															
3247598																																																																																																																																																		43062																																																																																															
3248849																																																																																																																																																		27909																																																																																															
3249770																																																																																																																																																		61986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29966	32020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61986	0	29966	32020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3250114																																																																																																																																																		17201																																																																																															
3251081																																																																																																																																																		27431																																																																																															
3252510																																																																																																																																																		6248																																																																																															
3253571																																																																																																																																																		22476																																																																																															
3253834																																																																																																																																																		5803																																																																																															
