"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ452	RCFDJ453	RCFDJ461	RCFDJ462	RCFN5513	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ452	RCONJ453	RCONJ461	RCONJ462	TEXT4087	
632858																														0	5671	0	0	145000	true	0	0	0	627	0	5044	23404	3	0	0	false	0	0	0	0	0	0	145000	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.frontier-ok.com	
633154																														0	693	0	0	1929	true	0	58	180	55	0	400	12819	3	0	0	true	0	0	0	0	0	0	1929	0	0	0	0	0	0	0	true	false	0	0	0	0	www.ourbank.com	
633341																														0	0	2500	0	3499	true	0	0	0	0	0	0	595	0	0	0	false	0	0	0	2500	0	75	924	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.fsbky.com	
633501																														576	2953	50389	576	272501	true	0	2234	0	719	0	0	6772	3	576	0	true	0	0	0	50389	114400	88912	18800	40000	0	0	0	0	0	0	false	false	0	0	0	0	www.rockvillebank.com	
633640																														0	1448	0	0	1	true	0	0	0	42	0	1406	3617	4	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0	true	false	0	0	0	0	www.hendrickscountybank.com	
633837																														0	7355	16000	0	23389	true	0	0	0	785	0	6570	4483	4	0	0	true	0	0	0	16000	7389	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.heritagebankinggroup.com	
634357																														0	1287	3000	0	27500	true	0	494	0	453	0	340	3229	2	0	0	true	0	6000	0	3000	5500	3000	10000	10000	6000	0	0	0	0	6000	false	false	0	0	0	0	http://www.fnb-eagleriver.com	
634544																														0	4	0	0	1180	true	0	0	0	4	0	0	136	0	0	0	false	0	0	0	0	1180	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.bank21.com	
634656																														0	110	0	0	2167	true	0	0	0	34	0	76	377	0	0	0	false	0	0	0	0	1000	0	1167	0	0	0	0	0	0	0	true	false	0	0	0	0	www.statebankofdelphos.com	
634731																														0	0	0	0	30	true	0	0	0	0	0	0	211	0	0	0	false	0	30	0	0	0	0	0	0	30	0	0	0	0	0	false	false	0	0	0	0	http://www.pelhambank.com	
634946																														0	0	0	0	0	false	0	0	0	0	0	0	244	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
634955																														552	349	0	0	4374	true	552	0	0	88	0	261	6370	3	0	0	false	0	1000	0	0	0	0	0	0	1000	3000	374	0	0	4374	true	false	0	0	0	0	www.firstokmulgee.com	
635457																														16	63	1000	0	2000	true	16	0	0	0	0	63	215	0	0	0	false	0	0	0	1000	1000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.lakesidebankok.com	
635840																														9	1178	0	0	0	true	9	0	0	1111	0	67	1084	1	0	0	true	3043	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.legencebank.com	
635859																														0	178458	30000	0	335000	true	0	123731	0	12314	0	42413	296	0	0	0	true	0	0	0	30000	180000	115000	10000	155000	0	0	0	0	0	0	true	false	0	0	0	0	www.bankmw.com	
635907																														0	415	0	0	2945	true	0	0	0	0	0	415	8577	3	0	0	true	0	0	0	0	1436	408	1101	0	0	0	0	0	0	0	false	false	0	0	0	0	www.pentucketbank.com	
636753																														0	0	0	0	0	true	0	0	0	0	0	0	4035	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://fnbdighton.com	
636771																														22635	41217	52368	13022	98398	true	9613	8189	0	15043	695	17290	668	0	13180	0	true	0	123	0	77368	3408	5179	12320	0	123	0	0	0	0	123	true	false	0	0	0	0	http://www.ibcp.com	
637451	14529	16823	101476	0	200049	true	14529	36942	8	0	0	true	0	69534	101476	0	0	0	1476	69534	0	0	29039	86658	0	0	0	0	0					200049			12800	0	4023	0	0								0										0		true	true					www.plainscapital.com	
637554																														0	0	0	0	0	true	0	0	0	0	0	0	4921	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.firstbank.net	
637750																														0	0	0	0	5340	true	0	0	0	0	0	0	1533	0	0	0	true	0	0	0	0	500	1065	3775	0	0	0	0	0	0	0	true	false	0	0	0	0	www.tetonbanks.com	
638131																														0	223	0	0	5000	true	0	0	72	79	0	72	2739	1	0	0	false	0	0	0	0	0	0	5000	5000	0	0	0	0	0	0	true	false	0	0	0	0	www.bankofdickson.com	
638346																														0	592	0	0	0	true	0	0	0	0	365	227	1043	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.ibankucb.com	
638355																														0	2397	0	0	0	true	0	6	666	697	0	1028	1810	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.bankdesoto.com	
638850																														0	80	0	0	9	true	0	4	0	76	0	0	3360	3	0	0	true	0	9	0	0	0	0	0	0	9	0	0	0	0	9	true	true	0	0	0	0	www.fidelitybankdc.com	
639343																														249	1190	0	0	7792	true	249	0	348	752	0	90	185	0	0	0	false	0	0	0	0	0	0	7792	0	0	0	0	0	0	0	false	false	0	0	0	0	www.rivertownbank.com	
639549																														0	271	4700	0	22890	true	0	62	0	85	0	124	1027	1	0	0	true	0	0	0	4802	5716	7433	4939	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.firstcentralsb.com	
639567																														0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	CREDITONEBANK.COM	
639633																														0	0	0	0	0	true	0	0	0	0	0	0	1243	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.citizensbankweston.com	
639651																														0	666	0	0	0	true	0	0	65	332	0	269	915	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.fnbpawnee.com	
639857																														0	0	0	0	0	true	0	0	0	0	0	0	701	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.pbdl.net	
640143																														266	368	0	102	0	true	164	310	0	58	0	0	9	0	102	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.federatedbank.com	
640152																														0	1368	5000	0	7000	true	0	76	0	648	0	644	113	0	0	0	false	0	0	0	5000	2000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.tbotdevine.com	
640246																														422	31	10603	0	60021	true	422	0	0	10	0	21	3553	2	0	0	true	0	0	0	11023	26765	10980	11253	13500	0	0	0	0	0	0	true	true	0	0	0	0	http://www.fairfieldnb.com	
640442																														562	0	949	0	3496	true	562	0	0	0	0	0	2932	2	0	0	true	0	0	0	949	704	712	1131	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.firsttrustsavings.com	
640554																														0	0	0	0	7580	true	0	0	0	0	0	0	1232	1	0	0	false	0	0	0	148	4179	3253	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.wbclovis.com	
640956																														0	281	0	0	0	true	0	0	270	11	0	0	2725	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	www.bankfbt.com	
641047																														0	268	0	0	0	true	0	0	0	0	0	268	715	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://caboolstatebank.com	
641252																														0	343	0	0	400	true	0	0	0	343	0	0	154	0	0	0	false	0	0	0	0	0	0	0	0	400	0	0	0	0	0	true	false	0	0	0	0	www.statebank-dillon.com	
641355																														2640	1414	0	0	0	true	2640	695	0	649	0	70	13170	6	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.mysbank.com	
641364																														0	0	0	0	0	false	0	0	0	0	0	0	36	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
641449																														0	10	1950	0	9485	true	0	0	0	0	0	10	1205	1	0	0	false	0	0	0	2950	123	2093	4319	3000	0	0	0	0	0	0	true	false	0	0	0	0	cnboflebanon.com	
641476																														335	40463	0	53	239000	true	282	32635	0	341	2112	5375	2176	2	53	0	true	0	0	0	0	80000	10000	149000	239000	0	0	0	0	0	0	false	false	0	0	0	0	http://www.cascadebank.com	
641579																														0	3226	0	0	0	true	0	3226	0	0	0	0	770	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.clackamascountybank.com	
641775																														7	3197	13000	7	17355	true	0	3197	0	0	0	0	1233	0	9	0	true	0	0	0	13000	286	340	0	0	0	0	0	3729	0	3729	true	false	0	0	0	0	www.prudentialsavingsbank.com	
642259																														0	88	0	0	0	true	0	0	0	88	0	0	6149	5	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.fbtet.com	
642437																														0	62	14	0	5451	true	0	0	0	12	0	50	3149	2	0	0	true	0	2	0	14	0	5071	0	0	2	0	156	208	0	366	false	false	0	0	0	0	http://bkforest.com	
642549																														10482	3020	10000	9874	54533	true	608	418	33	0	0	2569	56125	11	12017	0	true	0	0	0	10000	12000	21900	153	0	9686	0	0	794	0	9686	true	false	0	0	0	0	http://www.dubuquebank.com	
642857																														0	672	0	0	0	true	0	619	0	0	0	53	1664	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	fcbank.net	
642866																														454	2174	0	0	0	true	0	1479	0	0	0	695	0	0	0	454	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://bankprosper.com	
643274																														0	159	5825	0	5825	false	0	0	0	159	0	0	260	0	0	0	false	0	0	0	5825	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
643340																														236	2385	0	236	2000	true	0	8	0	924	0	1453	4723	3	236	0	true	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.easternmichiganbank.com	
643368																														0	329	0	0	0	true	0	329	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.csbprinceton.com	
643452																														250	1602	0	0	2162	true	250	200	0	52	0	1350	4368	2	0	0	true	0	0	0	0	0	0	2162	0	0	0	0	0	0	0	true	false	0	0	0	0	www.cnbanktx.com	
643546																														0	2201	469	0	7868	true	0	0	87	153	0	1961	258	0	0	0	false	0	0	0	852	938	1444	4634	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.ldb-ky.com	
643658																														0	1330	400	0	400	true	0	0	0	0	0	1330	0	0	0	0	false	0	0	0	400	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://ppnb.com	
644057																														0	0	0	0	0	false	0	0	0	0	0	0	677	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
644132																														0	4925	0	0	28000	true	0	4680	0	150	0	95	3166	2	0	0	true	0	0	0	0	5000	3000	20000	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.cartercountybank.com	
644141																														0	1263	0	0	249	true	0	921	0	0	0	342	882	0	0	0	true	0	0	0	0	249	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.kcsbank.com	
644440																														0	32	0	0	0	true	0	0	0	32	0	0	297	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.franklinbank.net	
644459																														0	561	0	0	0	false	0	409	0	0	0	152	285	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.citizensbankoforegon.com	
644646																														0	321	0	0	185	true	0	0	0	0	0	321	1140	0	0	0	false	0	185	0	0	0	0	0	0	185	0	0	0	0	185	true	true	0	0	0	0	http://www.mylibertytrust.com	
644776																														0	0	0	0	0	false	0	0	0	0	0	0	108	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
644842																														0	0	0	0	687	true	0	0	0	0	0	0	1290	2	0	0	false	0	0	0	0	12	0	675	0	0	0	0	0	0	0	true	false	0	0	0	0	www.mfbanknet.com	
644963																														0	0	0	0	0	true	0	0	0	0	0	0	20	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://FNBQUITAQUE.COM	
645054																														0	2177	2500	0	42561	true	0	172	0	714	0	1291	2113	1	0	0	true	0	0	0	2500	6000	24061	0	0	5000	0	0	5000	0	10000	false	false	0	0	0	0	www.midwisc.com	
645157																														0	677	0	0	2000	true	0	0	85	339	0	253	192	0	0	0	false	0	0	0	1000	1000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.banknw.com	
645317																														9358	3172	0	1337	25	true	8021	0	0	0	0	3172	39855	6	1337	0	true	0	0	0	0	0	0	0	0	0	0	0	25	0	25	true	true	0	0	0	0	www.adirondacktrust.com	
645465																														0	12	0	0	131	true	0	0	0	12	0	0	121	0	0	0	false	0	131	0	0	0	0	0	0	131	0	0	0	0	131	true	false	0	0	0	0	http://www.vistabank.com	
645540																														279	680	0	0	0	true	279	680	0	0	0	0	218	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.earlhambank.com	
645625																														15396	5883	81220	3084	314167	true	12312	473	0	2238	31	3141	6383	2	3183	0	true	662396	2049	0	81220	184963	17953	25506	0	2049	0	0	2476	0	0	true	false	0	0	0	0	http://www.wesbanco.com	
645661																														0	4098	10000	0	15500	true	0	0	1053	0	0	3045	0	0	0	0	false	0	0	0	10000	3500	0	2000	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.acbank.com	
646042																														0	0	0	0	7900	true	0	0	0	0	0	0	204	0	0	0	true	0	0	0	2862	2425	378	2235	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.ftnsbank.net	
646145																														0	1437	0	0	8854	true	0	240	0	1122	0	75	700	0	0	0	false	0	4	0	0	412	0	8438	0	4	0	0	0	0	0	true	false	0	0	0	0	www.caseybank.com	
646444																														0	36954	0	0	0	true	0	15531	0	0	4241	17182	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.firstbankillinois.com	
646453																														0	1041	0	0	514	true	0	20	0	300	0	721	302	1	0	0	false	0	0	0	0	514	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.csb-austin.com	
646471																														0	0	2988	0	2988	false	0	0	0	0	0	0	569	2	0	0	false	0	0	0	2988	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
646556																														0	0	0	0	4500	true	0	0	0	0	0	0	891	1	0	0	false	0	0	0	0	0	0	4500	4500	0	0	0	0	0	0	true	true	0	0	0	0	http://www.wells-bank.com	
646743																														0	2017	7000	0	25500	true	0	0	1332	126	0	559	6554	1	0	0	true	0	0	0	7000	10000	4000	4500	11500	0	0	0	0	0	0	true	false	0	0	0	0	www.csbiowa.com	
646837																														0	1688	0	0	0	true	0	1631	0	0	0	57	18661	10	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	OLDFNB.com	
646958																														525	0	0	82	0	true	443	0	0	0	0	0	1270	0	7500	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.ponyexpr.com	
647218																														872	3471	5000	872	29384	true	0	1019	47	2035	0	370	7040	5	1069	0	true	0	28	0	5000	4000	6794	13562	20000	28	0	0	0	0	0	true	true	0	0	0	0	www.cvnb.com	
647245																														0	1235	0	0	5000	true	0	1235	0	0	0	0	2951	1	0	0	true	0	0	0	0	0	1000	4000	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.hardincsb.com	
647414																														0	0	0	0	0	true	0	0	0	0	0	0	151	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.savannahbankny.com	
647432																														0	39482	0	0	121	true	0	17184	0	1744	19341	1213	46	0	0	0	true	0	0	0	0	0	0	0	0	121	0	0	0	0	121	true	false	0	0	0	0	WWW.OXFORDBANKONLINE.COM	
647759																														0	227	2000	0	2783	true	0	0	0	107	0	120	201	0	0	0	false	0	0	0	2000	10	7	766	0	0	0	0	0	0	0	false	false	0	0	0	0	www.farmersstatebankonline.com	
647955																														0	17	0	0	0	true	0	0	0	0	0	17	377	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://fsb-hln.com	
648055																														30	282	10005	0	19116	true	30	282	0	0	0	0	1966	0	0	0	false	0	111	0	10005	4000	0	5000	9000	111	0	0	0	0	111	true	false	0	0	0	0	http://www.valleybankhelena.com	
648130																														0	1662	10000	0	75000	true	0	870	0	648	0	144	848	0	0	0	false	0	0	0	10000	40000	0	15000	0	0	0	0	10000	0	0	false	false	0	0	0	0	www.coconutgrovebank.com	
648242																														1898	105	5000	1898	92656	true	0	0	0	105	0	0	14805	6	1898	0	true	0	0	0	5000	10000	10000	67533	87000	0	0	0	123	0	123	true	false	0	0	0	0	http://www.1776bank.com	
648251																														0	2126	0	0	0	true	0	511	798	676	0	141	951	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.mcclainbank.com	
648345																														0	680	0	0	4800	true	0	0	0	635	0	45	162	0	0	0	false	0	0	0	200	2900	1700	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.sidneybank.com	
648550																														0	170	0	0	0	true	0	0	0	170	0	0	841	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	WWW.BANKINGFNB.COM	
648952																														0	285	0	0	1736	true	0	215	0	0	0	70	823	0	0	0	false	0	0	0	0	67	0	1669	1736	0	0	0	0	0	0	true	false	0	0	0	0	www.bank-riogrande.com	
649342																														465	15	0	0	0	true	465	0	0	15	0	0	2594	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.iowatrustbank.com	
649351																														0	0	1000	0	1000	true	0	0	0	0	0	0	1321	5	0	0	false	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.townandcountrybk.com	
649632																														0	0	0	0	0	true	0	0	0	0	0	0	595	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.rochellestatebank.com	
649650																														1052	104	0	0	401	true	1052	104	0	0	0	0	4207	2	0	0	false	0	151	0	0	0	0	250	0	151	0	0	0	0	151	true	false	0	0	0	0	http://www.1stbmt.com	
649874																														0	1217	0	0	11470	true	0	75	0	202	0	940	17	0	0	0	false	0	0	0	10400	0	0	0	0	0	0	1070	0	0	1070	false	false	0	0	0	0	www.royal-bank.us	
650674																														14	21148	0	14	1217	true	0	16877	0	0	0	4271	369	0	14	0	true	0	0	0	0	0	969	0	0	248	0	0	0	0	248	true	true	0	0	0	0	http://www.elibertybank.com	
650955																														0	0	0	0	0	false	0	0	0	0	0	0	103	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	.	
651103																														0	0	0	0	32000	true	0	0	0	0	0	0	925	0	0	0	true	0	0	0	0	0	0	0	0	0	30000	2000	0	0	3000	true	false	0	0	0	0	http://www.statebankofli.com	
651121																														0	1152	0	0	21657	true	0	84	0	968	0	100	1776	1	0	0	false	0	0	0	9100	8000	2500	2057	0	0	0	0	0	0	0	true	false	0	0	0	0	www.lumbeeguarantybank.com	
651149																														0	34	0	0	0	true	0	0	0	0	0	34	1597	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.statebankspencer.com	
651158																														97	142	0	0	0	false	97	142	0	0	0	0	534	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
651354																														0	286	0	0	0	true	0	82	0	154	0	50	255	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.kawvalleystatebank.com	
651448																														0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
651457																														0	450	0	0	0	true	0	0	0	0	0	450	264	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.firstsecuritymalta.com	
651541																														0	770	9000	0	17250	true	0	0	0	122	0	648	1190	1	0	0	false	0	0	0	9000	2450	2000	3800	9800	0	0	0	0	0	0	false	false	0	0	0	0	http://www.isbff.com	
651756																														0	474	0	0	5000	true	0	312	0	110	52	0	1131	1	0	0	false	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://thebankofdenver.com	
651859																														55	10632	0	0	87962	true	55	2049	23	3943	0	4617	3392	2	0	0	true	0	0	0	0	28318	16394	43250	0	0	0	0	0	0	0	true	false	0	0	0	0	www.stockmanbank.com	
651952																														28	1392	0	0	2101	true	28	0	0	0	0	1392	3871	3	0	0	false	0	1	0	2000	0	0	100	0	1	0	0	0	0	1	true	true	0	0	0	0	http://www.fnbeaglelake.com	
652043																														165	6757	10000	0	22000	true	165	188	2107	3985	0	477	929	0	0	0	false	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	www.myfreedomaccount.com	
652351																														985	13169	5886	0	57211	true	985	12078	0	831	0	260	24975	5	0	0	false	0	325	0	5886	21000	0	30000	51000	325	0	0	0	0	325	true	false	0	0	0	0	http://www.fsbmsla.com	
652445																														82	122	2000	0	2000	true	82	0	0	122	0	0	196	0	0	0	true	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.fmnbank.com	
652753																														0	138	0	0	0	true	0	138	0	0	0	0	940	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.lawsonbank.com	
652874																														0	15120	0	0	55000	true	0	9170	0	1774	0	4176	5722	3	0	0	false	0	0	0	0	55000	0	0	55000	0	0	0	0	0	0	false	false	0	0	0	0	www.nexbank.com	
652959																														0	0	0	0	0	false	0	0	0	0	0	0	235	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
653134																														0	434	0	0	238	true	0	0	0	434	0	0	2573	1	0	0	false	0	0	0	227	0	0	0	0	11	0	0	0	0	11	false	false	0	0	0	0	http://www.fmbanking.com	
653349																														419	8039	21147	0	32223	true	419	6194	0	805	0	1040	18854	9	0	0	false	0	0	0	21147	10689	323	64	0	0	0	0	0	0	0	false	false	0	0	0	0	www.communitybank.net	
653433																														0	40	0	0	0	true	0	0	0	40	0	0	2703	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.fsbwil.com	
653611																														228	1054	2000	228	7672	true	0	0	0	1054	0	0	2276	1	228	0	true	0	0	0	2000	0	2212	3460	0	0	0	0	0	0	0	true	false	0	0	0	0	www.bankjbt.com	
653648																														4197	22043	24800	0	108769	true	4197	17756	0	91	918	3278	22167	3	0	0	true	0	0	0	24800	30000	14000	39969	56500	0	0	0	0	0	0	false	false	0	0	0	0	http://www.bankfirstamerican.com	
653947																														0	1376	0	0	750	true	0	461	0	0	0	915	1271	1	0	0	true	0	0	0	0	0	250	500	0	0	0	0	0	0	0	true	true	0	0	0	0	www.hsbankiowa.com	
654047																														0	491	0	0	210	true	0	194	0	260	0	37	385	0	0	0	false	0	0	0	0	210	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.fsbdecatur.com	
654252																														0	889	1600	0	12816	true	0	0	0	330	0	559	1772	1	0	0	false	0	0	0	1600	1711	1900	7600	0	5	0	0	0	0	0	true	false	0	0	0	0	www.fnbancs.com	
654300																														32	0	287	32	22013	true	0	0	0	0	0	0	133	0	32	0	false	0	0	0	287	2000	8250	11476	13000	0	0	0	0	0	0	true	false	0	0	0	0	www.washingtonsavings.com	
654542																														0	150	0	0	1000	true	0	0	0	50	0	100	1151	1	0	0	false	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	WWW.FNBPAX.COM	
655156																														0	0	0	0	0	true	0	0	0	0	0	0	123	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.rsb.net	
655530																														0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
655651																														0	57	0	0	0	true	0	57	0	0	0	0	707	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.montanastatebank.com	
655660																														0	328	5000	0	5000	true	0	0	0	328	0	0	8135	4	0	0	false	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.mytexasbank.com	
655839																														1000	3015	0	0	35000	true	1000	250	75	288	0	2402	6858	4	0	0	true	23	0	0	6000	29000	0	0	9000	0	0	0	0	0	0	false	false	0	0	0	0	www.bankccb.com	
655857																														0	75	0	0	4817	true	0	0	0	0	0	75	1319	1	0	0	true	0	300	0	3000	0	0	1412	3000	300	0	105	0	0	405	true	false	0	0	0	0	www.dcsb.com	
656032																														0	1738	0	0	0	true	0	0	0	0	0	1738	1144	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.fnbamboy.com	
656153																														0	767	0	0	0	true	0	393	0	0	0	374	525	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.firstvalleybank.com	
656247																														0	37	0	0	90	true	0	0	0	0	0	37	0	0	0	0	false	0	0	0	0	0	0	0	0	90	0	0	0	0	90	false	false	0	0	0	0	http://frederikabank.com	
656359																														0	1150	4706	0	28689	true	0	386	0	0	0	764	841	1	0	0	false	0	0	0	17806	2480	7000	1403	17200	0	0	0	0	0	0	false	false	0	0	0	0	http://www.iowa-nebraskastatebank.com/	
656470																														660	3835	126	660	5610	true	0	1000	0	432	0	2403	34665	6	660	0	true	0	0	0	127	3515	1968	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.sbsu.com	
656649																														384	373	0	384	0	true	0	0	0	373	0	0	7692	5	384	0	true	1851	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.herget.com	
656658																														0	0	0	0	263	true	0	0	0	0	0	0	841	1	0	0	false	0	0	0	0	0	0	0	0	0	0	263	0	0	0	false	false	0	0	0	0	http://www.texasfinancialbank.com	
656733	35972	119193	37496	773	219080	true	35199	22566	7	773	0	true	0	9610	37496	61696	382	102626	0	9610	6727	543	0	16880	879909	71976	0	0	0					219080			80046	1196	12169	4071	21711								0										0		true	true					www.mbfinancial.com	
656742																														0	644	0	0	0	true	0	0	0	535	0	109	2822	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://herrinsecuritybank.com	
657178																														0	275	0	0	0	true	0	0	0	275	0	0	1187	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.schuylersavings.com	
