"IDRSSD"	RCFD0010	RCFD1350	RCFD1395	RCFD1651	RCFD1727	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD2243	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3819	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB528	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB613	RCFDB614	RCFDB616	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB645	RCFDB646	RCFDB647	RCFDB648	RCFDB649	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB674	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCON0010	RCON1350	RCON1395	RCON1651	RCON1727	RCON1754	RCON1773	RCON2170	RCON2221	RCON2243	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3819	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	
790543																																																																																																																																																																																	14911	31075	0	0	0	0	98412	430975	0	0	1962	0	36603	421996	0	0	0	0	31403	0	0	521	444	5814	0	0	1962	1962	40725	109387	96020	15094	179320	2713	0	0.0710	0.1242	0.1164	0.0000	0.0000	0.0000	29441	1962	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
790673																																																																																																																																																																																	2597	4552	0	0	0	1528	7896	209522	0	0	2308	0	14681	208092	0	0	0	0	16326	0	0	30	359	20849	0	0	2025	2025	2142	14594	91643	4764	103024	197	0	0.0688	0.1010	0.0884	0.0000	0.0000	0.0000	14301	2025	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	
790703																																																																																																																																																																																	2334	703	0	0	0	0	21917	227122	203	0	1096	0	17404	226719	0	0	0	0	18266	0	0	0	0	0	0	0	1096	1299	3026	21464	139404	6683	63799	99	0	0.0748	0.1326	0.1231	0.0000	0.0000	0.0000	16967	1299	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
790721																																																																																																																																																																																	7163	10576	0	0	0	0	44437	237811	0	0	2572	0	13591	229574	0	0	0	0	17669	0	0	152	0	3636	0	3000	1951	4951	6830	40026	92213	4367	99993	0	0	0.0554	0.1137	0.0818	0.0000	0.0000	0.0000	12718	4951	873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	621	
790851																																																																																																																																																																																	1102	7760	0	0	0	0	24961	48035	0	0	216	0	6207	46427	155	0	0	0	6257	0	0	0	0	0	0	0	216	216	7344	19742	0	1163	20979	0	2	0.1301	0.2506	0.2420	0.0000	0.0000	0.0000	6041	216	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
790918																																																																																																																																																																																	16981	0	0	0	0	8460	155399	379903	4	0	2648	0	37160	367794	0	0	0	0	37611	0	0	0	1005	3897	0	0	2648	2652	21855	110204	97824	7234	149346	2691	0	0.0951	0.1688	0.1569	0.0000	0.0000	0.0000	34959	2652	2185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
791072																																																																																																																																																																																	15123	0	0	0	0	35	16922	82084	0	0	563	0	5241	80692	0	0	0	0	5666	0	0	50	20	0	0	0	546	546	5859	27472	22065	1955	27068	144	0	0.0635	0.1298	0.1173	0.0000	0.0000	0.0000	5120	546	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	
791205																																																																																																																																																																																	1098	7283	0	0	0	7537	0	37797	0	0	471	0	4710	37481	0	0	0	0	4949	0	0	60	0	0	0	0	239	239	2294	13480	12778	765	9716	0	0	0.1257	0.2657	0.2528	0.0000	0.0000	0.0000	4710	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	
791353																																																																																																																																																																																	1756	987	0	0	0	1077	3081	51562	0	0	433	0	3454	49992	0	0	0	0	3778	0	0	105	171	3521	0	0	433	433	2604	4467	8048	1700	36767	0	0	0.0669	0.0866	0.0766	0.0000	0.0000	0.0000	3345	433	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
791474																																																																																																																																																																																	55354	0	0	0	0	2002	79797	845206	0	0	10831	0	104561	843502	830	0	0	0	110586	0	0	0	0	163882	0	0	7669	7669	11682	86883	414430	30012	340938	1968	0	0.1223	0.1816	0.1690	0.0000	0.0000	0.0000	102917	7669	1389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3162	
791513																																																																																																																																																																																	1466	3900	0	0	0	200	60799	104268	0	0	303	0	15721	104874	0	0	0	0	15526	0	0	0	0	67	0	0	303	303	28496	33028	14053	1769	28263	0	0	0.1454	0.3706	0.3634	0.0000	0.0000	0.0000	15223	303	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
791531																																																																																																																																																																																	11426	0	0	0	0	0	83008	253109	0	0	1616	0	23231	252662	0	0	0	0	22508	0	0	625	1190	0	0	0	1616	1616	9591	58172	37712	8043	146875	0	0	0.0825	0.1260	0.1168	0.0000	0.0000	0.0000	20892	1616	2339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
791746																																																																																																																																																																																	997	2392	0	0	0	3102	7801	33012	0	0	487	0	3037	32983	0	0	0	0	2994	0	0	0	0	3786	0	0	296	296	615	9862	5756	1003	16927	0	0	0.0818	0.1275	0.1149				2698	296	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	
791821																																																																																																																																																																																	6089	11121	0	0	0	22989	16094	148215	0	0	443	0	25431	147038	0	0	0	0	25819	0	0	136	0	0	0	0	443	443	18701	35548	48115	4093	46201	0	0	0.1726	0.3331	0.3274	0.0000	0.0000	0.0000	25376	443	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
791942																																																																																																																																																																																	2835	9427	0	0	0	6888	14333	137382	0	0	1493	0	12014	137796	0	0	0	0	12952	0	0	196	71	0	0	0	1091	1091	3050	16614	70676	2978	48382	192	0	0.0861	0.1491	0.1365	0.0000	0.0000	0.0000	11861	1091	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	
792248																																																																																																																																																																																	760	50	0	0	0	0	12259	35167	0	0	550	0	3865	34556	0	0	0	0	3839	0	0	0	0	0	0	0	306	306	424	10734	3805	741	20422	0	0	0.1022	0.1585	0.1458	0.0000	0.0000	0.0000	3533	306	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	
792453																																																																																																																																																																																	721	0	0	0	0	2246	3320	56171	0	0	667	0	7694	55254	0	0	0	0	8341	0	0	0	0	0	0	0	667	667	117	3320	0	1121	53381	0	0	0.1389	0.1543	0.1420	0.0000	0.0000	0.0000	7674	667	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
792640																																																																																																																																																																																	2057	1750	0	0	0	68	4408	26024	0	0	325	0	2450	24895	0	0	0	0	2611	0	0	90	0	0	0	0	245	245	599	7532	313	1129	17821	0	0	0.0953	0.1342	0.1216	0.0000	0.0000	0.0000	2366	245	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	
792659																																																																																																																																																																																	2463	6500	0	0	0	0	25782	104043	0	0	854	0	8371	102860	0	0	0	0	8993	0	0	0	0	0	0	0	753	753	14662	28342	14247	7050	47447	0	0	0.0801	0.1496	0.1371	0.0000	0.0000	0.0000	8240	753	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	
792716																																																																																																																																																																																	18350	130534	0	0	0	5311	0	636175	0	0	2929	0	66594	679544	0	0	0	0	65244	0	0	54	2541	3525	0	0	2929	2929	12110	324812	28357	11134	269546	0	0	0.0923	0.1856	0.1773	0.0000	0.0000	0.0000	62315	2929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
792743																																																																																																																																																																																	1936	6590	0	0	0	0	16398	144217	0	0	1275	0	19008	143621	0	0	0	0	16435	0	0	0	0	0	0	0	1275	1275	2154	14222	43493	4578	81692	0	0	0.1083	0.1546	0.1426	0.0000	0.0000	0.0000	15160	1275	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
792958																																																																																																																																																																																	470	818	0	0	0	830	2026	11602	0	0	73	0	1076	12052	1	0	0	0	1150	0	0	0	0	204	0	0	73	73	197	3721	944	390	6827	0	0	0.0894	0.1412	0.1322	0.0000	0.0000	0.0000	1077	73	-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	
793151																																																																																																																																																																																	12463	33610	0	0	0	1472	25798	170271	0	0	887	0	15643	165663	0	0	0	0	14670	0	0	581	0	0	0	0	887	887	5121	67965	13192	9289	84626	0	0	0.0841	0.1392	0.1307	0.0000	0.0000	0.0000	13783	887	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
793245																																																																																																																																																																																	5297	1400	0	0	0	0	4136	29599	0	0	63	0	1939	26125	0	0	0	0	1701	0	0	0	0	0	0	0	63	63	1447	8575	15723	724	3613	3063	0	0.0634	0.1290	0.1242	0.0000	0.0000	0.0000	1638	63	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
793302																																																																																																																																																																																	3280	877	0	0	0	66	12093	122498	0	0	725	0	9387	124110	0	0	0	0	10146	0	0	0	0	6290	0	0	725	725	2877	11768	75406	3835	33225	0	0	0.0759	0.1328	0.1233	0.0000	0.0000	0.0000	9421	725	-53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	
793571																																																																																																																																																																																	14537	0	0	0	0	21948	125	147391	0	0	650	0	12392	145026	0	0	0	0	13042	0	0	0	0	7409	0	0	650	650	1339	61949	76228	4317	8525	0	0	0.0854	0.2142	0.2035	0.0000	0.0000	0.0000	12392	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
794073																																																																																																																																																																																	69342	0	0	0	0	0	209514	1837193	266	0	11190	0	158078	1851733	0	0	0	0	138055	31000	0	0	3110	121439	0	0	11190	11456	63837	158173	859623	71838	735536	28586	0	0.0695	0.1096	0.1005	0.0000	0.0000	0.0000	126599	11456	2263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
794149																																																																																																																																																																																	14106	3170	0	0	0	0	32023	138178	0	0	617	0	12295	133049	646	0	0	0	12882	0	0	0	0	589	0	0	636	636	6953	40776	19287	4775	71730	0	0	0.0920	0.1432	0.1362	0.0000	0.0000	0.0000	12246	636	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
794251																																																																																																																																																																																	1159	5375	0	0	0	198	5326	36395	0	0	207	0	2668	35318	0	0	0	0	2519	0	0	0	0	0	0	0	207	207	1847	10231	3195	2433	20956	0	12	0.0660	0.1024	0.0940	0.0000	0.0000	0.0000	2312	207	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
794336																																																																																																																																																																																	7958	101638	0	0	0	36212	55035	289426	0	0	1224	0	34188	284849	0	0	0	0	35388	0	0	86	161	3083	0	0	1224	1224	94731	107470	6234	8095	82176	0	0	0.1199	0.3262	0.3149	0.0000	0.0000	0.0000	34164	1224	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
794345																																																																																																																																																																																	1836	4755	0	0	0	14270	32633	109277	0	0	616	0	19739	108659	0	0	0	0	19987	0	0	230	0	0	0	0	616	616	316	43790	15788	2125	49423	0	0	0.1783	0.3014	0.2922	0.0000	0.0000	0.0000	19371	616	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
794541																																																																																																																																																																																	282112	0	0	0	0	0	390291	2547618	0	0	16862	0	153022	2345672	3	0	138977	0	209027	0	0	10179	21556	290276	0	45000	16862	61862	275691	571681	202666	91459	1505915	200000	0	0.0628	0.1101	0.0775	0.0000	0.0000	0.0000	147165	61862	4358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
794608																																																																																																																																																																																	6807	19716	0	0	0	25671	2628	292645	0	0	2175	0	34270	290720	0	0	0	0	36445	0	0	152	1139	20911	0	0	2175	2175	5231	46429	148064	16668	95096	0	0	0.1179	0.1999	0.1880	0.0000	0.0000	0.0000	34270	2175	-428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	0	
794653																																																																																																																																																																																	1628	737	0	0	0	2082	3861	22271	0	0	162	0	2135	22624	0	0	0	0	2252	0	0	0	0	856	0	0	162	162	333	7855	2568	1009	11621	0	0	0.0924	0.1511	0.1403	0.0000	0.0000	0.0000	2090	162	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	
794747																																																																																																																																																																																	592	625	0	0	0	4064	1807	17832	0	0	272	0	2093	18066	0	0	0	0	2248	0	0	0	0	0	0	0	158	158	754	5014	1312	569	11018	0	0	0.1157	0.1789	0.1664	0.0000	0.0000	0.0000	2090	158	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	
795249																																																																																																																																																																																	1642	1150	0	0	0	0	21858	48261	0	0	335	0	5726	47924	156	0	0	0	5902	0	0	0	0	2506	0	0	335	335	5245	12522	9244	1044	21324	0	0	0.1162	0.1985	0.1872	0.0000	0.0000	0.0000	5567	335	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
795454																																																																																																																																																																																	1	25488	0	0	0	244051	0	274775	0	0	0	0	33499	260659	0	0	0	0	33499	0	0	0	0	0	0	0	0	0	50934	118990	99616	5235	5235	0	0	0.1285	0.4249	0.4249	0.0000	0.0000	0.0000	33499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
795548																																																																																																																																																																																	2467	464	0	0	0	0	33245	88067	0	0	670	0	9514	83242	36	0	0	0	9718	0	0	0	0	0	0	0	670	670	1299	21334	26121	1912	39517	0	0	0.1087	0.1709	0.1592	0.0000	0.0000	0.0000	9048	670	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
795650																																																																																																																																																																																	3490	9550	0	0	0	11320	26413	112528	0	0	867	0	12800	113143	0	0	0	0	13385	0	0	125	0	0	0	0	867	867	6275	40318	9926	4353	56876	0	0	0.1106	0.1911	0.1788	0.0000	0.0000	0.0000	12518	867	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
795735																																																																																																																																																																																	1101	5175	0	0	0	1079	11448	54515	0	0	413	0	5148	53277	0	0	0	0	5030	0	0	25	0	790	0	0	413	413	1242	14879	16298	1965	21861	50	0	0.0872	0.1506	0.1382	0.0000	0.0000	0.0000	4617	413	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
795959																																																																																																																																																																																	4533	5100	0	0	0	11467	20467	112654	0	0	750	0	9317	111410	0	0	0	0	10149	0	0	585	0	4820	0	0	750	750	1686	37712	27199	6912	46931	82	0	0.0844	0.1428	0.1323	0.0000	0.0000	0.0000	9399	750	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
795968	723549	80377	0	0	0	566656	2218680	12211043	53	0	177639	0	1161674	12423701		0	0	23410	1370604	0	1024712	243356	21205	1656434	0	172159	112095	284307	464149	3400010	2853140	888863	5577472	308605	0	0.0881	0.1540	0.1224	0.0000	0.0000	0.0000	1089828	284307	22127	31507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41754	0	65544	8902078	12369687	0	0	0	0	7442022	0	4295	52513	1501	0	0	0	3531	0	101680	621869	0	0	2017	537179	0	27460	36419	353349	1774877	0	54035	0	80377	0	0	0	0	289164	19441	0	0	313783	2563976	4564263	0	0	0	0	23410	1025383	57492	7103	71925	0	-83728	243356	0	0	0	243356	10603	0	0	0	10603	24409	0	0	0	24409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305604	305604	0	0	305604	0	3314	3314	0	0	0	3314	828217	0	0	0	828217	0	0	41754	464149	3400010	3200498	6687371	0	680002	1600249	6687371	8967622	255285	55000						9971947																																																									
796125																																																																																																																																																																																	12733	22457	0	0	0	2600	63492	347378	0	0	2820	0	41707	342341	0	0	0	0	44106	0	0	0	6311	10865	0	0	2820	2820	14068	81212	66068	6787	188172	0	0	0.1206	0.1793	0.1678	0.0000	0.0000	0.0000	41286	2820	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	
796152																																																																																																																																																																																	4864	3415	0	0	0	13870	10260	70268	0	0	478	0	7673	68953	0	0	0	0	8068	0	0	99	0	0	0	0	478	478	1556	23512	9629	3497	35997	0	0	0.1101	0.1769	0.1664	0.0000	0.0000	0.0000	7590	478	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
796415																																																																																																																																																																																	11002	3088	0	0	0	21589	4029	173308	0	0	1567	0	14468	168763	326	0	0	0	15973	0	0	0	424	0	0	0	1526	1526	7874	25293	49940	7090	91737	51	0	0.0856	0.1309	0.1184	0.0000	0.0000	0.0000	14447	1526	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	
796451																																																																																																																																																																																	5620	35350	0	0	0	40282	62082	313575	0	0	2581	0	22281	311283	0	0	0	0	23595	0	0	183	0	6694	0	0	2022	2022	41354	84463	95979	6108	93353	0	0	0.0693	0.1464	0.1338	0.0000	0.0000	0.0000	21573	2022	509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559	
796657																																																																																																																																																																																	2141	1129	0	0	0	0	12320	48918	0	0	473	0	4957	48637	0	0	0	0	5208	0	0	89	0	0	0	0	396	396	856	14187	10754	1819	23443	0	0	0.0989	0.1645	0.1519	0.0000	0.0000	0.0000	4812	396	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	
796769																																																																																																																																																																																	11437	0	72	0	0	3920	6570	59910	0	0	218	0	6324	58954	0	0	0	0	4925	0	0	0	0	0	0	0	218	218	2024	20239	8822	2428	27102	0	0	0.0808	0.1385	0.1303	0.0000	0.0000	0.0000	4635	218	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
796965																																																																																																																																																																																	12206	17000	0	0	0	0	71937	230971	0	0	3556	0	17490	215451	0	0	0	0	19320	0	0	0	0	8489	0	0	1974	1974	18317	69500	13287	7523	133175	0	0	0.0805	0.1235	0.1109				17346	1974	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1582	
797140																																																																																																																																																																																	2711	354	0	0	0	1498	15519	76204	0	0	603	0	6913	76994	0	0	0	0	7385	0	0	25	86	0	0	0	603	603	2269	11444	22546	3600	40350	0	0	0.0881	0.1368	0.1256	0.0000	0.0000	0.0000	6782	603	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
797159																																																																																																																																																																																	856	1000	0	0	0	6818	0	19738	0	0	107	0	1344	19685	0	0	0	0	1451	0	0	116	0	0	0	0	107	107	0	8674	2394	705	8777	0	0	0.0683	0.1227	0.1137	0.0000	0.0000	0.0000	1344	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
797234																																																																																																																																																																																	2918	333	0	0	0	0	21350	92045	0	0	785	0	7124	93115	0	0	0	0	7727	0	0	1445	716	0	0	0	785	785	1070	23737	15422	2840	52358	0	0	0.0746	0.1160	0.1042	0.0000	0.0000	0.0000	6942	785	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	
797319																																																																																																																																																																																	1618	3330	0	0	0	18775	1257	62235	0	0	356	0	9192	62060	0	0	0	0	9541	0	0	0	0	0	0	0	356	356	2946	20225	10802	1696	28607	0	0	0.1480	0.2507	0.2414	0.0000	0.0000	0.0000	9185	356	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
797467																																																																																																																																																																																	16590	14175	0	0	0	0	14830	190096	0	0	1469	0	14149	181115	0	0	0	0	15566	0	0	1050	0	0	0	0	1469	1469	11728	32852	8433	6992	138473	3666	0	0.0778	0.1036	0.0938	0.0000	0.0000	0.0000	14097	1469	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
797775																																																																																																																																																																																	4413	16186	0	0	0	0	158284	652369	436	0	8600	0	106442	640849	0	0	0	0	107471	0	0	0	2172	0	0	0	4890	5326	10839	124193	310369	25271	210062	0	0	0.1597	0.2774	0.2636	0.0000	0.0000	0.0000	102145	5326	3192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3710	
797832																																																																																																																																																																																	215	1566	0	0	0	139	6865	15389	0	0	189	0	1561	15528	0	0	0	0	1542	0	0	78	0	0	0	0	85	85	64	9089	2827	288	3598	0	0	0.0938	0.2266	0.2141	0.0000	0.0000	0.0000	1457	85	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	
798156																																																																																																																																																																																	16964	41958	0	0	0	0	81045	415727	0	0	2729	0	54634	414021	0	0	0	0	56187	0	0	938	1242	27527	0	0	2729	2729	12270	105251	27275	12957	272137	0	0	0.1293	0.1744	0.1659	0.0000	0.0000	0.0000	53458	2729	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
798512																																																																																																																																																																																	1751	2500	0	0	0	0	9120	55809	0	0	313	0	6458	54906	0	0	0	0	6715	0	0	50	0	578	0	0	313	313	488	13174	20550	1217	21826	263	0	0.1166	0.1914	0.1825	0.0000	0.0000	0.0000	6402	313	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
798857																																																																																																																																																																																	4778	4786	0	0	0	0	23681	106806	0	0	1010	0	8742	106990	0	0	0	0	9479	0	0	659	0	6300	0	0	1010	1010	1466	24537	5776	3779	75583	0	0	0.0792	0.1087	0.0971	0.0000	0.0000	0.0000	8469	1010	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
799256																																																																																																																																																																																	2736	2700	0	0	0	7627	6080	24705	0	0	41	0	4772	22879	11	0	0	0	4793	0	0	8	0	0	0	0	41	41	1759	16368	1615	542	4984	0	0	0.2077	0.5285	0.5240	0.0000	0.0000	0.0000	4752	41	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
799359																																																																																																																																																																																	740	0	0	0	0	220	1312	11010	0	0	125	0	918	10738	0	0	0	0	971	0	0	0	0	0	0	0	111	111	49	1331	2227	164	7464	0	0	0.0801	0.1100	0.0974	0.0000	0.0000	0.0000	860	111	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	
799612																																																																																																																																																																																	58800	0	0	0	0	12992	148091	1050479	0	0	8061	0	89916	1041730	0	0	0	0	94865	0	0	1506	4934	44586	0	0	8061	8061	53961	147399	64684	37411	788068	0	0	0.0834	0.1083	0.0991	0.0000	0.0000	0.0000	86804	8061	1892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
799751																																																																																																																																																																																	2978	2900	0	0	0	0	24704	77750	0	0	850	0	7858	78632	0	0	0	0	8235	0	0	0	410	2240	0	0	724	724	1207	17566	12651	1703	46788	87	3	0.0955	0.1424	0.1299	0.0000	0.0000	0.0000	7511	724	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	
799854																																																																																																																																																																																	1907	8000	0	0	0	11510	21108	63104	0	0	384	0	8860	62965	95	0	0	0	9140	0	0	0	0	0	0	0	328	328	990	42143	5043	828	15240	0	0	0.1400	0.3495	0.3369	0.0000	0.0000	0.0000	8812	328	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	
799939																																																																																																																																																																																	1809	568	0	0	0	1813	214	12509	0	0	67	0	1418	12431	0	0	0	0	1497	0	0	0	0	0	0	0	67	67	1713	303	1856	132	8704	0	0	0.1150	0.1544	0.1475				1430	67	-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
799948																																																																																																																																																																																	2523	11065	0	0	0	0	32862	91481	0	0	702	0	11376	91455	0	0	0	0	11877	0	0	85	0	0	0	0	616	616	6854	39481	9141	410	36532	0	0	0.1231	0.2424	0.2298	0.0000	0.0000	0.0000	11261	616	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	
800134																																																																																																																																																																																	2364	338	0	0	0	0	32392	117421	0	0	1011	0	13631	118807	0	0	0	0	14384	0	0	364	206	0	0	0	1011	1011	3904	21021	28044	4366	65072	353	0	0.1126	0.1717	0.1596	0.0000	0.0000	0.0000	13373	1011	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
800442																																																																																																																																																																																	5229	3350	0	0	0	0	34244	85697	0	0	943	0	11322	84894	0	0	0	0	11364	0	0	0	6	0	0	0	715	715	1479	26286	11989	4510	45932	0	129	0.1256	0.1995	0.1870	0.0000	0.0000	0.0000	10649	715	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	
