"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF465	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB527	
882354	4	0	10	15	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	0	0	5	0	17	12	0	0	0	0	0	11	10																
882541	0	0	0	8	4	0	0	0	16	8	0	0	0	0	0	0	0	0	0	0	0	false	12	0	0	0	11	0	0	13	0	0	0	0	0	0	10				internet banking fees	insurance and surety bonds											
882701	535	0	346	0	428	75	60	0	220	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	661	85	130	1250	291	0	0	229	0	0	0	0	Wire transfer fees	Other misc fees		Appraisals												
882952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
883137	43	0	49	60	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	40	35	0	0	0	7	30	30	57	48																
883351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
883753	4	0	12	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	0	4	1	0	3	9	0	0	0	9	0	0	0																
883874	0	0	300	0	0	432	184	107	97	111	0	0	0	0	0	0	0	-2791	0	12	0	false	176	0	0	123	0	846	1132	114	0	0	92	120	0	120	128	Investor fee income	Loan commitment fees	Int inc advances to MoneyGram	Courier expense	Expense OREO					W/D to fund parent company checking account		Reclass to AULC - RCG 3				
883959	0	0	0	0	0	44	0	0	46	35	28	0	0	0	0	0	0	0	0	0	0	false	46	0	0	0	0	0	0	45	0	0	72	25	61	50	36	LOAN LATE CHARGES PAID			SOFTWARE MAINT/SUPPORT	SERVICE CHG ON DUE FROM BANK ACCTS	OTHER OUTSIDE SERVICES										
884059	61	0	42	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	55	0	0	0	0	161	135	53	0	0	0	0	0	44	43																
884303	437	0	169	205	0	749	244	186	242	222	197	0	0	0	0	0	0	0	0	0	0	false	232	0	0	0	0	283	2048	242	0	0	631	169	0	0	0	MERCHANT DISCOUNT FEES	CASH MANAGEMENT FEES	NON TAXABLE GAIN ON STOCK DONATIONS	BANK RELATIONS & SPONSORSHIPS	LOAN & ORE EXPENSES	CHARITABLE DONATIONS										
884358	65	0	36	0	0	0	0	0	36	38	0	0	0	0	0	0	0	0	0	0	0	false	69	0	0	0	0	279	351	84	0	0	0	50	0	0	41				FRANCHISE TAX	DEF COMP NON DED-DIRECTORS											
884442	138	0	112	0	0	41	59	36	60	0	0	0	0	0	0	0	0	0	0	0	0	false	94	0	0	107	25	97	436	113	0	0	191	72	98	72	119	Miscellaneous Income	Loan Commitment Fees	Merchant Fee Income	Directors' Fees FAS 106												
884639	41	0	52	13	12	0	0	0	41	58	49	0	0	0	0	0	0	223	0	0	0	false	37	0	0	0	22	47	630	62	0	0	203	0	0	0	30				Bus Development	Profit and Loss forgery,etc	Other State Taxes				Capital Infusion						
884648	27	0	24	13	10	0	0	0	59	0	0	0	0	0	0	0	0	800	0	0	0	false	28	0	14	78	15	63	7	35	0	0	8	18	0	39	34				Loss on Sale of Other Real Estate						Capital Injection						
884657	16	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0																
885225	99	0	111	28	77	0	0	0	73	54	0	0	0	0	0	0	0	0	0	0	0	false	86	0	38	0	39	85	0	75	0	0	167	52	40	155	75				Internet Charges	Correspondent Bank Charges											
885252	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-29	0	0	0	0	44	25	0	0	0	0	0	0	0				Contingency Expense										Income adjustment due to amended consolidated tax return for 2006 to reflect the recapture of the loan losss reserve (for tax purposes) as proved in teh Small Business & Work Appointment Tax Act of 2007 (HR 2206) passed by Congress and signed into law by Pres. Bush May 25, 07. Final rules were not available from the IRS until Feb. 21, 2008.  Consequently we could not file any earlier.	See full descripton under Other explanations	
885430	33	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	37	0	0	0	48	148	159	75	0	0	0	81	0	0	35																
885579	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
885869	224	0	73	0	0	33	37	0	38	57	80	0	0	0	0	0	0	0	0	0	0	false	89	0	42	0	0	435	57	115	0	0	0	0	0	64	91	Check cashing	Collection fees		Courier	Insurance	Debit card										
886044	5	0	5	2	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	0	1	0	2	1	2	10	0	0	-12	11	0	5	0	RE APPLICATIONS FEE															
886204	525	0	166	0	372	31	0	0	105	104	0	0	0	0	0	0	0	0	0	0	0	true	130	0	0	158	152	144	356	182	0	0	0	170	0	139	128	Income on Call Options			Item Processing Expense	Meeting & Events Expense									The Bank elected to incur a $2.5MM loss and a $13.3MM non-cash loss related to the redemption of Goldman Sachs and AMF Mutual Funds, respectively. Each fund held investment grade, mortgage backed securities (MBS) bonds. None of the funds invested in subprime MBS. Accounting rules require mutual funds to be treated as equities, regardless of the fund's underlying assets. Under equity accounting, unrealized losses on bonds held in the mutual funds impact Tier 1 Capital through a mark to market, unlike any other bond the bank owns directly. By redeeming the Goldman Sachs fund, the Bank received cash. By redeeming the AMF funds, the bank received the underlying bonds. (Continued on page 55)		
886624	290	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	92	-54	45	35	30	47	311	75	0	0	349	85	147	179	112															Deferred Tax Adj-90m, FAS158 Adj 36m	
887340	157	0	61	233	22	11	77	0	1165	0	0	0	0	0	0	0	0	2000	0	0	0	false	101	0	16	0	12	3	239	181	-59	0	72	287	0	20	126	misc customer service fees	rent paid by bank-owned subsidiary for use of bank premises		mortgage service commit/fund/ufmip/vaff operating expenses						capital injection from the holding company						
887555	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0																
887827	0	0	0	35	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0				FRANCHISE TAX												
887854	9	0	30	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	12	-50	0	0	3	0	5	10	0	0	0	0	17	0	0	Debit Card fees														error on accrued bonus payable account	
888002	687	0	287	0	647	73	0	0	264	351	656	0	0	0	0	0	0	0	0	0	0	false	0	0	0	588	220	165	1139	812	0	0	1069	0	0	737	610	Wire Transfer Fees			Courier Services	Internet Banking Expense	Loss on Cash Items (290) & Loan Workout (366) (combined, not enough lines)										
888141	122	0	47	0	17	0	0	0	54	87	0	0	0	0	0	0	0	0	0	0	0	false	49	0	12	107	18	85	365	57	107	0	0	25	51	0	68				DUES	LOAN COLLECTION FEES											
888253	293	0	34	8	49	0	0	0	208	124	162	0	0	0	0	0	0	0	0	0	0	false	102	0	13	0	12	29	422	162	0	0	388	44	29	37	133				Management Fees - Holding Company	Credit Card Portfolio Expense	Fees Lost - Closed Chk Acct										
888552	93	0	106	21	26	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	62	0	12	77	19	22	203	71	0	0	91	27	66	0	93	Check Cashing and other															
888833	77	0	22	0	0	71	8	3	64	64	0	0	0	0	0	0	0	0	0	0	0	false	64	0	13	0	28	0	386	78	0	0	0	94	0	65	114	Mortgage Loan Fees	Wire Fees	Check Cashing Fees	Correspondent Analysis Fees	Carrier and Courier Expense											
888954	86	0	0	740	66	137	53	134	87	55	0	0	0	0	0	0	0	7000	0	1575	0	true	0	0	0	0	0	0	214	56	0	0	0	103	0	0	72	Fee Income on Delivery of Leases to other Funders	Fee Income on Property Tax Rendering	Fee Income on Commitments	Lease Credit Scoring	Insurance					Capital Contribution - MS Financial		Purchased Allowance		1.  Other Noninterest Income Continued Insurance Income Sharing                    42 Documentation Fees                             166 Underwriting Fees                                   25		
889456	18	0	9	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	19	0	5	0	7	25	34	17	0	0	0	13	0	20	0																
889652	37	0	40	109	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	3	79	5	6	129	44	0	0	26	44	0	21	52																
890050	51	0	108	0	0	563	627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	39	0	0	0	0	0	84	50	0	0	0	134	50	0	45	REAL ESTATE ORGINATION FEES	REAL ESTATE PARTICIPATION SOLD FEES														
890603	0	0	33	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	false	28	0	0	0	0	0	137	31	0	0	39	41	0	0	0				Other Outside Service Fees												
890649	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	37	28	0	0	0	0	0	0	0	Income on sales of secondary market loans															
890742	150	0	102	65	273	47	0	0	42	125	0	0	0	0	0	0	0	0	0	292	0	false	90	0	42	0	64	116	636	121	0	0	110	55	0	17	34	Merchant credit card income			Dues and subscriptions	Loan prepayment penalty							Estimated loan write down for bank acquisition				
890957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0																
891226	89	0	80	76	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	false	48	0	0	88	0	0	0	71	0	0	0	0	64	122	49				Software maintenance expense												
891253	11	31	12	0	0	6	0	0	10	27	34	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	11	18	65	18	0	0	0	0	0	22	0	EXCHANGE FEES			STATE ASSESSMENTS	PROFESSIONAL AND EXAM FEES	COMPUTER SOFTWARE AND HARDWARE										
891673	71	0	94	12	40	23	0	0	0	0	0	0	0	0	0	0	0	-10	0	0	0	false	36	0	18	53	8	132	112	48	0	0	0	74	45	99	41	Brokered Loan Fees									Transaction with holding company						
891721	5	9	16	0	51	6	1	0	23	66	18	0	0	0	0	0	0	0	0	0	0	false	13	0	4	0	8	35	3	16	0	0	8	27	31	44	6	Misc Income	MPI Coin		Telephone	Franchise Tax	Loan Collection										
892223	45	0	70	32	65	200	29	16	36	44	46	0	0	0	0	0	0	0	0	0	0	false	31	0	16	56	0	12	199	19	0	0	30	57	15	32	14	Litigation Settlements	Secondary RE Fees	Exhange	Loan & Collection Expense	OREO Expense	Ohio Franchise Tax Expense										
892250	7	0	13	0	0	3	7	0	6	8	16	0	0	0	0	0	0	0	0	0	0	false	8	0	0	0	2	0	19	20	0	0	0	0	17	0	11	Exchange - Misc. Fees	Debt Card Income		Debt Card Expense	Insurance & Bonds	Misc & Service Charge Expense										
893248	59	0	0	0	0	54	0	0	51	94	44	0	0	0	0	0	0	0	0	0	0	false	49	0	30	81	0	80	197	56	0	0	164	0	32	99	58	Data Processing Income			Deferred Comp	Holding Company Management Fees	OCC Exam Fees										
893538	156	0	0	0	0	147	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	Debit Card Fees			DDA/SAV Fraud and Closures												
893640	47	0	0	0	40	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	116	0	0	0	0	0	0	27	0	LOAN ORIGINATIONS IMBC															
893855	42	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
894151	33	0	0	87	80	1675	0	0	0	0	0	0	0	0	0	0	0	0	0	-10	0	false	0	0	0	0	0	0	156	28	0	0	0	81	0	0	0	Miscellaneous income - Proceeds from Insurance Claim											Reported $10M of ALLL for unfunded commitments on RC-G				
894245	24	0	19	10	10	90	0	0	7	7	9	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	2	8	72	4	0	0	0	0	0	0	0	OVERDRAFT FEES			COURIER	CHARGE OFF DDA	PUBLIC RELATIONS										
894348	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	121	0	0	166	0	0	0	0	0	0	0	0																
894544	117	0	32	0	0	157	0	0	28	35	32	0	0	0	0	0	0	0	0	0	0	false	43	0	0	28	0	0	63	45	0	0	98	36	34	35	42	DATA PROCESSING INCOME			BROKERAGE EXPENSES	MEMBERSHIPS AND SUBSCRIPTIONS	CHARITABLE CONTRIBUTIONS										
894553	445	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	654	0	0	731	0	0	0	0	0	0	0	0				CDARS TRANSACTION FEES												
894834	15	0	7	35	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	28	0	0	0	2	18	44	27	0	0	0	13	3	27	19																
894946	46	0	36	28	29	325	0	0	269	32	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equipment Lease Income			Equipment Lease Depreciation Expense	Loan Collection Expense											
895055	97	0	0	0	0	105	0	0	106	55	38	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	94	31	0	0	0	0	0	0	35	Other Loan Underwriting/Evaluation Fees			Other Outside Services/OCC Exam Fees	Travel & Entertainment	Franchise Tax Expense										
895448	13	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-234	0	0	0	false	12	0	0	23	2	23	28	15	0	0	0	20	0	11	0										Group Term Policies Cumulative Adjustment						
895710	234	0	280	106	0	104	115	0	118	584	0	0	0	0	0	0	0	0	0	0	0	false	205	-363	0	390	45	190	279	318	0	0	481	106	0	224	316	Credit card merchant servicing income	Letters of Credit Fees		Public Relations	Pennsylvania Shares Tax										Recognize liability for postretirement cost of insurance for split-dollar life insurance	
895831	0	0	0	98	0	0	0	0	161	96	276	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	156	353	118	0	0	158	0	201	134	0				Telephone Expenses	Security/Protection Personnel Expense	Loan Collection Expense & Foreclosed R/E Expense										
895952	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	0	11	2	0	0	0	0	0	1	0				Miscellaneou												
896155	0	0	45	0	0	347	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	false	27	0	0	32	0	0	0	42	0	0	49	0	0	26	0	Life Insurance death benefit			Info Tech License Fee												
896258	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	48	0	50	0	0	0	0	0	0	0				software maintenance												
896427	70	0	59	53	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	false	31	0	0	63	0	0	206	57	0	0	0	55	0	35	0				Ohio Franchise Tax												
896566	1544	0	0	0	418	215	1109	0	192	250	0	0	0	0	0	0	0	3560	0	0	0	false	350	0	0	0	52	0	474	546	0	0	0	0	248	500	301	Origination Fees on mortgage loans sold in secondary market	ATM and debit card fees		Courier	Losses on Deposit Accounts					Capital Surplus Contribution						
896856	68	0	36	27	30	22	0	0	36	114	25	0	0	0	0	0	0	0	0	0	0	false	19	0	2	55	0	4	65	21	0	0	29	0	27	62	20	Personal Property Tax Abatement			Internet Banking	OREO Writedown and Expense	Image Processing Fees										
897237	0	0	0	0	0	20	0	0	21	19	13	0	0	0	0	0	0	0	0	0	0	false	0	5	0	0	0	0	0	12	0	0	0	0	0	0	0	Debit Mastercard Trans. Fees			Audit Tax and Accounting Fees	ATM and Debit Mastercard	Telephone									FAS 158, Pension Liability	
897330	13	6	17	0	0	10	4	8	19	15	21	0	0	0	0	0	0	0	0	0	0	false	19	-233	9	32	9	10	0	13	0	0	0	12	22	0	8	CREDIT LIFE	CHECK CASHING FEES	MISC. NON INTEREST INCOME	CLEARING CHARGES AND ACH FEES	FRANCHISE TAXES ABD INS.	TRAVEL AND MEALS									ACCRUAL FOR SPLIT DOLLAR LIFE INS. BENEFITS BEYOND RETIREMENT	
897433	0	0	0	112	213	0	0	0	73	327	628	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	42	338	0	0	1376	57	0	0	0	0				Other State County and City Tax	Other Real Estate Expense	Loss on Sale of Other Real Estate									Change due to large increase in ALLL	
897451	17	0	14	7	3	0	0	0	12	19	0	0	0	0	0	0	0	0	0	0	0	false	13	0	4	0	8	3	33	11	0	0	12	0	23	5	0				Insurance	Service Charges											
897648	0	65	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0																
897657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0																
897853	16	7	5	7	12	5	4	4	14	7	0	0	0	0	0	0	0	0	0	0	0	false	19	0	0	0	4	50	0	21	0	0	21	7	0	29	6	Note Collection Fees	Check Cashing Fees	Wire Transfer Fees	Bank Franchise Tax	State Assessment											
898010	20	11	28	3	13	20	2	0	43	54	0	0	0	0	0	0	0	0	0	0	0	false	10	-175	3	43	0	4	163	26	0	0	6	46	0	23	7	MISCELLANEOUS INCOME	RENTAL INCOME/TENANT		CAPITAL STOCK TAX CORP	EQUIPMENT										DUE TO MINIMUM PENSION LIABILITY/SERP POST RETMNT SPLIT DOLLAR ACCT	
898140	9	0	105	11	11	0	0	0	36	18	55	0	0	0	0	0	0	0	0	0	0	false	12	0	4	0	6	8	4	13	0	0	0	14	1	0	9				BOM Insurance	Dues Subscriptions/AR State Bank Dept Assessment Fees	Write down expense other R/E										
898458	62	0	31	118	114	138	0	0	86	81	28	0	0	0	0	0	0	0	0	0	0	false	69	0	0	0	0	41	111	77	0	0	0	33	0	0	76	Fees on Sale of Mort Service Rights			Travel Expenses	Courier	LOC Fees-FHLB/CDARS										
898533	119	0	63	37	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-48	0	87	0	32	0	30	0	0	0	76	121	0	53															BOLI EITF 06-4	
898627	43	0	49	81	0	31	0	0	43	49	38	0	0	0	0	0	0	0	0	0	0	false	51	0	0	71	28	35	65	64	0	0	144	33	0	0	71	LOAN MARK TO MARKET ACRETION			CORE DEPOSIT AMORTIZATION	TRAVEL, MEETINGS, EDUCATION	CORRESPONDENT BANK CHARGES										
898850	48	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0				Depreciation Expense - Tech Equipment												
899008	105	0	48	0	0	0	0	0	46	34	0	0	0	0	0	0	0	0	0	0	0	false	55	0	0	0	50	0	249	72	0	0	0	56	90	0	40				SERVICE CHARGES	CONTRIBUTIONS											
899156	5	0	15	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	8	-65	0	24	0	1	0	10	0	0	10	0	0	3	4															Accrued Benefit Liability	
899343	54	0	43	61	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	78	0	7	103	23	35	468	92	0	0	9	64	0	5	67																
899370	54	0	0	44	42	0	0	0	68	36	113	0	0	0	0	0	0	0	0	113	0	false	0	0	0	90	8	31	282	43	0	0	0	53	36	0	0				Director's Deferred Comp	Item Processing	Loan Service Fees						Merger of Morris Building and Loan s.b.				
899428	212	0	103	0	91	43	73	31	180	0	0	0	0	0	0	0	0	0	0	0	0	false	128	0	0	35	33	238	71	193	0	0	330	67	203	303	115	refund of utility overpayment	loan fees not yield related	other commissions and fees	taxes - capital stock												
899455	0	0	0	0	0	90	0	0	63	81	28	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	94	113	0	0	0	0	0	0	35	0	VISA M/C MERCHANT INCOME			ARMORED CAR	VISA M/C MERCHANT EXPENSE	CORRESPONDENT BANK CHARGES										
899642	100	0	25	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	25	0	23	0	16	0	231	72	0	0	0	0	0	55	0	Redemption of VISA Class B common stock															
899651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	false	28	0	0	0	0	0	154	50	0	0	0	0	0	0	26				Insurance Commision								FIRST BANK GROVETON MERGER				
899736	238	121	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	151	0	0	216	28	0	310	114	0	0	0	0	0	0	85																
899754	31	4	5	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	24	0	3	3	5	35	47	22	0	0	0	8	0	31	14																
900034	0	0	74	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	false	37	0	0	82	0	97	0	0	0	0	0	38	29	0	0				Ad Valorem Taxes - Stock												
900146	188	0	54	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	58	0	7	0	26	5	0	72	0	0	48	0	45	2	51																
900258	10	0	0	0	7	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	3	5	40	11	0	0	0	0	0	0	0	LEASED OFFICE SPACE															
900306	81	0	105	150	18	43	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	55	-225	27	105	38	78	435	66	0	0	28	108	111	9	75	Commissions on Brokered Loans	Visa Debit Card Income													Implementation of EITF 06-04	
900454	0	0	0	0	134	0	0	0	183	1647	0	0	0	0	0	0	0	2000	0	0	0	false	0	0	32	78	53	0	163	0	0	0	329	0	0	128	0				Lending & Collection Expense	Management Fees					Capital Injections						
900502	208	0	0	0	0	83	127	0	79	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	50	533	122	0	0	0	0	0	194	0	BOLI INCOME	MODIFICATION INCOME		CONTRIBUTIONS												
901134	166	0	60	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	0	0	false	50	0	0	0	0	0	0	55	0	0	459	53	0	104	0				Credit Card Expense												
901358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	143	0	0	0	72	0	0	0	0																
901451	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	0	0	0	13	0	0	0	0	0	0	0																
901938	114	0	66	0	114	40	0	0	130	54	0	0	0	0	0	0	0	0	0	0	0	false	130	0	0	0	0	244	253	100	0	0	0	76	0	0	134	Income from Leased Property			Image Processing expense	Computer Software expense											
902645	12	0	0	0	1	0	0	0	9	11	4	0	0	0	0	0	0	0	0	0	0	false	8	0	0	0	0	0	10	5	0	0	0	3	0	0	4				Reg & Compl	Equipment	Fidelity Bond										
902672	63	0	85	67	0	48	0	0	90	52	143	0	0	0	0	0	0	0	0	0	0	false	56	-784	0	160	16	158	162	97	0	0	0	59	215	133	0	Rent on building			KY Deposit Tax	Insurance & Surety Bond	Telephone Expense									adoption of ETIF 06-4 & 06-10 post retirement split dollar accting treatment (BOLI)	
903062	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	0	0	0	43	1	15	0	0	0	54	0	0	0																
903240	63	0	100	57	0	27	52	-90	32	107	0	0	0	0	0	0	0	0	0	0	0	false	60	0	0	0	0	0	291	0	0	0	94	72	0	0	0	Income from Secondary Market Mortgage Originations	Other Operating Income (VISA Shares Redeemed)	Gain/Loss on Other Repossessed Assets	Seminars & Education Expenses	Deposit Taxes											
903455	33	0	0	0	0	8	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	12	0	0	9	0	40	0	0	0	0	0	0	0	FHLB funding income	Safe deposit box rental	POS income													
903558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0																
903754	23	9	15	11	3	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	false	9	0	6	7	2	3	68	21	0	0	13	7	0	16	5				Correspondent Svc Chgs	CDARS											
903950	38	0	27	26	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	35	0	31	0	0	0	0	100	0	0				Service Charges - Correspondent Accounts												
904171	60	0	81	0	0	53	102	0	33	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-209	0	0	0	0	423	39	0	0	117	79	0	0	0	Life Insurance Income	Other Income		Loan Expenses											Post Retirement Split Dollar Accounting Entry EITF 06-04 & 06-10	
904359	0	0	42	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	52	-192	0	85	36	0	34	53	0	0	0	0	0	0	0															Post retirement Boli adjustment recommended by external auditors	
904425	0	0	173	49	0	82	0	0	30	45	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	188	68	0	0	0	0	0	0	0	Bank Owned Life Insurance			K - 1 Tax Credit Adjustment	Audit Fees											
904667	22	0	45	13	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	32	0	16	0	18	32	72	47	0	0	0	99	0	0	38																
904845	35	0	47	0	0	0	0	0	78	30	40	0	0	0	0	0	0	0	0	0	0	false	0	-155	0	0	0	0	0	43	0	0	28	45	0	0	38				Deposit & franchise tax	Equipment service & rental	Technology Expense									Cumulative effect adjustment for post-retirement benefit of split dollar life insurance	
904957	6	0	20	23	43	35	18	0	144	21	35	0	0	0	0	0	0	250	0	0	0	false	25	0	0	49	5	11	168	25	0	0	0	0	12	0	0	Debit Card Income	Rental Income not from other real estate		Management Fee to TeamFinancial Inc.	Other Asset Expense	Travel and Meals				Capital Injection						
905356	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	27	31	Debit card fees															
906063	0	0	0	0	97	108	40	0	389	92	0	0	0	0	0	0	0	0	0	0	0	false	101	0	0	0	0	37	0	170	0	0	241	150	0	110	184	Merchant visa servicing income	Management fee income from Holding Company		Loss from Limited Partnership	Business Development Expense											
906241	108	0	37	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	118	0	0	0	35	134	0	85	0	0	0	30	0	0	115	BOLI															
906410	17	0	12	15	4	0	0	0	45	67	0	-9	0	0	0	0	0	-8	0	0	0	false	19	-80	0	27	4	11	71	21	0	0	0	0	0	21	0				bank examinations	capital shares tax		teller shortages			ADJUSTMENT PER AUDITORS PER TREASURY STOCK					BOLI ADJUSTMENT UNDER EITF06-4 AND 06-10	
906559	120	73	89	37	0	0	0	0	40	36	48	0	0	0	0	0	0	0	0	63	0	false	49	0	0	53	0	53	151	101	0	0	0	79	48	0	50				Education	Bonus accrual	OREO expenses						Difference in portion allocated to off balance sheet exposure				
906652	35	0	12	0	5	8	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	false	17	0	15	2	0	11	72	14	0	0	53	11	0	37	7	SALES OF CASHIER CK,TRAV CK & MONEY ORDERS			CORR BANK SERVICE CHARGE FEES												
907257	47	0	0	44	61	0	0	0	61	110	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	8	0	126	0	0	0	19	0	0	0	26				OREO Expense	Loan Collections											
