"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF465	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB527	
527507	311	0	0	0	0	1070	459	0	546	965	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	810	0	0	0	MERCHANT CARD FEES	LIFE INSURANCE PROCEEDS		CHARITABLE CONTRIBUTIONS	MERCHANT CARD EXPENSE											
527600	246	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	209	0	0	366	186	0	0																
527749	10	0	17	14	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	4	0	6	0	90	13	0	0	Overdraft/return check charges															
527954	41331	0	0	0	0	68271	66911	14480	7191	22055	12903	0	0	0	0	0	0	0	0	-4242	-1526	true	10780	12077	0	0	0	15510	22494	0	0	0	Merchant processing income	Credit card interchange income	IS services income	ATM expense	Software expense	Admin service expense parent company						Sold loans to affiliates and purchased retained interest in trust	Purchase and sales of loan portfolios	RI-E 1k. Processing income affiliate 19,783; RI-E 1j. Professional services affiliate income 7,933; RI-E 2k. Other professional services expense 9,516.	Adjustment for impact of SFAS 155 & Fin 48	
528102	89	0	56	0	13	84	32	0	78	33	0	0	0	0	0	0	0	0	0	0	0	false	57	0	1	151	19	40	270	34	0	0	dr card inc	atm process fee		audit fees	dr card chg											
528241	94	0	4	0	9	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	false	41	0	18	0	13	26	150	48	0	0				Professional Services												
528568	427	0	0	0	0	0	0	0	4593	447	1335	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Holding co admin & process fees	travel &entertainment	Restructuring expense										
528616	504	0	377	0	0	3402	366	0	2644	519	413	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	MERCHANT DISCOUNTS	CARDHOLDER DISCOUNTS		MERCHANT TRANSACTION EXPENSE	PA SHARES TAX	OUTSIDE SERVICES										
528746	0	0	24	0	0	0	0	0	14	10	12	0	0	0	0	0	0	0	0	0	0	false	0	0	0	13	0	0	0	0	0	0				Audit/Accounting Fees	Correspondent Fees	Corporate Franchise Tax										
528849	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	360	0	0	0				Other professional fees												
528858	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	171	0	0	0																
528960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	1300	0	0	false	0	0	0	0	0	0	267	0	0	0										Capital Contribution from Parent Bank Holding Company	Capital Contribution from Parent Bank Holding Company					
529172	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	110	0	0	0	Debit Card Incom															
529341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	244	0	0	0																
529659	76	0	41	18	10	95	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	false	42	0	13	59	12	5	24	60	0	0	EDP SERVICE FEES			DONATIONS AND CHARITIES												
529846	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	98	0	0	0				Other Outside Service Fees												
529855	0	0	57	0	0	0	0	0	53	52	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	92	0	0	0	0	0	0				Professional Fees (includes legal fees)	Telephone and Communications lines											
529958	0	0	0	0	0	45001	1863	0	29525	1481	4727	0	0	0	0	0	0	0	0	106	0	true	0	0	0	0	0	0	0	0	0	0	Credit Card Income	Item Processing Income		Credit Card Expenses	Item Processing Expenses	FAS 156 Adjustments						Allowance on Acquired Portfolio		FAS 156 Adjustments - MSR's Expenses - 4727		
530655	0	0	0	0	0	136	0	0	240	158	134	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	INSURANCE PROCEEDS FROM GREENSBURG TORNADO			CONTRACT SERVICES	CONTRIBUTIONS	SOFTWARE MAINT CONTRACTS										
530703	0	0	179	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	-155	0	false	0	0	0	0	0	0	353	98	0	0	MASTERMONEY EXCHANGE INCOME											RECLASSIFY RESERVE FOR OFF-BALANCE SHEET EXPOSURES				
530851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	60	0	0	87	54	0	0																
530954	38	0	13	30	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	15	0	0	0	5	0	105	24	0	0																
531157	0	0	20	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	false	0	0	0	0	3	2	7	15	0	0	Other Earnings											From Citizens State Bank				
531250	0	0	0	0	0	0	0	0	335	0	0	0	0	0	0	0	0	0	0	272	0	false	0	0	0	107	0	0	124	0	0	0				Donations								Business Combination- Reorganization				
532042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6300	0	389	0	false	0	0	0	0	0	188	0	156	0	0										Injection of $6,300 into capital		Business combination purchase accounting adjustment				
532453	0	0	0	0	0	0	0	0	19	66	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	43	0	0	0	0	0	0				Outside Services	Salary Continuation Expense											
532752	14	0	22	1	10	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	false	14	0	4	0	8	6	9	22	0	0				Bank Service Charges												
533124	137	0	95	15	21	160	0	0	175	0	0	0	0	0	0	0	0	-77	42	0	0	false	39	0	21	134	7	188	540	125	0	0	Cashier's Checks earnings			Professional Fees						Reversal 2006 Investment	Capital Injection					
533227	30	0	32	0	0	0	0	0	71	34	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	29	0	0	202	29	0	0				Consulting/Auditing	Franchise Tax											
533535	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	127	0	0	0																
533740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
533759	112	0	0	31	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	false	79	0	0	0	14	0	432	48	0	0				trust expense												
533852	3045	0	0	0	0	2583	0	0	10871	0	0	0	0	0	0	0	0	14000	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Check Card Revenue			Affiliated Expenses						Capital Contribution						
533928	0	0	0	354	0	165	0	0	255	304	179	0	0	0	0	0	0	0	0	0	0	false	0	0	0	156	0	0	310	0	0	0	CW/Option One Origination Income			Telephone Expense	Taxes	ATM Expense										
533937	0	0	0	181	67	18	500	0	57	67	41	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	462	26	0	0	ATM FEES	BEA AWARD		INSURANCE	OTHER LOAN LOSS/COSTS	CONSULTANTA										
534055	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Core Deposit Intangible amortization												
534242	11	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	14	0	0	0				Depreciation furniture and fixtures	Surety Bonds											
534345	0	0	0	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Outsourced Processing												
534466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
534653	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	133	0	0	288	0	0	0				Accounting												
534756	0	0	17	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	32	0	0	0	21	14	203	32	0	0																
534859	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	90	0	0	0																
534877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	231	0	0	0	0	0	0																
535034	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	127	45	0	0																
535258	193	5	72	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	45	0	0	0	11	14	0	34	0	0																
535463	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	183	258	0	0	0				ATM Interchange Expense												
535641	0	0	0	0	0	0	0	0	41	14	18	0	0	0	0	0	0	0	0	0	0	false	12	0	0	0	0	0	63	16	0	0				Bank franchise taxes	Fidelity Bond Insurance	Exam, audit, and accounting fees										
535753	241	0	9	6	64	2438	0	0	481	554	0	0	0	0	0	0	0	0	0	0	0	false	376	0	183	0	16	995	1943	236	0	0	DEBIT CARD INCOME			ATM INTERCHANGE	TELEPHONE											
535856	69	0	25	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	36	0	17	0	11	12	0	64	0	0																
535931	0	0	83	39	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	53	0	0	170	0	0	0	other loan related fees															
535940	55	1	35	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	39	0	10	84	14	1	166	60	0	0																
536059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	346	0	0	0																
536349	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	162	0	0	0				Office & Management Fees												
536479	163	0	0	0	0	139	0	0	463	246	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	164	0	0	411	0	0	0	Loan modifiction and other misc fees			Expense ORE properties	Aduit expense											
536527	96	0	149	42	92	184	447	188	269	179	260	0	0	0	0	0	0	0	0	0	0	false	115	0	0	178	13	70	449	177	0	0	ATM Service charge income	ATM Surcharge income	Visa check card income	Telephone & telegram	Other outside services	Loan collection and repossession expense										
536554	111	0	34	17	14	29	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	47	0	0	0	16	0	124	110	0	0	Misc Income	VISA Interchange														
536853	0	0	0	43	0	0	0	0	27	25	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	9	0	81	0	0	0				Correspondent service charge	Debit card expense											
537038	0	0	0	0	0	65	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	60	0	0	0	0	Yield Spread Earnings	MasterMoney Interchange Network Income														
537243	27	10	7	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	41	0	0	34	9	7	69	47	0	0																
537355	0	0	44	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	54	0	0	0	42	0	0	Accounting Services															
537449	599	0	0	0	0	0	0	0	2280	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	428	0	0	689	0	0	0				Professional and consulting - related party												
537551	52	0	21	9	10	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	false	32	0	0	0	7	96	208	43	0	0				COURIER SERVICE												
537560	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	false	0	0	0	0	0	241	0	0	0	0										Holding Company Injection of Net Assets to Bank as Additional Paid in Capital.						
538222	0	0	44	0	0	31	0	0	48	106	45	0	0	0	0	0	0	0	0	0	0	false	29	0	0	0	0	37	0	0	0	0	CSV Life Ins.			Exams Audits	Franchise Tax	ATM Expense										
538240	41	8	60	60	25	64	2	7	47	13	67	0	0	0	0	0	0	0	0	0	0	false	47	0	7	0	10	18	239	68	0	0	visa income	rvc fees	seconardy mkt fees	correspondent bank ser chgs	sub & dues	Bank franchise taxes										
538352	209	0	0	0	0	1309	0	0	417	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	1340	0	0	0	Debit Card Fees			Debit Card Processing												
538754	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	156	0	0	0	0	0	0					software and computer											
538802	103	0	188	53	101	293	435	773	148	386	0	0	0	0	0	0	0	0	0	0	0	false	46	0	0	0	0	0	0	92	0	0	Money Transfer Fees	FX Income	Commission Income	Consulting Fees	Commission Paid											
538950	76	0	0	0	0	43	38	0	58	94	83	0	0	0	0	0	0	0	0	0	0	false	0	0	0	49	0	0	248	0	0	0	DDI INC	ESI INS. INC		DDI BENF EXP	VISA CR CD/DEBIT CD	CIVIC DONATIONS										
539032	0	0	0	0	0	605	0	0	403	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	668	0	0	658	0	0	0	POS DEBIT CARDS			PROFESSIONAL FEES												
539340	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	178	0	0	0	206	0	0	Debit Card Interchange															
539452	0	0	0	0	0	0	0	0	42	37	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	63	0	0	0				ATM Fees	Customer Relations											
539667	33	0	39	6	5	0	0	0	51	42	0	0	0	0	0	0	0	0	0	0	0	false	35	0	7	0	22	60	0	35	0	0				Software amortization	Debit card program expenses											
539872	208	0	86	162	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	264	105	0	0				Audit & Accounting												
539939	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	-412				Writedown of ORE												
540056	36	0	9	59	6	3	0	0	25	14	13	0	0	0	0	0	0	0	0	0	0	false	30	0	3	0	11	24	197	35	0	0	Teller Fees			OCC Assessment	Telephone	Insurance/Bond Expense										
540542	28	0	12	9	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	36	0	0	0	8	79	40	65	0	0	Misc Rental															
540551	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	127	0	0	0	0	0	0																
540739	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Communication expenses												
540850	8	0	20	9	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	14	0	0	0	6	0	41	10	0	0	"TOTAL  OTHER  INCOME"  LESS  BOX  RENT															
540926	2232	0	0	0	0	3880	1452	1502	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	2923	0	0	0	Secondary market origination fee	Debit card income	Management fee													
541035	144	0	54	25	12	99	107	0	50	105	135	0	0	0	0	0	0	660	0	0	0	false	50	0	34	0	21	169	349	78	0	0	Visa Income	Debit Card Income		Debit Card Losses	Telephone Expense	Taxes on capital				Stock accrual and sale  pushed down from holding company						
541101	0	0	0	0	0	0	0	0	167000	117000	71000	-12000	-5000	0	0	0	0	-389000	-164000	0	0	false	0	0	0	0	0	0	0	0	0	0				Computer Software	Sub Custodian Charge	Discount brokerage clearing fee	Discontinued Operations			Prior Period FAS 13 adjustment	Prior Period Like Kind Exchange Tax adjustment					
541231	0	0	69	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	74	0	0	0	48	0	0				Professional Fees-Overdraft Plan												
541437	34	0	45	33	11	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	false	35	0	3	30	15	18	232	80	0	0				Intercompany Management fees												
541642	23	0	61	32	11	93	15	0	144	53	54	0	0	0	0	0	0	0	0	0	0	false	14	0	10	98	8	24	373	45	0	0	Visa Income	Other Service Charges, Commissions and Fees		State and Local Franchise Taxes	Audit Tax and Accounting	Outside Service Fees										
541754	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	35	0	0	0				Debit Card Expense												
541857	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
542153	106	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	196	0	0	0	Data Processing															
542340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	67	24	0	0																
542443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
542528	521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	618	574	0	0	0																
542537	22	0	20	0	5	0	0	0	49	70	0	0	0	0	0	0	0	100	0	0	0	false	20	0	9	0	4	6	106	20	0	0				Data Processing - Other	Other Professional					Capital Contribution						
542649	0	0	0	0	0	2077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	40	0	0	0	0	0	0	0	0	Income on Debit Cards														Federal income tax adjustment for Caldonia	
542667	102	0	99	15	18	305	72	70	105	80	71	0	0	0	0	0	0	0	0	0	0	false	100	0	18	0	28	209	324	86	0	0	Sold Loans Origination Fees	Mortgage Loan Settlement Fees	Late Charges	VISA ATM CHECK CARD FEES	SUNDRY LOSSES	AUDIT FEES										
542854	11	0	9	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	14	0	5	0	4	0	7	8	0	0																
543253	0	0	0	0	0	0	0	0	9610	0	0	0	0	0	0	0	0	8	37	0	0	false	0	0	0	0	0	0	0	0	0	0				Intercompany service charges						Push down entry (final purchase accounting true-up Trust Corp) from M&I Corp	Deferred directors compensation					
543262	594	0	0	0	0	791	488	0	429	0	0	0	0	0	0	0	0	2000	0	0	0	false	0	0	0	0	0	0	1245	0	0	0	Visa/MC Interchange Income	Visa/MC Merchant Billing		Visa/MC Merchant Expense						Additional Paid In Capital						
543459	11	0	37	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	0	0	116	36	0	0																
543637	44	0	63	14	13	24	5	85	143	79	69	0	0	0	0	0	0	0	0	0	0	false	28	0	5	0	7	10	317	62	0	0	Wire Transfer Fees	Letter of Cedit	Total Misc Income	Accounting, Auditing & Consulting Fees	Telephone	Bank Insurance										
543945	296	0	34	21	18	7	99	14	77	97	41	0	0	0	0	0	0	0	0	0	0	true	51	0	0	0	19	15	5	98	0	0	Heritage Club Fees	Reserves and Credit Card Fees	Miscellaneous Income	Exam and Audit Expense	Credit Card Expense	Correspondent Bank Expense								CD Placement Fees                                                                                 44		
544335	195	0	50	35	0	125	0	0	129	101	97	0	0	0	0	0	0	0	0	0	0	false	105	0	38	0	32	1085	0	76	0	0	LOAN DOCUMENTATION FEE - NEW/RENEWAL			TELEPHONE & COMMUNICATION	OTHER BANK SERVICE CHARGES	ARMORED CAR SERVICES										
544447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	52	0	0	0																
544652	197	0	8	70	23	200	452	0	79	113	87	0	0	0	0	0	0	0	0	0	0	false	101	0	28	0	44	58	98	157	0	0	Visa Debit Card Income	Secondary Market Fees		Telephone Expense	EFT expense	visa check card expense										
544951	0	0	0	0	0	89	0	0	31	29	58	0	0	0	0	0	0	0	0	0	0	false	28	0	0	0	0	0	0	0	0	0	REIMBURSEMENT SBA LOAN OPERATING FEES			AUDIT/ACCOUNTING	LOAN AND COLLECTIONS	EQUIMENT MAINTENANCE AGREEMENTS										
545042	0	0	0	371	0	0	0	0	531	348	0	0	0	0	0	0	0	0	0	0	0	false	0	-113	47	0	76	382	1216	303	0	0				Audit	Core Dep Intangible										Adoption of SAB 107	
545154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	222	0	0	0																
545604	156	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	261	0	0	331	0	0	0																
545846	0	0	0	0	0	0	0	0	106	137	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Bank Shares Tax	Outside Service Fees											
546003	990	0	0	0	0	0	0	0	783	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	732	716	0	0	0				Professional Fees												
546320	40	0	36	13	8	9	0	0	33	29	0	0	0	0	0	0	0	0	0	0	0	false	12	0	0	0	2	26	78	25	0	0	COURIER SERVICE			ATM/DEBIT CARD EXPENSE	ITEM PROCESSING											
546432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	89	0	0	229	0	0	0																
546535	85	0	64	13	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	62	0	0	0	0	0	61	101	0	0																
546544	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	false	0	0	0	0	0	0	0	0	0	0										Capital Injection						
546647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
547251	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	103	0	0	0	Letter of credit fee															
547279	313	0	0	0	0	423	0	0	388	1082	422	0	0	0	0	0	0	0	0	0	0	false	0	0	0	415	0	0	718	0	0	0	Foreign trade fees			Interest Rate Contracts	Professional Fees	Foreclosed assets										
547550	47	0	0	52	0	85	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	80	95	0	0	0	MERCHANT DISCOUNT FEES			MERCHANT CREDIT CARD PROCESSING												
547840	1079	0	0	0	0	1824	0	0	0	1404	1583	0	0	0	0	0	0	0	0	0	0	false	0	0	0	1113	0	0	0	0	0	0	Bankcard Processing Income				Origination related loan expense	Software Costs										
548052	79	3	124	24	32	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	53	0	7	0	9	30	149	82	0	0	Heritage Club income															
548203	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	false	0	0	0	0	0	0	261	0	0	0												Adj. to other liab. acct. relating to credit losses on off-balance sheet credit exposures				
548267	78	0	154	0	0	324	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	false	66	0	0	191	0	0	202	84	0	0	Operating Lease Income			Depreciation Expense Operating Leases												
548351	599	0	0	0	0	0	0	0	845	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	1930	0	0	0	0				ATM processing fees												
548641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
548771	0	0	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	283	0	0	442	0	0	0																
548829	54	0	54	91	0	0	0	0	94	54	42	0	0	0	0	0	0	0	0	0	0	false	36	0	0	49	0	78	202	43	0	0				Exam/Auditing	Other Taxes	OREO Expense										
548838	0	0	49	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	72	35	0	0				AUDITS & EXAMS												
548856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	113	0	0	168	0	0	0																
549358	0	0	0	13	0	0	0	0	12	4	5	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	31	12	0	0				Subscription and dues	Telephone	ATM Expense										
549545	0	0	0	0	0	31	0	0	31	34	0	0	0	0	0	0	0	0	0	0	0	false	36	0	0	0	0	37	0	32	0	0	Credit Card Fees			Credit Card Expenses	ATM Expenses											
549862	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
550327	0	0	0	0	0	0	0	0	197	208	2136	0	0	0	0	0	0	0	0	0	0	false	0	0	0	167	0	0	0	0	0	0				TELEPHONE EXPENSE	FRANCHISE TAX	UNION BANKSHARES MANAGEMENT FEE										
550354	0	0	0	0	0	160	59	64	0	58	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	279	0	0	0	Investment Center	return check charges	VISA income		Building and maintance											
550448	20	0	24	23	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	22	0	0	16	9	0	21	10	0	0																
550653	0	0	17	0	0	0	0	0	18	14	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	19	0	0				Bonds & Insurance	Correspondent Bank Service Charges											
550756	313	0	0	0	0	0	0	0	750	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	327	0	0	0				Management Fees												
550952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-150	0	false	0	0	0	145	0	0	313	0	0	0												Allowance for losses off bal sheet credit exp				
551016	107	0	0	0	0	199	0	0	117	86	90	0	0	0	0	0	0	0	0	0	0	false	0	0	0	147	0	95	0	0	0	0	PREMIUM ON BRANCH SALE			CONSULTING FEES	STAR STATEMENT FEES	SALARY CONTINUATION EXPENSE										
551315	0	0	0	0	0	0	0	0	2254	1197	746	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Originating and processing fees	Servicing and consulting fees	Legal and auditing fees										
551557	3	0	3	2	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	false	4	0	0	0	0	0	0	2	0	0				Bank Processing Fees								Provision made prior to purchase				
551904	148	0	118	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	131	0	113	278	0	0	0				Consulting Fees												
552059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
552161	512	0	0	428	0	0	0	0	860	330	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	784	0	0	0				ATM Expense	Telephone											
552451	933	0	0	0	0	2485	0	0	1767	1083	0	0	0	0	0	0	0	5000	0	648	0	false	0	0	0	0	0	2223	4752	0	0	0	inter company fees on loan processing for mortgage loans			professional fees	administrative services					capital infusion		sold investment in securitized credit card trust				
552545	101	0	0	0	0	171	0	0	44	0	0	0	0	0	0	0	0	1500	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Insurance Income			Education/Training						Capital Infusion						
552657	0	0	22	0	2	0	0	0	68	19	0	0	0	0	0	0	0	0	0	0	0	false	7	0	2	0	4	0	92	27	0	0				Civic&CommDev,AuditFees.Telephone,Training,Dues	Courier,FranchiseTax,Prof.Fees,Software,PropTaxes											
552732	0	0	0	0	0	0	0	0	669	0	0	0	0	0	0	0	0	500	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Management Fee Expense						Injected Capital from Parent						
552956	0	0	32	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				COMPUTER PROG., SOFTWARE & TRAINING												
552974	154	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	32	0	0	0	11	9	288	111	0	0																
553038	78	0	69	43	7	7	0	0	22	39	32	0	0	0	0	0	0	0	0	0	0	false	35	0	9	70	8	41	130	61	0	0	Other Miscellaneous Fees			Other Professional Fees/Credit Bureau	External Audit	Telephone										
