"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	
593940																																																																																																																																																																																										1806	0	0	0	39053	64215	0	294	0	10936	63695	0	0	0	0	11652	0	0	0	0	0	0	294	294	990	42046	6694	1675	15420	0	0	0.178319	0.428761	0.417942	0	0	0	11358	294	-422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593977																																																																																																																																																																																										4114	0	0	15900	0	33435	0	20	0	5317	34088	0	0	0	0	5337	0	0	0	0	0	0	20	20	5839	14528	12054	689	1034	0	0	0.156	0.5355	0.5335	0	0	0	5317	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594433																																																																																																																																																																																										21316	0	0	5983	394221	913930	0	6415	0	104987	886586	1948	0	0	0	102028	0	0	992	0	0	0	6415	6415	11064	379382	183830	62206	350768	412	0	0.109367	0.196321	0.183977	0	0	0	95613	6415	-2974	778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594451																																																																																																																																																																																										1882	0	0	6292	0	16738	0	51	0	1693	16973	0	0	0	0	1730	0	0	0	0	0	0	51	51	854	6979	2494	478	6463	0	14	0.099003	0.189985	0.184384	0	0	0	1679	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594853																																																																																																																																																																																										17832	0	0	0	58043	296855	0	1391	0	21535	243402	0	0	0	0	23264	3503	0	0	0	0	0	1391	1391	7124	104674	25943	16843	161017	3503	0	0.089864	0.118543	0.111455	0	0	0	21873	1391	-338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594938																																																																																																																																																																																										3383	0	0	0	54879	193692	0	1445	0	15513	192828	0	0	0	0	17469	85	0	0	8338	0	0	1445	1445	883	71032	32075	2789	91647	85	0	0.0831	0.1356	0.1244	0	0	0	16024	1445	-511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594947																																																																																																																																																																																										22903	0	0	0	170261	687126	0	3271	0	68543	619992	12657	0	0	0	60367	0	0	0	35798	0	0	3271	3271	4205	224649	87587	31311	362301	0	0	0.0938	0.128	0.1211	0.094	0.1216	0.1279	57096	3271	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595038																																																																																																																																																																																										1807	0	0	2825	0	18928	0	172	0	2392	18653	0	0	0	0	2532	0	0	0	172	0	0	140	140	1956	3133	7220	547	6791	0	0	0.1282	0.2272	0.2146	0	0	0	2392	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595337																																																																																																																																																																																										2180	0	0	0	55786	117636	0	486	0	14232	116117	0	0	0	0	15422	0	0	0	0	0	0	486	486	1213	57277	16452	3509	44247	0	0	0.1286	0.2345	0.2271	0	0	0	14936	486	-722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595430																																																																																																																																																																																										20103	0	0	0	149324	570496	0	2703	0	100021	569485	0	0	0	0	47020	2859	0	6686	85524	0	0	2732	2732	54674	139138	31385	35890	293213	880	0	0.086425	0.122814	0.115679	0	0	0	44288	2732	-1315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595449																																																																																																																																																																																										3545	0	0	61320	0	104854	0	392	0	18533	105440	1064	0	0	0	18925	0	0	217	0	0	0	392	392	0	0	0	924	105246	0	0	0.1758	0.1793	0.1756	0	0	0	18533	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595560																																																																																																																																																																																										4460	0	0	0	46655	117916	0	1368	0	12749	114994	0	0	0	0	13375	0	0	0	4615	0	0	808	808	7277	49635	20058	6833	42311	0	0	0.109789	0.208984	0.196359	0	0	0	12567	808	-347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595869																																																																																																																																																																																										131168	0	0	0	1522223	8013844	1197	60248	0	990769	7826704	79785	0	0	5195	786092	0	23981	9589	1915157	0	50000	64689	115886	57345	1500393	783520	285727	5413649	0	0	0.0895	0.1099	0.0937	0	0	0	670206	115886	-12427	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595944																																																																																																																																																																																										1090	0	0	0	6696	48234	0	399	0	4153	47208	337	0	0	0	4303	0	0	0	0	0	0	399	399	243	4097	9628	1254	34408	0	0	0.083184	0.107285	0.097337	0	0	0	3904	399	-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595953																																																																																																																																																																																										1601	0	0	0	1585	16622	0	278	0	1746	16422	0	0	0	0	1908	0	0	0	0	0	0	161	161	689	2498	0	0	12373	0	0	0.1064	0.1496	0.137	0	0	0	1747	161	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596053																																																																																																																																																																																										5472	0	0	3173	15334	89850	0	687	0	12304	93670	0	0	0	0	13182	0	0	4	1580	0	0	687	687	1640	30671	7878	4036	50679	0	0	0.1334	0.2142	0.203	0	0	0	12495	687	-191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596062																																																																																																																																																																																										11385	0	0	180	59294	300556	0	1943	0	24821	302239	0	0	0	0	24357	0	0	711	2160	0	0	1943	1943	13871	65127	70944	10169	150150	2040	0	0.074803	0.116459	0.107169	0	0	0	22414	1943	-193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596156																																																																																																																																																																																										9831	0	0	0	7247	170731	0	953	0	15706	171006	0	0	0	0	16811	0	0	0	13494	0	0	953	953	2828	28800	0	11931	140287	0	0	0.092734	0.109265	0.103071	0	0	0	15858	953	-152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596455																																																																																																																																																																																										2602	0	0	2154	4960	83226	0	664	0	6519	83786	0	0	0	0	7263	0	0	464	0	0	0	664	664	1016	10634	14621	7851	57619	150	0	0.07876	0.108237	0.098341	0	0	0	6599	664	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596642																																																																																																																																																																																										1776	0	0	0	4461	51450	0	414	0	5544	43231	0	0	0	0	5974	0	0	0	0	0	0	414	414	492	5736	9025	2192	36637	0	0	0.128611	0.141239	0.131451	0	0	0	5560	414	-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596848																																																																																																																																																																																										33444	0	0	301	123046	813226	0	6165	0	62907	780421	0	0	0	0	69321	0	0	0	49740	0	0	6165	6165	58171	120092	64911	25842	576645	1033	0	0.0809	0.1028	0.0936	0	0	0	63156	6165	-428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596978																																																																																																																																																																																										3582	0	0	164	35498	153747	0	1367	0	16629	153199	0	0	0	0	18251	0	0	0	0	0	0	1305	1305	2513	31828	68751	9018	52572	0	0	0.110635	0.174898	0.162393	0	0	0	16946	1305	-345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597041																																																																																																																																																																																										1811	0	0	500	11110	70528	0	359	0	8205	63376	0	0	0	0	5537	0	0	0	0	0	0	359	359	461	19968	7611	2077	39819	0	0	0.0859	0.1126	0.1053	0	0	0	5178	359	-97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597162																																																																																																																																																																																										3200	0	0	0	22909	102047	0	986	0	8234	102854	0	0	0	0	9508	0	0	216	481	0	0	987	987	3706	19741	3513	2735	76360	0	0	0.082846	0.115369	0.103393	0	0	0	8521	987	-287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597256																																																																																																																																																																																										539	0	0	0	2462	8141	0	82	0	1819	8573	0	0	0	0	1922	0	0	0	0	0	0	58	58	1415	2862	0	163	4002	0	0	0.2174	0.4204	0.4077	0	0	0	1864	58	-45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597313																																																																																																																																																																																										11995	0	0	0	30883	187459	0	1562	0	13047	187172	0	0	0	0	14565	0	0	0	10373	0	0	1562	1562	5291	33136	57271	11647	93308	0	0	0.069509	0.107976	0.096396	0	0	0	13003	1562	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597452																																																																																																																																																																																										2693	0	0	297	11627	86171	0	963	0	7319	86995	335	0	0	0	7985	0	0	64	0	0	0	670	670	981	34526	10319	2405	41303	0	0	0.0841	0.1497	0.1371	0	0	0	7315	670	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597546																																																																																																																																																																																										7468	0	0	0	26146	188268	0	1786	0	17862	178472	693	0	0	0	19683	0	0	0	0	0	0	1727	1727	1334	35681	44280	9917	108912	0	0	0.1006	0.1299	0.1185	0.1004	0.1181	0.1299	17956	1727	-114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597555																																																																																																																																																																																										11204	0	0	4296	267733	686564	0	1630	0	55196	557933	0	0	0	0	52284	0	0	0	0	0	0	1630	1630	146495	315455	31704	9955	191115	0	0	0.091836	0.193603	0.187567	0	0	0	50654	1630	-1822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597658																																																																																																																																																																																										3958	0	0	400	25751	73406	0	587	0	8148	71224	0	0	0	0	8783	0	0	0	0	0	0	552	552	1288	34543	2247	1452	36049	0	0	0.1156	0.199	0.1865	0	0	0	8231	552	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597751																																																																																																																																																																																										2855	0	0	0	44829	141875	0	755	0	21300	140000	0	0	0	0	8659	0	0	0	0	0	0	755	755	1374	54709	21772	2704	51379	0	0	0.0624	0.1156	0.1055	0	0	0	7904	755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598002																																																																																																																																																																																										6163	0	0	0	31546	245684	0	1662	0	19766	242342	0	0	0	0	21762	0	0	0	0	0	0	1662	1662	2197	34565	128236	11300	82950	362	0	0.083	0.1411	0.1303	0	0	0	20100	1662	-426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598048																																																																																																																																																																																										5875	0	0	0	42320	240376	0	1392	0	24738	239878	90	0	0	0	24717	0	0	652	2054	0	0	1392	1392	1512	63586	32949	13412	142418	0	0	0.0979	0.142	0.134	0	0	0	23325	1392	-222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598132																																																																																																																																																																																										1972	0	0	0	10956	42708	0	338	0	4543	42052	0	0	0	0	5026	0	0	0	0	0	0	324	324	250	10239	12028	1090	20687	0	0	0.1118	0.1746	0.1634	0	0	0	4702	324	-159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598534																																																																																																																																																																																										32659	0	0	33182	108796	1647235	0	13944	0	125105	1588083	0	0	0	0	150902	0	0	679	83278	0	10000	14207	24207	14088	197561	82369	65427	1369725	58268	0	0.079779	0.100471	0.084354	0	0	0	126695	24207	-1590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598543																																																																																																																																																																																										1353	0	0	22233	0	82855	0	542	0	8280	80115	0	0	0	0	8822	0	0	0	6532	0	0	542	542	334	30511	6969	1637	45583	0	0	0.103351	0.150969	0.141693	0	0	0	8280	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598646																																																																																																																																																																																										2790	0	0	0	33205	74314	0	684	0	10982	75578	1500	0	0	0	11640	0	0	0	0	0	0	459	459	0	41991	10502	3473	22809	0	0	0.1479	0.3186	0.3061	0	0	0	11181	459	-199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598954																																																																																																																																																																																										26201	0	0	0	107880	795285	0	6929	0	70777	769571	0	0	0	0	78052	0	0	0	8855	0	0	6929	6929	1886	108007	29413	23901	663458	1097	0	0.092419	0.109922	0.100164	0	0	0	71123	6929	-346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
599643																																																																																																																																																																																										4179	0	0	0	24803	82534	0	546	0	9708	80929	0	0	0	0	10300	0	0	0	0	0	0	546	546	1426	31826	10571	4179	39333	0	0	0.1205	0.202	0.1913	0	0	0	9754	546	-46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
599755																																																																																																																																																																																										2140	0	0	1000	8457	39102	0	352	0	4092	39011	0	0	0	0	4464	0	0	0	2687	0	0	342	342	641	15523	843	1162	22493	0	0	0.105663	0.163104	0.150608	0	0	0	4122	342	-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
599764																																																																																																																																																																																										131369	0	0	0	313162	1554711	4	12727	0	112025	1406662	0	0	0	0	107862	0	0	0	0	0	0	12727	12731	44819	493307	129510	65905	885206	929	0	0.068661	0.102564	0.090458	0	0	0	95131	12731	-4259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
600129																																																																																																																																																																																										7319	0	0	973	109540	253917	0	2297	0	24899	258927	0	0	0	0	25636	0	0	0	10606	0	0	1787	1787	7784	111280	42427	10958	94094	0	0	0.092733	0.179964	0.167419	0	0	0	23849	1787	-698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
600419																																																																																																																																																																																										13043	0	0	0	80902	409088	0	2963	0	34805	411443	0	0	0	0	37257	346	0	1365	28692	0	0	3138	3138	4748	72412	92194	21112	242011	181	0	0.0833	0.1108	0.1014	0	0	0	34119	3138	-1021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
600651																																																																																																																																																																																										3896	0	0	0	20517	106389	0	903	0	11484	109138	0	0	0	0	12367	0	0	0	0	0	0	903	903	614	26524	7866	4607	72257	513	0	0.105041	0.151657	0.140583	0	0	0	11464	903	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601032																																																																																																																																																																																										729	0	0	0	8909	20285	0	196	0	2458	19379	0	0	0	0	2769	0	0	0	0	0	0	151	151	181	9517	3194	1150	7749	0	0	0.1351	0.245	0.2317	0	0	0	2618	151	-160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601041																																																																																																																																																																																										1431	0	0	0	3355	40891	0	495	0	7063	39937	0	0	0	0	7452	0	0	0	495	0	0	386	386	439	7531	8665	548	24755	0	0	0.1769	0.2422	0.2297	0	0	0	7066	386	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601050																																																																																																																																																																																										591235	0	0	0	2877489	13891414	4	121118	0	1098216	13691120	30088	0	0	6771	1153422	27027	16116	194845	1764592	0	0	122129	122133	267919	3410840	2176133	543782	8094221	277539	0	0.075801	0.10417	0.09314	0	0	0	1031289	122133	-18696	1281	29951	151513	0	0	0	0	0	0	0	0	0	0	0	0	
601153																																																																																																																																																																																										1182	0	0	0	6234	63570	0	920	0	6151	64118	0	0	0	0	6916	0	0	0	0	0	0	675	675	371	10561	3568	2932	50085	0	0	0.0973	0.1287	0.1161	0	0	0	6241	675	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601416																																																																																																																																																																																										45923	0	0	40388	734061	1902153	0	17048	0	181572	1927859	0	0	0	0	165639	2389	0	2742	1483	-1604	0	13311	13311	25225	868734	217417	59827	776860	992	0	0.080614	0.156093	0.14355	0	0	0	152328	13311	-7415	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601434																																																																																																																																																																																										2302	0	0	0	6319	33958	0	221	0	3201	33364	0	0	0	0	3505	0	0	0	0	0	0	221	221	1934	7371	6915	1625	18043	0	0	0.098429	0.152491	0.142876	0	0	0	3284	221	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601443																																																																																																																																																																																										4515	0	0	38703	0	202626	0	1605	0	19312	200352	0	0	0	0	20917	0	0	64	0	0	0	1605	1605	1170	25739	35993	4793	141329	0	0	0.0964	0.1261	0.1164	0	0	0	19312	1605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601564																																																																																																																																																																																										3096	0	0	1347	15	89895	0	575	0	9677	90484	0	0	0	0	9049	0	0	0	12189	0	0	575	575	287	18096	10416	1931	60469	0	0	0.0949	0.1192	0.1116	0	0	0	8474	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601658																																																																																																																																																																																										1501	0	0	0	17590	34891	0	236	0	3265	35788	0	0	0	0	3625	0	0	0	0	0	0	224	224	0	20097	2552	1494	12614	0	0	0.095221	0.202548	0.190032	0	0	0	3401	224	-207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601733																																																																																																																																																																																										5739	0	0	118	53335	120904	0	682	0	20841	120668	0	0	0	0	22042	0	0	0	0	0	0	682	682	217	45718	29784	3381	46422	0	0	0.177	0.3091	0.2995	0	0	0	21360	682	-519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
602048																																																																																																																																																																																										13886	0	0	10130	62615	397050	0	4088	0	31198	387031	0	0	0	0	35985	1006	0	0	28241	0	0	4072	4072	6179	78588	46488	18973	270967	2226	0	0.082456	0.110462	0.097962	0	0	0	31913	4072	-715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
602150																																																																																																																																																																																										5211	0	0	0	41156	89869	0	400	0	14452	88451	0	0	0	0	14134	0	0	0	1353	0	0	400	400	2557	48903	7583	8739	30699	0	0	0.1572	0.3144	0.3055	0	0	0	13734	400	-369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
602356																																																																																																																																																																																										1556	0	0	0	20397	98531	0	1126	0	10283	99551	0	0	0	0	11256	8250	0	3274	7784	0	0	879	879	829	36931	9994	3642	51982	4958	0	0.1042	0.1606	0.1481	0	0	0	10377	879	-94	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
602543																																																																																																																																																																																										3511	0	0	9633	17725	111430	0	537	0	9323	104946	0	0	0	0	9241	0	0	0	1541	0	0	537	537	3169	24475	30294	2870	53410	0	8	0.0833	0.1234	0.1163	0	0	0	8704	537	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
602842																																																																																																																																																																																										5708	0	0	561	0	9960	0	45	0	1265	10034	0	0	0	0	1310	0	0	0	0	0	0	45	45	68	6036	165	801	3736	0	0	0.1261	0.2576	0.2487	0	0	0	1265	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603232																																																																																																																																																																																										1648	0	0	57743	0	80911	0	302	0	15258	81617	3	0	0	0	15560	0	0	0	0	0	0	302	302	905	60107	6176	793	14025	0	0	0.1869	0.5341	0.5237	0	0	0	15258	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603540																																																																																																																																																																																										2451	0	0	0	8156	64224	0	641	0	7167	62639	0	0	0	0	7788	0	0	0	0	0	0	565	565	713	12662	17976	2104	33599	0	0	0.1153	0.1727	0.1602	0	0	0	7223	565	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603559																																																																																																																																																																																										1982	0	0	0	9797	28844	0	228	0	2260	26970	0	0	0	0	2507	0	0	63	32	0	0	228	228	1051	5359	9881	1542	12805	0	0	0.0848	0.1329	0.1208	0	0	0	2279	228	-118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603755																																																																																																																																																																																										1063	0	0	115	15677	35189	0	172	0	2707	35060	0	0	0	0	2993	0	0	0	0	0	0	172	172	0	16285	9124	1841	10065	0	0	0.0805	0.1673	0.1577	0	0	0	2821	172	-114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603951																																																																																																																																																																																										3539	0	0	0	39855	97722	0	747	0	6574	98832	0	0	0	0	7609	0	0	0	1888	0	0	681	681	2064	41098	21199	1685	34462	0	0	0.070099	0.139912	0.12739	0	0	0	6928	681	-494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604024																																																																																																																																																																																										7932	0	0	0	52260	244434	0	1904	0	19343	240572	0	0	0	0	21155	0	0	166	22696	0	0	1904	1904	2019	64995	47207	12704	131979	1403	0	0.08	0.117	0.1065	0	0	0	19251	1904	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604033																																																																																																																																																																																										1039	0	0	2744	6224	18187	0	69	0	2136	18293	0	0	0	0	2247	0	0	0	0	0	0	69	69	33	6755	2925	514	8594	0	0	0.119062	0.196967	0.190919	0	0	0	2178	69	-171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604453																																																																																																																																																																																										2527	0	0	2397	9956	44016	0	72	0	3289	40758	0	0	0	0	3404	0	0	0	2500	0	0	72	72	583	21010	7000	1624	15535	0	0	0.0818	0.1387	0.1357	0	0	0	3332	72	-47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604547																																																																																																																																																																																										2114	0	0	3248	12330	66962	0	447	0	8924	67968	0	0	0	0	8899	0	0	0	9249	0	0	447	447	606	16080	11535	2591	38726	0	0	0.1256	0.1694	0.1609	0	0	0	8452	447	-189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604556																																																																																																																																																																																										6891	0	0	1688	20619	166574	0	2011	0	17184	166179	0	0	0	0	18989	0	0	1507	12509	0	0	1654	1654	5288	25864	36809	5860	100888	0	0	0.104334	0.143885	0.131353	0	0	0	17335	1654	-181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604640																																																																																																																																																																																										1473	0	0	0	12305	30090	0	277	0	2884	29488	0	0	0	0	3249	0	0	0	211	0	0	208	208	928	13578	4412	1025	11606	0	0	0.1031	0.1961	0.1836	0	0	0	3041	208	-157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
605058																																																																																																																																																																																										3296	0	0	0	738	82668	0	752	0	12863	78869	0	0	0	0	5657	0	0	1263	7451	0	0	656	656	786	22144	14887	2753	37741	0	0	0.07043	0.108152	0.09561	0	0	0	5001	656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
605133																																																																																																																																																																																										6708	0	0	0	53168	412412	0	3812	0	33334	413786	0	0	0	0	37630	0	0	335	57747	0	0	3812	3812	12525	72928	22680	11429	308825	383	0	0.081728	0.103045	0.092607	0	0	0	33818	3812	-484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
605610																																																																																																																																																																																										2132	0	0	0	50833	153928	0	671	0	14916	152311	0	0	0	1317	15966	0	0	0	8254	0	0	671	671	3662	44199	59554	2538	47799	0	0	0.100424	0.178639	0.171131	0	0	0	15295	671	-386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
605656																																																																																																																																																																																										5772	0	0	0	38724	319023	0	2771	0	23584	317232	0	0	0	0	28046	0	0	0	7747	0	4000	2771	6771	3158	38871	46256	20563	230986	1633	0	0.0676	0.1052	0.0798	0	0	0	21275	6771	-215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
606046																																																																																																																																																																																										451451	0	0	1723420	1013246	12045080	1192	98834	0	1136405	11882273	164	0	0	0	1091485	148	0	28079	0	0	0	98834	100026	370061	2958031	2393582	636187	6265952	99184	0	0.084649	0.13194	0.119849	0	0	0	991459	100026	-24742	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
606073																																																																																																																																																																																										3650	0	0	0	11408	97402	0	226	0	9347	98996	0	0	0	0	9571	0	0	0	1876	0	0	226	226	684	9969	67950	2822	19039	0	0	0.0947	0.1711	0.1675	0	0	0	9371	226	-211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
606653																																																																																																																																																																																										7372	0	0	0	47038	301097	0	2548	0	32057	303951	0	0	0	0	33297	0	0	692	6664	0	0	2548	2548	6377	49831	14093	8832	232358	0	0	0.1018	0.1314	0.1214	0	0	0	30749	2548	-516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
607146																																																																																																																																																																																										545	0	0	0	12877	99226	0	975	0	18625	96165	0	0	0	0	19602	0	0	2650	0	0	0	975	975	476	14704	7293	2819	77730	0	0	0.1937	0.2289	0.2175	0	0	0	18627	975	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
607333																																																																																																																																																																																										6834	0	0	0	2220	227020	0	2059	0	19196	216136	0	0	0	0	21175	0	0	3404	11674	0	0	2059	2059	1706	16518	54949	12242	155825	4044	0	0.088477	0.108902	0.098313	0	0	0	19116	2059	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
607511																																																																																																																																																																																										9786	0	0	210	50799	322003	0	1864	0	30601	339577	0	0	0	0	28839	0	0	1671	33710	-298	0	1864	1864	9359	87861	27985	10943	195011	700	0	0.0805	0.1181	0.1104	0	0	0	26975	1864	-506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
608358																																																																																																																																																																																										604	0	0	0	6170	30303	0	407	0	4533	29444	0	0	0	0	4840	0	0	0	1424	0	0	292	292	140	9015	1648	1108	19932	0	0	0.1545	0.2081	0.1955	0	0	0	4548	292	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
608367																																																																																																																																																																																										1341	0	0	0	6625	38322	0	296	0	5482	38071	0	0	0	0	5768	0	0	0	1528	0	0	296	296	601	11294	10804	585	15904	0	0	0.1437	0.2359	0.2238	0	0	0	5472	296	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
