"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCFDF264	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	
3284445																																																																																																																																																																																											3817	0	0	1000	0	140578	0	1300	0	13026	136680	0	0	0	0	14326	0	0	0	0	0	0	1300	1300	2247	26643	99	2641	112889	0	0	0.0953	0.1211	0.1101	0	0	0	13026	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3284490																																																																																																																																																																																											2410	0	0	0	21968	103795	0	760	0	9832	94528	0	0	0	0	10856	0	0	7962	0	0	0	760	760	181	37733	12914	6111	54127	0	0	0.1068	0.1505	0.14	0	0	0	10096	760	-264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3284780																																																																																																																																																																																											727	0	0	30885	0	165838	0	3587	0	16243	161879	0	0	0	0	17940	0	0	855	12829	-139	0	1758	1758	162	37528	11934	4320	119601	0	0	0.1001	0.1299	0.1172	0	0	0	16182	1758	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	
3285246																																																																																																																																																																																											1067	0	0	0	7182	35493	0	276	0	3540	35220	0	0	0	0	3676	0	0	0	0	0	0	276	276	0	7938	5840	1571	21870	0	0	0.097	0.1394	0.1289	0	0	0	3400	276	-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3285778																																																																																																																																																																																											3402	0	0	0	11264	138814	0	1464	0	15339	132491	0	0	0	0	17005	0	0	0	24520	0	0	1464	1464	357	22656	15305	3011	102162	261	0	0.1173	0.1342	0.1227	0	0	0	15541	1464	-202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3286999																																																																																																																																																																																											4390	0	0	196	0	33531	0	149	0	4725	30793	0	0	0	0	4874	0	0	0	2723	0	0	149	149	741	10185	10601	2225	12154	0	0	0.1534	0.2338	0.2266	0	0	0	4725	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3287325																																																																																																																																																																																											2567	0	0	25	0	161145	0	1611	0	18949	156772	0	0	0	0	19210	0	0	0	40584	0	0	1611	1611	154	3665	9448	2761	148139	1500	483	0.113234	0.110236	0.100991	0	0	0	17599	1611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3287503																																																																																																																																																																																											3651	0	0	0	71202	198153	0	1169	0	20300	159212	0	0	0	0	21601	0	0	0	0	0	0	1170	1170	618	74366	0	7523	124469	0	0	0.1283	0.153	0.1447	0	0	0	20431	1170	-131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3287660																																																																																																																																																																																											8252	0	0	0	0	272210	0	2782	0	44926	260241	0	0	0	0	47578	0	0	0	40850	0	0	2652	2652	3162	19090	129722	2453	123017	0	0	0.1726	0.2244	0.2119	0	0	0	44926	2652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3288265																																																																																																																																																																																											1209	0	0	0	0	52360	0	429	0	6794	51187	0	0	0	0	7223	0	0	0	0	0	0	429	429	3121	2894	8771	4659	38003	0	0	0.1327	0.1643	0.1545	0	0	0	6794	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3288452																																																																																																																																																																																											5070	0	0	0	57985	267078	0	2446	0	28272	256606	0	0	0	0	31769	0	0	1121	16217	0	0	2446	2446	5889	60543	19779	7451	184363	3247	0	0.1143	0.1477	0.1364	0	0	0	29323	2446	-1051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3288742																																																																																																																																																																																											2843	0	0	1486	0	52539	0	351	0	9065	49076	0	0	0	0	9416	0	0	382	2228	0	0	351	351	1690	7264	17994	722	25942	0	0	0.1847	0.2498	0.2405	0	0	0	9065	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3290231																																																																																																																																																																																											1346	0	0	0	12860	123276	0	1140	0	13211	120406	0	0	0	0	14495	0	0	340	7831	0	0	1140	1140	399	25727	8965	5561	89550	0	0	0.1109	0.1401	0.1291	0	0	0	13355	1140	-144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3290240																																																																																																																																																																																											30369	0	0	0	10020	129838	0	1072	0	19139	123466	900	0	0	0	20398	0	0	0	29463	0	0	1072	1072	617	43804	20556	1360	66120	0	0	0.1565	0.2036	0.1929	0	0	0	19326	1072	-187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3290745																																																																																																																																																																																											5645	0	0	0	8003	96909	0	796	0	9625	90374	0	0	0	0	10477	0	0	181	19978	0	0	796	796	93	15139	850	4057	81715	0	0	0.107122	0.109423	0.101109	0	0	0	9681	796	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3293540																																																																																																																																																																																											3519	0	0	0	16740	123104	0	909	0	18488	119988	1141	0	0	0	19713	0	0	0	6884	0	0	909	909	3437	45326	16852	2994	58714	0	0	0.1567	0.2512	0.2396	0	0	0	18804	909	-316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3293700																																																																																																																																																																																											261	0	0	0	1237	49608	0	98	0	3871	47110	0	0	0	0	3978	0	0	0	1502	0	0	100	100	188	35401	2301	1076	11827	0	0	0.082318	0.190892	0.186093	0	0	0	3878	100	-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3293746																																																																																																																																																																																											2717	0	0	0	20978	96193	0	720	0	10259	94239	0	0	0	0	11156	0	0	0	9145	0	0	720	720	792	24637	4716	6272	67055	0	0	0.1107	0.1398	0.1308	0	0	0	10436	720	-177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3294583																																																																																																																																																																																											9757	0	0	0	14836	200891	0	1519	0	23970	193182	0	0	0	0	17552	0	0	358	28512	0	0	1519	1519	1270	34382	11287	6555	147561	0	0	0.086573	0.100575	0.091871	0	0	0	16033	1519	-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3295320																																																																																																																																																																																											1172	0	0	0	27753	317668	0	2898	0	34099	306890	0	0	0	0	37247	0	0	430	31667	0	0	2898	2898	167	33892	0	2426	286757	0	0	0.1119	0.1204	0.111	0	0	0	34349	2898	-250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3295928																																																																																																																																																																																											1076	0	0	0	98544	513520	0	0	0	387391	496680	0	0	0	0	89518	0	0	0	0	0	0	0	0	11220	148533	0	79535	79535	0	0	0.452333	0.819447	0.819447	0	0	0	89518	0	-904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3296149																																																																																																																																																																																											1095	0	0	8453	333	15321	0	176	0	7567	11889	0	0	0	0	7662	0	0	0	0	0	0	95	95	0	9881	0	694	5616	0	0	0.6365	1.0201	1.0075	0	0	0	7567	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3296859																																																																																																																																																																																											4138	0	0	0	3849	55982	0	514	0	11297	50772	0	0	0	0	11830	0	0	0	2089	0	0	510	510	1406	19692	0	2297	35466	0	0	0.223	0.2925	0.2799	0	0	0	11320	510	-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3297490																																																																																																																																																																																											1782	0	0	0	500	69253	0	515	0	7826	66111	0	0	0	0	8341	0	0	0	4066	0	0	515	515	3138	17799	16804	462	32027	0	0	0.118377	0.178976	0.167925	0	0	0	7826	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3298769																																																																																																																																																																																											3084	0	0	0	3586	104700	0	1157	0	10840	94848	0	0	0	0	11961	0	0	0	1775	0	0	1097	1097	169	15323	13078	0	77287	0	0	0.1145	0.1362	0.1237	0	0	0	10864	1097	-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3299159																																																																																																																																																																																											5826	0	0	0	0	319717	0	3712	0	29299	298068	0	0	0	0	32289	0	0	3299	37320	0	0	3655	3655	691	46351	25760	11834	249962	0	665	0.0963	0.1104	0.0979	0	0	0	28634	3655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3299168																																																																																																																																																																																											198	0	0	0	5496	60752	0	374	0	10249	52787	0	0	0	0	10627	0	0	1300	0	0	0	374	374	5555	7086	11285	6034	37200	0	0	0.1942	0.2384	0.23	0	0	0	10253	374	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3299793																																																																																																																																																																																											4960	0	0	0	6546	91926	0	875	0	14287	87273	0	0	0	0	15184	0	0	0	6275	0	0	875	875	706	19480	11222	2751	61429	0	0	0.164	0.2049	0.1931	0	0	0	14309	875	-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3299814																																																																																																																																																																																											3837	0	0	0	36741	344862	0	3781	0	38584	331846	0	0	0	0	41908	0	0	3061	98520	0	0	3781	3781	1004	52358	16928	4463	278028	0	668	0.1151	0.1208	0.1099	0	0	0	38127	3781	-211	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	
3301641																																																																																																																																																																																											8288	0	0	0	8419	87759	0	639	0	14537	79583	0	0	0	0	14434	0	0	36	3088	0	0	639	639	258	29294	9743	6875	48405	0	813	0.1751	0.2378	0.2273	0	0	0	13795	639	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3301865																																																																																																																																																																																											1232	0	0	0	0	63844	0	864	0	6546	62243	0	0	0	0	6558	0	0	144	1091	0	0	752	752	369	5574	610	1537	58155	114	740	0.0944	0.1092	0.0966	0	0	0	5806	752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3302312																																																																																																																																																																																											4423	0	0	3001	0	131604	0	1405	0	18377	122807	0	0	0	0	19809	0	0	494	4942	0	0	1432	1432	265	17554	4667	2636	110523	0	0	0.1496	0.1663	0.1543	0	0	0	18377	1432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3302451																																																																																																																																																																																											776	0	0	0	11011	53427	0	1514	0	4262	51643	0	0	0	0	4877	0	0	0	0	0	0	436	436	210	15015	15976	3159	23919	0	0	0.086	0.1442	0.1313	0	0	0	4441	436	-179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3303298	377965	0	0	0	2980596	16791017	0	68748	0	3556709	17183910	48	0	0	13842	1009955	276550	0	11476	636075	16191	0	73228	73228	1145396	3085081	3561422	194874	6445208	0	0	0.064523	0.105824	0.098151	0	0	0	936727	73228	-62409	58986	4614951	1189748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99907	0	0	9543705	14517710	0	0	0	0	0	9962154	0	0	0	370039	370039	5634	21595	0	342810	0	0	2666200	0	0	0	0	0	0	85775	292190	0	0	0	0	0	0	-102528	949714	2124665	8745	0	0	0	0	0	0	0	0	161894	3549926	6250334	13842	0	0	0	0	3125208	2711344	109907	106332	2751	2553910	5738	225	0	0	5513	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318038	0	1485	5245	311308	0	53545	46362	1151255	3161706	3613029	7104849	0	632341	1806515	7104849	9543705	0	400000	400000	936727	0	0	0	0	0	0	0	0	0	377965					16791017																																																	
3303476																																																																																																																																																																																											1750	0	0	0	15910	181694	0	980	0	15440	180293	225	0	0	0	16479	0	0	0	42332	0	0	980	980	342	24127	51173	3849	107092	0	0	0.086	0.1038	0.0976	0	0	0	15499	980	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3303917																																																																																																																																																																																											3414	0	0	0	12421	118454	0	1116	0	10105	110313	0	0	0	0	11258	0	0	0	15280	0	0	1116	1116	1913	16007	9798	7500	91912	1316	0	0.091938	0.103435	0.093182	0	0	0	10142	1116	-37	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
3303944																																																																																																																																																																																											1975	0	0	1380	500	35808	0	445	0	7101	31753	0	0	0	0	7528	0	0	0	4409	0	0	427	427	81	4888	601	581	30683	0	0	0.2236	0.2205	0.208	0	0	0	7101	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3303953																																																																																																																																																																																											673	0	0	0	30900	33838	0	0	0	4300	38600	0	0	0	0	4320	0	0	0	0	0	0	0	0	66	33787	0	19	19	0	0	0.111917	0.637544	0.637544	0	0	0	4320	0	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3304428																																																																																																																																																																																											367	0	0	0	0	22256	0	145	0	8377	23523	0	0	0	0	8527	0	0	0	0	0	0	150	150	2301	7082	0	2238	13018	0	0	0.35612	0.590758	0.580366	0	0	0	8377	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3306280																																																																																																																																																																																											4882	0	0	0	7166	247365	0	2886	0	28918	235335	0	0	0	0	31752	0	0	0	5806	0	0	2782	2782	1615	16105	32476	13265	200106	0	0	0.1231	0.1427	0.1302	0	0	0	28970	2782	-52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3306299																																																																																																																																																																																											2893	0	0	0	5926	117246	0	1144	0	12920	108597	0	0	0	0	14125	0	0	0	0	0	0	1144	1144	213	23368	2688	8404	92181	0	0	0.1195	0.1435	0.1319	0	0	0	12981	1144	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3306598																																																																																																																																																																																											2749	0	0	0	7897	92538	0	868	0	10757	88886	240	0	0	0	11726	0	0	0	0	0	0	868	868	8443	3897	13355	3692	67812	0	0	0.122156	0.155689	0.144164	0	0	0	10858	868	-101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3307371																																																																																																																																																																																											6805	0	0	3513	0	58825	0	439	0	10785	52109	0	0	0	0	10353	0	0	0	0	0	0	439	439	166	20185	4815	2959	33227	0	871	0.1935	0.2606	0.2496	0	0	0	9914	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3307410																																																																																																																																																																																											5368	0	0	0	5477	175561	0	1747	0	23470	168646	0	0	0	0	25445	0	0	0	23185	0	0	1973	1973	2120	18303	3622	1905	153267	0	0	0.1392	0.1491	0.1375	0	0	0	23472	1973	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3308145																																																																																																																																																																																											1075	0	0	0	12241	91150	0	599	0	8611	86073	0	0	0	0	9403	0	0	0	8092	0	0	599	599	1789	9500	0	2133	80653	0	0	0.1023	0.1056	0.0989	0	0	0	8804	599	-193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3308314																																																																																																																																																																																											1283	0	0	0	3484	50599	0	452	0	10504	46733	0	0	0	0	10971	0	0	0	0	0	0	452	452	118	4693	0	2402	46255	0	0	0.2251	0.2325	0.2229	0.0000	0.0000	0.0000	10519	452	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3308471																																																																																																																																																																																											1168	0	0	0	6407	72121	0	714	0	9109	67547	0	0	0	0	9914	0	0	0	1680	0	0	714	714	404	13156	8154	3598	51269	0	0	0.1362	0.1678	0.1558	0	0	0	9200	714	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3308529																																																																																																																																																																																											1061	0	0	0	0	65204	0	665	0	8981	60801	0	0	0	0	9667	0	0	904	3736	0	0	686	686	0	2506	4897	3915	58466	0	0	0.1477	0.1517	0.1409	0	0	0	8981	686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3308574																																																																																																																																																																																											574	0	0	0	0	43032	0	589	0	6016	40902	0	0	0	0	6442	0	0	0	1509	0	0	426	426	234	4354	13252	2100	25781	0	0	0.1471	0.1899	0.1773	0	0	0	6016	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3309393																																																																																																																																																																																											2162	0	0	0	5385	66254	0	526	0	8494	58682	0	0	0	0	9098	0	0	0	0	0	0	526	526	1899	7901	7084	4830	49974	0	0	0.1461	0.1651	0.1556	0	0	0	8572	526	-78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3309571																																																																																																																																																																																											606	0	0	0	33420	95446	0	4098	0	26982	99121	0	0	0	0	28557	0	0	0	1947	0	0	790	790	1268	42564	5541	1123	50956	0	0	0.2801	0.4772	0.464	0	0	0	27767	790	-785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3309768																																																																																																																																																																																											680	0	0	0	9950	43497	0	310	0	6370	44867	0	0	0	0	6153	0	0	0	5415	0	0	310	310	210	12661	0	2847	30512	0	697	0.1323	0.1721	0.1634	0	0	0	5843	310	-170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3310287																																																																																																																																																																																											1041	0	0	0	4134	5859	0	0	0	5404	5621	0	0	0	0	5404	0	0	0	0	0	0	0	0	0	4524	652	530	530	0	0	0.9614	3.0687	3.0687	0	0	0	5404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3311145																																																																																																																																																																																											3011	0	0	0	0	85278	0	812	0	15764	80947	0	0	0	0	16653	0	0	0	15445	0	0	889	889	291	3268	0	5308	82531	0	0	0.1947	0.1832	0.1734	0	0	0	15764	889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3311181																																																																																																																																																																																											745	0	0	0	13500	83440	0	593	0	9587	77667	0	0	0	0	10264	0	0	107	4664	0	0	593	593	359	19866	2805	5259	61086	0	0	0.1245	0.1491	0.1405	0	0	0	9671	593	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3311789																																																																																																																																																																																											18488	0	0	194	0	245452	0	535	0	19275	232226	0	0	0	0	19895	11985	0	478	4381	0	0	620	620	640	18612	166639	1777	60096	165000	0	0.083	0.1329	0.1288	0	0	0	19275	620	0	72	0	8734	0	0	0	0	0	0	0	0	0	0	0	
3312124																																																																																																																																																																																											611	0	0	0	2486	46392	0	591	0	5385	45769	0	0	0	0	5136	0	0	0	3276	0	0	509	509	0	4970	4076	1268	37185	0	0	0.102809	0.126397	0.11387	0	0	0	4627	509	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3313943																																																																																																																																																																																											139175	0	0	0	0	161079	0	0	0	105495	107180	0	0	0	0	105495	0	0	0	0	0	0	0	0	308	139175	0	21596	21596	0	0	0.9843	2.1342	2.1342	0	0	0	105495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3314043																																																																																																																																																																																											360	0	0	0	992	27600	0	422	0	3810	27251	0	0	0	0	4067	0	0	0	533	0	0	260	260	22	6463	1441	766	20096	0	0	0.139701	0.183074	0.171371	0	0	0	3807	260	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3314119																																																																																																																																																																																											2288	0	0	0	0	60105	0	500	0	5345	59176	20	0	0	0	5845	0	0	0	1590	0	0	500	500	897	6006	9287	2986	44415	0	0	0.0903	0.1147	0.1048	0	0	0	5345	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3316739																																																																																																																																																																																											1542	0	0	0	5450	29064	0	176	0	4107	27256	117	0	0	0	4298	0	0	0	58	0	0	176	176	291	7448	6784	918	14743	0	0	0.1512	0.2184	0.2095	0	0	0	4122	176	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3317192																																																																																																																																																																																											1191	0	0	0	0	68749	0	559	0	10552	65753	0	0	0	0	11111	0	0	902	7056	0	0	559	559	183	9211	8494	4059	51420	0	0	0.1605	0.1807	0.1716	0	0	0	10552	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3317932																																																																																																																																																																																											7942	0	0	15552	16289	223993	0	1607	0	19739	219112	0	0	0	0	21572	0	0	0	0	0	0	1607	1607	1546	51955	19612	3714	152831	0	0	0.0911	0.1245	0.1152	0	0	0	19965	1607	-226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3320576																																																																																																																																																																																											2064	0	0	0	0	83283	0	385	0	7753	70836	0	0	0	0	8012	0	0	0	14641	0	0	400	400	167	20767	0	8424	62734	6916	141	0.1077	0.108	0.1026	0	0	0	7612	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3320781																																																																																																																																																																																											2611	0	0	0	3469	178516	0	1500	0	20113	157429	173	0	0	0	21457	0	0	0	20492	0	0	1500	1500	254	7033	9315	1937	163260	0	0	0.1269	0.1195	0.1111	0	0	0	19957	1500	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3322347																																																																																																																																																																																											1887	0	0	0	7006	40863	0	429	0	3478	39352	0	0	0	0	3948	419	0	700	58	0	0	387	387	1014	12246	0	3118	28120	0	0	0.0905	0.1277	0.1152	0	0	0	3561	387	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3322468																																																																																																																																																																																											2040	0	0	0	0	45468	0	679	0	8643	54504	0	0	0	0	9204	0	0	1313	2497	0	0	561	561	314	2631	1521	1513	41681	0	0	0.1586	0.2056	0.1931	0	0	0	8643	561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3322561																																																																																																																																																																																											3238	0	0	0	2553	52174	0	427	0	11748	51948	6	0	0	0	12209	0	0	0	4209	0	0	435	435	4811	12337	0	1155	35479	0	0	0.2266	0.3065	0.2956	0	0	0	11774	435	-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3324994																																																																																																																																																																																											1749	0	0	0	5289	99194	0	1113	0	15966	92034	1150	0	0	0	16873	0	0	0	15690	0	0	1113	1113	574	11147	14626	2416	73794	0	283	0.1718	0.1846	0.1724	0	0	0	15760	1113	-77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3325759																																																																																																																																																																																											7129	0	0	36596	27786	317048	0	2899	0	66982	303828	0	0	0	0	56997	0	0	312	0	0	0	2899	2899	3100	54357	62498	31566	199768	0	0	0.1859	0.2351	0.2232	0	0	0	54098	2899	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3327164																																																																																																																																																																																											2247	0	0	2000	26679	314071	0	2170	0	26503	232008	0	0	0	0	29064	0	0	50	28897	0	0	2170	2170	2398	118978	7737	4673	187783	0	0	0.1159	0.1257	0.1163	0	0	0	26894	2170	-391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3328376																																																																																																																																																																																											2121	0	0	0	23672	82655	0	789	0	12945	78038	0	0	0	0	13815	0	0	245	7620	0	0	693	693	397	25588	12688	2012	45041	0	0	0.1681	0.2307	0.2191	0	0	0	13122	693	-177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3329663																																																																																																																																																																																											2180	0	0	6877	5814	86412	0	735	0	12176	88781	0	0	0	0	12932	0	0	0	1492	0	0	735	735	3745	26729	0	4063	56694	0	0	0.1374	0.2053	0.1936	0	0	0	12197	735	-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3329702																																																																																																																																																																																											9049	0	0	14556	33525	157069	0	1040	0	26542	136948	0	0	0	0	27979	0	0	1655	26980	0	0	1052	1052	2960	66739	31736	3296	57059	0	0	0.1966	0.2781	0.2677	0	0	0	26927	1052	-385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3333594																																																																																																																																																																																											458	0	0	0	0	38556	0	530	0	6940	38388	0	0	0	0	6884	0	0	0	3738	0	0	484	484	137	2315	447	1248	36187	0	540	0.1691	0.178	0.1655	0	0	0	6400	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3333848																																																																																																																																																																																											5343	0	0	0	13632	191253	0	1685	0	17491	171898	0	0	0	0	18274	0	0	0	21671	0	0	1685	1685	639	41976	24192	9465	125247	0	935	0.097	0.1159	0.1053	0	0	0	16589	1685	-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3335301																																																																																																																																																																																											743	0	0	0	1847	12417	0	165	0	3615	11479	0	0	0	0	3721	0	0	0	167	0	0	94	94	665	4908	1219	1459	5802	0	0	0.316	0.501	0.4884	0	0	0	3627	94	-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3335598																																																																																																																																																																																											821	0	0	0	0	44463	0	575	0	7147	39651	0	0	0	0	7192	0	0	0	1128	0	0	441	441	149	10760	3143	856	30986	0	396	0.172	0.2047	0.1921	0	0	0	6751	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3336607																																																																																																																																																																																											2694	0	0	0	10663	78827	0	563	0	9500	75921	0	0	0	0	10193	0	0	761	16526	0	0	563	563	763	18829	5985	1747	53943	0	0	0.1268	0.148	0.1398	0	0	0	9630	563	-130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3337097																																																																																																																																																																																											9225	0	0	4083	23430	228346	0	1669	0	40320	220544	1053	0	0	0	42418	0	0	0	2124	0	0	2073	2073	3739	63236	484	5505	162599	6844	0	0.1829	0.238	0.2263	0	0	0	40345	2073	-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3338357																																																																																																																																																																																											2653	0	0	4981	0	40604	0	260	0	10149	38959	0	0	0	0	10425	0	0	0	1884	0	0	276	276	178	19851	751	920	20084	0	0	0.2605	0.4094	0.3986	0	0	0	10149	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3338656																																																																																																																																																																																											9415	0	0	0	23183	410743	0	3110	0	64138	403245	0	0	0	0	43834	0	0	0	103365	0	0	3110	3110	2858	38410	34415	18001	314754	0	0	0.1072	0.11	0.1022	0	0	0	40724	3110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
