"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDC866	RCFDC867	RCFDC868	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONC866	RCONC867	RCONC868	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	
3041349																																																																	0	0	0										107	38	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	6	0	0	0	0	210	0	373	0	20	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
3041358																																																																	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
3041974	0	0	0	4038	265	8554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7728	0	401	7886	3233	5033	6685	3169	4442	0	0	0	8325	0	9742	55401	3450	4816	0	0	0	45914	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0	0	0	0	0	288	5026	0	7890												6375	0	6810																							6828	8491	11550	68	16960	0											0	0	0	0	0	0	1074	3952	0	0	1610	6280	
3041983																																																																	0	0	0	0	0	0	0	0	0	0	0	0	46	37	747	0	0	0	0	0	0	0	0	0	0	0	140	262	0	7	0	0	0	0	0	0	0	0	0	0	0	73	0	53	124	0	76	156	91	537	142	90	485	0	0	0	0	0	0	236	133	8	0	0	0	0	284	0	356	0	405	0	0	0	810	0	0	0	0	0	0	0	0	0	0	0	0	0	171	91	0	0	7	0	
3042234																																																																	0	0	0										22	0	95	0	0	107	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	103	0	0	0	0	28	104	23	0	4	0	0	0	51	0	0	0	0																
3043651																																																																	0	0	0										193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	248	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
3044500																																																																	0	0	0										49	0	583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0						0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	1	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	177	
3044818																																																																	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
3045299																																																																	0	0	0										0	0	185	0	0	0	422	0	3566	0	0	0	0	0	0	0	0	1153	0	0	0						0	0	0	0	0	0	0	0	0	0	0	185	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	3565	0	0	0	0				422	0	0	0	1071	2495	0	0	0	0	1153	0	
3045383																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
3047314																																																																	0	0	0										0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	40	0	0	0	0	0	0	0	86	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	203	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
3047659																																																																	0	0	0										23	0	0	0	0	0	10	169	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	15	0	0	0	0	0	40	0	0	20	0	0	0	0	0	0	0	0	105	14	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0				0	10	0	169	0	0	0	0	0	0	0	0	
3048067																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	1736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1736	0	0	0	0	0	0	0	
3048487																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442	0	0	0	0	0						0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	442	0	0	0	0	
3048861																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	224	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	7	0	0	0	0	0	19	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
3048982																																																																	0	0	0										90	0	72	0	0	0	212	0	0	0	0	0	0	0	354	413	0	136	0	0	0						0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	11	0	0	0	0	0	0	123	23	366	68	63	0	0	0	0	0	0	0	0				212	0	0	0	0	0	413	0	0	0	136	0	
3049514																																																																	0	0	0										10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	443	0	0	0	
3049635																																																																	0	0	0							0	0	0	0	0	652	0	0	0	19	0	0	13	0	0	0	0	0	116	0	0	0	0	0						0	0	0	3	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	194	0	11	0	0	0	0	145	0	286	0	0	0	0	0	0	0	0	0	0				19	0	0	0	0	0	0	116	0	0	0	0	
3049653																																																																	0	0	0										1134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
3049699																																																																	0	0	0										55	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1303	0	0	0						0	0	0	30	0	0	0	0	0	0	0	293	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1303	0	0	0	0				0	0	0	0	0	0	0	0	0	0	1303	0	
3049701																																																																	0	0	0										30	0	0	0	0	0	0	997	566	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2025	462	0	0	0				0	0	997	0	0	566	0	0	0	0	0	0	
3049729																																																																	0	0	0	0	0	0	589	3768	38	0	0	0	589	3768	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3051021																																																																	0	0	0										338	18	261	0	0	0	0	0	0	0	0	0	0	0	0	157	0	127	0	0	0						0	0	0	22	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	329	0	0	0	0	39	0	187	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	157	0	0	0	127	
3051432																																																																	0	0	0										0	0	665	0	0	0	0	0	0	0	0	0	0	0	0	97	0	839	0	0	0						0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	2	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0				0	0	0	0	0	0	97	0	0	0	839	0	
3052813																																																																	0	0	0										100	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
3057818																																																																	0	0	0										727	0	81	0	0	0	681	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1949	0	0	0	0	0	0	0	0	0	0				681	0	0	0	0	0	0	0	0	0	0	0	
3058114																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
3058329																																																																	0	0	0										241	0	5	0	0	0	0	0	0	0	0	0	0	0	0	960	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	3	0	0	0	0	0	150	0	0	97	0	0	0	0	0	0	0	0				0	0	0	0	0	0	960	0	0	0	0	0	
3058619																																																																	0	0	0										37	0	200	0	0	0	0	0	0	0	0	0	0	0	0	212	0	357	0	0	0						0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	17	0	0	0	0	148	0	200	0	0	0	0	0	299	0	0	0	0				0	0	0	0	0	0	212	0	0	0	357	0	
3058842																																																																	0	0	0										0	0	388	0	0	0	454	0	1738	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				454	0	0	0	1738	0	0	0	0	0	0	0	
3066025																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
3066155																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
3067929																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
3068579																																																																	0	0	0										5	0	476	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	0	0	0				0	0	0	0	0	0	300	0	0	0	0	0	
3069343																																																																	0	0	0										0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
3070545																																																																	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	14	0	0	0	0	28	0	139	0	0	0	0	0	0	0	0	0	0																
3071083																																																																	0	0	0										376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2142	483	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	2142	0	483	0	0	
3071391																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
3072053																																																																	0	0	0										0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	1102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
3073199																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	
3075278																																																																	0	0	0	0	0	0	0	0	0	0	0	0	151	0	48	0	0	0	330	0	0	0	0	0	0	0	0	114	0	69	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	151	0	48	0	0	0	90	3	2	0	0	0	0	15	2988	61	81	27	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	0	0	0	114	0	0	0	69	
3075474																																																																	0	0	0	0	0	0	0	0	0	0	0	0	25	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	41	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3076163																																																																	38	13	0	0	0	0	0	0	0	0	0	0	125	1052	1271	0	0	0	1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	23	0	0	0	0	934	0	949	700	0	711	0	0	0	0	0	0	104	0	234	0	0	0	0	364	0	571	0	7	0	0	0	85	0	0	0	0	0	0	0	106	938	0	0	0	0	0	0	0	0	0	0	
3076190																																																																	0	0	0										100	0	0	0	0	0	0	0	601	0	0	0	0	0	0	0	0	1355	0	0	0						0	0	0	230	1803	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448	0	384	0	154	0	0	0	0	0	0	0	0				0	0	0	0	601	0	0	0	0	0	0	1355	
3076220																																																																	0	0	0	0	0	0	0	0	0	0	0	0	64	0	660	0	0	0	1840	588	1609	0	0	0	0	0	497	1044	0	0	0	0	0	0	0	0	0	0	0	0	0	38	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	867	0	0	154	0	0	0	0	3079	0	0	0	0	0	0	0	1468	372	0	588	0	1609	1044	0	0	0	0	0	
3076248																																																																	0	0	0										0	0	709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
3076284																																																																	0	0	0										2156	126	773	0	0	69	2600	0	0	0	0	0	0	0	0	1040	0	150	0	0	0						0	0	0	0	0	0	0	0	0	703	0	859	196	0	774	0	0	0	0	0	0	222	0	32	0	0	0	0	0	0	0	0	0	0	0	0	471	0	0	0	0				0	2600	0	0	0	0	1040	0	0	0	150	0	
3076453																																																																	0	0	0										1	0	475	0	0	416	0	0	0	0	0	0	0	0	0	0	0	654	0	0	0						0	0	0	0	0	0	0	0	0	0	0	654	0	0	490	0	0	0	0	0	0	35	0	35	0	0	0	0	0	0	0	0	0	0	0	0	678	0	0	0	0				0	0	0	0	0	0	0	0	0	0	654	0	
3076604																																																																	0	0	0										0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0						0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	45	0	
3077629																																																																	0	0	0	0	0	0	0	0	0	0	0	0	237	0	531	0	0	0	0	0	1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	531	111	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	968	0	0	0	0	0	0	0	0	0	0	0	0	1350	0	0	0	0	0	0	
3077937																																																																	0	0	0										0	0	0	0	0	0	2462	0	564	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0				207	2255	0	0	0	564	0	0	0	0	0	0	
3080852																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1367	0	1335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1092	2947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3082052																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	1445	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	27	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	
3083741																																																																	0	0	0										522	15	0	0	0	0	521	0	4448	0	0	0	0	0	0	1000	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	19	0	0	0	0	0	0	0	132	0	0	2	0	0	4448	0	0	0	0				0	521	0	0	3474	974	1000	0	0	0	0	0	
3085240																																																																	0	0	0										146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	8	0	0	0	0	0	0	0	482	0	40	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
3086256																																																																	0	0	0										294	0	237	0	0	0	0	0	300	0	0	0	0	0	0	0	305	0	0	0	0						0	0	0	18	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
3089752																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
3090310																																																																	0	0	0										0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	7	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				55	0	0	0	0	0	0	0	0	0	0	0	
3090338																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1082	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
3090833																																																																	0	0	0										0	0	432	0	0	0	0	0	361	0	0	0	0	0	0	0	0	371	0	0	0						0	0	0	0	0	0	0	0	0	0	0	432	0	0	333	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	732	260	0	0	0				0	0	0	0	361	0	0	0	0	0	371	0	
3093964																																																																	0	0	0										484	0	239	0	0	0	0	0	0	0	0	0	0	0	0	1241	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	899	76	0	0	117	0	0	0	0	0	0	0	0				0	0	0	0	0	0	1241	0	0	0	0	0	
3095641																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
3097243																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
3101654																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
3101775																																																																	0	0	0										21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	15	0	0	8	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
3102530																																																																	0	0	0										609	69	528	0	0	901	465	299	2373	0	0	0	0	0	563	77	0	862	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2465	0	247	0	0	0	862	0	0	0	0				465	0	0	299	0	2373	77	0	0	0	0	862	
3102893																																																																	0	0	0										801	1580	0	0	0	0	307	0	0	0	0	0	0	0	0	1086	0	188	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	188	0	0	0	0				307	0	0	0	0	0	1086	0	0	0	188	0	
3103591																																																																	0	0	0										23	47	0	0	0	0	71	0	0	0	0	0	0	0	0	1109	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	47	0	0	47	0	0	0	0	0	0	0	61	12	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0				71	0	0	0	0	0	0	1109	0	0	0	0	
3105308																																																																	0	0	0										426	0	686	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	250	0	50	125	0	25	0	0	0	23	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
3108907																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
3109043																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	800	0	0	0	0	
3109146																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	368	0	0	685	0	0	0	0	0						0	0	0	497	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	685	0	0	0	0	
3109397																																																																	0	0	0										65	0	62	0	0	0	20	0	0	0	0	0	0	0	0	0	0	457	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	62	0	0	0	43	0	1	0	0	0	0	61	0	1170	0	0	0	0	0	0	0	0	0	0				20	0	0	0	0	0	0	0	0	0	457	0	
3109584																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
3110197																																																																	0	0	0										27	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	171	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	190	25	36	0	0	0	0	13	0	279	0	54	0	0	0	6	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
3112070																																																																	0	0	0										286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495	0	436	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	495	0	0	0	436	
3115129																																																																	0	0	0										0	0	199	0	0	0	335	0	2926	0	0	0	0	0	0	522	0	592	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	983	0	0	0	0	0	0	0	0	0	0	0	0				335	0	0	0	1275	1651	0	522	0	0	0	592	
3115277																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0						0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	266	0	0	0	0	0	6	0	0	0	0				0	0	0	0	0	0	0	101	0	0	0	0	
