"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF465	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB527	
590220	192	0	0	131	0	160	0	0	1241	256	162	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	229	100	0	0	POS Interchange Fees			Support Fees to Parent Company	Management Fee to Parent Company	Electronic Banking								Software Costs = 104		
590248	101	0	0	0	0	0	0	0	120	267	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	254	0	0	0				Inter-company Operations Expense	Inter-company Loan Servicing											
590640	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	259	0	0	0	Income from debit cards															
590855	0	0	0	0	0	494	0	0	528	690	1081	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	In House Attorney Fees			Other Outside Services	SBA Referrel Fees	Prem Paid on Purchased Loans										
590949	27	6	14	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	26	-41	0	0	9	13	0	36	0	-34															RESERVE FUNDING ERROR PER BKD	
591209	94	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	199	0	0	0																
591320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	144	0	59	0	0	0	0	0	0	0																
591357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
591366	114	0	63	12	28	72	0	0	184	63	0	0	0	0	0	0	0	0	0	0	0	false	44	0	17	56	15	52	28	87	0	0	MORTGAGE CENTER INCOME			CONTRACT SERVICES	PROFESSIONAL SERVICES											
591740	13	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Armored Car Service	Service Fees Corespondent Banks											
591825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	false	0	0	0	0	0	0	954	0	0	0												Adjustment to reserve for loan loss for unfunded committments				
591852	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	62	191	0	0	0	Miscellaneous Income															
591937	853	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	293	0	0	0																
592439	0	0	0	78	0	41	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	105	0	0	0	COMMISSION LOAN DEPARTMENT			MEALS AND ENTERTAINMENT												
592448	9	6	0	14	17	0	0	0	219	19	0	0	0	0	0	0	0	1000	0	-2	0	false	4	0	3	0	2	0	0	20	0	0				Consultant Services	Dues & Subscriptions					Capital Injection from Evolve Bancorp		Account for Reserve for OD Losses				
592550	6	0	29	19	5	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	15	0	4	53	9	2	21	13	0	0	Debit/Credit Card Interchange															
592644	0	0	0	0	0	167	0	0	115	130	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	131	0	0	0	VISA Misc Income			ATM Exchange	VISA Misc Expense											
592831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	6	0	0	15	0	0	0														First Mid-America Bancorp, Inc. (parent company of The State Bank of Annawan) was purchased on April 12, 2007 by Orion Bancorp, Inc. Adjustments were made to the income statement and balance sheet for The State Bank of Annawan as a result of this pruchase.		
592859	0	0	7	0	0	0	0	0	7	8	6	0	0	0	0	0	0	0	0	0	0	false	8	0	0	0	0	6	0	0	0	0				audit & accounting	ATM & Debit card	P & C Insurance										
593007	0	0	0	0	0	0	0	0	5630	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	385	0	0	0	0	0	0				Corporate Overhead Allocation												
593052	152	0	152	0	0	1125	321	0	449	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	521	0	0	0	BIN Rental	Annual Fees		Employee Benefits & 401K												
593249	49	0	55	12	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	46	0	21	191	28	48	145	49	0	-319																
593333	24	0	33	0	0	17	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Debit Card Interchange Income			Correspondent Bank Service Charges												
593351	0	0	0	0	0	2	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Service Charges			Federal Reserve services	Insurance and Bonds											
593753	406	0	0	0	0	0	0	0	296	353	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Management Fees	Affliate Service Charges											
593771	9	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	0	18	10	0	0																
593865	1942	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	false	1335	0	0	0	0	0	1212	0	0	0										CAPITAL CONTRIBUTION						
593940	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	83	20	0	0				Audit Tax & Accounting												
593977	9	0	14	3	2	0	0	0	23	19	8	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	13	40	6	0	0				audit and examination expense	atm expense	insurance										
594433	714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	663	0	0	0																
594451	1	0	14	10	1	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	true	4	0	0	0	3	7	0	11	0	0				OTHER EXPENSES										OTHER EXPENSE ITEM IS A LARGE AMOUNT DUE TO THE ONE TIME SETTLEMENT OF A LAWSUIT.		
594853	231	0	117	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	138	0	99	0	0				Advalorem Tax Expense												
594938	55	0	69	-14	10	0	0	0	77	192	0	0	0	0	0	0	0	0	0	0	0	false	29	0	0	0	14	51	99	70	0	0				Professional Fees	Deferred Compensation											
594947	145	0	45	92	29	511	103	2468	91	0	0	0	0	0	0	0	0	0	0	95	0	false	108	0	0	270	28	0	605	120	0	0	Contingency Income TVG/Income from Asset Manager	Checkguard commissions	Income from % owned of data processor $268 /lawsuit settlement $2.2 million	telephone								Allowance recorded in connection with purchase of bank loans - first qtr 2007				
595038	0	0	6	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				ACCOUNTING FEES												
595337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
595430	0	0	0	0	0	170	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	237	0	303	1024	0	0	0	Credit Cards			Credit Cards												
595449	4	0	16	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	14	0	0	0	4	0	75	17	0	0																
595560	0	0	53	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	72	0	0	237	0	0	0	Debit Card Income															
595869	0	0	0	0	0	2116	2728	0	2388	0	0	0	0	0	0	0	0	0	0	432	0	false	0	-8525	0	0	0	0	0	0	0	0	Wire Transfer Fee	L/C Commissions		Low Income Housing -Operating loss								Allowance for loan   lease losses from acquisition of UHB			Implementation of Fin No. 48	
595944	9	0	11	0	2	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	false	3	0	0	5	1	3	34	10	0	0				Correspondant Bank Charges	Accounting Fees											
595953	0	0	0	13	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	false	10	0	0	14	0	0	15	6	0	0				MAINTENANCE AND REPAIRS												
596053	0	0	0	0	0	124	0	0	35	37	0	0	0	0	0	0	0	0	0	0	0	false	0	0	36	48	0	0	0	0	0	0	Data Processing - Banks			UBB - Correspondent Bank Fees	Business Manager Fees											
596062	120	0	145	26	61	0	0	0	153	140	0	0	0	0	0	0	0	0	0	0	0	false	77	0	35	39	26	221	5	65	0	0				ATM EXPENSE	CORE DEPOSIT PREMIUM											
596156	51	0	57	13	9	19	15	8	81	46	55	0	0	0	0	0	0	0	0	0	0	false	34	18	22	0	17	46	180	60	0	0	MORTGAGE LN FEES	WIRE TRANSFER FEES	PENALTY ON CDS	ATM EXPENSE	SOFTWARE LICENSE FEES	DIRECTORS FEES									12/31/06 FIT ADJ PER CORP TAX RETURN	
596455	57	0	14	5	6	8	23	8	21	26	0	0	0	0	0	0	0	0	0	0	0	false	29	0	2	0	6	22	49	51	0	0	EDP Service Fees	ICA Fee Income	Customer Service Fees	Service Bureau Fees	Telephone											
596642	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Telephone												
596848	577	0	0	376	0	532	0	0	571	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	685	0	0	0	Merchant Charge Card Processing			Bank Charge Card Processing												
596978	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	92	0	0	131	0	0	0																
597041	45	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-9	0	0	0	0	0	0	0	0				EQUIPMENT RENTAL											2006 INCOME TAX	
597162	0	0	0	0	0	0	0	0	115	52	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	153	0	0	0				RENT	OFFICER/DIRECTOR TRAVEL EXPENSE											
597256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20	0	false	0	0	0	0	0	0	0	0	0	0												transfered to Undivided Profits				
597313	44	0	51	92	26	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	false	58	0	0	111	6	175	204	66	0	0				BOLI expense for policies												
597452	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	false	48	0	0	0	0	55	104	39	0	0				ACCOUNTING AND AUDIT FEES												
597546	107	0	52	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	95	0	0	68	0	0	0																
597555	0	0	0	0	0	568	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	662	0	0	0	Trust referral fee			Management Fees												
597658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
597751	242	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	19601	0	0	0	false	0	0	0	0	0	0	101	74	0	0										CONTRIBUTION TO CAPITAL						
598002	128	0	0	0	0	231	0	0	126	158	0	0	0	0	0	0	0	0	0	0	0	false	83	0	0	0	0	0	0	107	0	0	MasterMoney Card and ATM Interchange Inc			Software License and Maintenance Expense	MasterMoney Card and ATM Network Expense											
598048	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	248	0	0	0				Professional Fees												
598132	0	0	0	0	0	4	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	82	0	0	0	Check Cashing Fees			Legal and Audit												
598534	0	0	0	0	0	0	0	0	1044	0	0	0	0	0	0	0	0	2500	0	0	0	false	0	-95	0	571	0	0	0	0	0	0				Consulting & Other Outside Services						Capital Infusion					Doption of FIN48 - Reserve for uncertain tax positions	
598543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	49	0	0	0																
598646	5	0	25	16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-112	0	false	7	0	0	0	16	6	120	36	0	0												Reduce Surplus				
598954	84	1	45	44	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	72	0	12	0	24	38	417	100	0	0																
599643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	42	0	0	0	0	0	0																
599755	9	0	9	3	2	1	0	0	20	16	11	0	0	0	0	0	0	0	0	0	0	false	13	0	7	0	2	0	53	14	0	0	INSURANCE DIVIDEND			CORRESPONDENT BANK SERVICE CHGS	DUES & SUBSCRIPTIONS	TELEPHONE EXPENSE										
599764	863	0	0	0	0	0	0	0	963	1106	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	327	0	0	0	462	0	0				TELEPHONE	OUTSOURCED SERVICES / CONSULTANT											
600129	100	0	0	0	0	0	0	0	165	104	0	0	0	0	0	0	0	0	0	0	0	false	90	0	0	0	0	85	0	0	0	0				Service expense	Audit expense											
600419	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	161	0	0	559	0	0	-591				State Taxes												
600651	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	6	0	0	45	0	0	0	0																
601032	7	2	14	7	1	0	0	0	6	15	0	0	0	0	0	0	0	0	0	0	0	true	5	0	0	19	2	0	0	8	0	0				State examiners fees and assessments	Correspondent bank fees & other miscellaneous									The Bank is still experiencing some loss carry-forwards for income tax purposes and will not pay any income taxes in 2007.  Therefore none have been recognized as an expense on these statements.		
601041	13	0	12	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	17	0	0	0	5	0	49	20	0	0																
601050	7811	0	216	543	648	15563	10637	9569	16388	6059	3881	0	0	0	0	0	0	446	0	1229	0	false	4396	0	3047	333	1408	1526	12637	4898	0	0	VCC-Interchange Fee Income	Commercial Credit Interchange Income	Credit Card Merchant Discount	Management Fee	EDP Software Expense	Software Amortization				Kansas Privlege Tax Adjustment		Acquisition: Tulsa 04/01/2007				
601153	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	24	0	0	43	0	0	0																
601416	0	0	0	0	0	1344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	ATM/DEBIT CARD															
601434	21	0	12	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	10	0	3	18	2	0	44	14	0	0																
601443	0	0	0	0	0	615	0	0	507	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Subsidiary Income			Subsidiary Expense												
601564	37	0	31	0	0	32	0	0	38	33	47	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	103	0	0	0	CDARS Fee Income			Business Development PR	Contract Labor	Software Mntc										
601658	8	0	23	1	3	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	true	10	0	2	0	4	0	44	12	0	0				External Audit Fees										RI 4 and RI-B-115 - Reverse provision for loan losses per FDIC examination findings & FDIC Statement of Policy		
601733	0	0	0	0	0	54	74	0	44	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	origination fees on loans	document prep fees		atm expense												
602048	140	0	45	23	21	41	122	530	203	117	91	0	0	0	0	0	0	0	0	0	0	false	81	0	54	79	40	96	8	142	0	0	Merchant Program Income	Debit Card Income	Data Processing Income	Telephone Expense	Other Professional Services	Loan & Collection Expenses										
602150	0	0	44	94	0	46	0	0	39	43	47	0	0	0	0	0	0	0	0	0	0	false	0	0	0	62	0	0	119	36	0	0	Debit Card Income			Telephone	Audit and Accounting	Debit Card Expense										
602356	96	0	0	0	36	57	154	0	45	38	277	0	0	0	0	0	0	0	0	-201	0	false	0	0	0	0	0	67	244	0	0	0	Merchant Discounts	Lenders & Owners Title Policy		Interchange Expense	ATM Service & Support	Peoples Inc Allocated Expense						One-time reclassification of reserves for Off-Balance Sheet Items				
602543	43	0	38	12	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	false	37	0	0	0	11	8	212	102	0	0												ADJUSTMENT FOR MERGER				
602842	0	0	7	0	0	0	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	false	0	-2	0	12	0	0	0	0	0	0				Other bank charges	Correspondent charges										Tax math error	
603232	4	0	21	1	4	6	9	21	4	7	15	0	0	0	0	0	0	0	0	0	0	false	8	-6	0	0	9	0	57	21	0	0	EXCHANGE	OIL & GAS ROYALTY	MISC.	TAX SERVICE/AUDIT	SERVICE CHARGES PAID	MISC									Adjustment to depreciation in Undividend Profits for 4th quarter 2006 made by CPA	
603540	12	0	14	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	21	0	2	0	8	5	39	23	0	0																
603559	23	0	8	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	13	2	0	0	14	0	0																
603755	18	0	38	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	11	14	10	0	0																
604024	103	0	0	0	0	102	126	0	116	99	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	201	0	0	0	Check card interchange fees	Mortgage sold origination fees		Franchise tax	Contracted services											
604033	2	2	14	0	1	0	0	0	18	14	9	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	0	0	0	8	0	0				Accounting	Director Fees	Comptroller Assesment										
604547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
604556	63	0	29	26	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	34	0	29	0	12	44	0	72	0	0																
604640	9	0	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	5	3	0	7	0	0																
605133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	false	0	0	0	0	0	0	0	0	0	0										Capital Injection						
605610	0	0	78	64	0	64	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	121	0	0	0	Other Commissions			Computer software												
605656	69	0	48	4	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	56	0	10	81	29	144	149	101	0	0																
606046	6969	35	294	2527	604	0	0	0	3670	0	0	0	0	0	0	0	0	1596	0	0	0	false	4541	0	1659	3406	993	9011	7710	3397	0	0				TELECOMMUNICATIONS						Performance share expense & stock option expense						
606073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	36	0	0	41	0	0	0																
606653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
607146	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	36	0	0	0	NSF Fees															
607333	127	0	0	119	0	0	0	0	121	176	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Stationary/Supplies	Investment Services											
607511	79	2	31	52	14	24	52	5	173	217	75	0	0	0	0	0	0	4	0	0	0	false	48	0	16	50	20	26	300	59	0	0	Teller Fees	Miscellaneous Income	Charge Back/Cash Item Fee	Franchise Taxes	Intercompany Holding Company Expense	Telephone				Stock Option Compensation						
608358	3	0	14	8	2	3	6	3	5	6	4	0	0	0	0	0	0	0	0	0	0	false	7	0	2	8	5	0	16	11	0	0	Collection fees	Debit/Credit Card Fees	ACH Fees	State Assessment	Insurance	Dues/Subscriptions										
608367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	46	27	0	0																
608451	13	0	39	1	17	1	1	0	47	15	15	0	0	0	0	0	0	0	0	0	0	false	29	0	9	21	7	46	107	29	0	0	Check cashing fees	Credit life commissions		ATM Expense	Service Charges	Audit/Tax Prep										
608844	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	250	0	0	0					ATM Expense											
609010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-40	0	false	0	0	0	0	0	0	236	96	0	0												TRANSFERRED TO RC-G3 OFF BALANCE SHEET COMMITMENTS				
609373	103	0	38	42	0	37	0	0	46	43	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	52	0	0	171	0	0	0	Debit Card Interchange Fee			ATM-STAR Monthly	Franchise Taxes											
609467	0	0	47	0	0	0	0	0	91	64	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	82	0	0	0				Bank Insurance	Consultant-Internal audit & Compliance											
609609	141	0	152	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	226	0	0	0																
609645	14	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	52	0	0	0				Insurance Expense Other	CPA Examination Expense											
609832	58	0	42	2	7	9	0	0	21	19	17	0	0	0	0	0	0	0	0	0	0	false	32	0	14	0	7	14	129	42	0	0	misc customer fee			exam fee	convention and meeting	audit and acct fee										
610128	0	0	0	0	0	462	186	0	221	253	318	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Merchant Equipment Income	Cash Plus Other Income		Flat Fee Expense	Other Tax Expense	Merchant Interchange Expense										
610155	103	0	64	0	0	0	0	0	181	0	0	0	0	0	0	0	0	403	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Management Fees						Stock Purchase-Mountain West Financial Corp.  450 Shares						
610164	147	0	33	231	44	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	102	0	0	0	11	148	444	207	0	0	Card Processing Fee Income															
610539	0	0	25	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				OTHER TAXES												
610557	63	0	42	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	162	0	0	0				CDARS TRANSACTION FEES												
610623	0	0	0	0	0	639	0	0	736	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	932	0	0	0	Fees - Check Cards			Management Fees												
610847	0	0	0	0	0	0	0	0	55	20	55	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	56	27	0	0	0				Consultant Fees	Provsion for State Tax	Audit fees										
610913	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	97	0	0				ATM PROCESSING												
611031	110	0	54	0	0	12	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	true	42	0	8	0	56	113	88	54	0	0	Check Cashing Fees			ATM Supplies & Fees												
611246	0	0	19	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	13	0	0	31	11	0	0				Communication & Transportation												
611451	118	0	18	0	14	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	false	71	0	36	0	25	101	292	59	0	0				Item Processing												
612159	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	41	0	0	0																
612346	46	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	83	49	0	0																
612364	0	0	0	0	0	0	0	0	3573	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	3299	0	0	0				Outsourced Collection Expenses												
612551	78	0	21	26	7	15	0	0	75	43	0	0	0	0	0	0	0	0	0	261	0	true	38	0	0	58	10	99	206	62	0	0	Exchange fees	Debit Card income		Debit Card Expense	Audits & Exam							merger of Fnb Lake City Allowance for Loan loss into PRVB		On April 1, 2007, Pine River Valley Bank merged two branches (First National Bank of LC and Creede) into Pine River Valley Bank. PRVB and FNB were owned by the same holding company.		
613008	0	0	0	0	0	0	0	0	0	1536	0	0	0	0	0	0	0	0	0	0	0	true	0	177	0	915	0	0	1439	0	0	0					OTHER LOSSES & CHARGE OFFS									ROCKLAND TRUST CO. WAS REQUIRED TO RECORD $1.4M TO OTHER LOSSES & CHARGE OFFS AS A SUBSEQUENT EVENT UPON AN INDICATION RECEIVED BY A FEDERAL JUDGE ON JULY 24, 2007 THAT ROCKLAND TRUST CO. IS OBLIGATED TO A THIRD PARTY FOR A LEGAL CASE THAT HAS BEEN OUTSTANDING SINCE 1995. THE JUDGE HAS NOT ISSUED HIS JUDGEMENT NOR THE AMOUNT ROCKLAND TRUST CO. IS OBLIGATED TO PAY THE THIRD PARTY, HOWEVER BECEASE IT IS PROBABLE ROCKLAND TRUST CO. WILL BE REQUIRED TO PAY RESTITUTION THE COMPANY HAS RECORDED $1.4M FOR THIS PURPOSE AS OF JUNE 30, 2007.	FIN 48-CUM EFFECT ACCOUNTING CHANGE	
613156	151	0	0	0	0	425	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	461	141	0	0	Life Insurance Proceeds			Outside Service Fees												
613222	0	0	0	0	0	0	84	53	416	51	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	57	88	0	0	0		Success Card Fees	Merchant Fees	Management Fees	FFA Expense											
613334	0	0	21	27	0	13	0	0	11	11	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	15	0	0	0	0	other non-interest income			regulatory fees	correspondent banking											
613343	54	15	20	8	13	177	0	0	183	43	36	0	0	0	0	0	0	0	0	43	0	false	34	0	12	25	15	17	0	49	0	0	DATA PROCESS REV			SOFTWARE EXPENSE	TELEPHONE EXPENSE	CORRESPOND BANK SER CHG						ADJ TO AVAILABLE CREDIT				
613400	509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	826	0	408	822	0	0	0																
613464	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10	0	false	0	0	0	0	0	0	78	0	0	0												Credit exposure reserves on unused commitments on construction loan.				
613558	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
613754	11	0	0	2	15	0	0	0	22	14	9	0	0	0	0	0	0	0	0	0	0	false	18	0	0	0	0	0	28	27	0	0				KS Agencies	Telephone	ATM Expense										
613839	94	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	95	0	0	Recovery of legal fees from prior year															
613950	0	0	0	0	0	1433	1480	5988	1126	2778	1702	0	0	0	0	0	0	0	0	0	0	false	1363	0	0	0	0	0	8808	1035	0	0	FCMC MORTGAGE FEES	CONSOLIDATED INTERCOMPANY FEES	AGENCY INTERCOMPANY FEES	COURIER SERVICE	CALL CENTER OUTSOURCE EXPENSE	TELEPHONE SERVICE										
614256	18	0	0	17	0	30	9	0	18	28	13	0	0	0	0	0	0	0	0	0	0	false	13	0	0	20	0	0	0	13	0	0	DIVIDEND INC	COLLECTIONS & EXC		CORRESPONDENT CHG	WILLIAMS FIN	LIFE INS EXP										
614313	245	0	0	0	0	0	0	0	958	699	676	0	0	0	0	0	0	0	0	831	0	false	0	0	0	159	0	0	985	0	0	0				MANAGEMENT FEES	OCCUPANCY EXPENSE	EQUIPMENT						BANK MERGER				
614340	0	0	0	0	0	0	0	0	89	118	86	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	197	0	93	0	0				TELECOMMUNICATIONS	PROFESSIONAL/CONSULTING	ORE EXPENSE										
