"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG324	RCFDG325	RCFDG326	RCFDG327	RCFDG328	RCFDG329	RCFDG330	RCFDG331	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	
587752																																																																																																																																																						0	0	1258	0	0	0	0	86	87	0	0	2750	2752	451	441	0	0	0	0	0	0	451	441	3131	3153	0	0	0	0	0	451	441	508	0	0	538	508	1753	491	0	0	0	65	0	0	248	0	0	0																									0	0	0	0	0	0	0	0	0	0	295	314	0	0	0	0	0	0	
587800																																																																																																																																																						0	0	20508	0	0	0	0	3931	3928	0	0	0	0	1000	1000	0	0	950	950	0	0	1950	1950	618818	644125	0	0	0	200	197	0	0	662	105509	122560	3928	420	100	405	25	1197	27016	32502	275	6182	51164	50338	115216	234747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80003	81073	0	0	83815	86404	0	0	0	0	0	0	
588058																																																																																																																																																						0	0	32340	0	0	0	0	0	0	0	0	33491	33804	0	0	0	0	0	0	0	0	3562	3551	65739	67246	0	3562	3551	11640	11661	0	0	5997	0	0	636	5361	16536	14370	12065	60	0	0	0	0	21780	0	0	0																									0	0	0	0	0	0	0	0	0	0	20608	21781	0	0	0	0	0	0	
588245																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	500	519	0	0	0	400	419	0	0	30	0	0	30	0	183	97	209	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
588348																																																																																																																																																						0	0	12743	0	0	0	0	0	0	0	0	7502	7359	0	0	0	0	0	0	0	0	12085	12085	7502	7359	0	12085	12085	0	0	1000	1000	548	0	0	70	478	1003	1776	14886	1230	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
588441																																																																																																																																																						0	0	16446	0	0	0	0	0	0	0	0	7038	7076	0	0	6017	6261	0	0	0	0	1614	1647	58228	59736	0	0	0	17790	18228	494	496	6154	11	7	2463	4097	9886	3196	11923	0	381	1945	0	0	6384	7531	8519	5018																									0	0	0	0	0	0	1309	1417	0	0	14191	14824	0	0	0	0	0	0	
589158																																																																																																																																																						0	0	7846	0	0	0	0	0	0	0	0	0	0	2096	2243	0	0	0	0	0	0	9112	9231	0	0	0	3252	3265	0	0	0	0	235	0	0	0	235	1013	1702	1337	1061	0	0	0	0	3764	0	0	0																									0	0	0	0	13	15	0	0	3751	3708	0	0	0	0	0	0	0	0	
589439																																																																																																																																																						0	0	5305	0	0	0	0	0	0	0	0	1698	1731	0	0	0	0	0	0	25	25	0	0	12572	12600	0	0	0	10331	10326	0	0	1046	0	0	100	946	1621	2632	6783	0	0	0	45	0	473	0	0	0																									0	0	0	0	0	0	0	0	0	0	518	518	0	0	0	0	0	0	
589523																																																																																																																																																						0	0	43409	0	0	0	0	994	994	0	0	34908	34937	0	0	0	0	0	0	0	0	0	0	144372	143740	0	0	0	43819	43220	9002	8955	4298	0	0	0	4298	17777	15467	34175	7435	0	0	31	584	35946	20658	3880	3489																									0	0	0	0	0	0	12885	12812	0	0	44285	44407	0	0	0	0	0	0	
589943																																																																																																																																																						0	0	41742	0	0	0	0	0	0	0	0	34511	34469	0	0	0	2	0	0	0	0	0	0	128942	129723	0	0	0	83794	84325	0	0	2172	0	0	1524	649	2091	24892	84246	5393	2990	0	0	0	3482	1408	3048	0																									0	0	0	0	0	0	1360	1408	0	0	6264	6471	0	0	0	0	0	0	
590145																																																																																																																																																						0	0	750	1004	1028	0	0	0	0	0	0	2000	2015	0	0	0	0	0	0	0	0	65	65	7043	7112	0	65	65	4038	4068	250	254	992	0	0	0	992	3142	1885	1157	0	0	0	0	0	1	0	0	0																									0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
590220																																																																																																																																																						0	0	20387	27470	27073	0	0	0	0	0	0	15801	16338	0	0	0	0	0	0	0	0	0	0	58035	58511	0	0	0	9873	10001	1745	1821	1232	0	0	0	1232	4909	14105	33166	0	0	0	0	0	2028	0	0	3071																									0	0	0	0	0	0	0	0	0	0	1916	2028	0	0	0	0	0	0	
590248																																																																																																																																																						0	0	23295	0	0	0	0	2968	3049	0	0	7623	7879	0	0	1719	1857	0	0	0	0	309	309	50449	52196	0	0	0	7420	7553	0	0	730	16	2709	4203	629	1734	1141	14498	2545	520	20	142	343	6337	10214	1563	5907																									0	0	0	0	0	0	3046	3292	0	0	13433	14284	0	0	0	0	0	0	
590640																																																																																																																																																						0	0	65296	0	0	0	0	0	0	0	0	1187	1218	0	0	0	0	0	0	0	0	0	0	80510	81633	0	0	0	46607	47123	1187	1218	2320	0	0	493	1827	3522	7096	28429	6974	0	0	0	0	2085	1479	23989	5739																									0	0	0	0	0	0	0	0	0	0	3415	3564	0	0	0	0	0	0	
590855																																																																																																																																																						0	0	34157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	36541	36008	0	0	0	1425	1357	0	0	968	361	252	0	968	0	0	389	243	1302	2738	17469	3597	3	9052	0	0																									0	0	0	0	3	3	26617	26687	0	0	7187	7469	0	0	0	0	0	0	
590949																																																																																																																																																						0	0	0	4606	4516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11854	11878	0	0	0	4485	4530	0	0	857	0	0	206	651	1620	3129	3440	0	0	0	2194	515	0	123	0	0																									0	0	0	0	0	0	2763	2832	0	0	0	0	0	0	0	0	0	0	
591209																																																																																																																																																						0	0	502	0	0	0	0	0	0	0	0	50123	50626	0	0	2076	2119	0	0	0	0	0	0	55492	55945	0	0	0	3293	3200	1363	1367	11325	0	0	3617	9240	32739	8703	1646	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
591320																																																																																																																																																						0	0	40543	0	0	0	0	0	0	0	0	41533	41593	0	0	0	0	0	0	0	0	0	0	42042	42123	0	0	0	0	0	0	0	41593	500	520	10054	31539	0	0	0	0	0	0	0	0	10	0	0	0																									0	0	0	0	0	0	9	10	0	0	0	0	0	0	0	0	0	0	
591357																																																																																																																																																						0	0	6221	0	0	0	0	0	0	0	0	21986	21021	0	0	1893	1846	0	0	0	0	0	0	26536	25437	0	0	0	2657	2570	9495	9145	0	0	0	0	0	407	321	15272	9437	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
591366																																																																																																																																																						0	0	12579	0	0	0	0	0	0	0	0	32776	32949	0	0	0	0	0	0	0	0	656	670	38032	38004	0	0	0	3208	3068	0	0	5057	0	0	2011	3046	4515	17328	8065	1051	207	449	0	195	0	1792	0	0																									0	0	0	0	80	82	0	0	576	588	2048	1987	0	0	0	0	0	0	
591740																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	4805	4711	0	0	3384	3523	0	0	0	0	0	0	12764	12727	0	0	0	4575	4493	0	0	941	0	0	200	741	1423	2180	7636	548	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
591825																																																																																																																																																						0	0	203174	0	0	0	0	20	21	0	0	23490	23519	0	0	0	0	0	0	0	0	0	0	306510	305331	0	0	0	23867	24458	0	0	6639	0	0	415	6225	3683	422	36474	777	0	0	0	0	18570	77061	48411	113290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14228	14309	0	0	82061	81323	0	0	0	0	0	0	
591852																																																																																																																																																						0	0	23012	0	0	0	0	0	0	0	0	13101	13513	0	0	2052	2130	0	0	0	0	1718	1750	59522	61104	0	1718	1750	21841	22170	0	0	11024	143	146	2787	8237	8242	2421	16513	1331	0	0	0	0	2564	5968	8959	5654																									0	0	0	0	0	0	0	0	0	0	8347	8532	0	0	0	0	0	0	
591937																																																																																																																																																						0	0	75601	0	0	0	0	3608	3608	0	0	7594	7762	0	0	0	0	0	0	0	0	0	0	94953	93652	0	0	0	19954	20253	2435	2459	1085	0	0	391	694	2292	8355	15226	4666	0	0	0	0	4456	2982	37673	16897																									0	0	0	0	0	0	0	0	0	0	7078	7438	0	0	0	0	0	0	
592439																																																																																																																																																						0	0	1014	0	0	0	0	0	0	18112	17881	0	0	0	0	0	0	0	0	0	0	82827	82358	10	198	0	2845	2800	0	0	14585	14475	0	10	198	0	0	4022	39427	4797	0	0	734	0	0	3207	18288	0	12352																									0	0	0	0	4756	4880	0	0	44762	44600	0	0	0	0	0	0	12352	12197	
592448																																																																																																																																																						0	0	7792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28872	29750	0	0	0	2815	2998	0	0	0	0	0	6	0	0	0	0	2998	53	500	0	0	0	630	8173	17390																									0	0	0	0	0	0	524	537	0	0	622	646	0	0	0	0	0	0	
592550																																																																																																																																																						0	0	12912	0	0	0	0	0	0	0	0	0	0	0	0	1260	1320	0	0	0	0	0	0	21733	21972	0	0	0	8595	8604	0	0	261	0	0	250	11	2011	1373	5294	765	324	198	0	0	12	3344	4978	3192																									0	0	0	0	0	0	1391	1433	0	0	2433	2445	0	0	0	0	0	0	
592644																																																																																																																																																						0	0	14660	0	0	0	0	0	0	0	0	28664	28807	0	0	499	502	0	0	0	0	0	0	110852	109888	0	0	0	81689	80579	0	0	18047	0	0	3912	14135	16898	2103	56882	15959	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
592859																																																																																																																																																						0	0	447	0	0	0	0	0	0	0	0	1699	1634	0	0	0	0	0	0	0	0	0	0	2228	2181	0	0	0	529	547	599	566	403	0	0	236	167	236	490	1052	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593007																																																																																																																																																						0	0	463540	0	0	0	0	0	0	0	0	49870	49357	0	0	0	0	0	0	0	0	36102	38037	543997	553579	0	36102	38037	13777	14220	19994	20017	2180	5000	4437	331	1849	5316	57035	43811	0	4057	39910	21038	184	201113	98906	74353	37341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32738	34157	0	0	320689	331051	0	0	0	0	0	0	
593052																																																																																																																																																						0	0	22688	0	0	0	0	0	0	0	0	24000	23145	0	0	0	0	0	0	0	0	0	0	69584	69065	0	0	0	44020	44316	0	0	382	0	0	0	382	1796	1554	61218	2511	0	0	0	0	0	0	0	1604																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593249																																																																																																																																																						0	0	45054	0	0	0	0	0	0	28998	28667	21348	21377	0	0	1026	1103	0	0	0	0	93076	93843	64961	66376	0	52406	53216	13785	14072	0	0	4455	0	0	949	3627	9939	5794	93542	4106	270	0	1238	1932	33518	4394	23	120																									0	0	0	0	1886	1952	4807	4831	9786	10008	23854	24850	0	0	0	0	0	0	
593333																																																																																																																																																						0	0	4811	0	0	0	0	0	0	0	0	12484	12656	0	0	0	0	0	0	0	0	0	0	14244	14452	0	0	0	1760	1796	0	0	1644	0	0	504	1140	10644	1791	373	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593351																																																																																																																																																						1000	1003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1003	0	0	0	0	0	0	0	0	0	399	0	0	0	399	601	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593753																																																																																																																																																						0	0	674021	8067	8167	0	0	0	0	0	0	215240	215187	0	0	0	0	0	0	0	0	718	718	686063	680015	0	718	718	72193	74447	0	0	29050	0	0	5210	22419	124662	136735	9493	0	0	1851	1651	0	102963	11217	17483	247049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45205	44644	0	0	75772	73038	0	0	0	0	0	0	
593771																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593865																																																																																																																																																						0	0	504008	14147	14182	0	0	9422	9859	0	0	191026	191361	0	0	500	500	0	0	0	0	0	0	642171	643032	0	0	0	51111	52645	59610	59268	33676	2001	1976	18959	10443	3528	170156	73396	957	10	716	155	78857	84461	1824	128544	69050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	82	0	0	166408	165941	0	0	0	0	0	0	
593940																																																																																																																																																						0	0	4336	0	0	0	0	0	0	0	0	41739	39721	0	0	0	0	0	0	0	0	0	0	44253	42139	0	0	0	2354	2237	39236	37298	0	2	2	15828	21468	0	214	4448	0	1	0	0	0	178	0	0	0																									0	0	0	0	0	0	147	166	0	0	11	13	0	0	0	0	0	0	
593977																																																																																																																																																						0	0	0	0	0	0	0	0	0	8996	8928	0	0	0	0	0	0	0	0	0	0	12061	12074	0	0	0	0	0	0	0	4000	3924	500	0	0	500	499	1500	2500	3997	0	219	2353	0	0	0	493	0	0																									0	0	0	0	1959	1988	0	0	1106	1158	0	0	0	0	0	0	0	0	
594433																																																																																																																																																						0	0	248832	14120	13358	0	0	0	0	0	0	128279	124513	0	0	398	416	0	0	0	0	0	0	504290	466401	0	0	0	357660	324372	42868	42059	976	40	36	171	806	1801	1749	163402	294731	42	97	0	33	124	152	431	2826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	293	0	0	144	156	0	0	0	0	0	0	
594451																																																																																																																																																						0	0	1793	0	0	0	0	0	0	3526	3506	0	0	0	0	0	0	0	0	0	0	7230	7405	0	0	0	200	209	0	0	3000	2955	0	0	0	0	0	0	526	3200	0	51	279	146	67	2961	0	0	0																									0	0	0	0	226	239	0	0	3278	3451	0	0	0	0	0	0	0	0	
594853																																																																																																																																																						0	0	48672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66107	66962	0	0	0	11983	11752	0	0	292	0	0	305	0	261	0	11187	0	0	0	964	1506	52740	0	0	0																									0	0	0	0	0	0	0	0	0	0	54124	55210	0	0	0	0	0	0	
594938																																																																																																																																																						0	0	47770	5999	5999	0	0	0	0	0	0	45963	46146	0	0	0	0	0	0	0	0	0	0	71167	71281	0	0	0	8581	8559	24319	24419	13174	0	0	11208	1966	13411	10313	23401	405	0	0	0	0	10577	0	0	0																									0	0	0	0	0	0	0	0	0	0	10624	10577	0	0	0	0	0	0	
594947																																																																																																																																																						0	0	87551	6059	5850	0	0	0	0	0	0	3318	3103	0	0	100	100	0	0	0	0	0	0	135926	137809	0	0	0	57280	58041	0	0	1496	0	0	1722	924	4735	3704	48777	7242	3962	0	0	0	45562	3291	11947	5953																									0	0	0	0	0	0	0	0	0	0	51696	52815	0	0	0	0	0	0	
595038																																																																																																																																																						1503	1503	1503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1531	1534	0	0	0	0	0	0	0	0	0	1503	0	0	1251	252	0	0	0	0	7	0	0	0	13	8	0	0																									0	0	0	0	8	10	0	0	20	21	0	0	0	0	0	0	0	0	
595337																																																																																																																																																						0	0	18420	0	0	0	0	1010	974	0	0	24593	24633	0	0	0	0	0	0	0	0	0	0	46312	46699	0	0	0	5997	6026	6750	6740	1805	100	85	1006	0	4787	6319	19225	296	482	1497	4146	1345	3816	2446	366	883																									0	0	0	0	0	0	4953	4967	0	0	8484	8765	0	0	0	0	0	0	
595430																																																																																																																																																						0	0	59537	10240	9409	0	0	0	0	0	0	83769	83909	0	0	24113	23986	0	0	0	0	0	0	126866	126300	0	0	0	3325	3341	17983	17983	74290	838	831	18300	62851	16257	5835	17402	0	0	0	0	21	0	4330	44	429																									0	0	0	0	0	0	373	395	0	0	3735	3956	0	0	0	0	0	0	
595449																																																																																																																																																						0	0	3000	0	0	0	0	0	0	39005	38908	0	0	4850	4850	0	0	0	0	0	0	60232	60455	0	0	0	16377	16697	0	0	0	0	6971	0	0	5321	1650	25852	20612	6797	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595869	0	0	1796892	125574	118828	0	0	0	0	99921	102560	830269	825082	0	0	351024	346428	9967	9967	38014	37434	840102	837372	2003293	2001156	0	130107	121161	1875	1718	49958	49926	110567	4000	3927	30369	435369	327874	369181	399911	7022	19381	219	358	263	1055221	166969	23089	2105	0	0	0	0	0	0	245	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	245	0	0	272	298	600107	603684	617056	631880	0	0	10245	10127	0	0	3155	3382	0	0	0	0	0	0	21564	21812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				118828																	830134			1953728		130107			1718					3927																																																									
595944																																																																																																																																																						0	0	0	250	242	0	0	0	0	0	0	8590	8559	0	0	0	0	0	0	0	0	0	0	14781	14766	0	0	0	5941	5965	0	0	763	0	0	0	763	6072	4949	2982	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595953																																																																																																																																																						0	0	200	200	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2540	2583	0	0	0	2340	2382	0	0	100	0	0	0	100	451	762	1270	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596062																																																																																																																																																						0	0	10553	0	0	0	0	0	0	0	0	9513	9580	0	0	0	0	0	0	0	0	164	164	32298	32979	0	164	164	11473	11585	0	0	9368	0	0	1178	6459	9982	3056	566	87	709	0	3293	616	3876	0	3321	0																									0	0	0	0	0	0	0	0	0	0	8096	8493	0	0	0	0	0	0	
596156																																																																																																																																																						0	0	4421	0	0	0	0	0	0	0	0	999	1000	0	0	0	0	0	0	0	0	0	0	10115	10321	0	0	0	0	0	0	0	1000	0	0	1000	0	0	0	0	0	0	0	0	0	1758	7563	0	0																									0	0	0	0	0	0	4940	5131	0	0	4176	4190	0	0	0	0	0	0	
596455																																																																																																																																																						0	0	1410	0	0	0	0	0	0	577	597	9614	9542	0	0	0	0	0	0	0	0	610	630	9614	9542	0	33	33	0	0	10191	10139	0	0	0	0	0	593	8222	1337	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596642																																																																																																																																																						0	0	5080	0	0	0	0	0	0	0	0	5196	5081	0	0	0	0	0	0	0	0	0	0	5242	5108	0	0	0	26	26	0	0	0	0	0	0	0	0	1904	3177	26	0	0	0	0	0	0	1	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596848																																																																																																																																																						0	0	62325	12000	12000	0	0	0	0	0	0	20262	20749	0	0	0	0	0	0	0	0	100	103	81939	83950	0	100	103	29473	30526	0	0	20260	0	0	14292	5634	15774	11808	15867	0	0	334	1705	0	3555	0	15081	0																									0	0	0	0	0	0	0	0	0	0	5461	5594	0	0	0	0	0	0	
596978																																																																																																																																																						0	0	0	0	0	0	0	136	141	0	0	4972	4876	0	0	0	0	0	0	0	0	49	54	68982	69027	0	0	0	16647	16527	4973	4876	785	0	0	160	625	1875	1656	16138	1090	0	0	634	643	711	7670	19523	18351																									0	0	0	0	49	54	451	502	0	0	8677	9107	0	0	0	0	0	0	
597041																																																																																																																																																						0	0	2100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6731	6633	0	0	0	4142	4005	0	0	240	20	20	180	60	55	102	1837	1772	0	0	0	0	1198	1410	0	0																									0	0	0	0	0	0	1372	1410	0	0	1197	1198	0	0	0	0	0	0	
597256																																																																																																																																																						0	0	103	0	0	0	0	250	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1861	1911	0	0	0	0	0	0	0	257	0	0	0	257	0	0	0	0	0	0	611	336	707	0	0	0																									0	0	0	0	0	0	2	2	0	0	1609	1652	0	0	0	0	0	0	
597313																																																																																																																																																						0	0	15057	0	0	0	0	0	0	0	0	11779	11832	0	0	0	0	0	0	0	0	0	0	38171	38221	0	0	0	16373	16430	0	0	1580	0	0	0	1590	10816	3561	12295	0	0	0	0	0	0	0	2092	7867																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597452																																																																																																																																																						0	0	500	0	0	0	0	0	0	0	0	1001	1017	0	0	500	495	0	0	0	0	0	0	4610	4571	0	0	0	3096	3045	0	0	547	0	0	672	495	501	0	1944	944	8	0	0	6	0	0	0	0																									0	0	0	0	0	0	6	6	0	0	7	8	0	0	0	0	0	0	
597546																																																																																																																																																						0	0	8945	0	0	0	0	3995	3895	0	0	3005	2824	0	0	3550	3550	0	0	0	0	0	0	27045	26527	0	0	0	16102	15842	3995	3895	8523	0	0	1417	2862	914	1665	12063	7191	0	0	0	0	0	0	0	416																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597555																																																																																																																																																						0	0	328897	36441	36709	0	0	0	0	0	0	168065	169504	0	0	0	0	0	0	0	0	11065	11065	342962	342467	0	11065	11065	22866	23271	0	0	68329	0	0	22310	45963	122607	41727	5848	2094	886	2322	6334	0	41978	2707	4927	53829																									0	0	0	0	0	0	9092	9591	0	0	46210	44636	0	0	0	0	0	0	
597658																																																																																																																																																						0	0	7678	0	0	0	0	0	0	0	0	25403	25554	0	0	0	0	0	0	0	0	0	0	50893	50789	0	0	0	18827	18305	3500	3499	6631	0	0	502	454	980	18437	11587	11899	80	408	587	0	3035	2820	0	0																									0	0	0	0	0	0	502	495	0	0	6161	6435	0	0	0	0	0	0	
597751																																																																																																																																																						0	0	77430	0	0	0	0	0	0	0	0	7703	7708	0	0	4715	4679	0	0	0	0	0	0	94443	94574	0	0	0	0	0	0	0	0	0	0	984	0	1850	9554	0	0	0	0	0	0	64603	17583	0	0																									0	0	0	0	0	0	0	0	0	0	82025	82187	0	0	0	0	0	0	
598002																																																																																																																																																						0	0	11277	8869	9396	0	0	0	0	0	0	12183	12392	0	0	9397	9618	0	0	0	0	0	0	51494	52673	0	0	0	19003	19015	0	0	20949	840	985	4943	16006	22150	3853	3468	0	0	0	0	0	1267	0	0	0																									0	0	0	0	0	0	951	1003	0	0	251	264	0	0	0	0	0	0	
598048																																																																																																																																																						0	0	34416	0	0	0	0	330	337	0	0	8061	8033	0	0	700	700	0	0	0	0	240	240	55229	55571	0	240	240	9496	9700	5980	5915	795	0	0	837	795	380	4771	12095	132	0	0	0	0	13832	6800	12656	3513																									0	0	0	0	0	0	0	0	0	0	20525	20632	0	0	0	0	0	0	
598132																																																																																																																																																						0	0	2470	0	0	0	0	0	0	0	0	2000	1995	0	0	904	955	0	0	0	0	0	0	11523	11671	0	0	0	995	1011	1747	1739	768	0	0	0	131	166	569	2839	256	0	0	0	0	3250	1890	2570	0																									0	0	0	0	0	0	0	0	0	0	5089	5140	0	0	0	0	0	0	
598534																																																																																																																																																						0	0	125764	0	0	0	0	0	0	0	0	26135	26336	0	0	0	0	0	0	0	0	14110	14925	160740	161478	0	0	0	11705	11330	26135	26336	1770	0	0	0	0	0	0	28898	8768	0	1868	0	0	76272	59782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	100	119438	120102	14012	14825	3462	3710	0	0	0	0	0	0	
598543																																																																																																																																																						503	503	9375	0	0	0	0	0	0	3212	3214	2012	2074	0	0	0	0	0	0	0	0	6208	6289	9929	10089	13	2493	2572	0	0	0	0	4415	2	31	3531	1203	1359	2189	0	0	0	0	0	0	1867	0	3484	2633																									0	0	0	0	0	0	0	0	0	0	1830	1867	0	0	0	0	0	0	
598646																																																																																																																																																						0	0	8743	0	0	0	0	0	0	0	0	23661	23870	0	0	350	347	0	0	0	0	0	0	32673	32755	0	0	0	8662	8538	11739	11709	458	0	0	0	458	1388	4097	26272	541	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598954																																																																																																																																																						0	0	65853	24076	24058	0	0	0	0	0	0	39206	39334	0	0	12021	12224	0	0	0	0	0	0	78649	79057	0	0	0	998	1007	0	0	55851	0	0	26124	29372	21126	0	0	0	0	355	2080	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	2348	2434	0	0	0	0	0	0	
