"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCFDC436	RCFDJ448	RCFDJ449	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	RCONC436	RCONJ448	RCONJ449	TEXT3549	TEXT3550	TEXT3551	
704559																	CONF	272	6714	0	36831	1190	25840	0	0	0	0	0	3179	1098	0	0	20264	CONF				
704737																	CONF	0	7813	0	16676	0	5682	0	0	0	0	0	2475	706	0	0	0	CONF				
704755																	CONF	0	1383	0	84737	0	80401	0	0	0	0	0	2953	0	0	0	79266	CONF				
705444																	CONF	0	562	0	2537	62	596	0	0	0	0	0	1379	0	0	0	0	CONF				
705556																	CONF	39	416	578	3634	92	1847	82	1634	0	0	0	793	0	0	0	0	CONF	LATE FEES RECEIVABLE	LEGAL SETTLEMENT RECEIVABLE		
705565																	CONF	57	96	0	1962	365	455	0	0	0	0	0	364	1047	0	0	0	CONF				
705958																	CONF	0	638	0	3948	0	618	0	0	0	0	0	563	2129	0	0	0	CONF				
706030																	CONF	0	0	0	230	0	143	0	0	0	0	0	87	0	0	0	0	CONF				
706058																	CONF	0	184	0	648	0	222	0	0	0	0	0	242	0	0	0	0	CONF				
706151																	CONF	21	344	272	2065	126	720	0	0	0	0	0	546	183	0	0	0	CONF				
706236																	CONF	0	0	221	1757	748	819	0	0	0	0	0	717	0	0	0	0	CONF				
706254																	CONF	127	734	373	3826	246	1217	180	48	61	0	0	1502	0	0	0	0	CONF	Computer Software	Fed/State Tax refund	Unposted Deposit Debits	
706450																	CONF	46	281	842	1953	52	98	0	0	0	0	0	109	623	0	0	0	CONF				
706656																	CONF	0	156	147	2799	119	389	0	0	0	0	0	653	1454	0	0	0	CONF				
707354																	CONF	0	5190	0	36334	845	4037	0	0	0	0	0	4187	22920	0	0	0	CONF				
708052																	CONF	67	290	0	547	0	79	12	0	0	0	0	178	0	0	0	0	CONF	OTHER			
708164																	CONF	5	234	1743	5117	244	1632	70	274	0	0	0	864	644	0	0	0	CONF	Software	Unposted Debits		
708333																	CONF	0	72	0	1859	0	1539	1012	0	0	0	0	248	0	0	0	0	CONF	Pension Assets			
708379																	CONF	0	822	573	7335	0	707	0	0	0	0	0	2006	3227	0	0	0	CONF				
708454																	CONF	0	685	1033	2900	138	311	91	0	0	0	0	871	0	0	0	0	CONF	Computer Software			
708753																	CONF	0	36	0	574	10	251	75	50	0	0	0	287	0	0	0	0	CONF	Prepaid Federal Tax	Prepaid State Tax		
709031																	CONF	0	398	0	1258	163	315	0	0	0	0	0	428	117	0	0	0	CONF				
709143																	CONF	31	2910	2378	18559	390	1837	0	0	0	0	0	3458	7976	0	0	0	CONF				
709358																	CONF	0	2115	0	2920	85	313	100	0	0	0	0	492	0	0	0	0	CONF	Def Tax FASB 115			
709451																	CONF	0	627	0	1449	126	439	0	0	0	0	0	383	0	0	0	0	CONF				
709554																	CONF	0	129	0	1740	0	623	0	0	0	0	0	988	0	0	0	0	CONF				
709602																	CONF	0	2856	7467	29108	2659	7278	0	0	0	0	0	3889	7618	0	0	0	CONF				
709639																	CONF	0	0	1745	11353	307	1255	0	0	0	0	0	2380	5973	0	0	0	CONF				
709648																	CONF	0	681	512	6970	0	1080	0	0	0	0	0	1285	3412	0	0	0	CONF				
709675																	CONF	0	269	982	3111	295	1798	0	0	0	0	0	62	0	0	0	0	CONF				
709956																	CONF	26	156	68	967	242	268	0	0	0	0	0	475	0	0	0	0	CONF				
710176																	CONF	0	521	0	2151	0	655	0	0	0	0	0	975	0	0	0	0	CONF				
710859																	CONF	0	1480	0	4107	135	892	28	0	0	0	0	1735	0	0	0	0	CONF	Outgoing CDARS			
711472	0	2198	2617	33820	16990	23239	0	0	0	0	0	5766	0	0	0	0	CONF		2198															CONF				
711520																	CONF	0	127	632	2221	0	1014	448	0	0	0	0	448	0	0	0	0	CONF	Deferred Compensation Trust			
711548																	CONF	0	938	0	8235	296	1060	0	0	0	0	0	830	5407	0	0	0	CONF				
711753																	CONF	0	128	0	1591	157	932	172	437	0	0	0	531	0	0	0	0	CONF	Scribner Insurance Agency Account Receivable	DDA Suspense		
711801																	CONF	0	1744	80	18322	599	2228	0	0	0	0	0	1449	12821	0	0	0	CONF				
711959																	CONF	0	0	0	157	19	67	16	0	0	0	0	90	0	0	0	0	CONF	PREPAID TAX ASSET			
712031																	CONF	0	4896	0	15199	923	1588	0	0	0	0	0	1470	7245	0	0	0	CONF				
712059																	CONF	0	1510	0	12593	438	2604	0	0	0	0	0	4493	3986	0	0	0	CONF				
712648																	CONF	0	1130	0	2682	672	1017	1	24	0	0	0	535	0	0	0	0	CONF	Coin Account	CDARS-Outgoing RBP		
712956																	CONF	0	0	409	5606	349	731	0	0	0	0	0	1758	2708	0	0	0	CONF				
713038																	CONF	0	204	0	429	0	46	0	0	0	0	0	138	41	0	0	0	CONF				
713047																	CONF	0	82	309	711	0	149	0	0	0	0	0	171	0	0	0	0	CONF				
713140																	CONF	0	304	0	976	0	248	0	0	0	0	0	424	0	0	0	0	CONF				
713252																	CONF	0	140	0	1226	90	167	0	0	0	0	0	476	443	0	0	0	CONF				
713926																	CONF	0	8560	858	24644	2486	6342	0	0	0	0	0	2001	6883	0	0	0	CONF				
714165																	CONF	0	68	0	570	129	129	0	0	0	0	0	373	0	0	0	0	CONF				
714437																	CONF	0	0	0	1447	286	689	0	0	0	0	0	580	178	0	0	0	CONF				
714839																	CONF	0	1459	0	3888	632	1236	0	0	0	0	0	672	521	0	0	0	CONF				
714978																	CONF	0	2690	1721	12956	0	1142	0	0	0	0	0	793	6610	0	0	0	CONF				
715032																	CONF	0	111	367	2103	493	1080	300	0	0	0	0	264	281	0	0	0	CONF	DUE FROM SBA			
715144																	CONF	0	301	0	5378	151	1446	75	401	0	0	0	2321	1310	0	0	0	CONF	Negative Escrow	Accounts Receivable		
715340																	CONF	0	959	0	3309	551	607	25	31	0	0	0	394	1349	0	0	0	CONF	Computer Software	Fidiciary and Brokerage Income Receivable		
715630																	CONF	0	1107	0	6320	0	497	0	0	0	0	0	1142	3574	0	0	0	CONF				
715751																	CONF	0	47	0	416	54	268	0	0	0	0	0	101	0	0	0	0	CONF				
716413																	CONF	692	0	0	917609	4325	911762	12438	6112	47683	0	0	5847	0	0	0	836630	CONF	Tax Credit	Pension Assets	Accounts Receivable	
716655																	CONF	0	1444	0	11970	0	5340	1348	0	0	0	0	2403	2783	0	0	0	CONF	Advance for credit card clearings			
716833																	CONF	0	12736	24051	85000	0	9877	0	0	0	0	0	6651	31685	0	0	0	CONF				
716851																	CONF	0	640	0	2965	0	493	0	0	0	0	0	495	1337	0	0	0	CONF				
716954																	CONF	4	249	0	1535	57	584	0	0	0	0	0	702	0	0	0	0	CONF				
717232																	CONF	0	127	0	801	48	472	265	0	0	0	0	202	0	0	0	0	CONF	Inc. Rec.			
717513																	CONF	0	2182	1480	6934	0	1115	0	0	0	0	0	1049	1108	0	0	0	CONF				
717737																	CONF	9	6126	467	31600	692	7781	0	0	0	0	0	2814	14412	2053	0	0	CONF				
717924																	CONF	0	0	0	12434	0	5652	0	0	0	0	0	6782	0	0	0	0	CONF				
718079																	CONF	0	374	0	2708	67	574	0	0	0	0	0	509	1251	0	0	0	CONF				
718145																	CONF	122	1933	0	16258	646	4796	1142	562	0	0	0	2879	6650	0	0	0	CONF	CUSTOMER LIABILITY ACCEPTANCES	ACCRUED RECEIVABLE INCOME TAX		
718275																	CONF	0	0	0	715	92	260	0	0	0	0	0	455	0	0	0	0	CONF				
718538																	CONF	0	1198	1455	8972	0	1156	0	0	0	0	0	997	4166	0	0	0	CONF				
718547																	CONF	0	1123	0	2173	0	466	0	0	0	0	0	584	0	0	0	0	CONF				
718556																	CONF	0	39	0	917	159	352	0	0	0	0	0	526	0	0	0	0	CONF				
718930																	CONF	0	1161	2641	8836	0	3368	2016	0	0	0	0	1268	398	0	0	0	CONF	INCOME TAX PAYABLE			
719030																	CONF	0	13	0	690	8	247	70	1	0	0	0	288	142	0	0	0	CONF	Prepaid Income Tax	Investment Interest Receivable		
719441																	CONF	19	932	777	7725	103	1463	140	404	0	0	0	962	3591	0	0	0	CONF	150125	222900		
719610																	CONF	0	425	258	2287	188	750	0	0	0	0	0	854	0	0	0	0	CONF				
719656																	CONF	15	2212	508	5948	102	1691	0	0	0	0	0	1537	0	0	0	0	CONF				
719955																	CONF	0	618	0	8830	0	2108	0	0	0	0	0	959	5145	0	0	0	CONF				
719964																	CONF	0	164	0	3358	0	231	0	0	0	0	0	766	2197	0	0	0	CONF				
720157																	CONF	0	0	0	137	0	47	0	0	0	0	0	90	0	0	0	0	CONF				
720166																	CONF	0	0	0	614	75	260	0	0	0	0	0	354	0	0	0	0	CONF				
720344																	CONF	0	246	0	1400	0	392	0	0	0	0	0	762	0	0	0	0	CONF				
720746																	CONF	0	2526	0	7939	0	915	0	0	0	0	0	1120	3378	0	0	0	CONF				
720858																	CONF	0	581	63	4989	49	236	0	0	0	0	0	921	3188	0	0	0	CONF				
720951																	CONF	0	1476	1766	6049	53	1610	0	0	0	0	0	1197	0	0	0	0	CONF				
721350																	CONF	0	2076	0	7916	0	649	0	0	0	0	0	5191	0	0	0	0	CONF				
721659																	CONF	0	475	0	3168	107	670	0	0	0	0	0	605	1418	0	0	0	CONF				
721752																	CONF	0	217	0	2035	0	147	0	0	0	0	0	295	1376	0	0	0	CONF				
721949																	CONF	0	2452	0	7728	0	2248	0	0	0	0	0	3028	0	0	0	0	CONF				
722227																	CONF	0	74	0	538	200	287	0	0	0	0	0	177	0	0	0	0	CONF				
722432																	CONF	15	2341	1073	11941	218	1434	492	0	0	0	0	868	6225	0	0	0	CONF	Purchased Computer Software			
722544																	CONF	0	3413	8511	25657	0	3055	0	0	0	0	0	4576	6102	0	0	0	CONF				
722816																	CONF	0	1177	1077	8479	0	3793	0	0	0	0	0	2372	60	0	0	0	CONF				
723112	0	867406	12923	5918866	0	2971434	1131234	0	0	0	0	351897	1715206	0	0	0	CONF		867406															CONF	Accounts Receivable			
723158																	CONF	0	249	0	1335	41	329	0	0	0	0	0	757	0	0	0	0	CONF				
723550																	CONF	0	181	0	752	31	190	0	0	0	0	0	381	0	0	0	0	CONF				
723653																	CONF	0	699	0	3263	122	466	35	0	0	0	0	1066	1032	0	0	0	CONF	SOFTWARE			
723710																	CONF	0	2667	7054	39866	832	11379	6301	1386	0	0	0	2434	16332	0	0	0	CONF	Other Receivable from Subsidiaries	Taxes Receivable		
723747																	CONF	0	0	106	454	0	70	0	0	0	0	0	278	0	0	0	0	CONF				
723756																	CONF	0	188	0	1168	0	236	0	0	0	0	0	319	425	0	0	0	CONF				
723822																	CONF	0	427	319	3187	0	1732	1048	0	0	0	0	709	0	0	0	0	CONF	Accrued Pension Receivable			
723868																	CONF	0	516	0	2329	584	608	0	0	0	0	0	891	314	0	0	0	CONF				
724230																	CONF	0	563	0	5609	104	1075	0	0	0	0	0	869	3102	0	0	0	CONF				
724548																	CONF	0	210	207	1357	0	149	0	0	0	0	0	791	0	0	0	0	CONF				
724744																	CONF	0	2824	151	9576	169	1306	220	0	0	0	0	1890	3405	0	0	0	CONF	Iowa Equity Fund LP			
724753																	CONF	0	0	0	243	38	135	0	0	0	0	0	108	0	0	0	0	CONF				
724847																	CONF	0	1221	2409	8085	0	2193	779	0	0	0	0	1568	694	0	0	0	CONF	Income taxes Payable Fed			
724940																	CONF	0	0	0	2125	85	85	0	0	0	0	0	91	1949	0	0	0	CONF				
725376																	CONF	0	150	34	678	51	326	155	0	0	0	0	168	0	0	0	0	CONF	1782 Def Director Fees			
725732	0	9021	8425	55153	0	15313	0	0	0	0	2	3620	18772	0	0	0	CONF		9021															CONF				
725741																	CONF	0	172	0	5726	0	565	0	0	0	0	0	1335	3654	0	0	0	CONF				
725844																	CONF	0	171	500	1443	51	639	208	0	0	0	0	133	0	0	0	0	CONF	Taxes Receivable			
725853																	CONF	0	227	0	1164	94	398	3	22	0	0	0	539	0	0	0	0	CONF	NON POST NSF ITEMS	BOND ACCOUNTING DELAYED PAYMENT DETAIL		
726234																	CONF	585	2661	0	6552	317	2301	100	0	0	0	0	1157	433	0	0	0	CONF	ICBA Time Deposit			
726355																	CONF	0	185	0	680	0	62	0	0	0	0	0	183	250	0	0	0	CONF				
726458																	CONF	0	293	0	1574	0	185	0	0	0	0	0	484	612	0	0	0	CONF				
726953																	CONF	0	1838	845	3618	101	554	0	0	0	0	0	381	0	0	0	0	CONF				
727156																	CONF	0	234	51	979	238	401	18	0	0	0	0	293	0	0	0	0	CONF	Income Tax Receivable			
727343																	CONF	0	389	0	2150	38	191	0	0	0	0	0	897	673	0	0	0	CONF				
727455																	CONF	0	1544	0	3104	216	1071	0	0	0	0	0	489	0	228	0	0	CONF				
728452																	CONF	0	475	0	4283	151	887	272	0	0	0	0	616	2305	0	0	0	CONF	REC ON ASSIGNMENT OF LIFE INS			
728742																	CONF	34	4248	2002	28307	668	5240	0	0	0	0	0	3002	13815	0	0	0	CONF				
728948																	CONF	0	5027	266	11698	296	1661	0	0	0	0	0	4744	0	0	0	0	CONF				
728957																	CONF	145	423	0	2378	188	887	0	0	0	0	0	1068	0	0	0	0	CONF				
729011																	CONF	0	1106	537	8280	0	1104	0	0	0	0	0	969	4564	0	0	0	CONF				
729057																	CONF	38	271	0	1451	118	474	17	0	0	0	0	516	190	0	0	0	CONF	Accrued Late Charges on Loans			
729132	0	3326	0	11835	389	5834	754	1872	89	0	0	2675	0	52	0	0	CONF		3326															CONF	Net Computer Software	Accounts Receivable	Nert SWAP Asset	
729310																	CONF	0	2815	0	13848	586	2409	0	0	0	0	0	1708	6916	0	0	0	CONF				
729459																	CONF	0	344	0	1018	56	289	12	0	0	0	0	385	0	0	0	0	CONF	Software			
729842																	CONF	0	383	0	3122	328	332	0	0	0	0	0	1064	1343	0	0	0	CONF				
729945																	CONF	0	516	0	7101	0	749	0	0	0	0	0	1351	4485	0	0	0	CONF				
730446																	CONF	0	1364	151	4885	0	475	0	0	0	0	0	714	2181	0	0	0	CONF				
730745																	CONF	0	164	0	519	0	54	0	0	0	0	0	301	0	0	0	0	CONF				
730857																	CONF	61	8	0	1072	184	674	0	0	0	0	0	390	0	0	0	0	CONF				
731050																	CONF	0	320	0	2372	87	504	0	0	0	0	0	1548	0	0	0	0	CONF				
731247																	CONF	0	11105	9275	36376	0	7310	0	0	0	0	0	8686	0	0	0	0	CONF				
731957																	CONF	0	5	0	228	111	126	0	0	0	0	0	97	0	0	0	0	CONF				
732178																	CONF	0	1277	0	3910	273	1407	0	0	0	0	0	1226	0	0	0	0	CONF				
732253																	CONF	18	561	0	2184	63	920	0	0	0	0	0	703	0	0	0	0	CONF				
732459																	CONF	0	149	0	2355	142	303	0	0	0	0	0	537	1366	0	0	0	CONF				
732637																	CONF	126	24	197	3571	158	702	0	0	0	0	0	400	2248	0	0	0	CONF				
732758																	CONF	0	440	2178	13795	275	5238	3060	0	0	0	0	1104	4835	0	0	0	CONF	Federal income tax receivable			
732918																	CONF	0	6938	11040	40392	0	3224	0	0	0	0	0	3754	15436	0	0	0	CONF				
732954																	CONF	0	0	168	754	47	170	0	0	0	0	0	416	0	0	0	0	CONF				
733054																	CONF	0	1001	3743	14830	175	1735	0	0	0	0	0	2555	5796	0	0	0	CONF				
733540																	CONF	0	0	0	1682	10	317	256	0	0	0	0	483	882	0	0	0	CONF	Repossessed R/E			
733559																	CONF	0	42	0	747	101	190	0	0	0	0	0	515	0	0	0	0	CONF				
733661																	CONF	255	0	0	599	66	321	0	0	0	0	0	278	0	0	0	0	CONF				
733755																	CONF	0	466	0	986	4	244	0	0	0	0	0	276	0	0	0	0	CONF				
733951																	CONF	0	734	0	1862	108	442	0	0	0	0	0	686	0	0	0	0	CONF				
734051																	CONF	7	0	0	631	27	403	67	16	0	0	0	228	0	0	0	0	CONF	Deferred Receivable From Third Party	PMI Settlement Receivable		
734248																	CONF	0	1162	616	7940	435	1369	0	0	0	0	0	2229	2564	0	0	0	CONF				
734350																	CONF	0	1353	273	7027	1735	2527	0	0	0	0	0	1143	1731	0	0	0	CONF				
734538																	CONF	0	2197	2263	16878	3190	3716	0	0	0	0	0	936	7766	0	0	0	CONF				
734613																	CONF	0	1098	632	5872	235	854	0	0	0	0	0	840	2448	0	0	0	CONF				
734855																	CONF	0	186	11	632	0	115	0	0	0	0	0	320	0	0	0	0	CONF				
734949																	CONF	0	99	0	964	0	271	0	0	0	0	0	594	0	0	0	0	CONF				
735049																	CONF	0	0	0	479	0	285	26	36	0	0	0	194	0	0	0	0	CONF	Bookkeeper Throwouts	Prepaid Maintenance		
735067																	CONF	21	195	0	533	51	103	0	0	0	0	0	235	0	0	0	0	CONF				
735142																	CONF	0	96	4	932	275	489	0	0	0	0	0	343	0	0	0	0	CONF				
735357																	CONF	0	178	0	532	24	61	0	0	0	0	0	293	0	0	0	0	CONF				
735414																	CONF	0	177	0	1930	0	231	0	0	0	0	0	216	1306	0	0	0	CONF				
735441																	CONF	0	2269	97	8998	187	2122	180	0	0	0	0	4510	0	0	0	0	CONF	Credit Card Clearings			
735656																	CONF	0	625	88	3149	156	429	0	0	0	0	0	550	1457	0	0	0	CONF				
735768																	CONF	0	3545	2327	22382	1255	4596	0	0	0	0	0	1876	10038	0	0	0	CONF				
735852																	CONF	0	1353	3137	17587	3279	3581	0	0	0	0	0	2612	6904	0	0	0	CONF				
736158																	CONF	0	107	0	667	97	161	0	0	0	0	0	399	0	0	0	0	CONF				
736206																	CONF	0	4806	5938	33271	0	6239	0	0	0	0	0	4477	11811	0	0	0	CONF				
736448																	CONF	235	2646	405	34011	382	4075	0	0	0	0	0	4448	22437	0	0	0	CONF				
736550																	CONF	0	1225	0	4202	157	755	0	0	0	0	0	2222	0	0	0	0	CONF				
736662																	CONF	0	644	241	1777	0	355	0	0	0	0	0	537	0	0	0	0	CONF				
736877																	CONF	0	9532	5908	27355	0	3828	0	0	0	0	0	2435	5652	0	0	0	CONF				
737548																	CONF	0	1317	54	11960	367	2025	0	0	0	0	0	2764	5800	0	0	0	CONF				
737632																	CONF	0	2891	2809	9171	545	1895	0	0	0	0	0	1576	0	0	0	0	CONF				
737753																	CONF	0	255	0	1374	184	268	0	0	0	0	0	851	0	0	0	0	CONF				
738013																	CONF	0	4207	0	10315	0	3064	0	0	0	0	0	3044	0	0	0	0	CONF				
738040																	CONF	0	9880	0	39681	354	5019	1370	0	0	0	0	14481	10301	105	0	0	CONF	Deferred Loan Costs			
738143																	CONF	0	2122	23	9724	0	1091	0	0	0	0	0	1658	4830	0	0	0	CONF				
738255																	CONF	0	626	306	4323	342	730	108	0	0	0	0	1631	1030	0	0	0	CONF	Artwork/Collectibles			
738303																	CONF	0	5738	5727	29630	0	3264	0	0	0	0	0	2674	12227	0	0	0	CONF				
738657																	CONF	0	64	0	443	3	102	0	0	0	0	0	277	0	0	0	0	CONF				
738769																	CONF	0	669	1500	17091	0	1626	0	0	0	0	0	1821	11475	0	0	0	CONF				
739159																	CONF	0	72	90	514	0	178	0	0	0	0	0	174	0	0	0	0	CONF				
739346																	CONF	12	119	485	1625	279	291	0	0	0	0	0	730	0	0	0	0	CONF				
739355																	CONF	7	2369	320	4841	910	918	0	0	0	0	0	1234	0	0	0	0	CONF				
739430																	CONF	0	1429	1329	11638	513	1381	0	0	0	0	0	731	6768	0	0	0	CONF	Accrued Interest			
739560																	CONF	0	22572	721	90719	0	27831	0	0	0	0	0	6013	33582	0	0	0	CONF				
739832																	CONF	40	1082	0	2183	458	659	161	0	0	0	0	442	0	0	0	0	CONF	Dealer Reserved			
739850																	CONF	0	150	0	1665	144	289	87	0	0	0	0	1226	0	0	0	0	CONF	Income Tax Receivable-Current			
740249																	CONF	0	577	0	2420	0	415	0	0	0	0	0	1428	0	0	0	0	CONF				
741068																	CONF	0	266	0	1143	56	569	0	0	0	0	0	308	0	0	0	0	CONF				
741152																	CONF	0	24	0	542	0	208	0	0	0	0	0	310	0	0	0	0	CONF				
741330																	CONF	0	2997	3838	29148	1118	6461	33	0	0	0	0	4808	11044	0	0	0	CONF	FISERV EFT RECEIVABLE			
741358																	CONF	0	0	0	304	38	65	0	0	0	0	0	153	86	0	0	0	CONF				
741639																	CONF	0	0	0	277	61	61	0	0	0	0	0	216	0	0	0	0	CONF				
741648																	CONF	89	56	448	2223	38	337	47	0	0	0	0	260	1122	0	0	0	CONF	Income Tax Receivable			
741657																	CONF	0	318	0	2575	495	870	59	0	0	0	0	1387	0	0	0	0	CONF	EDP Software			
741844																	CONF	0	194	155	2142	0	766	0	0	0	0	0	1027	0	0	0	0	CONF				
741871																	CONF	0	99975	2320	346105	0	40435	10009	0	0	0	0	34087	169288	0	0	0	CONF	Receivable from SBA on guaranteed portion of loss			
741956																	CONF	0	0	0	496	56	167	0	0	0	0	0	329	0	0	0	0	CONF				
742056																	CONF	0	302	0	1317	50	317	0	0	0	0	0	698	0	0	0	0	CONF				
742355																	CONF	0	549	0	2073	108	418	0	0	0	0	0	624	482	0	0	0	CONF				
742542																	CONF	0	620	0	1977	0	284	0	0	0	0	0	276	797	0	0	0	CONF				
742560	0	119	0	3912	0	3750	2437	0	0	0	0	43	0	0	0	0	CONF		119															CONF	Income Tax Refund Receivable			
742636																	CONF	0	119	0	1402	81	518	0	0	0	0	0	765	0	0	0	0	CONF				
742944																	CONF	0	638	1479	9623	209	785	0	0	0	0	0	377	6344	0	0	0	CONF				
743053																	CONF	0	422	0	1493	0	288	0	0	0	0	0	783	0	0	0	0	CONF				
743679																	CONF	0	3776	2069	13661	0	3390	1201	0	0	0	0	1356	3070	0	0	0	CONF	ALLIANCE PREPAID INTEREST			
743857																	CONF	0	1670	1813	6594	115	1951	0	0	0	0	0	1160	0	0	0	0	CONF				
743950																	CONF	0	0	0	562	0	186	0	0	0	0	0	376	0	0	0	0	CONF				
744238																	CONF	0	1223	0	2932	0	681	0	0	0	0	0	1028	0	0	0	0	CONF				
744256																	CONF	0	1563	0	3879	568	1198	0	0	0	0	0	1118	0	0	0	0	CONF				
744854																	CONF	217	174	1198	4210	533	1857	0	0	0	0	0	981	0	0	0	0	CONF				
745150																	CONF	0	30	0	216	10	76	0	0	0	0	0	110	0	0	0	0	CONF				
745347																	CONF	0	288	3	1748	0	315	0	0	0	0	0	1142	0	0	0	0	CONF				
745570																	CONF	0	898	0	10458	188	707	0	0	0	0	0	863	7990	0	0	0	CONF				
745646																	CONF	0	146	0	4708	123	714	133	0	0	0	0	807	3041	0	0	0	CONF	Accounts Recivable - Ins Co.			
745954																	CONF	21	0	148	632	37	58	0	0	0	0	0	426	0	0	0	0	CONF				
746157																	CONF	0	991	0	4666	241	3166	119	0	0	0	0	509	0	0	0	2523	CONF	DATA PROCESSING SOFTWARE			
746223																	CONF	0	1551	4709	16379	164	2432	0	0	0	0	0	668	7019	0	0	0	CONF				
746429																	CONF	0	767	915	7768	241	1116	147	0	0	0	0	600	4370	0	0	0	CONF	SOFTWARE ASSETS (NET OF DEPRECIATION)			
746513																	CONF	0	2743	3293	13631	138	1462	46	0	0	0	0	2305	3828	0	0	0	CONF	RETURNS IN PROCESS			
746755																	CONF	0	883	0	2413	473	483	0	0	0	0	0	1047	0	0	0	0	CONF				
746942																	CONF	0	208	0	1147	0	172	12	0	0	0	0	767	0	0	0	0	CONF	other			
747051																	CONF	0	109	0	711	0	225	0	0	0	0	0	377	0	0	0	0	CONF				
747257																	CONF	0	662	0	2957	107	370	0	0	0	0	0	584	1341	0	0	0	CONF				
747743																	CONF	0	76	24	1399	39	310	0	0	0	0	0	989	0	0	0	0	CONF				
747846																	CONF	0	1119	0	3345	0	926	0	0	0	0	0	909	391	0	0	0	CONF				
748254																	CONF	0	391	0	7580	228	588	207	0	0	0	0	679	5922	0	0	0	CONF	Suspense			
748357																	CONF	0	123	7	575	0	409	316	0	0	0	0	36	0	0	0	0	CONF	Other Assets			
748441																	CONF	0	516	0	2058	134	772	33	0	0	0	0	770	0	0	0	0	CONF	Software			
748964																	CONF	0	261	0	6326	98	573	36	0	0	0	0	1021	4471	0	0	0	CONF	All Other Assets			
749046																	CONF	0	1409	0	5470	1539	2108	0	0	0	0	0	1953	0	0	0	0	CONF				
749242																	CONF	0	12386	14981	305841	0	180422	0	0	0	0	0	16164	81888	0	0	155657	CONF				
749635																	CONF	0	5795	5670	38373	960	7700	0	0	0	0	0	3037	16171	1101	0	0	CONF				
749840																	CONF	0	102	0	410	0	103	0	0	0	0	0	205	0	0	0	0	CONF				
749943																	CONF	0	0	0	3137	46	761	0	0	0	0	0	2376	0	0	0	0	CONF				
749952																	CONF	14	1209	0	2516	176	592	159	0	0	0	0	715	0	0	0	0	CONF	CASH ITEMS			
750051																	CONF	0	390	0	1598	58	135	33	0	0	0	0	1073	0	0	0	0	CONF	Net Computer Software			
750127																	CONF	0	2152	2317	7506	917	1676	0	0	0	0	0	1361	0	0	0	0	CONF				
750154																	CONF	100	611	0	5524	142	1044	0	0	0	0	0	1007	2862	0	0	0	CONF				
750239																	CONF	0	3027	0	15800	0	4029	0	0	0	0	0	8744	0	0	0	0	CONF				
750305																	CONF	0	24522	2644	85397	1617	14135	0	0	0	0	0	9846	34250	0	0	0	CONF				
750341																	CONF	0	1526	1809	10657	290	1164	0	0	0	0	0	961	5197	0	0	0	CONF				
750444																	CONF	0	62	0	995	38	243	0	0	0	0	0	690	0	0	0	0	CONF				
750846																	CONF	0	127	309	2007	57	261	0	0	0	0	0	677	633	0	0	0	CONF				
750864	0	90	19650	66515	0	7791	2340	0	0	0	0	2190	36794	0	0	0	CONF		90															CONF	Current Income Tax Receivable			
751254																	CONF	0	1534	1175	5262	178	1676	262	688	0	0	0	877	0	0	0	0	CONF	BANK CARD RESERVES	NET COMPUTER SOFTWARE OWNED		
751656																	CONF	92	3964	0	28935	368	4641	0	0	0	0	0	4852	15478	0	0	0	CONF				
751759																	CONF	0	7794	3767	21839	537	4566	0	0	0	0	0	5712	0	0	0	0	CONF				
751852																	CONF	50	1228	0	4860	158	1145	0	0	0	0	0	465	2022	0	0	0	CONF				
751955																	CONF	0	393	0	1575	36	41	0	0	0	0	0	395	746	0	0	0	CONF				
752644																	CONF	20	2023	932	8536	164	1772	632	0	0	0	0	1226	2583	0	0	0	CONF	Investment in Cleveland PCH			
752653																	CONF	0	974	0	7450	247	1067	0	0	0	0	0	1366	4043	0	0	0	CONF				
752831																	CONF	0	863	1193	4332	296	1039	0	0	0	0	0	1237	0	0	0	0	CONF				
753052																	CONF	0	2	8	541	0	112	0	0	0	0	0	419	0	0	0	0	CONF				
753324																	CONF	22	3982	2635	15708	4106	6118	0	0	0	0	0	2145	828	0	0	0	CONF				
753548																	CONF	0	1336	0	5236	0	863	0	0	0	0	0	593	2444	0	0	0	CONF				
753641																	CONF	0	28	0	567	60	283	0	0	0	0	0	256	0	0	0	0	CONF				
753856																	CONF	6	0	0	1416	0	1200	256	191	0	0	0	216	0	0	0	0	CONF	Insurance Accounts Receivable	Precious Metal Investment		
754068																	CONF	0	2930	92	4504	0	943	0	0	0	0	0	539	0	0	0	0	CONF				
754246																	CONF	0	6	0	537	73	232	4	5	0	0	0	299	0	0	0	0	CONF	ATM & Cardholder Clearing	Other Assets		
754536																	CONF	0	414	0	1957	0	393	0	0	0	0	0	425	725	0	0	0	CONF				
754826																	CONF	0	2880	1358	10044	303	4349	966	0	0	0	0	1457	0	0	0	0	CONF	Interest Receivable Investments			
