"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ452	RCFDJ453	RCFDJ461	RCFDJ462	RCFN5513	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ452	RCONJ453	RCONJ461	RCONJ462	TEXT4087	
726458																														0	301	0	0	0	true	0	0	301	0	0	0	843	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.fnbosakis.com	
726953																														0	2769	0	0	0	true	0	2162	0	0	0	607	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.utb.com	
727156																														0	0	0	0	0	true	0	0	0	0	0	0	227	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.fsbwallace.com	
727343																														0	0	0	0	6000	true	0	0	0	0	0	0	752	0	0	0	true	0	0	0	3000	1000	2000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.hamptonstate.com	
727455																														0	5770	10366	0	22110	true	0	0	0	5345	417	8	0	0	0	0	false	0	0	0	10366	7026	1455	2924	21771	0	0	339	0	0	0	true	false	0	0	0	0	www.sbtdallas.com	
728452																														0	73	0	0	555	true	0	0	0	73	0	0	792	0	0	0	true	0	142	0	0	0	0	0	0	142	0	413	0	0	0	true	false	0	0	0	0	www.verusbank.com	
728742																														84	5702	10000	84	28000	true	0	2262	645	1384	235	1176	3762	1	89	0	true	0	0	0	28000	0	0	0	23000	0	0	0	0	0	0	true	true	0	0	0	0	http://www.farmersfrankfort.com	
728948																														0	2454	0	0	63900	true	0	83	0	24	0	2347	1308	1	0	0	false	0	0	0	0	0	10000	53900	63900	0	0	0	0	0	0	true	false	0	0	0	0	www.Midstatesbank.com	
728957																														0	1851	0	0	3000	true	0	549	80	905	0	317	0	0	0	0	false	0	0	0	1000	2000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.fmpierz.com	
729011																														720	257	0	0	0	true	720	0	0	257	0	0	3781	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.thecombank.com	
729057																														0	144	0	0	300	true	0	0	0	0	0	144	25	0	0	0	true	0	0	0	0	0	300	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.pineriverstatebank.com	
729132	0	1404	0	0	48000	true	0	239	0	0	0	true	0	0	10000	23000	0	15000	0	0	0	0	0	0	0	0	0	0	0					48000			0	0	1151	197	56								0										0		false	false					http://www.esbf.com	
729310																														35	375	19000	35	36000	true	0	0	0	245	0	130	5872	3	35	0	true	0	0	0	19000	13000	4000	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.PATHFINDERBANK.com	
729459																														0	525	100	0	5990	true	0	525	0	0	0	0	27	0	0	0	true	0	0	0	100	762	800	4328	0	0	0	0	0	0	0	true	false	0	0	0	0	http://pineislandbank.com	
729842																														0	60	1560	0	6380	true	0	0	0	60	0	0	1147	0	0	0	false	0	0	0	1560	2061	0	2759	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.bankofwolcott.com	
729945																														0	3066	2000	0	6820	true	0	234	0	1223	1540	69	7865	6	0	0	false	0	0	0	2000	0	2000	2820	0	0	0	0	0	0	0	true	true	0	0	0	0	www.cbt-co.com	
730446																														247	608	3250	0	12800	true	247	332	0	276	0	0	458	0	0	0	true	0	0	0	3250	3050	6000	500	500	0	0	0	0	0	0	true	false	0	0	0	0	http://www.ackleystatebank.com	
730745																														0	0	0	0	2807	false	0	0	0	0	0	0	149	0	0	0	false	0	0	0	0	0	0	2000	0	483	100	224	0	1815	807	true	false	0	0	0	0	http://WWW.CSBHAWKEYE.COM	
730857																														0	2000	0	0	0	true	0	1909	40	51	0	0	1654	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.fnbcanton.com	
731050																														0	0	0	0	500	true	0	0	0	0	0	0	457	0	0	0	true	0	0	0	500	0	0	0	0	0	0	0	0	900	0	true	true	0	0	0	0	yorkstatebank.com	
731247																														0	2233	10000	0	197902	true	0	0	146	914	510	663	34233	6	0	0	false	0	44	0	10000	0	60000	125000	0	44	80	52	2726	0	2902	true	true	0	0	0	0	http://hillsbank.com	
731957																														0	140	0	0	0	true	0	0	0	140	0	0	431	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.proctorbank.com	
732178																														0	1857	8400	0	13136	true	0	1307	0	460	0	90	569	1	0	0	false	0	0	0	8400	450	0	4286	0	0	0	0	0	0	0	false	false	0	0	0	0	www.grandsavingsbank.com	
732253																														0	383	0	0	0	true	0	383	0	0	0	0	527	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	CPBONLINE.COM	
732459																														0	232	0	0	57	true	0	19	0	197	0	16	808	0	0	0	false	0	0	0	0	0	0	0	0	3	0	54	0	0	57	true	false	0	0	0	0	http://www.unitybanking.com	
732637																														0	181	0	0	0	false	0	0	0	181	0	0	789	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
732758																														0	7782	0	0	0	true	0	7782	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	http://www.bbwest.com	
732918																														0	608	24510	0	85915	true	0	0	0	209	0	399	13745	4	0	0	true	0	0	0	84010	1028	750	0	0	0	127	0	0	0	127	false	false	0	0	0	0	www.jssb.com	
732954																														0	0	0	0	0	true	0	0	0	0	0	0	84	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.carminestatebank.com	
733054																														2842	0	5000	0	5545	true	2842	0	0	0	0	0	1648	0	0	0	false	0	0	0	5000	193	0	0	0	352	0	0	0	0	352	true	false	0	0	0	0	www.isbtx.com	
733540																														0	0	0	0	0	false	0	0	0	0	0	0	676	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
733559																														0	0	0	0	0	true	0	0	0	0	0	0	537	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	1300	0	true	false	0	0	0	0	http://petersburgstatebank.com	
733661																														0	0	0	0	24500	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	24500	0	0	0	0	0	false	false	0	0	0	0		
733755																														0	36	7000	0	7000	true	0	0	0	36	0	0	382	0	0	0	true	0	0	0	7000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.jonesburgstatebank.com	
733951																														0	0	0	0	7000	true	0	0	0	0	0	0	978	0	0	0	true	0	0	0	1000	2500	0	3500	0	0	0	0	0	0	0	true	false	0	0	0	0	http://csbanc.com	
734051																														0	1064	0	0	0	true	0	0	0	432	0	632	53	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://casscountybank.com	
734248																														144	1680	665	0	17665	true	144	0	0	415	0	1265	1239	1	0	0	true	0	0	0	13265	4400	0	0	16600	0	0	0	0	0	0	true	true	0	0	0	0	www.bankisb.com	
734350																														0	565	0	0	25	false	0	79	0	184	0	302	375	0	0	0	true	0	0	0	0	25	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	gibslandbank.com	
734538																														0	0	0	0	10000	true	0	0	0	0	0	0	5777	2	0	0	false	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	http://www.bankers-bank.com	
734613																														0	728	0	0	0	true	0	515	0	213	0	0	1984	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.bankoflandisburg.com	
734855																														0	0	0	0	2042	false	0	0	0	0	0	0	637	1	0	0	false	0	0	0	0	2042	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://caldwellstatebank.com	
734949																														0	1042	0	0	0	false	0	350	0	171	521	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
735049																														0	575	0	0	0	false	0	0	0	575	0	0	357	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.freelandstatebank.com	
735067																														0	608	0	0	0	true	0	0	0	256	0	352	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.texasrepublicbank.com	
735142																														0	0	0	0	0	true	0	0	0	0	0	0	531	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	WWW.COMMUNITYBANK.ORG	
735357																														0	0	600	0	2200	false	0	0	0	0	0	0	249	1	0	0	false	0	0	0	600	600	0	1000	0	0	0	0	0	0	0	false	false	0	0	0	0		
735414																														6	116	300	0	300	true	6	0	0	116	0	0	1146	1	0	0	false	0	0	0	300	0	0	0	0	0	0	0	0	555	0	true	false	0	0	0	0	www.fnbblanchester.com	
735441																														1277	22	11500	1277	32000	true	0	22	0	0	0	0	11671	4	1277	0	true	0	0	0	11500	13000	7500	0	0	0	0	0	0	0	0	true	true	0	0	0	0	www.ambankiowa.com	
735656																														0	72	5000	0	9000	true	0	0	0	72	0	0	60	0	0	0	false	0	0	0	5000	4000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.plattsmouthbank.com	
735768																														402	2696	7000	0	17000	true	402	1333	0	849	0	514	3976	1	0	0	false	0	0	0	7000	10000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.americanriverbank.com	
735852																														171	7789	13000	0	13000	true	171	4454	0	2177	140	1018	495	0	0	0	true	0	0	0	13000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.fcbankonline.com	
736158																														0	247	0	0	0	true	0	0	0	247	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.potterstatebank.com	
736206																														161	0	0	0	1902	true	161	0	0	0	0	0	1004	1	0	0	false	0	1902	0	0	0	0	0	0	1902	0	0	0	0	1902	true	true	0	0	0	0	WWW.CAMBRIDGETRUST.COM	
736448																														2450	10583	0	0	40000	true	2450	5071	0	3391	65	2056	4904	3	0	0	false	0	0	0	0	20000	10000	10000	0	0	0	0	0	0	0	true	false	0	0	0	0	http://statebank1898.com	
736550																														349	714	12090	0	16719	true	349	0	0	669	0	45	1383	1	0	0	false	0	0	0	12090	3075	254	1300	1000	0	0	0	0	0	0	false	false	0	0	0	0	www.mybankusb.com	
736662																														0	125	0	0	0	true	0	125	0	0	0	0	1349	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.fsbrice-tx.com	
736877																														12	925	0	0	80537	true	12	166	0	76	0	683	3391	2	0	0	true	0	537	0	50000	30000	0	0	40000	537	0	0	0	0	537	true	false	0	0	0	0	WWW.FIDELITYBANK-PA.COM	
737548																														64	3049	0	0	15700	true	64	1150	0	1839	0	60	2125	1	0	0	true	0	0	0	13000	0	1050	1650	13000	0	0	0	0	0	0	true	false	0	0	0	0	http://www.bankiowa.com	
737632																														144	272	0	0	30000	true	144	0	0	0	0	272	3464	2	0	0	false	0	0	0	0	0	10000	20000	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.1stnatbank.com	
737753																														0	63	0	0	412	false	0	0	0	12	0	51	553	0	0	0	true	0	0	0	412	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.pwcbanks.com	
738013																														1579	544	0	1575	78679	true	4	0	0	283	0	261	3051	1	1575	0	true	0	0	0	14000	10016	5153	49138	14000	0	0	372	0	0	0	true	false	0	0	0	0	http://www.cnbohio.com	
738040																														3085	565	43250	923	128600	true	2162	0	0	287	40	238	3156	1	923	0	true	0	0	0	43250	43350	39700	2300	24300	0	0	0	0	0	0	true	false	0	0	0	0	www.unitedbk.com	
738143																														1867	1951	10000	0	10000	true	1867	0	0	349	0	1602	7044	2	0	0	true	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.edgarcountybank.com	
738255																														0	0	250	0	7471	true	0	0	0	0	0	0	131	0	0	0	false	0	3671	0	250	3150	400	0	0	3671	0	0	0	0	3671	true	false	0	0	0	0	http://www.towncountrybank.net	
738303																														218	200	8394	0	21516	true	218	0	0	0	200	0	11285	3	0	0	true	0	0	0	11894	7356	2000	266	4500	0	0	0	0	0	0	false	false	0	0	0	0	www.ecsb.com	
738657																														0	271	0	0	0	true	0	0	0	271	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://citysb.com	
738769																														508	146	0	0	769	true	508	0	0	146	0	0	3042	1	0	0	false	0	0	0	61	61	0	647	0	0	0	0	0	0	0	true	true	0	0	0	0	www.mycommunitybanktexas.com	
739159																														0	0	0	0	0	true	0	0	0	0	0	0	471	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.freeportstatebank.net	
739346																														0	0	0	0	0	true	0	0	0	0	0	0	66	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.atkinssavingsbank.com	
739355																														0	305	8000	0	24500	false	0	75	0	18	0	212	2678	1	0	0	false	0	0	0	8000	8500	8000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://WWW.TNBJACKSONVILLE.COM	
739430																														0	968	0	0	12754	true	0	722	0	216	0	30	997	0	0	0	false	0	254	0	5000	6250	1250	0	10000	254	0	0	0	0	0	false	false	0	0	0	0	www.fnbca.com	
739560																														16291	18725	35000	16291	220151	true	0	8124	0	2760	4500	3341	4640	2	16291	0	true	0	0	0	35000	153166	24525	7460	38500	0	0	0	0	0	0	true	true	0	0	0	0	http://www.fremontbank.com	
739832																														0	1516	0	0	2825	false	0	0	0	1516	0	0	508	0	0	0	false	0	0	0	825	2000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.fishernational.com	
739850																														971	273	0	0	0	true	971	0	0	273	0	0	240	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.riverdalebank.com	
740249																														0	0	0	0	0	true	0	0	0	0	0	0	92	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	www.firstwhitneybank.com	
741068																														0	49	0	0	0	true	0	10	0	39	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.fbot.com	
741152																														4	0	0	0	0	true	4	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.junctionnational.com	
741330																														0	7923	1000	0	59964	true	0	5620	25	1936	0	342	1729	1	0	0	true	0	0	0	1000	21117	0	37847	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.myfmbank.com	
741358																														0	186	0	0	0	false	0	0	0	97	0	89	66	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
741639																														0	0	0	0	0	false	0	0	0	0	0	0	1851	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
741648																														0	141	0	0	0	false	0	0	0	39	0	102	366	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
741657																														143	0	0	0	893	true	143	0	0	0	0	0	950	1	0	0	true	0	0	0	0	0	700	0	0	193	0	0	0	0	193	true	false	0	0	0	0	http://www.fnbschuyler.com	
741844																														0	1043	0	0	0	true	0	0	0	695	0	348	868	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.fsb-iowa.com	
741871																														37533	161080	1333	20604	461964	true	16929	49689	0	51612	1041	58738	1053	1	21773	0	true	0	54753	0	301333	74269	550	31059	87000	54753	0	0	0	0	0	true	false	0	0	0	0	https://www.sterlingsavingsbank.com	
741956																														0	0	0	0	0	false	0	0	0	0	0	0	966	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
742056																														0	0	1200	0	3600	true	0	0	0	0	0	0	252	0	0	0	false	0	0	0	1200	2400	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://CASTROVILLESTATEBANK.COM	
742355																														0	627	2000	0	6668	true	0	0	0	268	0	359	1888	1	0	0	false	0	0	0	2000	2250	1100	1318	293	0	0	0	0	0	0	true	false	0	0	0	0	http://www.fblmo.com	
742542																														152	110	0	152	5749	true	0	0	0	0	0	110	1768	0	152	0	true	0	0	0	1636	1500	1000	1000	0	613	0	0	0	0	0	false	false	0	0	0	0	http://www.fcbmilton.com	
742560	0	0	0	0	0	true	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0			0	0	0	0	0								0										0		false	false					http://www.mizuhocbk.co.jp/english/	
742636																														0	332	0	0	0	false	0	154	0	178	0	0	2408	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.mississippiriverbank.net	
742944																														0	2967	0	0	0	true	0	1832	0	748	0	387	5424	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	WWW.FNB-HARTFORD.COM	
743053																														0	0	250	0	2821	true	0	0	0	0	0	0	142	0	0	0	true	0	0	0	250	300	2000	271	1071	0	0	0	0	0	0	false	false	0	0	0	0	http://www.fnbgirard.com	
743679																														1645	281	8000	1285	37026	true	360	0	0	16	0	265	835	0	1285	0	false	0	0	0	8000	17009	6000	6017	0	0	0	0	0	2540	0	true	false	0	0	0	0	http://www.reliancebank.com	
743857																														306	2525	0	0	21178	true	306	392	0	80	0	2053	4741	2	0	0	true	0	57	0	0	16000	0	5000	15000	57	121	0	0	0	0	true	false	0	0	0	0	http://www.cornerstonebanks.net	
743950																														0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.farmersbankoflohman.com	
744238																														670	1348	2000	670	7500	true	0	0	0	51	0	1297	4371	3	670	0	true	0	0	0	2000	4500	1000	0	0	0	0	0	0	0	0	true	true	0	0	0	0	www.thefmbank.com	
744256																														0	1676	2007	0	12032	true	0	2	0	0	806	868	1930	1	0	0	true	0	2	0	2007	3007	3007	4009	0	2	0	0	0	0	0	false	false	0	0	0	0	www.fsbcentral.com	
744854																														0	502	0	0	0	true	0	0	166	15	0	321	5788	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://WWW.CITIZENSBANKTX.COM	
745150																														0	0	0	0	0	true	0	0	0	0	0	0	198	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.gorhamstatebank.com	
745347																														0	680	3500	0	3500	true	0	461	0	219	0	0	161	0	0	0	true	0	0	0	3500	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://boonebankiowa.com	
745570																														0	7609	0	0	0	true	0	6476	0	143	0	990	6049	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.fnbutah.com	
745646																														803	2585	0	0	652	true	803	1097	0	42	0	1446	1334	0	0	0	true	0	0	0	0	0	0	0	0	0	541	0	111	0	0	true	false	0	0	0	0	http://ksbbank.com	
745954																														63	180	0	0	0	false	63	0	0	180	0	0	2406	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.qualitybanknd.com	
746157																														0	1242	2500	0	17956	true	0	254	0	539	0	449	2046	2	0	0	false	0	456	0	2500	11000	4000	0	0	456	0	0	0	0	456	true	false	12081	903	0	0	www.fsbstjoseph.com	
746223																														0	6381	0	0	0	true	0	3982	0	44	0	2355	1514	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.nbcambridgemd.com	
746429																														0	585	0	0	2667	true	0	413	0	30	0	142	1867	1	0	0	true	0	0	0	0	0	0	2667	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.bankofmckenney.com	
746513																														2944	1522	243	0	16374	true	2944	488	0	934	0	100	11663	4	0	0	false	0	0	0	243	1477	2924	11730	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.whitakerbank.com	
746755																														0	0	0	0	15000	true	0	0	0	0	0	0	5062	4	0	0	false	0	0	0	3000	3000	3000	6000	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.bankofhays.com	
746942																														426	44	12	0	2282	true	426	0	0	44	0	0	128	0	0	0	false	0	0	0	12	464	960	846	0	0	0	0	0	0	0	true	false	0	0	0	0	http://usbgfd.com	
747051																														0	458	0	0	244	true	0	0	16	442	0	0	952	1	0	0	false	0	0	0	0	0	0	244	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.bankofmansfield.com	
747257																														0	156	2158	0	3650	true	0	0	0	156	0	0	717	0	0	0	false	0	0	0	2158	400	225	867	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.halsteadbank.com	
747743																														340	68	0	0	306	true	340	0	68	0	0	0	313	1	0	0	false	0	34	0	0	0	0	0	0	34	68	68	136	0	0	true	false	0	0	0	0	http://www.landmands.com	
747846																														0	740	1000	0	2000	true	0	740	0	0	0	0	1808	1	0	0	false	0	0	0	1000	500	0	500	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.pbsb1863.com	
748254																														0	11914	0	0	1326	true	0	5934	0	90	0	5890	54	0	0	0	true	0	1	0	0	0	325	1000	0	1	0	0	0	0	0	true	false	0	0	0	0	http://www.bankcherokee.com	
748357																														0	0	0	0	727	true	0	0	0	0	0	0	447	1	0	0	false	0	0	0	0	70	22	635	0	0	0	0	0	0	0	false	false	0	0	0	0	www.chappellhillbank.com	
748441																														0	0	1581	0	4210	false	0	0	0	0	0	0	1112	1	0	0	false	0	551	0	1581	1102	44	932	0	551	0	0	0	0	0	false	false	0	0	0	0	www,warrenbanktrust.com	
748964																														0	0	0	0	624	true	0	0	0	0	0	0	728	0	0	0	true	0	0	0	34	0	590	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.txbank.com	
749046																														0	8154	0	0	342	true	0	4248	0	202	563	3141	2017	1	0	0	false	0	342	0	0	0	0	0	0	342	0	0	0	0	342	false	false	0	0	0	0	http://www.psbnetbank.com	
749242																														6989	126474	584	0	228418	true	6989	72747	1898	23225	375	28229	27184	5	0	0	true	0	3299	0	584	86272	19969	68294	0	3299	50000	0	0	0	0	true	true	333681	54715	0	0	www.renasantbank.com	
749635																														1189	8125	8000	1189	71114	true	0	7744	0	381	0	0	6811	5	1269	0	true	0	0	0	38000	10000	23000	114	63114	0	0	0	0	0	0	false	false	0	0	0	0	www.auburnbank.com	
749840																														0	138	0	0	0	true	0	100	0	0	38	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.fsblv.com	
749943																														0	104	0	0	0	true	0	0	0	104	0	0	786	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://raritanstatebank.com	
749952																														0	0	2575	0	2575	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	2575	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.fbtchildress.net	
750051																														0	12478	0	0	0	true	0	4940	0	0	0	7538	6106	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://WWW.NORTHSTARBANK.COM	
750127																														0	1202	0	0	24000	true	0	410	0	792	0	0	8257	4	0	0	true	0	0	0	16000	8000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.pbkc.com	
750154																														0	1796	0	0	0	true	0	914	166	178	0	538	260	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www,fsbwise.com	
750239																														558	0	5000	558	15000	true	0	0	0	0	0	0	7566	3	558	0	true	0	0	0	5000	10000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.gsb.com	
750305																														9623	832	207151	360	367363	true	9263	200	0	0	0	632	70778	6	877	0	true	0	2585	0	337151	24882	2745	0	177000	2585	0	0	0	0	2585	true	true	0	0	0	0	www.danversbank.com	
750341																														109	55	0	109	12318	true	0	0	0	55	0	0	4610	2	109	0	true	0	0	0	0	1666	5326	5326	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.hastingscitybank.com	
750444																														0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.sbbussey.com	
750846																														0	120	0	0	0	true	0	0	0	0	0	120	1200	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.bankssb.com	
750864	0	0	0	0	0	true	0	163	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0			0	0	0	0	0								0										0		false	false					http://www.BanamexUSA.com	
751254																														0	5735	3150	0	18600	true	0	2470	0	1603	0	1662	476	0	0	0	false	0	0	0	3150	4325	2750	8375	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.progrowth.com	
751656																														888	11960	1000	0	9841	true	888	4862	0	1690	19	5389	137	0	0	0	true	0	0	0	1445	3445	945	4000	0	6	0	0	0	0	0	true	false	0	0	0	0	http://frandsenbank.com	
751759																														3870	14707	2393	0	70647	true	3870	13610	106	991	0	0	696	0	0	0	false	0	0	0	2393	18702	14199	35353	0	0	0	0	0	0	0	false	false	0	0	0	0	WWW.FSBCENTEX.COM	
751852																														109	5139	10000	0	20750	true	109	0	31	2655	763	1690	78	0	0	0	false	0	0	0	10000	10000	0	0	0	0	750	0	0	0	0	false	false	0	0	0	0	www.centralbankkc.com	
751955																														0	311	1900	0	2200	true	0	165	0	0	0	146	670	1	0	0	true	0	0	0	1900	0	300	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.nbharvey.com	
752644																														0	2960	7500	0	8039	true	0	2247	0	280	0	433	1750	1	0	0	true	0	0	0	7500	0	539	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.mechanicsbankms.com	
752653																														0	1867	0	0	0	true	0	0	0	0	0	1867	5844	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.richlandbank.net	
752831																														0	3144	0	0	10118	true	0	1809	0	829	0	506	384	0	0	0	false	0	0	0	46	72	10000	0	10000	0	0	0	0	0	0	true	false	0	0	0	0	bankofmadisonga.com	
753052																														0	337	0	0	0	false	0	0	0	186	0	151	37	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
753324																														0	1783	10000	0	52250	true	0	769	0	650	0	364	16111	4	0	0	true	0	0	0	20000	20000	12250	0	20000	0	0	0	0	0	0	false	false	0	0	0	0	http://www.bankofclarke.com	
753548																														1106	1483	0	0	11919	true	1106	0	0	1483	0	0	1463	1	0	0	true	0	0	0	5000	5000	0	0	0	1919	0	0	0	0	0	true	false	0	0	0	0	http://www.scottcountystatebank.com	
