"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4522	RIAD4769	RIAD5523	RIAD6373	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
706058	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20	false	0	0	0	0	0	0	0	0	0	0	0											ELIMINATE BAL FOR OBS CR EXPOSURE PREV INCLUDED                                                                                                                                                  				
706067	48	0	41	21	7	17	2	2	49	37	36	0	0	0	0	0	0	0	0	false	0	0	33	0	0	18	0	7	17	130	55	Other Loan Income                                                                                                                                                                                	MC/Visa Merchant Income                                                                                                                                                                          	Other Income                                                                                                                                                                                     	Franchise Tax                                                                                                                                                                                    	Armored Car & Courier                                                                                                                                                                            	Telephone Lines & Circuits                                                                                                                                                                       									
706151	42	0	16	16	7	12	0	0	24	15	17	0	0	0	0	0	0	0	0	false	0	0	14	0	0	4	0	6	14	92	34	Other Misc. Income                                                                                                                                                                               			Telepone                                                                                                                                                                                         	S.C.Bank Accounts                                                                                                                                                                                	Courier service                                                                                                                                                                                  									
706236	30	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	119	48				AUDITS AND EXAMS                                                                                                                                                                                 											
706254	100	12	16	39	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	55	0	0	0	0	11	22	39	87															
706366	73	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	89															
706450	2	7	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	6	0	0	2	12	3	0	0	9															
706656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	false	0	0	0	0	0	0	0	0	0	35	25											Collection of a partail charge-off posted twice                                                                                                                                                  				
707055	38	0	18	26	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	13	0	0	0	0	5	0	132	39															
707354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
707372	17	0	33	32	0	0	0	0	82	82	58	0	0	0	0	0	800	0	0	false	0	0	50	0	0	0	0	0	0	229	98				Financial Audit                                                                                                                                                                                  	State Filing Fees                                                                                                                                                                                	Distribution Fees                                                                                                                                                                                			Cash paid in surplus on 4/30/01                                                                                                                                                                  						
707840	9	0	4	14	4	0	0	0	57	18	0	0	0	0	0	0	0	0	0	false	0	0	12	0	0	2	0	4	2	89	18				Management Fees                                                                                                                                                                                  	Accounting & Audit Fees                                                                                                                                                                          										
708052	12	0	9	2	4	44	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	13	0	0	3	0	3	6	36	12	N S F Charges                                                                                                                                                                                    														
708137	33	0	40	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	23	0	0	0	0	0	34	120	44															
708164	0	0	30	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	87	0				OREO expenses                                                                                                                                                                                    											
708333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	70	0															
708379	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	127	0	BOOKKEEPING/TAX PREP                                                                                                                                                                             														
708454	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	1	0	4	14	65	55															
708753	4	0	34	3	3	0	0	0	14	0	0	0	0	0	0	0	0	0	0	false	0	0	5	0	0	0	0	2	0	11	15				ST ASSESS/ FRAN. TAX                                                                                                                                                                             											
709031	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	515	0	0	false	0	0	0	0	0	0	0	0	0	61	0									CAPITAL INFUSION                                                                                                                                                                                 						
709125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	168	0															
709143	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	500	0	0	false	0	0	0	0	0	0	0	0	0	0	0				Holding Company Fees                                                                                                                                                                             					Capital Contribution from Parent Company                                                                                                                                                         						
709358	45	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	55				Telephone                                                                                                                                                                                        											
709451	24	0	18	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	16	0	0	0	0	0	0	0	22	non-accrual int paid from prior years                                                                                                                                                            														
709554	41	0	19	3	8	4	3	3	45	13	13	0	0	0	0	0	0	0	0	false	0	0	27	0	0	0	0	9	4	22	49	Letters of Credit Fee Income                                                                                                                                                                     	Wire Transfer Fees                                                                                                                                                                               	Official Check Income                                                                                                                                                                            	Misc. Computer Expense                                                                                                                                                                           	ATM Expense                                                                                                                                                                                      	Software Depreciation                                                                                                                                                                            									
709602	169	0	153	0	0	425	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	182	366	0	CALL OPTION INCOME                                                                                                                                                                               														
709639	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
709648	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	24	0	19	0	75	66				Management Fees                                                                                                                                                                                  											
709675	0	11	0	53	0	0	0	0	120	100	61	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	1	8	0	52				Merger expenses                                                                                                                                                                                  	Intra-group expenses                                                                                                                                                                             	Telephone                                                                                                                                                                                        									
709956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	22															
710176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	64	0															
710251	0	0	0	0	0	257	0	0	88	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	76	0	0	0	334	87	Debit Card Processing                                                                                                                                                                            			Debit Card Processing                                                                                                                                                                            											
710859	98	219	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	72															
711472	0	0	0	0	0	833	625	1335	860	814	320	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	Total Cardholder Income                                                                                                                                                                          	Overdraft Charges-DDA                                                                                                                                                                            	Total Merchant Income                                                                                                                                                                            	Total Merchant Expense                                                                                                                                                                           	Legal Expense                                                                                                                                                                                    	Telephone Long Distance-Line                                                                                                                                                                     									
711520	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	false	0	0	34	0	0	0	0	0	0	0	56				OTHER MISCELLANEOUS EXPENSES                                                                                                                                                                     											
711548	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	Return check charges                                                                                                                                                                             														
711753	19	9	20	18	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	5	0	48	0	Documentary Fee                                                                                                                                                                                  	Credit Life Insurance                                                                                                                                                                            													
711801	143	0	0	0	0	147	0	0	304	173	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	299	0	Life Ins. Proceds                                                                                                                                                                                			Contribution to form charitable foundation                                                                                                                                                       	Telephone                                                                                                                                                                                        										
711865	0	0	36	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	101	40	Escrow Fees                                                                                                                                                                                      														
711959	0	0	9	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
712004	0	0	0	621	0	0	0	0	481	634	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	853	0				TELEPHONE                                                                                                                                                                                        	MORTGAGE UNDERWRITING                                                                                                                                                                            										
712031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
712059	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	119	0				BHC MANAGEMENT FEES                                                                                                                                                                              											
712648	16	5	10	24	18	2	8	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	22	0	0	0	0	0	0	38	28	BOX RENT                                                                                                                                                                                         	EXCHANGE                                                                                                                                                                                         													
712750	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	26				Other Outside Service Fees                                                                                                                                                                       											
712956	81	0	55	0	0	29	48	25	83	0	0	0	0	0	0	0	0	0	0	false	0	0	41	0	0	0	0	0	0	47	58	EDP Income                                                                                                                                                                                       	Other Income (Exchange, Salable Supplies)                                                                                                                                                        	Gain on Sale of Assets                                                                                                                                                                           	Contract Services                                                                                                                                                                                											
713038	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	16	0	0	0	0	0	0	43	23															
713047	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	49	0				AUDIT & EXAMINATION                                                                                                                                                                              											
713140	0	0	25	0	0	0	0	0	24	24	24	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				Office Supplies                                                                                                                                                                                  	Telephone                                                                                                                                                                                        	DDA Chargeoffs                                                                                                                                                                                   									
713252	13	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	3	11	11															
713476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
713926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	84	true	0	0	0	0	0	0	0	0	0	0	0									Contributions of Capital Surplus                                                                                                                                                                 		See other explanations listed below                                                                                                                                                              				
714165	0	0	0	0	0	17	18	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	13	0	0	0	0	0	0	0	0	other loan recovery                                                                                                                                                                              	club accountd                                                                                                                                                                                    													
714361	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	79	75	Net gain on non-hedging derivative                                                                                                                                                               														
714437	10	0	54	18	4	39	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	18	0	0	0	0	6	5	78	29	Credit Life Insurance Commissions                                                                                                                                                                														
714558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	49	46															
714718	42	1	13	62	112	0	0	0	72	58	69	0	0	0	0	0	0	0	70	false	0	0	23	-471	0	5	1	3	0	102	55				PROFESIONAL ASSISTANCE                                                                                                                                                                           	TELEPHONE EXPENSE                                                                                                                                                                                	INSURANCE EXPENSE                                                                                                                                                                                					EXTERNAL AUDITOR ADJUSTMENT                                                                                                                                                                      		ADJUSTMENT FROM EXTERNAL AUDITOR                                                                                                                                                                 		
714811	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				Management fee to CAB Holding                                                                                                                                                                    											
714839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	108	0															
714978	105	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	138	80															
715032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	102	26															
715050	12	0	8	12	6	15	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	31	0	0	9	0	8	3	3	26	Credit life commissions                                                                                                                                                                          														
715144	0	0	0	77	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	86	0	77	ACCOUNTS RECEIVEABLE                                                                                                                                                                             														
715340	50	0	0	0	0	147	0	0	53	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	Secondary Loan Market Commissions                                                                                                                                                                			Consultant Fees                                                                                                                                                                                  											
715630	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	185	0				Accounting & Auditing Fees                                                                                                                                                                       											
715751	7	11	6	4	5	0	0	0	53	0	0	0	0	0	0	0	0	0	0	false	0	0	6	0	0	8	0	10	28	61	30				BANK SERVICE CHARGES                                                                                                                                                                             											
715809	0	0	0	0	0	0	0	0	1084	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				Intercompany expense                                                                                                                                                                             											
716413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
716440	12	1	7	16	5	644	0	0	123	0	0	0	0	0	0	0	0	0	0	false	0	0	16	0	0	6	0	0	2	0	47	Data Processing Service Income                                                                                                                                                                   			Management Fees                                                                                                                                                                                  											
716552	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	33	0				Mortgage operating expense                                                                                                                                                                       											
716655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	81	55															
716833	451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-112	0	0	0	0	0	0	0	652	437															
716851	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				Trust Outside Service Fees                                                                                                                                                                       											
716954	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	13															
717232	6	0	9	21	3	3	2	2	16	13	24	0	0	0	0	0	0	0	0	false	0	0	12	0	0	2	5	4	0	27	15	Penalty CD withdrawals                                                                                                                                                                           	Check cashing fees                                                                                                                                                                               	Other misc.                                                                                                                                                                                      	Other insurance                                                                                                                                                                                  	Communication                                                                                                                                                                                    	Other misc exp.                                                                                                                                                                                  									
717241	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	321	0				Credit Services                                                                                                                                                                                  											
717513	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	125	0				intangible tax expense                                                                                                                                                                           											
717737	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	159	0	0	0	0															
717867	17	0	11	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	14	0	0	1	0	3	0	20	13	Accounting Services                                                                                                                                                                              														
717924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	false	0	0	0	0	0	0	0	0	0	1103	0											Credit Card Loans Sold                                                                                                                                                                           				
718079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	false	0	0	0	0	0	0	0	0	0	36	0									transfer to surplus from holding company                                                                                                                                                         						
718145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
718275	32	0	35	32	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	false	0	0	4	0	0	0	0	0	0	48	34											unlocated difference                                                                                                                                                                             				
718538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1070	0	0	false	0	0	0	0	0	0	72	0	0	151	0									Transfer to Highlands Bkshrs Trust                                                                                                                                                               						
718547	53	0	45	7	10	54	15	0	42	66	40	0	0	0	0	0	0	0	0	false	0	0	31	0	0	4	0	11	9	93	40	Life Insurance Income                                                                                                                                                                            	Interchange Fees                                                                                                                                                                                 		Miscellaneous                                                                                                                                                                                    	Taxes                                                                                                                                                                                            	Audit & Examination Fees                                                                                                                                                                         									
718556	22	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	35	0	0	0	0	2	0	81	27	Debit Card \ ATM Income                                                                                                                                                                          	BC BS Income                                                                                                                                                                                     													
718930	32	0	9	36	20	50	43	26	54	50	40	0	0	0	0	0	0	0	0	false	0	0	30	0	0	0	0	23	30	87	52	mtg service release fees                                                                                                                                                                         	network fees                                                                                                                                                                                     	misc income                                                                                                                                                                                      	telephone and telegraph                                                                                                                                                                          	outside service                                                                                                                                                                                  	correspondent bank fees                                                                                                                                                                          									
719030	8	0	7	60	2	5	2	5	14	12	7	0	0	0	0	0	0	0	0	false	0	0	25	0	0	0	0	6	4	52	16	EXCHANGE FEES                                                                                                                                                                                    	UTILITIES                                                                                                                                                                                        	OTHER INCOME                                                                                                                                                                                     	ATM INTERCHAGE EXPENSES                                                                                                                                                                          	TAXES EXCLUDING INCOME TAX                                                                                                                                                                       	COMMUNICATIONS MISC                                                                                                                                                                              									
719058	7	0	6	0	1	0	0	0	4	4	10	0	0	0	0	0	0	0	0	false	0	0	5	0	0	0	0	1	0	20	9				Accounting                                                                                                                                                                                       	Education & Dues                                                                                                                                                                                 	Insurance/Compliance/Miscellaneous                                                                                                                                                               									
719441	0	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	false	0	0	6	0	0	1	0	2	0	28	0									Borrowed to surplus per auditor                                                                                                                                                                  						
719610	32	0	77	36	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	24	0	0	6	0	1	16	0	51															
719656	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
719955	63	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	112	0				Professional Services                                                                                                                                                                            											
719964	0	17	24	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	16	0	0	0	42	0	0	0	0															
720045	11	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
720157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	12	0															
720166	0	0	46	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	67	48	Service Charges on Checking Accounts                                                                                                                                                             														
720344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
720465	0	0	0	0	0	0	0	0	245	101	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	181	0				Wavied Accounts Fees                                                                                                                                                                             	Other Professional Fees                                                                                                                                                                          										
720746	28	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	35	0	0	7	0	12	0	0	38															
720858	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	77	0	0	44	0															
720951	4	0	24	16	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	10	0	0	0	0	3	1	4	14															
721350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
721659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
721752	24	2	10	8	3	9	0	0	30	7	11	0	0	0	0	0	0	0	0	false	0	0	14	0	0	4	23	3	0	52	13	DRAFT-EXCHANGE FEE                                                                                                                                                                               			MISC UNLISTED                                                                                                                                                                                    	EDUCATION, ASS'N DUES                                                                                                                                                                            	MISC GENERAL                                                                                                                                                                                     									
721800	0	0	0	0	0	0	0	0	5667	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				Affiliate Services                                                                                                                                                                               											
721949	31	0	22	48	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	30	0	0	9	0	6	0	91	17															
722227	8	5	44	14	12	0	4	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	11	0	0	0	0	0	2	66	24															
722432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
722450	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	30	0															
722544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	506	0															
722816	60	0	83	74	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	95	0	0	141	0	0	27	31	108															
723037	69	0	0	0	0	209	0	0	128	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	129	0	Secondary Market Income                                                                                                                                                                          			Consulting Fees                                                                                                                                                                                  											
723112	0	0	0	0	0	154416	42030	25110	36016	0	0	0	0	0	0	0	53148	2942	13089	false	0	0	0	0	0	0	0	0	0	75671	0	Merchant income                                                                                                                                                                                  	Merchant fees                                                                                                                                                                                    	International fee income                                                                                                                                                                         	Bankcard expense                                                                                                                                                                                 					Capital contribution from parent                                                                                                                                                                 	Rabbi trust transfer                                                                                                                                                                             	Acquisition of Capital Bank                                                                                                                                                                      				
723158	11	0	4	53	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	6	0	0	0	0	6	0	0	14	TAX INCREMENT FINANCY                                                                                                                                                                            														
723309	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	133	0	RESIDENTIAL MORTGAGE PROGRAM FEES                                                                                                                                                                														
723354	0	0	0	0	0	0	0	0	6950	1792	3804	0	0	0	0	0	0	0	-2737	false	0	0	0	0	0	0	0	0	0	0	0				Affiliate processing allocation                                                                                                                                                                  	Telephone and Telegraph                                                                                                                                                                          	Intercompany expense                                                                                                                                                                             					Transfer of loans                                                                                                                                                                                				
723550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
723653	10	3	24	-41	2	0	0	0	12	10	25	0	0	0	0	0	0	0	0	false	0	0	22	0	0	3	7	0	17	53	24				education                                                                                                                                                                                        	travel                                                                                                                                                                                           	telephone                                                                                                                                                                                        									
723710	66	0	50	0	0	133	41	27	131	88	63	0	0	0	0	0	79	0	0	false	0	0	96	0	0	0	0	29	0	0	0	Increase in Cash Surrender Value                                                                                                                                                                 	Data Processing Income                                                                                                                                                                           	Insurance Allowance Fees                                                                                                                                                                         	Mtg Acquirement fees                                                                                                                                                                             	Computer Software                                                                                                                                                                                	Telephone Expense                                                                                                                                                                                			Unearned Stock Compensation                                                                                                                                                                      						
723747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
723756	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
723822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	59															
723868	0	0	0	0	0	173	0	0	72	0	0	0	0	0	0	0	0	0	0	false	0	0	58	0	0	0	0	0	0	0	0	DATA PROCESSING INCOME                                                                                                                                                                           			LOAN PROCESSING EXPENSE                                                                                                                                                                          											
723943	4	3	24	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	7	0	0	0	0	3	5	138	14															
724052	20	6	36	115	9	130	43	11	34	30	26	0	0	0	0	0	0	0	0	false	0	0	30	0	0	14	0	13	4	81	35	Lease Fees                                                                                                                                                                                       	MC/Visa -Non-Interest Income & Merchant                                                                                                                                                          	S/C Income- Misc.                                                                                                                                                                                	MC/Visa Non - Interest Expense                                                                                                                                                                   	Correspondent Service Charge                                                                                                                                                                     	Miscellanesous Expenses                                                                                                                                                                          									
724230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
724351	74	0	0	0	0	0	0	0	94	97	74	0	0	0	0	0	500	0	0	false	0	0	0	0	0	0	0	0	0	284	0				Sale of repossessed collateral                                                                                                                                                                   	Lending & collection expense                                                                                                                                                                     	Management fees                                                                                                                                                                                  			Capital injection 05/04/2001                                                                                                                                                                     						
