"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG324	RCFDG325	RCFDG326	RCFDG327	RCFDG328	RCFDG329	RCFDG330	RCFDG331	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	
786256																																																																																																																																																						0	0	3938	0	0	0	0	0	0	0	0	6968	7034	0	0	0	0	0	0	0	0	0	0	8601	8702	0	0	0	1557	1592	0	0	2839	0	0	555	2208	4355	682	826	0	76	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	76	76	0	0	0	0	0	0	
786340																																																																																																																																																						0	0	18725	0	0	0	0	0	0	0	0	26057	26227	0	0	0	0	0	0	0	0	23579	24683	50148	50963	0	22029	22841	6112	6233	6000	5998	4569	0	0	3681	3368	13063	18589	15156	2182	120	1035	11	555	12993	646	2593	550																									0	0	0	0	0	0	1170	1161	0	0	13717	14199	0	0	0	0	0	0	
786443																																																																																																																																																						0	0	8327	0	0	0	0	0	0	0	0	2499	2505	0	0	0	0	0	0	0	0	0	0	9755	9790	0	0	0	4774	4785	500	501	3024	640	640	2071	952	611	679	2976	0	3	9	0	573	0	0	1275	0																									0	0	0	0	0	0	12	12	0	0	577	573	0	0	0	0	0	0	
786555																																																																																																																																																						0	0	20547	0	0	0	0	0	0	0	0	10501	10591	0	0	799	806	0	0	0	0	0	0	36511	37388	0	0	0	8085	8390	0	0	4296	4	4	1005	2501	5683	4525	5560	514	0	1	0	405	1429	2544	819	12398																									0	0	0	0	0	0	101	104	0	0	4056	4276	0	0	0	0	0	0	
786612																																																																																																																																																						0	0	37266	4511	4500	0	0	0	0	0	0	10762	11140	0	0	0	0	0	0	0	0	0	0	49256	50232	0	0	0	26892	27443	0	0	2941	250	245	241	3200	6561	2112	29199	1770	47	0	0	0	0	0	0	6857																									0	0	0	0	0	0	0	0	0	0	46	47	0	0	0	0	0	0	
786733																																																																																																																																																						0	0	71119	0	0	0	0	0	0	0	0	15470	15563	0	0	0	0	0	0	0	0	22519	23018	61545	62014	0	20077	20496	2547	2556	4000	4036	10	0	0	0	10	604	2375	26919	8288	0	656	5254	934	658	14748	17354	6733																									0	0	0	0	0	0	19372	19809	2442	2522	0	0	0	0	0	0	0	0	
786742																																																																																																																																																						0	0	35613	0	0	0	0	0	0	0	0	4793	4767	0	0	7385	7045	0	0	0	0	0	0	51090	51051	0	0	0	14552	14903	0	0	1768	0	0	1867	1768	6911	2799	10277	3092	0	0	272	0	3529	10185	4690	5660																									0	0	0	0	0	0	0	0	0	0	14006	13986	0	0	0	0	0	0	
786948																																																																																																																																																						0	0	4281	0	0	0	0	0	0	0	0	5003	5036	0	0	0	0	0	0	0	0	0	0	39433	40048	0	0	0	23045	23289	0	0	3325	0	0	2868	347	6559	6707	11844	0	0	110	137	243	6858	0	3873	502																									0	0	0	0	0	0	995	997	0	0	6200	6351	0	0	0	0	0	0	
787141																																																																																																																																																						0	0	4394	0	0	0	0	0	0	0	0	398	416	0	0	221	211	0	0	0	0	1409	1164	9727	9810	0	0	0	4106	4110	0	0	209	0	0	25	174	1106	1007	1655	770	219	507	778	106	430	996	1244	2203																									0	0	0	0	0	0	741	757	0	0	2194	2279	0	0	0	0	0	0	
787253																																																																																																																																																						0	0	61657	0	0	0	0	0	0	0	0	16994	17016	0	0	9720	9795	0	0	0	0	0	0	70322	71786	0	0	0	14733	15036	0	0	3827	2	2	316	2257	16321	12811	6452	3690	0	1254	19	48	21801	237	4909	1669																									0	0	0	0	0	0	0	0	0	0	22334	23359	0	0	0	0	0	0	
787440																																																																																																																																																						0	0	1009	0	0	0	0	0	0	0	0	7566	7610	0	0	0	0	0	0	0	0	0	0	31132	31606	0	0	0	18235	18517	2800	2786	2258	0	0	1235	856	6643	5805	11588	0	0	180	364	330	3539	639	427	0																									0	0	0	0	0	0	419	440	0	0	4496	4612	0	0	0	0	0	0	
787459																																																																																																																																																						0	0	1579	0	0	0	0	0	0	0	0	3325	3332	100	104	100	99	0	0	0	0	100	104	4004	3984	0	0	0	229	233	900	969	1069	250	217	1009	1175	1182	398	0	0	0	0	0	0	0	0	0	103																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
787842																																																																																																																																																						0	0	3175	0	0	0	0	0	0	0	0	7771	7834	0	0	0	0	0	0	0	0	0	0	30773	31210	0	0	0	22520	22864	4078	4113	780	0	0	504	276	2583	6090	18834	2410	0	0	0	0	519	0	0	0																									0	0	0	0	0	0	0	0	0	0	482	512	0	0	0	0	0	0	
788559																																																																																																																																																						0	0	34951	0	0	0	0	0	0	0	0	26446	26879	0	0	0	0	0	0	0	0	58	58	58177	59849	0	58	58	15757	16294	5000	5064	1901	508	650	1173	552	3534	8854	28969	149	400	175	11	141	5874	0	6780	2645																									0	0	0	0	0	0	0	0	0	0	6318	6601	0	0	0	0	0	0	
788652																																																																																																																																																						0	0	6281	2498	2486	0	0	0	0	0	0	2012	2038	0	0	0	0	0	0	0	0	1431	1461	6265	6326	0	1431	1461	0	0	0	0	2528	0	0	1890	628	2478	0	949	0	0	0	9	330	1118	0	0	345																									0	0	0	0	0	0	385	407	0	0	1029	1050	0	0	0	0	0	0	
789051																																																																																																																																																						0	0	2204	0	0	0	0	0	0	0	0	1998	1996	0	0	0	0	0	0	0	0	50	51	12850	13158	0	50	51	1423	1455	1498	1491	676	0	0	505	152	288	109	2447	0	49	184	796	455	3911	0	2715	1597																									0	0	0	0	0	0	699	710	0	0	4510	4685	0	0	0	0	0	0	
790150																																																																																																																																																						0	0	75	0	0	0	0	0	0	0	0	3523	3539	0	0	0	0	0	0	0	0	0	0	5025	5068	0	0	0	1502	1529	0	0	74	0	0	0	74	255	2492	2248	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
790271																																																																																																																																																						0	0	7574	0	0	0	0	0	0	1000	969	18242	18513	13849	14155	0	0	0	0	0	0	60310	61372	18242	18513	0	34876	35302	0	0	0	0	0	0	0	3042	9308	24675	17252	13798	163	0	0	69	1	2389	6432	0	1694																									0	0	0	0	20	20	0	0	8871	9199	0	0	0	0	0	0	1694	1727	
790534																																																																																																																																																						0	0	419064	1159	1160	0	0	0	0	0	0	0	0	22813	22789	40396	40401	99	100	0	0	157469	160741	336941	333546	0	0	0	51917	50943	4988	4989	1712	2027	2072	22007	1160	7170	4159	18201	64283	0	0	15349	64448	40139	114744	44131	92332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82747	84742	149826	149889	0	0	1967	2044	0	0	0	0	51810	53110	
790543																																																																																																																																																						0	0	63334	0	0	0	0	8358	8316	0	0	6562	6623	0	0	0	0	0	0	0	0	0	0	83106	83805	0	0	0	13482	13854	0	0	2403	344	346	9029	1691	3611	9099	5363	0	2172	6365	0	0	22091	20963	3075	0																									0	0	0	0	0	0	2002	2042	0	0	48230	49549	0	0	0	0	0	0	
790703																																																																																																																																																						0	0	6712	0	0	0	0	0	0	0	0	18697	18687	0	0	38	38	0	0	0	0	0	0	26072	26030	0	0	0	3852	3852	0	0	2041	3029	2990	8593	9593	501	38	0	3852	0	0	0	463	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	456	463	0	0	0	0	0	0	
790721																																																																																																																																																						0	0	59699	0	0	0	0	0	0	0	0	27534	27609	0	0	4164	4096	0	0	0	0	0	0	135939	138253	0	0	0	44426	44890	2035	2021	29102	0	0	28477	1822	5111	4054	14897	22917	385	2817	1154	3031	16598	4248	27498	5244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1841	1892	0	0	25191	26341	0	0	0	0	0	0	
790851																																																																																																																																																						0	0	16624	0	0	0	0	0	0	0	0	18516	18503	0	0	0	0	0	0	0	0	0	0	44277	44856	0	0	0	0	0	0	0	0	0	0	0	0	16503	2000	0	0	0	0	0	0	0	0	26353	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
790918																																																																																																																																																						0	0	160328	0	0	0	0	0	0	4028	4015	7116	7234	0	0	47435	49145	0	0	0	0	5279	5258	278936	277631	0	1097	1088	178753	174770	0	0	14960	0	0	16378	13415	22142	14692	56200	113601	0	0	0	9	10867	35606	0	0																									0	0	0	0	0	0	0	0	0	0	45632	46482	0	0	0	0	0	0	
791072																																																																																																																																																						0	0	6028	0	0	0	0	0	0	0	0	12999	13039	0	0	516	537	0	0	0	0	0	0	26997	27865	0	0	0	5060	5318	0	0	1092	0	0	0	1092	10710	2924	1510	2658	137	84	0	0	8751	0	0	0																									0	0	0	0	0	0	190	189	0	0	8232	8782	0	0	0	0	0	0	
791205																																																																																																																																																						0	0	0	0	0	0	0	0	0	24012	23995	0	0	0	0	0	0	0	0	0	0	24220	24213	0	0	0	208	218	0	0	3949	3935	0	0	0	0	0	208	1400	22612	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
791353																																																																																																																																																						0	0	1686	0	0	0	0	0	0	0	0	1021	1033	0	0	0	0	0	0	0	0	803	820	6758	6896	0	803	820	847	891	0	0	663	0	0	0	382	130	774	408	1033	281	0	0	11	735	712	0	3233																									0	0	0	0	0	0	305	312	0	0	1330	1427	0	0	0	0	0	0	
791474																																																																																																																																																						0	0	216446	503	503	0	0	85	84	0	0	0	0	0	0	0	0	0	0	0	0	187270	187476	51350	46155	0	0	0	6802	6943	0	0	1150	0	0	120	976	1481	679	4129	145	0	9	0	0	0	150	61779	163957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	159	0	0	0	0	0	0	
791746																																																																																																																																																						0	0	3190	0	0	0	0	0	0	0	0	7479	7519	0	0	0	0	0	0	0	0	1166	1199	10764	10816	0	1166	1199	1820	1820	0	0	892	0	0	321	572	1948	6259	1405	0	0	0	0	0	0	0	990	487																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
791821																																																																																																																																																						0	0	40738	3074	3166	0	0	0	0	0	0	35968	35931	0	0	0	0	0	0	0	0	0	0	40614	40738	0	0	0	0	0	9000	8978	4048	0	0	0	4048	5618	14731	14701	0	0	0	0	0	0	1641	0	0																									0	0	0	0	0	0	0	0	0	0	1572	1641	0	0	0	0	0	0	
791942																																																																																																																																																						985	956	768	0	0	0	0	0	0	2429	2450	6418	6445	1150	1150	0	0	0	0	0	0	13086	13183	28563	28943	0	8522	8627	22145	22498	2650	2648	7639	0	0	2812	5228	10735	11119	12136	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
792248																																																																																																																																																						0	0	5736	1267	1266	0	0	0	0	0	0	4906	4988	0	0	0	0	0	0	0	0	0	0	16682	16934	0	0	0	10509	10680	0	0	4236	0	0	2394	1851	7766	1224	3699	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
792453																																																																																																																																																						0	0	157	0	0	0	0	0	0	0	0	949	945	0	0	0	0	0	0	0	0	1156	1100	949	945	0	1121	1064	0	0	500	494	50	0	0	92	50	85	100	1202	537	34	0	0	0	1	0	0	0																									0	0	0	0	1	1	0	0	34	35	0	0	0	0	0	0	0	0	
792640																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	435	0	0	0	428	435	0	0	0	0	0	0	0	255	0	56	117	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
792659																																																																																																																																																						0	0	48768	0	0	0	0	40	39	0	0	14370	14567	0	0	0	0	0	0	0	0	0	0	123879	126185	0	0	0	100	100	1000	1017	4406	0	0	39	2424	3034	5167	4041	0	3255	17287	445	811	63134	26546	0	0																									0	0	0	0	0	0	6677	6784	0	0	102692	104695	0	0	0	0	0	0	
792743																																																																																																																																																						0	0	5550	0	0	0	0	0	0	0	0	5490	5507	0	0	0	0	0	0	0	0	0	0	10545	10827	0	0	0	145	145	2000	1999	6	0	0	0	6	2004	3642	0	0	0	0	0	0	5175	0	0	0																									0	0	0	0	0	0	895	946	0	0	4015	4229	0	0	0	0	0	0	
793571																																																																																																																																																						0	0	456	0	0	23	24	0	0	45000	44728	0	0	0	0	0	0	0	0	0	0	47925	47821	5	5	0	0	0	0	0	0	0	0	5	5	23	0	5000	0	36000	4000	712	0	0	918	116	1156	0	0																									0	0	0	0	27	28	0	0	2875	3041	0	0	0	0	0	0	0	0	
794149																																																																																																																																																						0	0	23358	0	0	0	0	0	0	0	0	8567	8564	0	0	0	0	0	0	0	0	0	0	29076	29241	0	0	0	7861	7931	1246	1256	581	0	0	11	581	4550	2254	8381	729	10	806	424	1129	8869	404	81	1012																									0	0	0	0	0	0	415	433	0	0	11129	11209	0	0	0	0	0	0	
794336																																																																																																																																																						0	0	90050	0	0	0	0	0	0	17178	17981	110162	110683	0	0	0	0	0	0	0	0	48982	49648	110162	110683	0	0	0	0	0	28681	29486	1318	0	0	5000	0	62816	32813	16704	10528	1318	3099	0	0	2825	9616	8505	6441																									0	0	0	0	0	0	0	0	16858	17100	0	0	0	0	0	0	2978	3085	
794345																																																																																																																																																						0	0	12202	0	0	0	0	7174	7551	0	0	27356	27948	0	0	6552	6610	0	0	0	0	520	529	93966	96461	0	520	529	13616	13711	6118	6754	13668	0	0	7899	2255	7147	15768	15292	7986	1356	1405	1062	1868	5743	1340	18169	9697																									0	0	0	0	0	0	0	0	0	0	10294	12775	0	0	0	0	0	0	
794608																																																																																																																																																						36844	36842	23321	0	0	0	0	0	0	2000	2000	0	0	0	0	0	0	0	0	0	0	66347	66443	389	538	0	22105	22105	0	0	0	0	38843	389	538	33346	5498	0	3805	8300	10000	0	0	0	0	0	0	5398	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5398	5496	
794653																																																																																																																																																						0	0	755	0	0	0	0	0	0	0	0	149	161	0	0	0	0	0	0	0	0	0	0	3878	3836	0	0	0	130	130	149	160	133	678	583	0	130	161	0	0	0	0	2	24	909	2012	0	0	15																									0	0	0	0	0	0	0	0	0	0	2906	2947	0	0	0	0	0	0	
795249																																																																																																																																																						0	0	9438	0	0	0	0	0	0	0	0	10740	10737	0	0	100	100	0	0	0	0	0	0	32684	33014	0	0	0	21817	22149	600	599	2407	0	0	1736	1062	2462	5166	21354	1206	0	27	0	0	1	0	0	0																									0	0	0	0	0	0	0	0	0	0	27	28	0	0	0	0	0	0	
795548																																																																																																																																																						0	0	31783	0	0	0	0	0	0	0	0	22629	22998	0	0	3007	3524	0	0	0	0	0	0	69497	70723	0	0	0	39102	39329	5511	5541	1850	0	0	924	669	4491	4973	47562	7233	11	258	286	0	1278	3038	0	0																									0	0	0	0	0	0	116	121	0	0	4643	4751	0	0	0	0	0	0	
795959																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4254	4261	0	0	0	4254	4261	0	0	0	0	0	0	0	0	0	0	4261	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
795968	0	0	2685190	744464	750556	0	0	2297	2297	0	0	751	784	0	0	0	0	0	0	0	0	167099	173646	5386200	5447240	0	0	0	51940	53326	0	0	22392	0	0	2297	22392	271838	55985	179369	275083	55173	5533	9649	4408	344531	1450729	1077314	1860038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54533	56873	1534685	1550952	67344	70238	187105	197195	0	0	0	0	45222	46535	2864958	2892130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				750556																	167099			5447239		0			53326					0																																																									
796125																																																																																																																																																						0	0	40824	0	0	0	0	0	0	0	0	33292	33882	0	0	0	0	0	0	0	0	0	0	47296	48297	0	0	0	0	0	0	0	5082	541	548	2007	3075	26574	0	2226	0	0	0	0	0	9344	0	4523	0																									0	0	0	0	0	0	0	0	0	0	9026	9344	0	0	0	0	0	0	
796152																																																																																																																																																						0	0	7511	0	0	0	0	0	0	0	0	27182	27979	0	0	0	0	0	0	0	0	253	266	33687	34710	0	253	266	4556	4710	0	0	7149	0	0	1512	5637	19154	4975	1667	105	0	0	1010	0	361	0	0	545																									0	0	0	0	0	0	102	105	0	0	1325	1371	0	0	0	0	0	0	
796451																																																																																																																																																						0	0	142863	194103	194957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196831	197813	0	0	0	2728	2856	0	0	56095	0	0	6022	50073	50509	50632	40577	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
796657																																																																																																																																																						0	0	31460	0	0	0	0	0	0	0	0	20545	20741	0	0	0	0	0	0	0	0	0	0	39737	40371	0	0	0	1202	1210	4503	4502	3594	0	0	1510	2052	2605	8783	7001	0	0	533	0	1	9693	630	4006	3557																									0	0	0	0	0	0	475	476	0	0	10084	10381	0	0	0	0	0	0	
796769																																																																																																																																																						0	0	3508	0	0	0	0	0	0	0	0	3508	3571	0	0	0	0	0	0	0	0	3549	3683	4548	4662	0	3549	3683	1040	1091	0	0	2009	0	0	503	2424	3144	713	1428	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
797140																																																																																																																																																						0	0	5726	0	0	0	0	0	0	0	0	6077	6239	0	0	1150	1150	0	0	0	0	0	0	26848	27409	0	0	0	17708	18048	800	807	5757	0	0	1228	5016	4792	5733	8667	0	113	143	32	0	1182	51	452	0																									0	0	0	0	0	0	32	33	0	0	1441	1487	0	0	0	0	0	0	
797159																																																																																																																																																						0	0	6378	0	0	0	0	0	0	6378	6478	0	0	0	0	0	0	0	0	0	0	6378	6478	0	0	0	0	0	0	0	450	450	1255	0	0	250	1005	2551	2322	250	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
797319																																																																																																																																																						0	0	9558	0	0	0	0	0	0	12115	12148	2355	2393	0	0	3076	3161	0	0	0	0	13925	13997	14788	14888	0	119	120	0	0	0	0	1115	0	0	505	610	4324	6995	6319	1314	0	0	976	484	4216	1194	0	1876																									0	0	0	0	0	0	351	372	1492	1527	4774	5006	0	0	0	0	0	0	
797467																																																																																																																																																						0	0	7483	0	0	0	0	106	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129100	128279	0	0	0	22702	22956	0	0	416	0	0	102	217	243	1071	17704	3721	2137	310	479	0	932	56	60323	40984																									0	0	0	0	0	0	469	477	0	0	3376	3437	0	0	0	0	0	0	
797775																																																																																																																																																						0	0	39785	0	0	0	0	0	0	0	0	13316	13272	0	0	0	0	0	0	0	0	0	0	211043	217831	0	0	0	44138	45119	0	0	11395	1024	1031	8520	16717	9497	5831	17826	0	2086	0	48	1262	43151	2710	85877	23275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	295	0	0	46990	48962	0	0	0	0	0	0	
798512																																																																																																																																																						0	0	15294	0	0	0	0	0	0	0	0	17860	18051	0	0	0	0	0	0	0	0	0	0	18431	18634	0	0	0	0	0	0	0	8105	0	0	1510	6595	9946	0	0	0	124	62	198	0	0	0	199	0																									0	0	0	0	0	0	184	186	0	0	193	198	0	0	0	0	0	0	
798857																																																																																																																																																						0	0	9871	0	0	0	0	0	0	0	0	11675	11688	0	0	0	0	0	0	0	0	0	0	18581	18822	0	0	0	4403	4531	7000	7003	1212	0	0	600	612	315	3684	10485	523	0	0	0	0	1772	0	0	831																									0	0	0	0	0	0	0	0	0	0	1695	1772	0	0	0	0	0	0	
799359																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	279	0	0	0	275	279	0	0	0	0	0	0	0	65	0	214	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
799612																																																																																																																																																						0	0	336776	8014	8284	0	0	0	0	0	0	42501	43118	0	0	0	0	0	0	0	0	10009	10799	431510	443630	0	10009	10799	195515	203628	0	0	25404	100	100	1722	23682	16993	36120	186522	0	0	0	0	0	0	603	120096	67801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	543	603	0	0	0	0	0	0	
799751																																																																																																																																																						0	0	25714	0	0	0	0	0	0	0	0	16344	16644	0	0	0	0	0	0	0	0	0	0	58366	59035	0	0	0	32273	32488	691	721	10083	0	0	1511	8378	20066	12389	6788	0	0	194	0	5042	3618	0	0	1049																									0	0	0	0	0	0	330	352	0	0	8398	8502	0	0	0	0	0	0	
799854																																																																																																																																																						0	0	7619	0	0	0	0	0	0	0	0	21202	21261	0	0	0	0	0	0	0	0	0	0	46376	46300	0	0	0	10589	10543	0	0	0	0	0	0	0	0	0	28663	3141	0	0	0	0	13799	697	0	0																									0	0	0	0	0	0	1647	1676	0	0	12938	12820	0	0	0	0	0	0	
799939																																																																																																																																																						0	0	800	0	0	0	0	0	0	1400	1450	0	0	50	50	0	0	0	0	0	0	1459	1510	140	121	0	0	0	0	0	0	0	0	140	121	0	0	0	550	909	0	0	0	0	0	0	0	0	0																									0	0	0	0	3	3	0	0	6	7	0	0	0	0	0	0	0	0	
799948																																																																																																																																																						0	0	27794	0	0	0	0	0	0	0	0	15408	15849	0	0	0	0	0	0	0	0	0	0	37092	37326	0	0	0	12734	12507	0	0	3093	0	0	1055	2039	7823	6196	684	10558	0	0	0	0	8144	827	0	0																									0	0	0	0	0	0	8950	8970	0	0	0	0	0	0	0	0	0	0	
800134																																																																																																																																																						0	0	47740	0	0	0	0	0	0	0	0	25319	25699	0	0	0	0	0	0	0	0	0	0	60229	61378	0	0	0	13446	14120	3971	3967	0	0	0	0	0	2269	7463	30607	0	0	1230	0	1131	8327	9414	0	936																									0	520	0	529	0	0	3969	3972	0	0	16045	16131	0	0	0	0	0	0	
800442																																																																																																																																																						0	0	10664	0	0	0	0	0	0	0	0	24543	24820	0	0	0	0	0	0	0	0	0	0	33933	34340	0	0	0	7851	7951	3000	3004	592	0	0	502	91	1555	1746	24926	3951	5	9	0	184	77	0	1294	0																									0	0	0	0	0	0	10	9	0	0	252	266	0	0	0	0	0	0	
800479																																																																																																																																																						0	0	0	0	0	0	0	0	0	400	403	0	0	0	0	0	0	0	0	0	0	400	403	12	16	0	0	0	0	0	0	0	400	12	16	400	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
800657																																																																																																																																																						0	0	154216	0	0	0	0	9404	10274	0	0	50000	49985	0	0	0	0	0	0	0	0	83798	85326	349642	358714	0	83798	85326	0	0	0	0	376	0	0	355	0	0	59225	44800	39676	6662	20357	0	6105	123130	59077	0	83126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85684	88971	0	0	123046	126358	0	0	0	0	0	0	
800853																																																																																																																																																						0	0	8535	6235	6257	0	0	0	0	0	0	38656	39003	0	0	0	0	0	0	0	0	0	0	63446	64256	0	0	0	2545	2591	0	0	14731	2142	2145	3023	8846	17427	17372	1183	0	1079	1783	840	191	10162	205	0	0																									0	0	0	0	0	0	2798	2869	0	0	11070	11391	0	0	0	0	0	0	
801047																																																																																																																																																						0	0	24300	0	0	0	0	0	0	0	0	7341	7407	0	0	0	0	0	0	0	0	0	0	63275	65426	0	0	0	34382	35703	4593	4610	3596	78	78	987	2657	7679	9896	21425	466	0	0	445	3223	0	0	10479	8091																									0	0	0	0	0	0	0	0	0	0	3682	3668	0	0	0	0	0	0	
801056																																																																																																																																																						0	0	7293	0	0	0	0	0	0	550	552	3063	3073	0	0	0	0	0	0	0	0	8103	8296	14283	14694	0	7553	7744	0	0	500	504	700	0	0	600	100	711	2080	6683	1002	0	0	0	0	8206	3415	0	0																									0	0	0	0	0	0	1687	1755	0	0	9533	9866	0	0	0	0	0	0	
801654																																																																																																																																																						0	0	25626	0	0	0	0	0	0	0	0	16371	16681	0	0	0	0	0	0	0	0	0	0	28684	29214	0	0	0	8513	8634	937	948	6999	0	0	1672	4734	5843	7749	5317	0	74	609	1601	364	0	0	1226	25																									0	0	0	0	0	0	0	0	0	0	2583	2648	0	0	0	0	0	0	
