"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ452	RCFDJ453	RCFDJ461	RCFDJ462	RCFN5513	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ452	RCONJ453	RCONJ461	RCONJ462	TEXT4087	
499752																														0	536	0	0	6385	true	0	67	0	0	0	469	0	0	0	0	false	0	0	0	0	4035	1072	1278	0	0	0	0	0	0	0	true	false	0	0	0	0	www.bankofsw.com	
499855																														0	0	1000	0	3409	true	0	0	0	0	0	0	444	0	0	0	true	0	196	0	1000	1000	0	1213	0	196	0	0	0	0	196	true	true	0	0	0	0	www.southwestnb.com	
500256																														0	0	0	0	0	true	0	0	0	0	0	0	170	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	www.fnbmertzon.com	
500658																														0	3106	11900	0	13039	true	0	2440	0	666	0	0	923	1	0	0	false	0	0	0	11900	0	0	1139	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.pavillionbank.com	
501039																														0	30	0	0	0	false	0	30	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
501105	337297	95352	2652699	169752	5194286	true	167545	174933	3	267937	0	true	7857050	100693	4678220	316301	17513	11510	441410	122402	0	0	48340	141730	296679	882	0	0	0					5194286			43312	0	28261	0	15736								8043										0		true	true					http://www.mtb.com	
501132																														921	9670	0	0	49770	true	921	5815	0	1255	0	2600	2085	2	0	0	true	0	770	0	20000	9000	0	20000	29000	770	0	0	0	0	770	true	true	0	0	0	0	http://www.wabt.com	
501459																														0	3542	0	0	5200	true	0	842	0	2700	0	0	5830	2	0	0	false	0	0	0	1600	3600	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.royalbanksofmo.com	
501655																														0	0	0	0	2000	true	0	0	0	0	0	0	89	0	0	0	false	0	0	0	0	1000	0	1000	2000	0	0	0	0	0	0	true	false	0	0	0	0	http://www.wilsonstatebank.net	
501758																														3868	4213	0	0	15000	true	3868	2632	0	80	0	1501	3101	2	0	0	false	0	0	0	15000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.psboc.com	
501767																														0	4513	11014	0	16549	true	0	665	339	182	0	3327	1460	1	0	0	true	0	0	0	11014	5033	420	82	0	0	0	0	0	0	0	false	false	0	0	0	0	www.fnbwinnsboro.com	
501815																														0	0	0	0	6467	true	0	0	0	0	0	0	5914	3	0	0	true	0	0	0	0	2268	0	4199	0	0	0	0	0	0	0	true	false	0	0	0	0	www.luzernebank.com	
502111																														0	0	5000	0	69052	false	0	0	0	0	0	0	5961	3	0	0	false	0	52	0	5000	35000	29000	0	0	52	0	0	0	0	52	false	false	0	0	0	0	www.nbnyc.com	
502353																														0	2112	0	0	0	true	0	0	0	134	0	1978	589	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.firststatebank.com	
502447																														0	202	2	0	9207	false	0	0	0	81	0	121	42	0	0	0	false	0	0	0	2	217	316	8672	0	0	0	0	0	0	0	false	false	0	0	0	0		
502559																														0	54	500	0	2683	true	0	54	0	0	0	0	1533	1	0	0	false	0	0	0	500	666	300	1217	500	0	0	0	0	0	0	true	true	0	0	0	0	http://www.gunnisonbank.com	
502652																														0	0	0	0	0	false	0	0	0	0	0	0	139	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
502746																														5	57	4796	5	17968	true	0	0	0	57	0	0	356	0	5	0	true	0	0	0	4796	5214	2055	5903	0	0	0	0	0	0	0	true	true	0	0	0	0	csbbankonline.com	
502849																														1077	894	0	1077	15000	true	0	535	0	359	0	0	9692	1	1077	0	true	0	0	0	0	15000	0	0	10000	0	0	0	0	0	0	true	false	0	0	0	0	http://www.banterrabank.com	
503453																														0	469	0	0	0	true	0	320	0	124	0	25	3191	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.bremer.com	
503547																														0	62	0	0	0	true	0	0	0	24	0	38	8	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	fairmountstatebank.com	
503640																														0	0	0	0	0	false	0	0	0	0	0	0	303	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
504142																														0	0	0	0	3370	true	0	0	0	0	0	0	262	0	0	0	false	0	0	0	0	128	0	3242	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.gostatebank.com	
504311																														57	1288	3000	57	11991	true	0	567	0	284	0	437	4520	3	57	0	false	0	0	0	3000	1000	4000	3991	0	0	0	0	0	0	0	true	false	0	0	0	0	www.genoabank.com	
504535																														0	848	0	0	0	true	0	157	96	286	0	309	1019	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.fsbdekalb.com	
504647																														0	534	500	0	500	true	0	0	0	534	0	0	604	0	0	0	false	0	0	0	500	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	internationalbank-amherst.com	
504713	4360802	1726653	1116758	1778431	31906386	true	2280457	130116	4	1778431	301914	true	71369338	20779004	5449113	3631063	360721	15343	3000000	20941743	224009	14999	1269395	7254642	17026394	860949	237398	0	0					31393114			594119	1054	400298	42170	300360								388652										0		true	true					http://www.usbank.com	
505242																														0	181	0	0	0	true	0	0	0	181	0	0	200	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.peoplesstatebk.com	
505550																														960	40	0	0	0	true	960	0	0	40	0	0	172	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	www.hiawatha-nb.com	
505831																														0	1398	0	0	0	true	0	493	0	473	0	432	271	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.thebankofwaynesboro.com	
505916																														0	736	1052	0	4659	true	0	0	0	736	0	0	244	1	0	0	false	0	0	0	1052	1585	1572	450	0	0	0	0	0	0	0	false	false	0	0	0	0	http://fnbgermantown.com	
506052																														0	477	0	0	1605	false	0	0	400	77	0	0	237	0	0	0	true	782	0	0	0	600	0	1000	0	5	0	0	0	0	5	true	false	0	0	0	0	www.ubblair.com	
506249																														4891	1213	0	3510	0	true	1381	62	0	1151	0	0	46458	8	3932	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	www.fnbstl.com	
506922																														8255	6796	5320	213	411340	true	8042	5801	0	890	0	105	34922	4	213	0	true	0	0	0	410319	1021	0	0	405000	0	0	0	0	0	0	true	true	0	0	0	0	http://www.sandyspringbank.com	
507068																														0	13950	8000	0	39000	true	0	11945	0	443	0	1562	14562	4	0	0	true	0	0	0	8000	5000	10000	16000	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.exchangebank.com	
507152																														0	930	4000	0	14210	true	0	0	0	395	0	535	1059	1	0	0	true	0	52	0	4000	10000	158	0	4000	52	0	0	0	0	0	true	false	0	0	0	0	www.quailcreekbank.com	
507330																														5075	5878	5000	0	42141	true	5075	1900	0	2106	0	1872	19985	8	0	0	false	0	141	0	5000	20000	17000	0	20000	141	0	0	0	0	0	true	false	0	0	0	0	http://www.the-heritage-bank.com	
507349																														0	365	0	0	0	true	0	0	0	0	0	365	245	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.yalebankiowa.com	
507509																														3900	4052	7500	3900	117379	true	0	2981	0	1071	0	0	1560	0	4900	0	true	0	0	0	12060	44765	40554	20000	40000	0	0	0	0	0	0	false	false	0	0	0	0	www.nsbonline.com	
508270																														0	0	0	0	0	false	0	0	0	0	0	0	848	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
508346																														3354	7651	32317	2000	74128	true	1354	1717	0	3272	0	2662	8075	2	2883	0	true	0	0	0	42317	31767	44	0	0	0	0	0	0	0	0	true	false	0	0	0	0	WWW.HAWTHORNBANK.COM	
508355																														0	1947	0	0	4528	true	0	0	0	421	0	1526	1204	1	0	0	false	0	0	0	0	111	0	4417	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.ameristatebank.com	
508841																														0	105	0	0	0	true	0	0	0	0	0	105	228	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.pioneerbank.net	
509138																														0	1380	0	0	0	true	0	371	0	784	0	225	663	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://bfraioli@baybankandtrust.com	
509231																														0	40608	5000	0	150000	true	0	27218	0	4670	0	8720	4522	1	0	0	false	0	0	0	95000	40000	0	15000	0	0	0	0	0	0	0	true	true	0	0	0	0	www.nexitybank.com	
509400																														0	3554	64000	0	90000	true	0	2230	0	515	0	809	1279	1	0	0	false	0	0	0	72000	16000	2000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://WWW.CNBCT.COM	
509642																														458	0	0	0	0	true	458	0	0	0	0	0	1828	5	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://modestobank@frontiernet.net	
509811																														3932	38602	20190	3442	20242	true	490	8202	128	18834	4078	7360	17426	5	3442	0	false	0	0	0	20190	16	16	20	0	0	0	0	0	0	0	true	false	0	0	0	0	www.ctbi.com	
509857																														0	472	0	0	0	true	0	119	0	353	0	0	183	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	fmb-bank.com	
509950																														13092	43821	836	5303	38638	true	7789	13123	349	9895	0	20454	1046	1	5303	0	true	0	0	0	836	28704	931	8167	0	0	0	0	0	0	0	false	false	0	0	0	0	www.firstunitedbank.com	
510330																														0	1187	0	0	10000	true	0	591	413	121	0	62	3272	1	0	0	false	0	0	0	0	5000	5000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://f-mwashington.com	
510648																														0	2864	2000	0	2000	true	0	1998	0	714	0	152	105	0	0	0	true	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.anbnet.com	
510871	28348	73444	375000	12414	1591179	true	15934	33860	6	15980	0	true	0	602426	420000	462000	78440	0	0	602426	13994	0	14319	600000	0	0	0	0	0					1591179			10268	2507	53704	1266	5699								0										0		true	true					http://www.firstbankpr.com and www.fisrtbankvi.com	
510938																														29	680	0	29	5000	true	0	0	0	80	150	450	1164	1	29	0	false	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.midnatbank.com	
510947																														0	512	0	0	700	true	0	365	65	27	0	55	2025	2	0	0	false	0	0	0	0	700	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.fsb-tc.com	
511618																														0	58	0	0	13465	false	0	0	0	58	0	0	1866	0	0	0	false	0	0	0	0	5532	0	7645	0	288	0	0	0	0	0	false	false	0	0	0	0		
511832																														0	2742	9233	0	19207	true	0	0	184	1799	0	759	419	0	0	0	false	0	0	0	9233	1364	704	7843	0	0	0	0	63	0	0	true	false	0	0	0	0	http://www.waynecountybank.com	
512839																														75	0	0	0	0	true	75	0	0	0	0	0	11	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.bankofchickamauga.com	
513050																														0	984	0	0	2000	true	0	780	0	204	0	0	1376	1	0	0	false	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.woodhavenbank.com	
513256																														130	726	99	0	23372	false	130	477	0	0	0	249	4662	1	0	0	false	0	0	0	99	5804	13273	4196	4000	0	0	0	0	0	0	false	false	0	0	0	0	http://www.fnblasanimas.com	
513322																														0	128	0	0	0	true	0	128	0	0	0	0	2398	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.dcbsc.com	
513340																														299	1237	0	299	34415	true	0	15	0	1146	76	0	4513	6	542	0	true	0	249	0	8434	8342	9090	8300	4000	249	0	0	0	0	249	true	false	0	0	0	0	http://www.commercial-bank.com	
513546																														0	358	0	0	5000	true	0	328	0	30	0	0	882	0	0	0	false	0	0	0	0	0	0	5000	5000	0	0	0	0	0	0	true	false	0	0	0	0	www.fmbnashville.com	
513854																														0	156	0	0	1000	true	0	0	0	0	0	156	0	0	0	0	false	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://WWW.FSBVALLIANT.COM	
513920																														0	250	0	0	7	true	0	0	0	0	0	250	0	0	0	0	false	0	7	0	0	0	0	0	0	7	0	0	0	0	7	true	false	0	0	0	0	www.marbleheadbank.com	
513957																														0	0	0	0	0	true	0	0	0	0	0	0	830	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	2900	0	true	false	0	0	0	0	www.montezumastatebank.com	
514048																														0	1192	1000	0	7509	true	0	23	0	342	0	827	3790	2	0	0	false	0	764	0	1000	1000	694	4051	0	764	0	0	0	0	764	true	false	0	0	0	0	http://www.cstonebank.net	
514057																														0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
514066																														0	0	30000	0	57000	true	0	0	0	0	0	0	5878	1	0	0	false	0	0	0	30000	24500	2500	0	0	0	0	0	0	0	0	false	true	0	0	0	0	www.montecito.com	
514132																														11	1805	2000	0	18816	true	11	328	200	459	0	818	13723	4	0	0	false	0	112	0	2000	11000	0	5691	15000	112	13	0	0	0	0	true	true	0	0	0	0	WWW.CITIZENSBK.COM	
514356																														0	264	0	0	0	false	0	0	0	264	0	0	1018	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
514440																														0	587	1200	0	4188	true	0	301	0	55	0	231	4861	4	0	0	false	0	0	0	1200	2984	0	0	0	0	4	0	0	0	0	true	false	0	0	0	0	http://www.fnbcrossett.com	
514655																														0	735	0	0	0	true	0	735	0	0	0	0	1414	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.texasgulfbank.com	
514936																														0	2695	3325	0	21119	true	0	1717	108	459	0	411	1878	2	0	0	false	0	0	0	11325	8794	1000	0	11000	0	0	0	0	0	0	true	false	0	0	0	0	http://www.rabuncountybank.com	
515054																														0	409	0	0	4000	false	0	0	0	107	0	302	2123	1	0	0	false	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.tristatebank.com	
515250																														0	0	0	0	0	true	0	0	0	0	0	0	276	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.fnbpawhuska.com	
515353																														0	60788	40000	0	40000	true	0	29826	0	14289	0	16673	1210	1	0	0	false	0	0	0	40000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://milehighbanks.com	
516154																														0	0	4004	0	9652	true	0	0	0	0	0	0	1734	1	0	0	false	0	0	0	4829	1481	1454	1888	825	0	0	0	0	0	0	true	false	0	0	0	0	www.fmbmilligan.com	
516855																														0	759	0	0	0	true	0	0	0	261	0	498	2700	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.securitybankok.com	
517049																														0	13195	55936	0	62468	true	0	9270	724	1246	0	1955	6152	3	0	0	false	0	0	0	55936	6532	0	0	15000	0	0	0	0	0	0	false	false	0	0	0	0	http://www.chambers-bank.com	
517357																														0	377	0	0	0	true	0	0	0	377	0	0	3780	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.cboktulsa.com	
517423																														0	1060	0	0	0	true	0	278	0	0	782	0	1270	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.consolidatedbank.com	
517441																														0	0	0	0	1500	true	0	0	0	0	0	0	919	1	0	0	false	0	0	0	0	1500	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://bankofbrodhead.com	
517834																														0	5607	10750	0	17922	true	0	3050	525	1627	0	405	16599	8	0	0	false	0	0	0	10750	205	983	175	0	74	0	5735	0	0	0	false	false	0	0	0	0	www.communitybank.net	
518037																														0	5209	18700	0	65700	true	0	547	58	2253	0	2351	5272	2	0	0	false	0	0	0	18700	29000	18000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.peoplessouth.com	
518354																														0	934	0	0	0	true	0	14	0	920	0	0	111	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.parkbankplace.com	
518877																														0	1415	0	0	0	true	0	456	0	45	0	914	1423	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.gstbank.com	
518952																														193	30097	22000	0	36774	true	193	25825	43	389	0	3840	814	0	0	0	true	0	174	0	22000	9000	5500	0	0	174	100	0	0	0	274	true	true	0	0	0	0	http://www.homenational.com	
519146																														0	291	4700	0	10025	true	0	0	0	141	0	150	2232	2	0	0	false	0	0	0	4700	4241	783	301	0	0	0	0	0	0	0	false	false	0	0	0	0	www.fsbdequeen.com	
519360																														95	1188	0	23	3000	true	0	0	0	0	0	1188	2859	1	23	72	false	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.mnbsf.com	
519445																														0	1070	107	0	255	true	0	270	0	260	0	540	1050	2	0	0	false	0	0	0	107	146	2	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.pboflebanon.com	
519874																														0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
520003																														0	0	17190	0	43590	true	0	0	0	0	0	0	3469	2	0	0	true	0	0	0	17190	15250	10750	400	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.nsbvt.com	
520423																														0	863	0	0	8500	true	0	0	0	0	0	863	208	0	0	0	false	0	0	0	8500	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.faheybank.com	
520777																														0	135	0	0	0	true	0	0	0	135	0	0	514	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.communitysavingsbank.com	
521064																														0	0	0	0	125	false	0	0	0	0	0	0	16	0	0	0	false	0	0	0	125	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.mysanb.com	
521158																														0	56	0	0	0	true	0	26	0	30	0	0	2846	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://fnbgw.com	
521251																														0	275	300	0	300	false	0	250	0	25	0	0	0	0	0	0	false	0	0	0	300	0	0	0	0	0	0	0	0	300	0	false	false	0	0	0	0		
521608																														780	511	0	55	1000	true	725	0	0	0	0	511	1232	1	55	0	false	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.rnbvt.com/	
521756																														0	244	0	0	2000	true	0	0	0	164	0	80	162	0	0	0	true	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://bankluck.com	
521804																														2010	139	0	269	20000	true	1741	0	0	139	0	0	1409	1	269	0	true	0	0	0	0	0	10000	10000	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.welcomebanking.com	
521952																														0	418	1500	0	10966	true	0	0	0	198	0	220	284	0	0	0	false	0	0	0	1500	53	5050	4363	0	0	0	0	0	0	0	true	false	0	0	0	0	stroudnb.com	
522034																														0	496	0	0	2150	true	0	390	0	71	0	35	747	1	0	0	false	0	0	0	2150	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.cbozark.com.	
522043																														0	229	0	0	3000	true	0	229	0	0	0	0	706	1	0	0	false	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.farmtrader@org	
522454																														0	20	4603	0	4603	false	0	20	0	0	0	0	1418	1	0	0	false	0	0	0	4603	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
522605																														265	782	66575	265	263057	true	0	0	0	782	0	0	7504	5	323	0	false	0	0	0	66575	89992	87490	19000	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.bhbt.com	
522669																														0	4571	0	0	0	false	0	4571	0	0	0	0	1773	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.homebanktx.com	
522753																														0	99	0	0	2871	true	0	0	0	0	0	99	676	0	0	0	false	0	0	0	0	1300	1571	0	0	0	0	0	0	0	0	true	true	0	0	0	0	MCSBTEXAS.COM	
522847																														3131	59688	30003	195	47285	true	2936	50205	799	5066	567	3051	1790	1	195	0	false	0	0	0	30003	5968	2608	8706	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.pbibank.com	
522856																														0	0	0	0	0	true	0	0	0	0	0	0	217	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.centuryofok.com	
522959																														0	479	0	0	0	true	0	191	0	288	0	0	376	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.montrosebank.com	
523161																														0	30	0	0	1334	true	0	0	0	0	0	30	898	0	0	0	false	0	675	0	0	0	0	0	0	675	0	659	0	0	1334	true	true	0	0	0	0	www.csbsealy.com	
523648																														0	0	0	0	0	true	0	0	0	0	0	0	456	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.sheridanbank.com	
523974																														0	0	0	0	345	true	0	0	0	0	0	0	788	1	0	0	false	0	0	0	0	0	345	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.stcsb.com	
524579																														1904	2619	23908	1904	70453	true	0	108	0	2511	0	0	601	0	3633	0	true	0	0	0	23908	40190	0	6355	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.greatmidwestbank.com	
524757																														0	137	10	0	38	true	0	49	0	88	0	0	46	0	0	0	false	0	0	0	10	9	8	11	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.farmers-bank.com	
524766																														0	323	0	0	0	true	0	189	0	0	0	134	2087	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://fsbshallowater.com	
524953																														0	4078	6000	0	6000	true	0	3888	0	190	0	0	0	0	0	0	false	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.firstpryoritybank.com	
525053																														0	620	0	0	10500	true	0	0	0	620	0	0	5682	2	0	0	false	0	0	0	10500	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.fnbok.com	
525156																														0	393	6000	0	8047	true	0	0	0	393	0	0	14	0	0	0	true	0	0	0	6000	587	1000	460	1500	0	0	0	0	0	0	true	false	0	0	0	0	http://citizensstatebankpaola.com	
525352																														0	717	0	0	0	true	0	679	0	0	0	38	1423	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.grandbankoftexas.com	
525446																														0	1040	20	0	499	true	0	0	0	63	0	977	43	0	0	0	false	0	0	0	20	38	38	403	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.thefarmersbank-ky.com	
525455																														0	211	0	0	0	false	0	0	0	211	0	0	34	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
525549																														3981	2586	14500	2910	42013	true	1071	179	0	488	359	1560	1084	0	2910	0	true	0	513	0	14500	15000	12000	0	0	513	0	0	0	0	513	true	false	0	0	0	0	http://www.crossplainsbank.com	
525950																														0	672	0	0	0	true	0	672	0	0	0	0	614	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.PSBsd.com	
526452																														0	89	0	0	1994	true	0	0	0	89	0	0	363	0	0	0	false	0	0	0	0	0	0	0	0	1994	0	0	0	0	0	false	false	0	0	0	0	http://www.1fbusa.com	
526519																														0	264	7000	0	19000	true	0	0	0	181	0	83	19704	6	0	0	true	0	0	0	14000	5000	0	0	7000	0	0	0	0	0	0	true	true	0	0	0	0	http://www.1stsummit.com	
526751																														42	244	114	0	2411	true	42	0	0	0	0	244	0	0	0	0	false	0	0	0	298	541	496	1076	300	0	0	0	0	0	0	true	false	0	0	0	0	www.peabodystatebank.com	
526854																														445	1077	0	0	10500	true	445	66	0	334	0	677	1489	1	0	0	true	0	0	0	6500	4000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.hardincountybank.com	
527057																														0	0	0	0	0	true	0	0	0	0	0	0	205	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.communitybankofrussellville.com	
527507																														0	0	3000	0	36000	true	0	0	0	0	0	0	3215	1	0	0	false	0	0	0	3000	8000	15000	10000	30000	0	0	0	0	0	0	true	false	0	0	0	0	http://www.asbnow.com	
527600																														0	396	0	0	0	true	0	0	0	396	0	0	627	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.northeastonsavingsbank.com	
527749																														0	75	0	0	0	true	0	0	0	0	0	75	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.ssbonline.biz	
527954																														71504	18400	0	29376	2884158	true	0	17405	0	995	0	0	2292	2	29376	42128	true	589604	1494703	0	0	0	50000	1295	0	2822979	7887	1997	0	0	2832863	true	true	0	0	0	0	www.firstnational.com	
528102																														2	1810	0	2	0	true	0	1810	0	0	0	0	1811	1	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	BANKNBSB.COM	
528241																														0	35	0	0	0	true	0	0	0	0	0	35	17	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.houghtonstatebank.com	
528568																														0	135	0	0	50000	true	0	0	0	135	0	0	100	0	0	0	true	0	0	0	0	0	0	0	0	50000	0	0	0	0	0	true	false	0	0	0	0	http://www.harrisbank.com	
528616																														1828	1058	23000	170	83455	true	1658	0	0	708	0	350	19538	6	170	0	true	0	163	0	23000	27444	7264	25584	0	163	0	0	0	5825	0	true	false	0	0	0	0	http://www.pennsecurity.com	
528849																														1370	3659	5350	1066	6097	true	304	706	0	1558	0	1395	8881	2	1356	0	true	0	747	0	5350	0	0	0	0	747	0	0	0	0	747	true	false	0	0	0	0	www.horiconbank.com	
528858																														0	689	2500	0	14984	true	0	0	0	689	0	0	646	2	0	0	false	0	0	0	2500	3700	2784	6000	6000	0	0	0	0	0	0	false	false	0	0	0	0	http://www.mwcb.com	
528960																														349	5364	0	0	0	true	349	2754	0	2129	0	481	9280	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.tx-communitybank.com	
529172																														0	423	500	0	2038	true	0	0	0	0	58	365	2318	1	0	0	true	0	0	0	500	1038	500	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://sec1stbank.com	
