"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	
783349																																																																																																																																																																																			3769	0	0	2265	0	25336	0	94	0	2281	24278	0	0	0	0	2375	0	0	0	166	0	0	94	94	0	0	8030	900	17400	0	0	0.0940	0.1104	0.1060	0.0000	0.0000	0.0000	2281	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21518	24278	
783648	106652	0	0	119869	190527	1197150	0	7899	0	91225	1175717		0	0	0	97047	0	0	0	12045	0	0	7899	7899	47035	196007	417503	46122	541113	1990	0	0.0758	0.1205	0.1107	0.0000	0.0000	0.0000	89148	7899	2004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805539	1175644	0	0	0	0	0	734762	0	0	0	10450	10450	0	0	0	10450	0	0	0	73	0	0	0	0	0	43492	63160	0	0	0	28559	52096	39214	3318	3543	99234	11819	72613	0	0	0	1990	0	0	0	0	351598	383164	0	0	0	0	0	51249	73	0	5054	0	-4508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6023	0	0	0	6023	0	0	0	47035	196007	417503	557586	0	39201	208752	557586	805539	0	0	0	89221	0	106652					1197150																																																									
783844																																																																																																																																																																																			9458	0	0	93748	764	364259	0	2808	0	35858	350893	0	0	0	0	38552	0	0	3412	3226	0	0	2808	2808	10375	101744	36251	11042	218583	0	0	0.1019	0.1478	0.1370	0.0000	0.0000	0.0000	35744	2808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260848	350779	
783910																																																																																																																																																																																			2900	0	0	0	2024	79485	0	821	0	5839	75972	94	0	0	0	6532	0	0	17	0	0	0	815	815	1568	4313	19987	2978	54293	0	0	0.0753	0.1002	0.0877				5717	815	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	65172	75892	
783956																																																																																																																																																																																			612	0	0	5062	2507	20946	0	171	0	4375	21052	0	0	0	0	4526	0	0	0	0	0	0	171	171	109	3078	6123	418	11773	0	0	0.2069	0.2929	0.2819	0.0000	0.0000	0.0000	4355	171	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15451	21052	
783965																																																																																																																																																																																			2258	0	0	2500	5597	25232	0	278	0	2084	24780	0	0	0	0	2264	0	0	0	0	0	0	187	187	2465	9807	898	1621	12333	0	0	0.0838	0.1526	0.1400				2077	187	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	14837	24780	
784159																																																																																																																																																																																			5250	0	0	680	8460	63917	0	839	0	7959	65277	0	0	0	0	8323	0	0	101	0	0	0	557	557	32	7874	27509	3328	29150	0	0	0.1190	0.1881	0.1755	0.0000	0.0000	0.0000	7766	557	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	44249	65277	
784430																																																																																																																																																																																			2126	0	0	0	31359	96320	0	509	0	11052	96029	7	0	0	0	8243	0	0	0	1092	0	0	509	509	2279	32758	15486	7492	45881	0	0	0.0832	0.1357	0.1274	0.0000	0.0000	0.0000	7734	509	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60723	92991	
784944																																																																																																																																																																																			1066	0	0	1921	6163	41084	0	323	0	5726	40700	0	0	0	0	5952	0	0	0	0	0	0	323	323	791	6573	12294	1033	21652	0	0	0.1383	0.2044	0.1933	0.0000	0.0000	0.0000	5629	323	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	29114	40700	
785062																																																																																																																																																																																			147036	0	0	65239	795573	4029653	0	59122	0	345976	4030706	578	0	0	0	377644	0	0	43624	434387	0	36000	39304	75304	186628	800802	658483	151848	2390326	0	0	0.0757	0.1209	0.0968	0.0000	0.0000	0.0000	302340	75304	9454	0	28900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	19818	3124524	3996524	
785147																																																																																																																																																																																			7319	0	0	0	97636	303536	0	2442	0	34049	305441	0	0	0	0	35199	0	0	98	6600	0	0	2442	2442	2264	70703	101383	8678	129669	0	0	0.1072	0.1764	0.1642	0.0000	0.0000	0.0000	32757	2442	1292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199535	305441	
785259																																																																																																																																																																																			13537	0	0	0	4202	302580	0	1517	0	23806	285142	744	0	0	0	24984	0	0	0	25483	0	0	1517	1517	13065	14162	99445	11745	177086	22017	0	0.0824	0.1025	0.0963				23467	1517	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243783	284811	
785325																																																																																																																																																																																			3659	0	0	20605	2016	37337	0	202	0	4376	37518	0	0	0	0	4542	0	0	0	0	0	0	182	182	903	26308	2449	830	7863	0	0	0.1162	0.3126	0.3001	0.0000	0.0000	0.0000	4360	182	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	14530	37518	
785718																																																																																																																																																																																			3518	0	0	15251	0	86903	0	490	0	9288	86998	0	0	0	0	9778	0	0	0	0	0	0	490	490	119	18797	31037	7904	37440	0	0	0.1068	0.1713	0.1627	0.0000	0.0000	0.0000	9288	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57092	86998	
785857																																																																																																																																																																																			7443	0	0	23782	13007	89121	0	554	0	8960	87719	0	0	0	0	9169	0	0	0	298	0	0	538	538	8326	41377	10152	3620	29491	0	0	0.0984	0.2134	0.2008	0.0000	0.0000	0.0000	8631	538	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	42975	87719	
785923																																																																																																																																																																																			15811	0	0	0	109892	492681	0	2000	0	44392	482863	0	0	0	0	41094	0	0	1213	0	0	0	2000	2000	6861	119330	160412	14551	201751	0	0	0.0815	0.1318	0.1254	0.0000	0.0000	0.0000	39094	2000	1998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311678	479563	
785932																																																																																																																																																																																			4561	0	0	998	20151	78916	0	499	0	8178	78569	0	0	0	0	8427	0	0	351	0	0	0	499	499	4564	15188	19138	2449	40251	0	0	0.1009	0.1589	0.1495	0.0000	0.0000	0.0000	7928	499	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53034	78569	
785950																																																																																																																																																																																			2177	0	0	0	17704	132555	0	1501	0	12546	130198	0	0	0	0	13692	0	0	0	5538	0	0	1424	1424	667	25610	11743	6263	95614	939	0	0.0942	0.1203	0.1078	0.0000	0.0000	0.0000	12268	1424	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	113806	130198	
786041																																																																																																																																																																																			3149	0	0	0	38226	160687	0	1329	0	17918	161550	0	0	0	0	16089	0	0	0	0	0	0	1329	1329	1089	50944	0	10708	109218	0	0	0.0929	0.1342	0.1231				14760	1329	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119714	158839	
786210																																																																																																																																																																																			10680	0	0	18455	85921	461678	0	4282	0	38545	454408	0	0	0	0	40738	0	0	622	21529	0	0	4282	4282	9821	53418	95835	18763	304797	191	0	0.0802	0.1076	0.0963	0.0000	0.0000	0.0000	36456	4282	2089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378745	454408	
786256																																																																																																																																																																																			3402	0	0	0	9283	26594	0	213	0	2015	26925	0	0	0	0	2010	0	0	0	0	0	0	181	181	300	12618	3698	447	10075	0	32	0.0680	0.1394	0.1269	0.0000	0.0000	0.0000	1829	181	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	14418	26893	
786340																																																																																																																																																																																			6359	0	0	21934	32841	159862	0	1146	0	16249	156913	0	0	0	0	16953	0	0	0	0	0	0	1146	1146	1653	36316	35479	9401	86854	0	0	0.1007	0.1515	0.1413	0.0000	0.0000	0.0000	15807	1146	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111872	156913	
786443																																																																																																																																																																																			1021	0	0	0	10281	31021	0	220	0	3582	31001	0	0	0	0	3669	0	0	26	0	0	0	220	220	107	8673	0	1473	22260	0	0	0.1113	0.1516	0.1425	0.0000	0.0000	0.0000	3449	220	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24208	31001	
786555																																																																																																																																																																																			3747	0	0	0	18071	90386	6	846	0	8862	88553	0	0	0	0	9155	0	0	0	0	0	0	846	852	3831	14080	9923	5456	62843	71	0	0.0938	0.1294	0.1174				8303	852	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70741	88553	
786612																																																																																																																																																																																			62596	0	0	0	46986	332015	0	2950	0	24657	328028	0	0	0	0	26898	0	0	3972	5171	0	0	2898	2898	6893	96981	41108	14759	189014	0	0	0.0732	0.1161	0.1035	0.0000	0.0000	0.0000	24000	2898	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	231896	328011	
786733																																																																																																																																																																																			6600	0	0	3190	20700	171370	0	1033	0	12997	171924	0	0	0	0	13912	0	0	862	0	0	0	1033	1033	4464	26849	75767	7363	65126	0	0	0.0749	0.1278	0.1183	0.0000	0.0000	0.0000	12879	1033	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108861	171924	
786742																																																																																																																																																																																			4999	0	0	2208	33362	149334	0	1321	0	14034	149473	0	0	0	0	14939	0	0	396	0	0	0	1182	1182	4307	46857	29009	4637	70055	0	0	0.0920	0.1583	0.1457	0.0000	0.0000	0.0000	13757	1182	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	94393	149473	
786948																																																																																																																																																																																			1495	0	0	0	36631	86205	0	581	0	11969	86743	0	0	0	0	11521	0	0	0	383	0	0	572	572	1944	36240	18052	1274	29477	0	0	0.1262	0.2508	0.2384	0.0000	0.0000	0.0000	10949	572	1020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	45934	86743	
787141																																																																																																																																																																																			1113	0	0	0	6656	34021	0	462	0	2449	33528	10	0	0	0	2690	0	0	0	0	0	0	324	324	879	5101	6932	1124	21463	0	0	0.0707	0.1042	0.0917	0.0000	0.0000	0.0000	2366	324	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	25813	33483	
787253																																																																																																																																																																																			20347	0	0	7799	124927	376697	0	2284	0	29910	368450	141	0	0	0	30837	0	0	0	314	0	0	2284	2284	12702	137870	72904	9596	153418	416	0	0.0775	0.1388	0.1285	0.0000	0.0000	0.0000	28553	2284	1357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222197	368450	
787440																																																																																																																																																																																			1426	0	0	0	24461	60222	0	345	0	8956	60021	0	0	0	0	8638	0	0	0	0	0	0	345	345	1319	16848	20232	1956	21477	0	0	0.1382	0.2471	0.2372	0.0000	0.0000	0.0000	8293	345	663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34963	60021	
787459																																																																																																																																																																																			1912	0	0	4834	2413	34385	0	439	0	4530	34582	0	0	0	0	4953	0	0	0	0	0	0	415	415	107	1680	405	1463	32640	0	0	0.1312	0.1494	0.1368	0.0000	0.0000	0.0000	4538	415	-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	24	33161	34582	
787570																																																																																																																																																																																			5580	0	0	0	142659	1143359	0	6467	0	99732	1137084	0	0	0	0	93019	0	0	17730	130617	0	10000	6467	16467	60272	94462	335020	33988	635812	3299	0	0.0686	0.1016	0.0836	0.0000	0.0000	0.0000	76552	16467	2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	915414	1115911	
787842																																																																																																																																																																																			1784	0	0	0	26817	108834	0	1040	0	11721	108122	0	0	0	0	12147	0	0	3	0	0	0	1003	1003	726	24710	17120	2709	66712	0	0	0.1031	0.1514	0.1389	0.0000	0.0000	0.0000	11144	1003	577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	80214	108122	
787860																																																																																																																																																																																			208	0	0	0	8849	9171	0	1	0	4559	9177	0	0	0	0	4550	0	0	0	0	0	0	1	1	0	8208	833	23	115	0	0	0.4957	2.0929	2.0925	0.0000	0.0000	0.0000	4549	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2174	9177	
788559																																																																																																																																																																																			1900	0	0	447	38602	96990	0	1200	0	27256	97837	605	0	0	0	27258	0	0	0	362	0	0	798	798	1019	23917	26420	1278	45550	0	0	0.2704	0.4296	0.4171	0.0000	0.0000	0.0000	26460	798	796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	63443	97837	
788652																																																																																																																																																																																			3756	0	0	665	8322	67879	0	476	0	4868	66249	300	0	0	0	5285	0	0	0	206	0	0	476	476	2505	12054	23532	2624	30165	0	0	0.0726	0.1188	0.1081	0.0000	0.0000	0.0000	4809	476	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44505	66249	
789051																																																																																																																																																																																			1001	0	0	377	7482	19944	0	152	0	2325	19506	0	0	0	0	2358	0	0	0	0	0	0	146	146	1274	7589	1969	1036	9151	0	0	0.1134	0.2017	0.1893	0.0000	0.0000	0.0000	2212	146	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	11688	19506	
789136																																																																																																																																																																																			19377	0	0	0	60784	356763	0	3183	0	29071	345012	0	0	0	0	30788	0	0	90	13316	488	0	3183	3183	8670	68745	13966	18681	266201	3904	0	0.0800	0.1023	0.0917	0.0000	0.0000	0.0000	27605	3183	978	787	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	937	0	0	300899	345012	
790150																																																																																																																																																																																			1770	0	0	25	6610	34829	0	220	0	3071	33375	0	0	0	0	3253	0	0	0	477	0	0	220	220	598	8300	14223	1580	11867	0	0	0.0909	0.1557	0.1451				3033	220	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20899	33375	
790235																																																																																																																																																																																			8582	0	0	3440	10777	63801	0	180	0	5873	64192	0	0	0	0	5736	0	0	0	2852	0	0	180	180	4974	18713	32902	2398	7075	0	0	0.0866	0.1996	0.1933	0.0000	0.0000	0.0000	5556	180	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28736	64192	
790271																																																																																																																																																																																			5171	0	0	40598	3031	144905	5	447	0	16074	142340	0	0	0	0	16129	0	0	45	0	0	0	447	452	516	46647	67424	7879	30748	0	384	0.1106	0.2185	0.2124	0.0000	0.0000	0.0000	15677	452	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73812	141956	
790534	22500	0	0	2863	139047	606235	0	7905	0	47548	617302		0	0	0	41126	0	0	1130	75766	0	2400	5857	8257	51422	139697	20336	16046	388006	0	0	0.0544	0.0882	0.0705	0.0000	0.0000	0.0000	32869	8257	1631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2048	466527	604254	0	0	0	0	0	399606	0	0	0	8755	8755	0	2734	0	6021	0	0	13048	0	0	0	0	0	0	7050	15450	0	0	632	1956	0	275	1631	42304	84462	5195	5455	0	0	0	0	0	0	1436	16799	15141	366230	0	0	0	0	0	32844	13048	0	3750	0	6774	565	0	527	0	38	800	0	559	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37883	0	0	4971	32912	0	0	0	51422	143517	25307	427218	0	28703	12654	427218	468575	0	17280	17280	32869	0	22500					606235																																																									
790543																																																																																																																																																																																			23350	0	0	0	163929	475518	0	1834	0	41070	483057	0	0	0	0	35893	0	0	136	8442	0	0	1834	1834	28271	173404	101150	14892	167034	82	0	0.0714	0.1395	0.1324	0.0000	0.0000	0.0000	34059	1834	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257285	476854	
790673																																																																																																																																																																																			2939	0	0	1526	14213	236306	0	2743	0	17791	230143	0	0	0	0	19908	0	0	343	19851	0	0	2466	2466	2250	17617	70145	4323	148646	0	0	0.0759	0.1011	0.0885	0.0000	0.0000	0.0000	17442	2466	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	196993	229874	
790703																																																																																																																																																																																			4897	0	0	0	19423	227794	0	1141	0	18176	222247	67	0	0	0	19140	0	0	0	0	0	0	1141	1141	5043	20313	133157	7306	70252	366	0	0.0810	0.1360	0.1279	0.0000	0.0000	0.0000	17999	1141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	140907	222203	
790721																																																																																																																																																																																			12245	0	0	0	41063	257473	0	2800	0	16031	249094	0	0	0	0	20061	0	0	0	3550	0	3000	2137	5137	4845	40289	105224	4367	108238	0	0	0.0599	0.1178	0.0876	0.0000	0.0000	0.0000	14924	5137	1107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	663	170330	249094	
790851																																																																																																																																																																																			1082	0	0	0	33390	49414	0	203	0	6655	50050	470	0	0	0	6238	0	0	0	703	0	0	203	203	0	1581	0	862	47416	0	0	0.1209	0.1295	0.1253	0.0000	0.0000	0.0000	6035	203	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48178	49932	
790918																																																																																																																																																																																			13123	0	0	6478	180165	410328	0	3133	0	41931	392427	0	0	0	0	42546	0	0	3462	475	0	0	3133	3133	16730	105000	81230	7589	206789	2711	0	0.1004	0.1574	0.1458	0.0000	0.0000	0.0000	39413	3133	2436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	270373	392406	
791072																																																																																																																																																																																			4332	0	0	35	19494	72127	0	469	0	6574	72796	0	0	0	0	6058	0	0	2	0	0	0	469	469	3993	19186	19619	1918	28652	400	0	0.0775	0.1430	0.1319	0.0000	0.0000	0.0000	5589	469	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42375	72124	
791205																																																																																																																																																																																			2935	0	0	12541	0	44459	0	460	0	5067	42901	0	0	0	0	5324	0	0	0	0	0	0	257	257	2615	18518	13936	870	9850	0	0	0.1181	0.2611	0.2485	0.0000	0.0000	0.0000	5067	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	20389	42901	
791353																																																																																																																																																																																			2709	0	0	535	2798	71285	0	473	0	6028	68533	0	0	0	0	6394	0	0	190	2928	0	0	473	473	1737	6488	7824	2539	55602	0	0	0.0864	0.1025	0.0949	0.0000	0.0000	0.0000	5921	473	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62395	68533	
791474																																																																																																																																																																																			48271	0	0	0	94066	950046	0	11117	0	121769	937165	1198	0	0	0	129015	0	0	0	0	0	0	8667	8667	6222	58774	425443	37632	468656	288	0	0.1284	0.1867	0.1742	0.0000	0.0000	0.0000	120348	8667	1258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2450	690923	937002	
791513																																																																																																																																																																																			1962	0	0	0	51124	102784	0	350	0	16045	102773	0	0	0	0	15717	0	0	25	0	0	0	350	350	19891	28145	12536	1379	41487	0	0	0.1497	0.2943	0.2878	0.0000	0.0000	0.0000	15367	350	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53397	102657	
791746																																																																																																																																																																																			1248	0	0	3071	6139	37599	0	487	0	3360	35726	0	0	0	0	3624	0	0	0	1467	0	0	358	358	1371	8980	2897	912	24686	0	0	0.0914	0.1270	0.1145				3266	358	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	28536	35726	
791821																																																																																																																																																																																			10403	0	0	16998	10180	179189	0	518	0	26118	175266	0	0	0	0	26549	0	0	0	0	0	0	518	518	19889	28123	82637	3677	48912	0	0	0.1485	0.2765	0.2711	0.0000	0.0000	0.0000	26031	518	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96027	175266	
791942																																																																																																																																																																																			5071	0	0	14358	19973	149781	0	1500	0	13288	148000	0	0	0	0	14035	0	0	189	0	0	0	1121	1121	2457	39609	54728	2971	54113	0	0	0.0873	0.1571	0.1446	0.0000	0.0000	0.0000	12914	1121	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	89316	148000	
792248																																																																																																																																																																																			729	0	0	0	10590	36962	0	566	0	4246	36511	0	0	0	0	4215	0	0	0	0	0	0	345	345	228	9469	3448	693	23985	0	0	0.1060	0.1539	0.1413	0.0000	0.0000	0.0000	3870	345	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	27382	36511	
792453																																																																																																																																																																																			1093	0	0	1957	1020	65238	0	667	0	7929	63973	560	0	0	0	8575	0	0	0	0	0	0	667	667	85	1011	1874	2910	62914	0	0	0.1236	0.1336	0.1232	0.0000	0.0000	0.0000	7908	667	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64165	63973	
792640																																																																																																																																																																																			2550	0	0	57	2916	25901	0	251	0	2349	26503	0	0	0	0	2540	0	0	0	0	0	0	251	251	300	5603	429	1137	19757	0	0	0.0864	0.1203	0.1084	0.0000	0.0000	0.0000	2289	251	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21108	26503	
792659																																																																																																																																																																																			3796	0	0	0	38099	84483	0	844	0	9907	84854	10	0	0	0	10028	0	0	0	0	0	0	445	445	12525	38768	11378	1649	22166	0	0	0.1129	0.2848	0.2722	0.0000	0.0000	0.0000	9583	445	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399	35212	84854	
792716																																																																																																																																																																																			6272	0	0	3409	60441	207788	0	240	0	38921	153300	0	0	0	0	37890	0	0	0	0	0	0	240	240	4004	154501	100	11166	47468	18	0	0.2456	0.4832	0.4801	0.0000	0.0000	0.0000	37650	240	1271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78418	153300	
792743																																																																																																																																																																																			2296	0	0	0	19335	149269	0	1251	0	19331	147219	0	0	0	0	16848	0	0	0	0	0	0	1251	1251	2229	21336	40106	4697	82951	0	0	0.1085	0.1571	0.1454	0.0000	0.0000	0.0000	15597	1251	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107271	143803	
793151																																																																																																																																																																																			12791	0	0	594	42514	215205	0	1521	0	23102	209372	0	0	0	0	22503	0	0	0	3144	0	0	1521	1521	5259	44426	18350	8886	146459	0	0	0.1011	0.1342	0.1251	0.0000	0.0000	0.0000	20982	1521	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167724	207469	
793245																																																																																																																																																																																			14162	0	0	0	8559	39515	0	69	0	2448	36191	0	0	0	0	2267	0	0	0	0	0	0	69	69	1508	16028	19373	721	2425	1744	0	0.0612	0.1480	0.1435	0.0000	0.0000	0.0000	2198	69	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15318	35932	
793571																																																																																																																																																																																			15222	0	0	24166	18	169356	0	703	0	13981	165250	0	0	0	0	14453	0	0	0	10188	0	0	703	703	1588	39025	94535	5676	34911	0	0	0.0832	0.1520	0.1446	0.0000	0.0000	0.0000	13750	703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95078	165250	
794073																																																																																																																																																																																			76268	0	0	0	372026	1762517	131	15017	0	142552	1746766	0	0	0	0	130803	0	0	5568	175098	0	0	14951	15082	70515	377441	545259	76105	757619	340	0	0.0671	0.1094	0.0968	0.0000	0.0000	0.0000	115721	15082	4232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	1196004	1724167	
794149																																																																																																																																																																																			7396	0	0	0	37545	148932	0	919	0	12697	146830	723	0	0	0	13342	0	0	0	452	0	0	942	942	6602	36428	23212	4542	83312	0	0	0.0845	0.1301	0.1209	0.0000	0.0000	0.0000	12400	942	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102575	146830	
