"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	
2132594																															0	811	0	107	26272		33		0	0			17013	2126	947	0	0	53377	0	133			0	2203	506	1856	13988	167	151	128	1383	342	32	16759	2175	8643	11779	10794	1024								0	3226		0	
2132941	366868	1643	0	0	255599	0	7753	0	0	662412	0	0	0	0	271555	448238	32568	48817	21822	7939	86	0	0	0	0	0	2349	28200	0	0	0	40028	0	4612	126536	1400	1643	243	0		255599	0	255599	83045	7753	0	0	662412	0	0				99783	12864	75768		11019	17182	24119	21262	23543	1840							0			0	0			2349	28200			
2140348																															0	1474	0	0	0		0		0	0			6002	26892	19428	0	0	124272	0	0			0	62577	5469	42441	27234	0	0	2848	39688	54	19987	25456	1778	8102	18718	2119	5522								0	2430		0	
2142016																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101965	0	0	0	0	0	0	0	0	0	0	101965	0	0	0	
2142155																															0	18683	202	2886	149348	0	6237	6237	0	0	185688	0	185688	3545	8407	0	788	467985	0	0	0	0	0	56760	24904	41509	68454	3790	6766	21602	16955	2766	4360	150537	20228	109889	90256	29366	4401	0	0	0	0	0	0	0	5323	5214	0		
2145389																															0	17938	1094	378	17415		46		0	0			8193	2531	662	0	0	50836	177	0			0	1960	796	1960	38980	538	0	55	398	772	0	32881	5561	2835	3821	3026	0								0	0		0	
2146023																															0	5603	2440	67	37516		0		24	0			16239	5027	4900	0	0	97882	0	0			0	25352	647	12992	22687	2643	3667	13669	3617	574	753	20638	9258	25872	11840	1990	758								0	67		0	
2158389																															0	5733	3077	10179	15759		0		0	0			16239	23868	2792	0	0	103635	0	0			0	21017	1710	13494	21091	13727	166	1879	3308	756	1181	62549	2854	2925	5492	4968	3830								0	3261		0	
2160654																															0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		0	
2164111																															0	1764	2448	2308	13925		220		1581	0			6176	1257	789	0	0	37351	0	0			0	6327	520	0	19975	946	1602	1632	1881	265	0	8329	9098	10356	1904	245	918								0	36		0	
2171100																															0	113077	0	23010	315330	0	371	371	0	0	38540	0	38540	36459	2975	0	103	616430	0	0	0	0	0	81587	4867	55323	144282	20554	8501	14763	23961	3838	9289	267207	12127	85750	152849	15723	0	0	0	0	0	0	0	0	0	111	0	0	
2187101																															0	2275	1265	6622	41244		0		55	0			1021	0	3319	0	3753	72908	189	0			0	13508	35	1584	4132	84	1306	209	337	10419	1153	2653	43373	5917	1771	3430	0								0	0		0	
2190521																															0	3455	0	2933	13358		0		0	0			9991	603	2	0	0	32812	7	0			0	2477	0	99	3400	134	237	1	0	149	1509	5621	5025	11579	2841	4278	0								0	0			
2194426																															0	25433	0	14107	57029		54		0	0			23879	1412	1918	0	0	149379	28	0			0	22741	2091	5977	35050	1545	938	3099	1796	6603	8760	45945	7591	12963	14413	38091	6072								394	349			
2197098																															0	232616	211	6213	355026	0	528	528	0	0	170214	0	170214	34254	12533	0	1427	875819	754	0	0	0	0	57186	4035	54143	318920	12004	485	1638	24387	17980	692	457905	60548	71697	148264	75689	4709	0	0	0	0	0	0	0	0	2330	0	0	
2199252																															0	60942	868	9765	108570	0	67	67	0	511	35355	0	35355	30697	4629	0	2202	317718	544	0	0	0	0	61472	3400	24900	109012	20308	5546	12283	18750	1931	1489	139795	11135	33300	55976	14730	1630	0	0	0	0	0	0	0	0	295	0	0	
2203355																															0	192210	3475	27951	142157	0	248	248	1259	0	41110	0	41110	16957	34236	0	0	585885	0	0	0	0	0	110078	7076	91161	302136	30494	50556	22449	2806	54	3358	339179	77107	29586	15109	3415	6566	0	0	0	0	0	0	0	9128	0	0	0	
2209553																															0	126653	1087	1841	240562	0	18940	18940	20	0	297517	0	297517	58625	3064	0	0	763480	0	233	233	0	178	7056	2909	7056	239515	0	0	7056	0	0	0	569393	68582	27108	36129	51035	727	0	0	0	0	0	0	0	0	4973	0		
2218425																															0	2118	7209	1900	17135		50		6396	0			14406	3381	5510	0	0	98703	0	0			0	38794	1606	25389	12220	683	4097	17555	11013	4876	256	14821	6998	20213	15004	2327	47								0	198		0	
2232757																															0	7058	519	216	34386		157		77	0			7185	9871	6339	0	433	102518	0	0			0	30627	5296	1212	30649	9457	3828	7910	8520	145	767	29130	5425	13969	21657	1699	0								354	0		0	
2233875																															0	0	0	729	0		93		0	0			12216	78	2673	0	0	48993	0	0			0	32036	629	30284	772	615	4808	18382	7534	0	0	5586	979	869	9503	16	0								0	539		0	
2235244																															0	5751	0	344	17936		89		0	0			3663	3409	2340	0	0	50908	0	0			0	14601	2775	4997	13767	4786	3576	3276	913	1550	498	9062	9241	5353	9625	2756	113								0	0		0	
2236821																															0	88530	0	9139	83990	0	110	110	0	0	9406	0	9406	33492	1027	0	0	297269	0	0	0	0	0	70240	985	67716	85358	18344	383	8610	38636	3367	750	119117	10869	31941	47873	13757	1	0	0	0	0	0	0	0	179	171	0	0	
2239288																															0	5915	0	38512	143095	391	30053	29662	0	0	154581	0	154581	130170	37187	0	3988	639487	0	0	0	0	0	87555	7671	22440	132491	59595	5415	9806	4006	4590	4143	350593	80908	51380	43974	21697	0	0	0	0	0	0	0	0	0	760	0		
2243977																															0	1360	0	68	96702		0		0	0			28841	764	7160	0	0	148524	846	0			0	12620	1762	4493	103651	7615	3328	143	761	418	228	88751	3957	19208	16210	1773	2009								0	93		0	
2249175																															0	1349	246	6	386		18		3005	0			22713	5737	7892	0	1036	56593	0	314			0	12219	1612	11137	7671	844	4210	4577	1518	922	0	12579	9589	11219	8527	2072	0								0	60		0	
2250108																															0	29406	0	1282	11063		1588		0	0			14554	5821	2561	0	0	83180	5	0			0	15260	839	8530	49959	8860	1510	3932	420	362	164	49319	4239	7518	4369	321	0								77	734		0	
2253725																															0	11281	81	5763	67846		142		0	0			25733	27981	2267	0	0	164867	35	0			0	17314	6319	441	44639	6693	868	3614	6139	0	0	73235	5367	23093	45193	500	0								0	175		0	
2253891	0	3975	0	0	0	0	530441	0	0	16219926	0	0	0	0	169078	6870751	1207754	8030028	111393	0	0	0	0	0	0	12283	15673227	0	0	317593	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	11505480	0	0				0	0	0		0	0	0	0	0	0							0			0	0			11505480	0			
2254656																															0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		0	
2262718																															0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		0	
2262763																															0	401	0	0	3643		37		0	0			4323	295	1832	0	0	25371	157	0			0	14672	325	175	1960	257	125	1780	2548	1102	8279	7492	473	896	752	975	0								0	0		0	
2263313																															0	3206	5293	1481	44773		70		446	0			24316	2695	19389	0	0	134298	0	0			0	24947	7035	13428	23157	843	817	5563	4746	2785	10170	8005	15152	29001	27805	17784	11365								412	235		0	
2264075																															0	57081	0	4094	32341		78		0	0			49610	322	3409	0	2366	167524	151	0			0	16650	1667	7909	88080	8635	3923	3911	95	86	0	69314	42824	24390	13699	241	0								0	57		0	
2265335																															0	12593	115	1869	13682		20		188	0			8226	847	1941	0	0	48378	0	0			0	5383	3463	0	21777	909	1766	208	563	117	1820	15224	3878	7080	8323	8043	447								0	51	0	0	
2265456																															0	0	0	0	0	0	0	0	0	0	0	0	0	83209	0	0	0	261978	0	0	0	0	0	178769	0	55991	501	14089	35778	6296	5537	28222	87522	81320	0	0	39	1850	0	0	0	0	0	0	0	0	0	0	0	0	
2267683																															0	15937	1181	494	31786		38		181	0			22122	11228	2560	0	0	103378	0	217			0	7902	8867	0	36809	635	1133	3239	129	150	2616	36151	16581	36002	4900	1605	0								681	184		0	
2269847																															0	42096	0	4883	69210		0		0	0			21069	15280	3424	0	0	159003	0	29			0	1257	933	0	94972	0	7	0	121	162	967	93217	1748	7505	7968	21777	25531								0	822		0	
2270601																															0	5548	0	539	83806		96		0	0			48676	38043	3555	0	0	182895	0	0			0	2467	64	0	57860	0	0	1671	617	179	0	102238	4062	19445	45079	7350	0								0	101		0	
2270795																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48803	0	11351	0	0	0	0	0	0	0	0	0	0	60243	0	0	5728	
2273385																															0	4648	9430	683	11713		331		2171	556			12588	0	6267	0	1176	66221	0	0			0	15406	1808	0	28253	1555	2382	4758	5994	717	0	13058	12582	10521	11824	1850	295								0	0		0	
2280552																															0	148627	25268	7868	72674	3667	3840	173	24	0	32830	0	32830	508	15176	0	242	388424	0	393	393	0	0	68247	7727	0	280883	19916	22142	18985	2497	3696	200	175463	63363	68565	11288	1008	0	0	0	0	0	0	0	0	5000	0	0	0	
2281371																															0	959	0	262	13659		0		0	0			3579	484	271	0	0	42332	241	0			0	22863	496	15350	3783	15456	956	663	2780	2214	255	12454	170	1137	3133	1982	0								0	0		0	
2285708																															0	0	53384	0	8397		512		63097	0			15260	64	6592	0	2185	174961	0	0			0	23874	1596	206	61515	943	1848	5402	2633	5277	7733	53709	30923	27445	30928	7393	221								0	0		0	
2286554																															0	45477	0	3504	78799		184		0	218			24199	20928	5328	0	0	208163	0	0			0	27932	1812	20775	65835	2109	3930	1884	1237	2712	16060	106598	11294	11910	6856	15254	27899								0	0		0	
2289537																															0	24616	0	5007	76179		556		220	0			10814	22678	1625	0	2603	205046	600	0			0	59670	295	55220	24925	22972	18304	14860	3284	0	250	70192	21167	24643	25043	4685	246								0	1383		0	
2290122																															0	18712	582	1005	24342		263		0	0			16753	523	2234	0	0	67703	0	0			0	2512	435	0	31933	1036	0	992	295	189	0	31983	4742	5611	13936	5008	3911								308	34		0	
2290887																															0	7656	0	0	12565		0		0	0			11267	14668	11370	0	1081	141777	148	0			0	80783	2092	8805	49543	3517	10552	21796	16141	26616	2161	41855	4813	12835	817	817	0								0	443		0	
2292368																															0	6707	0	0	36129		46		0	0			22587	17270	357	0	0	92821	0	0			0	7827	939	7676	17118	117	1214	2007	4231	224	34	43008	7651	20846	10658	2722	0								508	451		0	
2297073																															0	19162	1243	2853	40131		4		0	0			23440	7194	1901	0	0	111093	0	0			0	11700	3372	5118	49412	5059	2079	1860	1093	271	433	69578	3163	9857	14406	161	0								0	93		0	
2297998																															0	7616	0	11814	185408		0		0	0			3564	0	0	0	0	208110	292	0			0	0	0	0	24617	0	0	0	0	0	0	187326	364	3643	4592	12477	0								0	0		0	
2298995																															0	1565	0	2384	10849		42		0	0			69038	1060	1111	0	0	95935	811	595			0	5358	4598	3677	69760	3032	91	498	1737	0	0	34266	39077	9878	5225	2634	0								3	143			
2301840																															0	6616	1111	3075	40498		86		0	0			11197	2422	4577	0	26	126029	0	0			0	54198	2072	23558	21527	2039	3338	16902	11939	6467	12100	18033	8969	15907	23349	2042	1754								112	39		0	
2302379																															0	155803	7035	33959	120771	0	4646	4646	74	0	38862	0	38862	4148	3187	0	0	429887	0	0	0	0	0	53050	7857	35922	164470	6043	12246	27486	3059	2894	1246	219512	38139	95573	17064	6482	43	0	0	0	0	0	0	0	0	495	0	0	
2303086																															0	28918	0	4406	111490	0	678	678	0	0	75854	0	75854	26193	7259	0	0	300960	2	0	0	0	0	43831	1548	7134	82321	7134	464	2768	6786	12074	14117	133158	6014	38746	47392	24746	5090	0	0	0	0	0	0	0	661	124	0	0	
2304234																															0	1874	135	217	10196		765		55	33			5012	3182	2897	0	52	45467	0	0			0	20695	285	20004	6211	328	1128	5582	13244	413	0	10155	2359	6068	3924	680	1578								0	102		0	
2304382																															0	9201	34	4326	25881		1884		0	0			9767	330	436	0	0	56177	0	0			0	3453	791	0	32322	2319	191	341	521	81	0	24365	5447	7249	6805	6315	2377								0	74		0	
2304636																															0	6773	986	2318	16155		52		2231	0			13581	734	2035	0	0	63057	0	0			0	15714	2418	7774	24200	2776	4254	2268	2232	1674	2209	20129	6296	7223	7034	5801	457								0	60		0	
2305969																															0	24618	36	575	13752		381		0	128			16789	14749	11288	0	0	105790	123	0			0	22663	1001	5131	39814	4641	1899	9354	6416	234	79	44671	6068	13019	18686	724	20								0	61		0	
2307271																															0	30797	0	18977	53882		334		0	0			28869	3995	103338	0	0	253880	382	0			12636	13783	247	9866	72361	1397	497	2197	2635	1790	5191	60027	10440	39061	110471	18270	17								0	40		0	
2308326																															0	1522	2654	659	10492		0		8304	0			11454	0	2515	0	0	54635	0	10287			0	5822	814	473	19277	636	682	1210	1440	1041	813	14599	5868	8937	15020	3325	552								0	112		0	
2316714																															0	20146	0	35498	21492		0		0	0			1729	18443	531	0	0	137381	118	0			0	38222	1438	26416	34046	7826	2716	13787	12434	1459	0	56852	2066	17782	19872	2705	0								0	0		0	
2317645																															0	42236	321	5687	22146		209		0	869			31035	23012	4395	0	4214	156026	7	0			0	20449	1629	10736	48834	11736	523	3807	3030	472	547	99767	4641	10106	16812	2921	803								384	316		0	
2317672																															0	20340	0	4683	29179		2		0	0			10923	3131	605	0	0	73643	298	0			0	4405	512	2974	28056	982	682	2523	218	0	0	26567	13724	19621	9478	146	0								0	161		0	
2319676																															0	162804	286	3554	152387	0	61	61	0	0	59065	0	59065	5825	2302	0	0	396321	2288	8	8	0	0	8113	3485	7544	173571	6880	0	0	748	0	485	264865	8489	24524	30815	60821	68	0	0	0	0	0	0	0	598	121	0		
2328137																															0	9743	46	7661	69659	0	75	75	75	0	20682	0	20682	17546	8838	0	0	190072	0	0	0	0	0	51386	3783	26917	35571	12510	15981	8321	12982	1203	389	61618	17546	36876	22142	131	0	0	0	0	0	0	0	0	0	578	0	0	
2328230																															0	43408	55	2978	198315	6104	7390	1286	1679	0	70595	0	70595	0	22321	0	25174	402592	725	5193	5193	0	0	20429	5780	4034	90145	3971	1282	2823	3161	6917	1938	185375	45303	72870	57938	15432	409	0	0	0	0	0	0	0	0	0	0	0	
2328249																															0	5451	0	1058	63044		71		0	80			5051	434	332	0	0	77681	0	0			0	839	1318	547	10681	571	0	0	211	57	0	68977	626	1934	4017	1217	0								0	83		0	
2328285																															0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		0	
2329200																															0	8467	495	268	15655		0		49	0			18647	0	4082	0	0	68725	28	0			0	19924	779	1616	35855	3530	4064	12071	0	0	0	15573	12688	18313	1581	466	87								300	87		0	
2330895																															0	3595	1889	0	0		67		3839	0			8267	194	3206	0	0	28745	0	0			0	7298	390	44	8713	188	1012	2067	3987	44	0	3380	4198	6105	5834	1930	0								0	0		0	
2331838																															0	65105	2248	10170	96016	190	11854	11664	101	0	72208	0	72208	11882	3992	0	0	358411	0	0	0	0	518	79300	3539	61401	95214	4638	1827	14171	33744	17594	6021	122522	17196	54498	66048	15054	0	0	0	0	0	0	0	0	365	1631	0	0	
2332666																															875	6949	0	5108	51196		82		934	0			9043	1090	3010	0	0	83551	428	0			0	3485	1875	0	30877	1150	109	1677	0	327	222	20260	10617	26674	10673	6878	2920								289	43		0	
2332808																															281740	7125	0	0	67490	0	7939	7939	6769	0	643741	38384	682125	0	0	0	0	1053188	0	0	0	0	774	0	0	0	1021044	0	0	0	0	0	0	883060	137984	7877	2181	0	11736	89511	0	89511	0	192229	0	192229	0	0	0	0	
2332910																															0	25449	0	16521	162106	0	0	0	0	0	30482	0	30482	638	0	0	0	236560	186	0	0	0	0	1550	0	1550	61231	0	0	0	1550	0	0	207560	1948	15569	8124	1994	0	0	0	0	0	0	0	0	0	0	0	0	
2333140																															0	3734	0	3135	8722		0		0	0			26977	1356	1470	0	0	50251	0	0			820	2961	0	1278	9597	1852	364	82	380	106	176	32999	842	5434	4106	3909	0								0	1896		0	
2333298																															0	9300	0	498	32671	0	0	0	0	0	83069	0	83069	63083	107884	0	0	315458	0	0	0	0	0	15175	3368	9003	66991	351	4241	4003	4004	2113	0	137425	41132	59502	59503	2266	0	0	0	0	0	0	0	0	0	410	0		
2333412	4143557	179355	0	0	6656	0	564328	0	0	4905287	1215	0	0	120	801465	948055	72563	20050	23684	47594	52	0	0	0	0	0	0	12606	8439		0	12358	4019	1764	17121	411	179355	178944	0		6656	0	6656	139992	564328	0	0	4905287	1215	0				3794269	174034	3001110		650090	320651	300542	517554	2001039	4379							0			0	0			0	12606			
2337335																															0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		0	
2339535																															0	23299	0	14910	57978		326		0	0			37372	15946	366	0	0	188564	0	13668			0	22019	2667	5226	57590	9371	0	3867	8781	0	0	84277	1322	40081	32042	4104	3091								0	13		0	
2339599																															0	13037	656	8624	37486		1000		0	863			20130	6292	779	0	0	103609	74	0			0	10293	4897	0	39515	159	1678	6807	1649	0	0	36706	11948	24451	20048	236	0								337	152		0	
2339795																															0	77017	1365	37498	163330	0	306	306	0	0	154034	0	154034	67613	10764	0	0	574590	0	3759	3759	0	0	54034	4717	6171	197136	26627	2439	8507	12445	1770	2246	334189	47587	32950	84347	19043	1953	0	0	0	0	0	0	0	0	153	0		
2339900																															0	6428	0	1994	51475		14		0	0			25090	8283	4668	0	0	129433	0	0			0	19082	11869	10196	40612	1566	2309	3061	5940	3667	2539	52939	5614	19718	22947	6582	901								317	213		0	
2339964																															0	2672	12243	760	8100		18		9502	0			7357	853	3487	0	796	61190	0	0			0	13304	2018	104	22670	1560	1847	2861	5367	1474	104	10535	8728	9068	15315	4220	20								0	80		0	
2340193																															0	6841	193	0	13979		23		0	0			8238	383	2260	0	0	34916	0	25			0	2904	67	963	18553	788	433	997	94	573	0	14552	6191	3905	3408	3821	86								0	3		0	
2340205																															0	1715	0	145	4157		81		0	0			306	2146	184	0	0	27391	204	0			50	17539	1059	11299	4344	349	539	3618	7269	5765	0	4479	911	1460	2107	1095	0								0	263		0	
2342160																															0	9836	0	2267	27960		78		0	0			25110	9080	170	0	0	80531	15	0			0	5202	553	0	27498	443	1691	2115	667	0	286	37793	4417	18801	10439	3418	86								229	61		0	
2343167																															0	1863	0	5050	9082		28		0	0			3597	2238	441	0	0	25196	0	0			0	2794	90	0	6516	0	100	1461	1192	41	0	7640	1445	4407	8259	337	0								0	13		0	
2344753																															1600	8502	13968	1125	42695		688		390	97			36901	6203	10499	0	9286	207377	0	0			0	69291	6003	18570	99235	20363	8846	33827	3392	1535	594	84949	25090	20939	6083	886	0								0	226		0	
2347044																															0	4952	99	99	20133		12		240	0			9626	9188	16186	0	0	150517	0	0			0	86180	2625	44052	3230	1412	4904	18151	640	24463	36071	20348	6748	11887	10505	10072	4768								1120	57			
2349301																															0	20749	0	9663	65092		3		0	0			47306	19253	1462	0	0	168461	441	0			0	5299	34	3492	32626	2895	113	493	1123	571	104	62305	8015	31770	57882	3609	0								0	41		0	
2349459																															0	12560	3370	4369	24080		0		45	56			11168	1833	4974	0	0	78088	0	0			0	14761	928	816	47061	2626	4987	6834	0	0	0	24435	15013	22052	1690	0	0								0	0		0	
2352235																															254	57871	32724	19055	142633	301	443	142	4586	0	57628	0	57628	20834	23064	0	0	455009	0	0	0	0	0	90883	4826	41342	187580	23952	42219	16467	3964	1493	2775	209051	79364	43305	30089	1951	259	254	0	254	0	0	0	0	0	208	0	0	
2352507																															0	9422	1712	85	16065	0	1336	1336	1991	0	3786	0	3786	6	1046	0	0	36646	0	0	0	0	0	997	0	282	21288	0	18	335	208	279	157	21115	7690	5995	562	202	85	0	0	0	0	0	0	0	191	9	0	0	
2352815																															0	40774	0	14897	146190	0	113	113	0	0	44113	0	44113	1524	381	0	0	248365	881	0	0	0	0	466	265	0	124541	0	0	110	134	222	0	116275	8265	28459	37750	56343	1557	0	0	0	0	0	0	0	0	523	0		
2353595																															0	112113	34736	39320	409526	306	1572	1266	2275	344	90982	0	90982	42157	111849	0	4248	1281698	7	0	0	0	0	416306	13399	200300	285228	42858	46736	107557	131079	81120	5215	390754	82274	149485	197472	39002	1734	0	0	0	0	0	0	0	0	3222	0	0	
2354314																															0	25283	0	4955	29648		10		0	0			7943	3306	1646	0	0	93628	0	0			0	20174	663	11752	55314	14994	2625	2509	46	0	0	62968	5625	3376	1410	0	0								0	0		0	
2354323																															0	3289	329	778	34902		213		18	0			18398	3004	9867	0	0	98840	55	0			513	25697	2274	0	31173	5551	5089	14163	871	23	0	30970	14047	24473	2947	711	0								0	126		0	
2354387																															0	40492	428	0	108171		0		0	0			15998	744	1246	0	0	167832	0	0			0	455	70	0	68495	241	214	0	0	0	0	152707	4951	5803	3216	500	200								0	228		0	
2354985																															0	8075	0	8681	36491		14026		401	597			12630	8366	2124	0	0	120611	0	0			586	23167	6633	10207	44867	9480	539	1177	4556	3582	3639	49189	3759	6345	19490	12678	5915								0	17			
2356064																															0	0	0	322	4328		0		0	0			1743	0	326	0	0	8511	0	0			0	1792	0	0	0	43	334	744	536	0	0	974	656	3253	1490	0	0								0	0		0	
2356091																															0	276	414	0	22358		44		23	0			21816	2355	9073	0	0	103615	0	0			0	46965	87	37153	17216	4780	7412	12483	19390	2018	766	12986	7540	8267	11489	16072	166								0	204		0	
2356336																															0	27205	1638	7998	52172	292	8393	8101	950	0	143239	0	143239	22208	16268	0	0	335934	219	0	0	0	0	52179	2011	27313	105390	29397	3650	6848	9737	837	489	192196	5249	25422	48460	7811	3132	0	0	0	0	0	0	0	0	1892	0	0	
2356710																															0	22144	755	0	30732		0		108	0			14930	0	8606	0	0	101252	0	88			0	19486	4403	1493	59983	5128	8370	4127	820	1041	0	21950	34065	18211	5297	1550	688								0	0			
2358769																															0	72805	3157	197	99273	0	183	183	9518	0	75856	0	75856	13554	44451	0	10	357895	930	1224	1224	0	1204	30741	7431	26012	196415	25450	480	674	1330	873	1934	255313	15026	22823	20229	14263	359	0	0	0	0	0	0	0	0	425	5	0	
2360904																															0	1524	0	8260	37174		0		0	0			370	0	885	0	0	87527	518	0			0	38846	986	31564	3592	3219	4848	24269	4622	939	854	7464	1178	22361	14852	2418	877								0	0		0	
2361901																															0	4073	443	997	13764		201		0	0			38806	34851	13170	0	0	110848	0	0			0	1434	2827	1433	57086	1003	430	0	0	0	0	106590	665	1376	633	99	0								0	282		0	
2362074																															0	21660	2045	4400	59491		7		229	0			22827	5263	565	0	0	125568	631	0			0	7953	516	2591	26688	1402	1198	1467	2487	892	136	50185	14625	35660	17142	201	300								0	1243		0	
2362168																															0	950	804	333	92385	0	0	0	0	0	16721	0	16721	18108	1288	0	0	252064	0	0	0	0	399	118792	2683	0	43163	101	0	123	1731	48834	67749	42741	320	17334	30632	40507	1058	0	0	0	0	0	0	0	0	0	0	0	
2362458																															0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		0	
2366924																															0	4215	0	1704	18589		1		5817	0			24855	0	296	0	0	56170	196	0			0	0	332	0	24694	0	0	0	0	0	0	40931	1328	1961	1483	428	0								557	0		0	
2370994																															0	41580	374	18473	72204		39		374	0			24958	10219	3447	0	0	187880	1120	0			0	16662	90	6316	58970	5453	1385	2182	2005	2866	2692	78982	6376	22427	20828	42878	373								0	580		0	
2371508																															0	1400	448	0	1285		0		0	0			8143	548	2028	0	0	17250	64	0			0	2032	643	990	6489	1103	372	0	0	114	368	9355	1890	1375	1653	508	0								783	4		0	
2371816																															0	29540	0	901	59911		793		0	0			58101	736	2648	0	0	217642	107	0			0	57077	7463	23037	128728	5731	13613	31085	6025	261	173	104280	5104	39769	7058	4425	0								523	56		0	
2372774																															0	3505	3718	206	165662	0	0	0	983	0	42318	0	42318	19728	35265	0	6914	422567	644	0	0	0	0	137812	6456	18175	57933	4629	6092	11558	5243	50739	59477	131009	21002	37296	26449	49041	20263	0	0	0	0	0	0	0	644	0	0	0	
2374901																															0	9518	0	2293	33103		45		0	0			22136	2490	247	0	0	76466	0	0			0	6280	267	2467	15534	932	29	230	1190	1980	1919	27965	3818	11200	14268	11646	32								0	87		0	
2376464																															0	18719	261	454	67993		387		0	0			8550	3141	5376	0	0	134235	0	0			34	25802	3479	2490	35801	2325	3636	15880	2152	1739	69	47523	15729	18158	14355	10900	492								0	73		0	
2380470																															0	1092	495	280	58283		0		0	123			28175	435	494	0	0	89311	2478	0			0	2111	217	2014	9531	228	506	893	485	0	0	79700	3035	1497	2571	0	1495								166	41		0	
2380993																															0	2407	0	354	8878		111		0	0			9881	2157	7950	0	55	50539	0	0			0	17680	802	463	9931	354	1708	3898	6074	4070	1479	16007	3127	4944	6494	2107	176								172	92		0	
2382308																															0	0	0	0	7443		0		0	0			93162	0	8380	0	0	109158	0	173			0	0	0	0	98106	0	0	0	0	0	0	97171	935	3259	3961	721	0								0	0		0	
2383882																															0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		0	
2383903																															0	0	0	0	0		3		0	0			0	0	0	0	0	3	0	0			0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0								0	0		0	
2385149																															0	3474	753	0	2935		56		638	0			7568	1980	12223	0	828	82297	101	0			0	51167	532	46281	13638	941	2434	4126	2090	16460	24603	6899	7412	5980	6114	3610	1182								114	130		0	
2385514																															0	33222	5245	1606	38855		152		7	0			25628	4265	9518	0	0	177024	92	0			1278	54400	3204	10941	60870	11395	9118	15698	9858	5477	2493	57586	22008	17514	22111	3497	0								0	1014		0	
2388784																															0	18883	608	424	22563		120		109	10			43827	12318	9176	0	0	125943	0	215			0	16438	894	5491	52537	6277	1661	4629	3645	14	127	72822	8385	17024	10113	633	0								95	273		0	
2389820																															0	15373	0	1126	43056		70		0	0			50271	7301	865	0	0	148599	0	0			0	29538	774	14431	44149	2195	1621	8594	9075	7901	0	53866	5843	31029	23555	4664	0								225	0		0	
2389857																															0	13526	51	4519	36968		0		38	0			21654	6297	1589	0	0	110570	0	0			0	23260	2556	7623	28114	12382	3371	5645	1372	246	0	53232	3639	20484	8055	560	0								0	112		0	
2389884																															0	537	4400	150	1714		7		1427	0			2548	0	1562	0	0	22068	0	0			0	9338	385	26	4553	141	424	604	845	7324	0	2210	2036	2682	4387	1414	0								0	0		0	
2390929																															0	32614	0	5257	100528	0	0	0	0	0	60590	0	60590	19306	2640	0	0	287938	0	0	0	0	0	65393	1147	17694	71865	1207	2976	4318	21970	5461	29461	125969	5051	23195	60404	7336	565	0	0	0	0	0	0	0	233	230	0	0	
2391252																															0	44263	0	1944	74640		55		0	0			33827	14963	7074	0	0	221506	400	0			0	38950	5796	16321	103055	15654	11073	11897	204	0	122	111108	21975	39603	6561	3410	0								0	394		0	
