"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD5523	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADC231	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
707372	53	0	85	80	0	0	0	0	325	197	186	0	0	0	0	0	260	0	0	0	true	0	134	-101	0	0	0	0	2	867	276	0				Financial Audit                                                                                                                                                                                  	State Filing Fees                                                                                                                                                                                	Sub Advisory Fees                                                                                                                                                                                			CAPTIAL CONTRIBUTION FROM PARENT FBR GROUP                                                                                                                                                       					Other Comprehensive Gain @ Acquisition                                                                                                                                                           		
707840	15	2	7	14	5	0	0	0	94	9	33	0	0	0	0	0	0	0	0	0	false	0	36	0	0	3	0	3	3	136	22	0				Management Fees                                                                                                                                                                                  	Accounting & Audit Fees                                                                                                                                                                          	Bank Share Taxes                                                                                                                                                                                 										
708052	12	0	14	2	6	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	20	0	0	5	0	6	10	54	22	0	N. S. F. Fees                                                                                                                                                                                    															
708137	103	0	66	18	13	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	false	0	46	0	0	18	0	12	69	233	71	0				Telephone & Data Communications Expense                                                                                                                                                          												
708164	65	0	41	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	135	41	0				ATM fees                                                                                                                                                                                         												
708333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	63	0	0	0	0	0	0	120	0	0																
708379	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	223	0	0	BOOKKEEPING/TAX PREP                                                                                                                                                                             															
708454	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	111	96	0	Secondary Market Income                                                                                                                                                                          															
708753	6	0	50	9	4	0	0	0	19	5	0	0	0	0	0	0	0	0	0	0	false	0	10	0	0	0	0	3	0	16	22	0				ST ASSESS/FRAN TAX                                                                                                                                                                               	INS. BDS                                                                                                                                                                                         											
709031	0	0	0	0	0	0	0	0	115	127	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	12	77	0				Imaging Expenses                                                                                                                                                                                 	Management contract fees                                                                                                                                                                         											
709125	0	0	0	0	0	145	166	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	406	0	0	Fees - Merchant Cards                                                                                                                                                                            	Fees - Check Cards                                                                                                                                                                               														
709143	0	0	0	0	0				162			0		0		0					true	0	0			0	0	0	0	0	0	0				Holding Company Fees                                                                                                                                                                             												
709358	104	0	52	34	0	0	0	0	91	195	93	0	0	0	0	0	1510	0	0	0	false	0	44	0	0	0	0	0	0	0	96	0				TELEPHONE                                                                                                                                                                                        	CONSULTING                                                                                                                                                                                       	SOFTWARE CONTRACTS MAINT.                                                                                                                                                                        			CAPITAL INJECTION                                                                                                                                                                                							
709451	35	0	25	10	9	5	0	0	13	0	0	0	0	0	0	0	0	0	0	0	false	0	21	0	0	7	0	14	4	0	18	0	Credit Life Insurance Commissions                                                                                                                                                                			State assessments                                                                                                                                                                                												
709554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	65	0																
709602	310	279	265	0	0	364	0	0	239	0	0	0	0	0	0	0	515	0	0	0	false	0	0	0	0	0	0	0	322	560	0	0	COVERED CALL OPTION INCOME                                                                                                                                                                       			PROFESSIONAL SERVICES                                                                                                                                                                            					EQUITY POSITION IN SUBSIDIARY                                                                                                                                                                    							
709639	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0																
709648	86	0	82	0	0	112	0	0	132	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	101	81	0	Service Fees - Loans                                                                                                                                                                             			Management Fees                                                                                                                                                                                  												
709675	0	0	0	0	0	99	0	0	72	233	57	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	77	0	Foreign Exchange                                                                                                                                                                                 			Telephone                                                                                                                                                                                        	Intra-group expenses                                                                                                                                                                             	Education and training                                                                                                                                                                           										
709956	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	22	0				CORRESPONDENT BANK FEES                                                                                                                                                                          												
710176	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	119	0	0																
710251	135	0	0	115	0	462	0	0	134	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	111	0	0	0	539	123	0	Debit Card Fees                                                                                                                                                                                  			Debit Card Processing                                                                                                                                                                            												
710859	134	208	0	187	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	104	0	PRINCIPAL STOCK SOLD-RE: CONVERSION TO STOCK CO.                                                                                                                                                 															
711472	0	0	0	0	0	2074	1495	1095	1215	647	563	0	0	0	0	0	0	0	-34	0	true	0	0	0	0	0	0	0	0	0	0	0	Total Merchant Income                                                                                                                                                                            	Total Cardholder Income                                                                                                                                                                          	Overdraft Charges-DDA                                                                                                                                                                            	Total Merchant Expense                                                                                                                                                                           	Legal Expense                                                                                                                                                                                    	Telephone Long Distance Line                                                                                                                                                                     					Loss allow-off bal sheet exposure (RC-G)                                                                                                                                                         					
711520	0	0	43	0	0				39	36		0		0		0					false	0	53			0	0	0	0	0	66	0				ACCOUNTING & AUDITING                                                                                                                                                                            	BANK FRANCHISE TAX                                                                                                                                                                               											
711548	0	0	0	0	0	101	102	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	Mortgage premium earned                                                                                                                                                                          	boli                                                                                                                                                                                             														
711753	35	5	29	25	0	10	4	0	15	19	0	0	0	0	0	0	0	0	0	0	false	0	43	0	0	0	0	10	1	75	23	0	Documentary Fee                                                                                                                                                                                  	Credit Life                                                                                                                                                                                      		MEETINGS-TRAVEL-REC EMPLOYEE                                                                                                                                                                     	DUES & EDUCATION                                                                                                                                                                                 											
711801	245	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	179	0	0	505	0	0				Telephone                                                                                                                                                                                        												
711865	0	0	49	0	0	339			48			0		0		0					false	0	0			0	0	0	0	130	0	0	ESCROW FEES                                                                                                                                                                                      			AUDITS AND EXAMINATIONS                                                                                                                                                                          												
711959	0	0	14	0	0	0	0	0	9	6	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	6	0	0				OFFICE SUPPLIES                                                                                                                                                                                  	TRAVEL & AUTO                                                                                                                                                                                    											
712031	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				Busmgrfees                                                                                                                                                                                       												
712059	0	0	0	0	0	95	0	0	244	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	180	0	0	Other Income                                                                                                                                                                                     			BHC Management fees                                                                                                                                                                              												
712648	27	0	9	41	41	19	63	0	19	0	0	0	0	0	0	0	0	0	0	0	false	0	35	0	0	0	0	4	2	69	34	0	exchange                                                                                                                                                                                         	misc profit & loss                                                                                                                                                                               		telephone expense                                                                                                                                                                                												
712750	36	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	37	0				Other Outside Service Fees                                                                                                                                                                       												
712956	184	0	175	34	0	45	8	0	192	88	58	0	0	0	0	0	0	0	0	0	false	0	72	0	0	0	21	11	0	366	82	0	Exchange                                                                                                                                                                                         	Wire Transfer Fees                                                                                                                                                                               		Contract Services                                                                                                                                                                                	Dues & Memberships                                                                                                                                                                               	Audits & Exams                                                                                                                                                                                   										
713038	3	0	13	10	9	0	0	0	15	18	59	0	0	0	0	0	0	0	0	0	false	0	24	0	0	0	0	0	0	58	36	0				Telephone                                                                                                                                                                                        	Audit Fees                                                                                                                                                                                       	Miscellaneous Expense                                                                                                                                                                            										
713047	0	0	0	0	0	0	0	0	18	20	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	72	0	0				AUDIT & EXAMINATION                                                                                                                                                                              	ATM EXPENSES                                                                                                                                                                                     											
713140	0	0	0	30	0	23	0	0	28	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	INSURANCE SETTLEMENT                                                                                                                                                                             			TELEPHONE                                                                                                                                                                                        												
713252	20	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	false	0	14	0	0	0	4	2	0	20	12	0				EXAM & ACCOUNTING                                                                                                                                                                                												
713476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	276	0	0	329	0	0																
713926	0	0	0	0	0							0		0		0	2000				false	0	0			0	0	0	0	0	0	0									ADD T PAID IN CAPITAL FROM HOLDING CO                                                                                                                                                            							
714165	0	0	0	0	0	28	0	0	20	19	0	0	0	0	0	0	0	0	0	0	false	0	19	0	0	0	0	0	0	0	24	0	CLUB ACCOUNTS                                                                                                                                                                                    			AUDIT EXP                                                                                                                                                                                        	INSURANCE                                                                                                                                                                                        											
714361	100	0	0	0	0				98			0		0		0					false	0	0			0	0	0	0	114	0	0				Bank courier service                                                                                                                                                                             												
714437	28	0	84	43	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	28	0	0	0	0	8	9	123	42	0																
714718	74	0	22	89	111	6	3	0	239	154	90	0	0	0	0	0	0	0	0	0	false	0	40	0	0	6	0	3	0	0	92	0	SERVICE CHRGE                                                                                                                                                                                    	MISCELLANEOUS                                                                                                                                                                                    		PROFESSIONAL ASSISTANCE                                                                                                                                                                          	TELEPHONE EXPENXE                                                                                                                                                                                	INSURANCE                                                                                                                                                                                        										
714811	118	0	0	0	0	131	235	0	180	121	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	152	140	0	Remittance fee income                                                                                                                                                                            	Other loan income                                                                                                                                                                                		Management fee to CAB Holding                                                                                                                                                                    	Investment advisory fee                                                                                                                                                                          											
714839	82	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	210	103	0																
714978	227	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	251	108	0																
715032	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	144	38	0				CORRESPONDENT BANK EXPENSE                                                                                                                                                                       												
715050	17	0	11	22	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	41	0	0	22	8	10	5	2	49	0																
715144	0	0	0	0	0	192	93	0	86	182	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	131	0	120	0	ACCOUNTS RECEIVABLE                                                                                                                                                                              	FOCUSED INVESTMENTS                                                                                                                                                                              		OFFICER'S SALARY CONTINUATION PLAN                                                                                                                                                               	APPRAISAL & CREDIT SERVICE FEES                                                                                                                                                                  											
715340	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	-357	0	0	0	0	0	0	0	0	Secondary Market Loan Commissions                                                                                                                                                                													see comments in line 7 below.                                                                                                                                                                    		
715630	0	0	71	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	257	0	0				Telephone & Data Communications                                                                                                                                                                  												
715751	17	11	12	5	7	0	0	0	94	57	49	0	0	0	0	0	0	0	0	0	false	0	22	0	0	17	0	10	48	77	63	0				BANK SERVICE CHARGES                                                                                                                                                                             	MISC EXPENSE LOG BOOK                                                                                                                                                                            	RENTAL OF BANKING PREMISES                                                                                                                                                                       										
715809	0	0	0	0	0	0	0	0	1628	0	0	0	0	0	0	0	0	0	1407	0	false	0	0	0	0	0	0	0	0	0	0	0				Intercompany expense                                                                                                                                                                             							Adjsutment related to acquisition of Pavilion State Bank                                                                                                                                         					
716413	0	0	0	0	0	1276	0	0	1170	864	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	MORTGAGE FEES                                                                                                                                                                                    			BUSINESS TAX                                                                                                                                                                                     	LEGAL COST SPL                                                                                                                                                                                   											
716440	19	2	11	26	7	970	0	0	129	72	61	0	0	0	0	0	0	0	0	0	false	0	23	0	0	9	0	0	6	0	97	0	DATA PROCESSING SERVICE INCOME                                                                                                                                                                   			MANAGEMENT FEES                                                                                                                                                                                  	COMMUNICATION COSTS                                                                                                                                                                              	BANK SHARES TAX                                                                                                                                                                                  										
716552	0	0	0	0	0	0	0	0	31	40	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	58	0	0				Telephone expenses                                                                                                                                                                               	Mortgage operating expenses                                                                                                                                                                      											
716655	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	97	1369	false	0	0	0	0	0	0	0	0	0	172	0				Centralized Services                                                                                                                                                                             							FNB Bovey allowance for ln loss acquired                                                                                                                                                         	Merger adjustment                                                                                                                                                                                				
716833	672	0	0	0	0	0	0	0	616	664	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	1164	583	0				TELEPHONE EXPENSE                                                                                                                                                                                	CONSULTING FEES                                                                                                                                                                                  											
716851	0	0	0	0	0				118			0		0		0					false	0	47			0	0	0	0	0	0	0				Trust Outside Service Fees                                                                                                                                                                       												
716954	0	0	14	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	17	0				Accounting & Professional Fees                                                                                                                                                                   												
717232	6	0	13	32	4	3	3	33	22	16	46	0	0	0	0	0	0	0	0	0	false	0	18	0	0	2	7	7	0	43	21	0	Penalty CD withdrawals                                                                                                                                                                           	Ck Cashing Fees                                                                                                                                                                                  	Other Misc.                                                                                                                                                                                      	Other Insurance                                                                                                                                                                                  	Communication                                                                                                                                                                                    	Other misc. expense                                                                                                                                                                              										
717513	0	0	0	0	0	109	0	0	138	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	278	0	0	other income(cr,cd conversion items)                                                                                                                                                             			intangible tax expense                                                                                                                                                                           												
717737	322	0	199	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	108	0	0	22	270	38	285	236	192	0																
717867	6	0	16	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	20	0	0	8	0	5	0	30	24	0																
717924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	1895	0	0																
718079	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	82	35	0																
718145	138	0	100	76	31	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	113	0	0	77	29	37	0	135	156	0	Book Gain of Insurance Claim from loss of Bank Branch                                                                                                                                            															
718275	17	0	28	109	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	15	0	0	8	0	1	0	83	57	0																
718538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	102	0	0	250	0	0																
718547	68	0	73	15	22	31	56	0	108	110	142	0	0	0	0	0	0	0	0	0	false	0	53	0	0	6	0	12	14	141	64	0	Interchange Fees                                                                                                                                                                                 	Miscellaneous Income                                                                                                                                                                             		Taxes                                                                                                                                                                                            	Exam & Audit                                                                                                                                                                                     	Miscellaneous                                                                                                                                                                                    										
718556	29	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	27	0	0	0	0	0	0	119	37	0																
718930	38	0	16	13	35	71	43	11	70	127	80	0	0	0	0	0	0	0	0	0	false	0	52	0	0	0	0	24	86	139	88	0	mortgage service release fees                                                                                                                                                                    	debit card interchange                                                                                                                                                                           	misc income                                                                                                                                                                                      	atm exp                                                                                                                                                                                          	outside services                                                                                                                                                                                 	telephone & telegram                                                                                                                                                                             										
719030	15	0	15	41	25	5	5	30	4	11	13	0	0	0	0	0	0	0	0	0	false	0	38	0	0	0	0	6	7	99	22	0	EXCHANGE FEES                                                                                                                                                                                    	UTILITIES                                                                                                                                                                                        	OTHER INCOME                                                                                                                                                                                     	ATM INTERCHAGE EXPENSES                                                                                                                                                                          	TAXES EXCLUDING INCOME TAX                                                                                                                                                                       	COMMUNICATIONS MISC                                                                                                                                                                              										
719058	0	0	11	0	0	118	0	0	12	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	20	16	0	Key Man Insurance Proceeds                                                                                                                                                                       			Contract Employment for FSA Guarantees                                                                                                                                                           												
719441	0	0	9	8	8	2	0	0	0	7	5	0	0	0	0	0	2800	0	0	0	false	0	0	0	0	1	0	0	0	14	12	0	Miscellaneous general income                                                                                                                                                                     				Telephone                                                                                                                                                                                        	Miscellaneous expense                                                                                                                                                                            			CAPITAL CONTRIBUTION FROM PARENT HC                                                                                                                                                              							
719610	45	0	110	27	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	46	0	0	7	0	11	28	0	26	0																
719656	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	96	0																
719955	144	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	0	false	0	91	0	0	0	72	0	0	185	89	0									Capital Injection from Parent HC                                                                                                                                                                 							
719964	0	0	46	0	0	0	0	0	41	63	33	0	0	0	0	0	0	0	0	0	false	0	22	20	0	0	71	0	0	0	24	0				Software maintenance                                                                                                                                                                             	Deferred compensation expense                                                                                                                                                                    	ORE expenses                                                                                                                                                                                     								Adjust for A/I on nonaccrual loans                                                                                                                                                               		
720045	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0																
720157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	20	0	0																
720166	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	101	0	0																
720344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0																
720465	0	0	0	169	0	0	0	0	155	189	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	317	0	0				Waived account fees                                                                                                                                                                              	Other professional fees                                                                                                                                                                          											
720746	85	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				Audits & Exams                                                                                                                                                                                   												
720858	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	84	0	0	58	0	0																
720951	0	0	59	0	139	64	0	0	0	0	0	0	0	0	0	0	0	0	292	0	false	0	45	0	0	0	0	0	0	60	61	0	Misc Income                                                                                                                                                                                      										Bal on 6-28-02 less Loan Loss Allow                                                                                                                                                              					
721350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0									Added to Surplus                                                                                                                                                                                 							
721659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	42	0	0	0	0	0																
721752	30	1	16	132	6	14	0	0	24	38	4	0	0	0	0	0	0	0	0	0	false	0	21	0	0	6	44	4	7	82	22	0	draft-echange fee                                                                                                                                                                                			s/c correspondent banks                                                                                                                                                                          	misc general not listed                                                                                                                                                                          	mortality cost officers life                                                                                                                                                                     										
721949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	191	0	0																
722227	11	17	63	18	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	16	0	0	0	0	0	6	105	29	0		warrant fees                                                                                                                                                                                     														
722432	0	0	0	0	0							0		0		0					false	0	0			0	0	0	0	0	0	0																
722450	25	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	39	0	0																
722544	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	763	0	0	SECONDARY MARKET FEES                                                                                                                                                                            															
722816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0																
723037	127	0	0	0	127	175	0	0	102	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	207	0	0	Secondary Market Income                                                                                                                                                                          			Consulting Fees                                                                                                                                                                                  												
723112	0	0	0	0	0	42554	325103		81811	27789	118619	0		0		0	20411	769			true	0	0			0	0	0	0	28926	0	0	International Department Fees                                                                                                                                                                    	Merchant Fee Income                                                                                                                                                                              		Treasury Related - see item 7                                                                                                                                                                    	Software Related Expenses                                                                                                                                                                        	Bank Card and Loan Expense                                                                                                                                                                       			Capital Contribution                                                                                                                                                                             	Rabbi Trust and other activity                                                                                                                                                                   						
723158	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	Other income - embezzelment recovery                                                                                                                                                             															
723354	0	0	0	0	0	3768	0	0	51927	1725	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	2542	0	0	0	Credit Card Fees                                                                                                                                                                                 			Intercompany Expense                                                                                                                                                                             	Telephone Expense                                                                                                                                                                                											
