"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	
827560	5127	0	0	0	150110	480983	0	8193	0	49969	489112		0	0	0	52702	0	0	0	24232	0	0	4167	4167	22538	82211	143096	21089	239222	0	0	0.0993	0.1601	0.1474	0.0000	0.0000	0.0000	48535	4167	-4143	63	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	5452	4146	329224	488987	0	0	0	0	0	297759	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	95	5031	1	0	0	0	0	0	1984	22443	62214	1191	62278	0	0	0	0	0	0	0	0	141905	155854	0	0	0	0	0	26002	125	0	4788	0	-6084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12116	0	0	12029	87	0	0	113	22538	82211	155238	239309	0	16442	77619	239309	333370	0	10178	10178	48535	0	5126					480983																																																									
827953																																																																																																																																																																																			5046	0	0	0	7225	102284	0	1694	0	9861	99133	0	0	0	0	8248	0	0	234	1217	0	0	985	985	5319	15474	10995	6604	69560	0	0	0.0752	0.1056	0.0930	0.0000	0.0000	0.0000	7263	985	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	709	78062	96596	
828053																																																																																																																																																																																			997	0	0	1071	24324	59334	0	327	0	5120	58776	0	0	0	0	5146	0	0	0	41	0	0	327	327	2198	24945	20180	984	12038	0	0	0.0820	0.1895	0.1775	0.0000	0.0000	0.0000	4819	327	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27149	58776	
828110																																																																																																																																																																																			9095	0	0	7488	84563	168169	0	445	0	11624	162047	0	0	0	0	10425	0	0	0	0	0	0	445	445	63545	17341	42555	2751	42681	1395	0	0.0616	0.1546	0.1480	0.0000	0.0000	0.0000	9980	445	1644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67427	162047	
828530																																																																																																																																																																																			7622	0	0	0	97185	343683	0	2253	0	25634	332643	0	0	0	0	25933	25800	0	0	13224	0	0	2253	2253	9947	70715	102600	10374	159545	0	0	0.0712	0.1108	0.1012				23680	2253	1917	126	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	1042	0	239	37	0	234089	332643	
828651																																																																																																																																																																																			37792	0	0	0	162648	667628	0	9219	0	55367	647753	0	0	0	0	59193	0	0	7393	40032	0	0	6238	6238	11647	199788	56796	16064	406204	3901	0	0.0818	0.1193	0.1068	0.0000	0.0000	0.0000	52955	6238	2412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2981	496065	647753	
828745																																																																																																																																																																																			1454	0	0	7088	0	19773	0	127	0	3462	19843	0	0	0	0	3589	0	0	0	0	0	0	127	127	0	5469	5808	342	8623	0	0	0.1745	0.2844	0.2743	0.0000	0.0000	0.0000	3462	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12621	19843	
829032																																																																																																																																																																																			1932	0	0	0	47036	83616	0	386	0	12493	82330	0	0	0	0	11801	0	0	0	121	0	0	386	386	4448	42787	11963	2685	23007	0	0	0.1386	0.3137	0.3035				11415	386	1078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37617	82330	
829041																																																																																																																																																																																			3438	0	0	0	48566	118306	0	2115	0	14590	113404	0	0	0	0	13783	0	0	23	1515	0	0	858	858	4078	35318	36191	1716	42313	0	0	0.1140	0.2043	0.1916	0.0000	0.0000	0.0000	12925	858	1665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1257	67457	113404	
829050																																																																																																																																																																																			10963	0	0	1047	82556	281232	0	1200	0	27942	281015	0	0	0	0	27134	0	0	0	1954	0	0	1200	1200	27658	66206	64641	8880	121919	0	0	0.0923	0.1607	0.1535	0.0000	0.0000	0.0000	25934	1200	2008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168897	281015	
829256																																																																																																																																																																																			39110	0	0	0	42658	320853	0	3610	0	27400	298933	0	0	0	0	28665	0	0	0	27230	0	0	3285	3285	3155	87037	7429	7307	224822	0	0	0.0849	0.1092	0.0967	0.0000	0.0000	0.0000	25380	3285	2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	262451	298933	
829452																																																																																																																																																																																			1338	0	0	0	83447	129818	0	985	0	15829	127180	0	0	0	0	15035	0	0	0	0	0	0	586	586	23015	61189	19572	871	24832	0	0	0.1136	0.3236	0.3110	0.0000	0.0000	0.0000	14449	586	1380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399	46464	127180	
830113																																																																																																																																																																																			2903	0	0	2359	1818	87683	0	756	0	6371	87463	0	0	0	0	6715	0	0	0	0	0	0	756	756	1491	8113	31270	4539	47128	0	0	0.0684	0.1036	0.0920	0.0000	0.0000	0.0000	5959	756	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64796	87098	
830168																																																																																																																																																																																			9771	0	0	0	17853	50171	0	254	0	7905	50034	0	0	0	0	7954	0	0	50	0	0	0	254	254	2105	21287	1668	834	25054	0	0	0.1539	0.2636	0.2552	0.0000	0.0000	0.0000	7700	254	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30170	50034	
830252																																																																																																																																																																																			3443	0	0	0	30627	62090	0	279	0	9130	61640	0	0	0	0	8500	0	0	0	0	0	0	279	279	1002	18359	4821	3316	36808	0	0	0.1334	0.1982	0.1917	0.0000	0.0000	0.0000	8221	279	909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42891	61640	
830355																																																																																																																																																																																			65075	0	0	15534	180894	436244	0	3000	0	78224	437444	0	0	0	0	78343	0	0	702	0	0	0	2333	2333	80564	186790	39012	7075	129187	0	0	0.1738	0.4213	0.4087	0.0000	0.0000	0.0000	76010	2333	2159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	667	185959	437444	
830458																																																																																																																																																																																			517	0	0	0	0	3542	0	0	0	2223	3540	0	0	0	0	2223	0	0	0	0	0	0	0	0	0	3502	0	40	40	0	0	0.6280	3.0041	3.0041	0.0000	0.0000	0.0000	2223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740	3540	
830542																																																																																																																																																																																			8828	0	0	0	100656	270174	0	1983	0	24670	271379	0	0	0	0	24259	0	0	0	3369	0	0	1983	1983	17115	89861	30967	15501	130892	0	0	0.0821	0.1433	0.1316				22276	1983	2282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169331	271267	
830645																																																																																																																																																																																			3096	0	0	0	22663	43969	0	156	0	5053	43253	0	0	0	0	4819	0	0	0	0	0	0	156	156	6889	19006	8834	869	8904	0	0	0.1083	0.2815	0.2723				4663	156	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17122	43061	
830748																																																																																																																																																																																			3205	0	0	0	111355	248152	400	913	0	31094	244234	0	0	0	0	29670	0	0	0	0	0	0	913	1313	1348	113791	59398	4075	72191	0	0	0.1161	0.2372	0.2267	0.0000	0.0000	0.0000	28357	1313	2737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125098	244234	
831008																																																																																																																																																																																			11973	0	0	0	83412	352350	0	2998	0	46296	343155	40	0	0	0	47438	0	0	605	0	0	0	2350	2350	9057	89358	170596	11031	84450	0	0	0.1314	0.2533	0.2407	0.0000	0.0000	0.0000	45088	2350	1021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	648	187283	343155	
831044																																																																																																																																																																																			2651	0	0	0	26217	62808	0	941	0	14414	64098	0	0	0	0	14488	0	0	0	35	0	0	483	483	11152	9137	12017	1535	30772	0	0	0.2185	0.3796	0.3669	0.0000	0.0000	0.0000	14005	483	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	38168	64098	
831053																																																																																																																																																																																			1257	0	0	380	3015	23840	0	366	0	2529	23472	0	0	0	0	2668	0	0	0	0	0	0	225	225	336	6147	1662	1711	15975	0	0	0.1041	0.1492	0.1366	0.0000	0.0000	0.0000	2443	225	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	17894	23472	
831352																																																																																																																																																																																			711	0	0	478	4681	19287	0	280	0	2337	19510	0	0	0	0	2397	0	0	0	532	0	0	181	181	897	5022	473	741	12983	0	0	0.1136	0.1666	0.1540	0.0000	0.0000	0.0000	2216	181	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	14391	19510	
831549																																																																																																																																																																																			294	0	0	0	2976	9398	0	70	0	1697	9212	0	0	0	0	1681	0	0	0	0	0	0	70	70	84	3102	822	419	5316	0	0	0.1749	0.2648	0.2538	0.0000	0.0000	0.0000	1611	70	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6347	9212	
831576																																																																																																																																																																																			4286	0	0	2691	15278	184573	0	3835	0	14374	187355	0	0	0	0	15903	0	0	896	10171	0	0	1755	1755	5909	34615	39390	15099	108268	760	0	0.0755	0.1150	0.1023				14148	1755	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2080	138340	187355	
831642																																																																																																																																																																																			5744	0	0	12169	0	159240	0	1079	0	20422	160354	0	0	0	0	21416	0	0	0	0	0	0	1079	1079	1787	29510	35568	7864	93369	0	0	0.1269	0.1821	0.1729	0.0000	0.0000	0.0000	20337	1079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117602	160269	
831727																																																																																																																																																																																			12481	0	0	0	120373	338225	0	2696	0	36723	329185	0	0	0	0	36458	0	0	1798	9460	0	0	2696	2696	13735	103841	47917	8643	170942	3367	0	0.1026	0.1629	0.1509	0.0000	0.0000	0.0000	33762	2696	2961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223799	329185	
831857																																																																																																																																																																																			3898	0	0	0	21250	102364	0	768	0	8019	99604	0	0	0	0	8524	0	0	0	0	0	0	768	768	4408	29394	14037	10634	54902	0	0	0.0779	0.1253	0.1140	0.0000	0.0000	0.0000	7756	768	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68044	99592	
831941																																																																																																																																																																																			4217	0	0	0	35795	112619	0	1099	0	10145	112232	0	0	0	0	10161	0	0	0	2330	0	0	830	830	1369	34234	39046	2078	38255	0	0	0.0831	0.1536	0.1411	0.0000	0.0000	0.0000	9331	830	814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	66145	112232	
832377																																																																																																																																																																																			35752	0	0	0	149476	1333272	0	14510	0	110434	1263421	0	1050	0	0	120081	0	0	0	155195	0	0	14510	14510	3055	213165	189650	29450	935091	54860	0	0.0837	0.1002	0.0881	0.0000	0.0000	0.0000	105571	14510	3128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1197856	1261686	
832470																																																																																																																																																																																			43602	0	0	3057	116344	877249	0	6733	0	87827	865194	0	0	0	0	92029	0	0	2416	115681	0	0	6733	6733	15851	149218	276993	41412	438680	27135	0	0.0987	0.1383	0.1282				85296	6733	1069	0	0	5242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	68	0	665348	863800	
832528																																																																																																																																																																																			2230	0	0	10424	5964	61675	0	1300	0	6861	60919	0	0	0	0	7132	0	0	0	0	0	0	406	406	3894	20353	20995	1599	17515	0	0	0.1104	0.2258	0.2130	0.0000	0.0000	0.0000	6726	406	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	894	31581	60919	
832546																																																																																																																																																																																			11154	0	0	15240	40263	267725	0	2002	0	20006	258909	0	0	0	0	21230	0	0	0	1922	0	0	2002	2002	3748	60390	84777	12508	119765	0	0	0.0743	0.1205	0.1091	0.0000	0.0000	0.0000	19228	2002	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176182	258761	
832920																																																																																																																																																																																			44560	0	0	273905	89352	1158087	0	7574	0	112271	1142885	0	0	0	0	89035	0	0	1199	5775	0	0	7574	7574	26554	401985	177495	54082	553042	0	0	0.0732	0.1227	0.1123				81461	7574	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	725675	1112427	
833271																																																																																																																																																																																			69867	0	0	6668	57546	485182	5	2773	0	36694	488575	0	0	0	0	38115	0	0	0	4258	0	0	2773	2778	17342	128543	114589	19721	225443	15195	0	0.0723	0.1221	0.1132				35337	2778	1328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312139	488546	
833404																																																																																																																																																																																			15808	0	0	21701	100956	446545	0	3020	0	41447	439760	0	0	0	0	42787	0	0	1387	9888	0	0	3020	3020	5386	67975	173942	23738	201270	0	0	0.0904	0.1392	0.1293	0.0000	0.0000	0.0000	39767	3020	-1879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3613	0	307474	439760	
833646																																																																																																																																																																																			4347	0	0	4399	10489	66094	0	612	0	6015	65627	0	0	0	0	6380	0	0	0	0	0	0	512	512	438	16918	23066	3073	26060	0	0	0.0894	0.1558	0.1433				5868	512	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	40940	65627	
833749																																																																																																																																																																																			10511	0	0	0	53643	229103	0	2574	0	35866	228096	0	0	0	0	36890	0	0	0	14304	0	0	2071	2071	17807	48647	39590	4169	124587	4076	0	0.1527	0.2233	0.2107	0.0000	0.0000	0.0000	34819	2071	1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	503	165216	228096	
833758																																																																																																																																																																																			2435	0	0	0	4189	42766	0	669	0	5272	43469	6	0	0	0	5598	0	0	0	4298	0	0	369	369	7216	7177	6132	1610	22839	0	0	0.1203	0.1918	0.1791	0.0000	0.0000	0.0000	5229	369	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	29190	43469	
833851																																																																																																																																																																																			763	0	0	0	6142	26271	0	275	0	3498	25506	63	0	0	0	3535	0	0	0	0	0	0	252	252	282	5754	2597	2259	17698	0	0	0.1287	0.1755	0.1630	0.0000	0.0000	0.0000	3283	252	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	23	20138	25503	
834045																																																																																																																																																																																			1025	0	0	0	2418	17463	0	308	0	1896	17767	0	0	0	0	2017	0	0	0	0	0	0	165	165	100	3872	2778	395	10975	0	0	0.1042	0.1548	0.1422	0.0000	0.0000	0.0000	1852	165	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	13027	17767	
834269																																																																																																																																																																																			9863	0	0	0	40661	192280	0	1957	0	15980	191570	545	0	0	0	16994	0	0	0	2539	0	0	1744	1744	2001	67075	585	2105	124187	0	500	0.0798	0.1220	0.1095	0.0000	0.0000	0.0000	15250	1744	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	139259	191070	
834353																																																																																																																																																																																			4013	0	0	0	101	46322	0	315	0	3079	45899	31	0	0	0	3393	0	0	0	724	0	0	315	315	555	9437	14484	1467	22160	0	0	0.0671	0.1072	0.0972	0.0000	0.0000	0.0000	3078	315	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31657	45899	
834755																																																																																																																																																																																			7503	0	0	0	22385	81447	0	1205	0	4885	81188	0	0	0	0	5023	0	0	0	0	0	0	611	611	3385	28915	13592	3636	36287	0	0	0.0543	0.1040	0.0913	0.0000	0.0000	0.0000	4412	611	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594	48298	81188	
834849																																																																																																																																																																																			29692	0	0	0	184208	737803	0	5234	0	58598	710333	0	0	0	0	60762	0	0	1991	18914	0	0	5234	5234	26223	203882	98648	8243	409189	0	0	0.0782	0.1191	0.1088	0.0000	0.0000	0.0000	55528	5234	3070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510239	710333	
834979																																																																																																																																																																																			33890	0	0	31858	154042	1087201	0	4933	0	89000	1031989	0	0	0	0	88724	0	0	0	46688	0	0	4933	4933	9062	205588	595462	50795	278874	24984	0	0.0815	0.1381	0.1304	0.0000	0.0000	0.0000	83791	4933	1688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	642499	1028468	
835257																																																																																																																																																																																			6774	0	0	0	14038	86414	0	790	0	6824	84999	55	0	0	0	7359	0	0	0	1977	0	0	733	733	355	21846	23038	2948	41767	0	0	0.0780	0.1256	0.1131	0.0000	0.0000	0.0000	6626	733	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	57	58598	84999	
835323																																																																																																																																																																																			5127	0	0	550	101128	226634	0	2850	0	34099	221038	0	0	0	0	32702	0	0	1512	177	0	0	1500	1500	75071	31140	11341	3093	107217	0	0	0.1412	0.2757	0.2631	0.0000	0.0000	0.0000	31202	1500	2897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1351	118610	221038	
835378																																																																																																																																																																																			3183	0	0	7537	0	45712	0	248	0	4896	45373	0	0	0	0	5144	0	0	0	0	0	0	248	248	247	10891	27675	1677	7147	0	0	0.1079	0.2221	0.2114	0.0000	0.0000	0.0000	4896	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23163	45373	
835408																																																																																																																																																																																			1713	0	0	0	0	4144	0	0	0	4085	4073	0	0	0	0	4085	0	0	0	0	0	0	0	0	4	1713	0	2427	2427	0	0	1.0029	1.4747	1.4747	0.0000	0.0000	0.0000	4085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2770	4073	
835444																																																																																																																																																																																			5596	0	0	9489	63241	142152	0	507	0	18555	141221	0	0	0	0	18207	0	0	0	0	0	0	507	507	7225	63757	35138	2140	35242	0	0	0.1253	0.2773	0.2695	0.0000	0.0000	0.0000	17700	507	855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65667	141221	
835613																																																																																																																																																																																			2839	0	0	12550	0	47805	0	385	0	10154	48424	0	0	0	0	10539	0	0	0	0	0	0	385	385	0	0	0	1186	48190	0	0	0.2097	0.2187	0.2107	0.0000	0.0000	0.0000	10154	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48190	48424	
835659																																																																																																																																																																																			1491	0	0	279	9014	28331	0	315	0	3771	28642	0	0	0	0	3781	0	0	0	0	0	0	273	273	0	8173	0	807	20215	0	0	0.1225	0.1734	0.1609	0.0000	0.0000	0.0000	3508	273	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	21808	28642	
835743																																																																																																																																																																																			4696	0	0	17179	4265	129880	0	1154	0	15975	130025	0	0	0	0	16981	0	0	0	0	0	0	1090	1090	18165	19680	21718	5957	71344	0	0	0.1222	0.1949	0.1824	0.0000	0.0000	0.0000	15891	1090	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	87129	130025	
835846																																																																																																																																																																																			501	0	0	336	3967	28117	0	220	0	5791	28872	0	0	0	0	4230	0	0	0	0	0	0	220	220	416	4098	2841	435	19184	0	0	0.1479	0.1974	0.1872	0.0000	0.0000	0.0000	4010	220	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21425	27121	
835958																																																																																																																																																																																			2673	0	0	0	36561	90948	0	675	0	9839	91752	58	0	0	0	8973	0	0	0	0	0	0	633	633	1351	38436	14218	3182	36118	0	0	0.0909	0.1764	0.1639	0.0000	0.0000	0.0000	8340	633	1499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	50888	91752	
836142																																																																																																																																																																																			2536	0	0	473	35073	105912	0	1624	0	17089	106022	0	0	0	0	13264	0	0	0	1347	0	0	839	839	2226	33830	14040	2466	52467	0	0	0.1220	0.1996	0.1870	0.0000	0.0000	0.0000	12425	839	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785	66458	101871	
836151																																																																																																																																																																																			2360	0	0	0	12826	30112	0	259	0	4404	30002	0	0	0	0	4397	0	0	0	80	0	0	259	259	363	8777	2569	527	18240	0	0	0.1379	0.2060	0.1939	0.0000	0.0000	0.0000	4138	259	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21345	30002	
836544																																																																																																																																																																																			1397	0	0	0	14944	39361	0	343	0	4077	39950	0	0	0	0	3852	0	0	0	129	0	0	277	277	1079	14239	9353	1137	14531	0	0	0.0895	0.1747	0.1621				3575	277	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	22055	39950	
836656																																																																																																																																																																																			941	0	0	0	7750	15582	0	174	0	1796	15917	41	0	0	0	1796	0	0	0	0	0	0	99	99	126	8410	1857	736	5264	0	0	0.1066	0.2300	0.2173	0.0000	0.0000	0.0000	1697	99	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	7808	15917	
836843																																																																																																																																																																																			16269	0	0	160	169056	465729	0	3457	0	40306	450127	0	0	0	0	41591	0	0	390	13325	0	0	3533	3533	14027	164127	89864	13963	197584	9210	0	0.0845	0.1472	0.1347	0.0000	0.0000	0.0000	38058	3533	2246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	282476	450125	
836852																																																																																																																																																																																			5762	0	0	0	50297	179028	0	1429	0	14831	176799	0	0	0	0	14226	0	0	0	9	0	0	1429	1429	5433	47388	26332	5314	99270	0	0	0.0724	0.1165	0.1048	0.0000	0.0000	0.0000	12797	1429	2034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122128	176799	
836946																																																																																																																																																																																			5426	0	0	0	11282	99442	0	753	0	9158	99522	0	0	0	0	8310	0	0	74	1890	0	0	753	753	2057	21576	7387	6198	68986	0	0	0.0771	0.1059	0.0963	0.0000	0.0000	0.0000	7557	753	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78471	98047	
837000																																																																																																																																																																																			37114	0	0	259282	178607	787126	0	2072	0	82959	773239	0	0	0	0	80284	0	0	299	0	0	0	2072	2072	281377	230306	88804	12856	180910	0	0	0.1012	0.2947	0.2871	0.0000	0.0000	0.0000	78212	2072	4527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272394	773019	
837037																																																																																																																																																																																			13678	0	0	600	25443	177037	0	1274	0	15421	176131	114	0	0	0	15972	0	0	628	5122	0	0	1274	1274	12018	49040	9410	7529	106662	0	0	0.0834	0.1288	0.1185	0.0000	0.0000	0.0000	14698	1274	612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	124053	176131	
837046																																																																																																																																																																																			989	0	0	5679	6917	36727	0	209	0	4161	36026	0	0	0	0	3851	0	0	0	0	0	0	209	209	392	3785	12761	800	19438	0	0	0.1024	0.1449	0.1370	0.0000	0.0000	0.0000	3642	209	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26576	35574	
837149																																																																																																																																																																																			1398	0	0	0	8860	53623	0	1008	0	6588	54404	0	0	0	0	6598	0	0	381	1360	0	0	492	492	1297	12883	7884	3689	31915	0	0	0.1127	0.1699	0.1572	0.0000	0.0000	0.0000	6106	492	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	38838	54190	
837158																																																																																																																																																																																			13426	0	0	10042	16804	110128	0	809	0	9277	111133	0	0	0	0	9314	0	0	0	1364	0	0	809	809	1921	44860	16440	3407	46791	0	0	0.0770	0.1425	0.1301	0.0000	0.0000	0.0000	8505	809	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65367	110658	
