"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5401	RCON5402	RCON5403	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	
2718738																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	4300	0	158	0	0	0	0	0	0	30	0	0	0	0	0	0	112	0	675	0	0	0	0	0	0	0	0	0	0	0	257	867	4	2690	0	6505	73	0	0	20002	19109	0	19819	18969	0	0	0	0	91	19	6	19978	19109	59	0	0	0	
2719427																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2719810																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2720946																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2721103																																																									0	0	0									0	0	0	17	0	99	0	0	0		189	0	1648	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2721475																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0	0	0	0	0	
2721747																																																									0	0	0									0	0	0	80	226	708	0	0	0		224	0	0	0	0	0	0	0	0	0	19	0	0	0	0						0	0	0	0	0	0	232	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11	0	298	39	0	0	0	0	
2721765																																																									0	0	0									0	0	0	10	0	75	0	0	0		0	0	0	0	0	0	489	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
2721877																																																									0	0	0									0	0	0	39	11	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	122	0	0	0	0	0	0	0	
2722173																																																									0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2722182																																																									0	0	0									0	0	0	8	0	284	0	0	0		0	0	0	89	0	0	0	0	0	811	0	0	0	0	0						0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	2	5	0	0	0	
2722922																																																									0	0	0									0	0	0	79	0	0	0	0	0		386	0	713	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	18	0	0	0	0	
2722959																																																									0	0	0									0	0	0	318	360	745	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	184	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	
2723068																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2723581																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2723666																																																									0	0	0									0	0	0	177	0	0	0	0	0		0	0	0	0	0	0	0	0	0	476	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	
2724757																																																									0	0	0									0	0	0	0	87	0	0	0	0		0	225	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
2724766																																																									0	0	0									2	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	58	0	29	34	0	2	0	0	0	0	0	0	0	0	0	0	0	0	29	1	21	0	0	0	
2726050																																																									0	0	0									0	0	0	497	9	149	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	38	46	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	5	23	0	0	0	
2726416																																																									0	0	0									0	0	0	76	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	30	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	18	7	0	0	0	
2726443																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2727431																																																									0	0	0									0	0	0	0	0	0	0	0	0		90	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	10	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	
2727619																																																									0	0	0									0	0	0	20	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	435	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	
2727673																																																									0	0	0	0	0	0	0	0	0	0	0	0	69	0	126	0	305	0	0	0	0	0	0	0	0	0	0	0	0	461	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	561	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	225	0	0	0	
2727990																																																									0	0	0												235	0	259	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	3	0	0	172	0	26	0	0	0	0	0	0	0	0	0	169	0	151	0	0	0	28	0	0	0	0	0	
2728111																																																									0	0	0									0	0	0	145	0	86	0	0	0		461	0	186	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	51	0	0	0	0	0	0	0	0	0	0	86	0	0	86	0	0	0	0	0	0	28	0	0	0	0	0	
2728474																																																									788	0	694									0	0	0	2173	0	862	0	0	81		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2728661																																																									0	0	0									0	0	0	989	0	351	0	0	0		0	0	300	0	0	0	0	0	0	587	551	457	0	0	0						0	0	0	0	27	0	500	48	188	0	0	0	0	0	351	0	0	263	0	0	0	0	0	0	64	2	66	0	0	0	
2729314																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	9	0	0	0	
2729604																																																									1	100	0									0	0	0	0	0	49	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	3	716	0	0	0	
2729770																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2729846																																																									0	0	0									0	0	0	0	0	0	0	0	0		350	0	0	0	0	0	0	0	0	267	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	15	0	0	0	
2730356																																																									0	0	0									0	0	0	54	0	8	24	0	0		0	0	114	0	0	0	0	0	0	78	0	292	0	0	0						0	0	0	0	0	36	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	6	0	0	0	
2730431																																																									0	0	0									0	0	0	38	24	85	0	0	0		0	0	0	0	0	0	0	0	0	791	388	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2730477																																																									0	0	0									0	0	0	2	0	120	0	0	0		0	0	0	0	0	0	0	0	0	0	0	288	0	0	0						0	0	0	30	0	0	0	0	0	0	0	0	0	0	41	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	
2731287																																																									0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
2731876																																																									0	0	0									0	0	0	9	0	0	0	0	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	12	4	0	0	0	
2732565																																																									0	0	0									0	0	0	234	0	0	0	0	0		0	0	60	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2733263																																																									0	0	0									0	0	0	0	9	212	0	0	0		16	130	0	0	0	0	0	0	0	28	0	1164	0	0	0						0	0	0	0	0	0	42	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	
2733348																																																									0	0	0									0	0	0	0	0	0	0	0	0		42	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	
2734729																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2735137																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2735173																																																									0	0	0									0	0	0	0	0	146	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2735182																																																									0	0	0									0	0	0	720	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	60	0	0	0	0	0	0	0	440	0	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2735191																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0	0	
2735324																																																									0	0	0									0	0	0	143	288	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	120	0	0	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	191	29	0	0	0	0	
2735913																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	35	0	0	0	0	0						0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
2735959																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	42	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	
2736219																																																									0	0	0									0	0	0	2807	915	1223	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	110	281	12	0	0	0	0	0	0	
2736291	0	0	0	84165	0	50260	13	0	28	6544	0	3703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536	19930	0	22974	15475	0	17839	0	0	0	0	0	0	4623	0	1686	0	0	0																						1798	0	296	0	0	0	6136	0	1350	27195	0	14750												1154	0	1413	38980	0	12074																						
2736349																																																									0	0	0									0	0	0	46	0	121	0	0	121		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	4	0	0	0	
2736442																																																									0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	
2736451																																																									0	0	0												68	0	0	0	0	0		53	0	0	0	0	0	0	0	0	480	0	0	0	0	0						0	0	0	0	0	0	853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	736	57	47	0	0	0	
2736714																																																									0	0	0									0	0	0	207	250	0	0	0	0		0	0	0	0	0	0	0	0	0	200	82	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2736732																																																									0	0	0									0	0	0	47	0	415	0	0	0		0	0	914	0	0	0	0	0	0	190	0	0	0	0	0						0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2736929																																																									0	0	0									0	0	0	41	18	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	
2737029																																																									0	0	0												676	0	0	0	0	0		0	0	0	0	0	0	0	0	0	937	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2737038																																																									0	0	0									0	0	0	76	0	0	0	0	0		0	0	765	0	0	0	0	0	0	0	116	1500	0	0	0						0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2737551																																																									0	0	0									0	0	0	573	0	478	199	0	0		0	0	0	0	0	0	0	0	0	2127	0	0	0	0	0						0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2737775																																																									0	0	0									0	0	0	25	150	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	97	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
2737841																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	35	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2737980																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	1363	275	996	0	0	0						0	0	0	0	0	0	4153	1257	665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	
2738857																																																									0	0	0												542	100	293	0	0	0		0	0	0	0	0	0	0	0	0	712	0	304	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	31	0	0	0	0	
2742153																																																									0	0	0												0	0	637	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	
2742180																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2742210																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	150	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
2742238																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	102	0	0	0	0						0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2742667																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2743244																																																									0	0	0												31	0	0	0	0	0		0	0	0	0	0	0	0	0	0	178	0	248	0	0	0						0	0	0	0	0	0	39	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	6	0	0	0	0	
2744063																																																									0	0	0									0	0	0	372	245	469	0	0	0		20	0	0	0	0	0	0	0	0	0	56	0	0	0	0						0	0	0	0	0	0	590	47	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	
2744782																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	323	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	11	0	0	0	0	
2745426																																																									573	0	0									0	0	0	4	60	0	0	0	0		123	0	0	89	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	18	0	0	0	
2745565																																																									0	0	0									0	0	0	217	0	188	0	0	0		294	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	583	0	0	0	0	0	
2745743																																																									0	0	0									0	0	0	172	53	788	0	0	0		143	0	142	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	
2746227																																																									0	0	0									0	0	0	49	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	
2746245																																																									0	0	0									0	0	0	0	0	0	0	0	0		8	0	0	0	0	0	0	0	0	33	0	0	0	0	0						0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	4	0	0	0	0	
2746263																																																									0	0	0									0	0	0	3	0	22	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	
2746348																																																									0	0	0									0	0	0	33	0	0	0	0	0		0	0	0	0	0	0	0	0	0	10	0	0	0	0	0						0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
2747242																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2747279																																																									0	0	0												56	19	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	23	0	0	0	
2747420																																																									0	0	0									0	0	0	61	0	0	0	0	0		139	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	47	23	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	28	3	0	0	0	0	
2747466																																																									0	0	0									46	16	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	16	0	46	0	0	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	
2747587																																																									0	0	0									0	0	0	59	13	0	0	0	0		952	281	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	317	109	722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2747952																																																									0	0	0									0	0	0	96	0	3	0	0	0		50	0	0	31	0	0	0	0	0	0	30	0	0	0	0						0	0	0	0	0	0	243	75	75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	2	0	0	0	
2748436																																																									0	0	0									0	0	0	290	0	0	0	0	0		75	0	345	0	0	0	0	0	0	0	0	20	0	0	0						0	0	0	46	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	82	0	0	0	
2748502																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	6	0	0	0	0	
2748650																																																									0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	20	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	
2749059																																																									0	0	0									0	0	0	84	0	54	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	20	0	0	0	0	0	0	0	43	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	
2750448																																																									0	0	0									0	0	0	109	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	
2750699																																																									0	0	0									0	0	0	1008	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	2841	0	0						0	0	0	1689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	
2751007																																																									0	0	0									0	0	0	78	15	0	0	0	0		187	0	211	0	0	0	433	0	43	0	0	0	0	0	0						0	0	0	10	0	0	226	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	
2751388																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	11	7	0	0	0	
2751593																																																									0	0	0									0	0	0	95	0	1021	0	0	0		516	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2751977																																																									0	0	0												343	31	118	0	0	0		1457	0	0	0	0	0	0	0	0	571	0	0	0	0	0						0	0	0	0	0	18	773	0	12	0	0	0	143	0	118	107	0	118	200	0	0	0	0	0	87	2	31	0	0	0	
2753542																																																									0	0	0									0	0	0	72	0	0	0	0	0		3564	1188	534	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	160	1075	0	1894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	14	0	0	0	0	
2753588																																																									0	0	0									0	0	0	482	0	0	0	0	0		108	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	9	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	
2753672																																																									0	0	0									0	0	0	0	0	105	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2753917																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2754389																																																									476	249	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	21	0	0	0	0	
2755733																																																									0	0	0									0	0	0	428	0	668	0	0	0		0	0	0	0	0	0	0	0	0	158	0	0	0	0	0						0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	
2756730																																																									0	0	0									0	0	0	2	0	0	0	0	0		0	0	0	0	0	0	0	0	0	5	0	0	0	0	0						0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2756749																																																									0	0	0									0	0	0	24	37	140	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	23	0	0	521	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	128	20	0	0	0	
2756767																																																									0	0	0									0	0	0	319	0	0	0	0	0		203	0	0	0	0	0	0	0	0	0	146	0	0	0	0						0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2756785																																																									0	0	0									0	0	0	0	0	6	0	0	0		0	0	429	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	61	0	0	0	
2756909																																																									0	0	0									0	0	0	0	0	137	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2757205																																																									0	0	0									0	0	0	227	167	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	10	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	10	0	0	0	0	
2757586																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
