"IDRSSD"	RCFD0010	RCFD1350	RCFD1395	RCFD1651	RCFD1727	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD2243	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3819	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB528	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB613	RCFDB614	RCFDB616	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB645	RCFDB646	RCFDB647	RCFDB648	RCFDB649	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB674	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCON0010	RCON1350	RCON1395	RCON1651	RCON1727	RCON1754	RCON1773	RCON2170	RCON2221	RCON2243	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3819	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	
795650																																																																																																																																																																																	4845	3600	0	0	0	9928	28715	110526	0	0	839	0	12847	113801	0	0	0	0	13378	0	0	284	0	2000	0	0	839	839	4289	39704	12254	4136	54595	60	0	0.1102	0.1913	0.1793	0.0000	0.0000	0.0000	12539	839	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
795959																																																																																																																																																																																	6478	2250	0	0	0	14583	30117	119280	0	0	684	0	9698	121690	0	0	0	0	10470	0	0	463	0	246	0	0	684	684	2258	18227	51669	7013	47901	11006	0	0.0804	0.1344	0.1257	0.0000	0.0000	0.0000	9786	684	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
795968	1510123	115000	0	0	0	396115	2001420	10493035	119	0	151137	0	1086247	11382765		0	0	3051	1269933	0	253531	63598	11746	1087745	0	148423	82354	230896	376184	3731359	2756354	562877	3720416	456709	0	0.0916	0.1951	0.1596	0.0000	0.0000	0.0000	1039037	230896	23586	3051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5586	0	73253	6515063	11359141	0	0	0	0	5501005	0	0	22086	1538	0	0	0	0	0	106316	1403807	0	0	2981	387751	0	5383	37773	266887	1677987	0	18773	0	115000	0	0	0	0	450349	6360	0	0	71028	2306005	3123972	0	0	0	0	3051	660749	22086	0	75786	0	-91278	63598	0	0	0	63598	5873	0	0	0	5873	4669	0	0	0	4669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240273	240273	0	0	239640	633	2192	2192	0	0	0	2192	543873	0	0	0	543873	0	0	5586	376184	3731359	3001580	4341254	0	746272	1500790	4341254	6588316	810931	115000						9137708																																																									
796125																																																																																																																																																																																	10995	16507	0	0	0	2630	59917	354932	0	0	2874	0	44570	353188	0	0	0	0	46652	0	0	0	4531	14052	0	0	2922	2922	11226	72593	75802	5888	196987	0	0	0.1238	0.1705	0.1598	0.0000	0.0000	0.0000	43730	2922	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	
796152																																																																																																																																																																																	4159	4340	0	0	0	13963	10162	73406	0	0	492	0	7661	73590	0	0	0	0	8083	0	0	98	0	0	0	0	492	492	1504	27189	9279	3546	35821	0	0	0.1032	0.1757	0.1650	0.0000	0.0000	0.0000	7591	492	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
796415																																																																																																																																																																																	7667	5303	0	0	0	18208	7576	175904	0	0	1474	0	15002	176637	0	0	0	0	16423	0	0	227	639	0	0	0	1474	1474	9145	22419	57489	7281	88325	489	0	0.0846	0.1345	0.1224	0.0000	0.0000	0.0000	14949	1474	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
796451																																																																																																																																																																																	7019	16683	0	0	0	15788	97489	310379	0	0	2524	0	22603	304995	0	0	0	0	23795	0	0	162	0	6208	0	0	2046	2046	22370	96823	102816	6391	89646	0	0	0.0714	0.1458	0.1333	0.0000	0.0000	0.0000	21749	2046	670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	478	
796657																																																																																																																																																																																	5244	5330	0	0	0	0	25695	76829	0	0	786	0	5306	53581	0	0	0	0	5275	0	0	99	0	0	0	0	516	516	1076	36067	11383	3220	28355	0	0	0.0895	0.1284	0.1158	0.0000	0.0000	0.0000	4759	516	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	
796769																																																																																																																																																																																	12770	0	0	0	0	3831	4323	62493	0	0	423	0	6415	62882	0	0	0	0	5217	0	0	0	0	0	0	0	423	423	1988	18994	8304	2828	31956	0	0	0.0781	0.1307	0.1201	0.0000	0.0000	0.0000	4794	423	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
796965																																																																																																																																																																																	11585	47000	0	0	0	0	188547	395148	0	0	3361	0	21606	355401	0	0	0	0	23893	0	0	0	0	15018	0	0	2479	2479	23719	227149	3902	7254	143410	742	0	0.0603	0.1210	0.1085				21414	2479	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	882	
797140																																																																																																																																																																																	4652	4200	0	0	0	969	18687	84878	0	0	660	0	7074	82620	0	0	0	0	7615	0	0	25	86	0	0	0	660	660	1304	20791	20347	3188	42897	0	0	0.0842	0.1329	0.1214	0.0000	0.0000	0.0000	6955	660	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
797159																																																																																																																																																																																	1231	153	0	0	0	8030	0	20269	0	0	107	0	1538	21081	0	0	0	0	1645	0	0	22	0	0	0	0	107	107	0	9414	2496	571	8466	0	0	0.0730	0.1416	0.1324	0.0000	0.0000	0.0000	1538	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
797234																																																																																																																																																																																	2376	0	0	0	0	0	20809	93639	0	0	808	0	8027	93828	0	0	0	0	8514	0	0	1367	988	0	0	0	808	808	1001	22178	14471	3079	56330	0	0	0.0821	0.1219	0.1103	0.0000	0.0000	0.0000	7706	808	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	
797319																																																																																																																																																																																	1999	1200	0	0	0	23240	513	64647	0	0	376	0	9412	65538	0	0	0	0	9778	0	0	0	0	0	0	0	376	376	2443	17868	9941	1864	34756	0	0	0.1435	0.2258	0.2171	0.0000	0.0000	0.0000	9402	376	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
797467																																																																																																																																																																																	14497	6000	0	0	0	0	22020	214215	0	0	1744	0	16612	209549	0	0	0	0	18108	0	0	1056	0	0	0	0	1744	1744	20508	21541	7787	10827	165979	4082	0	0.0782	0.1020	0.0921	0.0000	0.0000	0.0000	16364	1744	-154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
797775																																																																																																																																																																																	49662	51488	0	0	0	0	287991	1052718	445	0	9700	0	112255	1039983	0	0	0	0	113615	0	0	0	3742	0	0	0	6889	7334	7917	290896	530481	43377	225858	0	0	0.1025	0.2072	0.1938	0.0000	0.0000	0.0000	106281	7334	2680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2811	
797832																																																																																																																																																																																	356	0	0	0	0	129	7680	14545	0	0	107	0	1623	14648	0	0	0	0	1592	0	0	0	0	0	0	0	85	85	96	8022	2426	399	3991	0	0	0.1029	0.2346	0.2221	0.0000	0.0000	0.0000	1507	85	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	
798156																																																																																																																																																																																	24076	24175	0	0	0	0	73452	398140	0	0	2700	0	57555	418782	0	0	0	0	59164	0	0	1128	1084	18853	0	0	2700	2700	9015	94259	22733	9949	273354	0	0	0.1350	0.1880	0.1794	0.0000	0.0000	0.0000	56464	2700	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	
798512																																																																																																																																																																																	1737	1928	0	0	0	0	10357	59099	0	0	313	0	6231	58590	0	0	0	0	6428	0	0	50	0	675	0	0	313	313	1193	13214	21563	1396	23266	30	0	0.1044	0.1734	0.1649	0.0000	0.0000	0.0000	6115	313	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
798857																																																																																																																																																																																	6681	5050	0	0	0	0	18356	122418	0	0	1333	0	9666	120052	0	0	0	0	10478	0	0	749	0	7002	0	0	1265	1265	1402	25670	8806	4362	87420	1253	0	0.0768	0.1036	0.0911	0.0000	0.0000	0.0000	9213	1265	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	
799256																																																																																																																																																																																	3189	2450	0	0	0	4539	8727	24368	0	0	42	0	5264	24163	11	0	0	0	5279	0	0	6	0	0	0	0	42	42	1580	16255	1665	417	4883	0	0	0.2167	0.5885	0.5838	0.0000	0.0000	0.0000	5237	42	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
799359																																																																																																																																																																																	1047	600	0	0	0	431	1177	11560	0	0	125	0	956	11027	0	0	0	0	996	0	0	0	0	0	0	0	107	107	86	2518	1839	214	7175	0	0	0.0806	0.1161	0.1036	0.0000	0.0000	0.0000	889	107	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	
799612																																																																																																																																																																																	60925	17600	0	0	0	11709	241161	1163045	0	0	8825	0	97126	1139194	0	0	0	0	103914	0	0	2418	7120	58136	0	0	8825	8825	174715	135334	76259	40621	782765	0	0	0.0835	0.1177	0.1077	0.0000	0.0000	0.0000	95089	8825	1096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
799751																																																																																																																																																																																	4187	0	0	0	0	0	32766	81499	0	0	877	0	8092	81545	0	0	0	0	8382	0	0	0	429	1963	0	0	732	732	1138	22074	11590	1706	47132	102	0	0.0938	0.1435	0.1310	0.0000	0.0000	0.0000	7650	732	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	
799854																																																																																																																																																																																	1678	700	0	0	0	16664	18297	60326	0	0	280	0	8185	60215	205	0	0	0	8421	0	0	0	0	0	0	0	280	280	823	35988	5534	916	18194	0	0	0.1352	0.2986	0.2887	0.0000	0.0000	0.0000	8141	280	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
799939																																																																																																																																																																																	1871	485	0	0	0	1797	128	13154	0	0	79	0	1455	13220	0	0	0	0	1516	0	0	0	0	0	0	0	79	79	991	1144	2125	132	8973	0	0	0.1087	0.1477	0.1400				1437	79	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
799948																																																																																																																																																																																	3391	2285	0	0	0	0	40119	95978	0	0	771	0	11543	94749	0	0	0	0	12216	0	0	95	0	0	0	0	683	683	3380	42916	8353	2330	42085	0	0	0.1217	0.2231	0.2106	0.0000	0.0000	0.0000	11533	683	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	
800134																																																																																																																																																																																	5115	4146	0	0	0	0	42490	154639	0	0	905	0	17580	150578	0	0	0	0	15598	0	0	174	206	0	0	0	905	905	3738	47457	24823	5560	76310	1392	0	0.0992	0.1584	0.1492	0.0000	0.0000	0.0000	14693	905	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
800442																																																																																																																																																																																	4942	4225	0	0	0	0	34042	84911	0	0	819	0	11635	86456	0	0	0	0	11794	0	0	0	6	0	0	0	666	666	2298	29085	12302	4668	41277	0	0	0.1287	0.2221	0.2096	0.0000	0.0000	0.0000	11128	666	507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	
800479																																																																																																																																																																																	972	314	0	0	0	1794	901	34605	400	0	55	0	4653	34461	0	0	0	0	4558	0	0	0	0	0	0	0	55	455	254	3103	29544	493	1271	0	0	0.1191	0.2735	0.2462	0.0000	0.0000	0.0000	4103	455	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
800657																																																																																																																																																																																	72921	62924	0	0	0	31034	317417	1619938	0	0	14557	0	190430	1601919	13479	0	10014	0	121989	0	0	6132	1456	96296	0	0	14067	14067	135688	384901	83372	34248	946961	7706	0	0.0710	0.1084	0.0959	0.0000	0.0000	0.0000	107922	14067	1598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490	
800750																																																																																																																																																																																	65334	6000	0	0	0	8801	904201	2348950	0	0	19050	0	166360	2290512	2813	0	0	9645	184325	0	0	12044	4572	44444	0	0	16289	16289	252944	823473	364831	150926	925148	0	0	0.0734	0.1418	0.1292	0.0734	0.1292	0.1417	168036	16289	842	0	200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	62	2761	
800853																																																																																																																																																																																	17749	0	0	0	0	0	23501	105417	0	0	745	0	8685	106160	0	0	0	0	8993	0	0	353	903	0	0	0	745	745	11546	29854	6135	6368	58191	0	0	0.0777	0.1322	0.1212	0.0000	0.0000	0.0000	8248	745	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
801047																																																																																																																																																																																	9404	1300	0	0	0	0	53983	273150	0	0	3336	0	33447	270227	594	0	0	0	32316	0	0	0	0	0	0	0	2375	2375	7096	53843	65138	6254	146560	3783	0	0.1120	0.1709	0.1584	0.0000	0.0000	0.0000	29941	2375	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	961	
801056																																																																																																																																																																																	2729	0	0	0	0	13346	0	50870	0	0	536	0	3423	48116	0	0	0	0	3797	0	0	604	0	185	0	0	374	374	6529	9569	16019	1524	19289	0	0	0.0711	0.1276	0.1151	0.0000	0.0000	0.0000	3423	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	
801654																																																																																																																																																																																	20457	2625	0	0	0	0	23176	64134	0	0	216	0	16599	64128	0	0	0	0	16300	0	0	0	0	360	0	0	216	216	625	43084	6911	3888	13215	0	0	0.2508	0.6400	0.6315	0.0000	0.0000	0.0000	16084	216	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
802110																																																																																																																																																																																	91698	0	0	0	0	0	554969	2514154	0	0	40450	0	184879	2476369	542	0	0	0	197196	0	0	14857	6467	279305	0	0	23857	23857	122463	524461	499692	107903	1395132	6489	0	0.0703	0.1042	0.0916	0.0000	0.0000	0.0000	173339	23857	2444	4059	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4259	0	16593	
802129																																																																																																																																																																																	76489	360	0	0	0	0	542295	1875524	0	0	13947	0	160496	1846901	0	0	0	0	169178	0	0	0	23161	24043	0	0	13947	13947	67530	409646	377740	69486	1028098	28779	0	0.0842	0.1289	0.1183				155231	13947	2148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	
802174																																																																																																																																																																																	732	1625	0	0	0	0	2821	29453	0	0	247	0	4607	29911	0	0	0	0	3776	0	0	0	0	295	0	0	210	210	1408	3680	15286	1572	8249	0	0	0.1233	0.2256	0.2130	0.0000	0.0000	0.0000	3566	210	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	
802231																																																																																																																																																																																	1077	1088	0	0	0	0	10030	22257	0	0	97	0	1784	22054	0	0	0	0	1812	0	0	0	0	0	0	0	97	97	990	12085	6498	335	2712	0	0	0.0778	0.2163	0.2047	0.0000	0.0000	0.0000	1715	97	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
802352																																																																																																																																																																																	4368	0	0	0	0	0	28260	126599	0	0	1008	0	12052	125638	31	0	0	0	11558	0	0	0	0	1306	0	0	1008	1008	2122	35151	4987	5475	84470	689	0	0.0846	0.1223	0.1116	0.0000	0.0000	0.0000	10550	1008	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
802736																																																																																																																																																																																	4999	0	0	0	0	0	32655	184103	0	0	2047	0	13901	181578	0	0	0	0	15244	0	0	2359	317	8704	0	0	1758	1758	2871	37150	38207	4636	107248	0	0	0.0743	0.1086	0.0961	0.0000	0.0000	0.0000	13486	1758	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	
802839																																																																																																																																																																																	14937	0	0	0	0	0	8615	37110	0	0	0	0	25300	37148	0	0	0	0	14227	0	0	0	0	0	0	0	0	0	8606	14937	0	2491	2491	0	0	0.5455	2.5971	2.5971	0.0000	0.0000	0.0000	14227	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
802866																																																																																																																																																																																	230155	200000	0	0	0	0	1592582	3950355	0	0	58920	0	448068	3668047	1418	0	0	0	385405	0	105514	741788	0	881118	0	0	41800	41800	204996	1244574	164445	107593	2285885	0	0	0.0962	0.1163	0.1037				343605	41800	8083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1055	0	30576	
803078																																																																																																																																																																																	13498	0	0	0	8	0	37462	202735	0	100	2518	0	34194	208171	0	0	0	0	35717	0	0	0	5	0	0	0	1487	1487	4938	48000	86338	15843	66030	4019	0	0.1644	0.3028	0.2902	0.0000	0.0000	0.0000	34230	1487	-36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1031	
803144																																																																																																																																																																																	1341	2460	0	0	0	2576	4559	52094	0	0	377	0	6110	52385	0	0	0	0	6434	0	0	0	285	0	0	0	377	377	407	10646	21468	1716	19864	0	0	0.1156	0.1962	0.1847	0.0000	0.0000	0.0000	6057	377	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
803162																																																																																																																																																																																	26872	42000	0	0	0	0	139661	789432	0	0	9468	0	89960	823711	5548	0	0	0	95865	0	0	10	12086	15619	0	0	7481	7481	14205	204246	67842	16051	510239	0	0	0.1073	0.1607	0.1482	0.0000	0.0000	0.0000	88384	7481	1576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1987	
803256																																																																																																																																																																																	2346	2550	0	0	0	0	8518	32619	0	0	239	0	3397	32547	0	0	0	174	3075	0	0	20	0	0	0	0	239	239	721	9408	5247	1387	16825	0	0	0.0883	0.1440	0.1328	0.0000	0.0000	0.0000	2836	239	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	
803265																																																																																																																																																																																	1851	2900	0	0	0	6890	5864	40611	0	0	545	0	3923	41109	0	0	0	0	4216	0	0	100	0	0	0	0	306	306	338	16771	6077	3155	17949	0	0	0.0951	0.1742	0.1616	0.0000	0.0000	0.0000	3910	306	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	
803368																																																																																																																																																																																	1232120	3896145	0	0	0	0	704841	14973263	0	0	162947	0	1326025	13670043	250252	0	0	577	1570924	517483	0	1333267	259966	3542427	36211	232234	164166	396400	142261	5816142	86823	424737	8902021	175801	0	0.0866	0.1196	0.0894				1174524	396400	5558	70733	1755490	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81010	59	2351	
803452																																																																																																																																																																																	4313	10200	0	0	0	0	17762	84574	0	0	643	0	6404	83349	0	0	0	0	6879	0	0	0	40	639	0	0	643	643	3951	30538	8153	3239	42408	0	0	0.0748	0.1304	0.1182	0.0000	0.0000	0.0000	6236	643	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
803461																																																																																																																																																																																	21713	0	0	0	0	435	0	101369	0	0	1430	0	17119	101147	0	0	0	0	18109	0	0	0	32	32	0	0	990	990	10162	12031	7730	2648	72876	0	0	0.1692	0.2300	0.2174	0.0000	0.0000	0.0000	17119	990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440	
803649																																																																																																																																																																																	12089	7354	0	0	0	5673	13340	128141	0	0	788	0	11727	123861	0	0	0	0	12177	0	0	0	1272	0	0	0	788	788	8550	20285	25544	3328	74194	634	0	0.0919	0.1329	0.1243	0.0000	0.0000	0.0000	11389	788	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
803658																																																																																																																																																																																	1757	3450	0	0	0	0	8607	39578	0	0	499	0	5062	37847	0	0	0	0	5195	0	0	5	0	539	0	0	359	359	273	13530	0	1483	25994	0	145	0.1283	0.1802	0.1677	0.0000	0.0000	0.0000	4836	359	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	
803957																																																																																																																																																																																	2648	2020	0	0	0	589	5898	33974	0	0	665	0	3807	34703	0	0	0	0	4004	0	0	23	0	0	0	0	256	256	1407	14575	2045	1360	16516	0	0	0.1080	0.1997	0.1869	0.0000	0.0000	0.0000	3748	256	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	
803966																																																																																																																																																																																	3891	15	0	0	0	0	97824	616783	0	0	5816	0	41425	605569	0	0	0	0	49191	0	0	0	0	0	0	0	5816	5816	10972	80240	136142	8524	398558	0	0	0.0716	0.1019	0.0899	0.0000	0.0000	0.0000	43375	5816	-1950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
804150																																																																																																																																																																																	2217	3034	0	0	0	2187	8055	31705	0	0	215	0	4408	31458	0	0	0	0	4621	0	0	0	0	0	0	0	215	215	501	14086	4314	575	13015	0	0	0.1401	0.2569	0.2449	0.0000	0.0000	0.0000	4406	215	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
804208																																																																																																																																																																																	192669	166516	0	0	217169	1564	3300422	20182795	0	2199922	80600	0	1844114	20287663	0	0	49	0	1656051	1213948	0	318242	0	314872	0	149766	80600	230366	229156	3378821	12968692	827715	3144815	4944526	0	0.0717	0.1163	0.1001	0.0000	0.0000	0.0000	1425685	230366	10903	3172	82000	770199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15135	2277	0	
804338																																																																																																																																																																																	7191	5100	0	0	0	0	57222	529374	0	0	4425	0	46805	534378	0	0	0	0	50982	0	0	3035	0	22455	0	0	4425	4425	3259	36800	57806	5364	435529	0	0	0.0871	0.1049	0.0958	0.0000	0.0000	0.0000	46557	4425	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
804422																																																																																																																																																																																	2236	3753	0	0	0	6704	0	39349	0	0	322	0	4510	39110	84	0	0	0	4788	0	0	0	0	0	0	0	278	278	5246	7068	13020	825	14337	0	0	0.1153	0.2153	0.2028				4510	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	
804758																																																																																																																																																																																	3273	256	0	0	0	0	535	5001	0	0	18	0	415	4835	0	0	0	0	401	0	0	0	0	194	0	0	18	18	51	3989	139	113	801	0	0	0.0792	0.2271	0.2169	0.0000	0.0000	0.0000	383	18	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
804815																																																																																																																																																																																	2812	1750	0	0	0	7376	18550	56474	0	0	434	0	8077	55554	0	0	0	0	8654	0	0	0	0	516	0	0	434	434	3035	16044	8387	952	29659	0	0	0.1480	0.2319	0.2203	0.0000	0.0000	0.0000	8220	434	-143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
804860																																																																																																																																																																																	1294	850	0	0	0	4505	35143	55336	0	0	232	0	7916	54766	0	0	0	0	8051	0	0	58	0	0	0	0	199	199	7433	37075	4823	1609	6138	0	0	0.1434	0.5049	0.4924	0.0000	0.0000	0.0000	7852	199	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	
804963																																																																																																																																																																																	484169	13000	0	0	0	0	1585632	13412228	0	0	116230	0	1824165	13183374	2334	0	0	1222	1219482	0	73442	151072	46890	819781	0	225000	116230	341230	239831	1691814	774995	364448	9873975	10205	0	0.0718	0.1090	0.0785	0.0000	0.0000	0.0000	878252	341230	1051	1221	18131	25960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2436	0	0	
805045																																																																																																																																																																																	1928	0	0	0	0	0	7382	36246	0	0	267	0	3199	35903	0	0	0	0	3362	0	0	0	0	0	0	0	267	267	1632	6193	5885	1131	22694	0	0	0.0862	0.1251	0.1156	0.0000	0.0000	0.0000	3095	267	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
805250																																																																																																																																																																																	10045	0	0	0	0	0	106379	330912	0	0	2501	0	25518	325712	0	0	0	0	23057	0	0	2136	0	0	0	1000	2501	3501	13199	118530	25628	17007	170094	115	0	0.0610	0.1105	0.0937	0.0000	0.0000	0.0000	19556	3501	1006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
805335																																																																																																																																																																																	2435	5400	0	0	0	1165	9019	64610	0	0	505	0	6201	64118	0	0	0	0	6579	0	0	10	0	0	0	0	505	505	437	14043	21506	2779	28936	0	0	0.0947	0.1548	0.1429	0.0000	0.0000	0.0000	6074	505	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
805447																																																																																																																																																																																	2737	500	0	0	0	2996	7221	52416	0	0	403	0	4071	52088	0	0	0	0	4531	0	0	0	0	0	0	0	403	403	783	5964	16891	830	29241	0	0	0.0793	0.1165	0.1062	0.0000	0.0000	0.0000	4128	403	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
