"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIAD5413	RIAD5414	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	
716413	1625	0	0	0	0	0	133	62	0	0	0	0	5683	901		0	0	0	18247	619	0	58		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			1898	227	13914	4493	
716440	0	2	0	0	0	0	0	0	9	0	0	0	26	19			0	0	343	55	0	221						7						0			0	0	0	0	5	0			0	0	53	5	
716552	0	0	0	0	0	0	0	0	0	0	0	0	83	68			0	0	100	68	0	0						0						0			0	0	0	0	0	0			0	0	32	15	
716655	0	0	0	0	0	0	0	0	0	0	0	0	49	0			0	0	79	4	0	0						0						0			0	0	0	0	11	0			0	0	64	49	
716833	0	0	0	0	0	0	0	0	0	0	0	0	539	154		0	0	4	2802	1467	0	2		0	0		0	0		0	0		0	0		0	0	0	0	0	750	70			21	30	562	281	
716851	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	6	0	0	0															0	0	0	0	0	0			0	0	6	4	
716954	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	8	0	0	0						0						0			0	0	0	0	0	0			2	1	6	8	
717232	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	5	0	0	0						0						0			0	0	0	0	0	0			0	0	5	13	
717513	5	5	0	0	0	0	7	1	0	0	0	0	104	63			0	0	908	752	0	0						0						0			0	0	0	0	0	0			7	0	137	35	
717737	0	0	0	0	0	0	0	0	0	0	0	0	25	0		0	0	0	171	2	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	7			35	2	134	16	
717867	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	1	0	0	0						0						0			0	0	0	0	0	0			0	0	1	2	
717924	0	0	5	11	0	0	209	28	0	0	0	0	249	7		0	0	0	802	55	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	179	120			40	28	314	55	
718079	6	2	0	0	0	0	0	0	0	0	0	0	21	0			0	0	131	0	0	0						0						0			0	0	0	0	19	0			0	0	106	19	
718145	0	2	0	0	0	0	64	0	0	0	0	0	284	18			0	1	865	58	0	16						16						0			0	0	0	1	57	5			4	3	666	254	
718275	0	0	0	0	0	0	0	0	0	0	0	0	281	42			0	0	630	61	0	0						0						0			0	0	0	0	0	0			0	0	569	235	
718538	0	0	0	0	0	0	0	0	0	0	0	0	135	57			0	0	372	239	0	0						0						0			0	0	0	0	0	0			4	0	129	78	
718547	0	0	0	0	0	0	282	100	0	0	0	0	166	0			0	0	778	0	0	7						0						0			0	0	0	0	98	1			0	0	391	65	
718556	0	0	0	0	0	0	0	0	0	0	0	0	45	42			0	2	21	8	0	0						0						2			0	0	0	0	0	0			0	0	13	1	
718930	0	0	0	0	0	0	72	2	0	0	0	0	6	1			0	0	95	18	0	0						0						0			0	0	0	0	0	0			0	0	5	3	
719030	0	0	0	0	0	0	0	0	0	0	0	0	30	0			0	0	25	0	0	0						0						0			0	0	0	0	0	0			0	0	25	30	
719058	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	3	28	8	0	10						10						3			0	0	0	0	0	0			0	0	10	7	
719441	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	5	0	0	0						0						0			0	0	0	0	0	0			0	0	5	4	
719610	0	0	0	0	0	0	6	125	0	0	0	0	255	59			0	7	236	11	0	20						0						0			0	0	0	0	16	10			0	0	183	54	
719656	0	0	0	0	0	0	0	0	0	0	0	0	82	24			0	0	528	322	0	0						0						0			0	0	0	0	22	6			0	0	184	52	
719955	226	37	0	0	0	0	0	0	0	0	0	0	58	21			0	0	314	64	0	0						0						0			0	0	0	0	0	0			0	0	24	0	
719964	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	4	187	0	0	146						146						4			0	0	0	0	0	0			0	0	41	4	
720045	0	0	0	0	0	0	0	0	0	0	0	0	3	3			0	0	2	0	0	0						0						0			0	0	0	0	0	0			0	0	2	0	
720157	0	0	0	0	0	0	0	0	0	0	0	0	24	0			0	17	17	0	0	0						0						0			0	0	0	0	0	0			0	0	17	7	
720166	0	0	0	0	0	0	0	0	0	0	0	0	18	6			0	0	759	231	0	94						0						0			0	0	0	0	0	0			0	0	434	12	
720344	0	0	0	0	0	0	0	0	0	0	0	0	17	0			0	0	64	0	0	0						0						0			0	0	0	0	18	0			0	0	46	17	
720465	0	0	0	0	0	0	0	0	0	0	0	0	39	39			0	0	36	36	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
720746	0	0	0	5	0	0	0	0	0	0	0	0	53	15			0	4	85	5	0	0						0						4			0	0	0	0	9	0			3	0	68	29	
720858	0	0	0	0	0	0	30	0	0	0	0	0	153	123			0	15	471	394	0	45						45						15			0	0	0	0	0	15			2	0	0	0	
720951	0	0	0	0	0	0	210	57	0	0	0	0	58	1			0	0	210	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
721350	0	0	0	0	0	0	0	0	0	0	0	0	97	3			0	72	82	1	0	78						78						72			0	0	0	22	0	0			0	0	3	0	
721659	0	180	0	0	0	0	0	0	0	0	0	0	188	0			0	0	65	0	0	0						0						0			0	0	0	0	1	0			0	0	64	8	
721752	0	0	0	0	0	0	0	0	116	0	0	0	58	3			0	38	175	33	0	0						0						0			0	0	0	0	0	11			0	0	26	6	
721800	0	0	0	0	0	0	148	0	0	0	0	0	275	38		0	0	0	3126	670	0	0		0	0		0	0		0	0		0	0		0	0	0	13	0	29	36			0	1	2266	200	
721949	0	0	0	0	0	0	0	0	0	0	0	0	45	0			0	0	139	0	0	0						0						0			0	0	0	0	0	0			0	0	139	45	
722227	0	0	0	0	0	0	0	0	0	0	0	0	114	0			0	0	474	0	0	0						0						0			0	0	0	0	0	0			36	0	438	114	
722432	0	0	0	0	0	0	20	38	0	0	0	0	70	4			0	0	323	145	0	0															0	0	0	0	1	0			0	0	157	28	
722450	0	0	0	0	0	0	0	0	0	0	0	0	32	20			0	0	81	7	0	45						45						0			0	0	0	0	12	3			0	0	17	9	
722544	0	0	0	0	0	0	0	0	0	0	0	0	261	168		0	0	0	385	162	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	9	19			3	1	211	73	
722816	0	0	0	0	0	0	37	40	0	0	0	0	351	164		0	0	0	845	388	0	0		0	0		0	0		0	0		0	0		0	0	0	0	8	175	74			73	24	172	41	
723037	0	0	0	0	0	0	0	0	0	0	0	0	79	0			0	0	461	55	0	40						0						0			0	0	0	0	109	2			0	0	257	77	
723112	345	34	0	0	0	0	661	2127	49411	10623	0	0	35440	7827	7827	0	0	0	140309	46187	0	0	46187	0	0	0	0	16	49411	0	0	0	0	0	10623	0	0	0	3298	688	6480	445	0	0	12483	4127	21428	9569	
723158	0	0	0	0	0	0	8	0	0	0	0	0	16	10			0	0	206	141	0	22						22						0			0	0	0	0	12	2			0	0	23	4	
723309	0	0	0	0	0	23	1	3	0	0	0	0	29	0			0	0	24	18	0	0						0						0			0	0	0	0	0	3			0	0	5	0	
723354	0	0	230	47	10	0	1258	399	0	0	0	0	5410	1031		0	0	458	15354	2575	0	2974		0	0		0	2974		0	0		0	458		0	0	0	208	15	84	168			1530	187	6485	3105	
723550	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	9	0	0	0						0						0			0	0	0	0	0	0			1	0	8	1	
723653	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	38	0	0	19						19						0			0	0	0	0	5	5			6	1	8	5	
723710	0	0	0	0	0	0	25	0	0	0	0	0	63	12			0	0	503	176	0	0						0						0			0	0	0	0	8	1			0	0	294	50	
723747	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
723756	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	98	44	0	32						32						0			0	0	0	0	0	0			0	0	22	7	
723822	0	0	0	0	0	0	0	0	0	0	0	0	36	0			0	0	160	0	0	0															0	0	0	0	0	10			0	0	160	26	
723868	0	0	0	0	0	0	0	0	0	0	0	0	6	4			0	0	66	32	0	0						0						0			0	0	0	0	0	0			0	0	34	2	
724052	0	0	0	0	0	0	0	0	0	0	0	0	21	10			0	0	176	120	0	0															0	0	0	0	37	0			16	1	3	10	
724230	0	0	0	0	0	0	0	0	0	0	0	0	58	0			0	0	351	0	0	0						0						0			0	0	0	0	0	0			0	0	351	58	
724351	20	0	0	0	0	0	100	0	0	0	0	0	60	60			0	0	228	78	0	0						0						0			0	0	0	0	0	0			0	0	30	0	
724548	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	24	0	0	0						0						0			0	0	0	0	0	0			0	0	24	9	
724557	0	0	0	0	0	0	0	0	17	0	0	0	6	3			0	1	311	24	0	2						0						0			0	0	0	0	7	0			258	0	3	2	
724744	0	0	0	0	0	0	0	0	653	11	0	0	38	3			0	23	721	24	0	40						0						0			0	0	0	0	0	0			4	1	0	0	
724753	0	0	0	0	0	0	0	0	0	0	0	0	19	13			0	0	38	0	0	29						29						0			0	0	0	0	0	0			0	0	9	6	
724847	0	0	0	0	0	0	0	0	0	0	0	0	57	3			0	0	956	940	0	0						0						0			0	0	0	50	0	0			0	0	16	4	
724940	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
725077	0	0	0	0	0	0	0	0	0	0	0	0	16	0			0	0	25	0	0	0						0						0			0	0	0	0	16	16			0	0	9	0	
725376	15	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	15	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
725611	78	6	0	0	0	0	0	0	0	0	0	0	35	18			0	0	173	16	0	0						0						0			0	0	0	0	0	0			0	0	79	11	
725732	0	0	0	0	0	0	0	0	0	0	0	0	132	62	62	0	0	0	2098	1973	0	0	150	1823	45	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	114	68	0	0	0	0	11	2	
725741	0	0	0	0	10	0	0	0	0	0	0	0	23	0			0	0	185	0	0	47						0						0			0	0	0	0	0	9			0	0	128	14	
725826	0	0	0	0	0	0	0	0	0	0	0	0	32	0			0	2	101	0	0	0						0						0			0	0	0	0	20	0			8	0	73	30	
725844	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	16	0	0	0						0						0			0	0	0	0	0	0			0	1	16	1	
725853	0	0	0	0	0	0	0	0	0	0	0	0	7	2			0	0	7	0	0	0						0						0			0	0	0	0	0	3			0	0	7	2	
726234	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	26	21	0	5						0						0			26	0	0	0	0	0			0	0	0	0	
726355	0	0	0	0	0	0	0	0	0	0	0	0	17	5			0	0	77	43	0	0						0						0			0	0	0	0	0	5			0	0	34	7	
726458	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	156	104	0	0						0						0			0	0	0	0	34	0			0	0	18	10	
726757	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	42	0	0	0						0						0			0	0	3	3	32	0			7	1	0	0	
726953	0	0	0	0	0	0	0	0	0	0	0	0	71	58			0	0	81	64	0	0															0	0	0	0	0	0			0	0	17	13	
727156	0	0	0	0	0	0	0	0	0	0	0	0	17	0			0	10	95	0	0	88						88						10			0	0	0	0	0	0			0	0	7	7	
727343	0	0	0	0	0	0	0	0	0	0	0	0	240	230			0	4	16	0	0	0						0						0			0	0	0	0	0	0			5	4	11	2	
727455	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	754	754	0	0						0						0			0	0	0	0	0	0			0	0	0	9	
727530	0	0	0	0	0	0	0	0	0	0	0	0	94	10			0	0	822	25	0	0						0						0			0	0	0	0	0	0			0	0	797	84	
727950	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	1	
728340	0	0	19	0	0	0	0	3	0	0	0	0	115	63			0	0	571	340	0	0						0						0			0	0	0	0	7	1			0	0	205	48	
728452	0	0	0	0	0	0	0	43	0	0	0	0	45	1			0	0	14	1	0	0						0						0			0	0	0	0	0	0			0	0	13	1	
728733	0	0	0	0	0	0	0	0	0	0	0	0	34	0			0	0	119	12	0	0						0						0			0	0	0	0	21	0			7	1	79	33	
728742	0	0	22	1	0	0	438	0	87	2	0	0	267	57		0	0	22	1164	203	0	4		0	0		0	4		0	0		0	22		0	0	0	0	0	0	10			181	33	229	142	
728779	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	38	0	0	0						0						0			0	0	0	0	0	9			0	0	38	0	
728854	1700	94	12	0	0	4	3357	423	0	0	0	0	7295	2620	2620	0	0	34	27714	9428	0	1354	9428	0	0	0	0	111	0	0	0	0	0	85	0	0	0	0	3539	180	1543	491	0	0	0	0	6670	3364	
728948	0	0	0	0	0	0	5	0	0	0	0	0	53	13			0	0	317	142	0	0						0						0			0	0	0	0	7	0			20	2	143	38	
728957	0	0	0	0	0	0	46	0	0	0	0	0	33	23			0	0	101	27	0	0						0						0			0	0	0	0	0	0			2	2	26	8	
729011	0	0	0	0	0	0	0	0	0	0	0	0	75	0			0	0	244	0	0	0						0						0			0	0	0	0	0	0			0	0	244	75	
729057	0	0	0	0	0	0	0	0	0	0	0	0	9	2			0	0	185	164	0	7						7						0			0	0	0	0	0	0			0	0	14	7	
729132	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	4	0	0	159	138	0	21	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729310	0	0	0	0	0	0	0	0	0	0	0	0	62	53			0	0	365	72	0	0						0						0			0	0	0	0	109	0			0	0	184	9	
729440	0	0	0	0	0	0	0	0	39	1	0	0	6	0			0	0	154	0	0	109						109						0			0	0	0	0	0	0			0	0	6	5	
729459	0	0	0	0	0	0	0	0	0	0	0	0	7	1			0	6	95	42	0	50						50						6			0	0	0	0	0	0			0	0	3	0	
729637	0	0	0	1	0	0	0	0	0	0	0	0	36	0		0	0	0	113	7	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			20	7	86	28	
729842	0	0	0	0	0	0	0	0	0	0	0	0	109	70			0	0	101	57	0	0						0						0			0	0	0	0	9	6			6	1	29	32	
729945	0	0	0	0	0	0	10	6	0	0	0	0	132	15			0	0	474	87	0	100						94						0			0	0	0	0	3	1			0	0	274	110	
730213	0	0	0	0	0	0	0	0	0	0	0	0	55	17			0	0	387	318	0	0						0						0			0	0	35	25	0	0			0	0	34	13	
730268	2384	0	0	0	0	505	0	345	0	0	0	0	1457	601		0	0	0	17327	14943	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	2			0	0	0	4	
730446	0	0	0	0	0	0	110	0	82	0	0	0	25	0			0	25	588	395	0	0						0						25			0	0	0	0	0	0			0	0	1	0	
730745	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	15	0	0	0						0						0			0	0	0	0	15	0			0	0	0	0	
730754	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	1	15	7	0	0						0						0			0	0	0	0	0	0			0	0	8	5	
730857	1	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	32	0	0	0						0						0			0	0	0	0	0	0			0	0	31	8	
731050	0	0	0	0	0	0	0	0	0	0	0	0	27	22			0	0	459	204	0	0						0						0			0	0	0	0	0	0			210	0	45	5	
731247	332	26	0	229	0	0	10	2	0	0	0	0	1121	271		0	0	98	2484	1168	0	143		0	0		0	35		0	0		0	72		0	0	0	0	0	215	105			44	25	572	365	
731957	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	11	0	0	0						0						0			0	0	0	0	0	0			0	0	11	5	
732178	0	0	0	0	0	0	15	0	0	0	0	0	185	100			0	0	1128	203	0	0						0						0			0	0	0	0	44	0			0	0	866	85	
732253	34	3	0	0	0	0	0	0	0	0	0	0	36	3			0	0	143	6	0	11						0						0			0	0	0	0	0	0			0	0	92	30	
732459	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	14	1	0	0						0						0			0	0	0	0	0	0			0	0	13	2	
732570	25	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	191	59	0	0						0						0			0	0	12	0	93	5			0	0	2	0	
732637	0	0	0	0	0	0	0	0	0	0	0	0	65	20			0	0	489	144	0	0						0						0			0	0	0	0	0	0			0	0	345	45	
732730	0	0	0	0	0	0	38	0	0	0	0	0	56	0			0	0	1050	173	0	0						0						0			0	0	0	0	248	3			4	0	587	53	
732758	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0						0			0	0	0	0	0	0			2	0	0	0	
732918	0	8	0	0	0	0	0	0	0	0	0	0	34	8		0	0	0	358	122	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	154	1			1	0	81	17	
732945	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	34	10	0	0						0						0			0	0	0	0	19	1			0	0	5	0	
732954	0	0	0	0	0	0	0	0	0	0	0	0	17	0			0	3	36	0	0	0						0						3			0	0	0	0	0	0			0	0	36	14	
733045	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	100	0	0	0						0						0			0	0	0	0	0	0			0	0	100	13	
733054	0	0	0	0	0	0	0	0	0	0	0	0	15	0			0	0	809	773	0	0						0						0			0	0	0	0	0	0			5	0	31	15	
733447	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	2	0	0	0						0						0			0	0	0	0	0	0			0	0	2	1	
733531	0	0	0	0	0	0	0	0	0	0	0	0	6	1			0	1	301	277	0	2						0						0			0	0	4	2	4	0			0	0	14	2	
733540	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	27	0	0	0						0						0			0	0	0	0	0	0			0	0	27	0	
733559	0	0	0	6	0	0	0	0	0	0	0	0	38	0			0	26	48	0	0	47						47						26			0	0	0	0	0	0			0	0	1	6	
733661	0	0	0	0	0	0	0	0	0	0	0	0	253	0			0	0	2659	0	0	0						0						0			0	0	0	0	0	0			0	0	2659	253	
733755	0	0	0	0	0	0	0	0	0	0	0	0	19	0			0	2	57	0	0	2						0						0			0	0	0	0	0	0			0	0	55	17	
733951	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	100	0	0	0						0						0			0	0	0	0	0	0			0	0	100	13	
734051	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	5	0	0	0						0						0			0	0	0	0	0	0			0	0	5	0	
734248	0	0	0	0	0	0	39	0	0	0	0	0	126	28			0	93	1201	1113	0	23						23						93			0	0	0	0	3	0			0	0	23	5	
734350	0	0	0	0	0	0	0	0	0	0	0	0	76	0			0	0	770	0	0	99						99						0			0	0	0	0	23	14			0	0	648	62	
734538	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	43	0	0	43						0						0			0	0	0	0	0	0			0	0	0	0	
734565	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	3	
734613	0	0	0	0	0	0	19	0	0	0	0	0	30	0			0	0	63	0	0	0															0	0	0	0	0	18			0	0	44	12	
734855	0	0	0	0	0	0	100	0	0	0	0	0	2	0			0	0	203	84	0	0						0						0			0	0	0	0	0	0			0	0	19	2	
734949	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	12	0	0	0						0						0			0	0	0	0	0	0			0	0	12	1	
735049	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	14	0	0	0						0						0			0	0	0	0	0	0			0	0	14	6	
735058	0	0	0	0	0	0	0	0	625	226	0	0	815	293		0	0	0	1828	548	0	0		0	0		0	0		0	0		0	0		0	0	0	39	0	215	5			0	0	401	291	
735067	0	0	0	0	0	0	0	0	0	0	0	0	6	5			0	0	14	0	0	0						0						0			0	0	0	0	0	0			0	0	14	1	
735142	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	26	0	0	0						0						0			0	0	0	0	0	0			0	0	26	13	
735357	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	9	0	0	0						0						0			0	0	0	0	0	0			0	0	9	0	
735414	0	0	0	0	0	0	0	0	0	0	0	0	33	0			0	0	158	0	0	0						0						0			0	0	0	0	0	0			0	0	158	33	
735441	0	0	4	1	0	0	0	0	0	0	0	0	39	10			0	21	598	483	0	0						0						21			0	0	75	0	9	2			2	2	25	3	
735656	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	6	0	0	0						0						0			0	0	0	0	0	0			0	0	6	1	
735768	0	0	0	0	0	0	85	0	57	0	0	0	7	7			0	0	455	313	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
735852	0	0	0	0	0	0	17	0	0	0	0	0	11	0			0	0	93	3	0	18						0						0			0	0	0	0	0	0			0	0	55	11	
736158	0	0	0	0	0	0	0	0	0	0	0	0	4	1			0	3	0	0	0	0						0						3			0	0	0	0	0	0			0	0	0	0	
736206	0	0	0	0	0	0	0	6	0	0	0	0	382	320		0	0	4	394	174	0	33		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			77	11	110	41	
736448	0	15	0	0	0	0	200	126	0	0	0	0	526	45		0	0	28	2933	1037	0	68		0	0		0	0		0	0		0	1		0	0	0	125	10	295	42			22	0	1186	260	
736550	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	37	0	0	0						0						0			0	0	0	0	0	0			0	0	37	6	
736662	0	0	0	0	0	0	0	0	0	0	0	0	34	3			0	2	298	64	0	6						0						0			0	0	0	0	0	0			0	0	228	29	
736877	0	0	0	0	0	0	0	0	7	6	0	0	160	29		0	0	0	611	126	0	0		0	0		0	0		0	0		0	0		0	0	0	235	98	0	0			0	0	243	27	
737548	0	0	11	0	0	0	0	0	0	0	0	0	118	75			0	10	626	435	0	83						83						10			0	0	0	0	21	1			12	3	64	29	
737632	0	0	0	0	0	0	0	0	0	0	0	0	218	176			0	0	638	591	0	15						0						0			0	0	0	0	0	0			0	0	32	42	
737753	0	0	0	0	0	0	0	0	0	0	0	0	19	1			0	18	216	0	0	209						209						18			0	0	0	0	0	0			3	0	4	0	
737959	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	2	13	0	0	0						0						0			0	0	0	0	0	0			0	0	13	9	
738013	0	0	0	0	0	0	125	12	0	0	0	0	116	21		0	0	7	689	75	0	30		0	0		0	30		0	0		0	7		0	0	0	0	0	327	19			24	17	108	40	
738040	14	0	70	4	0	0	0	0	21	0	0	0	52	10		0	0	5	1797	82	0	1178		0	0		0	1178		0	0		0	5		0	0	0	0	0	140	3			1	0	291	30	
738143	22	0	0	0	0	0	247	0	0	0	0	0	9	0			0	0	636	262	0	0						0						0			0	0	0	0	79	0			0	0	26	9	
738255	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	50	14	0	36						36						0			0	0	0	0	0	0			0	0	0	5	
738303	0	0	0	0	0	0	0	0	0	0	0	0	57	25		0	0	0	14	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	23			0	0	14	9	
738367	0	0	0	0	0	0	0	0	0	0	0	0	82	51			0	0	229	104	0	0															0	0	0	0	98	17			0	0	27	14	
738611	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	0						0						0			0	0	0	0	0	0			4	0	0	0	
738657	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	38	0	0	0						0						0			0	0	0	0	6	0			0	0	32	3	
738769	0	0	0	0	0	0	0	0	0	0	0	0	73	62			0	0	435	312	0	0						0						0			0	0	0	0	5	0			8	0	110	11	
739159	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
739346	0	0	0	0	0	0	0	0	0	0	0	0	16	0			0	16	52	0	0	19						0						0			0	0	0	0	33	0			0	0	0	0	
739355	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	31	25	0	0						0						0			0	0	0	0	0	0			0	0	6	3	
739430	0	0	0	0	0	0	1	0	0	0	0	0	73	2			0	0	253	47	0	0						0						0			0	0	0	0	8	3			9	2	188	66	
739560	0	1771	0	0	0	0	0	68	0	0	0	0	1858	15		0	0	0	669	639	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			0	0	30	4	
739832	0	0	0	0	0	0	0	0	0	0	0	0	19	0			0	9	13	0	0	2						0						0			0	0	0	0	0	0			2	1	9	9	
739850	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	10	5	1	0	0						0						10			0	0	0	0	0	0			0	0	4	0	
740043	0	0	0	0	0	0	1	46	0	0	0	0	148	20		0	0	0	248	94	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	4			0	0	153	78	
740249	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	4	0	0	0						0						0			0	0	0	0	0	0			0	0	4	3	
740258	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	13	0	0	0						0						0			0	0	0	0	0	0			0	0	13	4	
740931	0	0	0	0	0	0	0	0	0	0	0	0	120	0		0	0	0	7301	6049	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			1247	120	5	0	
741068	0	0	0	0	0	0	0	0	0	0	0	0	16	7			0	1	112	97	0	2						0						0			0	0	0	0	0	3			0	0	13	5	
741152	0	0	0	0	0	0	0	0	0	0	0	0	101	33			0	35	223	20	0	133						90						3			0	0	0	0	0	14			0	0	70	19	
741330	24	47	10	0	0	0	0	11	0	0	0	0	606	41		0	0	32	2105	464	0	141		0	0		0	97		0	0		0	2		0	0	0	84	9	513	195			81	12	788	259	
741358	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0						0			0	0	0	0	0	0			0	0	2	0	
741545	0	0	0	167	0	0	25	0	0	0	0	0	483	12		0	0	68	1219	65	0	246		0	0		0	0		0	0		0	0		0	0	0	0	0	43	0			436	72	404	164	
741639	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	55	0	0	0						0						0			0	0	0	0	18	0			0	0	37	0	
741648	33	0	0	0	0	0	0	0	0	0	0	0	19	5			0	0	121	49	0	0						0						0			0	0	0	0	0	0			0	0	39	14	
741657	0	0	0	0	0	0	0	0	0	0	0	0	32	2			0	28	48	31	0	10						9						27			0	0	0	0	0	0			0	0	7	2	
741844	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	24	10	0	0						0						0			0	0	0	0	0	0			0	0	14	0	
741956	0	0	0	0	0	0	0	0	0	0	0	0	15	0			0	4	6	0	0	0						0						4			0	0	0	0	0	0			0	0	6	11	
742056	0	0	0	0	0	0	0	0	0	0	0	0	55	2			0	44	23	0	0	0						0						44			0	0	0	0	0	1			0	0	23	8	
742355	0	0	0	0	0	0	0	0	0	0	0	0	3	1			0	0	20	2	0	0						0						0			1	0	0	0	8	0			0	0	10	2	
742542	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	64	0	0	0						0						0			0	0	0	0	38	2			3	0	23	1	
742560	0	0	0	0	0	0	0	16	0	0	0	0	16	0	0	0	0	0	100	100	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
742636	0	0	0	0	0	0	0	0	0	0	0	0	46	29			0	0	139	87	0	0						0						0			0	0	0	0	30	14			0	0	22	3	
