"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD4815	RIADB522	RIADC079	
674344	195	36	0	0	166	7	
674513	5456	480	290	0	6089	1403	
674737	175	64	8	0	140	37	
674849	815	105	4	0	781	75	
675042	455	0	68	93	338	44	
675051	219	0	0	0	219	0	
675079	625	0	73	0	572	20	
675239	883	397	52	0	818	384	
675248	514	90	26	0	476	78	
675332	848741	268086	50179	-10210	857387	316701	
675341	300	147	27	0	268	142	
675547	1341	720	27	0	666	72	
675659	513	209	10	0	463	169	
675855	155	65	45	0	160	115	
675949	953	407	129	0	995	578	
675958	462	0	2	0	460	0	
676021	3673	1460	139	0	3252	1178	
676049	808	400	56	0	777	425	
676151	1540	50	17	0	1623	150	
676160	7126	2139	1260	0	6680	2953	
676245	589	280	35	0	688	414	
676432	1257	393	31	0	1115	282	
676656	31707	7304	795	0	28477	4869	
676852	105	74	56	-272	479	232	
676955	238	52	8	0	219	41	
677354	364	101	2	0	324	63	
677448	462	-5	5	0	462	0	
677644	1211	284	22	0	1108	203	
677756	512	60	12	0	594	154	
678043	436	20	18	0	452	54	
678052	228	36	52	0	180	40	
678070	978	60	12	0	935	29	
678258	141	36	25	0	158	78	
678454	440	130	92	0	494	276	
678472	833	240	5	0	862	274	
678557	558	0	43	0	579	64	
678717	3722	1012	120	0	3571	981	
678744	514	289	73	0	551	399	
678865	3945	-6	55	0	3916	20	
678931	209	25	12	0	215	43	
679125	28663	6253	1733	531	27985	7839	
679246	647	340	5	0	349	47	
679451	299	55	13	0	231	0	
679545	378	0	8	0	403	33	
679648	209	20	7	0	428	246	
679826	2060	300	39	0	1804	83	
680055	597	280	18	0	917	618	
680130	2003	1810	876	0	2673	3356	
680149	731	0	21	0	767	57	
680354	690	0	17	0	693	20	
680457	600	86	1	0	600	87	
680466	607	384	122	0	719	618	
680617	4247	400	28	-706	4715	190	
680747	386	42	3	0	400	59	
680813	6442	1080	510	0	6115	1263	
680952	62	6	0	0	57	1	
681043	570	115	24	0	507	76	
681249	199	12	6	0	188	7	
681744	246	24	13	0	231	22	
682143	1956	314	86	0	1753	197	
682451	749	110	73	0	654	88	
682545	400	87	5	0	347	39	
682563	69538	40031	6365	-3343	63265	36780	
682611	13860	2075	663	0	13772	2650	
682648	288	20	98	0	311	141	
682732	9449	1100	321	0	9010	982	
683001	2685	0	135	0	2811	261	
683252	4177	4270	58	0	1102	1253	
683449	1188	165	84	0	1131	192	
683814	1500	194	117	0	1500	311	
684325	1217	150	6	0	1201	140	
684455	328	179	44	0	200	95	
685023	402	15	0	0	396	9	
685050	619	0	4	0	648	33	
685368	1887	1271	0	0	1135	519	
685407	2643	40	31	0	2594	22	
685555	794	378	90	0	1245	919	
685649	1204	695	9	0	1047	547	
685658	1430	561	76	0	1180	387	
685733	195	0	0	0	195	0	
686440	553	765	8	0	428	648	
686459	216	40	60	0	255	139	
686655	2262	635	28	0	1801	202	
686758	574	0	70	0	581	77	
686963	908	-12	131	0	890	101	
687009	8220	1600	380	4157	4733	2650	
687054	123	0	22	0	126	25	
687250	228	176	29	0	105	82	
687269	317	75	2	0	259	19	
687474	1107	1000	45	0	1206	1144	
687830	334	0	0	0	334	0	
687858	3517	955	135	2252	2015	1840	
687951	2618	724	245	0	2641	992	
688079	185136	99930	19227	-4907	191347	120461	
688257	304	127	14	0	263	100	
688275	2781	600	42	0	2368	229	
688453	350	130	17	0	309	106	
688556	570	98	54	0	571	153	
689209	6215	0	169	0	6549	503	
689302	3893	1800	261	0	5937	4105	
689357	1579	1643	106	0	1458	1628	
689665	985	169	4	0	818	6	
689740	5096	2157	336	0	5201	2598	
689759	360	0	3	0	359	2	
689937	245	0	2	0	273	30	
690045	1750	828	12	0	1753	843	
690773	447	132	49	0	384	118	
691042	96	13	24	0	67	8	
691079	2747	632	2	216	2006	109	
691145	1736	270	60	0	1613	207	
691350	778	170	57	0	601	50	
691556	881	320	28	0	818	285	
691743	148	6	1	0	148	7	
691958	195	24	1	0	182	12	
692450	662	96	0	0	572	6	
692478	1146	41	50	0	1068	13	
692704	0	0	0	0	0	0	
692946	1300	320	6	0	1300	326	
693224	5433	1410	293	0	5654	1924	
693345	9228	4425	742	0	10269	6208	
693662	3418	1455	87	0	2149	273	
693952	828	200	34	0	597	3	
694146	72	0	0	0	72	0	
694463	575	20	38	0	681	164	
694678	6547	1602	37	0	5655	747	
694771	176	25	0	0	173	22	
694847	2325	930	244	0	2419	1268	
694904	40500	0	0	33469	7031	0	
695134	1569	300	56	0	1426	213	
695228	5702	1255	898	0	5774	2225	
695349	1286	310	6	0	1204	234	
695545	469	159	80	0	470	240	
695648	244	-31	31	0	244	0	
695705	958	240	60	0	972	314	
695732	424	63	1	0	379	19	
695750	2704	1705	69	0	2201	1271	
695947	216	52	9	0	222	67	
696047	454	67	6	0	439	58	
696056	598	220	28	0	603	253	
696168	1330	1459	147	0	1290	1566	
696430	3023	495	21	0	2875	368	
696551	245	24	0	28	234	41	
696645	374	40	28	0	340	34	
697035	285	56	6	0	292	69	
697110	1645	74	18	0	1759	206	
697147	675	80	22	0	681	108	
697156	592	12	1	0	648	69	
697231	2363	356	286	0	2237	516	
697455	778	400	3	0	602	227	
697633	191393	106241	13573	12605	153633	94659	
697754	5087	5324	385	0	3793	4415	
697763	51874	3600	3660	0	52067	7453	
697848	674	99	14	0	652	91	
697857	504	845	23	0	352	716	
697950	321	42	16	0	328	65	
697978	2281	360	31	0	1929	39	
698144	2680	3173	238	583	1929	3243	
698229	415	59	1	0	415	60	
698322	1322	621	28	0	1291	618	
698546	258	76	14	0	226	58	
698649	1566	320	13	0	1470	237	
698715	2153	0	48	-64	2404	235	
698957	439	42	22	91	308	24	
699105	646	90	9	0	558	11	
699132	152	24	5	0	140	17	
699253	460	21	39	0	474	74	
699534	1883	380	56	0	1795	348	
699552	1900	327	206	0	1866	499	
700140	391	100	22	0	330	61	
700252	335	102	46	0	330	143	
700337	1128	222	75	0	1052	221	
700430	700	279	11	0	455	45	
700458	383	28	2	0	381	28	
700672	1730	360	37	0	1489	156	
700739	856	430	68	0	661	303	
701062	24564	3000	1481	0	22612	2529	
701222	1960	177	54	0	1911	182	
701240	2174	208	0	181	1802	17	
701259	1232	335	23	-4	936	58	
701651	317	5	1	0	314	3	
701736	3883	1200	63	0	3130	510	
701745	245	0	18	0	228	1	
701839	471	122	50	0	577	278	
701857	230	63	8	0	214	55	
701950	652	295	111	0	499	253	
702050	70	5	0	0	70	5	
702117	44746	31929	2189	17028	15971	22371	
702229	429	28	29	0	403	31	
702359	191	42	5	0	154	10	
702612	3206	0	19	0	3226	39	
702751	445	54	5	0	431	45	
702836	400	105	9	0	400	114	
702854	1050	414	125	0	722	211	
702911	1904	270	36	0	2053	455	
702966	222	120	68	0	200	166	
703039	323	227	34	0	203	141	
703141	2196	350	92	0	1921	167	
703310	858	0	9	0	865	16	
703347	536	0	8	0	572	44	
703440	2386	248	153	0	2226	241	
703552	36	7	4	0	52	27	
703767	2474	623	196	0	2047	392	
704326	600	405	44	0	602	451	
704447	609	45	40	0	555	31	
704559	2406	300	48	0	2075	17	
704737	537	20	0	0	517	0	
704755	180	23	1	0	156	0	
704906	929	44	8	0	887	10	
704942	320	29	1	0	304	14	
705444	787	57	40	0	771	81	
705453	380	0	0	0	381	1	
705556	1040	190	212	0	1260	622	
705565	278	77	24	0	259	82	
705958	592	95	32	0	522	57	
706030	129	24	35	0	104	34	
706058	196	29	21	-20	228	62	
706067	1159	0	39	0	1140	20	
706151	425	124	4	0	321	24	
706236	713	115	56	0	692	150	
706254	1151	698	275	0	1234	1056	
706366	3130	2659	6	0	1685	1220	
706450	167	49	43	0	185	110	
706656	324	120	14	0	225	35	
707055	923	1601	24	0	914	1616	
707354	3929	465	48	0	3538	122	
707372	87	0	0	0	87	0	
707840	399	285	13	0	321	220	
708052	444	54	6	0	384	0	
708137	1081	567	7	0	815	308	
708164	462	80	59	0	389	66	
708333	444	45	9	0	415	25	
708379	742	81	12	0	769	120	
708454	1428	240	28	0	1359	199	
708753	295	130	4	0	308	147	
709031	1365	325	7	0	1084	51	
709125	3683	280	13	0	3431	41	
709143	1278	300	33	0	1112	167	
709358	807	205	8	0	748	154	
709451	877	41	52	0	850	66	
709554	525	70	170	0	331	46	
709602	4939	100	119	0	4733	13	
709639	1404	150	15	0	1335	96	
709648	1185	294	61	0	886	56	
709675	983	254	83	0	1170	524	
709956	220	33	4	0	235	52	
710176	519	316	6	0	445	248	
710251	583	85	36	0	552	90	
710859	1000	1064	30	0	1477	1571	
711472	9408	3571	1020	0	8872	4055	
711520	526	107	41	0	516	138	
711548	1228	60	5	0	1211	48	
711753	774	70	6	0	739	41	
711801	1148	47	6	0	1101	6	
711865	467	240	2	0	406	181	
711959	68	2	2	0	67	3	
712004	4062	-466	574	0	4182	228	
712031	3151	605	20	0	3066	540	
712059	1560	116	9	0	1471	36	
712648	536	260	224	0	495	443	
712750	625	290	4	0	551	220	
712956	735	345	81	0	703	394	
713038	496	248	59	0	475	286	
713047	412	86	21	0	377	72	
713140	597	0	31	0	836	270	
713252	242	12	2	0	251	23	
713476	1123	178	0	67	993	115	
713926	1279	198	53	84	1104	160	
714165	199	36	7	0	161	5	
714361	2111	-880	1321	0	2015	345	
714437	309	140	27	0	368	226	
714558	688	290	10	0	498	110	
714718	1111	304	369	70	1391	1023	
714811	1238	850	34	0	1267	913	
714839	880	10	5	0	1005	140	
714978	1317	200	24	0	1095	2	
715032	728	25	111	0	622	30	
715050	939	360	25	0	1022	468	
715144	694	110	46	0	618	80	
715340	958	240	22	0	813	117	
715630	2553	250	177	0	3218	1092	
715751	252	49	18	0	234	49	
715809	6083	1727	51	0	5128	823	
716413	13064	12968	5683	0	12660	18247	
716440	700	430	26	0	587	343	
716552	298	131	83	0	184	100	
716655	1183	203	49	0	1010	79	
716833	8848	750	539	-222	10361	2580	
716851	439	0	4	0	441	6	
716954	174	28	9	0	145	8	
717232	220	24	13	0	188	5	
717513	863	806	104	0	861	908	
717737	3234	291	25	0	3089	171	
717867	301	0	2	0	300	1	
717924	7636	1000	249	-95	7284	802	
718079	438	155	21	0	393	131	
718145	2959	701	284	0	2839	865	
718275	1084	52	281	0	1381	630	
718538	915	345	135	0	807	372	
718547	998	716	166	0	894	778	
718556	304	30	45	0	250	21	
718930	1105	121	6	0	1073	95	
719030	183	8	30	0	170	25	
719058	204	15	10	0	207	28	
719441	151	87	4	0	65	5	
719610	1344	380	255	0	945	236	
719656	1439	645	82	0	1240	528	
719955	892	330	58	0	818	314	
719964	446	172	8	0	453	187	
720045	383	0	3	0	382	2	
720157	340	12	24	0	321	17	
720166	407	743	18	0	405	759	
720344	567	0	17	0	614	64	
720465	2426	400	39	0	2023	36	
720746	930	12	53	0	950	85	
720858	1059	0	153	0	1377	471	
720951	327	159	58	0	320	210	
721350	552	80	97	0	457	82	
721659	549	28	188	0	398	65	
721752	546	175	58	0	488	175	
721800	8967	2458	275	0	9360	3126	
721949	1478	395	45	150	1027	139	
722227	597	610	114	0	347	474	
722432	1169	295	70	0	1127	323	
722450	563	0	32	0	612	81	
722544	11904	1732	261	0	10296	385	
722816	6301	1000	351	0	5795	845	
723037	2503	376	79	0	2509	461	
723112	306763	127597	35440	8720	275315	140309	
723158	486	120	16	0	556	206	
723309	1832	75	29	0	1752	24	
723354	35362	9119	5410	-2796	38983	15354	
723550	216	20	1	0	204	9	
723653	562	152	11	0	437	38	
723710	1672	480	63	0	1632	503	
723747	221	5	0	0	216	0	
723756	271	190	7	0	172	98	
723822	890	120	36	0	894	160	
723868	453	145	6	0	368	66	
724052	787	104	21	0	838	176	
724230	758	335	58	0	716	351	
724351	1557	360	60	0	1365	228	
724548	303	50	9	0	268	24	
724557	404	340	6	0	369	311	
724744	910	677	38	0	916	721	
724753	312	32	19	0	299	38	
724847	3500	966	57	0	3433	956	
724940	86	0	0	0	86	0	
725077	171	24	16	0	156	25	
725376	256	0	0	0	271	15	
725611	1247	90	35	0	1295	173	
725732	3309	1270	132	0	4005	2098	
725741	767	292	23	0	637	185	
725826	510	13	32	0	566	101	
725844	131	24	2	0	121	16	
725853	368	102	7	0	266	7	
726234	811	142	0	0	695	26	
726355	287	164	17	0	183	77	
726458	350	146	10	0	350	156	
726757	854	220	4	0	672	42	
726953	637	115	71	0	532	81	
727156	233	89	17	0	222	95	
727343	239	-253	240	0	268	16	
727455	955	730	9	0	970	754	
727530	345	700	94	0	373	822	
727950	83	6	1	0	76	0	
728340	638	180	115	0	914	571	
728452	366	44	45	0	291	14	
728733	367	99	34	0	353	119	
728742	3941	851	267	0	3987	1164	
728779	225	55	9	0	199	38	
728854	116224	60517	7295	-2983	79109	27714	
728948	2167	255	53	-84	2260	317	
728957	733	120	33	0	681	101	
729011	521	195	75	0	495	244	
729057	452	220	9	0	408	185	
729132	2176	568	4	0	1763	159	
729310	1679	708	62	0	1274	365	
729440	358	150	6	0	356	154	
729459	430	6	7	0	512	95	
729637	4168	117	36	2270	1858	113	
729842	509	30	109	0	471	101	
729945	783	457	132	0	668	474	
730213	932	144	55	28	1092	387	
730268	23656	20100	1457	0	19426	17327	
730446	548	608	25	0	503	588	
730745	78	15	0	0	78	15	
730754	217	130	6	0	96	15	
730857	396	96	8	0	324	32	
731050	1095	481	27	0	1046	459	
731247	9950	874	1121	287	10152	2484	
731957	52	0	5	0	58	11	
732178	1231	922	185	187	1065	1128	
732253	300	105	36	0	302	143	
732459	312	70	2	0	254	14	
732570	1442	621	5	0	1007	191	
732637	431	537	65	0	318	489	
732730	593	835	56	0	752	1050	
732758	1438	190	0	0	1250	2	
732918	2927	372	34	0	2879	358	
732945	561	28	1	0	566	34	
732954	154	40	17	0	133	36	
733045	898	200	13	0	785	100	
733054	1029	612	15	0	1211	809	
733447	164	0	1	0	165	2	
733531	1119	421	6	0	993	301	
733540	135	47	0	0	115	27	
733559	258	37	38	0	231	48	
733661	2504	2406	253	0	2504	2659	
733755	333	56	19	0	315	57	
733951	734	87	13	0	734	100	
734051	188	39	0	0	154	5	
734248	1535	1101	126	308	1201	1201	
734350	1006	810	76	0	890	770	
734538	488	121	0	0	410	43	
734565	59	15	3	0	41	0	
734613	1433	30	30	0	1436	63	
734855	192	170	2	0	223	203	
734949	288	22	1	0	277	12	
735049	219	0	6	0	227	14	
735058	5261	1221	815	0	5053	1828	
735067	89	0	6	6	91	14	
735142	274	50	13	0	237	26	
735357	101	24	0	0	86	9	
735414	152	140	33	0	137	158	
735441	2198	255	39	-75	2502	523	
735656	384	0	1	0	389	6	
735768	2153	632	7	0	1969	455	
735852	1909	447	11	0	1544	93	
736158	209	0	4	0	205	0	
736206	5263	900	382	0	4375	394	
736448	4005	2625	526	0	3787	2933	
736550	501	99	6	0	433	37	
736662	249	366	34	0	147	298	
736877	2831	485	160	0	2797	611	
737548	2751	965	118	0	2294	626	
737632	882	-95	218	0	1397	638	
737753	666	0	19	0	863	216	
737959	203	0	11	0	205	13	
738013	2981	1000	116	0	2554	689	
738040	2669	506	52	1446	2462	1797	
738143	1833	1200	9	0	1260	636	
738255	588	80	5	0	553	50	
738303	2345	116	57	0	2186	14	
738367	3034	515	82	0	2666	229	
738611	191	12	0	0	183	4	
738657	166	35	3	0	166	38	
738769	1867	455	73	0	1774	435	
739159	58	1	0	0	57	0	
739346	102	12	16	0	126	52	
739355	279	119	3	0	188	31	
739430	1207	583	73	0	804	253	
739560	9977	700	1858	0	8088	669	
739832	229	72	19	0	151	13	
739850	347	50	10	0	292	5	
740043	2913	642	148	0	2371	248	
740249	160	0	3	0	161	4	
740258	42	7	4	0	44	13	
740931	10267	9392	120	0	8056	7301	
741068	266	0	16	0	362	112	
741152	201	96	101	0	227	223	
741330	2681	1582	606	0	2598	2105	
741358	197	0	0	0	199	2	
741545	8385	813	483	0	8308	1219	
741639	129	18	0	0	166	55	
741648	356	174	19	0	284	121	
741657	1111	25	32	0	1102	48	
741844	548	132	0	0	440	24	
741956	218	0	15	0	209	6	
742056	515	120	55	0	363	23	
742355	371	63	3	0	325	20	
742542	564	83	3	0	542	64	
742560	3478	-141	16	0	3703	100	
742636	778	140	46	0	731	139	
742944	791	460	48	0	868	585	
743053	397	90	43	0	358	94	
743455	326	23	87	0	345	129	
743651	165	271	40	0	129	275	
743679	1779	745	1	0	1206	173	
743857	784	120	20	0	747	103	
743950	203	33	6	0	202	38	
744144	915	162	14	0	813	74	
744238	1148	345	107	0	886	190	
744256	2776	270	208	0	2698	400	
744854	766	465	67	0	702	468	
745150	99	20	1	0	89	11	
745347	928	145	9	0	917	143	
745570	1793	530	48	0	1414	199	
745646	801	48	20	0	823	90	
745954	128	24	7	0	97	0	
746054	463	0	22	0	469	28	
746157	299	78	4	0	281	64	
746223	1000	139	2	0	1000	141	
746344	401	0	11	0	395	5	
746429	650	130	18	0	550	48	
746513	2847	491	12	0	2578	234	
746755	277	32	3	0	260	18	
746942	286	0	11	0	279	4	
747051	831	482	39	0	705	395	
747257	308	50	28	0	278	48	
747435	2702	2307	103	0	1280	988	
747743	331	654	6	0	332	661	
747846	240	48	1	0	197	6	
748254	2143	760	9	0	1713	339	
748357	115	42	32	0	100	59	
748441	802	0	61	0	819	78	
748647	1384	240	6	0	1216	78	
748964	502	0	27	0	537	62	
749046	5585	-1500	1165	0	10891	4971	
749121	6043	901	74	0	5806	738	
749242	11354	4790	329	0	10536	4301	
749550	30	37	3	0	32	42	
749569	6197	4528	16	0	3561	1908	
749635	5340	3555	120	0	3634	1969	
749756	588	124	7	0	500	43	
749840	348	15	0	0	333	0	
749943	1209	1475	179	0	516	961	
749952	269	40	12	0	276	59	
750051	1589	0	41	0	1597	49	
750127	1062	61	6	0	1011	16	
750154	318	148	4	0	269	103	
750239	5631	408	83	0	5408	268	
750305	7010	1140	171	1349	5300	950	
750341	1932	317	90	0	1872	347	
750444	205	30	33	0	185	43	
750501	1710	320	4	0	1599	213	
750846	217	111	0	0	232	126	
750864	28030	40675	2015	0	24619	39279	
751151	730	0	6	0	770	46	
751254	656	555	36	0	472	407	
751302	1928	1100	157	0	1656	985	
751656	1039	0	8	0	1058	27	
751740	165	26	5	0	168	34	
751759	2804	2750	159	0	2781	2886	
751852	752	185	66	-20	615	94	
751955	501	98	16	0	428	41	
752644	750	550	108	0	595	503	
752653	1088	420	104	0	925	361	
752831	820	165	0	0	727	72	
752970	38364	12278	1304	2892	28928	7038	
753052	433	0	21	0	428	16	
753324	1797	713	95	0	1340	351	
753351	954	114	22	0	918	100	
753548	763	26	19	0	763	45	
753641	145	0	4	0	165	24	
753856	268	45	2	0	233	12	
754031	18	0	3	0	17	2	
754068	802	0	0	0	802	0	
754246	169	15	14	0	150	10	
754358	509	27	11	0	509	38	
754433	822	255	5	0	662	100	
754536	566	0	3	0	593	30	
754657	357	167	8	0	429	247	
754826	2024	795	127	0	1955	853	
754853	3682	547	81	0	3431	377	
754929	2602	859	84	0	2400	741	
755047	5668	900	92	0	5193	517	
755056	202	0	4	0	206	8	
755252	1607	250	484	0	1669	796	
755328	3076	2300	159	1586	1429	2400	
755421	366	48	22	0	326	30	
755458	1117	243	146	0	810	82	
755551	1904	356	73	632	1263	420	
755850	1826	75	327	0	2268	844	
756316	2052	520	138	0	2068	674	
756343	364	70	6	0	367	79	
756848	712	139	3	0	593	23	
756950	492	0	14	0	508	30	
757377	1400	200	0	0	1200	0	
757452	913	0	33	0	928	48	
757612	479	21	1	0	466	9	
757779	528	48	2	0	501	23	
758440	480	195	10	0	466	191	
758703	5514	803	3	0	4778	70	
758721	1433	0	30	0	1403	0	
758842	653	6	32	0	615	0	
758851	313	107	26	1	333	154	
759045	1742	300	0	0	1442	0	
759250	211	107	14	0	198	108	
759540	424	281	112	0	561	530	
759625	1303	550	21	0	1084	352	
760041	2618	600	338	0	2272	592	
760108	1098	235	55	0	883	75	
760210	515	75	24	0	467	51	
760331	557	6	0	0	554	3	
760340	211	0	1	0	221	11	
760434	244	94	5	0	238	93	
760555	4120	360	108	0	4183	531	
760649	769	120	53	0	613	17	
760742	396	77	7	0	331	19	
760854	3162	1800	116	0	2607	1361	
760939	214	35	17	0	193	31	
760957	189	18	7	0	184	20	
761244	710	290	23	0	477	80	
761347	706	172	6	0	770	242	
761459	273	169	7	0	211	114	
761543	386	9	12	0	382	17	
761833	656	61	7	0	647	59	
761851	654	480	7	0	561	394	
761954	217	11	17	0	213	24	
762045	646	60	8	0	590	12	
762054	197	30	0	0	169	2	
762353	178	3	0	0	220	45	
762429	1627	86	36	0	1543	38	
762447	3702	600	66	275	3262	501	
762607	959	112	194	0	712	59	
762625	674	290	4	0	417	37	
762661	99837	63290	1119	0	52023	16595	
763211	445	60	58	0	436	109	
763556	692	315	16	0	686	325	
763752	809	155	56	0	681	83	
763930	3389	0	274	0	5316	2201	
764030	1827	2620	80	0	1758	2631	
764058	3200	696	53	0	2828	377	
764067	831	715	39	0	400	323	
764142	172	70	8	0	171	77	
764151	188	20	43	0	228	103	
764414	12560	2707	1274	0	12514	3935	
764441	356	0	29	0	337	10	
764647	600	360	1	0	408	169	
764816	1349	1081	57	0	1225	1014	
764843	845	1691	15	0	303	1164	
765019	4928	1200	577	0	4320	1169	
765046	438	250	6	0	220	38	
765130	31	0	0	0	31	0	
765318	765	273	37	0	739	284	
765354	1068	560	43	0	1233	768	
765505	2235	420	14	0	1825	24	
765662	664	0	61	0	603	0	
765756	191114	75967	26217	6692	185942	103704	
766052	352	42	0	0	322	12	
766164	375	210	25	0	361	221	
766258	1878	601	95	0	1598	416	
766735	1083	140	1	0	968	26	
767004	643	74	4	0	605	40	
767040	315	72	32	0	257	46	
767059	2359	200	21	0	2334	196	
767152	63	0	0	0	63	0	
767161	8217	950	208	0	7607	548	
767246	102	15	6	0	118	37	
767255	662	60	50	0	659	107	
767554	344	0	38	0	415	109	
767611	830	98	5	0	793	66	
767705	1013	50	2	0	972	11	
767732	923	261	9	0	840	187	
767769	608	0	32	0	584	8	
767817	756	72	2	0	716	34	
767947	636	80	8	0	588	40	
768074	635	75	0	0	560	0	
768252	311	50	32	0	317	88	
768458	893	82	3	0	808	0	
768953	316	60	9	0	280	33	
769156	496	130	4	0	420	58	
769334	333	0	1	0	337	5	
769455	143	30	9	0	104	0	
769857	402	19	0	0	433	50	
770068	533	211	52	0	563	293	
770330	829	0	149	0	864	184	
770367	13811	2903	2393	0	11691	3176	
770433	125	24	8	0	111	18	
770451	870	15	15	0	854	14	
770545	66	36	0	0	34	4	
770572	4507	513	9	0	4082	97	
770639	1004	482	92	0	998	568	
770657	3110	1646	109	0	1716	361	
770853	1142	290	10	0	944	102	
771047	166	0	0	0	171	5	
771140	710	151	8	0	696	145	
771346	294	57	13	0	269	45	
771458	2345	441	56	0	2112	264	
771551	471	104	66	0	362	61	
771609	2096	79	20	0	2045	48	
771636	864	392	41	0	645	214	
771663	88	0	0	0	88	0	
771748	337	225	3	0	302	193	
771832	1450	235	70	0	1291	146	
772008	4854	49	4	0	4805	4	
772240	287	71	21	0	329	134	
772446	0	0	0	0	0	0	
772558	1854	445	29	1194	980	794	
772745	629	369	7	0	528	275	
772754	439	94	8	0	344	7	
773032	826	84	57	0	806	121	
773126	660	196	71	0	712	319	
773247	2117	1075	115	0	1571	644	
773359	450	12	39	0	431	32	
773443	1275	100	20	0	1232	77	
773546	1933	927	124	0	1267	385	
773742	1667	82	20	0	1652	87	
773751	555	538	31	0	401	415	
774105	712	195	2	0	516	1	
774132	740	1155	32	0	1083	1530	
774235	647	105	56	0	589	103	
774253	302	23	38	0	314	73	
774262	1059	0	13	20	1114	88	
774347	310	44	30	0	302	66	
774655	224	10	0	0	222	8	
774730	4844	2528	5	0	2381	70	
774833	3568	480	117	0	3438	467	
774851	190	0	5	0	185	0	
775054	1708	-250	337	0	1895	274	
775214	4544	1469	24	0	3732	681	
775241	267	43	31	0	241	48	
775456	706	150	0	0	612	56	
775540	212	0	0	0	212	0	
775755	512	147	19	0	504	158	
776060	19464	13628	817	0	17447	12428	
776248	416	180	121	0	307	192	
776275	121	42	1	0	95	17	
776350	2325	1167	39	0	1522	403	
776369	172	0	29	0	178	35	
776547	159	18	4	0	159	22	
776659	448	105	16	0	390	63	
776734	298	271	41	0	301	315	
776752	240	157	33	0	164	114	
777012	9550	8220	1130	-987	7979	6792	
777160	2668	391	61	0	2499	283	
777254	341	102	6	0	266	33	
777366	5479	1986	462	0	5352	2321	
777441	431	390	14	0	408	381	
777553	300	75	28	0	324	127	
777870	553	90	4	0	489	30	
777964	67	51	12	0	50	46	
778466	2767	411	61	0	2489	194	
778532	1146	289	42	0	1124	309	
778738	4394	1182	290	0	4603	1681	
779016	1892	120	4	0	1892	124	
779351	4615	1791	176	0	3460	812	
779360	1107	275	6	0	1005	179	
779539	5002	1140	129	216	4280	763	
779641	279	12	13	0	258	4	
779650	800	64	0	0	736	0	
779968	832	330	7	0	708	213	
780049	762	150	46	0	730	164	
780218	1385	436	42	0	1369	462	
780263	744	20	40	0	765	81	
780562	1509	1321	16	0	1030	858	
780722	1547	321	12	0	1426	212	
780955	324	12	5	0	314	7	
781028	2084	390	46	0	1819	171	
781130	1613	350	25	0	1313	75	
781158	515	36	10	0	514	45	
781466	53124	36196	2052	423	33322	18869	
782016	742	167	15	0	779	219	
782351	510	80	65	0	547	182	
782548	427	193	40	0	433	239	
782650	493	102	53	0	496	158	
782904	5541	1162	93	0	4410	124	
782940	317	48	2	0	275	8	
783059	1043	-50	7	0	1190	104	
783161	6926	-308	160	0	7228	154	
783246	673	20	32	0	661	40	
783349	80	84	6	0	86	96	
783648	6901	1475	100	0	6303	977	
783844	2792	235	34	0	2688	165	
783910	719	456	47	0	337	121	
783956	236	50	12	0	209	35	
783965	280	0	11	0	282	13	
784159	802	126	30	0	723	77	
784430	439	309	6	0	250	126	
784944	294	140	15	0	271	132	
785062	34802	21795	10054	1807	20968	19822	
785147	2332	355	86	0	2267	376	
785259	1369	657	34	0	754	76	
785325	200	12	2	0	193	7	
785718	467	174	26	0	373	106	
785857	542	163	99	0	630	350	
785923	2000	237	40	0	2000	277	
785932	381	120	9	0	375	123	
785950	1407	292	90	0	1243	218	
786041	1239	710	117	0	787	375	
786210	3948	2407	130	0	3511	2100	
786256	563	383	19	0	196	35	
786340	1066	672	33	0	994	633	
786443	215	14	13	0	206	18	
786555	791	126	22	0	785	142	
786612	2856	500	30	0	2815	489	
786733	1031	120	28	0	967	84	
786742	1349	573	20	0	1283	527	
786948	517	82	3	0	448	16	
787141	410	84	35	0	312	21	
787150	761	185	18	0	701	143	
787253	2219	0	34	0	2353	168	
787440	343	36	3	0	310	6	
787459	349	120	7	0	335	113	
787570	6249	850	225	0	6800	1626	
787842	1052	190	29	0	1101	268	
787860	3	-2	0	0	5	0	
788559	1587	0	0	0	1631	44	
788652	473	161	14	0	411	113	
789051	150	6	3	0	152	11	
789136	3068	980	23	0	2147	82	
789257	991	134	1	171	756	71	
790150	207	82	14	0	156	45	
790235	192	4	0	0	188	0	
790271	429	51	0	0	393	15	
790534	6623	4040	298	0	6472	4187	
790543	2012	1571	172	0	2045	1776	
790673	2469	722	100	0	2231	584	
790703	1140	150	12	0	1073	95	
790721	2790	926	224	0	2576	936	
790851	213	100	0	0	216	103	
790918	2922	610	68	0	2702	458	
791072	542	25	1	0	537	21	
791205	464	6	2	-10	466	0	
791353	438	0	5	0	437	4	
791474	11224	1535	261	0	10534	1106	
791513	331	5	8	0	338	20	
791531	1361	171	6	0	1619	435	
791746	487	0	0	0	487	0	
791821	473	60	6	0	438	31	
791942	1485	27	3	0	1491	36	
792248	570	20	9	0	563	22	
792453	658	0	92	0	667	101	
792640	260	302	63	0	262	367	
792659	838	0	11	0	857	30	
792716	161	-52	988	-2469	2905	1211	
792743	1174	1395	139	0	1317	1677	
