"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	
718079	0	0	0	0	0	0	0	0	0	0	0	0	18	2			0	0	44	12	0	0											0	0	0	0			0	0	32	14	0	2	0	0			0	0	0	0	0	0	0	0				
718145	202	11	0	0	0	0	0	1	0	0	0	0	1640	10		0	0	0	2400	92	0	0		0	0		0	0	0		0	0	0	0	56	23			5	1	2025	1591	0	3	0	20			199	0	3	11	0	0	0	1	0	0		
718275	0	0	0	0	0	0	0	0	0	0	0	0	356	11			0	0	518	29	0	0											0	0	0	0			0	0	489	345	0	0	0	0	0													
718538	89	0	0	0	0	0	398	0	0	0	0	0	127	47			0	3	806	40	0	38											0	0	47	4			0	0	194	73	0	0	0	0			0	0	89	0	398	0	0	0				
718547	0	0	0	0	0	0	0	0	0	0	0	0	69	4			0	0	285	0	0	0											0	0	0	0			0	0	59	38	27	0	226	0														
718556	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	19	0	0	0						0				0	0	0	0	0			0	0	19	4	0	0	0	0														
718930	0	0	0	0	0	0	0	2	0	0	0	0	4	0		0	0	0	109	67	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	2	0	42	0			0	0	0	0	0	0	0	2	0	0		
719030	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	7	0	0	0											0	0	0	0			0	0	7	0	0	0	0	0														
719441	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	54	0	0	0											0	0	0	0			0	0	23	4	0	0	31	0			0	0	0	0	0	0	0	0				
719610	0	0	0	0	0	0	54	0	0	0	0	0	113	57			0	21	291	22	0	49											0	0	0	0			0	0	109	13	22	0	57	0			0	0	0	0	54	0	0	0				
719656	16	0	0	6	0	0	14	0	0	0	0	0	116	41		0	0	0	325	52	0	0		0	0		0	0	0		0	0	0	1	0	0			0	0	188	55	14	0	55	0			16	0	0	0	0	0	14	0	0	0		
719955	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	12	535	249	0	27											0	0	0	0			8	0	56	0	0	0	133	62			0	0	0	0	0	0	0	0				
719964	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	2	120	18	0	100						100				2	0	0	0	0			0	0	2	1	0	0	0	0														
720045	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	6	0	0	0						0				0	0	0	0	0			0	0	6	2	0	0	0	0														
720157	0	0	0	0	0	0	0	0	0	0	0	0	6	6			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
720166	0	0	0	0	0	0	0	0	0	0	0	0	20	0			0	17	67	0	0	54						51				17	0	0	0	0			0	0	2	2	1	0	11	0														
720344	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	72	0	0	0											0	0	0	0			0	0	32	2	0	0	40	0														
720465	3000	4	0	0	0	0	170	0	0	0	0	0	207	199		0	0	0	4685	1515	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	4	0	0			2000	2	1000	2	80	0	90	0	0	0		
720746	0	0	0	0	0	0	97	107	0	0	0	0	132	0			0	0	162	4	0	0						0				0	0	0	0	0			6	0	35	25	0	0	20	0			0	0	0	0	97	107	0	0				
720858	0	0	0	0	0	0	0	0	64	0	0	0	68	5			0	36	252	31	0	120						120				36	0	0	0	0			1	5	36	22	0	0	0	0														
720951	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	1	1	0	0	1											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
721350	0	0	0	0	0	0	0	0	0	0	0	0	29	28			0	0	48	15	0	0						0				0	0	0	0	0			0	0	11	0	1	0	4	18														
721659	0	0	0	0	0	0	0	0	0	0	0	0	27	8			0	0	485	442	0	0						0				0	0	0	0	0			0	0	43	19	0	0	0	0			0	0	0	0	0	0	0	0				
721752	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	40	8	0	16						16				0	0	0	0	0			0	0	6	1	0	0	10	0														
721949	0	0	20	20	0	0	97	133	0	0	0	0	392	23			0	18	814	0	0	115						115				18	0	0	0	0			0	0	316	130	68	0	266	0														
722227	0	0	0	0	0	0	0	0	0	0	0	0	502	0			0	0	610	0	0	0											0	0	0	0			0	0	468	359	143	0	142	0			0	0	0	0	0	0	0	0				
722432	0	0	0	0	0	0	0	0	0	0	0	0	176	0			0	0	192	60	0	0											0	0	0	0			0	0	132	176	0	0	0	0														
722544	0	0	0	0	0	0	0	0	0	0	0	0	259	96		0	0	0	964	737	0	0		0	0		0	0	0		0	0	0	0	0	0			12	2	122	121	40	0	93	0			0	0	0	0	0	0	0	0	0	0		
722816	0	18	0	0	0	0	0	4	0	0	0	0	279	183		0	0	0	726	458	0	0		0	0		0	0	0		0	0	0	0	0	7			129	12	134	33	15	7	5	0			0	0	0	18	0	0	0	4	0	0		
723112	25067	94	0	0	1426	52	8032	407	8877	4290	0	0	37314	3733	3733	0	0	0	230842	40124	0	15	40124	0	0	0	0	22	0	0	0	1	0	0	20913	1791	0	0	29929	4947	58591	21439	229	331	35251	2595	116	253	3107	86	21960	8	7346	361	686	46	8624	3743	547	
723158	0	0	0	0	0	0	0	0	0	0	0	0	22	0			0	0	56	49	0	0						0				0	0	0	0	0			0	0	7	22	0	0	0	0	0		0	0	0	0	0	0	0	0				
723550	0	0	0	0	0	0	0	4	0	0	0	0	6	0			0	0	5	0	0	0						0				0	0	0	0	0			0	0	5	0	2	0	0	0	0													
723653	0	0	0	0	0	0	0	0	0	0	0	0	23	15			0	0	56	34	0	0						0				0	0	0	0	1			0	0	22	7	0	0	0	0			0	0	0	0	0	0	0	0				
723710	0	0	0	0	0	0	0	0	0	0	0	0	135	41		0	0	0	231	16	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	215	88	6	0	0	0			0	0	0	0	0	0	0	0	0	0		
723747	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0	0													
723756	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	78	13	0	0						0				0	0	0	0	0			0	0	65	3	0	0	0	0														
723822	0	0	0	0	0	0	0	0	0	0	0	0	16	0			0	0	61	0	0	0											0	0	0	0			0	0	33	16	0	0	28	0			0	0	0	0	0	0	0	0				
723868	0	0	0	0	0	0	0	0	0	0	0	0	26	4			0	0	534	465	0	0											0	0	0	0			0	0	69	22	0	0	0	0			0	0	0	0	0	0	0	0				
724230	0	0	0	0	0	0	0	0	0	0	0	0	75	0			0	0	454	0	0	0											0	0	0	0			0	0	454	75	0	0	0	0			0	0	0	0	0	0	0	0				
724351	13	0	0	0	0	0	40	0	0	0	0	0	46	44			0	0	857	662	0	0											0	0	38	0			0	0	9	0	0	2	0	95			0	0	13	0	0	0	40	0				
724548	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	23	0	0	3						0				0	0	0	0	0			0	0	20	6	0	0	0	0														
724744	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	2	0	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0														
724753	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0											0	0	0	0			0	0	0	2	0	0	0	0			0	0	0	0	0	0	0	0				
724847	0	0	0	0	0	0	0	0	0	0	0	0	9	9		0	0	0	330	325	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	5	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
724940	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
725376	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
725732	17	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	95	0	0	0	0	0	15	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0		0	0	0	17	0	0	0	0	0	0	0	0	
725741	0	0	0	0	0	0	0	0	0	0	0	0	26	0			0	0	96	0	0	0						0				0	0	0	0	0			0	0	90	24	2	0	6	0														
725844	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	17	5	0	0											0	0	0	0			2	3	10	0	0	0	0	0			0	0	0	0	0	0	0	0				
725853	0	0	0	0	0	0	0	0	0	0	0	0	15	1			0	4	271	0	0	267						267				4	0	0	0	0			0	0	4	10	0	0	0	0	0													
726234	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
726355	0	0	0	0	0	0	0	0	0	0	0	0	67	0			0	17	116	113	0	0						0				17	0	0	0	0			0	0	3	50	0	0	0	0														
726458	0	0	0	0	0	0	0	0	0	0	0	0	6	2			0	0	87	81	0	6						0				0	0	0	0	0			0	0	0	4	0	0	0	0														
726953	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	1	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
727156	0	0	0	0	0	0	0	0	0	0	0	0	4	4			0	0	64	63	0	0						0				0	0	0	0	0			0	0	1	0	0	0	0	0														
727343	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	20	14	0	0						0				0	0	0	0	0			0	0	6	2	0	0	0	0	0													
727455	118	0	0	0	0	0	0	0	0	0	0	0	6	1			0	0	238	0	0	0											0	0	0	0			0	0	0	5	0	0	120	0			118	0	0	0	0	0	0	0				
727530	0	0	0	0	0	0	0	0	0	0	0	0	36	9			0	0	179	115	0	0											0	0	0	0			0	0	17	24	3	0	47	0														
728452	0	0	0	0	0	0	0	0	0	0	0	0	15	0			0	0	54	0	0	0											0	0	0	0			0	0	54	15	0	0	0	0			0	0	0	0	0	0	0	0				
728742	4	0	0	0	0	0	56	61	52	47	0	0	333	89		0	0	34	367	29	0	26		0	0		0	0	0		0	0	0	0	0	0			0	33	180	69	0	0	20	0			4	0	0	0	25	61	31	0	0	0		
728948	525	0	0	33	0	0	0	0	0	3	0	0	349	83		0	0	166	805	23	0	33		0	0		0	0	0		0	0	0	0	6	4			0	0	13	11	49	0	107	98											0	0		
728957	0	0	1	0	0	0	0	0	0	0	0	0	16	15			0	0	773	758	0	0						0				0	0	0	0	0			0	0	9	1	0	0	5	0			0	0	0	0	0	0	0	0				
729011	0	0	0	0	0	0	76	20	0	0	0	0	153	0			0	58	325	11	0	108											0	0	0	0			5	1	76	60	14	0	49	0														
729057	0	0	0	0	0	0	12	0	0	0	0	0	69	0			0	0	65	4	0	0						0				0	0	0	0	0			0	0	49	22	47	0	0	0			0	0	0	0	12	0	0	0				
729132	0	0	0	0	0	0	0	0	0	0	0	0	38	25	0	25	0	0	124	113	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	13	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	
729310	0	0	0	0	0	0	0	0	0	0	0	0	50	0		0	0	0	207	84	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	77	27	23	0	46	0											0	0		
729440	496	0	0	0	0	0	50	0	0	0	0	0	1	0			0	0	555	0	0	0						0				0	0	0	0	0			0	0	9	1	0	0	0	0			0	0	496	0	0	0	50	0				
729459	0	0	0	0	0	0	0	0	0	0	0	0	44	4			0	40	20	0	0	20						20				40	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
729842	0	0	0	0	0	0	0	0	0	0	0	0	39	9			0	0	39	1	0	0						0				0	0	0	0	0			1	0	37	30	0	0	0	0														
729945	0	0	0	3	0	0	1	0	0	0	0	0	122	17			0	33	1855	517	0	1145						1143				32	0	0	0	0			0	0	136	52	17	0	56	0														
730446	131	0	0	0	0	0	0	725	0	0	0	0	728	0			0	3	343	209	0	0						0				3	0	0	0	0			0	0	3	0	0	0	0	0			0	0	131	0	0	725	0	0				
730745	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	11	0	0	0						0				0	0	0	0	0			8	0	3	0	0	0	0	0														
730754	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	282	42	0	0											0	0	0	0			0	0	0	0	0	0	183	57			0	0	0	0	0	0	0	0				
730857	0	0	0	0	0	0	0	0	0	0	0	0	24	0			0	0	77	9	0	0											0	0	0	0			0	0	40	6	18	0	28	0			0	0	0	0	0	0	0	0				
731050	0	0	0	0	0	0	0	0	0	0	0	0	26	2			0	0	221	58	0	0						0				0	0	0	0	0			94	0	69	24	0	0	0	0														
731247	45	2	58	18	0	2	57	58	0	0	0	0	1364	594		0	0	44	2918	1422	0	343		0	0		0	343	0		0	44	0	0	130	2			100	78	431	349	89	128	141	191			45	2	0	0	57	0	0	58	0	0		
731957	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	6	0	0	0											0	0	0	0			0	0	6	7	0	0	0	0														
732178	0	0	0	0	0	0	0	0	0	0	0	0	32	0			0	0	329	0	0	0											0	0	13	0			0	0	316	32	0	0	0	0			0	0	0	0	0	0	0	0				
732253	0	0	74	0	0	0	0	0	0	0	0	0	29	0			0	0	556	155	0	4						0				0	0	0	0	0			0	0	323	29	0	0	0	0														
732459	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	105	100	0	0						0				0	0	0	0	0			0	0	5	0	0	0	0	0														
732637	0	0	0	0	0	0	0	0	0	0	0	0	25	0			0	0	100	0	0	0											0	0	0	0			0	0	68	25	0	0	32	0														
732758	330	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	330	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	330	0	0	0	0	0	0	0		
732918	0	8	0	0	0	0	0	1	0	0	0	0	99	1		0	0	54	304	103	0	108		0	0		0	0	0		0	0	0	0	0	0			0	0	93	31	0	4	0	0			0	0	0	8	0	1	0	0	0	0		
732945	0	0	0	0	0	0	0	0	0	0	0	0	19	4			0	0	7	0	0	0											0	0	0	0			0	0	7	15	0	0	0	0			0	0	0	0	0	0	0	0				
732954	0	0	0	0	0	0	21	0	0	0	0	0	8	0			0	1	64	0	0	0						0				1	0	0	0	0			0	0	43	7	0	0	0	0	0													
733045	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	9	0	0	0						0				0	0	0	0	0			0	0	9	8	0	0	0	0														
733054	0	0	0	0	0	0	0	0	0	0	0	0	10	5			0	0	58	2	0	0						0				0	0	0	0	0			13	2	43	3	0	0	0	0														
733540	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	27	0	0	0						0				0	0	0	0	0			0	0	27	0	0	0	0	0														
733559	0	0	0	0	0	0	0	0	0	0	0	0	15	0			0	6	26	22	0	0						0				6	0	0	0	0			0	0	4	9	0	0	0	0														
733661	0	0	0	0	0	0	0	0	0	0	0	0	1475	0			0	0	4143	0	0	0											0	0	0	0			0	0	4143	1475	0	0	0	0														
733755	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	5	41	0	0	14											0	0	0	0			0	0	27	8	0	0	0	0			0	0	0	0	0	0	0	0				
733951	0	0	0	0	0	0	0	0	0	0	0	0	17	0			0	0	22	0	0	0						0				0	0	0	0	0			0	0	14	14	3	0	8	0														
734051	0	4	0	0	0	0	0	0	0	0	0	0	6	0			0	0	50	30	0	0											0	0	0	0			0	0	20	0	2	0	0	0			0	4	0	0	0	0	0	0				
734248	0	0	0	0	0	0	0	0	0	0	0	0	29	20			0	6	394	320	0	3						0				0	320	20	0	0			0	0	71	3	0	0	0	0														
734350	0	0	0	0	0	0	0	0	0	0	0	0	532	131			0	0	661	167	0	0						0				0	0	0	0	0			0	0	413	311	90	0	81	0														
734538	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
734565	0	0	0	0	0	0	0	0	0	0	0	0	22	0			0	0	89	0	0	0											0	0	0	0			0	0	48	22	0	0	41	0														
734613	0	0	0	0	0	0	0	0	0	0	0	0	18	0			0	0	95	0	0	0											0	0	0	0			0	0	39	18	0	0	56	0														
734855	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0	0													
734949	0	0	0	0	0	0	0	0	0	0	0	0	11	11			0	0	62	0	0	0						0				0	0	0	0	0			0	0	32	0	0	0	30	0	0													
735049	10	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	34	0	0	0											0	0	0	0			0	0	8	12	0	0	16	0														
735067	0	0	0	0	0	0	0	0	0	0	0	0	21	4			0	0	148	5	0	4						4				0	0	0	0	0			0	0	139	17	0	0	0	0														
735142	0	0	0	0	0	0	0	0	0	0	0	0	19	0			0	0	118	96	0	0						0				0	31	0	0	0			22	19	0	0	0	0	0	0														
735357	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	0						0				0	0	0	0	0			0	0	4	0	0	0	0	0														
735414	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	67	0	0	0											0	0	0	0			3	0	64	12	0	0	0	0			0	0	0	0	0	0	0	0				
735441	0	0	0	0	0	0	0	0	0	0	0	0	12	0		0	0	3	217	43	0	133		0	0		0	124	0		0	1	0	0	0	0			2	2	28	7	0	0	11	0			0	0	0	0	0	0	0	0	0	0		
735656	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	7	6	0	0											0	0	0	0			0	0	1	2	0	0	0	0			0	0	0	0	0	0	0	0				
735768	71	0	0	0	0	0	0	0	70	66	0	0	107	41		0	0	0	548	302	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	105	0	0	0	0	0			71	0	0	0	0	0	0	0	0	0		
735852	2408	0	0	0	0	0	77	0	0	0	0	0	17	3		0	0	0	3232	81	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	59	13	1	0	602	5			0	0	2408	0	0	0	77	0	0	0		
736158	0	0	0	0	0	0	0	0	0	0	0	0	3	1			0	2	10	0	0	10						10				2	0	0	0	0			0	0	0	0	0	0	0	0														
736206	0	0	0	0	0	0	0	0	0	0	0	0	114	20		0	0	10	220	150	0	22		0	0		0	0	0		0	0	0	0	0	0			0	6	48	72	6	0	0	0			0	0	0	0	0	0	0	0	0	0		
736448	635	161	216	0	0	0	1313	66	0	0	0	0	724	83		0	0	44	3493	326	0	35		0	0		0	0	0		0	0	0	0	0	0			41	2	203	93	261	14	641	83			545	152	90	9	1313	49	0	17	0	0		
736550	0	0	0	0	0	0	0	3	0	0	0	0	28	1			0	6	28	2	0	0						0				6	0	0	0	0			0	0	26	16	2	0	0	0			0	0	0	0	0	0	0	3				
736662	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	8	0	0	0											0	0	0	0			0	0	8	1	0	0	0	0														
736877	0	0	0	0	0	0	12	0	0	0	0	0	55	15		0	0	10	186	73	0	27		0	0		0	0	0		0	0	0	0	13	0			0	0	39	7	16	7	0	22			0	0	0	0	0	0	12	0	0	0		
737548	0	0	0	0	0	0	0	20	0	0	0	0	135	88		0	0	0	390	337	0	2		0	0		0	2	0		0	0	0	0	0	0			11	2	25	15	3	7	5	10			0	0	0	0	0	20	0	0	0	0		
737632	0	0	0	0	0	0	0	0	0	0	0	0	57	41			0	0	171	165	0	0											0	0	0	0			0	0	6	16	0	0	0	0			0	0	0	0	0	0	0	0				
737753	0	0	0	0	0	0	22	7	0	0	0	0	14	3			0	2	26	3	0	0						0				2	0	0	0	0			0	0	1	2	0	0	0	0	0													
738013	0	0	0	0	0	0	52	0	0	0	0	0	34	2		0	0	0	254	28	0	0		0	0		0	0	0		0	0	0	0	76	1			24	8	9	6	17	0	62	3			0	0	0	0	52	0	0	0	0	0		
738040	0	0	0	0	0	0	370	2	5	0	0	0	474	371		0	0	13	2603	1999	0	61		0	0		0	61	0		0	13	0	0	0	0			0	0	130	51	35	2	21	17			0	0	0	0	0	0	370	2	0	0		
738143	0	0	0	0	0	0	119	12	0	0	0	0	955	852			0	36	801	450	0	18											0	0	0	0			0	0	93	12	43	0	121	0			0	0	0	0	0	0	119	12				
738255	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	4	1	0	0	1						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
738303	0	0	0	0	0	0	0	0	0	0	0	0	11	0		0	0	0	23	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	23	11	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
738611	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	54	0	0	0											0	0	0	0			2	3	14	5	1	0	38	0														
738657	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	7	0	0	0						0				0	0	0	0	0			0	0	7	0	0	0	0	0														
738769	0	0	0	0	0	0	40	40	0	0	0	0	74	13			0	0	86	0	0	1						1				0	0	0	0	0			0	0	18	19	2	0	27	0			0	0	0	0	0	0	40	40				
739159	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
739346	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	112	108	0	0						0				0	0	0	0	0			0	0	4	4	0	0	0	0														
739355	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	154	57	0	0											0	0	0	0			0	0	97	10	0	0	0	0			0	0	0	0	0	0	0	0				
739430	207	0	0	0	0	0	0	24	0	0	0	0	121	13			1	21	705	265	0	93											0	0	0	0			0	0	62	48	13	1	57	21			207	0	0	0	0	0	0	24				
739560	0	0	0	0	0	0	0	0	0	0	0	0	38	25		0	0	0	239	0	0	0		0	0		0	0	0		0	0	0	0	92	0			4	4	143	9	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
739832	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	30	0	0	0						0				0	0	0	0	0			6	0	24	7	0	0	0	0														
739850	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0				0	0	0	0	0			0	0	2	0	0	0	0	0														
740249	0	0	0	0	0	0	0	0	0	0	0	75	77	0			0	0	1	0	0	0						0				0	0	0	0	0			1	2	0	0	0	0	0	0														
740258	18	1	0	0	0	0	0	0	0	0	0	0	5	0			0	0	18	0	0	0						0				0	0	0	0	0			0	0	0	0	4	0	0	0	0		18	1	0	0	0	0	0	0				
740931	864	21	0	0	109	0	178	76	0	0	0	0	457	2		0	0	64	4352	272	0	56		0	0		0	0	0		0	0	0	0	0	0			2104	294	0	0	0	0	769	0			0	0	864	21	0	0	178	76	0	0		
741068	0	0	0	0	0	0	0	0	0	0	0	0	92	0			0	0	454	150	0	223											0	0	0	0			0	0	0	92	0	0	81	0			0	0	0	0	0	0	0	0				
741152	0	0	0	0	0	0	0	0	0	0	0	0	62	9			0	30	126	28	0	35						4				21	0	0	0	0			0	0	63	23	0	0	0	0														
741330	0	0	0	0	0	0	8	25	0	0	0	0	397	83		0	0	114	938	281	0	133		0	0		0	0	0		0	0	0	0	0	0			0	0	390	139	29	7	115	11			0	0	0	0	0	0	8	25	0	0		
741358	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	6	0	0	0						0				0	0	0	0	0			0	0	4	6	0	0	2	0														
741639	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	11	0	0	0	0														
741648	0	0	0	0	0	0	0	0	0	0	0	0	12	5			0	0	211	173	0	0											0	0	0	0			0	0	38	7	0	0	0	0			0	0	0	0	0	0	0	0				
741657	0	0	0	0	0	0	0	0	0	0	0	0	89	2			0	83	5	0	0	0						0				83	0	0	0	0			0	0	5	4	0	0	0	0														
741844	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	1056	1045	0	0						0				0	0	0	0	0			0	0	11	13	0	0	0	0														
741871	3430	0	0	0	0	0	0	1	0	0	0	0	933	168		0	0	0	7670	1095	0	0		0	0		0	0	0		0	0	63	39	159	1			45	12	2770	743	8	0	28	143			3430	0	0	0	0	0	0	1	0	0		
741956	0	0	0	0	0	0	1	0	0	0	0	0	21	0			0	1	50	1	0	16						16				1	0	0	0	0			0	0	32	20	0	0	0	0														
742056	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	15	0	0	0						0				0	0	0	0	0			0	0	15	13	0	0	0	0			0	0	0	0	0	0	0	0				
742355	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	17	0	0	3						3				0	0	0	0	0			0	0	14	2	0	0	0	0			0	0	0	0	0	0	0	0				
742542	0	0	0	0	0	0	0	0	0	0	0	0	11	4			0	0	132	107	0	0						0				0	0	0	0	0			6	1	8	1	5	0	11	0			0	0	0	0	0	0	0	0				
742560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	
742636	46	0	0	0	0	0	0	0	0	0	0	0	190	186			0	0	83	29	0	0											0	0	0	0			0	0	7	1	3	0	1	0			5	0	41	0	0	0	0	0				
742944	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	12	0	3	0											0	0	0	0			9	1	0	7	0	0	0	0			0	0	0	0	0	0	0	0				
743053	0	0	0	0	0	0	0	0	0	0	0	0	56	0			0	0	287	229	0	0						0				0	0	0	0	0			0	0	58	56	0	0	0	0														
743455	0	0	0	0	0	0	0	0	0	0	0	0	100	2			0	0	50	8	0	0											0	0	0	0			0	0	42	48	50	0	0	0			0	0	0	0	0	0	0	0				
743679	0	0	0	0	0	0	0	0	0	0	0	0	5	0		0	0	0	209	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	209	5	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
743857	0	0	54	0	0	0	30	0	0	0	0	0	17	0			0	0	521	12	0	200						0				0	0	0	10	0			0	0	198	17	0	0	17	0														
743950	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	77	0	0	0						0				0	0	0	0	0			0	0	77	2	0	0	0	0														
744144	0	0	0	0	0	0	0	0	0	0	0	0	12	4			0	0	36	14	0	0						0				0	0	0	0	0			0	0	22	8	0	0	0	0			0	0	0	0	0	0	0	0				
744238	0	0	0	0	0	0	0	0	0	0	0	0	23	0			0	0	167	92	0	0											0	0	0	0			0	0	38	23	0	0	1	36														
744256	90	100	0	143	0	0	231	83	0	0	0	0	443	85			0	1	572	223	0	0						0				0	0	0	0	0			0	0	28	26	5	0	0	0			0	0	90	100	0	0	231	83				
744854	0	0	0	0	0	0	0	0	0	0	0	0	37	4			0	0	95	30	0	0											0	0	0	0			0	0	65	32	1	0	0	0														
745150	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0														
745347	0	0	0	0	0	0	25	0	0	0	0	0	11	4			0	0	45	0	0	0						0				0	0	0	0	0			0	0	19	6	1	0	1	0														
