"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF465	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB527	
866943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	158	0	121	171	0	0	0																
867258	51	0	56	4	11	73	0	0	18	10	140	0	0	0	0	0	0	0	0	0	0	false	36	0	0	0	11	9	22	31	0	0	Other			Audit & Tax Preparation	Blanket Bond Insurance	Other										
867454	24	0	27	0	0	0	0	0	19	42	15	0	0	0	0	0	0	0	0	0	0	false	15	0	0	0	0	0	61	15	0	0				OCC Assessments	Maintenance Contracts	Depreciation										
867632	151	0	168	64	30	377	81	334	787	245	179	0	0	0	0	0	0	0	0	0	0	false	42	0	0	0	0	45	153	101	0	0	Wire fee income	Other loan fees	Private banking fee income	Professional fees	Telephone	Machinery & Equipment rental										
867650	221	0	0	222	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	207	557	0	0	0	DEBIT CARD INCOME															
867856	162	0	49	123	36	0	0	0	142	113	549	0	0	0	0	0	0	0	0	0	0	false	89	0	0	0	0	0	146	112	0	0				Other professional fees	Loan expenses paid by bank	Other misc. expenses										
867940	0	0	0	0	0	28	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	false	0	87	0	0	0	0	110	0	0	0	Real Estate Commission			SNB Support Fees											Cumulative-effect adjustment from the initial adoption of FIN 48	
868059	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	58	-9	0	0	0	0	154	0	0	0															ANNUAL TAX ADJUSTMENT ERRONEOUSLY POSTED AFTER YEAR END	
868068	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	388	370	0	0	0				ATM Expenses												
868376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	889	0	0	0																
868442	4	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	7	3	0	20	0	0																
868817	0	0	0	0	0	2205	0	0	1379	1519	3009	0	0	0	0	0	0	0	0	-184	0	false	0	-29	0	2556	0	1347	2389	0	0	0	Visa Debit Card income			Telephone expense	Outside services	PA Shares Tax						Transfer to off-balance sheet credit exposure			Adoption of FIN48	
868844	36	0	1	4	2	0	0	0	14	17	0	0	0	0	0	0	0	0	0	0	0	false	8	0	0	24	4	6	6	16	0	0				Service Fees - Correspondent	Telephone											
868956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
869346	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	62	0	false	0	0	0	104	0	0	215	115	0	0										Capital Injection for Branch Acquisition		Purchase of ALLL in Branch Acquisition				
869524	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	234	0	0	0	0																
869551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	527	571	0	0	0																
869663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
869953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	105	0	0	0	0	0	290	0	0	0																
869971	0	0	176	0	0	210	0	0	170	0	0	0	0	0	0	0	0	0	0	111	0	false	0	0	0	0	0	0	0	0	0	0	Interchange Income-Debit Cards			Professional Expenses								Loan Loss Reserve Transfer from Lewiston State Bank of Idaho due to merger				
870539	500	278	0	428	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	192	0	0	505	68	3211	457	194	0	0																
870650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	783	0	0	0																
870856	52	0	7	7	31	57	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	false	26	0	0	43	5	0	0	21	0	0	other			other												
870913	0	0	34	39	0	20	0	0	46	22	19	0	0	0	0	0	0	0	0	0	0	false	0	0	0	29	0	0	0	31	0	0	commission and fees			other taxes	miscellaneous	pulse/master money										
870968	27	0	34	0	0	34	0	0	45	26	25	0	0	0	0	0	0	0	0	0	0	false	18	0	0	93	0	0	0	0	0	0	DEBIT CARD INCOME			AUDIT   COMPTROLLERS EXPENSE	DEBIT CARD EXPENSE	TRANSACTION FEES   SERVICE CHARGES										
871358	1	16	14	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	3	0	2	0	55	24	0	0																
871648	56	0	27	72	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	35	0	0	0	5	62	58	54	0	0																
871769	2396	0	226	1736	238	8253	0	0	5868	0	0	0	0	0	0	0	0	0	0	0	0	false	599	0	213	0	292	560	0	1245	0	0	Bankcard Merchant Fees			Bankcard Interchange Fees												
871956	19	0	22	0	0	0	0	0	34	0	0	3	3	0	0	0	0	0	0	0	0	false	36	0	0	0	0	0	152	39	0	0				Accounting & Auditing			Insurance Deductible - ATM									
872047	295	0	0	0	0	0	0	0	540	0	0	0	0	0	0	0	0	0	0	463	0	true	0	0	0	0	0	0	0	0	0	0				Donations								See line 7 below result of merger.		Decorah Bank & Trust Company acquired Fortress Bank of Cresco as of close of business October 26, 2007.  Fortress Bank of Cresco was merged into Decorah Bank & Trust as a branch on the same day.		
872551	224	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	false	148	0	0	141	0	198	0	0	0	0				ATM												
872711	0	0	0	12861	0	4875	36007	0	33207	29456	4259	0	0	0	0	0	0	78107	0	8936	0	false	0	-360	0	0	0	0	0	0	0	0	Commissions & fees	Income on operating leases		Management fee to holding company	Depreciation on operating leases	Other professional services				Cash infusion ($73MM) and equity infusion ($5.107MM)		Dec 2006 balances for sister banks added on schedule due to charter collapse			Adoption of Fin 48: Accounting for Uncertainty of Income Taxes	
872953	22	0	21	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	47	0	7	0	12	0	133	52	0	0																
873138	0	0	0	0	0	16488	31301	0	9652	9520	0	0	0	0	0	0	0	835	0	2791	0	true	0	416	0	0	0	0	0	0	0	0	Credit card income	Hurricane insurance settlement gain		Telecommunications	Corporate value taxes and franchise taxes					Tax benefit from restricted stock and stock options		Allowance of merged bank		Whitney's grandfathered assets has revenues of $4,375 and expenses of $236 for the year ended December 31, 2007. The hurricane insurance settlement gain at RI-E, Line 1.g. mainly relates to insured costs to replace or restore banking premises and equipment that have been or will be capitalized and that exceed the carrying value of the damaged property.	FIN 48 adjustment	
873259	147	0	25	71	18	104	0	0	240	23	39	0	0	0	0	0	0	0	0	0	0	false	43	0	14	24	11	21	87	43	0	0	over par fees			ORE writedown	Telephone	Correspondent bank fees										
873679	48	0	100	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	false	0	18	0	0	0	0	163	35	0	0				AUDITING & ACCOUNTING SERVICES											ADJ TO CASH SURRENDER VALUE OF KEY MAN INS	
873914	0	0	0	0	0	0	0	0	408	377	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	681	0	0	0				CBI Data services	Franchise taxes											
873950	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	97	0	0	180	0	0	0	Deputy Registrar															
874050	256	0	82	109	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	77	0	34	93	21	10	34	117	0	0																
874452	0	0	134	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				misc expense												
874649	1804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	false	0	0	0	0	0	0	2297	0	0	0	CDARS fee income	Penaly Income from CDARS early withdrawal		CDARS transaction fee	Penalty expense from CDARS early withdrawal					Capital injection						
874845	0	0	0	0	0	2330	0	0	1736	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	1732	0	0	0	Credit Card Merchant Fees			Credit Card Interchange												
875048	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
875057	186	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Bank owned Life Insurance															
875132	0	0	67	0	0	65	0	0	19	22	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	26	0	0	Recovery of interest earned prior to 2007			Audit   Tax Work	OCC Assessment											
875253	14	0	29	0	0	3	0	0	23	14	14	0	0	0	0	0	0	0	0	0	0	false	14	0	0	0	3	0	0	0	0	0	fee income			Computer software	accounting fees	schools and conventions										
875655	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Loan Fees															
875758	28	0	49	1	9	18	9	15	58	35	28	0	0	0	0	0	0	0	0	0	0	false	25	0	2	120	30	78	240	44	0	0	Exchange	Gain on Fixed Assets	Mtg. Loan Income	Audit Expenses	Freight	Insurance & Bond Expenses										
875909	11	0	56	4	18	0	0	0	74	88	46	0	0	0	0	0	0	0	0	0	0	false	10	0	4	0	25	21	178	37	0	0				Internal & External Audit Fees	Fees for Services	Software & License fees										
875918	605	0	0	0	0	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	606	0	0	763	0	0	0	BOLI Death Benefit															
875936	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	239	0	75	FEES NAD COMMISSIONS														YEAR END CPA AUDIT ADJUSTMENTS	
875954	658	0	0	0	0	0	0	0	1924	662	0	0	0	0	0	0	0	2700	0	0	0	false	0	0	0	0	0	398	1109	0	0	0				Payroll Allocation Expense	Consulting & Professional Fees					capital contribution from Bank of Choice Holding Company						
876157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
876465	89	0	24	100	18	304	162	0	121	209	0	0	0	0	0	0	0	0	0	0	0	false	53	0	1	116	8	34	602	157	0	0	Exchange - ACH and Misc Fees	Revenue Sharing from Bank Data Processing		Outside accounting service	Professional Service Expense											
876634	2276	0	0	0	0	7257	3757	0	2370	3532	6118	0	0	0	0	0	0	223	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Merchant Fees	Interchange Fees		Telephone	Group Overhead	Interchange Service Fees				Deferred tax piece to our prepaid inventory adjustment per SAB 108						
876700	842	0	0	536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	1011	0	0	0																
877015	0	0	0	0	8	46	0	0	38	39	133	0	0	0	0	0	0	0	0	0	0	false	34	0	0	0	15	41	99	0	0	0	DEBIT CARD INCIME			ATM EXPENSE	EXAMINATION FEES	OHIO FRANCHISE TAX										
877042	12	0	3	13	13	6	12	4	3	10	9	0	0	0	0	0	0	0	0	0	0	false	14	0	0	0	3	0	22	7	0	0	CD Penalty	Other Income	Exchange Fees	Telephone	Auto	Examinations										
877154	98	0	38	28	10	0	0	0	182	68	62	0	0	0	0	0	0	0	0	0	0	false	65	241	0	0	22	0	330	127	0	0				TELEPHONE	MISC.	S/C FOR CORRES. BANKS									AUDIT ADJUSTMENT-PROPER RECOGNITION DEFERRED TAX ASSET	
877350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
877369	5071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19529	0	false	0	0	0	0	0	5620	6941	0	0	0												Acquisition of Mid-State Bank & Trust				
877752	152	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	184	0	0	0	LATE CHARGES															
877958	11	0	20	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	2	0	76	5	0	0	Loan Documentation Fees															
879000	632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	828	0	0	-429															6429	
879336	56	0	74	60	16	0	0	0	78	28	0	0	0	0	0	0	0	-69	0	0	0	false	60	0	0	111	14	52	171	82	0	0				audit tax fee	cdars fees					dist to holding co. for expenses						
879439	24	9	185	8	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	30	0	4	49	6	59	236	36	0	0																
879457	25	0	16	9	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	17	0	10	77	7	7	86	27	0	0																
879532	0	0	0	0	0	0	0	0	879	0	0	0	0	0	0	0	0	500	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Telephone						Dividends due to OverCapitalization						
879550	48	1	25	49	11	3	0	0	6	22	5	0	0	0	0	0	0	0	0	0	0	false	24	0	4	0	5	4	23	20	0	0	Exchange & Misc Income			Software Depreciation	Donations, mileage, meals & seminars	Other Real Estate										
879644	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	120	0	0	0	125	0	0																
879747	139	0	79	44	16	149	136	45	87	0	0	0	0	0	0	0	0	0	0	0	0	false	72	0	11	242	21	10	324	81	0	0	Secondary Market Loan Fee Income	Income Visa Checkcards	Commissions & Fees	Visa Checkcard Expense												
880332	256	36	0	0	0	80	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	82	0	0	0	0	Check Cashing Fees	Debit Card Fees														
880556	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	47	0	0																
880659	4	14	8	89	20	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	false	13	0	0	16	0	3	49	44	0	0										CAPITAL INJECTION						
880855	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	ATM															
881012	0	0	0	0	0	0	0	0	379	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	510	0	0	0	0				ATM Miscellaneous Expenses												
881441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
881478	0	0	0	0	0	2613	0	0	2128	840	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Merchant Visa Fees			Merchant Visa Expense	B&O Tax											
881544	90	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	227	0	0	0																
881656	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	47	0	0	DEBIT CARD INTERCHANGE															
881852	0	0	0	122	0	0	0	0	224	48	36	0	0	0	0	0	0	200	0	0	0	false	30	0	0	0	0	0	0	38	0	0				Consultant Fees	Fees and Service Charges	Other Consultants				Transfer of comp liability to equity						
881900	0	0	105	180	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	223	59	0	0				ATM Fees												
882130	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	180	0	0	0				Loss on SBA Guaranty												
882242	82	2	26	1	10	149	23	23	63	86	60	0	0	0	0	0	0	0	0	0	0	false	55	0	34	45	16	62	48	61	0	0	Accounts Receivable Program	Data Processing Inc	Fees & Commissions	Accounts Receivable Program	Telephone	Fees Accounting & Exam										
882354	12	0	26	111	8	0	0	0	87	27	24	0	0	0	0	0	0	0	0	0	0	false	34	0	0	0	9	0	49	31	0	0				Repo Expense	Other Insurance and Bonds	Telephone										
882541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	10	0	0	0	0	0																
882701	1456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	1354	0	0	2392	0	0	0																
882952	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
883137	0	0	106	170	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	89	27	0	0	0				TELEPHONE												
883351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
883753	0	0	24	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	21	20	0	0				Accounting and Auditing												
883874	0	0	0	0	0	1228	0	0	0	0	0	0	0	0	0	0	0	-6675	0	362	0	false	0	0	0	0	0	0	2256	0	0	0	ATM/VISA check income									WD to fund parent company checking account		Reclass to AUC - RCG3				
883959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
884059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
884303	961	0	0	0	0	1637	1101	0	640	0	0	0	0	0	0	0	0	0	0	0	0	false	0	537	0	0	0	0	3796	0	0	0	Merchant Discount fees for Mastercard and Visa	Checkcard Interchange Income		Loan & OREO Expenses											Adjustment made to 12/31/06 Fiduciary Income Receivable	
884358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	486	612	195	0	0																
884442	323	0	0	0	0	283	1003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	800	0	0	0	Debit Card Fees	Overdraft Fee Income														
884639	70	0	108	28	22	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	78	0	0	0	0	84	1237	80	0	0	Check card revenue															
884648	62	0	53	21	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	55	0	30	150	24	113	13	74	0	0																
884657	33	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	125	0	0	0																
885225	212	2	223	38	42	289	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	false	151	0	76	0	41	163	0	184	0	0	VISA DEBIT CARD INCOME			ATM ACTIVITY CHARGE												
885252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-5	0	0	0	0	74	0	0	0															Adjustment for Federal & State Income Tax	
885430	0	0	232	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	239	379	197	0	0				PROFESSIONAL FEES												
885579	0	0	115	0	0	0	0	0	22	18	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Audit   Examination Expense	Insurance Expense											
885869	433	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	259	0	795	0	0	0	-505				Debit Card Expense												
886044	8	0	8	4	12	4	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	false	14	0	5	8	4	1	3	23	0	0	RE APPLICATION FEES			OTHER OUTSIDE SERVICES - SHAZAM												
886204	988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
886624	556	0	0	0	0	416	0	0	290	294	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	553	0	0	0	Debit Card Interchange Fees			ATM Service Charges	Professional Services											
887340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	362	0	-919	0																
887555	0	0	43	32	63	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	49	0	0	0				CONTRACT/CONSULTING												
887827	0	0	41	0	0	0	0	0	114	38	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	123	0	0	0				FRANCHISE TAX	EXAMINATIONS AND AUDITS											
887854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
888002	2451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	2400	0	0	0																
888141	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	109	0	0	210	0	173	957	119	0	0																
888253	519	0	65	10	39	308	0	0	384	337	161	0	0	0	0	0	0	0	0	639	0	false	261	0	13	0	29	104	772	287	0	0	Interchange Income			Management Fee - Holding Company	Credit Card Expense	Outside and Correspondent Services						Changes Incident to Business Combinations				
888552	123	0	206	33	44	111	2	0	65	149	161	0	0	0	0	0	0	0	0	0	0	false	107	23	9	117	21	200	380	123	0	0	Check Cashing and other	Penalty income from CDAR early withdrawal		Corresponding bank fees and CDAR transaction fees	Audit and Consulting	Telephone and Communications									Audit Adjustment	
888758	0	0	0	0	0	0	0	0	614	665	0	0	0	0	0	0	0	0	0	648	0	false	0	0	0	0	0	955	2118	0	0	0				professional services	administrative services							sold investment in securitized credit card trust				
888833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	735	0	0	0																
888954	0	0	0	273	0	425	362	161	245	170	170	0	0	0	0	0	0	6000	0	0	0	false	0	0	0	0	0	0	253	0	0	0	Fee Income on Delivery of Leases to Other Funders	Documentation Fees on Leases	Program Underwriting Fee	Audit Fees	Lease Credit Scoring	Telephone				Capital Contribution MS Financial						
889456	33	0	19	9	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	38	0	11	0	12	36	67	34	0	0																
889652	116	0	63	223	47	0	0	0	0	0	0	0	0	0	0	0	0	1200	0	0	0	false	52	0	7	95	6	51	270	110	0	3										Equity Injections					Year End Tax Adjustment Per CPA	
889876	2554	0	0	0	0	0	3883	0	5154	3063	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	2567	0	0	0		Visa debit card interchange fee		Charitable Contribution	Other Professional Services											
890050	0	0	0	0	0	837	981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	233	0	0	0	REAL ESTATE ORIGINATION FEES	REAL ESTATE PARTICIPATION SOLD SERVICE FEES														
890603	0	0	0	0	0	88	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	302	0	0	0	Customer Service Fees			Other Outside Service Fees												
890649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	47	0	0	0	0	0	61	0	0	0																
890742	356	0	188	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	132	0	0	0	0	0	834	244	0	0																
890957	0	0	30	25	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	34	0	0	0	0	0	0																
891226	167	0	119	0	0	0	0	0	216	238	122	0	0	0	0	0	0	0	0	0	0	false	0	0	0	120	0	0	0	131	0	0				Software maintenance expenses	ATM and debit card expenses	Professional and audit fees										
891253	0	0	0	0	0	36	0	0	37	47	45	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	11	0	154	0	0	0	ATM SUR CHARGES			COMPUTER SOFTWARE AND HARDWARE	PROFESSIONAL AND EXAM FEES	ATM AND PULSE FEES										
891673	85	33	166	58	22	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	74	0	28	112	17	240	731	72	0	0	Brokered Loan Income															
891721	13	0	41	11	35	23	2	0	61	85	125	0	0	0	0	0	0	0	0	0	0	false	34	0	8	0	8	67	2	45	0	0	Misc Income	MPI Coin		Telephone	ATM Fees	Franchise Tax										
892223	115	2	145	92	19	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	70	0	31	109	8	73	409	51	0	33	Secondary RE Fees															
892250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
893248	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	363	0	0	0				Holding Company Management Fees												
893538	0	0	0	0	0	253	0	0	313	301	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	362	0	0	0	Debit Card Fees			Advalorem Taxes	DDA/SAV Fraud and Closures											
893640	97	0	0	58	0	0	0	0	63	56	0	0	0	-2	-1	0	0	0	0	0	0	false	0	0	0	0	0	0	205	0	0	0				EMPLOYEE RELATIONS & ACTIVITIES	LOAN FEES 3RD PARTY			LOSS ON SALES OF SECURITIES								
893855	0	52	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	5300	0	0	0	false	0	0	0	11	0	16	0	0	0	0										Capital Infusion						
894151	163	0	0	187	114	73	0	0	99	0	0	0	0	0	0	0	0	2500	0	0	0	false	0	0	0	0	0	0	270	0	0	0	Fee income - secondary market			accounting/cpa						Capital  injection from holding company received on 3/30/07						
894245	41	0	39	27	3	109	0	0	17	23	6	0	0	0	0	0	0	0	0	0	0	false	20	0	0	0	3	2	132	15	0	0	OVERDRAFT FEES			COURIER	CHARGED OFF DDA	PUBLIC RELATIONS										
894348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	234	0	0	351	0	0	0																
894544	183	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Data Processing Income															
894553	739	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-1590	0	1034	0	0	1331	0	0	0				CDARS TRANSACTIONS FEES											We recorded prior period adjustments since they belonged to previous year.	
894834	37	0	23	110	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	54	0	1	0	3	33	78	40	0	0																
894946	92	0	100	0	0	842	0	0	707	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Equipment Lease Income			Equipment Lease Depreciation Expense												
895055	127	0	0	0	0	168	0	0	194	96	77	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	199	0	0	0	Other Loan Underwriting/Evaluation Fees			Other Outside Services	Travel & Entertainment	Telephone										
895448	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	45	0	0	58	0	0	0																
895710	0	0	0	0	0	0	0	0	942	0	0	0	0	0	0	0	0	0	0	587	0	false	0	0	0	0	0	0	0	0	0	0				Pennsylvania Shares Tax								Addition due to merger with Citizens Trust Company				
895831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	626	0	0	0																
895952	0	0	19	0	0	0	0	0	36	15	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	15	18	0	0				MISCELLANEOUS	ACCOUNTING FEES AND EXPENSES											
896155	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
