"IDRSSD"	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	
2737841	122502	0	0	0	0	0	103083	0	0	0	710	710	100	0	0	610	0	0	0	0	0	0	0	0	0	941	16899	0	0	0	2000	0	0	-178	0	9032	0	1300	0	0	0	0	0	0	0	1144	11296	90643	0	0	0	0	0	1408	0	0	574	55	-1267	71	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1208	1208	0	0	208	1000	0	0	0	0	0	0	5017	0	0	0	5017	0	0	0	1041	30768	11559	99420	0	6154	5780	99420	111354	0	1119	1119	11584	0	0	
2737980	275518	0	0	0	0	0	243071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	604	1074	0	0	0	0	0	800	-36	0	13023	4934	3023	0	0	0	0	0	0	0	0	130622	112449	0	0	0	0	0	16074	0	0	4645	0	-3438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	604	20232	135556	127701	0	4046	67778	127701	199525	0	1490	1490	26419	0	0	
2738857	132187	0	0	0	0	0	114751	0	0	0	466	466	0	0	0	466	0	0	0	0	0	0	0	0	0	593	2319	0	0	0	485	400	0	13	0	7352	0	6009	0	0	0	0	0	0	9030	0	30652	75069	0	0	0	0	0	3734	0	247	696	139	-1089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9870	10852	31191	84196	0	2170	15596	84196	101962	0	0	0	9704	0	0	
2742153	172633	0	0	0	0	0	135870	0	0	0	1516	1516	0	0	0	1516	0	0	0	0	0	0	0	0	0	964	5661	0	0	0	0	0	0	-81	3655	30251	840	175	0	0	0	0	0	0	0	0	59058	76812	0	0	0	0	0	3830	136	399	1200	189	-1211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11647	0	0	0	11647	0	0	0	5018	37112	60087	92056	0	7422	30044	92056	129522	0	0	0	13664	0	0	
2742210	94847	0	0	0	0	5200	66358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	6780	0	0	0	0	0	0	-413	0	9744	0	6536	0	0	0	0	0	0	0	897	7958	57503	0	0	0	0	0	3665	0	0	370	0	-1123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406	0	0	0	406	0	0	0	321	17791	7958	72940	0	3558	3979	72940	80477	0	0	5200	8904	0	0	
2743244	420656	0	0	0	0	0	316555	0	0	0	3184	3184	0	0	0	3184	0	0	160	0	0	0	0	0	0	9305	16326	0	0	0	13713	5426	0	-614	0	53570	1249	0	0	0	0	1886	0	0	0	1428	69611	245516	0	0	0	0	0	16784	160	583	2047	0	-3843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9888	87234	78172	262694	0	17447	39086	262694	319227	0	150	150	33724	0	0	
2744063	487364	0	0	0	0	0	429331	0	0	0	2806	2806	0	0	2806	0	0	0	0	0	0	0	0	0	0	874	22518	0	0	0	0	0	0	155	989	18387	11599	0	0	0	0	0	0	0	0	0	58043	371288	0	0	0	0	0	22242	0	0	0	0	-5772	463	0	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19774	0	0	0	19774	0	0	0	1863	48975	72448	413767	0	9795	36224	413767	459786	0	8070	8070	47343	0	0	
2744782	164546	0	0	0	0	0	138908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487	4920	0	0	0	0	0	0	-161	0	16030	0	0	0	0	0	0	0	0	0	0	16003	122905	0	0	0	0	0	2942	0	0	602	0	-2366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487	25072	16003	125245	0	5014	8002	125245	138261	0	3520	3520	17266	0	0	
2745426	194412	0	0	0	0	0	141129	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	3753	7493	0	0	0	0	0	0	-194	4746	31465	2705	3025	0	0	0	0	0	0	0	0	27662	113467	0	0	0	0	0	8793	153	0	583	0	-1657	388	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4352	0	0	0	4352	0	0	0	8499	39541	30367	129289	0	7908	15184	129289	152381	0	0	0	16371	0	0	
2745565	589198	0	0	0	0	0	444486	0	0	0	12465	12465	0	0	0	12465	0	0	0	0	0	0	0	0	0	2208	15000	0	0	2855	11447	0	0	-745	12287	55567	25	0	0	0	0	0	0	0	12579	1681	30288	399939	0	0	0	0	0	28179	0	816	2032	0	-6060	663	0	0	662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9919	0	0	0	9919	0	0	0	30745	116981	30975	447654	0	23396	15488	447654	486538	0	31254	31254	45382	0	0	
2745743	393270	0	0	0	0	0	326266	0	0	0	3020	3020	0	0	0	3020	0	0	10572	0	0	0	0	0	0	11105	5383	0	0	0	0	2183	0	-469	0	48860	2272	4	0	0	0	0	0	0	0	4079	24856	297331	0	0	0	0	0	26528	10572	0	1384	0	6365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11105	59706	29311	314927	0	11941	14656	314927	341524	0	0	0	33774	0	0	
2746227	109860	0	0	0	0	0	96843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	2985	0	0	0	0	0	0	-55	3691	2626	0	506	0	0	0	0	0	0	116	0	4648	92079	0	0	0	0	0	6063	0	250	199	0	-1034	184	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4295	6992	4648	98199	0	1398	2324	98199	101921	0	998	998	8384	0	0	
2746245	65895	0	0	0	0	0	42948	0	0	0	86	86	0	0	0	86	0	0	0	0	0	0	0	0	0	899	2147	0	0	0	305	0	0	57	1148	14350	0	201	0	0	0	0	0	0	0	0	13330	29618	0	0	0	0	0	1673	0	126	150	0	-655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2173	19096	13330	31301	0	3819	6665	31301	41785	0	2144	2144	6811	0	0	
2746263	131766	0	0	0	0	0	70465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1275	5454	0	0	475	33781	967	0	-168	569	8899	0	0	0	0	0	268	0	0	0	0	12286	58179	0	0	0	0	0	4634	0	259	0	0	-1259	1130	0	0	0	1130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9741	0	0	0	9741	0	0	0	2578	58869	13521	73425	0	11774	6761	73425	91960	0	10735	10735	9674	0	0	
2746348	347532	0	0	0	0	0	284618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6217	12905	0	0	1998	8828	0	0	8	0	29401	0	0	0	0	0	2924	0	0	896	0	61804	221918	0	0	0	0	0	14950	0	282	2427	0	-3679	114	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10812	0	0	0	10812	0	0	26	9393	59022	64754	245085	0	11804	32377	245085	289266	0	5461	5461	25956	0	0	
2747242	173166	0	0	0	0	0	159090	0	0	0	10	10	0	0	0	10	0	0	0	0	0	0	0	0	0	207	4429	0	0	0	4299	0	0	-48	0	8177	0	0	0	0	0	0	0	0	0	2574	250	156266	0	0	0	0	0	2641	130	0	649	0	-1836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1849	0	0	0	1849	0	0	0	207	21528	250	159987	0	4306	125	159987	164418	0	1400	1400	15513	0	0	
2747279	75885	0	0	0	0	0	64608	0	0	0	355	355	0	0	0	355	0	0	0	3	0	0	0	0	0	1385	215	0	0	0	0	0	0	-47	0	5270	270	974	0	0	0	0	0	0	0	0	26927	37681	0	0	0	0	0	4146	0	197	255	1	-843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4362	0	0	0	4362	0	0	0	1582	6269	27198	47065	0	1254	13599	47065	61918	0	529	529	7338	0	0	
2747420	310195	0	0	0	0	0	227680	0	0	0	2951	2951	0	0	0	2951	0	0	0	0	0	0	0	0	0	4876	3427	0	0	0	1022	0	0	-601	2480	51505	763	0	0	0	0	1595	0	0	3872	0	44031	179777	0	0	0	0	0	23805	0	540	905	0	-3004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8472	0	0	0	8472	0	0	0	11768	62759	46389	213560	0	12552	23195	213560	249307	0	5900	5900	23082	0	0	
2747466	87431	0	0	0	0	0	36359	0	0	0	100	100	0	0	0	100	0	0	3359	0	0	0	0	0	0	1194	1316	0	0	0	0	0	0	-543	0	44149	216	670	0	0	0	0	0	0	0	0	10700	25659	0	0	0	0	0	7277	3359	190	337	0	2614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406	0	0	0	406	0	0	0	1384	45802	10916	30225	0	9160	5458	30225	44843	0	0	0	6432	0	0	
2747587	445918	0	0	0	0	0	183605	0	0	0	0	0	0	0	0	0	0	0	1590	0	0	0	0	0	0	3227	14171	0	0	0	0	0	0	21	16386	139420	22425	17741	0	0	2192	40452	2932	0	0	9300	17934	156371	0	0	0	0	0	20063	1590	588	5019	7709	-611	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7290	0	0	0	7290	0	0	5	20201	170102	88525	189495	0	34020	44263	189495	267778	0	0	0	84443	0	0	
2748502	110796	0	0	0	0	0	81403	0	0	0	363	363	0	0	0	363	0	0	0	0	0	0	0	0	0	955	3117	0	0	1000	7998	705	0	-35	2977	7610	0	0	0	0	0	0	0	0	0	4604	12916	63883	0	0	0	0	0	4807	12	26	272	6	-1652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4958	27951	13627	68737	0	5590	6814	68737	81141	0	4350	4350	10474	0	0	
2748650	602338	0	0	0	0	0	532227	0	0	0	0	0	0	0	0	0	0	0	10620	0	0	0	0	0	0	3758	13483	0	0	0	0	0	0	-705	0	67912	423	2521	0	0	0	0	0	0	0	4912	64402	462913	0	0	0	0	0	62002	10493	0	0	0	4740	0	0	0	0	0	62	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3758	86307	64825	517005	0	17261	32413	517005	566679	0	0	0	61436	0	0	
2749059	88294	0	0	0	0	0	77361	0	0	0	256	256	0	0	0	256	0	0	949	0	0	0	0	0	0	709	1828	0	0	0	0	0	0	-41	0	2663	0	0	0	0	0	0	0	0	0	0	8350	69011	0	0	0	0	0	4030	949	0	0	0	39	24	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	709	5491	8350	72372	0	1098	4175	72372	77645	0	1000	1000	8249	0	0	
2750448	70671	0	0	0	0	0	39644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5987	0	0	0	1000	0	0	-156	2636	15632	805	0	0	0	0	0	0	0	0	0	6871	32773	0	0	0	0	0	1725	238	166	332	0	-345	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2802	28755	7676	33770	0	5751	3838	33770	43359	0	5804	5804	8374	0	0	
2750699	323571	0	0	0	0	0	274630	0	0	0	644	644	0	0	0	644	0	0	612	0	0	0	0	0	0	1730	3093	0	0	0	0	0	0	-294	3496	36912	534	953	0	0	0	0	0	0	0	0	73509	201121	0	0	0	0	0	21500	612	0	0	0	-2513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9296	0	0	0	9296	0	0	0	5226	46336	74043	232902	0	9267	37022	232902	279191	0	6331	6331	33377	0	0	
2751007	175741	0	0	0	0	0	156554	0	0	0	2028	2028	0	0	0	2028	0	0	936	0	0	0	0	0	0	1351	3487	0	0	0	0	0	0	-257	0	12914	0	0	0	0	0	492	0	0	0	33	31376	125145	0	0	0	0	0	6974	936	0	599	0	-1212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	686	0	0	0	686	0	0	0	1351	17033	31868	133297	0	3407	15934	133297	152638	0	0	0	17765	0	0	
2751388	199666	0	0	0	0	0	141302	0	0	0	0	0	0	0	0	0	0	0	1191	0	0	0	0	0	0	4472	2830	0	0	0	4695	855	1638	-22	776	24680	0	30	0	0	0	13535	0	0	0	0	15213	126089	0	0	0	0	0	12928	1191	0	2139	0	-522	1179	0	0	0	1179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36586	0	0	17820	18766	0	0	0	5248	35744	47423	157300	0	7149	23712	157300	188161	0	1400	1400	18455	0	0	
2751593	145187	0	0	0	0	0	123873	0	0	0	246	246	0	0	0	246	0	0	0	0	0	0	0	0	0	914	4820	0	0	0	0	0	0	-104	998	10905	0	0	0	0	0	0	0	0	0	1185	4973	117715	0	0	0	0	0	1887	0	0	757	61	-1789	455	0	0	0	455	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4051	0	0	0	4051	0	0	0	1912	19538	5034	123538	0	3908	2517	123538	129963	0	1871	1871	17117	0	0	
2751977	121519	0	0	0	0	0	93670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2656	540	0	0	0	0	0	0	-326	0	17761	0	0	0	0	0	0	0	0	616	471	25430	67153	0	0	0	0	0	8266	1719	332	632	113	54	1261	0	0	0	1261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	171	0	0	0	3604	19703	25543	74055	0	3941	12772	74055	90768	0	299	299	11533	0	0	
2753588	82323	0	0	0	0	0	61204	0	0	0	64	64	0	0	0	64	0	0	0	0	0	0	0	0	0	652	1920	0	0	0	0	0	0	117	9514	5772	2215	500	0	0	0	0	0	0	0	1242	8802	51160	0	0	0	0	0	5046	0	0	1050	0	-895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	845	0	0	0	845	0	0	0	10166	11310	11017	56565	0	2262	5509	56565	64336	0	1326	1326	8941	0	0	
2753917	4408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	2328	0	0	-2	0	1129	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1047	400	138	27	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	3498	0	838	0	700	0	838	1538	0	0	0	4751	0	0	
2754389	367551	0	0	0	0	0	259578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	820	2818	0	-1591	0	38847	0	0	-285	9172	42738	0	0	0	0	0	0	0	0	0	0	113168	146410	0	0	0	0	0	16215	0	26	6530	568	-4540	0	0	0	0	0	352	0	0	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8939	0	0	0	8939	0	0	0	10018	90933	113736	164792	0	18187	56868	164792	239847	0	0	0	24441	0	0	
2755733	251803	0	0	0	0	0	230191	0	0	0	2033	2033	0	0	0	2033	0	0	36	0	0	0	0	0	0	1206	1620	0	0	0	0	0	0	-168	0	25229	1522	0	0	0	0	0	0	0	0	0	15760	214431	0	0	0	0	0	11971	0	0	2544	0	-2668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9483	0	0	0	9483	0	0	0	1206	29433	17282	235374	0	5887	8641	235374	249902	0	40	40	25563	0	0	
2756730	26811	0	0	0	0	0	22961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	365	0	0	0	4768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9214	1737	12010	0	0	0	0	0	1667	0	0	321	47	-188	0	0	0	0	0	17	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3859	0	0	0	3859	0	0	0	512	15093	1784	17185	0	3019	892	17185	21096	0	425	425	2862	0	0	
2756749	101217	0	0	0	0	0	81326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	503	2868	0	0	0	0	0	0	22	365	8737	3040	307	0	0	0	151	0	0	0	0	15426	65900	0	0	0	0	0	3248	0	3	540	106	-1223	533	0	0	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	871	16261	18723	69339	0	3252	9362	69339	81953	0	4116	4116	8992	0	0	
2756767	123805	0	0	0	0	0	101965	0	0	0	83	83	0	0	0	83	0	0	0	0	0	0	0	0	0	484	3160	0	0	0	0	0	0	-100	0	9264	0	350	0	0	0	3870	0	0	0	299	30166	71500	0	0	0	0	0	9946	0	0	1327	113	-812	506	0	0	0	506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	0	364	0	0	27	484	14050	34176	81309	0	2810	17088	81309	101207	0	0	0	9612	0	0	
2756785	361394	0	0	0	0	0	301111	0	0	0	2109	2109	0	0	0	2109	0	0	3770	0	0	0	0	0	0	1161	8124	0	0	0	0	0	0	-86	3928	45711	2199	500	0	0	0	0	0	0	0	369	40711	260031	0	0	0	0	0	19263	3770	0	2423	0	-382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	250	0	0	0	250	23765	0	0	0	23765	0	0	0	5089	71380	42910	299725	0	14276	21455	299725	335456	0	14753	14753	31458	0	0	
2756909	280977	0	0	0	0	0	237312	0	0	0	112	112	0	0	0	112	0	0	0	0	0	0	0	0	0	2152	8617	0	0	0	0	0	0	-7	0	8134	0	3531	0	0	0	1647	0	0	947	707	27333	208325	0	0	0	0	0	7147	0	807	761	0	-2890	935	0	0	0	935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20131	0	3986	0	16145	0	0	0	3906	50905	28980	234627	0	10181	14490	234627	259298	0	28700	28700	30239	0	0	
2757205	115167	0	0	0	0	0	85927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3071	1761	0	0	86	712	633	0	-180	0	18224	0	1568	0	0	0	0	0	0	0	0	23950	61977	0	0	0	0	0	7929	0	0	513	75	-1060	0	0	0	0	0	44	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3157	21210	24658	70933	0	4242	12329	70933	87504	0	0	0	14141	0	0	
2757586	2026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	-26	0	1314	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	62	14	0	-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	1328	0	637	0	266	0	637	903	0	0	0	2068	0	0	
2757906	54979	0	0	0	0	0	38993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	897	86	0	0	0	1201	202	0	-130	0	9713	0	0	0	0	0	0	0	0	557	0	8236	30200	0	0	0	0	0	2822	0	105	185	0	-651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1016	0	0	0	1016	0	0	0	1559	13097	8438	33748	0	2619	4219	33748	40586	0	1912	1912	4465	0	0	
2757951	2196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1955	0	392	0	391	0	392	783	0	0	0	2025	0	0	
2758024	26602	0	0	0	0	0	15626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	315	0	0	0	0	0	0	-63	1395	4209	0	0	0	0	0	0	0	0	0	0	0	15626	0	0	0	0	0	607	0	0	0	0	-545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1595	9047	0	16233	0	1809	0	16233	18042	0	4523	4523	2710	0	0	
2758613	416386	0	0	0	0	0	300084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	903	0	0	0	0	0	0	-429	7790	73751	2838	17343	0	0	0	0	0	0	0	0	60392	239692	0	0	0	0	0	12977	0	63	416	353	-3744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7950	78721	63583	269180	0	15744	31792	269180	316716	0	3651	3651	43238	0	0	
2759629	64697	0	0	0	0	0	46375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	976	4850	0	0	0	619	0	0	-56	0	7886	0	0	0	0	0	0	0	0	0	277	6367	39731	0	0	0	0	0	4519	0	135	333	0	-663	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2272	0	0	0	2272	0	0	0	1111	13965	6367	46076	0	2793	3184	46076	52053	0	0	0	5866	0	0	
2760102	140227	0	0	0	0	0	99300	0	0	0	1141	1141	0	0	0	1141	0	0	0	0	0	0	0	0	0	6675	540	0	0	0	0	0	0	-219	0	20193	3682	2277	0	0	0	0	0	0	0	0	19418	79882	0	0	0	0	0	9030	0	0	507	0	-1592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2795	0	0	0	2795	0	0	0	6675	21840	23100	94618	0	4368	11550	94618	110536	0	600	600	11420	0	0	
2760232	173052	0	0	0	0	0	146116	0	0	0	3916	3916	0	0	0	3916	0	0	689	0	0	0	0	0	0	793	4097	65	0	0	0	0	0	-2	0	2786	0	145	0	0	0	0	3476	0	0	0	24007	122109	0	0	0	0	0	10845	689	0	0	0	-952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4816	0	0	0	4816	0	0	0	793	9866	24007	144683	0	1973	12004	144683	158660	0	2983	2983	19569	0	0	
2761275	160188	0	0	0	0	0	117136	0	0	0	264	264	0	264	0	0	0	0	0	0	0	0	0	0	0	1175	8599	0	0	112	16759	0	1832	-290	0	9472	0	647	0	0	0	0	0	0	0	2286	11803	103047	0	0	0	0	0	3381	0	1	192	42	-1462	312	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1062	0	0	0	1062	0	0	0	1288	46214	11845	109734	0	9243	5923	109734	124900	0	8330	8330	14087	0	0	
2761912	253108	0	0	0	0	0	194342	0	0	0	260	260	0	0	0	260	0	0	0	0	0	0	0	0	0	1314	5856	0	0	0	6460	0	0	345	387	39558	8100	0	0	0	0	0	0	0	0	0	15560	178782	0	0	0	0	0	8596	0	0	1378	0	-2738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	885	0	0	0	885	0	0	0	1701	67627	23660	187145	0	13525	11830	187145	212500	0	14375	14375	26339	0	0	
2761930	73399	0	0	0	0	0	59002	0	0	0	635	635	0	0	0	635	0	0	3146	0	0	0	0	0	0	714	1546	0	0	0	2785	595	0	-22	3000	2000	0	0	0	0	0	0	0	0	0	0	4503	54499	0	0	0	0	0	6664	3146	11	29	15	2538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1323	0	0	0	1323	0	0	0	3725	11460	5113	59920	0	2292	2557	59920	64769	0	5100	5100	7313	0	0	
