"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD5523	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADC231	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
836067	5	3	21	28	12	77	10	0	34	135	79	0	0	0	0	0	0	0	0	0	false	0	5	0	0	2	12	0	13	82	19	0	Account Analysis Fees                                                                                                                                                                            	Other Operational Income                                                                                                                                                                         		Operating Losses                                                                                                                                                                                 	OREO Expense                                                                                                                                                                                     	Merger Expense                                                                                                                                                                                   										
836142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	21	0	0																
836151	2	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	1	0	0	0	0	0	0	15	2	0																
836544	4	0	4	2	1	2			4	4	3	0		0		0					false	0	5			1	0	0	0	6	7	0	Check Cashing Fees                                                                                                                                                                               			Audit expense                                                                                                                                                                                    	Insurance                                                                                                                                                                                        	Other Asset                                                                                                                                                                                      										
836656	0	0	0	0	0	8	0	0	4	3	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	14	6	0	Credit life income                                                                                                                                                                               			Payroll tax expense                                                                                                                                                                              	Professional services                                                                                                                                                                            											
836843	0	0	0	0	0	93	0	0	296	92	0	0	0	0	0	0	0	0	0	0	false	0	116	0	0	0	0	0	132	0	0	0	Data Processing Services Income                                                                                                                                                                  			Outside Service Fees                                                                                                                                                                             	Loan and Collection Expense                                                                                                                                                                      											
836852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	37	0	0	38	0	0																
836946	36	0	9	17	4	0	0	0	20	15	18	0	0	0	0	0	0	0	0	0	false	0	34	0	0	3	0	6	23	47	19	0				ATM FEE (MIDWEST PAYMENT SYSTEMS BILLS)                                                                                                                                                          	TITLE SEARCH EXPENSE                                                                                                                                                                             	TELEPHONE                                                                                                                                                                                        										
837000	123	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	140	114	0				General Insurance Expense                                                                                                                                                                        												
837037	53	0	16	22	6	14	25	59	28	44	277	0	0	0	0	0	0	0	0	0	false	0	23	0	0	0	0	9	25	20	34	0	RENTAL INCOME                                                                                                                                                                                    	WIRE TRANSFER FEE                                                                                                                                                                                	MISCLLANEOUS INCOME                                                                                                                                                                              	INSURANCE OTHER                                                                                                                                                                                  	AUDIT & EXAMINATION                                                                                                                                                                              	ADM.EXPENSE(TAXES,ADM.EXP & FEES OTHERS)                                                                                                                                                         										
837046	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	2	0	0	0	0	3	3	0	0	0																
837149	0	0	0	0	0	0	0	0	11	15	0	0	0	0	0	0	0	0	0	0	false	0	12	0	0	0	0	0	0	37	10	0				OREO expense                                                                                                                                                                                     	Professional Consultation                                                                                                                                                                        											
837158	22	0	0	0	0	38	0	0	25	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	21	19	0	Country Wide Fee s                                                                                                                                                                               			Bank Examinations                                                                                                                                                                                												
837260	0	0	0	0	0	4330	0	0	1767	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2052	0	0	2192	0	0	Gain on sale of branch loans and deposits                                                                                                                                                        			Allocation of expenses by parent company for services pr                                                                                                                                         												
837354	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	24	0				Depreciation-Software                                                                                                                                                                            												
837448	11	0	10	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	11	0	0	0	0	0	0	8	11	0																
837541	18	0	10	0	4	2	0	0	65	0	0	0	0	0	0	0	0	0	0	0	false	0	20	0	0	0	0	4	0	12	19	0	Other non-interest income                                                                                                                                                                        			Other non-interest expense                                                                                                                                                                       												
837550	3	0	11	4	1	3	1	0	4	2	4	0	0	0	0	0	0	0	0	0	false	0	4	0	0	0	1	3	3	0	7	0	CREDIT LIFE INCOME                                                                                                                                                                               	SALE OF MONEY ORDERS, TRAVELERS CHECKS                                                                                                                                                           		INSURANCE AND BONDS                                                                                                                                                                              	TRAVEL & ENTERTAINMENT                                                                                                                                                                           	DISCOUNT COMMITTE FEES                                                                                                                                                                           										
837653	6	0	0	0	0				9	6	6	0		0		0			-1		false	0	0			0	0	0	0	0	9	0				Equipment Service                                                                                                                                                                                	Insurance                                                                                                                                                                                        	Occupancy Expense                                                                                                                                                                                					Rounding                                                                                                                                                                                         					
837840	8	0	9	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	9	0	0	3	17	1	3	29	12	0																
837952	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	6	0	0	0	0	0	0	0	11	0	INCOME-INSURANCE AGENCY                                                                                                                                                                          															
838155	0	0	3	0	0	1	0	0	6	3	0	0	0	0	0	0	0	0	0	0	false	0	3	0	0	0	0	2	0	0	3	0	Fees                                                                                                                                                                                             			Accounting and Consulting fees                                                                                                                                                                   	telephone                                                                                                                                                                                        											
838427	0	0	10	0	0	0	0	0	18	7	5	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	11	0				Franchise Tax                                                                                                                                                                                    	Debit Card Expense                                                                                                                                                                               	Correspondent Service Charges                                                                                                                                                                    										
838632	0	0	0	0	0	53	0	0	48	50	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	119	0	0	Management Fee-ENHC                                                                                                                                                                              			Telephone                                                                                                                                                                                        	Software                                                                                                                                                                                         											
839068	1	0	11	-2	5	15	0	0	5	7	5	0	0	0	0	0	0	0	0	0	false	0	7	0	0	4	0	1	5	8	2	0	Exchange                                                                                                                                                                                         			State Assessment                                                                                                                                                                                 	Auditing Fees                                                                                                                                                                                    	ATM Expense                                                                                                                                                                                      										
839246	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				BANK FRANCHISE TAX                                                                                                                                                                               												
839255	94	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	59	0	0	0	103	0	113	158	140	0																
839657	7	0	11	1	1	0	0	0	7	6	0	0	0	0	0	0	0	0	0	0	false	0	3	0	0	0	13	0	4	16	5	0				CORRESPONDENT BANK / ACH FEES                                                                                                                                                                    	TELEPHONE EXPENSE                                                                                                                                                                                											
839817	0	0	9	8	0	0	0	0	8	10	0	0	0	0	0	0	0	0	0	0	false	0	8	0	0	0	0	0	0	15	10	0				ATM Expenses                                                                                                                                                                                     	Bank Shares Tax                                                                                                                                                                                  											
840019	21	0	25	18	4	46	0	0	36	14	0	0	0	0	0	0	0	0	0	0	false	0	16	0	0	3	0	3	6	107	20	0	Credit Life commissions                                                                                                                                                                          			Other Taxes (Fair Cash Value & Property)                                                                                                                                                         	Professional Services                                                                                                                                                                            											
840251	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	43	11	0																
840354	7	0	0	8	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	16	0	0	0	0	0				Audit & Examination                                                                                                                                                                              												
840363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	169	0	0	0	0	0																
840532	11	0	13	17	19	0	0	0	12	8	8	0	0	0	0	0	0	0	0	0	false	0	9	0	0	0	0	7	7	40	9	0				REGULATORY FEES                                                                                                                                                                                  	INSURANCE                                                                                                                                                                                        	ATM EXPENSES                                                                                                                                                                                     										
840747	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0																
840859	37	0	0	0	0	0	188	0	41	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	104	28	0		Mortgage income                                                                                                                                                                                  		Telephone                                                                                                                                                                                        												
841052	3	0	12	5	4	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	false	0	12	0	0	5	13	14	3	48	12	0				Consultant Fees                                                                                                                                                                                  												
841258	1	0	3	0	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	false	0	5	0	0	0	0	1	0	1	4	0	Dividend                                                                                                                                                                                         	Collection fees & Misc                                                                                                                                                                           	Tax Refunds                                                                                                                                                                                      	Correspondent Bank Charges                                                                                                                                                                       												
841436	37	0	19	3	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	21	0	0	7	0	8	23	98	36	0																
841472	0	0	19	0	0	0	0	0	36	23	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	66	0	0				Federal Home Loan Bank of Indianapolis Service Charges                                                                                                                                           	Indiana Franchise Tax                                                                                                                                                                            											
841539	37	0	37	0	0	33	0	0	59	42	31	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	27	0	Bonus Checking                                                                                                                                                                                   			Property taxes                                                                                                                                                                                   	Deferred compensation                                                                                                                                                                            	Other real estate                                                                                                                                                                                										
841753	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	43	0																
841838	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	false	0	22	0	0	0	0	0	0	0	22	0				Audit Fees & Services                                                                                                                                                                            												
841865	0	0	30	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	71	0	0	Import Income                                                                                                                                                                                    															
842004	93	7	75	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	10	0	0	0	323	0	0																
842031	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	-22	0	0	0	0	0	0	41	0														PRESIDENT S BONUS                                                                                                                                                                                		
842116	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	8	0	0	0	0	0	0	18	0	0																
842358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	135	0	0																
842376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0																
842460	0	0	0	0	0	174	121	0	93	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	Intenational Fees                                                                                                                                                                                	Real Estate Mortages                                                                                                                                                                             		Telephone                                                                                                                                                                                        												
842853	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	-19	0	0	0	0	0	0	0	0														Adjust 12/31/01 Income Taxes to actual                                                                                                                                                           		
843159	0	0	16	20	0	0	0	0	11	17	0	0	0	0	0	0	17	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				Other Real Estate                                                                                                                                                                                	Repossession Expenses                                                                                                                                                                            				OWNERS EXP-PAYABLE 2010 -  INCOME                                                                                                                                                                							
843270	21	0	9	9	3							0		0		0					false	0	12			8	14	0	23	0	18	0																
843542	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	19	0																
843711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	18	0	0	0	0	0	0	60	28	0																
843935	3	0	5	7	12	0	0	0	4	10	10	0	0	0	0	0	0	0	0	0	false	0	5	0	0	1	0	0	2	15	5	0				IMAGE PROCESSING                                                                                                                                                                                 	EQUIP SERV & RENTALS                                                                                                                                                                             	MASTERMONEY FEES-ATM                                                                                                                                                                             										
843953	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0	0	0	0	0	false	0	7	0	0	0	0	0	0	18	0	0				Audit/Accounting                                                                                                                                                                                 	Bonds & Other Insurance Premiums                                                                                                                                                                 											
844053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	96	0	0																
844138	14	2	13	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	5	-27	0	0	0	4	1	10	8	0														Net audit adjustments for prior year                                                                                                                                                             		
844165	28	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	43	19	0				Audits and exams                                                                                                                                                                                 												
844343	0	0	0	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0																
844455	6	0	17	2	2	12	4	2	17	3	25	0	0	0	0	0	0	0	0	0	false	0	14	0	0	0	0	9	3	36	16	0	Late Charges on Loans                                                                                                                                                                            	Bond Acretion                                                                                                                                                                                    	Misc. Fee Income                                                                                                                                                                                 	Audit & Accounting                                                                                                                                                                               	Insurance and Bond                                                                                                                                                                               	Bond Amortization                                                                                                                                                                                										
844558	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	false	0	10	0	0	0	0	0	0	0	11	0				insurance                                                                                                                                                                                        												
844567	48	0	0	0	0	33	0	0	36	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	32	0	0	0	52	0	 VISA/MASTERCARD INCOME                                                                                                                                                                          			VISA/MASTERCARD FEE                                                                                                                                                                              												
844820	0	0	0	0	0	0	0	0	67	63	131	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	59	0	0				OTHER LOSSES AND CHARGE-OFFS                                                                                                                                                                     	FRANCHISE TAXES                                                                                                                                                                                  	LEAD BANK SERVICE FEES                                                                                                                                                                           										
845108	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	96	0	0	0	0	0	0	0	205	61	0																
845247	28	0	16	0	6	0	0	0	52	123	0	0	0	0	0	0	0	0	0	0	false	0	10	0	0	0	0	5	9	114	48	0				Franchise & deposit taxes                                                                                                                                                                        	Management fees to holding company                                                                                                                                                               											
845443	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0																
845452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0																
845751	2	0	4	0	1	1	1	0	9	8	5	0	0	0	0	0	0	0	0	0	false	0	3	0	0	0	0	0	0	1	4	0	Exchange                                                                                                                                                                                         	Misc                                                                                                                                                                                             		Corr Charg,Auto,Phone,Rent                                                                                                                                                                       	Ins,Dues,Consult,                                                                                                                                                                                	Taxes,Recording,Donations                                                                                                                                                                        										
846132	4	2	2	1	4	1	0	0	3	4	4	0	0	0	0	0	-3	0	0	0	false	0	4	0	0	0	0	1	1	14	4	0	Visa Check Card Income                                                                                                                                                                           			State Assessment                                                                                                                                                                                 	Bank Service Charges                                                                                                                                                                             	Courier Expense                                                                                                                                                                                  			Net Unrealized Gains / (Losses) AFS                                                                                                                                                              							
846262	0	0	0	0	0	0	0	0	2137	514	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				Affiliate Services                                                                                                                                                                               	Business Development                                                                                                                                                                             											
846356	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	180	0	false	0	0	0	0	0	0	0	0	288	80	0				Telephone Expense                                                                                                                                                                                							Merger with Peryy County Savings Bank                                                                                                                                                            					
846374	0	0	0	0	0	0	0	0	631	477	93	0	0	0	0	0	0	0	0	0	false	0	0	3	0	0	81	0	0	0	0	0				Services Provided Affiliate                                                                                                                                                                      	Merger/Acquisition Expense                                                                                                                                                                       	Other Taxes                                                                                                                                                                                      								System Error Correction                                                                                                                                                                          		
846619	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				FRANCHISE TAX                                                                                                                                                                                    												
846945	0	0	0	66	0	0	0	0	12	38	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	27	0	0	34	0	0				EXAMS ACCOUNTING & AUDIT                                                                                                                                                                         	TRUST DEPARTMENT                                                                                                                                                                                 											
847157	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	47	0	0	0	29	0																
847447	4	0	54	1	3	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	false	0	7	0	0	1	6	5	16	36	4	0				Service fees                                                                                                                                                                                     												
847540	10	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	7	0	0	0	0	0	0	0	12	0																
847643	0	0	0	0	0	1117	0	0	854	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	Merchant Card Processing Fees                                                                                                                                                                    			Merchant Interchange Expense                                                                                                                                                                     												
848248	13	0	12	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	19	0	0	8	0	25	13	86	26	0																
848453	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	7	0	0	12	0	0				Consultation Fees                                                                                                                                                                                												
848752	7	0	4	2	6	49	10	0	15	14	47	0	0	0	0	0	0	0	0	0	false	0	15	0	0	8	4	9	5	33	5	0	Merchant Visa Fees                                                                                                                                                                               	ATM Card monthly fee                                                                                                                                                                             		Continuing Education                                                                                                                                                                             	Coorespondent Service Charges                                                                                                                                                                    	Merchant Visa Expense                                                                                                                                                                            										
849151	0	0	0	0	0	0	0	0	16	13	20	0	0	0	0	0	100	0	0	0	false	0	14	-25	-34	0	0	19	0	0	18	0				Courier                                                                                                                                                                                          	Correspondent Bank Fees                                                                                                                                                                          	Other Insurance                                                                                                                                                                                  			Capital Injection                                                                                                                                                                                					Additional expense per FDIC Exam                                                                                                                                                                 	Write Off Mortgage Serv per FDIC Exam                                                                                                                                                            	
849254	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	97	0	0	RE Fees                                                                                                                                                                                          															
849348	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	13	0	LOAN FEES                                                                                                                                                                                        															
849357	13	2	8	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	27	0	0	0	0	29	3	43	24	0																
849366	20	0	40	22	25	0	0	0	206	0	0	0	0	0	0	0	0	0	-568	-831	true	0	35	0	0	0	215	0	0	189	48	0				Client services paid by bank                                                                                                                                                                     							Transfer to Pacific Business Funding                                                                                                                                                             	Transfer to Matsco Leasing                                                                                                                                                                       				
849432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	38	20	0																
849450	5	0	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	3	0	0	2	0	2	5	1	3	0																
849553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	157	0	0																
849647	22	0	0	0	0	21	0	0	17	22	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	18	0	0	35	24	0	OTHER EXCHANGE, FEES, & COMMISSIONS                                                                                                                                                              			DONATIONS                                                                                                                                                                                        	DUES & SUBSCRIPTIONS                                                                                                                                                                             											
849656	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1731	0	true	0	24	0	0	2	18	2	2	254	14	0											Associated Banc-Corp acquired bank 2/28                                                                                                                                                          					
849665	27	0	12	26	21	0	0	0	0	0	0	0	0	0	0	0	-1130	0	0	0	false	0	32	0	0	0	42	61	25	37	29	0									TRANSFER TO HOLDING COMPANY                                                                                                                                                                      							
849777	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	-300	0	0	0	false	0	0	0	0	0	0	0	0	93	0	0				NETWORK MAINTENANCE                                                                                                                                                                              					FUND METUCHEN MUTUAL HOLDING CO AND METUCHEN BANCORP                                                                                                                                             							
849834	0	0	0	0	0	110	0	0	51	37	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	92	0	0	Service Charge real estate loans                                                                                                                                                                 			Exam & audit                                                                                                                                                                                     	ATM Expense                                                                                                                                                                                      											
850036	674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	912	0	0	0																
850054	5	0	8	3	3	5	1	0	9	2	8	0	0	0	0	0	0	0	0	0	false	0	1	0	0	1	0	0	0	5	10	0	Visa Check Card Income                                                                                                                                                                           	Cashiers Checks/Wire Transfer Fees                                                                                                                                                               		OCC Assessment                                                                                                                                                                                   	Education/Subscriptions                                                                                                                                                                          	Dues/Donations/Ins/Misc.                                                                                                                                                                         										
850456	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	16	27	0				KAI Fees (holding company)                                                                                                                                                                       												
850616	0	0	25	0	0	32	0	0	26	22	0	0	0	0	0	0	0	0	-61	0	false	0	0	0	0	0	0	0	0	24	37	0	Points on sale of loans                                                                                                                                                                          			State Shares Tax                                                                                                                                                                                 	Telephone Expense                                                                                                                                                                                						Per PricewaterhouseCoopers-reserve for losses/off balanc                                                                                                                                         					
851024	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				Operations Center Expense                                                                                                                                                                        												
851060	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	5	0	0	0	0	0	0	21	10	0																
851239	0	0	0	41	0	84	41	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	36	0	0	0	0	0	0	0	51	0	Service Charges and Fees on Loans                                                                                                                                                                	 Income ATM/Check Cards                                                                                                                                                                          														
851257	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	8	0				STATE BANKING DEPARTMENT ASSESSMENT                                                                                                                                                              												
851556	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	90	31	0																
851631	17	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0	0	0	0	0	false	0	7	0	0	0	0	0	7	20	11	0				GROUP OFFICE EXPENSE                                                                                                                                                                             	ATM EXPENSE                                                                                                                                                                                      											
851958	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	29	0				OTHER PROFESSIONAL FEES                                                                                                                                                                          												
